https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume BTC,tradecount
1645660800000,2022-02-24 00:00:00,ETC/BTC,0.00071200,0.00073900,0.00068000,0.00069200,169076.25000000,117.34444466,11566
1645574400000,2022-02-23 00:00:00,ETC/BTC,0.00069700,0.00072600,0.00069300,0.00071300,34787.88000000,24.81826196,4302
1645488000000,2022-02-22 00:00:00,ETC/BTC,0.00067500,0.00071100,0.00067300,0.00069700,50321.64000000,34.70903014,5161
1645401600000,2022-02-21 00:00:00,ETC/BTC,0.00071000,0.00072600,0.00067100,0.00067500,59845.39000000,41.78817028,7476
1645315200000,2022-02-20 00:00:00,ETC/BTC,0.00071600,0.00072900,0.00069000,0.00071000,47461.93000000,33.85947349,4835
1645228800000,2022-02-19 00:00:00,ETC/BTC,0.00072400,0.00072900,0.00069500,0.00071500,50170.62000000,35.69653080,6356
1645142400000,2022-02-18 00:00:00,ETC/BTC,0.00072600,0.00074400,0.00071300,0.00072400,37063.07000000,27.01274435,5534
1645056000000,2022-02-17 00:00:00,ETC/BTC,0.00073600,0.00074200,0.00071700,0.00072700,43623.40000000,31.73944243,6521
1644969600000,2022-02-16 00:00:00,ETC/BTC,0.00075100,0.00075400,0.00072200,0.00073600,37446.93000000,27.60734926,4979
1644883200000,2022-02-15 00:00:00,ETC/BTC,0.00073800,0.00076100,0.00073100,0.00075100,84004.51000000,62.90091960,6131
1644796800000,2022-02-14 00:00:00,ETC/BTC,0.00077300,0.00079000,0.00072600,0.00073900,66031.63000000,49.73462218,5883
1644710400000,2022-02-13 00:00:00,ETC/BTC,0.00074900,0.00080000,0.00074800,0.00077100,77761.97000000,60.48182060,8512
1644624000000,2022-02-12 00:00:00,ETC/BTC,0.00077100,0.00078500,0.00074300,0.00075100,101675.03000000,77.36612595,8106
1644537600000,2022-02-11 00:00:00,ETC/BTC,0.00078900,0.00086400,0.00075700,0.00077100,195265.83000000,160.14576716,16289
1644451200000,2022-02-10 00:00:00,ETC/BTC,0.00076200,0.00082400,0.00075700,0.00079100,162547.93000000,130.32462885,14529
1644364800000,2022-02-09 00:00:00,ETC/BTC,0.00072900,0.00078800,0.00072300,0.00076100,122947.36000000,94.31230116,10695
1644278400000,2022-02-08 00:00:00,ETC/BTC,0.00074400,0.00074800,0.00070300,0.00072600,65813.10000000,47.37082875,7004
1644192000000,2022-02-07 00:00:00,ETC/BTC,0.00070600,0.00077200,0.00070100,0.00074500,106016.54000000,79.09111347,11844
1644105600000,2022-02-06 00:00:00,ETC/BTC,0.00071100,0.00071900,0.00070000,0.00070600,26249.17000000,18.64776225,4565
1644019200000,2022-02-05 00:00:00,ETC/BTC,0.00071300,0.00071900,0.00069600,0.00071200,111514.72000000,78.97204906,6658
1643932800000,2022-02-04 00:00:00,ETC/BTC,0.00074800,0.00076200,0.00070500,0.00071300,80743.90000000,58.62322369,8018
1643846400000,2022-02-03 00:00:00,ETC/BTC,0.00071300,0.00076200,0.00070400,0.00074800,52538.01000000,38.65798470,9276
1643760000000,2022-02-02 00:00:00,ETC/BTC,0.00069300,0.00074000,0.00068900,0.00071200,105679.40000000,76.28322099,8090
1643673600000,2022-02-01 00:00:00,ETC/BTC,0.00066900,0.00069500,0.00066700,0.00069300,31221.82000000,21.12192563,9859
1643587200000,2022-01-31 00:00:00,ETC/BTC,0.00065800,0.00067100,0.00065300,0.00066800,25673.84000000,17.00900161,5246
1643500800000,2022-01-30 00:00:00,ETC/BTC,0.00066500,0.00067800,0.00065600,0.00065700,25605.60000000,17.04284760,4659
1643414400000,2022-01-29 00:00:00,ETC/BTC,0.00066800,0.00067500,0.00066200,0.00066300,22831.86000000,15.24601764,4830
1643328000000,2022-01-28 00:00:00,ETC/BTC,0.00065500,0.00067400,0.00065000,0.00066600,25330.76000000,16.75034819,3635
1643241600000,2022-01-27 00:00:00,ETC/BTC,0.00066000,0.00067900,0.00065100,0.00065400,54943.39000000,36.55518535,3338
1643155200000,2022-01-26 00:00:00,ETC/BTC,0.00064900,0.00067700,0.00064700,0.00066200,57343.44000000,37.86694269,6173
1643068800000,2022-01-25 00:00:00,ETC/BTC,0.00065700,0.00066300,0.00064200,0.00064900,40536.76000000,26.36252695,4708
1642982400000,2022-01-24 00:00:00,ETC/BTC,0.00069400,0.00069400,0.00064300,0.00065800,82914.87000000,55.43070076,7395
1642896000000,2022-01-23 00:00:00,ETC/BTC,0.00068900,0.00069700,0.00067300,0.00069300,57650.00000000,39.63607300,4827
1642809600000,2022-01-22 00:00:00,ETC/BTC,0.00071000,0.00072100,0.00062000,0.00068900,161568.17000000,107.75549234,10547
1642723200000,2022-01-21 00:00:00,ETC/BTC,0.00072200,0.00074300,0.00069600,0.00071000,112861.13000000,81.60081953,9047
1642636800000,2022-01-20 00:00:00,ETC/BTC,0.00075100,0.00075400,0.00070900,0.00072100,74073.71000000,54.38810970,5218
1642550400000,2022-01-19 00:00:00,ETC/BTC,0.00077000,0.00082300,0.00075000,0.00075000,124854.83000000,97.28109058,11178
1642464000000,2022-01-18 00:00:00,ETC/BTC,0.00073300,0.00082800,0.00073300,0.00077000,166983.47000000,130.83435308,15449
1642377600000,2022-01-17 00:00:00,ETC/BTC,0.00074900,0.00075100,0.00072500,0.00073400,28533.13000000,20.95659345,10985
1642291200000,2022-01-16 00:00:00,ETC/BTC,0.00076100,0.00076200,0.00074600,0.00074900,13508.65000000,10.15448506,5108
1642204800000,2022-01-15 00:00:00,ETC/BTC,0.00074200,0.00077500,0.00074000,0.00076300,59016.28000000,44.80632855,5715
1642118400000,2022-01-14 00:00:00,ETC/BTC,0.00071200,0.00078100,0.00070900,0.00074200,119786.84000000,89.95310237,9209
1642032000000,2022-01-13 00:00:00,ETC/BTC,0.00071000,0.00073000,0.00070200,0.00071000,36305.74000000,25.89478216,3058
1641945600000,2022-01-12 00:00:00,ETC/BTC,0.00069400,0.00071300,0.00069300,0.00071000,28285.17000000,19.90357055,2863
1641859200000,2022-01-11 00:00:00,ETC/BTC,0.00068000,0.00071300,0.00068000,0.00069400,30831.60000000,21.36947424,3276
1641772800000,2022-01-10 00:00:00,ETC/BTC,0.00071000,0.00071400,0.00067500,0.00068200,65113.28000000,44.88984743,4456
1641686400000,2022-01-09 00:00:00,ETC/BTC,0.00070500,0.00071500,0.00070400,0.00071100,14301.64000000,10.15069804,2013
1641600000000,2022-01-08 00:00:00,ETC/BTC,0.00073300,0.00073700,0.00070000,0.00070500,37705.76000000,26.90096446,3846
1641513600000,2022-01-07 00:00:00,ETC/BTC,0.00073400,0.00073800,0.00071100,0.00073300,71832.47000000,52.14652775,5802
1641427200000,2022-01-06 00:00:00,ETC/BTC,0.00073600,0.00073700,0.00071900,0.00073400,72912.60000000,53.07135399,4736
1641340800000,2022-01-05 00:00:00,ETC/BTC,0.00074600,0.00074800,0.00071300,0.00073400,68632.44000000,50.57967180,5076
1641254400000,2022-01-04 00:00:00,ETC/BTC,0.00074700,0.00074900,0.00073600,0.00074600,19648.76000000,14.58954098,2273
1641168000000,2022-01-03 00:00:00,ETC/BTC,0.00074900,0.00075300,0.00074100,0.00074700,34927.11000000,26.07280065,2261
1641081600000,2022-01-02 00:00:00,ETC/BTC,0.00073100,0.00075300,0.00072900,0.00074900,39896.64000000,29.80442487,2449
1640995200000,2022-01-01 00:00:00,ETC/BTC,0.00073800,0.00074000,0.00072700,0.00073000,15426.31000000,11.29464797,1567
1640908800000,2021-12-31 00:00:00,ETC/BTC,0.00073400,0.00073900,0.00072500,0.00073700,54364.38000000,39.85834323,2655
1640822400000,2021-12-30 00:00:00,ETC/BTC,0.00073600,0.00073600,0.00072500,0.00073300,31520.76000000,23.05242977,2089
1640736000000,2021-12-29 00:00:00,ETC/BTC,0.00073400,0.00074000,0.00072800,0.00073600,44453.53000000,32.58208978,2694
1640649600000,2021-12-28 00:00:00,ETC/BTC,0.00074200,0.00074300,0.00072300,0.00073400,69447.67000000,50.82654444,7080
1640563200000,2021-12-27 00:00:00,ETC/BTC,0.00074800,0.00075800,0.00074100,0.00074300,27923.19000000,20.86855084,3639
1640476800000,2021-12-26 00:00:00,ETC/BTC,0.00075700,0.00075800,0.00074400,0.00074800,39682.45000000,29.81472540,4316
1640390400000,2021-12-25 00:00:00,ETC/BTC,0.00073700,0.00076200,0.00073400,0.00075600,44913.98000000,33.72779823,7269
1640304000000,2021-12-24 00:00:00,ETC/BTC,0.00074000,0.00075100,0.00073200,0.00073600,30670.84000000,22.73005211,3101
1640217600000,2021-12-23 00:00:00,ETC/BTC,0.00073500,0.00074400,0.00073100,0.00073800,28601.16000000,21.07897746,2803
1640131200000,2021-12-22 00:00:00,ETC/BTC,0.00072200,0.00074800,0.00072200,0.00073400,48310.86000000,35.53999029,3972
1640044800000,2021-12-21 00:00:00,ETC/BTC,0.00073700,0.00073800,0.00071800,0.00072400,19794.31000000,14.35319412,2043
1639958400000,2021-12-20 00:00:00,ETC/BTC,0.00074700,0.00075400,0.00073100,0.00073700,38946.13000000,28.80491279,3252
1639872000000,2021-12-19 00:00:00,ETC/BTC,0.00074800,0.00075600,0.00073600,0.00074600,41649.43000000,31.12727055,2911
1639785600000,2021-12-18 00:00:00,ETC/BTC,0.00074300,0.00075500,0.00074000,0.00074700,23940.76000000,17.92785170,2256
1639699200000,2021-12-17 00:00:00,ETC/BTC,0.00073700,0.00074400,0.00072500,0.00074300,40016.17000000,29.49732395,3053
1639612800000,2021-12-16 00:00:00,ETC/BTC,0.00074000,0.00075100,0.00073300,0.00073800,47330.60000000,35.12048810,4957
1639526400000,2021-12-15 00:00:00,ETC/BTC,0.00073300,0.00074500,0.00071400,0.00073900,86771.49000000,63.44816837,7063
1639440000000,2021-12-14 00:00:00,ETC/BTC,0.00073200,0.00076600,0.00072700,0.00073200,67055.13000000,49.68832404,6910
1639353600000,2021-12-13 00:00:00,ETC/BTC,0.00075700,0.00076000,0.00073000,0.00073300,75480.47000000,56.04179025,5905
1639267200000,2021-12-12 00:00:00,ETC/BTC,0.00077000,0.00077000,0.00075300,0.00075700,27542.14000000,20.92018616,2544
1639180800000,2021-12-11 00:00:00,ETC/BTC,0.00077000,0.00078400,0.00076000,0.00076900,57968.02000000,44.74941641,4561
1639094400000,2021-12-10 00:00:00,ETC/BTC,0.00079000,0.00079500,0.00077000,0.00077100,76471.38000000,59.65658179,5172
1639008000000,2021-12-09 00:00:00,ETC/BTC,0.00081100,0.00081500,0.00078800,0.00079000,83277.77000000,66.50677702,5241
1638921600000,2021-12-08 00:00:00,ETC/BTC,0.00078400,0.00087200,0.00077300,0.00081200,197570.37000000,160.19196309,10939
1638835200000,2021-12-07 00:00:00,ETC/BTC,0.00077800,0.00078500,0.00076300,0.00078300,91820.95000000,71.19090234,7336
1638748800000,2021-12-06 00:00:00,ETC/BTC,0.00078600,0.00079800,0.00074300,0.00077900,220060.98000000,168.90395150,12778
1638662400000,2021-12-05 00:00:00,ETC/BTC,0.00079900,0.00083100,0.00076600,0.00078500,198225.04000000,158.22482294,14434
1638576000000,2021-12-04 00:00:00,ETC/BTC,0.00083600,0.00085500,0.00065000,0.00080000,650130.25000000,495.32150908,27232
1638489600000,2021-12-03 00:00:00,ETC/BTC,0.00083300,0.00084600,0.00082500,0.00083700,93330.57000000,77.74856761,5560
1638403200000,2021-12-02 00:00:00,ETC/BTC,0.00083700,0.00084100,0.00082700,0.00083200,42014.63000000,35.03361902,3299
1638316800000,2021-12-01 00:00:00,ETC/BTC,0.00084900,0.00086700,0.00083000,0.00083800,57676.19000000,48.74559982,5164
1638230400000,2021-11-30 00:00:00,ETC/BTC,0.00083400,0.00085600,0.00083200,0.00084800,76056.12000000,64.09612601,7079
1638144000000,2021-11-29 00:00:00,ETC/BTC,0.00083000,0.00085300,0.00082200,0.00083400,40368.56000000,33.58571485,4599
1638057600000,2021-11-28 00:00:00,ETC/BTC,0.00085400,0.00085800,0.00082700,0.00083000,62222.27000000,52.41923730,4221
1637971200000,2021-11-27 00:00:00,ETC/BTC,0.00086800,0.00087100,0.00085200,0.00085400,49321.52000000,42.45356380,4054
1637884800000,2021-11-26 00:00:00,ETC/BTC,0.00085800,0.00087100,0.00080300,0.00086800,208416.99000000,175.66475901,11328
1637798400000,2021-11-25 00:00:00,ETC/BTC,0.00084400,0.00091300,0.00083600,0.00085700,223899.53000000,196.90477796,15395
1637712000000,2021-11-24 00:00:00,ETC/BTC,0.00086200,0.00086400,0.00083700,0.00084400,92442.47000000,78.47160209,5906
1637625600000,2021-11-23 00:00:00,ETC/BTC,0.00086400,0.00086900,0.00085200,0.00086100,62964.84000000,54.19673248,5366
1637539200000,2021-11-22 00:00:00,ETC/BTC,0.00086000,0.00086700,0.00084200,0.00086400,69766.87000000,59.64101407,5882
1637452800000,2021-11-21 00:00:00,ETC/BTC,0.00085600,0.00087400,0.00084900,0.00086100,42085.37000000,36.16282039,4589
1637366400000,2021-11-20 00:00:00,ETC/BTC,0.00087200,0.00087400,0.00084900,0.00085600,50551.72000000,43.44709780,4061
1637280000000,2021-11-19 00:00:00,ETC/BTC,0.00085000,0.00088200,0.00084600,0.00087300,88488.82000000,76.87290639,6847
1637193600000,2021-11-18 00:00:00,ETC/BTC,0.00085000,0.00085300,0.00082400,0.00085200,96013.14000000,80.44891155,8147
1637107200000,2021-11-17 00:00:00,ETC/BTC,0.00084700,0.00085300,0.00083700,0.00084800,62342.10000000,52.61165702,7247
1637020800000,2021-11-16 00:00:00,ETC/BTC,0.00086200,0.00086400,0.00080600,0.00084600,215662.61000000,181.16056338,13924
1636934400000,2021-11-15 00:00:00,ETC/BTC,0.00085600,0.00086300,0.00084800,0.00086100,70364.85000000,60.19907710,6677
1636848000000,2021-11-14 00:00:00,ETC/BTC,0.00087400,0.00087500,0.00085600,0.00085700,49679.02000000,42.89329063,4917
1636761600000,2021-11-13 00:00:00,ETC/BTC,0.00086500,0.00088300,0.00086300,0.00087300,75687.69000000,65.89809276,6957
1636675200000,2021-11-12 00:00:00,ETC/BTC,0.00087600,0.00088300,0.00085700,0.00086600,85233.44000000,73.86902418,9551
1636588800000,2021-11-11 00:00:00,ETC/BTC,0.00087300,0.00088700,0.00086200,0.00087600,150278.23000000,131.44252517,12434
1636502400000,2021-11-10 00:00:00,ETC/BTC,0.00090800,0.00096400,0.00081800,0.00087300,437381.13000000,393.84071265,30874
1636416000000,2021-11-09 00:00:00,ETC/BTC,0.00083800,0.00096100,0.00082900,0.00091000,761102.81000000,692.61712285,43465
1636329600000,2021-11-08 00:00:00,ETC/BTC,0.00085300,0.00085300,0.00082700,0.00083800,132860.09000000,111.26261646,7716
1636243200000,2021-11-07 00:00:00,ETC/BTC,0.00085900,0.00088300,0.00084900,0.00085500,70794.47000000,61.00128289,5814
1636156800000,2021-11-06 00:00:00,ETC/BTC,0.00087100,0.00087500,0.00084200,0.00086000,69181.62000000,59.38910750,5937
1636070400000,2021-11-05 00:00:00,ETC/BTC,0.00087400,0.00087800,0.00085100,0.00087100,113177.51000000,98.02094869,8386
1635984000000,2021-11-04 00:00:00,ETC/BTC,0.00088300,0.00089700,0.00086200,0.00087500,87979.92000000,77.19246339,8074
1635897600000,2021-11-03 00:00:00,ETC/BTC,0.00087400,0.00090900,0.00085600,0.00088200,142940.31000000,126.08356733,12171
1635811200000,2021-11-02 00:00:00,ETC/BTC,0.00088400,0.00088500,0.00085300,0.00087300,98310.06000000,85.21294384,7560
1635724800000,2021-11-01 00:00:00,ETC/BTC,0.00088600,0.00089700,0.00086800,0.00088200,99023.92000000,87.06530676,7739
1635638400000,2021-10-31 00:00:00,ETC/BTC,0.00085600,0.00095000,0.00084200,0.00088500,329013.92000000,297.09733127,23289
1635552000000,2021-10-30 00:00:00,ETC/BTC,0.00086600,0.00086600,0.00084500,0.00085600,83106.01000000,71.23462611,5983
1635465600000,2021-10-29 00:00:00,ETC/BTC,0.00086100,0.00087600,0.00085400,0.00086600,58505.22000000,50.34901587,6691
1635379200000,2021-10-28 00:00:00,ETC/BTC,0.00083400,0.00088200,0.00082900,0.00086300,178651.72000000,152.58512326,14330
1635292800000,2021-10-27 00:00:00,ETC/BTC,0.00089900,0.00090500,0.00072600,0.00083300,439757.51000000,365.75366473,22628
1635206400000,2021-10-26 00:00:00,ETC/BTC,0.00087800,0.00090400,0.00087400,0.00089800,89309.71000000,79.27639137,9496
1635120000000,2021-10-25 00:00:00,ETC/BTC,0.00090300,0.00091000,0.00087300,0.00087700,77839.85000000,69.03712142,6587
1635033600000,2021-10-24 00:00:00,ETC/BTC,0.00091200,0.00091400,0.00089100,0.00090300,56233.51000000,50.73170574,6237
1634947200000,2021-10-23 00:00:00,ETC/BTC,0.00089900,0.00091500,0.00089100,0.00091300,67686.15000000,61.08878840,6538
1634860800000,2021-10-22 00:00:00,ETC/BTC,0.00089100,0.00090500,0.00088000,0.00089700,65937.94000000,58.86865645,6977
1634774400000,2021-10-21 00:00:00,ETC/BTC,0.00084200,0.00092200,0.00084100,0.00088900,153388.58000000,135.74245294,13521
1634688000000,2021-10-20 00:00:00,ETC/BTC,0.00082300,0.00084500,0.00081600,0.00084100,90266.85000000,74.63156109,8167
1634601600000,2021-10-19 00:00:00,ETC/BTC,0.00084500,0.00085900,0.00081100,0.00082400,58492.87000000,49.07629730,6071
1634515200000,2021-10-18 00:00:00,ETC/BTC,0.00086200,0.00087700,0.00084100,0.00084500,54861.74000000,46.91733806,6366
1634428800000,2021-10-17 00:00:00,ETC/BTC,0.00088900,0.00089600,0.00085300,0.00086300,61098.01000000,53.46119323,5772
1634342400000,2021-10-16 00:00:00,ETC/BTC,0.00088000,0.00091300,0.00086600,0.00088900,91103.24000000,81.04599802,7781
1634256000000,2021-10-15 00:00:00,ETC/BTC,0.00095000,0.00096300,0.00087600,0.00088000,187183.17000000,170.95640651,16959
1634169600000,2021-10-14 00:00:00,ETC/BTC,0.00093100,0.00095700,0.00091300,0.00095000,63027.53000000,59.11793960,6849
1634083200000,2021-10-13 00:00:00,ETC/BTC,0.00094200,0.00095100,0.00091400,0.00093100,45569.55000000,42.63937641,5039
1633996800000,2021-10-12 00:00:00,ETC/BTC,0.00093700,0.00095500,0.00089400,0.00094100,64439.35000000,59.60023515,6824
1633910400000,2021-10-11 00:00:00,ETC/BTC,0.00096600,0.00097600,0.00092700,0.00093800,72871.21000000,69.38214049,7611
1633824000000,2021-10-10 00:00:00,ETC/BTC,0.00101300,0.00101500,0.00096600,0.00096800,59473.25000000,58.92954606,7280
1633737600000,2021-10-09 00:00:00,ETC/BTC,0.00099500,0.00104800,0.00098500,0.00101200,112260.67000000,114.93218937,10279
1633651200000,2021-10-08 00:00:00,ETC/BTC,0.00101000,0.00101100,0.00097900,0.00099400,57396.06000000,56.95368302,7983
1633564800000,2021-10-07 00:00:00,ETC/BTC,0.00099100,0.00102300,0.00097400,0.00100800,91790.39000000,91.94665959,10364
1633478400000,2021-10-06 00:00:00,ETC/BTC,0.00105700,0.00106300,0.00098100,0.00099000,169516.77000000,172.58291198,16492
1633392000000,2021-10-05 00:00:00,ETC/BTC,0.00106900,0.00109900,0.00104800,0.00105500,104315.26000000,111.97356207,11060
1633305600000,2021-10-04 00:00:00,ETC/BTC,0.00111300,0.00111500,0.00105900,0.00106800,90475.14000000,97.75024224,10563
1633219200000,2021-10-03 00:00:00,ETC/BTC,0.00111700,0.00114600,0.00110100,0.00111300,107066.90000000,120.11018235,11695
1633132800000,2021-10-02 00:00:00,ETC/BTC,0.00107800,0.00115400,0.00106900,0.00111700,114546.93000000,128.95223529,13217
1633046400000,2021-10-01 00:00:00,ETC/BTC,0.00107300,0.00111500,0.00105400,0.00107800,124770.68000000,134.60546076,12362
1632960000000,2021-09-30 00:00:00,ETC/BTC,0.00109600,0.00109900,0.00106800,0.00107300,47742.41000000,51.35041879,4449
1632873600000,2021-09-29 00:00:00,ETC/BTC,0.00109700,0.00110700,0.00108400,0.00109500,33656.38000000,36.82228391,4059
1632787200000,2021-09-28 00:00:00,ETC/BTC,0.00107500,0.00116000,0.00107200,0.00109800,75661.60000000,83.97139651,8088
1632700800000,2021-09-27 00:00:00,ETC/BTC,0.00109300,0.00109700,0.00106800,0.00107500,36539.17000000,39.42092332,4130
1632614400000,2021-09-26 00:00:00,ETC/BTC,0.00110800,0.00111200,0.00106900,0.00109400,57327.33000000,62.48643848,6383
1632528000000,2021-09-25 00:00:00,ETC/BTC,0.00111300,0.00117100,0.00109900,0.00110800,59213.31000000,66.78540223,7997
1632441600000,2021-09-24 00:00:00,ETC/BTC,0.00114300,0.00115500,0.00107400,0.00111400,154994.10000000,170.45590952,12445
1632355200000,2021-09-23 00:00:00,ETC/BTC,0.00117700,0.00118000,0.00113400,0.00114400,45554.81000000,52.53272838,6348
1632268800000,2021-09-22 00:00:00,ETC/BTC,0.00112600,0.00117900,0.00110500,0.00117700,68548.50000000,78.20527047,7788
1632182400000,2021-09-21 00:00:00,ETC/BTC,0.00114200,0.00117100,0.00110800,0.00112500,130010.43000000,148.52546558,11984
1632096000000,2021-09-20 00:00:00,ETC/BTC,0.00117000,0.00117300,0.00110900,0.00114200,148251.62000000,169.82754814,12565
1632009600000,2021-09-19 00:00:00,ETC/BTC,0.00118300,0.00118700,0.00116800,0.00117200,56448.87000000,66.56400180,4751
1631923200000,2021-09-18 00:00:00,ETC/BTC,0.00119800,0.00120000,0.00117900,0.00118500,65171.18000000,77.47786629,4617
1631836800000,2021-09-17 00:00:00,ETC/BTC,0.00121400,0.00123400,0.00118600,0.00119800,65743.48000000,79.23087283,6151
1631750400000,2021-09-16 00:00:00,ETC/BTC,0.00123000,0.00124200,0.00120700,0.00121600,78733.86000000,96.27652391,7867
1631664000000,2021-09-15 00:00:00,ETC/BTC,0.00121300,0.00124700,0.00119700,0.00123000,111922.67000000,136.64229567,8921
1631577600000,2021-09-14 00:00:00,ETC/BTC,0.00124100,0.00124200,0.00120100,0.00121300,84629.25000000,103.04037406,6797
1631491200000,2021-09-13 00:00:00,ETC/BTC,0.00126200,0.00126700,0.00121600,0.00124000,98661.05000000,122.16819547,9534
1631404800000,2021-09-12 00:00:00,ETC/BTC,0.00126300,0.00128100,0.00125300,0.00126200,72249.24000000,91.51220943,6818
1631318400000,2021-09-11 00:00:00,ETC/BTC,0.00125500,0.00127600,0.00123800,0.00126400,61863.25000000,77.91497046,7026
1631232000000,2021-09-10 00:00:00,ETC/BTC,0.00127000,0.00129100,0.00122000,0.00125600,94499.94000000,118.65158394,9818
1631145600000,2021-09-09 00:00:00,ETC/BTC,0.00127600,0.00129500,0.00124900,0.00126900,116383.50000000,147.89777925,11940
1631059200000,2021-09-08 00:00:00,ETC/BTC,0.00126600,0.00129900,0.00119800,0.00127500,404561.09000000,506.29137477,26731
1630972800000,2021-09-07 00:00:00,ETC/BTC,0.00139500,0.00140200,0.00110500,0.00126700,686036.08000000,868.17334157,52111
1630886400000,2021-09-06 00:00:00,ETC/BTC,0.00142100,0.00149300,0.00138900,0.00139500,373704.20000000,536.38834503,28308
1630800000000,2021-09-05 00:00:00,ETC/BTC,0.00137800,0.00146300,0.00136800,0.00142100,303922.40000000,429.72805711,22033
1630713600000,2021-09-04 00:00:00,ETC/BTC,0.00139900,0.00142300,0.00137200,0.00137900,207349.64000000,288.16071742,17185
1630627200000,2021-09-03 00:00:00,ETC/BTC,0.00137400,0.00143300,0.00136300,0.00139900,307588.54000000,429.95728502,21188
1630540800000,2021-09-02 00:00:00,ETC/BTC,0.00141000,0.00141500,0.00134600,0.00137200,210255.72000000,288.82602086,15619
1630454400000,2021-09-01 00:00:00,ETC/BTC,0.00135500,0.00142100,0.00133100,0.00141000,341541.59000000,470.34861419,19670
1630368000000,2021-08-31 00:00:00,ETC/BTC,0.00131700,0.00136900,0.00129700,0.00135500,230031.09000000,307.89572269,14340
1630281600000,2021-08-30 00:00:00,ETC/BTC,0.00129700,0.00133500,0.00128500,0.00131600,248870.98000000,325.14020569,10101
1630195200000,2021-08-29 00:00:00,ETC/BTC,0.00131300,0.00133100,0.00128900,0.00129600,108642.34000000,142.57870643,7415
1630108800000,2021-08-28 00:00:00,ETC/BTC,0.00130700,0.00135920,0.00129400,0.00131300,248410.33000000,329.41375307,14488
1630022400000,2021-08-27 00:00:00,ETC/BTC,0.00127700,0.00131290,0.00125850,0.00130600,123148.42000000,158.14129669,7978
1629936000000,2021-08-26 00:00:00,ETC/BTC,0.00130200,0.00131190,0.00126100,0.00127500,97342.91000000,125.65882993,10143
1629849600000,2021-08-25 00:00:00,ETC/BTC,0.00131700,0.00133870,0.00128790,0.00130160,168668.47000000,221.26027076,21249
1629763200000,2021-08-24 00:00:00,ETC/BTC,0.00137930,0.00138320,0.00127450,0.00131770,286768.80000000,382.81263999,28655
1629676800000,2021-08-23 00:00:00,ETC/BTC,0.00136800,0.00138530,0.00135230,0.00137850,177205.70000000,242.44613722,19881
1629590400000,2021-08-22 00:00:00,ETC/BTC,0.00138260,0.00140010,0.00133860,0.00136800,142119.97000000,194.88944809,18599
1629504000000,2021-08-21 00:00:00,ETC/BTC,0.00142310,0.00143000,0.00137310,0.00138230,168431.93000000,235.71273691,23916
1629417600000,2021-08-20 00:00:00,ETC/BTC,0.00143520,0.00147330,0.00139080,0.00142270,223321.19000000,319.37433375,28589
1629331200000,2021-08-19 00:00:00,ETC/BTC,0.00143000,0.00143920,0.00137330,0.00143400,221869.95000000,311.87258107,27010
1629244800000,2021-08-18 00:00:00,ETC/BTC,0.00140800,0.00144780,0.00135010,0.00142960,302877.51000000,426.46194427,36464
1629158400000,2021-08-17 00:00:00,ETC/BTC,0.00150440,0.00153930,0.00137000,0.00140710,372549.07000000,548.65804853,49390
1629072000000,2021-08-16 00:00:00,ETC/BTC,0.00159550,0.00160980,0.00141930,0.00150500,536671.88000000,822.45383381,67578
1628985600000,2021-08-15 00:00:00,ETC/BTC,0.00142870,0.00164700,0.00142300,0.00159600,919003.78000000,1426.51656205,93912
1628899200000,2021-08-14 00:00:00,ETC/BTC,0.00134490,0.00144420,0.00132660,0.00142870,450012.24000000,623.20724678,46487
1628812800000,2021-08-13 00:00:00,ETC/BTC,0.00135280,0.00138140,0.00131460,0.00134420,209032.04000000,281.43779241,23116
1628726400000,2021-08-12 00:00:00,ETC/BTC,0.00133320,0.00143180,0.00128740,0.00135280,359870.05000000,488.67924615,40450
1628640000000,2021-08-11 00:00:00,ETC/BTC,0.00129150,0.00137840,0.00128830,0.00133410,429486.18000000,571.42873396,40701
1628553600000,2021-08-10 00:00:00,ETC/BTC,0.00127630,0.00131030,0.00126540,0.00129120,195333.76000000,251.17490316,24881
1628467200000,2021-08-09 00:00:00,ETC/BTC,0.00130310,0.00133360,0.00126900,0.00127650,196831.02000000,255.83844917,24939
1628380800000,2021-08-08 00:00:00,ETC/BTC,0.00135980,0.00141290,0.00125700,0.00130350,477078.74000000,643.61727890,45656
1628294400000,2021-08-07 00:00:00,ETC/BTC,0.00123950,0.00142510,0.00123500,0.00135950,512203.28000000,679.40310444,47887
1628208000000,2021-08-06 00:00:00,ETC/BTC,0.00128330,0.00130000,0.00123040,0.00123910,181922.15000000,228.89569478,18024
1628121600000,2021-08-05 00:00:00,ETC/BTC,0.00129850,0.00138440,0.00127390,0.00128380,260671.55000000,343.78201449,28676
1628035200000,2021-08-04 00:00:00,ETC/BTC,0.00129450,0.00131080,0.00128410,0.00129840,132729.90000000,172.08044213,19008
1627948800000,2021-08-03 00:00:00,ETC/BTC,0.00131090,0.00131690,0.00127280,0.00129410,170170.08000000,220.01880774,20216
1627862400000,2021-08-02 00:00:00,ETC/BTC,0.00126060,0.00132190,0.00124470,0.00131050,179948.11000000,232.78375054,22783
1627776000000,2021-08-01 00:00:00,ETC/BTC,0.00123770,0.00129960,0.00123330,0.00126110,275512.01000000,347.91026886,30696
