https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AKRO,Volume USDT
1659225600000.0,2022-07-31 00:00:00,AKRO/USDT,0.00514,0.00575,0.005005,0.00535,1972887.814953271,10554.94981
1659139200000.0,2022-07-30 00:00:00,AKRO/USDT,0.005135,0.005745,0.005075,0.00514,1187943.2538910508,6106.028325
1659052800000.0,2022-07-29 00:00:00,AKRO/USDT,0.00514,0.00546,0.004965,0.005135,995892.5501460565,5113.908245
1658966400000.0,2022-07-28 00:00:00,AKRO/USDT,0.004885,0.00517,0.00483,0.00514,729456.2723735409,3749.40524
1658880000000.0,2022-07-27 00:00:00,AKRO/USDT,0.004715,0.004905,0.00455,0.004885,2567811.2425793246,12543.75792
1658793600000.0,2022-07-26 00:00:00,AKRO/USDT,0.004755,0.004755,0.00458,0.004715,839460.610816543,3958.05678
1658707200000.0,2022-07-25 00:00:00,AKRO/USDT,0.004905,0.005135,0.00469,0.004755,1719351.8328075712,8175.517965
1658620800000.0,2022-07-24 00:00:00,AKRO/USDT,0.005005,0.005135,0.00482,0.004905,700753.9745158002,3437.198245
1658534400000.0,2022-07-23 00:00:00,AKRO/USDT,0.00478,0.005105,0.004775,0.005005,1311675.082917083,6564.93379
1658448000000.0,2022-07-22 00:00:00,AKRO/USDT,0.00494,0.00507,0.004705,0.00478,491704.32112970704,2350.346655
1658361600000.0,2022-07-21 00:00:00,AKRO/USDT,0.004755,0.00505,0.00458,0.00494,771019.528340081,3808.83647
1658275200000.0,2022-07-20 00:00:00,AKRO/USDT,0.005195,0.00539,0.004705,0.004755,835199.4931650895,3971.37359
1658188800000.0,2022-07-19 00:00:00,AKRO/USDT,0.004975,0.00531,0.004875,0.005195,951352.9162656401,4942.2784
1658102400000.0,2022-07-18 00:00:00,AKRO/USDT,0.00484,0.00517,0.00478,0.004975,3342496.6301507535,16628.920735
1658016000000.0,2022-07-17 00:00:00,AKRO/USDT,0.00522,0.00543,0.00478,0.00484,8634263.225206612,41789.83401
1657929600000.0,2022-07-16 00:00:00,AKRO/USDT,0.00458,0.00739,0.00458,0.00522,31127337.365900386,162484.70105
1657843200000.0,2022-07-15 00:00:00,AKRO/USDT,0.004475,0.00494,0.004365,0.00458,897963.0152838428,4112.67061
1657756800000.0,2022-07-14 00:00:00,AKRO/USDT,0.004345,0.004705,0.004175,0.004475,1151779.7653631286,5154.21445
1657670400000.0,2022-07-13 00:00:00,AKRO/USDT,0.004285,0.004385,0.003905,0.004345,1852706.588032221,8050.010125
1657584000000.0,2022-07-12 00:00:00,AKRO/USDT,0.00433,0.005025,0.004275,0.004285,5817705.985997667,24928.87015
1657497600000.0,2022-07-11 00:00:00,AKRO/USDT,0.0044,0.00443,0.004185,0.00433,2536019.8960739034,10980.96615
1657411200000.0,2022-07-10 00:00:00,AKRO/USDT,0.00461,0.004615,0.00435,0.0044,1768824.7954545454,7782.8291
1657324800000.0,2022-07-09 00:00:00,AKRO/USDT,0.004475,0.00486,0.004435,0.00461,1651349.0097613882,7612.718935
1657238400000.0,2022-07-08 00:00:00,AKRO/USDT,0.00465,0.004835,0.004365,0.004475,933323.6469273743,4176.62332
1657152000000.0,2022-07-07 00:00:00,AKRO/USDT,0.00429,0.004675,0.00429,0.00465,2043587.5215053763,9502.681975
1657065600000.0,2022-07-06 00:00:00,AKRO/USDT,0.004235,0.004365,0.004185,0.00429,429497.20745920745,1842.54302
1656979200000.0,2022-07-05 00:00:00,AKRO/USDT,0.00452,0.00456,0.004055,0.004235,3506494.8063754425,14850.005505
1656892800000.0,2022-07-04 00:00:00,AKRO/USDT,0.00426,0.00458,0.004225,0.00452,349454.7234513275,1579.53535
1656806400000.0,2022-07-03 00:00:00,AKRO/USDT,0.00416,0.00449,0.004135,0.00426,1380271.3474178403,5879.95594
1656720000000.0,2022-07-02 00:00:00,AKRO/USDT,0.00413,0.0045,0.00409,0.00416,2204373.181490385,9170.192435
1656633600000.0,2022-07-01 00:00:00,AKRO/USDT,0.004055,0.00422,0.004025,0.00413,272544.9975786925,1125.61084
1656547200000.0,2022-06-30 00:00:00,AKRO/USDT,0.00427,0.00444,0.0039,0.004055,5150102.675709002,20883.66635
1656460800000.0,2022-06-29 00:00:00,AKRO/USDT,0.004155,0.00449,0.004015,0.00427,3031360.4168618266,12943.90898
1656374400000.0,2022-06-28 00:00:00,AKRO/USDT,0.004575,0.004665,0.004155,0.004155,3062916.8604091457,12726.419555
1656288000000.0,2022-06-27 00:00:00,AKRO/USDT,0.00454,0.004705,0.00445,0.004575,1375120.0229508197,6291.174105
1656201600000.0,2022-06-26 00:00:00,AKRO/USDT,0.004695,0.004785,0.004465,0.00454,935075.0715859031,4245.240825
1656115200000.0,2022-06-25 00:00:00,AKRO/USDT,0.00466,0.00504,0.004635,0.004695,1141685.719914803,5360.214455
1656028800000.0,2022-06-24 00:00:00,AKRO/USDT,0.00459,0.004775,0.00459,0.00466,604221.4860515022,2815.672125
1655942400000.0,2022-06-23 00:00:00,AKRO/USDT,0.004555,0.00477,0.004545,0.00459,769717.1470588235,3533.001705
1655856000000.0,2022-06-22 00:00:00,AKRO/USDT,0.004805,0.00483,0.004555,0.004555,115070.40285400658,524.145685
1655769600000.0,2022-06-21 00:00:00,AKRO/USDT,0.004785,0.005425,0.004635,0.004805,620885.4089490114,2983.35439
1655683200000.0,2022-06-20 00:00:00,AKRO/USDT,0.0046,0.0051,0.004365,0.004785,1422258.8202716822,6805.508455
1655596800000.0,2022-06-19 00:00:00,AKRO/USDT,0.004165,0.00466,0.003995,0.0046,1157660.9923913043,5325.240565
1655510400000.0,2022-06-18 00:00:00,AKRO/USDT,0.0044,0.004425,0.003885,0.004165,2165896.4321728693,9020.95864
1655424000000.0,2022-06-17 00:00:00,AKRO/USDT,0.004315,0.004575,0.004315,0.0044,459644.54659090907,2022.436005
1655337600000.0,2022-06-16 00:00:00,AKRO/USDT,0.004875,0.004965,0.004315,0.004315,821759.4426419466,3545.891995
1655251200000.0,2022-06-15 00:00:00,AKRO/USDT,0.00478,0.0049,0.00423,0.004875,2286657.922051282,11147.45737
1655164800000.0,2022-06-14 00:00:00,AKRO/USDT,0.00478,0.00509,0.004525,0.00478,1271885.531380753,6079.61284
1655078400000.0,2022-06-13 00:00:00,AKRO/USDT,0.00521,0.005285,0.004445,0.00478,12544715.91213389,59963.74206
1654992000000.0,2022-06-12 00:00:00,AKRO/USDT,0.004235,0.005845,0.00381,0.00521,29930606.045105565,155938.457495
1654905600000.0,2022-06-11 00:00:00,AKRO/USDT,0.00439,0.00564,0.00415,0.004235,17056064.208972845,72232.431925
1654819200000.0,2022-06-10 00:00:00,AKRO/USDT,0.004525,0.004725,0.004245,0.00439,984311.8006833714,4321.128805
1654732800000.0,2022-06-09 00:00:00,AKRO/USDT,0.004835,0.004835,0.004465,0.004525,1618337.247513812,7322.976045
1654646400000.0,2022-06-08 00:00:00,AKRO/USDT,0.004725,0.00513,0.004555,0.004835,4064128.6649431232,19650.062095
1654560000000.0,2022-06-07 00:00:00,AKRO/USDT,0.00494,0.005045,0.004465,0.004725,2150129.08042328,10159.359905
1654473600000.0,2022-06-06 00:00:00,AKRO/USDT,0.00487,0.005245,0.00487,0.00494,1216092.6923076925,6007.4979
1654387200000.0,2022-06-05 00:00:00,AKRO/USDT,0.00531,0.00531,0.004755,0.00487,2560331.3531827517,12468.81369
1654300800000.0,2022-06-04 00:00:00,AKRO/USDT,0.00527,0.00546,0.00506,0.00531,2457139.192090396,13047.40911
1654214400000.0,2022-06-03 00:00:00,AKRO/USDT,0.00543,0.005845,0.0052,0.00527,6903192.185958254,36379.82282
1654128000000.0,2022-06-02 00:00:00,AKRO/USDT,0.00574,0.005835,0.00509,0.00543,10849378.395027624,58912.124685
1654041600000.0,2022-06-01 00:00:00,AKRO/USDT,0.004745,0.00678,0.004635,0.00574,37983410.36324041,218024.775485
1653955200000.0,2022-05-31 00:00:00,AKRO/USDT,0.0054,0.005695,0.00461,0.004745,5453405.492096945,25876.40906
1653868800000.0,2022-05-30 00:00:00,AKRO/USDT,0.005625,0.00706,0.005085,0.0054,27901542.307407405,150668.32846
1653782400000.0,2022-05-29 00:00:00,AKRO/USDT,0.00338,0.00718,0.003325,0.005625,78429597.90666667,441166.488225
1653696000000.0,2022-05-28 00:00:00,AKRO/USDT,0.00321,0.003445,0.00321,0.00338,9184034.99408284,31042.03828
1653609600000.0,2022-05-27 00:00:00,AKRO/USDT,0.003455,0.00349,0.0031,0.00321,16770268.601246104,53832.56221
1653523200000.0,2022-05-26 00:00:00,AKRO/USDT,0.00413,0.00422,0.003305,0.003455,14942719.891461648,51627.097225
1653436800000.0,2022-05-25 00:00:00,AKRO/USDT,0.00489,0.005125,0.004125,0.00413,5617372.901937046,23199.750085
1653350400000.0,2022-05-24 00:00:00,AKRO/USDT,0.00355,0.005665,0.00355,0.00489,33526227.93456032,163943.2546
1653264000000.0,2022-05-23 00:00:00,AKRO/USDT,0.003595,0.00388,0.003475,0.00355,11880436.763380282,42175.55051
1653177600000.0,2022-05-22 00:00:00,AKRO/USDT,0.00368,0.003725,0.00348,0.003595,6489957.293463143,23331.39647
1653091200000.0,2022-05-21 00:00:00,AKRO/USDT,0.003415,0.00368,0.00334,0.00368,2168899.394021739,7981.54977
1653004800000.0,2022-05-20 00:00:00,AKRO/USDT,0.00362,0.00374,0.003315,0.003415,1310789.4348462664,4476.34592
1652918400000.0,2022-05-19 00:00:00,AKRO/USDT,0.003115,0.00364,0.00299,0.00362,28985866.955801107,104928.83838
1652832000000.0,2022-05-18 00:00:00,AKRO/USDT,0.003605,0.003955,0.00311,0.003115,9945823.77046549,30981.241045
1652745600000.0,2022-05-17 00:00:00,AKRO/USDT,0.003325,0.0037,0.003245,0.003605,19043216.93065187,68650.797035
1652659200000.0,2022-05-16 00:00:00,AKRO/USDT,0.003995,0.003995,0.003285,0.003325,591669.4661654136,1967.300975
1652572800000.0,2022-05-15 00:00:00,AKRO/USDT,0.00392,0.004075,0.003665,0.003995,804358.9662077596,3213.41407
1652486400000.0,2022-05-14 00:00:00,AKRO/USDT,0.003775,0.0041,0.003445,0.00392,185177.45025510207,725.895605
1652400000000.0,2022-05-13 00:00:00,AKRO/USDT,0.00344,0.004555,0.003435,0.003775,853475.2437086093,3221.869045
1652313600000.0,2022-05-12 00:00:00,AKRO/USDT,0.004415,0.004645,0.00299,0.00344,4625203.797965116,15910.701065
1652227200000.0,2022-05-11 00:00:00,AKRO/USDT,0.006265,0.00648,0.004005,0.004415,4915031.915062288,21699.865905
1652140800000.0,2022-05-10 00:00:00,AKRO/USDT,0.005945,0.007135,0.00586,0.006265,397609.996009577,2491.026625
1652054400000.0,2022-05-09 00:00:00,AKRO/USDT,0.00767,0.007875,0.005935,0.005945,2663454.3347350718,15834.23602
1651968000000.0,2022-05-08 00:00:00,AKRO/USDT,0.00771,0.007915,0.00748,0.00767,459754.25880052155,3526.315165
1651881600000.0,2022-05-07 00:00:00,AKRO/USDT,0.008275,0.008285,0.007505,0.00771,354310.3852140078,2731.73307
1651795200000.0,2022-05-06 00:00:00,AKRO/USDT,0.00828,0.00841,0.00794,0.008275,369097.8235649547,3054.28449
1651708800000.0,2022-05-05 00:00:00,AKRO/USDT,0.009455,0.009545,0.00803,0.00828,505503.5458937199,4185.56936
1651622400000.0,2022-05-04 00:00:00,AKRO/USDT,0.008445,0.009455,0.008445,0.009455,376895.45901639346,3563.546565
1651536000000.0,2022-05-03 00:00:00,AKRO/USDT,0.00849,0.009005,0.008275,0.008445,312537.5452930729,2639.37957
1651449600000.0,2022-05-02 00:00:00,AKRO/USDT,0.008705,0.00886,0.00807,0.00849,552358.9193168434,4689.527225
1651363200000.0,2022-05-01 00:00:00,AKRO/USDT,0.00803,0.00881,0.00783,0.008705,370280.0442274555,3223.287785
1651276800000.0,2022-04-30 00:00:00,AKRO/USDT,0.00921,0.00936,0.00769,0.00803,605352.3169364881,4860.979105
1651190400000.0,2022-04-29 00:00:00,AKRO/USDT,0.01004,0.010145,0.00906,0.00921,160413.6818675353,1477.41001
1651104000000.0,2022-04-28 00:00:00,AKRO/USDT,0.009995,0.010355,0.009885,0.01004,148970.92280876494,1495.668065
1651017600000.0,2022-04-27 00:00:00,AKRO/USDT,0.009565,0.010165,0.00955,0.009995,1651119.289144572,16502.937295
1650931200000.0,2022-04-26 00:00:00,AKRO/USDT,0.010735,0.01089,0.00944,0.009565,4198845.6915839,40161.95904
1650844800000.0,2022-04-25 00:00:00,AKRO/USDT,0.01072,0.010735,0.00976,0.010735,196087.86027014442,2105.00318
1650758400000.0,2022-04-24 00:00:00,AKRO/USDT,0.01099,0.0111,0.010655,0.01072,110581.75186567164,1185.43638
1650672000000.0,2022-04-23 00:00:00,AKRO/USDT,0.011215,0.011355,0.010905,0.01099,170680.96405823476,1875.783795
1650585600000.0,2022-04-22 00:00:00,AKRO/USDT,0.011055,0.011405,0.01092,0.011215,399564.7922425323,4481.119145
1650499200000.0,2022-04-21 00:00:00,AKRO/USDT,0.011865,0.012265,0.010775,0.011055,687258.5029398461,7597.64275
1650412800000.0,2022-04-20 00:00:00,AKRO/USDT,0.011665,0.0122,0.01143,0.011865,588601.0712178677,6983.75171
1650326400000.0,2022-04-19 00:00:00,AKRO/USDT,0.011025,0.011665,0.011025,0.011665,911047.8611230175,10627.3733
1650240000000.0,2022-04-18 00:00:00,AKRO/USDT,0.0111,0.01127,0.010235,0.011025,726504.4734693877,8009.71182
1650153600000.0,2022-04-17 00:00:00,AKRO/USDT,0.011695,0.01192,0.01103,0.0111,1627058.7063063064,18060.35164
1650067200000.0,2022-04-16 00:00:00,AKRO/USDT,0.0118,0.011915,0.01135,0.011695,141487.76442924325,1654.699405
1649980800000.0,2022-04-15 00:00:00,AKRO/USDT,0.01134,0.01189,0.011315,0.0118,1256339.8347457626,14824.81005
1649894400000.0,2022-04-14 00:00:00,AKRO/USDT,0.0119,0.01209,0.01111,0.01134,660851.0529100529,7494.05094
1649808000000.0,2022-04-13 00:00:00,AKRO/USDT,0.011485,0.0119,0.01109,0.0119,983894.6239495798,11708.346025
1649721600000.0,2022-04-12 00:00:00,AKRO/USDT,0.0109,0.011665,0.01079,0.011485,1512409.2873313017,17370.020665
1649635200000.0,2022-04-11 00:00:00,AKRO/USDT,0.01192,0.012145,0.01072,0.0109,1526067.6440366975,16634.13732
1649548800000.0,2022-04-10 00:00:00,AKRO/USDT,0.012575,0.01265,0.011915,0.01192,282493.61367449665,3367.323875
1649462400000.0,2022-04-09 00:00:00,AKRO/USDT,0.012075,0.01266,0.01191,0.012575,1552972.73916501,19528.632195
1649376000000.0,2022-04-08 00:00:00,AKRO/USDT,0.013275,0.013345,0.01192,0.012075,852169.2459627328,10289.943645
1649289600000.0,2022-04-07 00:00:00,AKRO/USDT,0.01271,0.013485,0.0125,0.013275,1469312.7898305084,19505.127285
1649203200000.0,2022-04-06 00:00:00,AKRO/USDT,0.015045,0.015135,0.012705,0.01271,1353751.0196695514,17206.17546
1649116800000.0,2022-04-05 00:00:00,AKRO/USDT,0.015965,0.01682,0.01503,0.015045,1990536.0269192425,29947.614525
1649030400000.0,2022-04-04 00:00:00,AKRO/USDT,0.016955,0.017085,0.01519,0.015965,1021430.0347635451,16307.130505
1648944000000.0,2022-04-03 00:00:00,AKRO/USDT,0.01638,0.01734,0.016055,0.016955,627916.1816573282,10646.31886
1648857600000.0,2022-04-02 00:00:00,AKRO/USDT,0.016455,0.01821,0.01636,0.01638,2325024.0796703296,38083.894425
1648771200000.0,2022-04-01 00:00:00,AKRO/USDT,0.0155,0.01752,0.01469,0.016455,2650884.6253418415,43620.30651
1648684800000.0,2022-03-31 00:00:00,AKRO/USDT,0.01497,0.016505,0.01437,0.0155,2894844.916451613,44870.096205
1648598400000.0,2022-03-30 00:00:00,AKRO/USDT,0.01401,0.015575,0.01373,0.01497,3581293.9659318635,53611.97067
1648512000000.0,2022-03-29 00:00:00,AKRO/USDT,0.013215,0.01458,0.013215,0.01401,3938123.232334047,55173.106485
1648425600000.0,2022-03-28 00:00:00,AKRO/USDT,0.013815,0.01464,0.013045,0.013215,2843325.6125614834,37574.54797
1648339200000.0,2022-03-27 00:00:00,AKRO/USDT,0.01296,0.01382,0.0129,0.013815,924293.6026058632,12769.11612
1648252800000.0,2022-03-26 00:00:00,AKRO/USDT,0.01225,0.01296,0.01215,0.01296,1251864.880787037,16224.168855
1648166400000.0,2022-03-25 00:00:00,AKRO/USDT,0.01277,0.01338,0.01221,0.01225,850121.8685714285,10413.99289
1648080000000.0,2022-03-24 00:00:00,AKRO/USDT,0.01268,0.01289,0.012365,0.01277,1933042.7756460456,24684.956245
1647993600000.0,2022-03-23 00:00:00,AKRO/USDT,0.012245,0.013065,0.01209,0.01268,2847193.5847791797,36102.414655
1647907200000.0,2022-03-22 00:00:00,AKRO/USDT,0.012065,0.01316,0.012065,0.012245,1635169.4703960798,20022.650165
1647820800000.0,2022-03-21 00:00:00,AKRO/USDT,0.011745,0.012445,0.011355,0.012065,447773.7003729797,5402.389695
1647734400000.0,2022-03-20 00:00:00,AKRO/USDT,0.0122,0.01227,0.01151,0.011745,262274.2094508301,3080.41059
1647648000000.0,2022-03-19 00:00:00,AKRO/USDT,0.01201,0.01305,0.01199,0.0122,416438.49385245895,5080.549625
1647561600000.0,2022-03-18 00:00:00,AKRO/USDT,0.01147,0.01201,0.0112,0.01201,210707.61074104914,2530.598405
1647475200000.0,2022-03-17 00:00:00,AKRO/USDT,0.01184,0.011885,0.01147,0.01147,243740.16346992154,2795.699675
1647388800000.0,2022-03-16 00:00:00,AKRO/USDT,0.01131,0.01184,0.011105,0.01184,621994.2183277027,7364.411545
1647302400000.0,2022-03-15 00:00:00,AKRO/USDT,0.0111,0.011435,0.010655,0.01131,438315.2793987621,4957.34581
1647216000000.0,2022-03-14 00:00:00,AKRO/USDT,0.01091,0.011265,0.01063,0.0111,646818.8436936936,7179.689165
1647129600000.0,2022-03-13 00:00:00,AKRO/USDT,0.011775,0.01207,0.01061,0.01091,997170.6374885426,10879.131655
1647043200000.0,2022-03-12 00:00:00,AKRO/USDT,0.01246,0.01261,0.01177,0.011775,404706.9732484076,4765.42461
1646956800000.0,2022-03-11 00:00:00,AKRO/USDT,0.013315,0.013615,0.012425,0.01246,1571416.8061797754,19579.853405
1646870400000.0,2022-03-10 00:00:00,AKRO/USDT,0.013865,0.0141,0.01254,0.013315,1760941.3466015772,23446.93403
1646784000000.0,2022-03-09 00:00:00,AKRO/USDT,0.012445,0.01393,0.012445,0.013865,472918.1785070321,6557.010545
1646697600000.0,2022-03-08 00:00:00,AKRO/USDT,0.011845,0.01265,0.011775,0.012445,300115.73202089197,3734.940285
1646611200000.0,2022-03-07 00:00:00,AKRO/USDT,0.0117,0.012385,0.011315,0.011845,501061.1937526383,5935.06984
1646524800000.0,2022-03-06 00:00:00,AKRO/USDT,0.01283,0.01283,0.01162,0.0117,552331.2508547008,6462.275635
1646438400000.0,2022-03-05 00:00:00,AKRO/USDT,0.012285,0.013015,0.011945,0.01283,1361495.2505845674,17467.984065
1646352000000.0,2022-03-04 00:00:00,AKRO/USDT,0.01308,0.01316,0.01218,0.012285,988222.8298738298,12140.317465
1646265600000.0,2022-03-03 00:00:00,AKRO/USDT,0.013455,0.01348,0.01273,0.01308,1908008.9556574926,24956.75714
1646179200000.0,2022-03-02 00:00:00,AKRO/USDT,0.014855,0.014905,0.013075,0.013455,2604701.3132664436,35046.25617
1646092800000.0,2022-03-01 00:00:00,AKRO/USDT,0.01403,0.01576,0.013845,0.014855,2388226.0252440255,35477.097605
1646006400000.0,2022-02-28 00:00:00,AKRO/USDT,0.012955,0.01403,0.012595,0.01403,797089.3064861011,11183.16297
1645920000000.0,2022-02-27 00:00:00,AKRO/USDT,0.01328,0.01353,0.01242,0.012955,606187.5372443072,7853.159545
1645833600000.0,2022-02-26 00:00:00,AKRO/USDT,0.01295,0.013615,0.01292,0.01328,531389.09375,7056.847165
1645747200000.0,2022-02-25 00:00:00,AKRO/USDT,0.01214,0.013015,0.011775,0.01295,1086633.9444015443,14071.90958
1645660800000.0,2022-02-24 00:00:00,AKRO/USDT,0.01153,0.012385,0.009905,0.01214,2144174.6120263594,26030.27979
1645574400000.0,2022-02-23 00:00:00,AKRO/USDT,0.011815,0.012635,0.011485,0.01153,1314257.308759757,15153.38677
1645488000000.0,2022-02-22 00:00:00,AKRO/USDT,0.01098,0.01184,0.010665,0.011815,596892.4092255606,7052.283815
1645401600000.0,2022-02-21 00:00:00,AKRO/USDT,0.01183,0.012505,0.010965,0.01098,1245537.7472677596,13676.004465
1645315200000.0,2022-02-20 00:00:00,AKRO/USDT,0.0126,0.01265,0.01156,0.01183,695134.6584953509,8223.44301
1645228800000.0,2022-02-19 00:00:00,AKRO/USDT,0.01245,0.012855,0.012115,0.0126,607945.1908730159,7660.109405
1645142400000.0,2022-02-18 00:00:00,AKRO/USDT,0.01299,0.01333,0.01236,0.01245,598835.6570281124,7455.50393
1645056000000.0,2022-02-17 00:00:00,AKRO/USDT,0.014665,0.01488,0.0129,0.01299,597699.8156274057,7764.120605
1644969600000.0,2022-02-16 00:00:00,AKRO/USDT,0.01496,0.014985,0.01414,0.014665,534009.7644050461,7831.253195
