https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM,Volume EUR
1655510400,2022-06-18 00:00:00,FTM/EUR,0.23409,0.23409,0.19522,0.21127,238454.72408273,50378.32955695837
1655424000,2022-06-17 00:00:00,FTM/EUR,0.22107,0.24498,0.21927,0.22772,87227.60100359,19863.469300537516
1655337600,2022-06-16 00:00:00,FTM/EUR,0.24482,0.24501,0.20944,0.20957,127923.32269078,26808.890736306766
1655251200,2022-06-15 00:00:00,FTM/EUR,0.22274,0.24498,0.20000,0.24489,280368.49409189,68659.44051816294
1655164800,2022-06-14 00:00:00,FTM/EUR,0.22794,0.25399,0.20736,0.21844,209868.93415529,45843.769976881544
1655078400,2022-06-13 00:00:00,FTM/EUR,0.21100,0.26500,0.18213,0.22335,358541.88759686,80080.33059475868
1654992000,2022-06-12 00:00:00,FTM/EUR,0.26328,0.30973,0.21316,0.21400,223368.54512470,47800.8686566858
1654905600,2022-06-11 00:00:00,FTM/EUR,0.29277,0.30090,0.26319,0.26500,57178.03867440,15152.180248716
1654819200,2022-06-10 00:00:00,FTM/EUR,0.31561,0.31824,0.28980,0.29284,190909.58517092,55905.962921452214
1654732800,2022-06-09 00:00:00,FTM/EUR,0.31400,0.32915,0.30830,0.31670,76290.11914842,24161.08073430461
1654646400,2022-06-08 00:00:00,FTM/EUR,0.32814,0.32926,0.31400,0.32088,31444.24548955,10089.829492686804
1654560000,2022-06-07 00:00:00,FTM/EUR,0.32431,0.33913,0.31500,0.33169,121704.15149828,40368.05001046449
1654473600,2022-06-06 00:00:00,FTM/EUR,0.33600,0.35907,0.33600,0.33855,39761.99712310,13461.424126025506
1654387200,2022-06-05 00:00:00,FTM/EUR,0.32579,0.33307,0.32295,0.33307,17428.13035246,5804.787376493852
1654300800,2022-06-04 00:00:00,FTM/EUR,0.32780,0.33577,0.31890,0.32935,22706.49551921,7478.384299251813
1654214400,2022-06-03 00:00:00,FTM/EUR,0.35343,0.35343,0.32516,0.33129,43556.81152079,14429.936088722518
1654128000,2022-06-02 00:00:00,FTM/EUR,0.34120,0.35540,0.33245,0.35540,38819.94927654,13796.609972882316
1654041600,2022-06-01 00:00:00,FTM/EUR,0.37315,0.39998,0.33941,0.34322,70745.36352925,24281.223670509185
1653955200,2022-05-31 00:00:00,FTM/EUR,0.38736,0.40490,0.37103,0.37918,89790.35740927,34046.707722447
1653868800,2022-05-30 00:00:00,FTM/EUR,0.33768,0.39000,0.32001,0.38595,131040.72192689,50575.1666276832
1653782400,2022-05-29 00:00:00,FTM/EUR,0.33289,0.36755,0.33153,0.34483,28393.57829583,9790.95760375106
1653696000,2022-05-28 00:00:00,FTM/EUR,0.33600,0.34610,0.32602,0.34609,59872.26777195,20721.193153194177
1653609600,2022-05-27 00:00:00,FTM/EUR,0.33851,0.37625,0.31731,0.32531,163054.55264376,53043.27652054156
1653523200,2022-05-26 00:00:00,FTM/EUR,0.40680,0.41000,0.31401,0.35310,211808.85879519,74789.7080405816
1653436800,2022-05-25 00:00:00,FTM/EUR,0.39584,0.40748,0.35001,0.37661,112827.97098274,42492.14215180971
1653350400,2022-05-24 00:00:00,FTM/EUR,0.41583,0.42383,0.37147,0.39307,173945.33791890,68372.69397578202
1653264000,2022-05-23 00:00:00,FTM/EUR,0.41207,0.48744,0.40365,0.40547,267907.74012050,108628.55138665912
1653177600,2022-05-22 00:00:00,FTM/EUR,0.38891,0.45000,0.38242,0.40617,277520.15184885,112720.36007644741
1653091200,2022-05-21 00:00:00,FTM/EUR,0.34277,0.43999,0.33500,0.38900,279086.45368907,108564.63048504824
1653004800,2022-05-20 00:00:00,FTM/EUR,0.32528,0.34005,0.30601,0.33425,130464.61647974,43607.798058353095
1652918400,2022-05-19 00:00:00,FTM/EUR,0.30001,0.33175,0.28950,0.32607,108157.93731582,35267.058620569434
1652832000,2022-05-18 00:00:00,FTM/EUR,0.35000,0.35548,0.30409,0.30409,152084.13630618,46247.26500934628
1652745600,2022-05-17 00:00:00,FTM/EUR,0.32846,0.39600,0.32000,0.35000,134411.44002091,47044.004007318494
1652659200,2022-05-16 00:00:00,FTM/EUR,0.37420,0.37420,0.32000,0.32000,136880.93077949,43801.897849436806
1652572800,2022-05-15 00:00:00,FTM/EUR,0.36177,0.37999,0.33505,0.37662,136386.40702788,51365.848614840164
1652486400,2022-05-14 00:00:00,FTM/EUR,0.30999,0.40000,0.28358,0.36417,267827.83615833,97534.86309377904
1652400000,2022-05-13 00:00:00,FTM/EUR,0.28833,0.41000,0.25025,0.31404,355419.61133554,111615.97474381299
1652313600,2022-05-12 00:00:00,FTM/EUR,0.33085,0.41000,0.22335,0.28023,284747.98354807,79794.92742967565
1652227200,2022-05-11 00:00:00,FTM/EUR,0.52050,0.52272,0.26632,0.34346,240725.87513086,82679.70907244517
1652140800,2022-05-10 00:00:00,FTM/EUR,0.52263,0.58091,0.49735,0.50846,152537.14854852,77559.03855098048
1652054400,2022-05-09 00:00:00,FTM/EUR,0.63100,0.63217,0.51297,0.51297,148685.91706608,76271.41487738707
1651968000,2022-05-08 00:00:00,FTM/EUR,0.64918,0.66813,0.63025,0.64168,38907.51938527,24966.177039140057
1651881600,2022-05-07 00:00:00,FTM/EUR,0.66001,0.68510,0.63356,0.64903,37881.74646958,24586.38991115151
1651795200,2022-05-06 00:00:00,FTM/EUR,0.69772,0.70280,0.65686,0.69015,120072.99503583,82868.37752397808
1651708800,2022-05-05 00:00:00,FTM/EUR,0.81045,0.82467,0.68310,0.70547,170016.99338573,119941.88832383095
1651622400,2022-05-04 00:00:00,FTM/EUR,0.73066,0.80827,0.72289,0.80827,82259.77819712,66488.1109233862
1651536000,2022-05-03 00:00:00,FTM/EUR,0.72638,0.76655,0.71020,0.72320,80511.89096702,58226.19954734886
1651449600,2022-05-02 00:00:00,FTM/EUR,0.74974,0.76334,0.69286,0.73464,65185.81359603,47888.10610018748
1651363200,2022-05-01 00:00:00,FTM/EUR,0.65631,0.73620,0.62556,0.73620,110965.07756384,81692.490102499
1651276800,2022-04-30 00:00:00,FTM/EUR,0.79380,0.80060,0.62000,0.65140,182847.94951288,119107.15431269004
1651190400,2022-04-29 00:00:00,FTM/EUR,0.90500,0.91527,0.76701,0.79734,109353.14326480,87191.63525075564
1651104000,2022-04-28 00:00:00,FTM/EUR,0.94409,0.96623,0.92466,0.93198,18411.84590065,17159.47214248779
1651017600,2022-04-27 00:00:00,FTM/EUR,0.93750,0.95413,0.92834,0.92834,9073.59514014,8423.381312397569
1650931200,2022-04-26 00:00:00,FTM/EUR,0.99573,1.00581,0.90220,0.90220,71514.70553022,64520.56732936449
1650844800,2022-04-25 00:00:00,FTM/EUR,0.98530,1.00000,0.91693,1.00000,24237.02426283,24237.02426283
1650758400,2022-04-24 00:00:00,FTM/EUR,1.01874,1.02002,0.99254,1.00619,19338.45498144,19458.160017775113
1650672000,2022-04-23 00:00:00,FTM/EUR,1.02451,1.03382,1.00650,1.01074,6576.77536319,6647.40993059066
1650585600,2022-04-22 00:00:00,FTM/EUR,1.02571,1.09237,1.02491,1.02891,45601.84299025,46920.19227109812
1650499200,2022-04-21 00:00:00,FTM/EUR,1.08995,1.10671,1.00048,1.04209,39076.68709120,40721.42485086861
1650412800,2022-04-20 00:00:00,FTM/EUR,1.08100,1.13000,1.07730,1.09059,36649.52788150,39969.60861228508
1650326400,2022-04-19 00:00:00,FTM/EUR,1.05634,1.10248,1.04964,1.09102,21009.99376308,22922.323395395546
1650240000,2022-04-18 00:00:00,FTM/EUR,1.02976,1.05279,0.98776,1.05051,26163.53954821,27485.05993079009
1650153600,2022-04-17 00:00:00,FTM/EUR,1.05882,1.06675,1.02625,1.02625,2795.97645562,2869.370837580025
1650067200,2022-04-16 00:00:00,FTM/EUR,1.08333,1.08353,1.05935,1.07507,2053.61579449,2207.7807321823643
1649980800,2022-04-15 00:00:00,FTM/EUR,1.07514,1.08758,1.07514,1.08686,3105.34807118,3375.0786046426942
1649894400,2022-04-14 00:00:00,FTM/EUR,1.09387,1.12055,1.06189,1.06973,16152.07895512,17278.363420660517
1649808000,2022-04-13 00:00:00,FTM/EUR,1.08302,1.10531,1.07627,1.10385,13663.09306393,15082.005278619132
1649721600,2022-04-12 00:00:00,FTM/EUR,1.02409,1.08750,1.02409,1.07283,39251.44191786,42110.12443273774
1649635200,2022-04-11 00:00:00,FTM/EUR,1.15000,1.15000,1.02000,1.02854,41344.26576114,42524.231105962936
1649548800,2022-04-10 00:00:00,FTM/EUR,1.19762,1.20963,1.15496,1.16126,39978.64292747,46425.59888595381
1649462400,2022-04-09 00:00:00,FTM/EUR,1.15700,1.17758,1.15010,1.16321,6780.89406138,7887.60378113783
1649376000,2022-04-08 00:00:00,FTM/EUR,1.23560,1.26172,1.14019,1.14019,14171.28325895,16157.9554590222
1649289600,2022-04-07 00:00:00,FTM/EUR,1.20121,1.24000,1.18000,1.22582,15704.36707726,19250.72725064685
1649203200,2022-04-06 00:00:00,FTM/EUR,1.31000,1.33221,1.19430,1.20000,73412.54095174,88095.049142088
1649116800,2022-04-05 00:00:00,FTM/EUR,1.42999,1.44000,1.34492,1.34492,44712.03714005,60134.11299039604
1649030400,2022-04-04 00:00:00,FTM/EUR,1.45829,1.45829,1.36253,1.42888,69330.90461259,99065.5429828376
1648944000,2022-04-03 00:00:00,FTM/EUR,1.38343,1.48934,1.38343,1.46432,58245.82284401,85290.52330694073
1648857600,2022-04-02 00:00:00,FTM/EUR,1.43147,1.52441,1.41025,1.41025,39478.77811978,55674.94684341975
1648771200,2022-04-01 00:00:00,FTM/EUR,1.32232,1.45128,1.29432,1.42222,68578.01602206,97533.02594689417
1648684800,2022-03-31 00:00:00,FTM/EUR,1.29414,1.36500,1.26443,1.28953,145692.92597783,187875.3988361911
1648598400,2022-03-30 00:00:00,FTM/EUR,1.26000,1.30004,1.23511,1.25656,29247.11742487,36750.75787139464
1648512000,2022-03-29 00:00:00,FTM/EUR,1.27735,1.32470,1.25000,1.25000,53047.84487012,66309.80608765001
1648425600,2022-03-28 00:00:00,FTM/EUR,1.31000,1.50000,1.29000,1.29000,49715.80692804,64133.3909371716
