https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume PAX
1653523200,2022-05-26 00:00:00,USDT/PAX,0.9994,1.0005,0.9975,0.9992,147337.87785316,147208.848245768275
1653436800,2022-05-25 00:00:00,USDT/PAX,0.999,1,0.9982,0.9992,70264.69678321,70200.16746241929
1653350400,2022-05-24 00:00:00,USDT/PAX,0.9992,1.0005,0.9941,0.9989,114432.2448005,114343.448194638197
1653264000,2022-05-23 00:00:00,USDT/PAX,0.9992,1,0.9984,0.9992,79489.08907081,79440.286508443327
1653177600,2022-05-22 00:00:00,USDT/PAX,0.9986,1,0.9981,0.9993,155344.78178942,155209.288774209712
1653091200,2022-05-21 00:00:00,USDT/PAX,0.9981,0.9996,0.9981,0.9983,153119.62183175,152982.973489647464
1653004800,2022-05-20 00:00:00,USDT/PAX,0.9985,1,0.9981,0.9987,220007.87216311,219811.648306823541
1652918400,2022-05-19 00:00:00,USDT/PAX,0.9981,1,0.998,0.999,654386.02959034,653936.130638162553
1652832000,2022-05-18 00:00:00,USDT/PAX,0.9985,1,0.9979,0.9986,345682.10168161,345252.362021819001
1652745600,2022-05-17 00:00:00,USDT/PAX,0.998,1,0.9979,0.9998,210930.61830526,210717.193265856441
1652659200,2022-05-16 00:00:00,USDT/PAX,0.9991,0.9996,0.9978,0.9984,254887.41033668,254601.14131385949
1652572800,2022-05-15 00:00:00,USDT/PAX,0.9991,1.0001,0.9974,0.999,440644.78962043,440132.492208102847
1652486400,2022-05-14 00:00:00,USDT/PAX,0.9973,1.0001,0.9965,0.9984,422919.92565579,422432.77883023051
1652400000,2022-05-13 00:00:00,USDT/PAX,0.9958,1.0001,0.9929,0.9973,792527.59864337,791198.052805029597
1652313600,2022-05-12 00:00:00,USDT/PAX,0.9953,0.9994,0.905,0.9968,3070700.68629584,3015757.97118125996
1652227200,2022-05-11 00:00:00,USDT/PAX,0.9995,1.0001,0.9901,0.9956,2460323.54863031,2454287.697944716194
1652140800,2022-05-10 00:00:00,USDT/PAX,0.9998,1,0.952,0.9995,635316.47904117,634424.669284780124
1652054400,2022-05-09 00:00:00,USDT/PAX,0.9999,1,0.9991,0.9999,651278.64683595,651078.203694968092
1651968000,2022-05-08 00:00:00,USDT/PAX,0.9998,0.9999,0.9998,0.9999,277964.1129736,277917.82017824834
1651881600,2022-05-07 00:00:00,USDT/PAX,1,1.0006,0.9997,0.9999,262344.86095462,262349.350279570921
1651795200,2022-05-06 00:00:00,USDT/PAX,0.9999,1.0004,0.9993,1,418108.82994831,418062.463719173409
1651708800,2022-05-05 00:00:00,USDT/PAX,0.9999,1.0004,0.9997,0.9997,343189.87383547,343188.55371730667
1651622400,2022-05-04 00:00:00,USDT/PAX,1,1.0003,0.9998,1,308924.64644606,308943.866672865706
1651536000,2022-05-03 00:00:00,USDT/PAX,0.9999,1.0299,0.9995,1.0001,423221.44172667,423370.347896218579
1651449600,2022-05-02 00:00:00,USDT/PAX,1.0002,1.0008,0.9998,0.9999,331451.10488125,331522.464819557642
1651363200,2022-05-01 00:00:00,USDT/PAX,0.9999,1.0004,0.9999,1.0002,208448.60592714,208462.299636157944
1651276800,2022-04-30 00:00:00,USDT/PAX,1,1.0001,0.9998,1,188324.15930947,188319.6576615696
1651190400,2022-04-29 00:00:00,USDT/PAX,1.0002,1.06,0.9999,1,646222.21631339,647545.450693237384
1651104000,2022-04-28 00:00:00,USDT/PAX,1.0002,1.0003,0.9997,1.0003,220432.24604392,220455.949950540675
1651017600,2022-04-27 00:00:00,USDT/PAX,1,1.0007,0.9999,1.0001,666577.30213719,666664.944552369718
1650931200,2022-04-26 00:00:00,USDT/PAX,1.0001,1.0002,0.9995,0.9999,1159765.29814848,1159800.409390647019
1650844800,2022-04-25 00:00:00,USDT/PAX,1,1.0011,0.9996,1.0001,1751308.81333924,1751817.037118546046
1650758400,2022-04-24 00:00:00,USDT/PAX,1.0003,1.0004,0.9999,1,755358.83964603,755583.352738701727
1650672000,2022-04-23 00:00:00,USDT/PAX,1.0002,1.0012,0.9999,1.0005,434506.73705399,434707.034610056256
1650585600,2022-04-22 00:00:00,USDT/PAX,1.0002,1.0003,1.0001,1.0001,228447.91978872,228491.521658414859
1650499200,2022-04-21 00:00:00,USDT/PAX,1.0003,1.0008,1.0001,1.0002,310469.35169908,310597.171498725642
1650412800,2022-04-20 00:00:00,USDT/PAX,1.0004,1.0005,1.0002,1.0003,258917.46643005,259030.231626208003
1650326400,2022-04-19 00:00:00,USDT/PAX,1.0003,1.0008,1.0002,1.0004,188220.42092293,188292.85171674425
1650240000,2022-04-18 00:00:00,USDT/PAX,1.0004,1.0005,1.0002,1.0003,146664.29401457,146718.776164645765
1650153600,2022-04-17 00:00:00,USDT/PAX,1.0003,1.0004,1.0003,1.0004,133025.77145095,133071.42235000678
1650067200,2022-04-16 00:00:00,USDT/PAX,1.0002,1.0008,0.9997,1.0004,179197.56870744,179239.183408699275
1649980800,2022-04-15 00:00:00,USDT/PAX,1,1.0014,0.9999,1.0002,871823.6630562,872153.452395183645
1649894400,2022-04-14 00:00:00,USDT/PAX,1.0003,1.0016,0.9995,1,773355.96676638,773736.409915308655
1649808000,2022-04-13 00:00:00,USDT/PAX,1.0003,1.0003,1.0002,1.0002,200206.22233518,200256.693271732654
1649721600,2022-04-12 00:00:00,USDT/PAX,1.0003,1.0009,0.9992,1.0003,774833.47196545,774974.305880446966
1649635200,2022-04-11 00:00:00,USDT/PAX,1.0005,1.0009,1.0001,1.0004,602370.23831371,602679.656877066774
1649548800,2022-04-10 00:00:00,USDT/PAX,1.0005,1.001,1.0004,1.0006,214402.21410828,214521.203485875712
1649462400,2022-04-09 00:00:00,USDT/PAX,1.0004,1.0016,1.0003,1.0005,535473.53625207,535785.931484279407
1649376000,2022-04-08 00:00:00,USDT/PAX,1.0005,1.0005,1.0002,1.0004,493832.03160398,494002.727649716692
1649289600,2022-04-07 00:00:00,USDT/PAX,1.0003,1.0005,0.9995,1.0003,1197160.00478738,1197382.237406622812
1649203200,2022-04-06 00:00:00,USDT/PAX,1.0002,1.0018,0.9996,1.0003,2324175.32158809,2324974.257138106535
1649116800,2022-04-05 00:00:00,USDT/PAX,1.0005,1.0014,0.9997,1.0002,1445389.92901002,1445961.462683247897
1649030400,2022-04-04 00:00:00,USDT/PAX,1.0004,1.0008,1.0001,1.0005,1352443.93677663,1353027.013042942433
1648944000,2022-04-03 00:00:00,USDT/PAX,1.0003,1.0004,1.0001,1.0004,743974.99162106,744232.666825590424
1648857600,2022-04-02 00:00:00,USDT/PAX,1.0004,1.0004,0.9997,1.0004,877820.59450765,878112.54805409866
1648771200,2022-04-01 00:00:00,USDT/PAX,1.0003,1.0006,1,1.0003,1172328.25372808,1172777.336112157287
1648684800,2022-03-31 00:00:00,USDT/PAX,1.0004,1.0004,0.9999,1.0003,1011725.51932452,1012017.761100461808
1648598400,2022-03-30 00:00:00,USDT/PAX,1.0006,1.0007,1,1.0003,862270.2583874,862603.463463573564
1648512000,2022-03-29 00:00:00,USDT/PAX,1.0002,1.002,0.9998,1.0006,1433570.44915159,1434443.761703672336
1648425600,2022-03-28 00:00:00,USDT/PAX,1.0006,1.0028,0.9999,1.0002,1332076.09737195,1332914.199751199539
1648339200,2022-03-27 00:00:00,USDT/PAX,0.9997,1.0014,0.9995,1.0006,535854.56591083,536090.437215199974
1648252800,2022-03-26 00:00:00,USDT/PAX,1.0006,1.0007,0.9993,0.9997,323817.81147144,323897.229756928137
1648166400,2022-03-25 00:00:00,USDT/PAX,1.0005,1.001,0.9997,1.0007,1009733.56505821,1010263.678389331906
1648080000,2022-03-24 00:00:00,USDT/PAX,1,1.0008,0.9998,1.0004,691826.98574648,691968.142515669011
1647993600,2022-03-23 00:00:00,USDT/PAX,1.0002,1.0004,0.9993,1,532559.52869545,532482.042612703767
1647907200,2022-03-22 00:00:00,USDT/PAX,1.0004,1.0005,0.9997,1.0004,658262.44722257,658456.649509410575
1647820800,2022-03-21 00:00:00,USDT/PAX,0.9999,1.0004,0.9995,1.0004,770334.98710985,770467.86760669667
1647734400,2022-03-20 00:00:00,USDT/PAX,1.0006,1.001,0.9995,0.9999,767417.80547286,767716.687417053476
1647648000,2022-03-19 00:00:00,USDT/PAX,1.0002,1.0029,1.0002,1.0008,653903.5003378,654397.319777735618
1647561600,2022-03-18 00:00:00,USDT/PAX,1.0005,1.0006,0.9998,1.0004,732938.9405885,733205.728540083026
1647475200,2022-03-17 00:00:00,USDT/PAX,1.0005,1.0007,0.9998,1.0005,430235.43206261,430375.56831358161
1647388800,2022-03-16 00:00:00,USDT/PAX,1.0004,1.002,0.9988,1.0002,1233720.81054214,1234317.593581882072
1647302400,2022-03-15 00:00:00,USDT/PAX,1.0004,1.0008,1,1.0004,141416.68430952,141473.831921366674
1647216000,2022-03-14 00:00:00,USDT/PAX,0.9991,1.0006,0.9989,1.0004,200400.51996288,200440.581035553274
1647129600,2022-03-13 00:00:00,USDT/PAX,1.0002,1.001,0.9989,0.9989,451244.22104532,451340.589701741246
1647043200,2022-03-12 00:00:00,USDT/PAX,1.0004,1.0007,0.9994,1.0002,184377.8541194,184420.394051733056
1646956800,2022-03-11 00:00:00,USDT/PAX,1.0008,1.0009,0.9995,1.0003,261280.11878743,261350.484513151561
1646870400,2022-03-10 00:00:00,USDT/PAX,1.0007,1.0015,0.9999,1.0005,451523.01313816,451769.764785091615
1646784000,2022-03-09 00:00:00,USDT/PAX,1.0003,1.0011,0.9999,1.0005,210092.18278421,210226.299833005403
1646697600,2022-03-08 00:00:00,USDT/PAX,1.0005,1.0006,1,1.0003,61592.18549386,61611.39854195403
1646611200,2022-03-07 00:00:00,USDT/PAX,0.9997,1.0009,0.9996,1.0005,257489.05871062,257568.925308576912
1646524800,2022-03-06 00:00:00,USDT/PAX,1.0004,1.0008,0.9993,0.9997,144343.52975516,144367.588993376065
1646438400,2022-03-05 00:00:00,USDT/PAX,1.0002,1.0006,0.9996,1.0004,96971.61674663,96994.994892708398
1646352000,2022-03-04 00:00:00,USDT/PAX,1.0005,1.0009,0.9994,0.9997,241624.82759401,241676.116405322464
1646265600,2022-03-03 00:00:00,USDT/PAX,1.0005,1.0008,0.9998,1.0005,185470.90160097,185547.686009371101
1646179200,2022-03-02 00:00:00,USDT/PAX,1.0007,1.0009,1,1.0003,121615.56498968,121673.71013505939
1646092800,2022-03-01 00:00:00,USDT/PAX,1.0004,1.0014,1.0003,1.0005,212367.1626021,212565.098948289113
1646006400,2022-02-28 00:00:00,USDT/PAX,1.0007,1.001,0.9993,1.0005,155687.96366288,155781.456704083903
1645920000,2022-02-27 00:00:00,USDT/PAX,1.0008,1.0009,0.9992,1.0007,158631.59620989,158707.049236387133
1645833600,2022-02-26 00:00:00,USDT/PAX,1.0009,1.0009,0.999,1.0007,117953.69216519,117983.685892000771
1645747200,2022-02-25 00:00:00,USDT/PAX,1.0002,1.0011,0.9992,1.0005,297654.91227675,297809.604510188754
1645660800,2022-02-24 00:00:00,USDT/PAX,1.0011,1.0015,0.9987,1.0004,472563.73994822,472869.780343892361
1645574400,2022-02-23 00:00:00,USDT/PAX,1.0007,1.0011,1.0003,1.0009,140061.3115737,140178.82311283389
1645488000,2022-02-22 00:00:00,USDT/PAX,1.0004,1.0011,1.0003,1.0007,150058.5110679,150172.441402835925
1645401600,2022-02-21 00:00:00,USDT/PAX,1.0005,1.001,1.0001,1.0004,321184.0914368,321347.892153810548
1645315200,2022-02-20 00:00:00,USDT/PAX,1.0006,1.0011,0.9989,1.0005,1167546.63497806,1167857.739587083144
1645228800,2022-02-19 00:00:00,USDT/PAX,1.0008,1.0024,0.9994,1.0005,1065440.7151282,1065997.7153851397
1645142400,2022-02-18 00:00:00,USDT/PAX,1.0004,1.0013,0.9988,1.001,1456435.23154821,1456660.768183925577
1645056000,2022-02-17 00:00:00,USDT/PAX,0.9996,1.0016,0.9989,1.0004,2835691.73451668,2836965.969761746067
1644969600,2022-02-16 00:00:00,USDT/PAX,1.0002,1.002,0.999,0.9997,3292171.06076651,3293218.789589184885
1644883200,2022-02-15 00:00:00,USDT/PAX,1.0005,1.0017,0.9968,1.0002,2346658.06790684,2346551.13823302376
1644796800,2022-02-14 00:00:00,USDT/PAX,1.0013,1.0025,0.997,1.0009,3034319.16846042,3035215.151886464623
1644710400,2022-02-13 00:00:00,USDT/PAX,1.001,1.0034,0.9981,1.0016,1602650.86643575,1603627.042643626417
1644624000,2022-02-12 00:00:00,USDT/PAX,1.0006,1.0037,0.9965,1.001,1338921.7294317,1339484.608906798323
1644537600,2022-02-11 00:00:00,USDT/PAX,1.0007,1.0033,0.9981,1.0005,648203.15349468,648728.885766858695
1644451200,2022-02-10 00:00:00,USDT/PAX,1.0009,1.002,0.9998,1.0004,151055.29897563,151187.446183933373
1644364800,2022-02-09 00:00:00,USDT/PAX,1.0014,1.0018,0.9997,1.0017,67096.40135974,67139.115367432046
1644278400,2022-02-08 00:00:00,USDT/PAX,1.0004,1.0018,0.9997,1.0013,77799.37589793,77848.535125355861
1644192000,2022-02-07 00:00:00,USDT/PAX,1.0007,1.002,1,1.0008,86161.7714071,86217.472947429619
1644105600,2022-02-06 00:00:00,USDT/PAX,1.0004,1.0032,0.9992,1.0004,284913.21414065,285093.116492910699
1644019200,2022-02-05 00:00:00,USDT/PAX,1.0008,1.0026,1,1.0002,83464.88649357,83533.231742092699
1643932800,2022-02-04 00:00:00,USDT/PAX,1.0006,1.0065,0.9991,1.0007,170609.47301164,170748.510834209182
1643846400,2022-02-03 00:00:00,USDT/PAX,0.9995,1.001,0.999,1.0004,90777.63690645,90773.139655026221
1643760000,2022-02-02 00:00:00,USDT/PAX,1.0001,1.0033,0.985,0.9995,281596.5656645,281567.10891632426
1643673600,2022-02-01 00:00:00,USDT/PAX,1.0001,1.001,0.9993,0.9999,104874.10109096,104890.073305182068
1643587200,2022-01-31 00:00:00,USDT/PAX,1.0008,1.0022,0.9991,1.0003,147209.22100695,147234.430670856396
1643500800,2022-01-30 00:00:00,USDT/PAX,1.0012,1.0075,0.9995,1.0008,93836.64048087,93970.936433446358
1643414400,2022-01-29 00:00:00,USDT/PAX,0.9997,1.0016,0.9995,1.0009,59295.9319056,59298.838208666918
1643328000,2022-01-28 00:00:00,USDT/PAX,1.0002,1.0025,0.9996,0.9998,76500.64023961,76531.766945054387
1643241600,2022-01-27 00:00:00,USDT/PAX,1.0017,1.0023,0.9999,1.0001,155637.06140879,155737.01342257639
1643155200,2022-01-26 00:00:00,USDT/PAX,1.001,1.0072,1,1.0012,144150.90105875,144334.746448450603
1643068800,2022-01-25 00:00:00,USDT/PAX,1.0006,1.0145,1,1.001,247409.81667585,248347.948898839748
1642982400,2022-01-24 00:00:00,USDT/PAX,1.0009,1.0088,0.985,1.0005,354411.90263657,354327.513834866469
1642896000,2022-01-23 00:00:00,USDT/PAX,0.9999,1.0025,0.999,1.0002,146143.47636286,146256.769737769549
1642809600,2022-01-22 00:00:00,USDT/PAX,0.9994,1.0025,0.9962,1.0003,187844.62988252,187923.023434346924
1642723200,2022-01-21 00:00:00,USDT/PAX,0.9998,1.0021,0.998,0.9985,181996.70519726,182010.176108917102
1642636800,2022-01-20 00:00:00,USDT/PAX,1.0009,1.003,0.9997,0.9997,231791.44756725,232043.281212820617
1642550400,2022-01-19 00:00:00,USDT/PAX,1.0012,1.0019,0.9994,1.0008,117532.17947808,117589.82503466354
1642464000,2022-01-18 00:00:00,USDT/PAX,1,1.002,0.9994,1.0012,91418.66488589,91456.430384546135
1642377600,2022-01-17 00:00:00,USDT/PAX,1.0008,1.0012,0.9998,1.0003,97709.34582318,97755.455636485965
1642291200,2022-01-16 00:00:00,USDT/PAX,1.0006,1.0028,1,1.0003,196347.483117,196595.111947068262
1642204800,2022-01-15 00:00:00,USDT/PAX,1.0001,1.0021,0.9998,1.0006,200692.11989435,200857.928949845886
1642118400,2022-01-14 00:00:00,USDT/PAX,1,1.0003,0.9985,1.0001,63165.01388083,63149.146519028332
1642032000,2022-01-13 00:00:00,USDT/PAX,1.0004,1.0011,0.9993,1,89006.63367821,89053.057598463278
1641945600,2022-01-12 00:00:00,USDT/PAX,0.9994,1.0012,0.9994,1.0005,118837.94772089,118859.594731616782
1641859200,2022-01-11 00:00:00,USDT/PAX,1.001,1.0014,0.999,1.0002,89589.296412,89608.171606118902
1641772800,2022-01-10 00:00:00,USDT/PAX,1.0006,1.0015,0.9986,1.0008,145253.22456284,145300.550792850698
1641686400,2022-01-09 00:00:00,USDT/PAX,1.0013,1.0031,0.9984,1.0004,94026.88227237,94070.936003142783
1641600000,2022-01-08 00:00:00,USDT/PAX,0.9997,1.0031,0.9985,1.0013,83922.22557658,83958.056868140654
1641513600,2022-01-07 00:00:00,USDT/PAX,1.0002,1.0036,0.9504,1.0007,350646.02376153,349560.708331158685
1641427200,2022-01-06 00:00:00,USDT/PAX,1.0011,1.0014,0.998,0.9993,99526.32681958,99501.479455286384
1641340800,2022-01-05 00:00:00,USDT/PAX,1.0011,1.0026,0.9985,1.0005,185720.60270602,185689.877686424861
1641254400,2022-01-04 00:00:00,USDT/PAX,1.0012,1.0028,0.9992,1.0007,75910.81314154,75929.619134959059
1641168000,2022-01-03 00:00:00,USDT/PAX,1.0007,1.0032,0.9988,1.0005,115257.09355355,115361.093089848463
1641081600,2022-01-02 00:00:00,USDT/PAX,1.0007,1.0012,0.9989,0.9994,91357.17040199,91354.27523152564
1640995200,2022-01-01 00:00:00,USDT/PAX,1.0002,1.0011,0.9987,0.9991,41386.50376708,41405.404570220322
1640908800,2021-12-31 00:00:00,USDT/PAX,0.9998,1.0013,0.9985,1.0002,174650.82314898,174644.728588746799
1640822400,2021-12-30 00:00:00,USDT/PAX,1.0006,1.001,0.9995,1.0007,103574.69200846,103603.574715771567
1640736000,2021-12-29 00:00:00,USDT/PAX,1.0009,1.001,0.9991,1.001,84257.85881391,84287.354284557211
1640649600,2021-12-28 00:00:00,USDT/PAX,1.0001,1.0009,0.9982,1.0009,151570.55552962,151539.375989695252
