https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CSP,Volume BTC
1653177600,2022-05-22 00:00:00,CSP/BTC,0.0000000992,0.0000001002,0.0000000749,0.0000000749,232398.66665351,0.019472832490336624
1653091200,2022-05-21 00:00:00,CSP/BTC,0.0000000714,0.00000014,0.0000000634,0.0000000738,1801387.1816508,0.172215247253787292
1653004800,2022-05-20 00:00:00,CSP/BTC,0.0000000744,0.0000000822,0.0000000675,0.0000000703,45922.47628957,0.003382989800229955
1652918400,2022-05-19 00:00:00,CSP/BTC,0.000000073,0.000000084,0.0000000651,0.0000000795,212969.75297869,0.015620899192889123
1652832000,2022-05-18 00:00:00,CSP/BTC,0.000000054,0.0000001867,0.0000000516,0.0000000788,2740957.20584906,0.268935162357136585
1652745600,2022-05-17 00:00:00,CSP/BTC,0.000000053,0.000000055,0.0000000505,0.0000000524,735700.85047773,0.040132328844049215
1652659200,2022-05-16 00:00:00,CSP/BTC,0.0000000555,0.0000000648,0.0000000502,0.0000000535,385562.51514567,0.019759647415559416
1652572800,2022-05-15 00:00:00,CSP/BTC,0.0000000594,0.000000072,0.0000000555,0.0000000555,137148.19679988,0.008726059844189435
1652486400,2022-05-14 00:00:00,CSP/BTC,0.000000065,0.000000104,0.0000000589,0.0000000589,2034013.0016452,0.157752937843527708
1652400000,2022-05-13 00:00:00,CSP/BTC,0.0000000243,0.0000001042,0.0000000201,0.0000000637,51903605.35472415,3.599812433035538757
1652313600,2022-05-12 00:00:00,CSP/BTC,0.0000000897,0.000000104,0.0000000233,0.00000003,3396355.35672405,0.181328947891867174
1652227200,2022-05-11 00:00:00,CSP/BTC,0.0000001312,0.0000001458,0.00000005,0.00000008,2174379.04397335,0.226674392584915921
1652140800,2022-05-10 00:00:00,CSP/BTC,0.0000001269,0.0000001792,0.000000114,0.0000001475,2047282.4271902,0.322576695620750286
1652054400,2022-05-09 00:00:00,CSP/BTC,0.0000001218,0.0000001775,0.0000001058,0.0000001322,5624561.42291544,0.825099533896197345
1651968000,2022-05-08 00:00:00,CSP/BTC,0.0000001274,0.0000001397,0.0000001163,0.000000118,68561.48059901,0.008503606183499121
1651881600,2022-05-07 00:00:00,CSP/BTC,0.000000127,0.0000001396,0.00000012,0.0000001396,104217.6297,0.0132085728115
1651795200,2022-05-06 00:00:00,CSP/BTC,0.0000001347,0.0000001396,0.0000001204,0.0000001274,88596.29051211,0.011552405573798779
1651708800,2022-05-05 00:00:00,CSP/BTC,0.0000001271,0.0000001349,0.0000001209,0.0000001347,203751.64851774,0.026302984030624422
1651622400,2022-05-04 00:00:00,CSP/BTC,0.0000001299,0.0000001334,0.0000001269,0.0000001269,166081.20992352,0.021447830334507158
1651536000,2022-05-03 00:00:00,CSP/BTC,0.0000001299,0.0000001445,0.0000001269,0.0000001269,60274.19520138,0.00784681507209941
1651449600,2022-05-02 00:00:00,CSP/BTC,0.0000001272,0.0000001845,0.0000001262,0.0000001383,4502626.52551682,0.731502859588099504
1651363200,2022-05-01 00:00:00,CSP/BTC,0.0000001336,0.0000001418,0.0000001262,0.0000001262,211412.3284,0.0276162693675
1651276800,2022-04-30 00:00:00,CSP/BTC,0.0000001844,0.0000001844,0.0000001336,0.0000001336,193651.29452742,0.02866501271107929
1651190400,2022-04-29 00:00:00,CSP/BTC,0.000000117,0.0000001867,0.0000001008,0.00000015,9881503.12941017,1.480130298832079624
1651104000,2022-04-28 00:00:00,CSP/BTC,0.000000109,0.0000001431,0.0000000964,0.000000108,2171463.26786954,0.24217318621519942
1651017600,2022-04-27 00:00:00,CSP/BTC,0.000000133,0.000000133,0.000000107,0.0000001071,2765254.63308132,0.309048263523868
1650931200,2022-04-26 00:00:00,CSP/BTC,0.0000001484,0.000000149,0.000000126,0.0000001359,103680.39413079,0.013838778086718972
1650844800,2022-04-25 00:00:00,CSP/BTC,0.0000001715,0.0000001715,0.0000001445,0.0000001445,252141.35593904,0.038293437666837742
1650758400,2022-04-24 00:00:00,CSP/BTC,0.0000001471,0.0000001867,0.0000001314,0.0000001825,8432179.56870521,1.362614175596475477
1650672000,2022-04-23 00:00:00,CSP/BTC,0.0000001457,0.0000001501,0.000000135,0.0000001483,50646.37908193,0.0072750670271281
1650585600,2022-04-22 00:00:00,CSP/BTC,0.0000001415,0.000000148,0.0000001218,0.0000001404,602010.90391942,0.079111594375930287
1650499200,2022-04-21 00:00:00,CSP/BTC,0.0000001394,0.0000001559,0.0000001247,0.0000001253,291107.5507499,0.040581549161048768
1650412800,2022-04-20 00:00:00,CSP/BTC,0.0000001448,0.0000001576,0.0000001246,0.0000001462,300204.53451943,0.04304621454842742
1650326400,2022-04-19 00:00:00,CSP/BTC,0.0000001288,0.0000001866,0.0000001062,0.0000001287,1243321.71090228,0.169770471691341341
1650240000,2022-04-18 00:00:00,CSP/BTC,0.0000001324,0.0000001569,0.0000001112,0.0000001176,593069.14985068,0.076130368799337828
1650153600,2022-04-17 00:00:00,CSP/BTC,0.0000001387,0.0000001388,0.0000001316,0.0000001387,31950.42058103,0.004352485820098861
1650067200,2022-04-16 00:00:00,CSP/BTC,0.0000001387,0.0000001389,0.0000001316,0.0000001317,51829.62129098,0.006975226355998926
1649980800,2022-04-15 00:00:00,CSP/BTC,0.0000001402,0.0000001446,0.0000001316,0.0000001316,32946.3712693,0.00455740395524884
1649894400,2022-04-14 00:00:00,CSP/BTC,0.0000001376,0.0000001457,0.0000001331,0.0000001402,17605.887,0.00251440452044
1649808000,2022-04-13 00:00:00,CSP/BTC,0.0000001398,0.0000001467,0.0000001375,0.0000001433,68063.54753756,0.009817295085598688
1649721600,2022-04-12 00:00:00,CSP/BTC,0.0000001465,0.000000174,0.0000001363,0.0000001398,227843.7256,0.03289402757171
1649635200,2022-04-11 00:00:00,CSP/BTC,0.0000001551,0.00000016,0.0000001417,0.0000001465,88527.6512946,0.013578460536245647
1649548800,2022-04-10 00:00:00,CSP/BTC,0.0000001196,0.000000174,0.0000001162,0.0000001476,316320.01221941,0.051192095278766189
1649462400,2022-04-09 00:00:00,CSP/BTC,0.0000001076,0.000000174,0.0000001076,0.0000001196,497957.78186381,0.06278376073287294
1649376000,2022-04-08 00:00:00,CSP/BTC,0.000000115,0.0000001256,0.0000001032,0.0000001076,203815.19716122,0.023694674345239232
1649289600,2022-04-07 00:00:00,CSP/BTC,0.0000001375,0.0000001403,0.0000001142,0.000000115,260934.8311,0.03353593178543
1649203200,2022-04-06 00:00:00,CSP/BTC,0.0000001448,0.0000001461,0.0000001336,0.0000001387,298763.5972,0.04141635323061
1649116800,2022-04-05 00:00:00,CSP/BTC,0.0000001472,0.0000001583,0.0000001314,0.0000001448,1087321.67351613,0.154952214114234915
1649030400,2022-04-04 00:00:00,CSP/BTC,0.0000000956,0.000000174,0.0000000929,0.0000001459,3148235.64168724,0.426437858180997108
1648944000,2022-04-03 00:00:00,CSP/BTC,0.0000000933,0.0000001038,0.0000000933,0.0000000956,359207.38011194,0.035809613335238783
1648857600,2022-04-02 00:00:00,CSP/BTC,0.0000001042,0.0000001125,0.0000000894,0.0000000978,830003.91893503,0.084665967170778928
1648771200,2022-04-01 00:00:00,CSP/BTC,0.0000001009,0.0000001102,0.0000000954,0.0000001101,793927.05316832,0.081784758876149306
1648684800,2022-03-31 00:00:00,CSP/BTC,0.0000001197,0.000000127,0.0000000968,0.0000001015,993021.53318799,0.107090776753956481
1648598400,2022-03-30 00:00:00,CSP/BTC,0.0000001376,0.0000001413,0.0000001187,0.0000001187,303684.1196,0.04166545407249
1648512000,2022-03-29 00:00:00,CSP/BTC,0.0000001665,0.0000001665,0.0000001345,0.000000138,515639.72220444,0.074431287490315454
1648425600,2022-03-28 00:00:00,CSP/BTC,0.0000001667,0.0000001705,0.0000001613,0.0000001627,32958.26252931,0.005427702853026804
1648339200,2022-03-27 00:00:00,CSP/BTC,0.000000168,0.0000001736,0.0000001612,0.0000001616,10187.7638586,0.00171565811070846
1648252800,2022-03-26 00:00:00,CSP/BTC,0.0000001604,0.0000001678,0.0000001601,0.0000001605,24078.9069,0.00386179180044
1648166400,2022-03-25 00:00:00,CSP/BTC,0.0000001619,0.000000168,0.0000001598,0.0000001604,181113.02641872,0.02941935766721728
1648080000,2022-03-24 00:00:00,CSP/BTC,0.0000001618,0.0000001641,0.0000001602,0.0000001609,501310.3418,0.08072463624254
1647993600,2022-03-23 00:00:00,CSP/BTC,0.0000001641,0.0000001647,0.0000001594,0.0000001612,352229.24879471,0.056918071153428737
1647907200,2022-03-22 00:00:00,CSP/BTC,0.000000164,0.0000001647,0.0000001603,0.0000001611,50307.2747,0.00822440443786
1647820800,2022-03-21 00:00:00,CSP/BTC,0.000000159,0.0000001644,0.000000159,0.0000001616,213302.9227,0.03418065599284
1647734400,2022-03-20 00:00:00,CSP/BTC,0.0000001635,0.0000001647,0.0000001582,0.0000001615,296105.8627,0.04872471972808
1647648000,2022-03-19 00:00:00,CSP/BTC,0.0000001641,0.0000001641,0.0000001602,0.000000164,11747.1554,0.00189078662407
1647561600,2022-03-18 00:00:00,CSP/BTC,0.0000001571,0.0000001647,0.0000001571,0.0000001642,363516.18477237,0.058592660967409339
1647475200,2022-03-17 00:00:00,CSP/BTC,0.0000001543,0.0000001614,0.0000001513,0.0000001567,484080.34920661,0.076995485206919923
1647388800,2022-03-16 00:00:00,CSP/BTC,0.0000001523,0.0000001531,0.0000001489,0.0000001529,294275.354,0.04468489602671
1647302400,2022-03-15 00:00:00,CSP/BTC,0.0000001501,0.0000001546,0.0000001485,0.0000001534,112161.3072,0.01697247831687
1647216000,2022-03-14 00:00:00,CSP/BTC,0.0000001529,0.0000001537,0.0000001491,0.0000001496,193437.13455603,0.029363408945727438
1647129600,2022-03-13 00:00:00,CSP/BTC,0.0000001532,0.0000001536,0.00000015,0.0000001518,666286.2747,0.10000638948242
1647043200,2022-03-12 00:00:00,CSP/BTC,0.000000151,0.0000001515,0.0000001501,0.0000001501,8590.2764,0.00130104595591
1646956800,2022-03-11 00:00:00,CSP/BTC,0.0000001527,0.0000001539,0.0000001491,0.0000001505,34903.0321,0.00525540891648
1646870400,2022-03-10 00:00:00,CSP/BTC,0.0000001506,0.0000001521,0.0000001503,0.0000001521,41998.08064081,0.006371431576997426
1646784000,2022-03-09 00:00:00,CSP/BTC,0.0000001536,0.000000157,0.0000001449,0.0000001504,50767.1898,0.00771700403076
1646697600,2022-03-08 00:00:00,CSP/BTC,0.0000001506,0.0000001532,0.0000001502,0.0000001517,7583.4321,0.00115419593137
1646611200,2022-03-07 00:00:00,CSP/BTC,0.0000001522,0.0000001579,0.0000001507,0.0000001535,77491.4681,0.01177118329236
1646524800,2022-03-06 00:00:00,CSP/BTC,0.000000155,0.0000001579,0.0000001539,0.0000001579,135435.4882,0.0210021417125
1646438400,2022-03-05 00:00:00,CSP/BTC,0.0000001528,0.000000155,0.0000001528,0.0000001535,74287.35073679,0.011407351059600376
1646352000,2022-03-04 00:00:00,CSP/BTC,0.0000001529,0.0000001529,0.0000001492,0.0000001524,84840.02453684,0.01267602993878968
1646265600,2022-03-03 00:00:00,CSP/BTC,0.0000001544,0.0000001544,0.0000001494,0.0000001517,267707.52290648,0.040370506774428877
1646179200,2022-03-02 00:00:00,CSP/BTC,0.0000001544,0.0000001573,0.0000001528,0.0000001536,70928.66591691,0.010990410839549943
1646092800,2022-03-01 00:00:00,CSP/BTC,0.0000001546,0.0000001618,0.0000001509,0.0000001529,471177.23908909,0.072842492369558809
1646006400,2022-02-28 00:00:00,CSP/BTC,0.0000001721,0.0000001721,0.0000001506,0.0000001521,2387521.83821205,0.386768984406468191
1645920000,2022-02-27 00:00:00,CSP/BTC,0.0000001639,0.0000002384,0.0000001558,0.0000001646,10362531.51324655,1.847717529019376794
1645833600,2022-02-26 00:00:00,CSP/BTC,0.0000001714,0.0000001719,0.0000001625,0.0000001681,335772.25039101,0.056100326045078897
1645747200,2022-02-25 00:00:00,CSP/BTC,0.0000001879,0.000000192,0.0000001515,0.0000001675,3802374.65702315,0.614611328889352792
1645660800,2022-02-24 00:00:00,CSP/BTC,0.0000001825,0.0000001912,0.0000001793,0.0000001841,1574784.67430475,0.2909785550410011
1645574400,2022-02-23 00:00:00,CSP/BTC,0.0000001669,0.000000192,0.0000001669,0.0000001855,1409587.9378717,0.2595187065341973
1645488000,2022-02-22 00:00:00,CSP/BTC,0.0000001633,0.00000017,0.0000001596,0.00000017,1602694.34350189,0.263925223752919771
1645401600,2022-02-21 00:00:00,CSP/BTC,0.0000001551,0.0000001655,0.0000001494,0.0000001655,2016004.77315122,0.31415068944641361
1645315200,2022-02-20 00:00:00,CSP/BTC,0.00000015,0.0000001555,0.0000001499,0.0000001544,356710.43498573,0.054580836016298003
1645228800,2022-02-19 00:00:00,CSP/BTC,0.0000001548,0.0000001548,0.0000001513,0.0000001513,434960.7664,0.06652151447394
1645142400,2022-02-18 00:00:00,CSP/BTC,0.0000001557,0.0000001584,0.0000001542,0.000000157,251608.68899797,0.039327811407998448
1645056000,2022-02-17 00:00:00,CSP/BTC,0.0000001572,0.0000001586,0.0000001545,0.0000001561,51265.8045,0.00796606584337
1644969600,2022-02-16 00:00:00,CSP/BTC,0.0000001582,0.0000001586,0.0000001555,0.0000001572,70941.6856,0.01115705723824
1644883200,2022-02-15 00:00:00,CSP/BTC,0.0000001557,0.0000001572,0.0000001534,0.0000001572,104852.077,0.01641825867967
1644796800,2022-02-14 00:00:00,CSP/BTC,0.0000001548,0.0000001762,0.000000153,0.0000001557,2345636.28197285,0.38004090825949617
1644710400,2022-02-13 00:00:00,CSP/BTC,0.0000001668,0.0000001668,0.0000001548,0.0000001548,350680.7895185,0.057331703763258856
1644624000,2022-02-12 00:00:00,CSP/BTC,0.000000168,0.0000001685,0.000000165,0.0000001668,335891.74,0.05626175348978
1644537600,2022-02-11 00:00:00,CSP/BTC,0.0000001695,0.000000174,0.000000168,0.000000168,160395.42097448,0.02738692942001952
1644451200,2022-02-10 00:00:00,CSP/BTC,0.0000002026,0.0000002076,0.000000171,0.0000001728,2912622.35260919,0.543104718685341811
1644364800,2022-02-09 00:00:00,CSP/BTC,0.0000001648,0.0000002038,0.0000001618,0.0000002035,1957381.49106596,0.359844414067007767
1644278400,2022-02-08 00:00:00,CSP/BTC,0.0000001585,0.0000001643,0.0000001529,0.0000001643,838136.48940782,0.133628537773368688
1644192000,2022-02-07 00:00:00,CSP/BTC,0.0000001479,0.0000001584,0.0000001474,0.0000001543,688840.6869973,0.106419765192106988
1644105600,2022-02-06 00:00:00,CSP/BTC,0.0000001514,0.0000001514,0.0000001479,0.0000001479,76280.3859,0.01137067929574
1644019200,2022-02-05 00:00:00,CSP/BTC,0.0000001578,0.0000001592,0.00000015,0.00000015,259198.61890066,0.04013212783562999
1643932800,2022-02-04 00:00:00,CSP/BTC,0.0000001584,0.0000001642,0.0000001563,0.0000001563,221686.47586711,0.035726008503689462
1643846400,2022-02-03 00:00:00,CSP/BTC,0.0000001591,0.0000001592,0.0000001561,0.0000001574,123242.78800231,0.019459272316372901
1643760000,2022-02-02 00:00:00,CSP/BTC,0.0000001609,0.0000001613,0.0000001575,0.0000001585,75135.44806515,0.011966726877518695
1643673600,2022-02-01 00:00:00,CSP/BTC,0.0000001607,0.0000001644,0.0000001571,0.0000001571,109717.971,0.017416020934086468
1643587200,2022-01-31 00:00:00,CSP/BTC,0.0000001578,0.0000001649,0.0000001535,0.0000001605,655747.8271,0.10420785911896
1643500800,2022-01-30 00:00:00,CSP/BTC,0.0000001561,0.0000001591,0.0000001561,0.0000001564,100905.6072,0.01597119023431
1643414400,2022-01-29 00:00:00,CSP/BTC,0.0000001516,0.0000001577,0.0000001503,0.0000001567,327098.0585,0.05049850730557
1643328000,2022-01-28 00:00:00,CSP/BTC,0.0000001535,0.0000001549,0.0000001498,0.00000015,164626.8578,0.02496871272444
1643241600,2022-01-27 00:00:00,CSP/BTC,0.0000001543,0.0000001568,0.0000001486,0.0000001517,480006.3109927,0.07329124389351901
1643155200,2022-01-26 00:00:00,CSP/BTC,0.0000001581,0.000000167,0.0000001524,0.0000001545,1683908.32275333,0.270231710323475837
1643068800,2022-01-25 00:00:00,CSP/BTC,0.000000154,0.0000001629,0.0000001539,0.0000001581,526036.0218,0.08318763863819
1642982400,2022-01-24 00:00:00,CSP/BTC,0.0000001651,0.0000001686,0.0000001424,0.000000154,1431835.861,0.21814148209171
1642896000,2022-01-23 00:00:00,CSP/BTC,0.0000001626,0.0000001656,0.0000001604,0.0000001615,129983.9821,0.02125576726797
1642809600,2022-01-22 00:00:00,CSP/BTC,0.0000001671,0.0000001671,0.0000001588,0.0000001588,360107.01428078,0.058085256102468672
1642723200,2022-01-21 00:00:00,CSP/BTC,0.0000001719,0.0000001728,0.0000001641,0.0000001671,623776.51395185,0.10496927768913968
1642636800,2022-01-20 00:00:00,CSP/BTC,0.000000178,0.0000001807,0.0000001725,0.0000001725,246732.7512,0.04314474586927
1642550400,2022-01-19 00:00:00,CSP/BTC,0.0000001808,0.0000001811,0.000000178,0.0000001788,13271.6402,0.00236242063256
1642464000,2022-01-18 00:00:00,CSP/BTC,0.0000001866,0.0000001866,0.000000178,0.0000001812,453107.49856734,0.082922505809498708
1642377600,2022-01-17 00:00:00,CSP/BTC,0.0000001811,0.0000001942,0.0000001792,0.0000001862,764062.19116654,0.14330661385024741
1642291200,2022-01-16 00:00:00,CSP/BTC,0.0000001808,0.0000001824,0.000000177,0.0000001808,44902.62614763,0.008096243464409111
1642204800,2022-01-15 00:00:00,CSP/BTC,0.0000001774,0.0000001808,0.0000001774,0.0000001781,1451.6145,0.00026093668056
1642118400,2022-01-14 00:00:00,CSP/BTC,0.0000001755,0.0000001808,0.0000001735,0.0000001801,164089.64546386,0.029369423126202886
1642032000,2022-01-13 00:00:00,CSP/BTC,0.000000176,0.0000001776,0.0000001731,0.0000001738,21819.02003971,0.003837093125338384
1641945600,2022-01-12 00:00:00,CSP/BTC,0.0000001743,0.000000176,0.000000172,0.000000176,93693.25101618,0.01638141178132768
1641859200,2022-01-11 00:00:00,CSP/BTC,0.0000001703,0.0000001759,0.0000001698,0.0000001748,151941.5251,0.02658832627277997
1641772800,2022-01-10 00:00:00,CSP/BTC,0.0000001681,0.0000001774,0.0000001674,0.0000001703,637040.59315686,0.109302248523646564
1641686400,2022-01-09 00:00:00,CSP/BTC,0.0000001799,0.00000018,0.000000165,0.0000001655,921740.32308234,0.157929667832898342
1641600000,2022-01-08 00:00:00,CSP/BTC,0.0000001823,0.0000001859,0.0000001743,0.0000001743,421729.8386,0.07542227981158
1641513600,2022-01-07 00:00:00,CSP/BTC,0.000000184,0.0000001898,0.0000001823,0.0000001823,424621.96738861,0.077887527014897734
1641427200,2022-01-06 00:00:00,CSP/BTC,0.0000001963,0.000000211,0.0000001812,0.0000001862,1713118.65794477,0.324652231588632569
