https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SXP,Volume BTC
1663545600000.0,2022-09-19 00:00:00,SXP/BTC,1.686e-05,1.69e-05,1.68e-05,1.684e-05,0.0,0.0
1663459200000.0,2022-09-18 00:00:00,SXP/BTC,1.776e-05,1.787e-05,1.619e-05,1.686e-05,14994.312158956109,0.252804103
1663372800000.0,2022-09-17 00:00:00,SXP/BTC,1.756e-05,1.79e-05,1.743e-05,1.776e-05,1726.7622747747748,0.030667298
1663286400000.0,2022-09-16 00:00:00,SXP/BTC,1.737e-05,1.767e-05,1.72e-05,1.756e-05,1329.0256833712983,0.023337691
1663200000000.0,2022-09-15 00:00:00,SXP/BTC,1.774e-05,1.778e-05,1.726e-05,1.737e-05,4541.277892918825,0.078881997
1663113600000.0,2022-09-14 00:00:00,SXP/BTC,1.752e-05,1.783e-05,1.739e-05,1.774e-05,776.7859075535513,0.013780182
1663027200000.0,2022-09-13 00:00:00,SXP/BTC,1.749e-05,1.787e-05,1.728e-05,1.752e-05,2484.761700913242,0.043533025
1662940800000.0,2022-09-12 00:00:00,SXP/BTC,1.779e-05,1.792e-05,1.737e-05,1.749e-05,1901.4527730131504,0.033256409
1662854400000.0,2022-09-11 00:00:00,SXP/BTC,1.796e-05,1.813e-05,1.773e-05,1.779e-05,774.3024732996065,0.013774841
1662768000000.0,2022-09-10 00:00:00,SXP/BTC,1.807e-05,1.832e-05,1.78e-05,1.796e-05,1470.48925389755,0.026409987
1662681600000.0,2022-09-09 00:00:00,SXP/BTC,1.905e-05,1.919e-05,1.783e-05,1.807e-05,17626.045545102377,0.318502643
1662595200000.0,2022-09-08 00:00:00,SXP/BTC,1.85e-05,1.907e-05,1.845e-05,1.905e-05,7129.7836220472445,0.135822378
1662508800000.0,2022-09-07 00:00:00,SXP/BTC,1.825e-05,1.855e-05,1.81e-05,1.85e-05,2271.8284324324322,0.042028826
1662422400000.0,2022-09-06 00:00:00,SXP/BTC,1.887e-05,1.949e-05,1.816e-05,1.825e-05,27348.008383561646,0.499101153
1662336000000.0,2022-09-05 00:00:00,SXP/BTC,1.92e-05,1.924e-05,1.865e-05,1.886e-05,5555.570307529162,0.104778056
1662249600000.0,2022-09-04 00:00:00,SXP/BTC,1.882e-05,1.924e-05,1.874e-05,1.92e-05,7252.738541666667,0.13925258
1662163200000.0,2022-09-03 00:00:00,SXP/BTC,1.857e-05,1.883e-05,1.857e-05,1.882e-05,2193.8170563230606,0.041287637
1662076800000.0,2022-09-02 00:00:00,SXP/BTC,1.862e-05,1.885e-05,1.853e-05,1.857e-05,1896.2196553581045,0.035212799
1661990400000.0,2022-09-01 00:00:00,SXP/BTC,1.832e-05,1.862e-05,1.818e-05,1.862e-05,732.9480128893663,0.013647492
1661904000000.0,2022-08-31 00:00:00,SXP/BTC,1.855e-05,1.873e-05,1.832e-05,1.832e-05,1421.3406659388645,0.026038961
1661817600000.0,2022-08-30 00:00:00,SXP/BTC,1.854e-05,1.87e-05,1.822e-05,1.855e-05,767.952345013477,0.014245516
1661731200000.0,2022-08-29 00:00:00,SXP/BTC,1.817e-05,1.862e-05,1.806e-05,1.854e-05,1337.5971413160735,0.024799051
1661644800000.0,2022-08-28 00:00:00,SXP/BTC,1.8e-05,1.857e-05,1.799e-05,1.816e-05,915.9065528634362,0.016632863
1661558400000.0,2022-08-27 00:00:00,SXP/BTC,1.805e-05,1.813e-05,1.779e-05,1.8e-05,265.59999999999997,0.0047808
1661472000000.0,2022-08-26 00:00:00,SXP/BTC,1.894e-05,1.894e-05,1.782e-05,1.805e-05,2243.0598891966756,0.040487231
1661385600000.0,2022-08-25 00:00:00,SXP/BTC,1.895e-05,1.911e-05,1.871e-05,1.894e-05,2676.2630411826817,0.050688422
1661299200000.0,2022-08-24 00:00:00,SXP/BTC,1.895e-05,1.919e-05,1.861e-05,1.895e-05,11575.878416886544,0.219362896
1661212800000.0,2022-08-23 00:00:00,SXP/BTC,1.84e-05,1.898e-05,1.84e-05,1.895e-05,2375.0467018469653,0.045007135
1661126400000.0,2022-08-22 00:00:00,SXP/BTC,1.842e-05,1.849e-05,1.765e-05,1.84e-05,3774.606847826087,0.069452766
1661040000000.0,2022-08-21 00:00:00,SXP/BTC,1.832e-05,1.858e-05,1.831e-05,1.842e-05,181.6598262757872,0.003346174
1660953600000.0,2022-08-20 00:00:00,SXP/BTC,1.83e-05,1.871e-05,1.818e-05,1.832e-05,7158.4448689956325,0.13114271
1660867200000.0,2022-08-19 00:00:00,SXP/BTC,1.868e-05,1.873e-05,1.815e-05,1.83e-05,6828.760601092896,0.124966319
1660780800000.0,2022-08-18 00:00:00,SXP/BTC,1.951e-05,1.956e-05,1.857e-05,1.868e-05,13730.534635974303,0.256486387
1660694400000.0,2022-08-17 00:00:00,SXP/BTC,2.017e-05,2.04e-05,1.949e-05,1.951e-05,6406.413736545361,0.124989132
1660608000000.0,2022-08-16 00:00:00,SXP/BTC,2.07e-05,2.085e-05,1.994e-05,2.017e-05,2950.1321269211703,0.059504165
1660521600000.0,2022-08-15 00:00:00,SXP/BTC,2.021e-05,2.094e-05,2.015e-05,2.07e-05,8649.507487922707,0.179044805
1660435200000.0,2022-08-14 00:00:00,SXP/BTC,2.074e-05,2.074e-05,1.992e-05,2.021e-05,12618.749332013853,0.255024924
1660348800000.0,2022-08-13 00:00:00,SXP/BTC,2.05e-05,2.104e-05,2.001e-05,2.074e-05,15486.2212632594,0.321184229
1660262400000.0,2022-08-12 00:00:00,SXP/BTC,2.005e-05,2.086e-05,1.973e-05,2.05e-05,14448.798975609756,0.296200379
