https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TIDAL,Volume USDT
1661299200,2022-08-24 00:00:00,TIDAL/USDT,0.0003522,0.0003799,0.000352,0.0003625,13193967.3134,4825.43254778037
1661212800,2022-08-23 00:00:00,TIDAL/USDT,0.0003432,0.000399,0.0003432,0.0003522,48940787.9655,18016.67827316886
1661126400,2022-08-22 00:00:00,TIDAL/USDT,0.0003621,0.000367,0.0003404,0.0003474,11760949.191,4113.67402726693
1661040000,2022-08-21 00:00:00,TIDAL/USDT,0.0003558,0.0003709,0.0003554,0.0003621,15266046.9884,5572.77002791589
1660953600,2022-08-20 00:00:00,TIDAL/USDT,0.0003567,0.000419,0.0003404,0.0003558,137652704.09277915,51638.01639942186575
1660867200,2022-08-19 00:00:00,TIDAL/USDT,0.0003624,0.000374,0.0003511,0.000357,24919824.142,8962.33832001666
1660780800,2022-08-18 00:00:00,TIDAL/USDT,0.0003755,0.0003965,0.0003552,0.000361,44819051.204,16660.00169783797
1660694400,2022-08-17 00:00:00,TIDAL/USDT,0.0004035,0.0004168,0.0003731,0.0003806,41578285.3809,16434.78713882489
1660608000,2022-08-16 00:00:00,TIDAL/USDT,0.0003992,0.0004825,0.0003901,0.0004033,186535433.1648,81843.18561963643
1660521600,2022-08-15 00:00:00,TIDAL/USDT,0.00039,0.0004105,0.0003856,0.000403,30998622.4529,12397.65197097484
1660435200,2022-08-14 00:00:00,TIDAL/USDT,0.0004042,0.0004157,0.0003855,0.0003855,49202445.3546,19610.53975245172
1660348800,2022-08-13 00:00:00,TIDAL/USDT,0.000413,0.0004225,0.0004012,0.0004042,26639650.2333,10903.77930743986
1660262400,2022-08-12 00:00:00,TIDAL/USDT,0.000431,0.0004686,0.0004028,0.0004094,73405875.0187,31982.78563648506
1660176000,2022-08-11 00:00:00,TIDAL/USDT,0.0003642,0.0005333,0.0003642,0.00043,586115900.4195,262113.42833924703
1660089600,2022-08-10 00:00:00,TIDAL/USDT,0.0003481,0.0003727,0.000345,0.0003631,20077926.848,7223.97022129221
1660003200,2022-08-09 00:00:00,TIDAL/USDT,0.0003575,0.000366,0.0003474,0.0003475,18938686.8154,6768.36936115857
1659916800,2022-08-08 00:00:00,TIDAL/USDT,0.0003632,0.0003709,0.0003487,0.0003594,34523407.4392,12398.58355433208
1659830400,2022-08-07 00:00:00,TIDAL/USDT,0.0003419,0.00042,0.0003342,0.0003636,118029480.5802,44367.41348229202
1659744000,2022-08-06 00:00:00,TIDAL/USDT,0.0003416,0.000365,0.0003342,0.000342,43802037.0013,15300.03244938077
1659657600,2022-08-05 00:00:00,TIDAL/USDT,0.0003367,0.000342,0.00033,0.0003415,25933878.616,8724.05797659639
1659571200,2022-08-04 00:00:00,TIDAL/USDT,0.0003469,0.000352,0.0003319,0.0003367,27386709.1884,9381.76277859095
1659484800,2022-08-03 00:00:00,TIDAL/USDT,0.0003403,0.000358,0.000332,0.0003469,28023531.0477,9699.04580660939
1659398400,2022-08-02 00:00:00,TIDAL/USDT,0.00034,0.0003468,0.000335,0.0003394,14038022.1349,4799.93095446257
1659312000,2022-08-01 00:00:00,TIDAL/USDT,0.0003477,0.0003524,0.0003358,0.00034,20182923.6843,6932.1819316138
1659225600,2022-07-31 00:00:00,TIDAL/USDT,0.000346,0.000368,0.000345,0.0003477,19641033.8849,6955.8144969271
1659139200,2022-07-30 00:00:00,TIDAL/USDT,0.0003595,0.0003725,0.0003401,0.0003489,26933625.3315,9632.15647667817
1659052800,2022-07-29 00:00:00,TIDAL/USDT,0.0003653,0.0003748,0.0003474,0.0003543,22155556.2855,8049.54364736853
1658966400,2022-07-28 00:00:00,TIDAL/USDT,0.0003576,0.0003775,0.0003541,0.0003629,21165109.841,7743.57166429339
1658880000,2022-07-27 00:00:00,TIDAL/USDT,0.0003412,0.000368,0.0003401,0.0003605,58067688.5161,20466.71466275332
1658793600,2022-07-26 00:00:00,TIDAL/USDT,0.0003437,0.00043,0.0003104,0.0003412,113232826.42770781,40258.782350941159691
1658707200,2022-07-25 00:00:00,TIDAL/USDT,0.0003655,0.0003655,0.0003412,0.0003437,27874748.1937,9782.10480069215
1658620800,2022-07-24 00:00:00,TIDAL/USDT,0.00035,0.0003692,0.0003447,0.0003687,23299246.5093,8324.54882435921
1658534400,2022-07-23 00:00:00,TIDAL/USDT,0.00036,0.0003667,0.0003383,0.00035,36833906.7652,12894.94941251329
1658448000,2022-07-22 00:00:00,TIDAL/USDT,0.0003716,0.000439,0.0003279,0.00036,161468878.6697,61126.18695768605
1658361600,2022-07-21 00:00:00,TIDAL/USDT,0.0003767,0.0003882,0.0003675,0.0003732,21873231.9527,8181.12490078142
1658275200,2022-07-20 00:00:00,TIDAL/USDT,0.000398,0.0004124,0.000366,0.0003766,29976554.8169,11815.9987619401
1658188800,2022-07-19 00:00:00,TIDAL/USDT,0.0003802,0.0004116,0.0003661,0.000398,61837141.3947,23751.70506148955
1658102400,2022-07-18 00:00:00,TIDAL/USDT,0.0003681,0.00041,0.0003658,0.0003801,78054601.7665,30400.62365266427
1658016000,2022-07-17 00:00:00,TIDAL/USDT,0.0003759,0.0003942,0.000361,0.0003681,49883338.399,18756.0373144801
1657929600,2022-07-16 00:00:00,TIDAL/USDT,0.0003682,0.000396,0.0003502,0.0003759,91335241.686,34154.13402081601
1657843200,2022-07-15 00:00:00,TIDAL/USDT,0.00036,0.0003989,0.0003531,0.000368,148153276.9441,56565.36482867814
1657756800,2022-07-14 00:00:00,TIDAL/USDT,0.000352,0.000376,0.000341,0.00036,60785981.7727,21435.67144164132
1657670400,2022-07-13 00:00:00,TIDAL/USDT,0.0003548,0.0003857,0.00034,0.0003523,167483286.6789,60247.67908406283
1657584000,2022-07-12 00:00:00,TIDAL/USDT,0.0003359,0.00044,0.000333,0.0003587,486250716.3081,193743.87331115963
1657497600,2022-07-11 00:00:00,TIDAL/USDT,0.0003511,0.0003657,0.0003359,0.0003359,24640247.3681,8563.80333286593
1657411200,2022-07-10 00:00:00,TIDAL/USDT,0.0003646,0.0003797,0.000345,0.0003511,15062998.0264,5383.00589161978
1657324800,2022-07-09 00:00:00,TIDAL/USDT,0.000371,0.0003796,0.000358,0.0003692,19506732.5985,7177.26703976999
1657238400,2022-07-08 00:00:00,TIDAL/USDT,0.0003675,0.0003876,0.0003641,0.0003746,15494914.8667,5837.82746051709
1657152000,2022-07-07 00:00:00,TIDAL/USDT,0.0003861,0.0004034,0.0003634,0.0003707,39820969.88266709,15172.650397225919946
1657065600,2022-07-06 00:00:00,TIDAL/USDT,0.0003721,0.0004816,0.0003403,0.0003852,497561097.5354475,209429.302759905506676
1656979200,2022-07-05 00:00:00,TIDAL/USDT,0.0003387,0.000384,0.0003231,0.0003749,86326100.56570561,30730.211070097911286
1656892800,2022-07-04 00:00:00,TIDAL/USDT,0.0003447,0.000369,0.0003307,0.0003381,32060914.45803559,11139.908195364127085
1656806400,2022-07-03 00:00:00,TIDAL/USDT,0.0003588,0.0003629,0.0003223,0.0003447,50058488.44589055,17296.628577112723311
1656720000,2022-07-02 00:00:00,TIDAL/USDT,0.0003629,0.0003792,0.000333,0.0003588,26530335.73764907,9364.121470251146753
1656633600,2022-07-01 00:00:00,TIDAL/USDT,0.0003665,0.0004455,0.000355,0.0003629,107648157.83694588,42114.341966329740643
1656547200,2022-06-30 00:00:00,TIDAL/USDT,0.0003664,0.000407,0.0003502,0.0003675,41295110.2476481,15400.714371710056279
1656460800,2022-06-29 00:00:00,TIDAL/USDT,0.0003728,0.00038,0.0003501,0.0003664,23390037.88311331,8505.055951602204138
1656374400,2022-06-28 00:00:00,TIDAL/USDT,0.000384,0.000464,0.0003635,0.000372,101135459.49268917,41847.135687054150722
1656288000,2022-06-27 00:00:00,TIDAL/USDT,0.0003972,0.000406,0.0003635,0.0003885,19833718.52321041,7558.776824758261124
1656201600,2022-06-26 00:00:00,TIDAL/USDT,0.000402,0.0004234,0.0003594,0.0003971,74686001.93133508,29239.636724605799188
1656115200,2022-06-25 00:00:00,TIDAL/USDT,0.000409,0.0004275,0.0003891,0.0003978,64514972.87126224,26226.983246071583856
1656028800,2022-06-24 00:00:00,TIDAL/USDT,0.0003884,0.000429,0.0003794,0.000408,70179992.14530995,28122.752528023307248
1655942400,2022-06-23 00:00:00,TIDAL/USDT,0.0003682,0.0004129,0.0003682,0.0003885,53184164.70454354,21189.537251100577777
1655856000,2022-06-22 00:00:00,TIDAL/USDT,0.0003898,0.0003956,0.0003576,0.0003694,21316609.281714,7922.974856162418208
1655769600,2022-06-21 00:00:00,TIDAL/USDT,0.000398,0.00042,0.000378,0.0003899,35387882.50878409,14081.062460640669596
1655683200,2022-06-20 00:00:00,TIDAL/USDT,0.000386,0.0004184,0.000365,0.0004035,78758190.60316517,30563.544230035995511
1655596800,2022-06-19 00:00:00,TIDAL/USDT,0.0003591,0.0004088,0.0003379,0.000388,119241132.08599091,45240.551512202729386
1655510400,2022-06-18 00:00:00,TIDAL/USDT,0.0003836,0.0004425,0.0003283,0.00036,118213061.99282126,43770.005854509138607
1655424000,2022-06-17 00:00:00,TIDAL/USDT,0.0003851,0.0004272,0.000368,0.0003886,48593492.0799892,19068.852881591396713
1655337600,2022-06-16 00:00:00,TIDAL/USDT,0.0004292,0.000481,0.000385,0.000385,94616400.55836003,41346.506002573536683
1655251200,2022-06-15 00:00:00,TIDAL/USDT,0.000409,0.00048,0.0003515,0.0004221,107007278.42385127,42800.068522903995431
1655164800,2022-06-14 00:00:00,TIDAL/USDT,0.000414,0.00045,0.000404,0.000409,72441345.93072843,30241.40665620551005
1655078400,2022-06-13 00:00:00,TIDAL/USDT,0.000462,0.000467,0.000389,0.000408,64080649.25764155,27239.45471858112009
1654992000,2022-06-12 00:00:00,TIDAL/USDT,0.000555,0.000555,0.000459,0.000462,39782923.42644814,20062.2872268685328
1654905600,2022-06-11 00:00:00,TIDAL/USDT,0.000571,0.00059,0.000505,0.000555,34682837.7085075,18805.57920601917326
1654819200,2022-06-10 00:00:00,TIDAL/USDT,0.000568,0.000616,0.000551,0.000571,37261442.28456666,21534.14772316301847
1654732800,2022-06-09 00:00:00,TIDAL/USDT,0.000628,0.000648,0.000552,0.000568,70951738.85409784,41999.19502814645141
1654646400,2022-06-08 00:00:00,TIDAL/USDT,0.000641,0.000676,0.000611,0.000624,88734604.80216605,56748.89030735392216
1654560000,2022-06-07 00:00:00,TIDAL/USDT,0.000649,0.000705,0.000589,0.00064,164241668.97310208,105235.29315853480176
1654473600,2022-06-06 00:00:00,TIDAL/USDT,0.000612,0.000788,0.000597,0.00065,407065522.96016794,282873.40085176094191
1654387200,2022-06-05 00:00:00,TIDAL/USDT,0.000602,0.00065,0.000576,0.000612,58109389.41102024,35257.16090808115962
1654300800,2022-06-04 00:00:00,TIDAL/USDT,0.000576,0.00062,0.000573,0.000602,24032902.04918705,14198.83564953582633
1654214400,2022-06-03 00:00:00,TIDAL/USDT,0.000606,0.000659,0.00056,0.000576,115172338.34293208,70284.131426015601
1654128000,2022-06-02 00:00:00,TIDAL/USDT,0.000561,0.00068,0.000544,0.000606,104541855.33854713,63743.03356592240965
1654041600,2022-06-01 00:00:00,TIDAL/USDT,0.000657,0.00066,0.000541,0.000561,87758132.23836626,53093.76457067375795
1653955200,2022-05-31 00:00:00,TIDAL/USDT,0.000628,0.000849,0.000604,0.000655,285084070.60234233,202680.12306814599115
1653868800,2022-05-30 00:00:00,TIDAL/USDT,0.000594,0.000677,0.000591,0.000628,83448844.46827129,52701.36779011827993
1653782400,2022-05-29 00:00:00,TIDAL/USDT,0.000576,0.00068,0.000571,0.0006,224020133.3211418,141996.54181265232016
1653696000,2022-05-28 00:00:00,TIDAL/USDT,0.000514,0.000781,0.000476,0.000576,206381652.66317383,119604.68625269350172
1653609600,2022-05-27 00:00:00,TIDAL/USDT,0.00056,0.00056,0.000501,0.00052,36559227.38136861,19346.84002695890667
1653523200,2022-05-26 00:00:00,TIDAL/USDT,0.000657,0.000657,0.00056,0.00056,74389805.37727914,44111.3932026858083
1653436800,2022-05-25 00:00:00,TIDAL/USDT,0.00069,0.00073,0.000601,0.000651,104516972.63629238,69674.02093378829599
1653350400,2022-05-24 00:00:00,TIDAL/USDT,0.000735,0.000747,0.000684,0.000692,70332613.86652215,49644.56580506960155
1653264000,2022-05-23 00:00:00,TIDAL/USDT,0.000825,0.000867,0.00071,0.000738,105394504.86634713,83331.44477556953933
1653177600,2022-05-22 00:00:00,TIDAL/USDT,0.000851,0.000908,0.000782,0.000822,108653974.78888242,91804.95406984457365
1653091200,2022-05-21 00:00:00,TIDAL/USDT,0.00078,0.000943,0.00078,0.000851,258163287.67673906,222492.05611365605967
1653004800,2022-05-20 00:00:00,TIDAL/USDT,0.000777,0.000867,0.00071,0.000777,77989252.19309692,60168.53293695397163
1652918400,2022-05-19 00:00:00,TIDAL/USDT,0.000756,0.000835,0.00075,0.000777,106245233.96621966,83839.077774054416
1652832000,2022-05-18 00:00:00,TIDAL/USDT,0.000711,0.0013,0.0007,0.000751,916728101.83370686,819711.31877108423309
1652745600,2022-05-17 00:00:00,TIDAL/USDT,0.000583,0.00079,0.00056,0.000708,176320710.40034598,120268.44990135873387
1652659200,2022-05-16 00:00:00,TIDAL/USDT,0.000636,0.00067,0.00056,0.000584,77255129.07005076,46601.67326522636882
1652572800,2022-05-15 00:00:00,TIDAL/USDT,0.000561,0.00073,0.0005,0.000636,301208366.16086963,184818.72194996875512
1652486400,2022-05-14 00:00:00,TIDAL/USDT,0.000546,0.000616,0.000475,0.000561,98587321.41318076,52758.29843415893149
1652400000,2022-05-13 00:00:00,TIDAL/USDT,0.000381,0.000655,0.000378,0.00055,158446700.16671336,81108.09311039139051
1652313600,2022-05-12 00:00:00,TIDAL/USDT,0.000422,0.000488,0.00029,0.000378,168361219.57283214,66288.40032516902512
1652227200,2022-05-11 00:00:00,TIDAL/USDT,0.000873,0.000907,0.000352,0.000428,241816010.04562895,145490.75219207190407
1652140800,2022-05-10 00:00:00,TIDAL/USDT,0.000961,0.001024,0.000853,0.000878,144787370.72573793,138187.83245698800293
1652054400,2022-05-09 00:00:00,TIDAL/USDT,0.001211,0.00122,0.000933,0.000962,141809454.108992,152907.50818504547585
1651968000,2022-05-08 00:00:00,TIDAL/USDT,0.00124,0.001288,0.001135,0.001205,142348983.86735447,172040.37194703391434
1651881600,2022-05-07 00:00:00,TIDAL/USDT,0.00134,0.001437,0.001232,0.00124,139905383.65254088,182649.34740992999423
1651795200,2022-05-06 00:00:00,TIDAL/USDT,0.001236,0.001571,0.00116,0.00134,433279245.63233287,598085.52191580512849
1651708800,2022-05-05 00:00:00,TIDAL/USDT,0.001311,0.001368,0.001097,0.00124,290735500.02592814,354175.08134929103723
1651622400,2022-05-04 00:00:00,TIDAL/USDT,0.001027,0.00154,0.00099,0.001316,448227250.27184718,552547.41871348460948
1651536000,2022-05-03 00:00:00,TIDAL/USDT,0.001089,0.001261,0.00102,0.001027,134951276.91785785,153583.52145954003366
1651449600,2022-05-02 00:00:00,TIDAL/USDT,0.001234,0.001349,0.001073,0.001086,300432319.74648535,357485.5504277963568
1651363200,2022-05-01 00:00:00,TIDAL/USDT,0.00101,0.001401,0.000947,0.001234,348662782.66948611,376123.9915801795809
1651276800,2022-04-30 00:00:00,TIDAL/USDT,0.001284,0.001622,0.001009,0.001011,646459137.0450033,859755.09980460470465
1651190400,2022-04-29 00:00:00,TIDAL/USDT,0.000981,0.001682,0.000902,0.001284,1296106784.69416332,1658158.8040543128973
1651104000,2022-04-28 00:00:00,TIDAL/USDT,0.000766,0.001208,0.000756,0.000981,734215244.89523853,749843.35531102922051
1651017600,2022-04-27 00:00:00,TIDAL/USDT,0.000814,0.000816,0.00072,0.000766,129325054.72463979,97949.3819932744039
1650931200,2022-04-26 00:00:00,TIDAL/USDT,0.000942,0.000978,0.00076,0.000814,114744251.83801739,99641.62487059545838
1650844800,2022-04-25 00:00:00,TIDAL/USDT,0.000799,0.00098,0.00075,0.000941,493671906.99828997,428241.54493838595901
1650758400,2022-04-24 00:00:00,TIDAL/USDT,0.000743,0.000822,0.000728,0.000802,200810317.60223677,156256.01677213048101
1650672000,2022-04-23 00:00:00,TIDAL/USDT,0.000718,0.00093,0.000716,0.000744,478796090.61120704,383975.98300876311133
1650585600,2022-04-22 00:00:00,TIDAL/USDT,0.000732,0.000779,0.00068,0.000718,93562933.18851902,68151.03272749253464
1650499200,2022-04-21 00:00:00,TIDAL/USDT,0.000747,0.000776,0.000713,0.000732,70706711.25962648,52290.38519605822336
1650412800,2022-04-20 00:00:00,TIDAL/USDT,0.000834,0.000845,0.000722,0.000748,125069587.6317612,97230.03908096208493
1650326400,2022-04-19 00:00:00,TIDAL/USDT,0.000754,0.000973,0.00075,0.000834,176983237.6059357,147736.47397416500917
1650240000,2022-04-18 00:00:00,TIDAL/USDT,0.000757,0.000789,0.000715,0.000754,60153332.94823001,44722.99824975669935
1650153600,2022-04-17 00:00:00,TIDAL/USDT,0.000758,0.000995,0.000733,0.000754,428524517.27819097,371877.04743374558185
1650067200,2022-04-16 00:00:00,TIDAL/USDT,0.000755,0.00079,0.00073,0.000759,32918519.70073989,25078.06965777644369
1649980800,2022-04-15 00:00:00,TIDAL/USDT,0.000778,0.000854,0.000752,0.000755,35085593.07307048,27690.19670464158485
1649894400,2022-04-14 00:00:00,TIDAL/USDT,0.000797,0.000806,0.000751,0.000778,41614032.26894081,32570.05293258686951
1649808000,2022-04-13 00:00:00,TIDAL/USDT,0.000795,0.000829,0.00075,0.000796,85733391.90212771,66946.36348460187132
1649721600,2022-04-12 00:00:00,TIDAL/USDT,0.000805,0.00084,0.000754,0.000795,56249793.19744764,44848.82868718964184
1649635200,2022-04-11 00:00:00,TIDAL/USDT,0.000939,0.00094,0.000798,0.000805,51178908.81442159,44230.71090246930457
1649548800,2022-04-10 00:00:00,TIDAL/USDT,0.000942,0.00095,0.000861,0.000939,56614294.50807289,51853.32474609289232
1649462400,2022-04-09 00:00:00,TIDAL/USDT,0.00095,0.000998,0.000843,0.000945,60858071.38717439,55909.98144536299861
1649376000,2022-04-08 00:00:00,TIDAL/USDT,0.00104,0.001098,0.000921,0.000954,38627671.5117293,39795.89337570251582
1649289600,2022-04-07 00:00:00,TIDAL/USDT,0.001047,0.001095,0.00103,0.00104,27553498.67597833,29170.92438113829444
1649203200,2022-04-06 00:00:00,TIDAL/USDT,0.001164,0.001166,0.001026,0.001047,108941879.46923629,118847.67589556658479
1649116800,2022-04-05 00:00:00,TIDAL/USDT,0.001126,0.00125,0.001031,0.001164,191895529.60339769,213712.55542045787826
1649030400,2022-04-04 00:00:00,TIDAL/USDT,0.00119,0.0012,0.00105,0.001126,136128671.40323025,151042.21395822337021
1648944000,2022-04-03 00:00:00,TIDAL/USDT,0.001231,0.001299,0.001137,0.00119,177542192.64749007,215895.83722562710207
1648857600,2022-04-02 00:00:00,TIDAL/USDT,0.00111,0.00155,0.001055,0.001232,334327129.3038667,438038.26339683148572
1648771200,2022-04-01 00:00:00,TIDAL/USDT,0.001092,0.001169,0.00101,0.00111,59370593.4947519,64687.03793045115469
1648684800,2022-03-31 00:00:00,TIDAL/USDT,0.001258,0.001268,0.001075,0.001092,62318252.4803269,72878.39195077015936
1648598400,2022-03-30 00:00:00,TIDAL/USDT,0.0013,0.001317,0.001201,0.001268,22757633.59299103,28362.86969575263135
1648512000,2022-03-29 00:00:00,TIDAL/USDT,0.001366,0.001366,0.00128,0.001294,31805824.61435355,41829.58830742127647
1648425600,2022-03-28 00:00:00,TIDAL/USDT,0.00136,0.001564,0.00123,0.001366,97866625.09309059,135734.27303485183119
1648339200,2022-03-27 00:00:00,TIDAL/USDT,0.00138,0.001397,0.001299,0.001353,25137912.60982231,34027.24769058573418
1648252800,2022-03-26 00:00:00,TIDAL/USDT,0.001388,0.001398,0.001262,0.00138,29146370.6227453,38620.79398653259187
1648166400,2022-03-25 00:00:00,TIDAL/USDT,0.001258,0.001521,0.001258,0.001387,90666304.91435384,126319.75526844528777
1648080000,2022-03-24 00:00:00,TIDAL/USDT,0.001195,0.0013,0.001179,0.001259,32584657.20849003,40346.02190531693012
1647993600,2022-03-23 00:00:00,TIDAL/USDT,0.001192,0.001241,0.001132,0.001195,12432795.18622819,14519.63380002956098
1647907200,2022-03-22 00:00:00,TIDAL/USDT,0.001126,0.001299,0.0011,0.001193,23266023.56212702,28668.04989368502057
1647820800,2022-03-21 00:00:00,TIDAL/USDT,0.001175,0.001205,0.001076,0.001126,16544324.45429906,19011.59845121812562
1647734400,2022-03-20 00:00:00,TIDAL/USDT,0.00121,0.001267,0.00113,0.00118,24900676.72988407,29709.33195809293503
1647648000,2022-03-19 00:00:00,TIDAL/USDT,0.001146,0.001359,0.001128,0.00121,58277672.36630028,71926.94119017880526
1647561600,2022-03-18 00:00:00,TIDAL/USDT,0.001139,0.00116,0.00106,0.00114,35505285.17153189,39497.83506959735262
1647475200,2022-03-17 00:00:00,TIDAL/USDT,0.001125,0.001208,0.00106,0.001139,68226550.02479851,76662.77009065187366
1647388800,2022-03-16 00:00:00,TIDAL/USDT,0.001125,0.001168,0.001025,0.001125,55208218.42647011,60212.19088769487714
1647302400,2022-03-15 00:00:00,TIDAL/USDT,0.001236,0.001243,0.001066,0.001129,70777300.78757426,82191.87110058697185
1647216000,2022-03-14 00:00:00,TIDAL/USDT,0.001291,0.001675,0.001214,0.00124,485665610.8874434,684083.14751525201566
1647129600,2022-03-13 00:00:00,TIDAL/USDT,0.001033,0.001939,0.000993,0.001303,503641830.4365603,745225.51436981965552
1647043200,2022-03-12 00:00:00,TIDAL/USDT,0.001089,0.00109,0.000982,0.00102,18676451.62191554,19229.83909289782632
1646956800,2022-03-11 00:00:00,TIDAL/USDT,0.001062,0.001163,0.00101,0.001089,32996466.8892219,36225.00976049065948
1646870400,2022-03-10 00:00:00,TIDAL/USDT,0.00112,0.00112,0.001012,0.00105,6196977.58213115,6528.28154644912536
1646784000,2022-03-09 00:00:00,TIDAL/USDT,0.001083,0.001168,0.001063,0.00112,26888339.55818764,29801.14459236230959
1646697600,2022-03-08 00:00:00,TIDAL/USDT,0.001106,0.001137,0.001071,0.001094,8125618.91876376,8946.19354932496876
1646611200,2022-03-07 00:00:00,TIDAL/USDT,0.001168,0.001218,0.001063,0.001112,12496637.52108898,14214.02403006667997
1646524800,2022-03-06 00:00:00,TIDAL/USDT,0.00121,0.00122,0.001137,0.001168,3914406.16323704,4563.54500830965727
1646438400,2022-03-05 00:00:00,TIDAL/USDT,0.001156,0.001215,0.001152,0.00121,2740034.2541157,3228.64778644332837
1646352000,2022-03-04 00:00:00,TIDAL/USDT,0.00123,0.00127,0.001153,0.00116,13748090.79211197,16793.08802582913078
1646265600,2022-03-03 00:00:00,TIDAL/USDT,0.00122,0.00128,0.00119,0.00121,7010475.94206544,8651.1800815763516
1646179200,2022-03-02 00:00:00,TIDAL/USDT,0.00129,0.0013,0.00117,0.00122,15569193.29457581,19261.5065516910394
1646092800,2022-03-01 00:00:00,TIDAL/USDT,0.00129,0.00146,0.00125,0.00128,37423297.0420988,49810.9578581133573
1646006400,2022-02-28 00:00:00,TIDAL/USDT,0.00119,0.00131,0.00111,0.0013,29594425.68073558,35861.8868497614034
1645920000,2022-02-27 00:00:00,TIDAL/USDT,0.00127,0.00129,0.00116,0.00117,11110777.54399509,13429.7841120359189
1645833600,2022-02-26 00:00:00,TIDAL/USDT,0.00128,0.00139,0.00121,0.00127,35390479.16354106,45069.3387307732407
1645747200,2022-02-25 00:00:00,TIDAL/USDT,0.00125,0.00134,0.00121,0.00128,15254805.1919583,19456.7935116989674
1645660800,2022-02-24 00:00:00,TIDAL/USDT,0.00147,0.00155,0.00109,0.00125,43059751.0920503,53903.8912168432288
1645574400,2022-02-23 00:00:00,TIDAL/USDT,0.00138,0.00156,0.00134,0.00146,28826816.03713913,42227.3359469963772
1645488000,2022-02-22 00:00:00,TIDAL/USDT,0.00134,0.0015,0.00132,0.00138,30068939.85413531,42471.9410201178981
1645401600,2022-02-21 00:00:00,TIDAL/USDT,0.00142,0.00149,0.00132,0.00134,15373010.87794171,22025.5491480017182
1645315200,2022-02-20 00:00:00,TIDAL/USDT,0.0015,0.00151,0.00137,0.00142,13839490.70792646,19897.5193697484455
1645228800,2022-02-19 00:00:00,TIDAL/USDT,0.00151,0.0016,0.00137,0.00151,36201108.6925037,54446.144781962778
