https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SXP,Volume USDT
1659830400,2022-08-07 00:00:00,SXP/USDT,0.4686,0.4729,0.4577,0.4652,319077.86330157,148545.470026016448
1659744000,2022-08-06 00:00:00,SXP/USDT,0.4493,0.5117,0.4462,0.4695,1087199.10318529,517127.59384966567
1659657600,2022-08-05 00:00:00,SXP/USDT,0.4269,0.4501,0.4269,0.4493,427688.27369442,189512.501511477653
1659571200,2022-08-04 00:00:00,SXP/USDT,0.4201,0.433,0.417,0.427,293690.63023081,124624.930620339219
1659484800,2022-08-03 00:00:00,SXP/USDT,0.4239,0.4394,0.412,0.4197,414086.97944116,178616.275736187947
1659398400,2022-08-02 00:00:00,SXP/USDT,0.4435,0.456,0.4171,0.4236,607814.38178405,263216.22224380332
1659312000,2022-08-01 00:00:00,SXP/USDT,0.4313,0.459,0.4297,0.4443,644463.07738794,286313.971380355224
1659225600,2022-07-31 00:00:00,SXP/USDT,0.42,0.4651,0.4166,0.4326,491386.06943437,218052.324052711485
1659139200,2022-07-30 00:00:00,SXP/USDT,0.4264,0.4477,0.416,0.4202,553433.44308115,240346.116598001093
1659052800,2022-07-29 00:00:00,SXP/USDT,0.414,0.438,0.408,0.4252,570498.56065557,241229.699880886229
1658966400,2022-07-28 00:00:00,SXP/USDT,0.3979,0.4225,0.3876,0.4138,582021.8479365,236269.906164112739
1658880000,2022-07-27 00:00:00,SXP/USDT,0.3687,0.398,0.3629,0.3975,316182.74065385,119844.063655686261
1658793600,2022-07-26 00:00:00,SXP/USDT,0.3657,0.3703,0.3542,0.3685,329985.53315069,119083.705915675339
1658707200,2022-07-25 00:00:00,SXP/USDT,0.4002,0.4034,0.3658,0.3662,289333.01576546,110231.794495112219
1658620800,2022-07-24 00:00:00,SXP/USDT,0.3977,0.4072,0.3957,0.4004,333098.68592239,133896.882943184668
1658534400,2022-07-23 00:00:00,SXP/USDT,0.3969,0.4082,0.3861,0.3978,285061.69644698,113239.118696360563
1658448000,2022-07-22 00:00:00,SXP/USDT,0.4044,0.4182,0.3914,0.3955,356259.63156963,144730.307766622505
1658361600,2022-07-21 00:00:00,SXP/USDT,0.4004,0.408,0.388,0.4052,336361.90405164,134546.008621357179
1658275200,2022-07-20 00:00:00,SXP/USDT,0.4192,0.433,0.3973,0.4008,604700.31097072,253833.34578619421
1658188800,2022-07-19 00:00:00,SXP/USDT,0.4047,0.4292,0.395,0.4198,755820.89737469,312714.56939459147
1658102400,2022-07-18 00:00:00,SXP/USDT,0.3765,0.4087,0.3765,0.4044,852957.98083208,339108.503712030364
1658016000,2022-07-17 00:00:00,SXP/USDT,0.3872,0.3959,0.3757,0.377,507438.07276717,196446.031738976916
1657929600,2022-07-16 00:00:00,SXP/USDT,0.3694,0.39,0.3656,0.3874,588228.01758156,222539.869772085199
1657843200,2022-07-15 00:00:00,SXP/USDT,0.3679,0.378,0.3616,0.37,458744.19564987,169679.544013889961
1657756800,2022-07-14 00:00:00,SXP/USDT,0.358,0.3692,0.3465,0.3667,340631.63049004,121474.642625233678
1657670400,2022-07-13 00:00:00,SXP/USDT,0.349,0.3586,0.3316,0.3573,574101.72289221,200372.248247134847
1657584000,2022-07-12 00:00:00,SXP/USDT,0.3653,0.3716,0.3473,0.349,319810.3993902,115061.174392987893
1657497600,2022-07-11 00:00:00,SXP/USDT,0.3941,0.3941,0.3645,0.3656,296537.90106296,112583.533730682822
1657411200,2022-07-10 00:00:00,SXP/USDT,0.408,0.4091,0.39,0.394,292526.55911934,116915.508060391529
1657324800,2022-07-09 00:00:00,SXP/USDT,0.4009,0.4126,0.3999,0.408,189184.34064408,77155.728755579218
1657238400,2022-07-08 00:00:00,SXP/USDT,0.4068,0.4183,0.3929,0.3997,461059.69075918,186603.183832835669
1657152000,2022-07-07 00:00:00,SXP/USDT,0.3947,0.4101,0.3934,0.4063,463933.8081318,186143.800881303958
1657065600,2022-07-06 00:00:00,SXP/USDT,0.3904,0.3982,0.384,0.3951,496555.77205254,194534.31660938802
1656979200,2022-07-05 00:00:00,SXP/USDT,0.4002,0.4066,0.3774,0.3905,354966.31755949,138615.327554981961
1656892800,2022-07-04 00:00:00,SXP/USDT,0.387,0.4024,0.3785,0.4009,194277.54328405,75813.281086432944
1656806400,2022-07-03 00:00:00,SXP/USDT,0.3839,0.39,0.3757,0.3899,176825.93714313,67589.815822512798
1656720000,2022-07-02 00:00:00,SXP/USDT,0.3736,0.3882,0.3672,0.3849,301269.56048082,113233.78283251495
1656633600,2022-07-01 00:00:00,SXP/USDT,0.3845,0.3971,0.3686,0.3719,364921.29028977,138184.322103942826
1656547200,2022-06-30 00:00:00,SXP/USDT,0.4087,0.4099,0.365,0.3859,327088.57315402,123404.426817771963
1656460800,2022-06-29 00:00:00,SXP/USDT,0.411,0.4214,0.3982,0.4084,330126.59630087,134755.375410047466
1656374400,2022-06-28 00:00:00,SXP/USDT,0.4312,0.4495,0.4078,0.4126,386045.10681253,167380.647341336578
1656288000,2022-06-27 00:00:00,SXP/USDT,0.4122,0.486,0.4109,0.4313,895894.28356706,404662.230049962497
1656201600,2022-06-26 00:00:00,SXP/USDT,0.4425,0.4503,0.4096,0.4124,426467.23681376,186009.963660426488
1656115200,2022-06-25 00:00:00,SXP/USDT,0.4336,0.444,0.4156,0.4428,638206.04810926,274997.678494919986
1656028800,2022-06-24 00:00:00,SXP/USDT,0.4257,0.4429,0.4226,0.4337,496310.17663131,215078.70221771398
1655942400,2022-06-23 00:00:00,SXP/USDT,0.4027,0.4284,0.4026,0.4256,385558.57893508,161463.444081283472
1655856000,2022-06-22 00:00:00,SXP/USDT,0.4171,0.4259,0.392,0.4037,484158.18933769,197633.000660365105
1655769600,2022-06-21 00:00:00,SXP/USDT,0.414,0.434,0.3984,0.4171,655251.63165785,275199.60462513467
1655683200,2022-06-20 00:00:00,SXP/USDT,0.3752,0.43,0.3606,0.4147,547106.63137511,221647.325052008498
1655596800,2022-06-19 00:00:00,SXP/USDT,0.3436,0.4125,0.3327,0.3759,504978.80147935,181442.951729861536
1655510400,2022-06-18 00:00:00,SXP/USDT,0.3683,0.3746,0.3197,0.344,250465.08463339,86896.94644456184
1655424000,2022-06-17 00:00:00,SXP/USDT,0.3494,0.3772,0.3467,0.3682,251103.79044716,91784.167856935104
1655337600,2022-06-16 00:00:00,SXP/USDT,0.3834,0.4024,0.3449,0.35,616833.87291596,232166.959131853989
1655251200,2022-06-15 00:00:00,SXP/USDT,0.3562,0.3835,0.3189,0.3835,425869.69621941,146378.18358218298
1655164800,2022-06-14 00:00:00,SXP/USDT,0.3472,0.372,0.3233,0.3551,613189.67710778,213512.184540773621
1655078400,2022-06-13 00:00:00,SXP/USDT,0.392,0.4,0.3321,0.346,888156.68735189,311784.80986616501
1654992000,2022-06-12 00:00:00,SXP/USDT,0.4365,0.4391,0.3922,0.3922,399705.76789671,163795.078563194258
1654905600,2022-06-11 00:00:00,SXP/USDT,0.475,0.4886,0.4283,0.4375,736561.17978467,334528.70435308497
1654819200,2022-06-10 00:00:00,SXP/USDT,0.5358,0.5381,0.469,0.4758,535436.12450669,265888.221417723027
1654732800,2022-06-09 00:00:00,SXP/USDT,0.5503,0.5503,0.5293,0.5383,334539.26121873,179974.897790683999
1654646400,2022-06-08 00:00:00,SXP/USDT,0.5481,0.5628,0.528,0.5503,348364.69941977,189280.83257479298
1654560000,2022-06-07 00:00:00,SXP/USDT,0.5798,0.5844,0.5285,0.5476,455400.51500828,247669.29533454404
1654473600,2022-06-06 00:00:00,SXP/USDT,0.5659,0.6293,0.563,0.5813,575406.19530141,336255.928608529363
1654387200,2022-06-05 00:00:00,SXP/USDT,0.5912,0.5952,0.553,0.5668,294953.57829298,166934.882462896488
1654300800,2022-06-04 00:00:00,SXP/USDT,0.5973,0.655,0.5559,0.5929,971301.8207391,564300.121402648956
1654214400,2022-06-03 00:00:00,SXP/USDT,0.5353,0.6022,0.5288,0.5967,1150023.08244933,655379.931910194629
1654128000,2022-06-02 00:00:00,SXP/USDT,0.5126,0.5771,0.4967,0.5361,593496.98671689,316870.351815620068
1654041600,2022-06-01 00:00:00,SXP/USDT,0.5173,0.5798,0.5069,0.5122,786500.80896704,427063.14376080691
1653955200,2022-05-31 00:00:00,SXP/USDT,0.523,0.5304,0.497,0.5155,682731.05332697,351941.461700147636
1653868800,2022-05-30 00:00:00,SXP/USDT,0.4853,0.5254,0.478,0.5235,465925.23376132,234232.321981418244
1653782400,2022-05-29 00:00:00,SXP/USDT,0.4691,0.4873,0.455,0.4851,331336.4845193,156233.27621127052
1653696000,2022-05-28 00:00:00,SXP/USDT,0.4563,0.4729,0.45,0.4695,270914.2648128,126152.637119953376
1653609600,2022-05-27 00:00:00,SXP/USDT,0.4734,0.4772,0.4436,0.4545,463499.92461395,213735.203484690657
1653523200,2022-05-26 00:00:00,SXP/USDT,0.533,0.5449,0.4507,0.473,795639.67165044,385409.394850905703
1653436800,2022-05-25 00:00:00,SXP/USDT,0.5091,0.5508,0.5067,0.5336,834723.29895784,440605.044724533408
1653350400,2022-05-24 00:00:00,SXP/USDT,0.4842,0.5207,0.4762,0.5102,1007714.29756229,503932.050384777718
1653264000,2022-05-23 00:00:00,SXP/USDT,0.4961,0.5311,0.4729,0.4849,915880.25209317,463679.126628628547
1653177600,2022-05-22 00:00:00,SXP/USDT,0.4653,0.5032,0.462,0.497,343471.20583121,167949.842491915863
1653091200,2022-05-21 00:00:00,SXP/USDT,0.4475,0.4816,0.4447,0.4652,273742.09889199,128052.774462012793
1653004800,2022-05-20 00:00:00,SXP/USDT,0.4637,0.4838,0.4337,0.4504,274615.82591231,124892.698488500921
1652918400,2022-05-19 00:00:00,SXP/USDT,0.4229,0.4677,0.4004,0.4651,474252.01123359,207176.312357073706
1652832000,2022-05-18 00:00:00,SXP/USDT,0.4926,0.4976,0.42,0.42,405423.40487097,183243.277129582655
1652745600,2022-05-17 00:00:00,SXP/USDT,0.4577,0.4934,0.457,0.4906,147402.65869554,69882.163596078658
1652659200,2022-05-16 00:00:00,SXP/USDT,0.5035,0.5035,0.4502,0.4571,155443.18250436,72491.896745043987
1652572800,2022-05-15 00:00:00,SXP/USDT,0.4855,0.5105,0.4725,0.5022,220433.70028383,108986.298562506976
1652486400,2022-05-14 00:00:00,SXP/USDT,0.441,0.488,0.429,0.4856,178104.04295215,80078.384362516546
1652400000,2022-05-13 00:00:00,SXP/USDT,0.3904,0.504,0.3835,0.4425,439820.12432893,193879.952048715332
1652313600,2022-05-12 00:00:00,SXP/USDT,0.44,0.4575,0.3232,0.391,3461727.08802242,1309596.775255479409
1652227200,2022-05-11 00:00:00,SXP/USDT,0.6934,0.7095,0.3923,0.4391,2247149.80830187,1195881.15063871866
1652140800,2022-05-10 00:00:00,SXP/USDT,0.6871,0.7619,0.6402,0.6924,700121.76942882,496732.494105564955
1652054400,2022-05-09 00:00:00,SXP/USDT,0.8623,0.8793,0.68,0.6864,888234.37413827,700998.44769401499
1651968000,2022-05-08 00:00:00,SXP/USDT,0.9155,0.9225,0.8532,0.8627,319972.62260273,282252.152513327182
1651881600,2022-05-07 00:00:00,SXP/USDT,0.9522,0.964,0.8936,0.9147,331755.54959458,309632.896292093526
1651795200,2022-05-06 00:00:00,SXP/USDT,0.9723,0.9757,0.9245,0.9513,371107.28016884,352202.028451408565
1651708800,2022-05-05 00:00:00,SXP/USDT,1.1067,1.1187,0.942,0.9717,448611.57347539,461819.29984741312
1651622400,2022-05-04 00:00:00,SXP/USDT,1.0371,1.1067,1.0162,1.1067,400101.84888132,423162.222655221835
1651536000,2022-05-03 00:00:00,SXP/USDT,1.0232,1.0747,1.0032,1.0384,470945.28489745,489205.108262991489
1651449600,2022-05-02 00:00:00,SXP/USDT,1.0022,1.1231,0.9604,1.0231,691488.09576539,694555.879987811682
1651363200,2022-05-01 00:00:00,SXP/USDT,0.9581,1.0089,0.92,1.0003,253218.47078868,244351.423188633612
1651276800,2022-04-30 00:00:00,SXP/USDT,1.0582,1.253,0.9317,0.9567,587044.12023365,617082.910225998206
1651190400,2022-04-29 00:00:00,SXP/USDT,1.1149,1.1559,1.0365,1.0578,585033.57306219,632486.282325101139
1651104000,2022-04-28 00:00:00,SXP/USDT,1.1147,1.1428,1.0979,1.115,246547.42060542,276428.705393781
1651017600,2022-04-27 00:00:00,SXP/USDT,1.0791,1.1364,1.067,1.1184,219053.0853177,243115.91405347196
1650931200,2022-04-26 00:00:00,SXP/USDT,1.1884,1.2088,1.0615,1.0793,363007.13308292,412644.924468389782
1650844800,2022-04-25 00:00:00,SXP/USDT,1.2079,1.2122,1.1292,1.1886,396352.39419645,461845.200338051931
1650758400,2022-04-24 00:00:00,SXP/USDT,1.2295,1.2455,1.2028,1.2102,138644.79882131,169687.979049849348
1650672000,2022-04-23 00:00:00,SXP/USDT,1.2405,1.2784,1.2133,1.2292,227871.01306231,283256.386496783618
1650585600,2022-04-22 00:00:00,SXP/USDT,1.2781,1.304,1.239,1.2407,336438.2397623,428317.693882703554
1650499200,2022-04-21 00:00:00,SXP/USDT,1.3458,1.3642,1.265,1.2783,529680.27804548,700365.753539821374
1650412800,2022-04-20 00:00:00,SXP/USDT,1.4086,1.416,1.326,1.3456,563875.46222607,768180.481004111165
1650326400,2022-04-19 00:00:00,SXP/USDT,1.3839,1.4513,1.3422,1.4068,848555.08674089,1184505.766880040781
1650240000,2022-04-18 00:00:00,SXP/USDT,1.2045,1.3945,1.1484,1.3839,1432709.59933173,1832972.591831053092
1650153600,2022-04-17 00:00:00,SXP/USDT,1.2641,1.2714,1.1986,1.2048,188043.26529015,235513.717018831867
1650067200,2022-04-16 00:00:00,SXP/USDT,1.2614,1.2736,1.2357,1.2636,163000.03083818,205071.475758714488
1649980800,2022-04-15 00:00:00,SXP/USDT,1.2355,1.276,1.2235,1.2642,402425.30280024,502025.001806031848
1649894400,2022-04-14 00:00:00,SXP/USDT,1.2804,1.2968,1.2212,1.2327,404743.15060529,511622.968024271928
1649808000,2022-04-13 00:00:00,SXP/USDT,1.2447,1.2868,1.2285,1.2809,323610.31092585,407989.608056214125
1649721600,2022-04-12 00:00:00,SXP/USDT,1.1992,1.2784,1.1809,1.2441,422894.28688509,516322.995351710712
1649635200,2022-04-11 00:00:00,SXP/USDT,1.3034,1.3141,1.1801,1.2002,1056289.02327486,1302973.183884723128
1649548800,2022-04-10 00:00:00,SXP/USDT,1.3524,1.3631,1.3036,1.3036,353848.23170351,471212.149013283092
1649462400,2022-04-09 00:00:00,SXP/USDT,1.3198,1.3592,1.3104,1.3542,243692.67708351,326246.834205481459
1649376000,2022-04-08 00:00:00,SXP/USDT,1.4035,1.424,1.3049,1.3187,478407.5866064,654703.201247659949
1649289600,2022-04-07 00:00:00,SXP/USDT,1.3506,1.4218,1.28,1.403,708273.20677536,961993.101134604167
1649203200,2022-04-06 00:00:00,SXP/USDT,1.5176,1.5229,1.3461,1.3498,664645.99740906,949882.163665091052
1649116800,2022-04-05 00:00:00,SXP/USDT,1.5936,1.6281,1.5138,1.5194,824224.94613449,1304509.337979760109
1649030400,2022-04-04 00:00:00,SXP/USDT,1.6952,1.6975,1.541,1.5933,869551.98190869,1418533.198751447585
1648944000,2022-04-03 00:00:00,SXP/USDT,1.6074,1.7439,1.568,1.6974,927763.65902885,1564266.025310722623
1648857600,2022-04-02 00:00:00,SXP/USDT,1.631,1.7328,1.5995,1.6099,544514.0753061,899810.472098598169
1648771200,2022-04-01 00:00:00,SXP/USDT,1.5893,1.6688,1.521,1.6279,445750.09910003,706318.754303031725
1648684800,2022-03-31 00:00:00,SXP/USDT,1.6626,1.73,1.5601,1.589,713277.17852926,1174830.537042909383
1648598400,2022-03-30 00:00:00,SXP/USDT,1.6478,1.75,1.5798,1.666,1109239.39294179,1852779.295361225872
1648512000,2022-03-29 00:00:00,SXP/USDT,1.6337,1.7137,1.5886,1.6478,460305.39806912,767681.137242200126
1648425600,2022-03-28 00:00:00,SXP/USDT,1.7514,1.8274,1.6064,1.6324,1037232.33717516,1836937.274095090249
1648339200,2022-03-27 00:00:00,SXP/USDT,1.676,1.8,1.62,1.7539,594773.59529352,1002104.227699777223
1648252800,2022-03-26 00:00:00,SXP/USDT,1.6098,1.7088,1.5981,1.676,203998.45701717,334777.232635479832
1648166400,2022-03-25 00:00:00,SXP/USDT,1.6712,1.728,1.551,1.6095,404178.52701899,670137.400089942292
1648080000,2022-03-24 00:00:00,SXP/USDT,1.6132,1.671,1.571,1.6672,529865.63561766,858099.548802236925
1647993600,2022-03-23 00:00:00,SXP/USDT,1.5624,1.6128,1.5406,1.6103,619139.02061237,973946.653219049994
1647907200,2022-03-22 00:00:00,SXP/USDT,1.4827,1.6,1.4687,1.5625,843507.76476001,1319843.846433186912
1647820800,2022-03-21 00:00:00,SXP/USDT,1.4423,1.6,1.4076,1.4852,1415113.67284774,2066036.187664317858
1647734400,2022-03-20 00:00:00,SXP/USDT,1.5408,1.6421,1.4104,1.4415,1323287.70269906,2001065.048774007632
1647648000,2022-03-19 00:00:00,SXP/USDT,1.4675,1.5645,1.4671,1.5408,682805.07062877,1039130.1632807496
1647561600,2022-03-18 00:00:00,SXP/USDT,1.3901,1.55,1.3523,1.4674,762409.99405676,1104466.858262706522
1647475200,2022-03-17 00:00:00,SXP/USDT,1.3554,1.433,1.3407,1.3881,510764.40235008,709722.068107698029
1647388800,2022-03-16 00:00:00,SXP/USDT,1.2593,1.3567,1.2487,1.3567,422338.45517755,547519.731180697097
1647302400,2022-03-15 00:00:00,SXP/USDT,1.2506,1.2832,1.2318,1.2593,455031.62433381,570216.967723960898
1647216000,2022-03-14 00:00:00,SXP/USDT,1.1935,1.2648,1.1727,1.2499,775678.6972191,957807.016243494327
1647129600,2022-03-13 00:00:00,SXP/USDT,1.2419,1.2711,1.1888,1.1987,238031.16959891,294314.331411976987
1647043200,2022-03-12 00:00:00,SXP/USDT,1.2454,1.2659,1.2418,1.2418,127596.04627824,160126.544411083614
1646956800,2022-03-11 00:00:00,SXP/USDT,1.2785,1.2922,1.2295,1.2459,252003.79739813,317876.207184614939
1646870400,2022-03-10 00:00:00,SXP/USDT,1.343,1.352,1.245,1.2779,403273.54435112,516566.693914124162
1646784000,2022-03-09 00:00:00,SXP/USDT,1.2829,1.3583,1.2799,1.3451,262218.43075838,350560.301816262598
1646697600,2022-03-08 00:00:00,SXP/USDT,1.2735,1.3075,1.2625,1.2838,178750.23646795,229952.448963212733
1646611200,2022-03-07 00:00:00,SXP/USDT,1.3297,1.3514,1.2417,1.2737,299299.9692301,388726.7719087099
1646524800,2022-03-06 00:00:00,SXP/USDT,1.4108,1.4343,1.324,1.3259,319258.0814302,438990.614703074647
1646438400,2022-03-05 00:00:00,SXP/USDT,1.3871,1.4153,1.3378,1.4107,351543.64730061,482020.328188268095
1646352000,2022-03-04 00:00:00,SXP/USDT,1.4073,1.4916,1.3632,1.3857,516169.23804185,737197.752552344744
1646265600,2022-03-03 00:00:00,SXP/USDT,1.3939,1.4489,1.3626,1.4073,276819.33097389,390507.824871499638
1646179200,2022-03-02 00:00:00,SXP/USDT,1.4395,1.4403,1.3613,1.3885,259653.90028475,362941.631873609603
1646092800,2022-03-01 00:00:00,SXP/USDT,1.4181,1.4516,1.3918,1.4395,346713.27776704,492381.037153265001
1646006400,2022-02-28 00:00:00,SXP/USDT,1.2804,1.422,1.2523,1.4187,340063.89725747,459408.696920882699
1645920000,2022-02-27 00:00:00,SXP/USDT,1.2797,1.3939,1.236,1.2818,588215.95497979,776364.536073761452
1645833600,2022-02-26 00:00:00,SXP/USDT,1.2961,1.3306,1.2579,1.2813,129467.23729044,166056.918877590585
1645747200,2022-02-25 00:00:00,SXP/USDT,1.2023,1.3079,1.1946,1.2954,298352.11826042,373802.790561660322
1645660800,2022-02-24 00:00:00,SXP/USDT,1.246,1.2498,1.0554,1.2034,781319.53856636,893518.557116758606
1645574400,2022-02-23 00:00:00,SXP/USDT,1.2363,1.3369,1.2283,1.2442,684073.19128159,880679.263670568003
1645488000,2022-02-22 00:00:00,SXP/USDT,1.1717,1.241,1.114,1.2353,514015.52392127,609365.27945764733
1645401600,2022-02-21 00:00:00,SXP/USDT,1.2446,1.3024,1.1639,1.1704,477988.46765231,604582.291688394109
1645315200,2022-02-20 00:00:00,SXP/USDT,1.2984,1.3041,1.2246,1.243,328233.2119818,410492.297873114702
1645228800,2022-02-19 00:00:00,SXP/USDT,1.3036,1.3236,1.2683,1.2987,202405.92641472,262112.116800871494
1645142400,2022-02-18 00:00:00,SXP/USDT,1.3279,1.3672,1.285,1.3056,268995.77799071,356001.482890031014
1645056000,2022-02-17 00:00:00,SXP/USDT,1.4724,1.4867,1.3265,1.3308,311253.24942089,432927.688299210268
1644969600,2022-02-16 00:00:00,SXP/USDT,1.4932,1.5359,1.4205,1.4703,322533.81347748,471934.87972127398
1644883200,2022-02-15 00:00:00,SXP/USDT,1.3835,1.5019,1.3792,1.494,461083.07406209,667960.811973463833
1644796800,2022-02-14 00:00:00,SXP/USDT,1.3458,1.4027,1.3087,1.3839,558806.92688724,757779.527231138074
1644710400,2022-02-13 00:00:00,SXP/USDT,1.3737,1.3948,1.3264,1.3437,361951.21045961,496607.543716311038
1644624000,2022-02-12 00:00:00,SXP/USDT,1.3614,1.4141,1.3099,1.3757,286036.54600784,391728.574878424534
1644537600,2022-02-11 00:00:00,SXP/USDT,1.4539,1.4928,1.3454,1.3636,284456.32494209,406074.222869151373
1644451200,2022-02-10 00:00:00,SXP/USDT,1.5465,1.5538,1.4389,1.457,306841.17724347,461399.020691829803
1644364800,2022-02-09 00:00:00,SXP/USDT,1.5032,1.5594,1.4821,1.542,288848.03979057,441462.642974219925
1644278400,2022-02-08 00:00:00,SXP/USDT,1.5668,1.6191,1.4549,1.5029,391316.44181193,599829.946194489184
1644192000,2022-02-07 00:00:00,SXP/USDT,1.5337,1.6,1.4908,1.565,263128.78508525,408963.350269469612
1644105600,2022-02-06 00:00:00,SXP/USDT,1.5357,1.5725,1.4605,1.5337,180153.23245205,271313.873683928087
1644019200,2022-02-05 00:00:00,SXP/USDT,1.505,1.5544,1.4863,1.5363,313767.80483114,479526.321227273004
1643932800,2022-02-04 00:00:00,SXP/USDT,1.375,1.5176,1.3704,1.5056,669057.65526401,966603.45312963121
1643846400,2022-02-03 00:00:00,SXP/USDT,1.3199,1.383,1.3033,1.3776,302856.84237906,405622.036703059161
1643760000,2022-02-02 00:00:00,SXP/USDT,1.371,1.4315,1.3074,1.3234,485912.99444627,668919.230368451184
