https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINA,Volume BTC
1659916800,2022-08-08 00:00:00,LINA/BTC,0.0000004663,0.0000004766,0.0000004539,0.0000004539,1526987.9297,0.70521301292654
1659830400,2022-08-07 00:00:00,LINA/BTC,0.000000476,0.0000004826,0.0000004686,0.0000004699,158633.601,0.07616429437538
1659744000,2022-08-06 00:00:00,LINA/BTC,0.0000004867,0.0000004867,0.0000004759,0.0000004778,24301.2214,0.01167394246741
1659657600,2022-08-05 00:00:00,LINA/BTC,0.0000004727,0.0000004905,0.0000004706,0.0000004905,30758.316,0.01471122539924
1659571200,2022-08-04 00:00:00,LINA/BTC,0.0000004815,0.0000005168,0.0000004597,0.0000004709,507596.1651,0.24533909665489
1659484800,2022-08-03 00:00:00,LINA/BTC,0.0000004841,0.0000004856,0.0000004608,0.0000004757,2185296.519,1.029238643685
1659398400,2022-08-02 00:00:00,LINA/BTC,0.0000004505,0.0000005,0.0000004479,0.0000004835,1138547.5046,0.54524804815614
1659312000,2022-08-01 00:00:00,LINA/BTC,0.0000004385,0.0000004511,0.0000004358,0.0000004486,27684.4406,0.01221423195674
1659225600,2022-07-31 00:00:00,LINA/BTC,0.0000004297,0.0000004594,0.0000004297,0.0000004387,749735.6406,0.33572511846207
1659139200,2022-07-30 00:00:00,LINA/BTC,0.0000004173,0.0000004395,0.0000004093,0.0000004248,925885.4848,0.39337960552057
1659052800,2022-07-29 00:00:00,LINA/BTC,0.0000004293,0.000000435,0.0000004075,0.0000004135,160189.5936,0.0681411993226
1658966400,2022-07-28 00:00:00,LINA/BTC,0.000000382,0.0000004274,0.0000003775,0.000000424,659900.7023,0.27069238823332
1658880000,2022-07-27 00:00:00,LINA/BTC,0.0000003794,0.0000003876,0.000000372,0.0000003805,36552.5114,0.0138724937707
1658793600,2022-07-26 00:00:00,LINA/BTC,0.0000003823,0.0000003858,0.000000372,0.0000003793,173829.5482,0.06645108609174
1658707200,2022-07-25 00:00:00,LINA/BTC,0.0000004009,0.0000004009,0.0000003863,0.0000003863,227321.9557,0.08943804721956
1658620800,2022-07-24 00:00:00,LINA/BTC,0.0000004021,0.0000004085,0.0000003987,0.0000004021,62784.4795,0.02527378104421
1658534400,2022-07-23 00:00:00,LINA/BTC,0.0000003907,0.000000412,0.0000003907,0.0000004082,103205.0184,0.0420358242879
1658448000,2022-07-22 00:00:00,LINA/BTC,0.0000004001,0.0000004099,0.0000003905,0.0000003907,51660.3671,0.02074175710973
1658361600,2022-07-21 00:00:00,LINA/BTC,0.0000003932,0.0000004049,0.0000003857,0.0000003983,30742.9778,0.01211714553749
1658275200,2022-07-20 00:00:00,LINA/BTC,0.0000004229,0.00000043,0.0000003909,0.0000003911,98667.6895,0.03984858057908
1658188800,2022-07-19 00:00:00,LINA/BTC,0.0000004242,0.0000004408,0.0000004188,0.00000042,20897.3662,0.00897483055049
1658102400,2022-07-18 00:00:00,LINA/BTC,0.0000004235,0.0000004294,0.0000004185,0.0000004267,163856.0687,0.06945481396313
1658016000,2022-07-17 00:00:00,LINA/BTC,0.0000004216,0.000000428,0.0000004149,0.0000004222,3024.4073,0.00126946974159
1657929600,2022-07-16 00:00:00,LINA/BTC,0.0000004162,0.0000004342,0.0000004138,0.0000004243,225359.8896,0.09589922096419
1657843200,2022-07-15 00:00:00,LINA/BTC,0.0000004071,0.0000004185,0.000000407,0.0000004181,141747.003,0.05874724072904
1657756800,2022-07-14 00:00:00,LINA/BTC,0.0000003972,0.0000004058,0.0000003947,0.0000004056,116079.9083,0.04682249321219
1657670400,2022-07-13 00:00:00,LINA/BTC,0.0000004037,0.0000004084,0.0000003947,0.0000003994,271135.1444,0.10857053543561
1657584000,2022-07-12 00:00:00,LINA/BTC,0.0000003937,0.0000004075,0.0000003937,0.0000004053,121198.5781,0.04926665660605
1657497600,2022-07-11 00:00:00,LINA/BTC,0.0000004238,0.0000004256,0.0000003927,0.000000396,113781.6565,0.04715423844547
1657411200,2022-07-10 00:00:00,LINA/BTC,0.0000004313,0.0000004313,0.0000004202,0.0000004217,102395.2419,0.04321260499456
1657324800,2022-07-09 00:00:00,LINA/BTC,0.0000004222,0.0000004406,0.0000004222,0.0000004301,27262.4833,0.0116856940356
1657238400,2022-07-08 00:00:00,LINA/BTC,0.0000004162,0.000000428,0.0000004061,0.0000004264,26892.8293,0.01112253441561
1657152000,2022-07-07 00:00:00,LINA/BTC,0.0000004236,0.0000004359,0.0000004133,0.0000004162,135500.3250653,0.05832174850562353
1657065600,2022-07-06 00:00:00,LINA/BTC,0.0000004161,0.0000004296,0.000000416,0.000000422,18436.47143443,0.007821379224709636
1656979200,2022-07-05 00:00:00,LINA/BTC,0.0000004215,0.0000004281,0.0000004168,0.0000004168,80361.23383624,0.034057296798110885
1656892800,2022-07-04 00:00:00,LINA/BTC,0.0000004168,0.0000004225,0.0000004096,0.00000042,232388.4751,0.09688845385847
1656806400,2022-07-03 00:00:00,LINA/BTC,0.0000004187,0.0000004194,0.0000004104,0.0000004155,116675.9573,0.04857956810514
1656720000,2022-07-02 00:00:00,LINA/BTC,0.0000004091,0.0000004182,0.0000004021,0.0000004167,17092.9859,0.00703059987226
1656633600,2022-07-01 00:00:00,LINA/BTC,0.0000003982,0.0000004123,0.0000003948,0.0000004073,362969.3768,0.14534945380246
1656547200,2022-06-30 00:00:00,LINA/BTC,0.0000003981,0.0000004088,0.0000003913,0.0000004065,1171536.8543,0.46722474357754
1656460800,2022-06-29 00:00:00,LINA/BTC,0.0000003984,0.0000004092,0.0000003965,0.0000003989,232890.0946,0.09434308986848
1656374400,2022-06-28 00:00:00,LINA/BTC,0.0000004265,0.000000427,0.0000003978,0.0000003978,513882.2379,0.20966937729884
1656288000,2022-06-27 00:00:00,LINA/BTC,0.0000004272,0.0000004357,0.0000004171,0.0000004247,62750.6427,0.02690611994402
1656201600,2022-06-26 00:00:00,LINA/BTC,0.0000004436,0.0000004491,0.0000004244,0.0000004261,235891.56120683,0.104342935989957353
1656115200,2022-06-25 00:00:00,LINA/BTC,0.0000004427,0.00000045,0.000000431,0.0000004388,147399.0616,0.0652457433647
1656028800,2022-06-24 00:00:00,LINA/BTC,0.0000004395,0.0000004463,0.000000435,0.0000004463,257926.6031,0.11369940014021
1655942400,2022-06-23 00:00:00,LINA/BTC,0.0000004175,0.0000004423,0.0000004175,0.0000004377,698165.7407,0.30300572548163
1655856000,2022-06-22 00:00:00,LINA/BTC,0.0000004208,0.000000425,0.0000004056,0.0000004174,86802.66461209,0.035824356946228559
1655769600,2022-06-21 00:00:00,LINA/BTC,0.000000426,0.000000426,0.0000004123,0.0000004191,2817159.30991805,1.17346591870178905
1655683200,2022-06-20 00:00:00,LINA/BTC,0.0000004045,0.000000429,0.000000401,0.0000004206,14520.097,0.00604950675963
1655596800,2022-06-19 00:00:00,LINA/BTC,0.0000004007,0.0000004339,0.0000003915,0.0000004051,367090.2052,0.14752288577843
1655510400,2022-06-18 00:00:00,LINA/BTC,0.0000003993,0.00000041,0.0000003931,0.000000394,150440.94746339,0.05944500212704939
1655424000,2022-06-17 00:00:00,LINA/BTC,0.0000003985,0.0000004061,0.0000003926,0.0000003958,138919.89277802,0.055759931002799208
1655337600,2022-06-16 00:00:00,LINA/BTC,0.0000004195,0.0000004195,0.000000389,0.0000003939,45060.0251,0.01814256216447
1655251200,2022-06-15 00:00:00,LINA/BTC,0.000000374,0.0000004148,0.000000365,0.0000004148,683069.87255561,0.27313307606293814
1655164800,2022-06-14 00:00:00,LINA/BTC,0.00000035,0.000000376,0.000000337,0.000000376,740430.08354599,0.26627002537959584
1655078400,2022-06-13 00:00:00,LINA/BTC,0.000000326,0.000000358,0.000000307,0.00000035,1232080.49603941,0.40911005261789703
1654992000,2022-06-12 00:00:00,LINA/BTC,0.000000343,0.000000343,0.000000316,0.000000324,1687231.1395,0.5490859391063
1654905600,2022-06-11 00:00:00,LINA/BTC,0.00000038,0.000000405,0.000000335,0.000000337,3175527.28207272,1.16036805871189712
1654819200,2022-06-10 00:00:00,LINA/BTC,0.000000386,0.000000402,0.000000371,0.000000379,1776569.02391319,0.68120051028249686
1654732800,2022-06-09 00:00:00,LINA/BTC,0.000000362,0.000000389,0.000000352,0.000000381,566220.90649617,0.21566029475839822
1654646400,2022-06-08 00:00:00,LINA/BTC,0.000000359,0.000000415,0.000000351,0.000000364,3693384.3408,1.3974430957375
1654560000,2022-06-07 00:00:00,LINA/BTC,0.000000313,0.000000383,0.000000308,0.000000356,3010780.47898729,1.06820106146059419
1654473600,2022-06-06 00:00:00,LINA/BTC,0.000000311,0.000000332,0.000000308,0.000000316,1862935.7933,0.5940349053352
1654387200,2022-06-05 00:00:00,LINA/BTC,0.000000317,0.000000322,0.000000309,0.000000309,731465.70807289,0.22921832405159769
1654300800,2022-06-04 00:00:00,LINA/BTC,0.000000311,0.000000322,0.000000307,0.000000318,363099.8299,0.1153614691475
1654214400,2022-06-03 00:00:00,LINA/BTC,0.000000317,0.00000032,0.000000303,0.000000312,908768.29530063,0.28118729264949719
1654128000,2022-06-02 00:00:00,LINA/BTC,0.000000318,0.000000331,0.000000312,0.000000318,926373.72056709,0.29807885341539935
1654041600,2022-06-01 00:00:00,LINA/BTC,0.000000346,0.00000036,0.000000317,0.000000319,1210012.93905714,0.405735591630399
1653955200,2022-05-31 00:00:00,LINA/BTC,0.000000343,0.000000357,0.000000321,0.000000349,1377534.78906138,0.46026441962049886
1653868800,2022-05-30 00:00:00,LINA/BTC,0.000000332,0.000000377,0.000000332,0.000000343,2885541.35142458,0.99742628377529504
1653782400,2022-05-29 00:00:00,LINA/BTC,0.000000304,0.000000344,0.000000301,0.00000034,1468418.7599572,0.47452750259689599
1653696000,2022-05-28 00:00:00,LINA/BTC,0.000000295,0.000000315,0.000000291,0.000000302,882717.2823,0.2693950368971
1653609600,2022-05-27 00:00:00,LINA/BTC,0.000000294,0.000000305,0.000000281,0.000000295,594771.0168,0.1750337515473
1653523200,2022-05-26 00:00:00,LINA/BTC,0.000000334,0.000000339,0.000000291,0.0000003,1894026.21270825,0.57993638269029975
1653436800,2022-05-25 00:00:00,LINA/BTC,0.000000352,0.000000354,0.000000326,0.000000329,877703.615914,0.2972263169480957
1653350400,2022-05-24 00:00:00,LINA/BTC,0.000000322,0.000000393,0.000000319,0.000000351,2552104.94848275,0.91048032429819869
1653264000,2022-05-23 00:00:00,LINA/BTC,0.000000347,0.000000348,0.000000317,0.000000322,574336.42762981,0.19043578181529446
1653177600,2022-05-22 00:00:00,LINA/BTC,0.000000313,0.000000354,0.000000313,0.000000348,1504930.30061003,0.50490377272339957
1653091200,2022-05-21 00:00:00,LINA/BTC,0.000000301,0.000000315,0.000000293,0.000000314,452400.24663369,0.13724863348399962
1653004800,2022-05-20 00:00:00,LINA/BTC,0.000000314,0.00000033,0.000000298,0.000000298,944388.92207953,0.29601205815889759
1652918400,2022-05-19 00:00:00,LINA/BTC,0.000000292,0.000000323,0.000000276,0.000000316,1426407.414,0.427455913571
1652832000,2022-05-18 00:00:00,LINA/BTC,0.000000302,0.000000325,0.000000291,0.000000291,1298796.80828737,0.40259603305819733
1652745600,2022-05-17 00:00:00,LINA/BTC,0.000000277,0.000000309,0.000000277,0.000000306,405499.10444675,0.120864921055299
1652659200,2022-05-16 00:00:00,LINA/BTC,0.000000309,0.000000309,0.000000274,0.000000274,300372.6337,0.0838017168291
1652572800,2022-05-15 00:00:00,LINA/BTC,0.000000287,0.000000311,0.000000285,0.000000311,498963.42125634,0.14669385656049574
1652486400,2022-05-14 00:00:00,LINA/BTC,0.000000269,0.0000003,0.000000266,0.000000283,949640.77355033,0.26508823950069047
1652400000,2022-05-13 00:00:00,LINA/BTC,0.000000236,0.000000295,0.000000235,0.000000267,363438.64612196,0.09558240932559326
1652313600,2022-05-12 00:00:00,LINA/BTC,0.000000275,0.000000283,0.00000022,0.000000238,2126069.71615799,0.52137281500868507
1652227200,2022-05-11 00:00:00,LINA/BTC,0.000000427,0.000000433,0.000000259,0.000000275,2184813.41582354,0.72124529307369202
1652140800,2022-05-10 00:00:00,LINA/BTC,0.000000419,0.000000455,0.000000408,0.000000427,349350.09663398,0.15051747870059603
1652054400,2022-05-09 00:00:00,LINA/BTC,0.000000476,0.000000489,0.00000042,0.00000042,142203.05825707,0.06259232091669666
1651968000,2022-05-08 00:00:00,LINA/BTC,0.000000455,0.000000482,0.000000453,0.000000476,13059.98299316,0.00609052998059888
1651881600,2022-05-07 00:00:00,LINA/BTC,0.000000478,0.000000481,0.000000445,0.000000453,95356.7483,0.0444921561488
1651795200,2022-05-06 00:00:00,LINA/BTC,0.000000481,0.000000482,0.000000463,0.000000477,28534.4917,0.0136220559943
1651708800,2022-05-05 00:00:00,LINA/BTC,0.000000501,0.000000507,0.000000467,0.000000482,547545.27808019,0.27106863396799383
1651622400,2022-05-04 00:00:00,LINA/BTC,0.000000481,0.0000005,0.000000464,0.000000499,148273.0107,0.0704982362865
1651536000,2022-05-03 00:00:00,LINA/BTC,0.000000465,0.000000486,0.000000462,0.000000486,123157.94827246,0.05887425147629818
1651449600,2022-05-02 00:00:00,LINA/BTC,0.000000486,0.000000497,0.000000454,0.000000464,321061.3215,0.1521034250053
1651363200,2022-05-01 00:00:00,LINA/BTC,0.000000476,0.000000495,0.000000467,0.000000489,338327.3014,0.1621767651085
1651276800,2022-04-30 00:00:00,LINA/BTC,0.000000564,0.000000574,0.000000455,0.000000481,283322.33582238,0.14432707020509351
1651190400,2022-04-29 00:00:00,LINA/BTC,0.000000583,0.000000646,0.000000559,0.00000057,986250.86513333,0.606387963772398
1651104000,2022-04-28 00:00:00,LINA/BTC,0.000000576,0.000000598,0.000000567,0.000000578,161035.47261414,0.09319079282719916
1651017600,2022-04-27 00:00:00,LINA/BTC,0.000000577,0.000000617,0.000000567,0.000000575,911324.50806984,0.53878240604969295
1650931200,2022-04-26 00:00:00,LINA/BTC,0.000000575,0.000000601,0.000000545,0.000000576,1342891.85207522,0.76675267982719666
1650844800,2022-04-25 00:00:00,LINA/BTC,0.000000606,0.000000607,0.000000574,0.000000574,1958994.15248949,1.15720575629979582
1650758400,2022-04-24 00:00:00,LINA/BTC,0.000000661,0.000000679,0.000000605,0.000000608,160014.46892669,0.10002201081498433
1650672000,2022-04-23 00:00:00,LINA/BTC,0.000000671,0.000000681,0.000000643,0.000000661,378378.8406,0.2512487893412
1650585600,2022-04-22 00:00:00,LINA/BTC,0.00000069,0.000000793,0.000000668,0.000000674,776834.67135033,0.57850622440119915
1650499200,2022-04-21 00:00:00,LINA/BTC,0.000000768,0.000000834,0.000000678,0.000000687,1345450.43196353,1.0190517075418919
1650412800,2022-04-20 00:00:00,LINA/BTC,0.000000708,0.000000816,0.000000673,0.000000762,3513757.72685216,2.66640355578776824
1650326400,2022-04-19 00:00:00,LINA/BTC,0.000000534,0.000000726,0.000000524,0.00000071,2881637.35538726,1.90021889201944769
1650240000,2022-04-18 00:00:00,LINA/BTC,0.000000517,0.000000531,0.000000502,0.000000531,114405.8272,0.0577932032728
1650153600,2022-04-17 00:00:00,LINA/BTC,0.000000536,0.000000552,0.00000052,0.00000052,171822.00821344,0.09414604047089792
1650067200,2022-04-16 00:00:00,LINA/BTC,0.000000528,0.00000054,0.000000528,0.000000536,11588.9173,0.0062182059829
1649980800,2022-04-15 00:00:00,LINA/BTC,0.000000528,0.000000535,0.000000523,0.000000526,34983.25168079,0.01855465262839949
1649894400,2022-04-14 00:00:00,LINA/BTC,0.000000522,0.000000538,0.000000517,0.000000525,223966.3026,0.1187312100859
1649808000,2022-04-13 00:00:00,LINA/BTC,0.000000513,0.000000522,0.000000503,0.000000521,52519.6993,0.0269451617955
1649721600,2022-04-12 00:00:00,LINA/BTC,0.000000507,0.000000533,0.000000505,0.000000517,266897.0267,0.1409098405611
1649635200,2022-04-11 00:00:00,LINA/BTC,0.000000538,0.000000538,0.000000493,0.000000508,903300.59796711,0.45903790453269853
1649548800,2022-04-10 00:00:00,LINA/BTC,0.000000549,0.00000056,0.000000534,0.000000539,566312.6915,0.3090141930766
1649462400,2022-04-09 00:00:00,LINA/BTC,0.000000523,0.000000549,0.000000523,0.000000549,94758.1915,0.051272670508
1649376000,2022-04-08 00:00:00,LINA/BTC,0.000000545,0.000000551,0.000000519,0.00000052,188276.54700944,0.1005496068650976
1649289600,2022-04-07 00:00:00,LINA/BTC,0.00000053,0.000000547,0.00000052,0.000000545,1671356.34048022,0.90046056740489902
1649203200,2022-04-06 00:00:00,LINA/BTC,0.000000579,0.000000579,0.000000526,0.000000526,536538.4986,0.2950549861685
1649116800,2022-04-05 00:00:00,LINA/BTC,0.000000605,0.000000616,0.000000582,0.000000582,302448.9972,0.1823960803766
1649030400,2022-04-04 00:00:00,LINA/BTC,0.000000634,0.000000638,0.000000594,0.000000604,313933.19825447,0.19389233171129592
1648944000,2022-04-03 00:00:00,LINA/BTC,0.000000635,0.000000678,0.000000626,0.000000631,148784.2975619,0.0982944538976969
1648857600,2022-04-02 00:00:00,LINA/BTC,0.000000633,0.00000067,0.000000622,0.000000634,550358.2898852,0.35392427949678959
1648771200,2022-04-01 00:00:00,LINA/BTC,0.000000586,0.000000649,0.000000566,0.000000644,1254920.54395875,0.75734948610269628
1648684800,2022-03-31 00:00:00,LINA/BTC,0.000000545,0.000000632,0.000000545,0.000000582,1884205.51918205,1.11727751833599925
1648598400,2022-03-30 00:00:00,LINA/BTC,0.000000545,0.000000565,0.000000531,0.000000546,476930.23565211,0.2657900088715931
1648512000,2022-03-29 00:00:00,LINA/BTC,0.000000534,0.000000561,0.000000533,0.000000544,1221865.27724028,0.67047280609478199
1648425600,2022-03-28 00:00:00,LINA/BTC,0.000000547,0.000000576,0.00000053,0.00000053,862762.17439984,0.48437558644798176
1648339200,2022-03-27 00:00:00,LINA/BTC,0.000000546,0.000000561,0.000000542,0.000000548,127000.197158,0.06989729894999236
1648252800,2022-03-26 00:00:00,LINA/BTC,0.00000052,0.000000551,0.000000515,0.000000549,47280.5466,0.0253894368322
1648166400,2022-03-25 00:00:00,LINA/BTC,0.00000054,0.00000055,0.000000513,0.000000519,1732877.13571386,0.90341164186829528
1648080000,2022-03-24 00:00:00,LINA/BTC,0.000000572,0.000000578,0.000000541,0.000000552,441703.36617957,0.24921376157987452
1647993600,2022-03-23 00:00:00,LINA/BTC,0.000000511,0.000000586,0.000000507,0.000000574,742584.84080514,0.40234509923106427
1647907200,2022-03-22 00:00:00,LINA/BTC,0.000000506,0.00000052,0.000000503,0.000000512,1113087.7811,0.5712982080977
1647820800,2022-03-21 00:00:00,LINA/BTC,0.000000498,0.000000519,0.000000484,0.000000506,351150.0886,0.1794083573061
1647734400,2022-03-20 00:00:00,LINA/BTC,0.000000514,0.000000523,0.000000492,0.000000498,4332130.71778674,2.26191035829479652
1647648000,2022-03-19 00:00:00,LINA/BTC,0.000000489,0.00000053,0.000000489,0.000000511,5080140.7914899,2.6557460569959985
1647561600,2022-03-18 00:00:00,LINA/BTC,0.000000485,0.000000501,0.000000482,0.000000492,252816.60404076,0.12395958525409678
1647475200,2022-03-17 00:00:00,LINA/BTC,0.000000514,0.000000521,0.000000484,0.000000484,429535.0434,0.214046585277
1647388800,2022-03-16 00:00:00,LINA/BTC,0.000000462,0.000000521,0.000000452,0.00000051,848297.1092,0.4037901934249
1647302400,2022-03-15 00:00:00,LINA/BTC,0.000000467,0.00000049,0.000000457,0.000000464,85992.00530893,0.0415500534538971
1647216000,2022-03-14 00:00:00,LINA/BTC,0.000000463,0.000000474,0.000000462,0.000000466,532136.29604291,0.24888698721629643
1647129600,2022-03-13 00:00:00,LINA/BTC,0.000000457,0.00000047,0.000000457,0.00000047,665041.01721,0.3114772741767
1647043200,2022-03-12 00:00:00,LINA/BTC,0.000000466,0.000000468,0.000000458,0.000000461,434827.985,0.2034273164359
1646956800,2022-03-11 00:00:00,LINA/BTC,0.000000464,0.000000477,0.000000459,0.000000459,1534185.2765,0.7170663016994
1646870400,2022-03-10 00:00:00,LINA/BTC,0.000000467,0.000000471,0.00000046,0.000000468,373509.2496,0.174491767023
1646784000,2022-03-09 00:00:00,LINA/BTC,0.000000467,0.000000475,0.000000458,0.000000463,746563.1269,0.3460619411505
1646697600,2022-03-08 00:00:00,LINA/BTC,0.000000462,0.000000479,0.000000462,0.00000047,844079.04263603,0.39969135477949807
1646611200,2022-03-07 00:00:00,LINA/BTC,0.000000461,0.000000474,0.000000452,0.00000046,994867.4911,0.4591603601931
1646524800,2022-03-06 00:00:00,LINA/BTC,0.000000476,0.000000488,0.000000461,0.000000461,1029220.8701282,0.4907314360410976
1646438400,2022-03-05 00:00:00,LINA/BTC,0.000000457,0.000000482,0.000000452,0.000000478,699186.4952,0.3319599464134
1646352000,2022-03-04 00:00:00,LINA/BTC,0.000000458,0.000000471,0.000000453,0.000000462,585566.32199671,0.27005056225649647
1646265600,2022-03-03 00:00:00,LINA/BTC,0.000000479,0.000000483,0.000000456,0.000000458,2302888.3096,1.0796760176659
1646179200,2022-03-02 00:00:00,LINA/BTC,0.000000472,0.000000481,0.000000462,0.000000479,188818.26650856,0.08818294040869752
1646092800,2022-03-01 00:00:00,LINA/BTC,0.000000478,0.000000486,0.000000472,0.000000472,212324.6269,0.102096156815
1646006400,2022-02-28 00:00:00,LINA/BTC,0.000000477,0.000000488,0.000000464,0.000000466,301388.6983252,0.143428490261996
1645920000,2022-02-27 00:00:00,LINA/BTC,0.000000497,0.000000499,0.000000476,0.000000476,15581.1368,0.007655981301
1645833600,2022-02-26 00:00:00,LINA/BTC,0.000000497,0.000000509,0.000000492,0.000000496,60187.8212,0.0302884476972
1645747200,2022-02-25 00:00:00,LINA/BTC,0.00000048,0.000000495,0.000000474,0.000000492,125260.2636,0.060608389823
1645660800,2022-02-24 00:00:00,LINA/BTC,0.000000515,0.000000519,0.00000047,0.000000478,111995.823,0.0543981614883
1645574400,2022-02-23 00:00:00,LINA/BTC,0.00000052,0.00000054,0.000000512,0.000000512,31519.4409,0.0165736818796
1645488000,2022-02-22 00:00:00,LINA/BTC,0.000000516,0.000000521,0.000000503,0.00000052,29028.1451,0.0149954356764
