https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EURT,Volume EUR
1663545600000.0,2022-09-19 00:00:00,EURT/EUR,0.9981,0.9981,0.9981,0.9981,1472.0,1469.2032
1663459200000.0,2022-09-18 00:00:00,EURT/EUR,0.9978,0.9984,0.9976,0.9981,697.8940987876966,696.5681
1663372800000.0,2022-09-17 00:00:00,EURT/EUR,0.9995,0.9996,0.9978,0.9978,970.9630186410102,968.8269
1663286400000.0,2022-09-16 00:00:00,EURT/EUR,0.9999,1.0142,0.9964,0.9995,14465.376088044022,14458.1434
1663200000000.0,2022-09-15 00:00:00,EURT/EUR,0.999,1.001,0.999,0.9999,140142.84318431842,140128.8289
1663113600000.0,2022-09-14 00:00:00,EURT/EUR,0.9992,0.9998,0.9984,0.999,2999.086986986987,2996.0879
1663027200000.0,2022-09-13 00:00:00,EURT/EUR,0.9991,0.9999,0.9952,0.9992,16888.575360288232,16875.0645
1662940800000.0,2022-09-12 00:00:00,EURT/EUR,0.9994,0.9999,0.9981,0.9991,9744.231408267442,9735.4616
1662854400000.0,2022-09-11 00:00:00,EURT/EUR,1.0,1.0,0.999,0.9994,2201.2977786672004,2199.977
1662768000000.0,2022-09-10 00:00:00,EURT/EUR,0.9947,1.0,0.9947,1.0,104073.3816,104073.3816
1662681600000.0,2022-09-09 00:00:00,EURT/EUR,0.9981,0.9998,0.9915,0.9947,18958.901276766865,18858.4191
1662595200000.0,2022-09-08 00:00:00,EURT/EUR,0.9977,0.9987,0.9961,0.9981,17877.782887486224,17843.8151
1662508800000.0,2022-09-07 00:00:00,EURT/EUR,0.9979,0.998,0.994,0.9977,27140.172396511978,27077.75
1662422400000.0,2022-09-06 00:00:00,EURT/EUR,0.9979,0.9979,0.9951,0.9979,24516.277783345024,24464.7936
1662336000000.0,2022-09-05 00:00:00,EURT/EUR,0.9965,0.998,0.9965,0.9979,7950.813708788456,7934.117
1662249600000.0,2022-09-04 00:00:00,EURT/EUR,0.9957,0.9975,0.9957,0.9965,2038.5172102358251,2031.3824
1662163200000.0,2022-09-03 00:00:00,EURT/EUR,0.9979,0.998,0.9957,0.9957,1472.1795721602894,1465.8492
1662076800000.0,2022-09-02 00:00:00,EURT/EUR,0.9993,0.9998,0.9957,0.9979,10555.402946186992,10533.2366
1661990400000.0,2022-09-01 00:00:00,EURT/EUR,0.9972,0.9998,0.9972,0.9993,7803.09536675673,7797.6332
1661904000000.0,2022-08-31 00:00:00,EURT/EUR,0.9968,0.999,0.9968,0.9972,9585.725631768953,9558.8856
1661817600000.0,2022-08-30 00:00:00,EURT/EUR,0.9991,0.9991,0.9968,0.9968,2162.1927166934192,2155.2737
1661731200000.0,2022-08-29 00:00:00,EURT/EUR,0.9986,0.9999,0.9982,0.9991,6569.795916324692,6563.8831
1661644800000.0,2022-08-28 00:00:00,EURT/EUR,0.9986,0.9986,0.9972,0.9986,1799.964650510715,1797.4447
1661558400000.0,2022-08-27 00:00:00,EURT/EUR,0.9984,0.9999,0.9972,0.9986,2575.1697376326856,2571.5645
1661472000000.0,2022-08-26 00:00:00,EURT/EUR,0.9984,0.9986,0.9966,0.9984,1423.351262019231,1421.0739
1661385600000.0,2022-08-25 00:00:00,EURT/EUR,0.9997,0.9997,0.9983,0.9984,2205.942407852564,2202.4129
1661299200000.0,2022-08-24 00:00:00,EURT/EUR,0.9995,0.9999,0.9995,0.9997,12011.003801140341,12007.4005
1661212800000.0,2022-08-23 00:00:00,EURT/EUR,0.9992,0.9999,0.996,0.9995,24701.526063031513,24689.1753
