https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BADGER,Volume BTC
1660435200,2022-08-14 00:00:00,BADGER/BTC,0.0001994,0.0002002,0.0001881,0.0001911,70.8026,0.01391172967
1660348800,2022-08-13 00:00:00,BADGER/BTC,0.0001986,0.0002022,0.0001857,0.0001995,285.8173,0.05559831659
1660262400,2022-08-12 00:00:00,BADGER/BTC,0.0002075,0.0002076,0.0001976,0.0001985,183.8491,0.03704075232
1660176000,2022-08-11 00:00:00,BADGER/BTC,0.0002154,0.0002182,0.0002052,0.0002077,61.3654,0.01285439359
1660089600,2022-08-10 00:00:00,BADGER/BTC,0.0002156,0.0002522,0.0002132,0.0002171,587.4377,0.13323839077
1660003200,2022-08-09 00:00:00,BADGER/BTC,0.0002056,0.0002237,0.0002018,0.0002151,713.1826,0.15554313006
1659916800,2022-08-08 00:00:00,BADGER/BTC,0.0002077,0.000215,0.0002018,0.0002038,76.23,0.01592492143
1659830400,2022-08-07 00:00:00,BADGER/BTC,0.0002037,0.0002103,0.0002036,0.000207,12.3794,0.00255414765
1659744000,2022-08-06 00:00:00,BADGER/BTC,0.0002055,0.0002365,0.0002045,0.000206,818.608,0.17537776826
1659657600,2022-08-05 00:00:00,BADGER/BTC,0.0002043,0.0002086,0.0002024,0.000205,94.4264,0.01950145097
1659571200,2022-08-04 00:00:00,BADGER/BTC,0.000203,0.0002086,0.0001989,0.0002028,278.2752,0.05718011775
1659484800,2022-08-03 00:00:00,BADGER/BTC,0.0002062,0.0002106,0.0002034,0.0002051,274.6632,0.05734317981
1659398400,2022-08-02 00:00:00,BADGER/BTC,0.0002031,0.0002386,0.0002031,0.0002063,1243.2617,0.27551854326
1659312000,2022-08-01 00:00:00,BADGER/BTC,0.0001928,0.000225,0.000189,0.0002045,578.9736,0.11733925563
1659225600,2022-07-31 00:00:00,BADGER/BTC,0.0002005,0.0002016,0.0001925,0.0001925,314.3044,0.06163509768
1659139200,2022-07-30 00:00:00,BADGER/BTC,0.0002177,0.0002215,0.0001964,0.0001965,435.7371,0.09088172565
1659052800,2022-07-29 00:00:00,BADGER/BTC,0.0001843,0.0003114,0.0001832,0.0002171,3194.3153702,0.75110318541046
1658966400,2022-07-28 00:00:00,BADGER/BTC,0.0001871,0.0002029,0.000165,0.0001844,695.1288,0.12711270301
1658880000,2022-07-27 00:00:00,BADGER/BTC,0.0001925,0.0002054,0.0001818,0.0001857,375.7468,0.07116613113
1658793600,2022-07-26 00:00:00,BADGER/BTC,0.0001755,0.0002,0.0001742,0.0001925,489.1297,0.08963015175
1658707200,2022-07-25 00:00:00,BADGER/BTC,0.0001669,0.0001823,0.0001614,0.0001766,238.1844,0.04038103701
1658620800,2022-07-24 00:00:00,BADGER/BTC,0.0001651,0.0001711,0.0001644,0.0001675,176.3343,0.02966059105
1658534400,2022-07-23 00:00:00,BADGER/BTC,0.0001656,0.0001702,0.0001625,0.0001662,322.7792,0.05397391639
1658448000,2022-07-22 00:00:00,BADGER/BTC,0.0001695,0.0001731,0.0001643,0.0001666,451.5733,0.07608492694
1658361600,2022-07-21 00:00:00,BADGER/BTC,0.0001705,0.0001736,0.0001689,0.0001689,62.6649,0.01076183699
1658275200,2022-07-20 00:00:00,BADGER/BTC,0.0001826,0.0001987,0.0001645,0.0001704,574.616,0.10281571001
1658188800,2022-07-19 00:00:00,BADGER/BTC,0.0001742,0.0001912,0.0001714,0.0001805,1017.7366,0.18478288668
1658102400,2022-07-18 00:00:00,BADGER/BTC,0.0001834,0.0001858,0.0001702,0.0001729,1718.4333,0.30238561691
1658016000,2022-07-17 00:00:00,BADGER/BTC,0.0001908,0.0002003,0.0001785,0.0001816,843.7618,0.15794669616
1657929600,2022-07-16 00:00:00,BADGER/BTC,0.0001615,0.00021,0.0001597,0.0001897,1848.9537,0.34630142322
1657843200,2022-07-15 00:00:00,BADGER/BTC,0.0001725,0.0001738,0.0001595,0.0001614,264.2675,0.04364786306
1657756800,2022-07-14 00:00:00,BADGER/BTC,0.0001657,0.000181,0.0001633,0.0001738,3255.6833,0.55007060133
1657670400,2022-07-13 00:00:00,BADGER/BTC,0.0001566,0.0001771,0.0001542,0.0001657,1969.6342,0.32294784152
1657584000,2022-07-12 00:00:00,BADGER/BTC,0.0001569,0.0001594,0.0001557,0.0001566,253.935,0.04003286686
1657497600,2022-07-11 00:00:00,BADGER/BTC,0.0001557,0.0001637,0.0001538,0.0001559,459.1337,0.07332384428
1657411200,2022-07-10 00:00:00,BADGER/BTC,0.0001585,0.0001604,0.0001538,0.0001561,238.5857,0.03739558695
1657324800,2022-07-09 00:00:00,BADGER/BTC,0.0001535,0.0001594,0.0001535,0.0001578,299.4664,0.04690343187
1657238400,2022-07-08 00:00:00,BADGER/BTC,0.0001576,0.0001764,0.000151,0.0001526,1306.2222,0.21079251506
1657152000,2022-07-07 00:00:00,BADGER/BTC,0.0001548,0.000162,0.0001525,0.0001575,294.9393,0.04623054488
1657065600,2022-07-06 00:00:00,BADGER/BTC,0.0001584,0.0001585,0.0001535,0.0001548,245.8457,0.03832940217
1656979200,2022-07-05 00:00:00,BADGER/BTC,0.0001573,0.0001612,0.0001504,0.0001566,722.704,0.11257507255
1656892800,2022-07-04 00:00:00,BADGER/BTC,0.0001559,0.0001598,0.0001548,0.0001579,349.23302662,0.054752081212802
1656806400,2022-07-03 00:00:00,BADGER/BTC,0.0001605,0.000161,0.0001542,0.0001563,4322.16343486,0.67916785780302
1656720000,2022-07-02 00:00:00,BADGER/BTC,0.0001584,0.0001633,0.0001548,0.0001602,723.2748,0.11495748548
1656633600,2022-07-01 00:00:00,BADGER/BTC,0.000152,0.0001698,0.000152,0.000159,221.52979912,0.035903079367782
1656547200,2022-06-30 00:00:00,BADGER/BTC,0.000152,0.000156,0.0001469,0.0001542,668.20529364,0.100394158190617
1656460800,2022-06-29 00:00:00,BADGER/BTC,0.0001532,0.0001582,0.0001484,0.0001514,268.953,0.04083941532
1656374400,2022-06-28 00:00:00,BADGER/BTC,0.0001535,0.0001634,0.0001513,0.0001526,470.6237314,0.0743243521441
1656288000,2022-06-27 00:00:00,BADGER/BTC,0.0001541,0.0001578,0.0001528,0.0001547,481.7667,0.07447235494
1656201600,2022-06-26 00:00:00,BADGER/BTC,0.00016,0.0001617,0.0001543,0.0001547,298.2801,0.04698763839
1656115200,2022-06-25 00:00:00,BADGER/BTC,0.0001572,0.0001664,0.0001546,0.00016,407.88970768,0.064949793907471
1656028800,2022-06-24 00:00:00,BADGER/BTC,0.000153,0.0001631,0.0001521,0.0001585,646.4452,0.10097721116
1655942400,2022-06-23 00:00:00,BADGER/BTC,0.0001523,0.0001569,0.000149,0.0001514,553.38209546,0.084482161279012
1655856000,2022-06-22 00:00:00,BADGER/BTC,0.0001649,0.0001666,0.0001501,0.000151,1017.508,0.15635931797
1655769600,2022-06-21 00:00:00,BADGER/BTC,0.0001592,0.0001718,0.0001541,0.0001647,452.6864746,0.073223244708212
1655683200,2022-06-20 00:00:00,BADGER/BTC,0.0001485,0.0002465,0.0001472,0.000158,13616.14066531,2.456133913779368
1655596800,2022-06-19 00:00:00,BADGER/BTC,0.0001519,0.0001557,0.0001476,0.0001491,435.3761,0.06568326347
1655510400,2022-06-18 00:00:00,BADGER/BTC,0.0001547,0.0001557,0.0001472,0.0001516,738.9539,0.11117391765
1655424000,2022-06-17 00:00:00,BADGER/BTC,0.0001527,0.0001575,0.0001512,0.0001534,495.83974692,0.075779201962748
1655337600,2022-06-16 00:00:00,BADGER/BTC,0.0001556,0.0001572,0.0001487,0.0001526,1261.32211265,0.193377222874185
1655251200,2022-06-15 00:00:00,BADGER/BTC,0.0001534,0.0001696,0.0001352,0.0001548,3871.24383777,0.600481031084601
1655164800,2022-06-14 00:00:00,BADGER/BTC,0.0001526,0.000157,0.0001473,0.0001538,286.72824462,0.043657998903632
1655078400,2022-06-13 00:00:00,BADGER/BTC,0.0001564,0.0001662,0.0001472,0.000152,921.24322863,0.137769566924746
1654992000,2022-06-12 00:00:00,BADGER/BTC,0.0001545,0.0001604,0.0001524,0.0001564,694.1321,0.10670844495
1654905600,2022-06-11 00:00:00,BADGER/BTC,0.0001593,0.0001623,0.0001545,0.000155,279.8475,0.04409537866
1654819200,2022-06-10 00:00:00,BADGER/BTC,0.0001679,0.0001689,0.0001584,0.0001605,1416.909,0.23152412667
1654732800,2022-06-09 00:00:00,BADGER/BTC,0.0001828,0.0001829,0.000167,0.0001679,688.163,0.11988168918
1654646400,2022-06-08 00:00:00,BADGER/BTC,0.0001864,0.000192,0.0001829,0.0001829,756.0447,0.14139420666
1654560000,2022-06-07 00:00:00,BADGER/BTC,0.0001897,0.000194,0.0001848,0.0001861,1310.1648,0.24728327605
1654473600,2022-06-06 00:00:00,BADGER/BTC,0.0001921,0.0001944,0.0001893,0.0001903,583.7359,0.11207956638
1654387200,2022-06-05 00:00:00,BADGER/BTC,0.0001958,0.0001961,0.0001917,0.0001926,234.1837,0.04554396411
1654300800,2022-06-04 00:00:00,BADGER/BTC,0.000195,0.0001973,0.0001931,0.0001958,41.6597,0.00818006889
1654214400,2022-06-03 00:00:00,BADGER/BTC,0.0001956,0.0001975,0.0001923,0.0001945,86.8697,0.01695360193
1654128000,2022-06-02 00:00:00,BADGER/BTC,0.0001927,0.0001959,0.000191,0.0001959,300.3629,0.05792495237
1654041600,2022-06-01 00:00:00,BADGER/BTC,0.0001896,0.0001964,0.0001888,0.0001931,438.0294,0.08490252975
1653955200,2022-05-31 00:00:00,BADGER/BTC,0.0001969,0.0001991,0.0001908,0.0001921,79.883,0.01540069741
1653868800,2022-05-30 00:00:00,BADGER/BTC,0.0001967,0.0002054,0.0001955,0.0001987,1050.2167492,0.208818939493565
1653782400,2022-05-29 00:00:00,BADGER/BTC,0.0002007,0.0002033,0.0001962,0.0001967,1953.42049739,0.389415446218473
1653696000,2022-05-28 00:00:00,BADGER/BTC,0.0001946,0.0002056,0.0001919,0.0002001,1893.15482456,0.373964054677792
1653609600,2022-05-27 00:00:00,BADGER/BTC,0.0002015,0.0002069,0.0001923,0.0001939,3282.00951654,0.650971379769654
1653523200,2022-05-26 00:00:00,BADGER/BTC,0.0002028,0.0002034,0.0001946,0.0001993,848.3454,0.16810449604
1653436800,2022-05-25 00:00:00,BADGER/BTC,0.0002018,0.0002359,0.0002003,0.0002025,3170.1906,0.66804483198
1653350400,2022-05-24 00:00:00,BADGER/BTC,0.0001955,0.0002039,0.0001939,0.0002027,820.0781,0.16410090706
1653264000,2022-05-23 00:00:00,BADGER/BTC,0.0001959,0.0001985,0.0001939,0.0001949,514.17347062,0.100740422698582
1653177600,2022-05-22 00:00:00,BADGER/BTC,0.0001966,0.0002113,0.0001924,0.0001966,1629.24886679,0.320646920300729
1653091200,2022-05-21 00:00:00,BADGER/BTC,0.0001871,0.0001987,0.0001843,0.0001957,1560.4964,0.30123808103
1653004800,2022-05-20 00:00:00,BADGER/BTC,0.0001867,0.0001913,0.0001829,0.0001887,761.555,0.14300592359
1652918400,2022-05-19 00:00:00,BADGER/BTC,0.0001749,0.0001939,0.000174,0.0001866,2483.99408588,0.455621187606852
1652832000,2022-05-18 00:00:00,BADGER/BTC,0.0001743,0.0001751,0.0001638,0.0001751,2658.42510866,0.449607060479438
1652745600,2022-05-17 00:00:00,BADGER/BTC,0.0001695,0.0001806,0.0001689,0.0001754,2149.4757,0.37513971259
1652659200,2022-05-16 00:00:00,BADGER/BTC,0.0001569,0.0001715,0.0001511,0.0001686,4271.57417197,0.67997995185929
1652572800,2022-05-15 00:00:00,BADGER/BTC,0.0001529,0.0002026,0.0001485,0.0001571,7656.21583217,1.30620703453798
1652486400,2022-05-14 00:00:00,BADGER/BTC,0.0001474,0.0001531,0.0001416,0.0001526,1265.9838,0.18621330591
1652400000,2022-05-13 00:00:00,BADGER/BTC,0.0001422,0.0001557,0.0001407,0.0001465,2712.3098,0.40375355872
1652313600,2022-05-12 00:00:00,BADGER/BTC,0.0001712,0.0001775,0.0001354,0.00014,8427.58540288,1.26873436537308
1652227200,2022-05-11 00:00:00,BADGER/BTC,0.0001963,0.0001983,0.0001663,0.0001731,5423.50918855,0.985103391911375
1652140800,2022-05-10 00:00:00,BADGER/BTC,0.0001852,0.0002069,0.0001808,0.0001967,2814.1721,0.54331732534
1652054400,2022-05-09 00:00:00,BADGER/BTC,0.0001981,0.0002032,0.0001839,0.0001839,2349.3958,0.45799609934
1651968000,2022-05-08 00:00:00,BADGER/BTC,0.0001957,0.0002002,0.0001937,0.0001961,23.40175061,0.004618153560414
1651881600,2022-05-07 00:00:00,BADGER/BTC,0.0002035,0.0002047,0.0001942,0.0001955,118.8078,0.02379448025
1651795200,2022-05-06 00:00:00,BADGER/BTC,0.0001996,0.0002051,0.0001956,0.0002024,146.8496,0.02956616566
1651708800,2022-05-05 00:00:00,BADGER/BTC,0.0002098,0.0002101,0.000199,0.0002006,965.05982296,0.196297254117712
1651622400,2022-05-04 00:00:00,BADGER/BTC,0.0002043,0.0002106,0.0002022,0.0002095,1423.7291,0.29693662924
1651536000,2022-05-03 00:00:00,BADGER/BTC,0.0002016,0.0002067,0.0001998,0.0002052,595.63949686,0.121300656152218
1651449600,2022-05-02 00:00:00,BADGER/BTC,0.0002011,0.0002034,0.0001953,0.0002004,77.82089263,0.015521127717055
1651363200,2022-05-01 00:00:00,BADGER/BTC,0.0001968,0.0002023,0.0001936,0.0002011,467.4918,0.09315473146
1651276800,2022-04-30 00:00:00,BADGER/BTC,0.0002064,0.0002117,0.0001946,0.0001965,648.5145,0.13423153121
1651190400,2022-04-29 00:00:00,BADGER/BTC,0.0002166,0.0002232,0.0002046,0.0002056,7136.2008,1.52245458627
1651104000,2022-04-28 00:00:00,BADGER/BTC,0.000222,0.0002233,0.000214,0.0002148,1980.17768028,0.429487324445824
1651017600,2022-04-27 00:00:00,BADGER/BTC,0.0002226,0.0002273,0.0002204,0.0002219,1613.7964,0.36033526136
1650931200,2022-04-26 00:00:00,BADGER/BTC,0.0002286,0.0002401,0.0002205,0.0002205,4457.86121646,1.027874567298968
1650844800,2022-04-25 00:00:00,BADGER/BTC,0.0002166,0.0002728,0.0002111,0.0002272,12311.60603032,2.867641040979984
1650758400,2022-04-24 00:00:00,BADGER/BTC,0.0002212,0.0002273,0.0002162,0.0002162,1843.9098,0.4083910971
1650672000,2022-04-23 00:00:00,BADGER/BTC,0.0002172,0.0002305,0.0002148,0.0002223,1555.4874,0.34670077243
1650585600,2022-04-22 00:00:00,BADGER/BTC,0.0002189,0.0002206,0.0002164,0.0002172,1041.8158397,0.227087971747368
1650499200,2022-04-21 00:00:00,BADGER/BTC,0.0002208,0.0002227,0.0002144,0.0002192,804.2368,0.17485484375
1650412800,2022-04-20 00:00:00,BADGER/BTC,0.0002231,0.0002287,0.0002188,0.00022,1189.5591,0.2671170277
1650326400,2022-04-19 00:00:00,BADGER/BTC,0.000221,0.0002253,0.0002187,0.000223,413.0550523,0.0915850618029
1650240000,2022-04-18 00:00:00,BADGER/BTC,0.0002182,0.0002224,0.000215,0.0002206,254.8252,0.05549219931
1650153600,2022-04-17 00:00:00,BADGER/BTC,0.0002225,0.0002236,0.0002187,0.0002202,310.9885,0.06881880233
1650067200,2022-04-16 00:00:00,BADGER/BTC,0.0002247,0.0002262,0.0002211,0.0002219,318.8877,0.07160417306
1649980800,2022-04-15 00:00:00,BADGER/BTC,0.0002327,0.0002341,0.0002241,0.0002251,301.8434,0.06894201508
1649894400,2022-04-14 00:00:00,BADGER/BTC,0.0002181,0.0002395,0.000217,0.0002319,1321.24248755,0.29872643706947
1649808000,2022-04-13 00:00:00,BADGER/BTC,0.000227,0.00023,0.0002173,0.0002173,1117.41928218,0.249417911978124
1649721600,2022-04-12 00:00:00,BADGER/BTC,0.0002187,0.0002338,0.0002187,0.0002265,3146.6297,0.70632336695
1649635200,2022-04-11 00:00:00,BADGER/BTC,0.0002411,0.0002511,0.0002162,0.0002195,3128.48504699,0.710131939519289
1649548800,2022-04-10 00:00:00,BADGER/BTC,0.0002222,0.0002583,0.0002188,0.0002399,5365.8156,1.26735074698
1649462400,2022-04-09 00:00:00,BADGER/BTC,0.0002166,0.0002229,0.0002147,0.0002219,1894.1917,0.41220827702
1649376000,2022-04-08 00:00:00,BADGER/BTC,0.0002331,0.0002382,0.0002142,0.0002149,17100.7347,3.87765219494
1649289600,2022-04-07 00:00:00,BADGER/BTC,0.0002282,0.0002355,0.000224,0.0002328,2166.4495,0.49819016225
1649203200,2022-04-06 00:00:00,BADGER/BTC,0.0002584,0.000262,0.0002291,0.0002295,1510.89,0.36701232242
1649116800,2022-04-05 00:00:00,BADGER/BTC,0.0002501,0.0002693,0.0002487,0.0002579,2305.4518,0.60360119701
1649030400,2022-04-04 00:00:00,BADGER/BTC,0.0002567,0.0002647,0.0002443,0.0002496,1431.0546,0.36287512615
1648944000,2022-04-03 00:00:00,BADGER/BTC,0.0002456,0.0002679,0.0002386,0.0002598,2264.4503,0.57707140591
1648857600,2022-04-02 00:00:00,BADGER/BTC,0.0002386,0.0002489,0.0002318,0.0002466,1787.51839033,0.429728377969177
1648771200,2022-04-01 00:00:00,BADGER/BTC,0.0002284,0.0002405,0.0002225,0.0002381,1170.9341,0.26937324403
1648684800,2022-03-31 00:00:00,BADGER/BTC,0.0002323,0.0002415,0.000223,0.0002272,1679.9126,0.38997435265
1648598400,2022-03-30 00:00:00,BADGER/BTC,0.0002359,0.0002404,0.0002312,0.0002323,885.2006,0.20855858914
1648512000,2022-03-29 00:00:00,BADGER/BTC,0.0002466,0.0002521,0.0002336,0.000238,1078.9044,0.26355046542
1648425600,2022-03-28 00:00:00,BADGER/BTC,0.0002717,0.0002776,0.0002471,0.0002478,1064.06375481,0.282914015249347
1648339200,2022-03-27 00:00:00,BADGER/BTC,0.0002442,0.0002812,0.0002422,0.0002693,5425.02093995,1.446746291533352
1648252800,2022-03-26 00:00:00,BADGER/BTC,0.0002317,0.0002592,0.0002271,0.0002431,4282.38523466,1.044623531159965
1648166400,2022-03-25 00:00:00,BADGER/BTC,0.0002183,0.0002973,0.0002164,0.0002321,11558.57369616,2.908542833608528
1648080000,2022-03-24 00:00:00,BADGER/BTC,0.0002038,0.0002237,0.0001971,0.0002188,2540.489002,0.5434498111192
1647993600,2022-03-23 00:00:00,BADGER/BTC,0.0001897,0.000208,0.0001893,0.0002038,846.02023212,0.167655201448304
1647907200,2022-03-22 00:00:00,BADGER/BTC,0.0001874,0.0001912,0.0001863,0.0001895,403.28625865,0.076336466408985
1647820800,2022-03-21 00:00:00,BADGER/BTC,0.0001879,0.0001935,0.000186,0.0001881,615.9784,0.11666111117
1647734400,2022-03-20 00:00:00,BADGER/BTC,0.0001942,0.0001953,0.0001855,0.0001876,1633.34799835,0.308372185399735
1647648000,2022-03-19 00:00:00,BADGER/BTC,0.0001812,0.0002157,0.0001804,0.0001954,7047.57615536,1.430307626228416
1647561600,2022-03-18 00:00:00,BADGER/BTC,0.0001749,0.0001808,0.0001734,0.0001808,372.3606,0.06549694079
1647475200,2022-03-17 00:00:00,BADGER/BTC,0.0001795,0.0001803,0.0001751,0.0001755,1133.42964799,0.200440942473803
1647388800,2022-03-16 00:00:00,BADGER/BTC,0.0001808,0.0001827,0.0001759,0.0001786,3917.5332,0.70543536655
1647302400,2022-03-15 00:00:00,BADGER/BTC,0.0001798,0.0001849,0.0001781,0.0001801,802.6564,0.14596458399
1647216000,2022-03-14 00:00:00,BADGER/BTC,0.0001804,0.0001836,0.0001773,0.00018,259.7462,0.04682443942
1647129600,2022-03-13 00:00:00,BADGER/BTC,0.0001831,0.0001834,0.0001797,0.0001797,373.10956251,0.067793064529322
1647043200,2022-03-12 00:00:00,BADGER/BTC,0.0001836,0.0001845,0.0001815,0.0001826,96.51208359,0.017588176488611
1646956800,2022-03-11 00:00:00,BADGER/BTC,0.0001854,0.0001867,0.0001831,0.0001839,396.1044,0.0733195163
1646870400,2022-03-10 00:00:00,BADGER/BTC,0.0001866,0.0001875,0.0001836,0.0001867,524.45848476,0.097179724876216
1646784000,2022-03-09 00:00:00,BADGER/BTC,0.00019,0.0001934,0.0001852,0.0001863,375.8176,0.0713800201
1646697600,2022-03-08 00:00:00,BADGER/BTC,0.000193,0.0001955,0.0001891,0.00019,264.5224,0.051021966
1646611200,2022-03-07 00:00:00,BADGER/BTC,0.000191,0.0001969,0.0001887,0.0001939,366.2274,0.0703513405
1646524800,2022-03-06 00:00:00,BADGER/BTC,0.0001986,0.0001992,0.000188,0.0001935,2202.02841514,0.423703936798288
1646438400,2022-03-05 00:00:00,BADGER/BTC,0.0002,0.0002041,0.0001957,0.0001984,876.4222,0.17626825301
1646352000,2022-03-04 00:00:00,BADGER/BTC,0.0002014,0.000204,0.0001964,0.0001996,1296.473,0.26324413117
1646265600,2022-03-03 00:00:00,BADGER/BTC,0.0002045,0.0002077,0.0001968,0.0002008,585.5529,0.11771264225
1646179200,2022-03-02 00:00:00,BADGER/BTC,0.0002071,0.0002094,0.0002033,0.0002051,287.8059,0.05910708456
1646092800,2022-03-01 00:00:00,BADGER/BTC,0.0002013,0.0002106,0.0002,0.000207,1842.2497,0.37856990636
1646006400,2022-02-28 00:00:00,BADGER/BTC,0.0002095,0.0002103,0.0001976,0.0002006,794.0092,0.1619597872
1645920000,2022-02-27 00:00:00,BADGER/BTC,0.0002075,0.0002114,0.0002039,0.0002098,395.781,0.08250946282
1645833600,2022-02-26 00:00:00,BADGER/BTC,0.0002079,0.000212,0.0002056,0.0002087,183.35548626,0.038322888139942
1645747200,2022-02-25 00:00:00,BADGER/BTC,0.0002026,0.0002123,0.0001983,0.0002078,1670.6544,0.34298344447
1645660800,2022-02-24 00:00:00,BADGER/BTC,0.0002217,0.0002217,0.000198,0.0002022,1666.0562078,0.34703218637288
1645574400,2022-02-23 00:00:00,BADGER/BTC,0.0002292,0.0002357,0.0002199,0.0002208,1254.57861234,0.284853748826898
1645488000,2022-02-22 00:00:00,BADGER/BTC,0.0002242,0.0002408,0.0002106,0.0002309,1261.04075946,0.289166247249854
1645401600,2022-02-21 00:00:00,BADGER/BTC,0.0002285,0.000236,0.000224,0.0002254,311.8201,0.07173773791
1645315200,2022-02-20 00:00:00,BADGER/BTC,0.0002363,0.0002366,0.0002284,0.0002292,565.7287,0.13200104996
1645228800,2022-02-19 00:00:00,BADGER/BTC,0.0002394,0.0002402,0.0002332,0.0002381,462.8788,0.11002767836
1645142400,2022-02-18 00:00:00,BADGER/BTC,0.0002454,0.0002494,0.0002393,0.0002393,774.2766,0.18928505928
1645056000,2022-02-17 00:00:00,BADGER/BTC,0.0002559,0.0002559,0.0002465,0.0002465,1138.2362,0.2853469945
1644969600,2022-02-16 00:00:00,BADGER/BTC,0.0002622,0.0002632,0.0002512,0.0002551,1490.6441,0.37976559212
1644883200,2022-02-15 00:00:00,BADGER/BTC,0.0002565,0.0002706,0.0002548,0.0002628,619.1071,0.16126025859
1644796800,2022-02-14 00:00:00,BADGER/BTC,0.0002597,0.0002606,0.0002537,0.0002562,436.4065,0.1118506624
1644710400,2022-02-13 00:00:00,BADGER/BTC,0.0002664,0.0002669,0.0002552,0.0002597,695.28626736,0.180404097169088
1644624000,2022-02-12 00:00:00,BADGER/BTC,0.0002537,0.0002655,0.0002511,0.0002655,672.79240998,0.173677646787714
