https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAKI,Volume USDT
1661040000,2022-08-21 00:00:00,MAKI/USDT,0.002924,0.003298,0.002924,0.003006,12531663.3462,38941.5268035327
1660953600,2022-08-20 00:00:00,MAKI/USDT,0.002991,0.00309,0.0029,0.00295,2947737.7888,8798.1311900254
1660867200,2022-08-19 00:00:00,MAKI/USDT,0.003352,0.003548,0.00285,0.002962,8913886.883,28336.1782688678
1660780800,2022-08-18 00:00:00,MAKI/USDT,0.003327,0.003438,0.0032,0.003332,5821255.5885,19229.4359733335
1660694400,2022-08-17 00:00:00,MAKI/USDT,0.003581,0.0044,0.0032,0.003331,52685519.4763,199632.0292688453
1660608000,2022-08-16 00:00:00,MAKI/USDT,0.003314,0.00369,0.003267,0.00358,11741300.1471,41091.0724099826
1660521600,2022-08-15 00:00:00,MAKI/USDT,0.003295,0.003474,0.00324,0.00331,4507003.879,15258.3551823497
1660435200,2022-08-14 00:00:00,MAKI/USDT,0.00342,0.00351,0.003215,0.003295,4970557.6041,16792.0381424234
1660348800,2022-08-13 00:00:00,MAKI/USDT,0.003408,0.0037,0.00338,0.003422,9822350.8358,34363.7956382451
1660262400,2022-08-12 00:00:00,MAKI/USDT,0.00369,0.004399,0.003371,0.003408,65621428.1142,254498.6906104039
1660176000,2022-08-11 00:00:00,MAKI/USDT,0.003162,0.003784,0.003067,0.00369,22658545.7873,77854.399241153
1660089600,2022-08-10 00:00:00,MAKI/USDT,0.00312,0.003403,0.003014,0.003188,13851659.5728,44194.6395565742
1660003200,2022-08-09 00:00:00,MAKI/USDT,0.003129,0.003224,0.003051,0.003149,10993494.0641,34408.8846362317
1659916800,2022-08-08 00:00:00,MAKI/USDT,0.003137,0.003299,0.003082,0.003092,6244243.146,19997.3446767439
1659830400,2022-08-07 00:00:00,MAKI/USDT,0.003213,0.003588,0.0031,0.003154,17665111.586,58109.8247809909
1659744000,2022-08-06 00:00:00,MAKI/USDT,0.003674,0.003692,0.0024,0.00324,36497538.5013,112455.7353885532
1659657600,2022-08-05 00:00:00,MAKI/USDT,0.003626,0.003749,0.003602,0.00367,2143605.3183,7883.0528210905
1659571200,2022-08-04 00:00:00,MAKI/USDT,0.003656,0.003792,0.003527,0.003625,8132863.3334,29830.7614908701
1659484800,2022-08-03 00:00:00,MAKI/USDT,0.00388,0.00419,0.003636,0.003656,19248330.0347,75658.9394334688
1659398400,2022-08-02 00:00:00,MAKI/USDT,0.0037,0.003927,0.00363,0.003889,10229804.9462,38192.0833646487
1659312000,2022-08-01 00:00:00,MAKI/USDT,0.003639,0.00377,0.003547,0.0037,6773320.5374,24471.6467429066
1659225600,2022-07-31 00:00:00,MAKI/USDT,0.003657,0.003726,0.00355,0.003614,9686944.8592,35425.2217822838
1659139200,2022-07-30 00:00:00,MAKI/USDT,0.003799,0.003869,0.0036,0.003657,10607454.1147,39830.6972130727
1659052800,2022-07-29 00:00:00,MAKI/USDT,0.004279,0.0044,0.00365,0.003799,19950875.5938,78736.8086757862
1658966400,2022-07-28 00:00:00,MAKI/USDT,0.004015,0.004375,0.003892,0.004279,25367603.6278,104861.6263539876
1658880000,2022-07-27 00:00:00,MAKI/USDT,0.003729,0.004069,0.003501,0.003989,28395348.5022,106379.8175185436
1658793600,2022-07-26 00:00:00,MAKI/USDT,0.004195,0.004387,0.00356,0.003729,47135398.4194,179295.6695283385
1658707200,2022-07-25 00:00:00,MAKI/USDT,0.00377,0.0074,0.0035,0.004161,47976424.05578883,209222.73953810869459
1658620800,2022-07-24 00:00:00,MAKI/USDT,0.00366,0.003841,0.003636,0.00377,21002812.6008,77856.9868490038
1658534400,2022-07-23 00:00:00,MAKI/USDT,0.003787,0.003803,0.003622,0.003683,3872493.3319,14235.3037106813
1658448000,2022-07-22 00:00:00,MAKI/USDT,0.003889,0.00392,0.003744,0.00379,7873909.7482,30377.0168093845
1658361600,2022-07-21 00:00:00,MAKI/USDT,0.003952,0.004087,0.00375,0.003889,37561259.8188,148341.2670139838
1658275200,2022-07-20 00:00:00,MAKI/USDT,0.00428,0.00449,0.00392,0.003956,22786860.04373112,96461.70968812557116
1658188800,2022-07-19 00:00:00,MAKI/USDT,0.004447,0.0048,0.0041,0.004283,52029225.05096583,226490.92797459791947
1658102400,2022-07-18 00:00:00,MAKI/USDT,0.003953,0.004888,0.003774,0.004448,48195106.44833557,206725.01448899739001
1658016000,2022-07-17 00:00:00,MAKI/USDT,0.004169,0.004241,0.003859,0.003955,39260804.3010091,160604.96001113308637
1657929600,2022-07-16 00:00:00,MAKI/USDT,0.004396,0.004553,0.004067,0.004141,55809493.0446416,241057.44037168313156
1657843200,2022-07-15 00:00:00,MAKI/USDT,0.003994,0.004921,0.0039,0.004394,94208561.606051,420265.0641082984567
1657756800,2022-07-14 00:00:00,MAKI/USDT,0.003576,0.004109,0.00348,0.003985,43262964.87748343,159122.98602849241399
1657670400,2022-07-13 00:00:00,MAKI/USDT,0.003726,0.00394,0.003411,0.003576,35496693.39675709,130284.08678971478597
1657584000,2022-07-12 00:00:00,MAKI/USDT,0.00395,0.003996,0.003725,0.003726,50147977.65971526,192456.79359170853975
1657497600,2022-07-11 00:00:00,MAKI/USDT,0.003699,0.004951,0.003587,0.003976,73455131.34849959,295151.8223466171331
1657411200,2022-07-10 00:00:00,MAKI/USDT,0.003811,0.003818,0.003602,0.003696,18882309.94083239,70775.84670060289906
1657324800,2022-07-09 00:00:00,MAKI/USDT,0.003764,0.003949,0.003702,0.003811,39747142.27113064,151779.40716340241446
1657238400,2022-07-08 00:00:00,MAKI/USDT,0.004009,0.004156,0.003647,0.0038,29582574.42328079,116630.55896088857853
1657152000,2022-07-07 00:00:00,MAKI/USDT,0.004005,0.004189,0.003901,0.004014,63096315.46228854,253539.72230951583882
1657065600,2022-07-06 00:00:00,MAKI/USDT,0.003586,0.004315,0.003524,0.00397,66754947.89470498,255441.43550447793815
1656979200,2022-07-05 00:00:00,MAKI/USDT,0.003511,0.003679,0.003405,0.003576,27719739.74328631,97434.87115442592657
1656892800,2022-07-04 00:00:00,MAKI/USDT,0.00354,0.0036,0.003384,0.003511,18169780.01952409,63899.82441604451718
1656806400,2022-07-03 00:00:00,MAKI/USDT,0.003563,0.0036,0.003501,0.00354,13279274.15281877,47130.8887900179519
1656720000,2022-07-02 00:00:00,MAKI/USDT,0.003794,0.003831,0.0035,0.003594,20145793.57984206,73341.29663636460552
1656633600,2022-07-01 00:00:00,MAKI/USDT,0.003871,0.003935,0.003726,0.003794,22850156.73250016,87304.94232117117521
1656547200,2022-06-30 00:00:00,MAKI/USDT,0.003951,0.00396,0.0037,0.003872,29255490.40683139,110802.9388640368939
1656460800,2022-06-29 00:00:00,MAKI/USDT,0.004069,0.004118,0.003744,0.003951,36216628.83562062,142675.31984155839168
1656374400,2022-06-28 00:00:00,MAKI/USDT,0.004316,0.004498,0.003938,0.004037,29618476.0723672,126430.40920921691263
1656288000,2022-06-27 00:00:00,MAKI/USDT,0.004359,0.004563,0.004221,0.004335,40812769.08342789,178871.00908580703018
1656201600,2022-06-26 00:00:00,MAKI/USDT,0.00455,0.0047,0.004203,0.004363,23170480.57147881,102433.39045115519399
1656115200,2022-06-25 00:00:00,MAKI/USDT,0.004465,0.00495,0.004423,0.004551,22670263.63042641,104780.61979931746629
1656028800,2022-06-24 00:00:00,MAKI/USDT,0.00442,0.0045,0.004241,0.004426,46622636.59564879,203461.55746938304565
1655942400,2022-06-23 00:00:00,MAKI/USDT,0.004402,0.004493,0.004151,0.004414,46146077.66733909,200828.22755687201821
1655856000,2022-06-22 00:00:00,MAKI/USDT,0.00465,0.0048,0.00426,0.004411,77114206.01208092,355776.06018991204919
1655769600,2022-06-21 00:00:00,MAKI/USDT,0.004232,0.0048,0.004156,0.00465,57468880.80921436,251497.78053117615223
1655683200,2022-06-20 00:00:00,MAKI/USDT,0.004518,0.004542,0.004001,0.004233,35582778.37464162,151517.64562350090918
1655596800,2022-06-19 00:00:00,MAKI/USDT,0.004552,0.004647,0.004011,0.00453,19727917.68923113,86502.49055000392377
1655510400,2022-06-18 00:00:00,MAKI/USDT,0.005139,0.005141,0.00385,0.004564,25209788.43135681,118609.3602781273954
1655424000,2022-06-17 00:00:00,MAKI/USDT,0.0042,0.00595,0.00416,0.00514,90533901.52921257,457934.77820087207682
1655337600,2022-06-16 00:00:00,MAKI/USDT,0.00426,0.00449,0.003984,0.0042,68894585.22350514,289118.31484040117153
1655251200,2022-06-15 00:00:00,MAKI/USDT,0.00449,0.00451,0.0039,0.004251,15895296.0883437,65986.04053787032534
1655164800,2022-06-14 00:00:00,MAKI/USDT,0.00436,0.0051,0.00415,0.00449,20809538.46375053,93172.8030871052705
1655078400,2022-06-13 00:00:00,MAKI/USDT,0.00493,0.00494,0.00431,0.00437,13342385.59708295,60980.1148694272141
1654992000,2022-06-12 00:00:00,MAKI/USDT,0.00541,0.0055,0.00488,0.00494,11701509.33494861,59775.508370302559
1654905600,2022-06-11 00:00:00,MAKI/USDT,0.00596,0.00601,0.0053,0.00541,14008880.8383322,78395.0053381171038
1654819200,2022-06-10 00:00:00,MAKI/USDT,0.00657,0.0068,0.00574,0.00599,19342915.57721832,122440.7490614787048
1654732800,2022-06-09 00:00:00,MAKI/USDT,0.00673,0.008,0.00648,0.00657,43152105.34897744,306843.4825617556876
1654646400,2022-06-08 00:00:00,MAKI/USDT,0.00677,0.00699,0.00641,0.00673,16108213.71933142,107675.8806679402848
1654560000,2022-06-07 00:00:00,MAKI/USDT,0.00759,0.00762,0.0064,0.00673,19270855.37976022,131192.1037895553939
1654473600,2022-06-06 00:00:00,MAKI/USDT,0.00725,0.0082,0.00703,0.00759,23283058.74111862,177333.4721090411774
1654387200,2022-06-05 00:00:00,MAKI/USDT,0.00731,0.0094,0.0068,0.00726,44158388.46631113,344653.1108435321333
1654300800,2022-06-04 00:00:00,MAKI/USDT,0.00651,0.008,0.00636,0.0073,33146019.77665288,234784.4099714023952
1654214400,2022-06-03 00:00:00,MAKI/USDT,0.00748,0.00778,0.00624,0.0065,27283763.70509788,190787.4735606758663
1654128000,2022-06-02 00:00:00,MAKI/USDT,0.00682,0.00929,0.00649,0.00746,50455161.68476584,383924.9930850125892
1654041600,2022-06-01 00:00:00,MAKI/USDT,0.00947,0.0097,0.00659,0.00684,74392725.75411576,585378.1805067148111
1653955200,2022-05-31 00:00:00,MAKI/USDT,0.00566,0.015,0.00551,0.00938,141285941.65565508,1365081.2834382033533
1653868800,2022-05-30 00:00:00,MAKI/USDT,0.00519,0.00638,0.00517,0.00567,25718421.4769171,144342.1917897412601
1653782400,2022-05-29 00:00:00,MAKI/USDT,0.00541,0.00558,0.00504,0.00522,18422585.09642326,97395.9934523766831
1653696000,2022-05-28 00:00:00,MAKI/USDT,0.00502,0.0069,0.00498,0.00542,40679394.27554957,229911.2158873635106
1653609600,2022-05-27 00:00:00,MAKI/USDT,0.00529,0.0055,0.00487,0.00499,21862935.20540282,112671.6111117128368
1653523200,2022-05-26 00:00:00,MAKI/USDT,0.00658,0.0068,0.00492,0.0053,41352767.55709745,247263.1334787086763
1653436800,2022-05-25 00:00:00,MAKI/USDT,0.00671,0.0114,0.00647,0.00658,111064703.61498514,933708.3530169111174
1653350400,2022-05-24 00:00:00,MAKI/USDT,0.00487,0.00786,0.00467,0.00671,76204631.28066535,466147.211355221891
1653264000,2022-05-23 00:00:00,MAKI/USDT,0.00489,0.00508,0.00457,0.00487,13188751.16573088,63495.1832131500114
1653177600,2022-05-22 00:00:00,MAKI/USDT,0.00522,0.00544,0.00468,0.00489,19688102.46588355,96833.055493112441
1653091200,2022-05-21 00:00:00,MAKI/USDT,0.0048,0.006,0.00474,0.00523,32115715.12992145,171742.0683906364498
1653004800,2022-05-20 00:00:00,MAKI/USDT,0.00508,0.00519,0.0044,0.00483,23568648.64346055,113741.1256240706642
1652918400,2022-05-19 00:00:00,MAKI/USDT,0.00456,0.0064,0.00431,0.00508,22490633.32982459,107673.4315032082839
1652832000,2022-05-18 00:00:00,MAKI/USDT,0.00483,0.00496,0.00453,0.00459,10955697.69249356,51890.5728133779216
1652745600,2022-05-17 00:00:00,MAKI/USDT,0.00475,0.00512,0.00469,0.00488,14822842.22625579,72020.2293704256774
1652659200,2022-05-16 00:00:00,MAKI/USDT,0.00515,0.00519,0.00464,0.00481,13421592.71947912,64755.8757136333981
1652572800,2022-05-15 00:00:00,MAKI/USDT,0.00479,0.00724,0.00462,0.00519,27234823.70453234,142573.1140447620102
1652486400,2022-05-14 00:00:00,MAKI/USDT,0.00532,0.00548,0.00458,0.00479,15646385.91021663,78391.4354185108364
1652400000,2022-05-13 00:00:00,MAKI/USDT,0.00546,0.00558,0.005,0.00533,17263634.62113351,90827.6405923517751
1652313600,2022-05-12 00:00:00,MAKI/USDT,0.00622,0.0064,0.00515,0.00538,13351530.93049268,75271.5501189717369
1652227200,2022-05-11 00:00:00,MAKI/USDT,0.00741,0.00779,0.00602,0.00629,12488362.10848678,87800.3442325928907
1652140800,2022-05-10 00:00:00,MAKI/USDT,0.00749,0.00809,0.00704,0.00742,15374269.76052085,116008.5041993088777
1652054400,2022-05-09 00:00:00,MAKI/USDT,0.00828,0.00844,0.00721,0.00748,13930294.99637325,110400.6934450094482
1651968000,2022-05-08 00:00:00,MAKI/USDT,0.00875,0.0093,0.00811,0.00835,8596960.87559123,73162.8226887880595
1651881600,2022-05-07 00:00:00,MAKI/USDT,0.00921,0.00929,0.0087,0.00875,1932986.56179784,17262.9530275535705
1651795200,2022-05-06 00:00:00,MAKI/USDT,0.00931,0.00937,0.0089,0.00912,16502934.39660671,152358.2231525820855
1651708800,2022-05-05 00:00:00,MAKI/USDT,0.01001,0.01028,0.00931,0.00931,7287534.07394884,72299.9521282642111
1651622400,2022-05-04 00:00:00,MAKI/USDT,0.00981,0.01041,0.00946,0.01003,16504877.79229509,164844.9142270118101
1651536000,2022-05-03 00:00:00,MAKI/USDT,0.0103,0.01083,0.00962,0.00982,13268173.80215061,137476.2377715258016
1651449600,2022-05-02 00:00:00,MAKI/USDT,0.01057,0.01089,0.01015,0.0103,18238639.81882196,190866.2537936874469
1651363200,2022-05-01 00:00:00,MAKI/USDT,0.0105,0.01092,0.01036,0.01055,17393604.88587019,187611.5780511683021
1651276800,2022-04-30 00:00:00,MAKI/USDT,0.01116,0.01124,0.01051,0.0106,18705036.96990556,200680.582594861263
1651190400,2022-04-29 00:00:00,MAKI/USDT,0.01224,0.0123,0.01101,0.01107,25988747.90996934,297338.1715433083801
1651104000,2022-04-28 00:00:00,MAKI/USDT,0.01247,0.01256,0.01187,0.01218,32557239.29369155,398893.185183857625
1651017600,2022-04-27 00:00:00,MAKI/USDT,0.01278,0.01293,0.0124,0.01242,52889762.22318771,668984.8052106536816
1650931200,2022-04-26 00:00:00,MAKI/USDT,0.01399,0.014,0.0124,0.01275,57043716.99407325,764777.8534324063651
1650844800,2022-04-25 00:00:00,MAKI/USDT,0.01415,0.01416,0.01368,0.01397,48775299.54312467,679075.244138680904
1650758400,2022-04-24 00:00:00,MAKI/USDT,0.01455,0.01519,0.01388,0.01416,47577535.06768487,690533.7317114680012
1650672000,2022-04-23 00:00:00,MAKI/USDT,0.01391,0.01547,0.01388,0.01457,47378435.01349594,668848.4103180225228
1650585600,2022-04-22 00:00:00,MAKI/USDT,0.0143,0.0145,0.01351,0.0139,51639877.01852959,727220.8174148977608
1650499200,2022-04-21 00:00:00,MAKI/USDT,0.01425,0.01453,0.0137,0.01423,23844567.68224781,340543.6245269063997
1650412800,2022-04-20 00:00:00,MAKI/USDT,0.01521,0.01525,0.01408,0.01429,7616089.20342549,109827.2097948513296
1650326400,2022-04-19 00:00:00,MAKI/USDT,0.01517,0.0156,0.01462,0.0152,4612482.27560693,69146.2125113565483
1650240000,2022-04-18 00:00:00,MAKI/USDT,0.01466,0.016,0.01372,0.01519,10153505.72269992,149273.2657070462534
1650153600,2022-04-17 00:00:00,MAKI/USDT,0.01527,0.01621,0.01455,0.01471,3410849.99362784,51726.0867233670738
1650067200,2022-04-16 00:00:00,MAKI/USDT,0.0149,0.01596,0.0149,0.01528,3080753.71773796,47313.6796666343635
1649980800,2022-04-15 00:00:00,MAKI/USDT,0.01502,0.01576,0.01477,0.015,3410780.14929374,51776.3149682335936
1649894400,2022-04-14 00:00:00,MAKI/USDT,0.01574,0.01586,0.01432,0.015,2695908.34464664,40240.8768362229854
1649808000,2022-04-13 00:00:00,MAKI/USDT,0.01528,0.01579,0.01495,0.01577,1299505.71412851,19903.3037879914786
1649721600,2022-04-12 00:00:00,MAKI/USDT,0.01617,0.01619,0.0146,0.01512,2931416.61544977,44712.8705065142635
1649635200,2022-04-11 00:00:00,MAKI/USDT,0.01719,0.018,0.015,0.01605,3688907.46408795,60563.3093476083501
1649548800,2022-04-10 00:00:00,MAKI/USDT,0.01727,0.0179,0.01687,0.01719,969363.84082301,16774.3592597528401
1649462400,2022-04-09 00:00:00,MAKI/USDT,0.01781,0.01789,0.01704,0.01726,1094523.8311723,19037.7127803683929
1649376000,2022-04-08 00:00:00,MAKI/USDT,0.01825,0.01846,0.0175,0.01781,1287547.03205486,23148.7276854190604
1649289600,2022-04-07 00:00:00,MAKI/USDT,0.0181,0.01867,0.01792,0.01825,2509973.94473319,45651.6796748531949
1649203200,2022-04-06 00:00:00,MAKI/USDT,0.01928,0.01969,0.01731,0.0181,5791525.52940462,105704.3123010983123
1649116800,2022-04-05 00:00:00,MAKI/USDT,0.01986,0.0204,0.0191,0.01921,5974233.51529248,119025.9215521489798
1649030400,2022-04-04 00:00:00,MAKI/USDT,0.0206,0.0211,0.01909,0.02,6237831.94397976,124287.8091360053258
1648944000,2022-04-03 00:00:00,MAKI/USDT,0.0191,0.02148,0.0189,0.02055,10087365.10258592,205350.4288358684424
1648857600,2022-04-02 00:00:00,MAKI/USDT,0.01939,0.02,0.01891,0.0191,2857328.62634672,55787.5571718785957
1648771200,2022-04-01 00:00:00,MAKI/USDT,0.0191,0.0199,0.017,0.0194,6721605.47540896,127464.6570837539239
1648684800,2022-03-31 00:00:00,MAKI/USDT,0.01929,0.02009,0.01865,0.0191,8027438.20320674,155924.8853868089371
1648598400,2022-03-30 00:00:00,MAKI/USDT,0.01903,0.02192,0.01851,0.0193,9029753.09240729,176444.57512799995
1648512000,2022-03-29 00:00:00,MAKI/USDT,0.01869,0.0195,0.01844,0.01904,5067230.59679173,97291.0821518470578
1648425600,2022-03-28 00:00:00,MAKI/USDT,0.01891,0.0191,0.0183,0.0187,6522996.15614495,123318.7062666522931
1648339200,2022-03-27 00:00:00,MAKI/USDT,0.01783,0.01959,0.01732,0.01891,12590767.75874496,233573.5849356824324
1648252800,2022-03-26 00:00:00,MAKI/USDT,0.01719,0.01799,0.01701,0.01784,2355699.12459097,41573.5651805491546
1648166400,2022-03-25 00:00:00,MAKI/USDT,0.01742,0.0182,0.01707,0.01719,4023775.76463945,71387.5876169686017
1648080000,2022-03-24 00:00:00,MAKI/USDT,0.01728,0.01835,0.01718,0.01742,4899881.23927803,86112.0629536696041
1647993600,2022-03-23 00:00:00,MAKI/USDT,0.01714,0.01762,0.01666,0.01728,1998935.93836125,34024.419909803717
1647907200,2022-03-22 00:00:00,MAKI/USDT,0.01705,0.01839,0.0164,0.01722,3846761.92363517,65985.4372248140937
1647820800,2022-03-21 00:00:00,MAKI/USDT,0.01709,0.018,0.01649,0.01701,1520652.26405003,26041.3311630179363
1647734400,2022-03-20 00:00:00,MAKI/USDT,0.01792,0.01839,0.01679,0.0171,5590029.2083628,98072.0166228169914
1647648000,2022-03-19 00:00:00,MAKI/USDT,0.0168,0.0205,0.01626,0.01791,11781332.28357923,214889.9026357435622
1647561600,2022-03-18 00:00:00,MAKI/USDT,0.01641,0.0168,0.0162,0.01679,754602.61770126,12483.9337507929095
1647475200,2022-03-17 00:00:00,MAKI/USDT,0.01652,0.0195,0.0155,0.01646,2814455.13371016,47770.3857117351834
1647388800,2022-03-16 00:00:00,MAKI/USDT,0.01636,0.01744,0.0159,0.01651,2656663.49589057,43826.2173579348585
1647302400,2022-03-15 00:00:00,MAKI/USDT,0.0156,0.01752,0.0153,0.01642,4788997.92052198,77925.2569012047065
1647216000,2022-03-14 00:00:00,MAKI/USDT,0.01606,0.01623,0.01529,0.0155,2632813.68041271,41517.5894317447968
1647129600,2022-03-13 00:00:00,MAKI/USDT,0.01609,0.0173,0.01573,0.01606,6387131.79457856,104422.2710553996426
1647043200,2022-03-12 00:00:00,MAKI/USDT,0.01568,0.03,0.01503,0.01611,15729122.36246429,310316.9501477441914
1646956800,2022-03-11 00:00:00,MAKI/USDT,0.0157,0.0158,0.0151,0.01579,831306.68507232,12905.0085125294378
1646870400,2022-03-10 00:00:00,MAKI/USDT,0.01708,0.0172,0.01487,0.0157,1993967.33027148,31288.3491380476732
1646784000,2022-03-09 00:00:00,MAKI/USDT,0.01654,0.01768,0.01651,0.01708,1220644.57644356,20717.841488164931
1646697600,2022-03-08 00:00:00,MAKI/USDT,0.01679,0.01752,0.0165,0.01654,756545.57227196,12813.5548142650795
1646611200,2022-03-07 00:00:00,MAKI/USDT,0.01786,0.0181,0.0164,0.01679,2192840.59567299,38083.6067130658871
1646524800,2022-03-06 00:00:00,MAKI/USDT,0.0184,0.0187,0.0175,0.01787,7076150.703937,128632.468097878469
1646438400,2022-03-05 00:00:00,MAKI/USDT,0.01789,0.0197,0.0175,0.01837,8648193.18139821,158236.468142011645
1646352000,2022-03-04 00:00:00,MAKI/USDT,0.0183,0.0188,0.0171,0.01787,3261732.28230299,58137.8931274261562
1646265600,2022-03-03 00:00:00,MAKI/USDT,0.0189,0.0196,0.0181,0.0183,1038851.60589966,19627.438187697567
1646179200,2022-03-02 00:00:00,MAKI/USDT,0.0193,0.0196,0.0181,0.0188,1191488.23433441,22661.194631499449
1646092800,2022-03-01 00:00:00,MAKI/USDT,0.0208,0.021,0.0184,0.0191,3893593.11767924,76391.895089704736
1646006400,2022-02-28 00:00:00,MAKI/USDT,0.0196,0.0247,0.0165,0.0209,5290099.83085227,103942.593007044386
1645920000,2022-02-27 00:00:00,MAKI/USDT,0.0198,0.0206,0.0194,0.0196,1594809.61146389,31863.006778393127
1645833600,2022-02-26 00:00:00,MAKI/USDT,0.0192,0.0208,0.0192,0.0199,4825279.44520181,96322.797700634497
1645747200,2022-02-25 00:00:00,MAKI/USDT,0.0161,0.0208,0.0159,0.019,3935104.58152683,72439.111307737481
1645660800,2022-02-24 00:00:00,MAKI/USDT,0.0184,0.0184,0.015,0.0162,3003188.25220983,49562.46876729531
1645574400,2022-02-23 00:00:00,MAKI/USDT,0.0192,0.0194,0.0179,0.0185,1641705.192805,30481.985961797347
1645488000,2022-02-22 00:00:00,MAKI/USDT,0.0185,0.0196,0.0177,0.0192,1286385.65633095,24082.428727601526
1645401600,2022-02-21 00:00:00,MAKI/USDT,0.0186,0.0234,0.0184,0.0186,7650188.40578692,155618.493125187501
1645315200,2022-02-20 00:00:00,MAKI/USDT,0.0194,0.02,0.0181,0.0186,1090006.58733202,20662.310293261129
1645228800,2022-02-19 00:00:00,MAKI/USDT,0.0199,0.0207,0.0189,0.0193,2211655.63660542,43574.835462583124
1645142400,2022-02-18 00:00:00,MAKI/USDT,0.0214,0.0215,0.0199,0.02,1350430.95647263,27837.666387443172
1645056000,2022-02-17 00:00:00,MAKI/USDT,0.0204,0.0239,0.02,0.0214,10195000.22434301,219697.553287601381
1644969600,2022-02-16 00:00:00,MAKI/USDT,0.0187,0.0209,0.0186,0.0204,2690058.02339146,52970.711347257284
1644883200,2022-02-15 00:00:00,MAKI/USDT,0.0179,0.02,0.0178,0.0187,3474547.65941499,65662.146679293619
1644796800,2022-02-14 00:00:00,MAKI/USDT,0.0185,0.0187,0.0174,0.0178,930867.88402911,16659.044496231354
1644710400,2022-02-13 00:00:00,MAKI/USDT,0.0182,0.019,0.0179,0.0185,1366814.33439499,25322.271319628431
1644624000,2022-02-12 00:00:00,MAKI/USDT,0.0192,0.0194,0.0171,0.0181,3550430.69865179,64073.361657608728
1644537600,2022-02-11 00:00:00,MAKI/USDT,0.021,0.021,0.019,0.0192,2507031.4137461,49767.413155134931
