https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GBP,Volume BTC
1661904000000,2022-08-31 00:00:00,BTC/GBP,17003.94215,17588.0,16999.0,17293.0,12356441.27896515,714.53427855
1661817600000,2022-08-30 00:00:00,BTC/GBP,17317.0,17570.0,16797.48044,17002.0,22657313.91661398,1332.62639199
1661731200000,2022-08-29 00:00:00,BTC/GBP,16740.0,17432.0,16739.34444,17330.0,17563601.5582893,1013.47960521
1661644800000,2022-08-28 00:00:00,BTC/GBP,17058.0,17162.4315,16717.0,16735.0,3531063.0736356503,210.99868979000001
1661558400000,2022-08-27 00:00:00,BTC/GBP,17266.0,17367.0,16863.0,17055.07877821,3223755.564999934,189.02026821
1661472000000,2022-08-26 00:00:00,BTC/GBP,18238.0,18501.116696,17161.0,17272.0,47581212.33189352,2754.81775891
1661385600000,2022-08-25 00:00:00,BTC/GBP,18124.84292886,18418.0,18068.0,18240.0,20508178.6953984,1124.35190216
1661299200000,2022-08-24 00:00:00,BTC/GBP,18200.0,18559.84048,17920.0,18119.0,22278056.29778971,1229.54116109
1661212800000,2022-08-23 00:00:00,BTC/GBP,18185.0,18333.0,17800.74573,18190.0,21685812.833646003,1192.1832234
1661126400000,2022-08-22 00:00:00,BTC/GBP,18206.0,18324.679408,17729.99564,18198.823048,14642096.881546225,804.56284689
1661040000000,2022-08-21 00:00:00,BTC/GBP,17868.0,18428.0,17812.0,18210.0,1974316.3187034,108.41934754
1660953600000,2022-08-20 00:00:00,BTC/GBP,17630.0,18066.24943818,17562.0216,17870.0,1003523.1164346,56.15686158
1660867200000,2022-08-19 00:00:00,BTC/GBP,19433.0,19439.22731063,17550.0,17619.93101,20408000.175933678,1158.23382988
1660780800000,2022-08-18 00:00:00,BTC/GBP,19378.0,19643.0,19326.0,19446.24882475,19121893.751767527,983.32042977
1660694400000,2022-08-17 00:00:00,BTC/GBP,19714.0,20181.0,19233.0,19371.0,22600466.79989472,1166.71657632
1660608000000,2022-08-16 00:00:00,BTC/GBP,19982.159495,20129.0,19580.0,19714.24056,10943477.82406891,555.1052190300001
1660521600000,2022-08-15 00:00:00,BTC/GBP,20028.0,20798.27169,19709.514,19979.0,20937038.69662067,1047.95228473
1660435200000,2022-08-14 00:00:00,BTC/GBP,20119.0,20643.0,19886.0,20030.0,2316495.3008433,115.65128811
1660348800000,2022-08-13 00:00:00,BTC/GBP,20095.0,20500.0,20002.0,20136.0,2931261.8627757602,145.57319541
1660262400000,2022-08-12 00:00:00,BTC/GBP,19644.0,20159.0,19444.0,20092.0,15813614.77345524,787.06026147
1660176000000,2022-08-11 00:00:00,BTC/GBP,19615.0,20361.975,19562.0,19624.0,15449715.9002384,787.2867866
1660089600000,2022-08-10 00:00:00,BTC/GBP,19167.111775,19822.0,18767.0,19615.0,20985806.508679353,1069.88562369
1660003200000,2022-08-09 00:00:00,BTC/GBP,19711.0,19791.0,18898.98952,19166.2835,10995525.88740938,573.69108035
1659916800000,2022-08-08 00:00:00,BTC/GBP,19217.0,20013.0,19200.0,19711.0,3525312.71485061,178.85001851
1659830400000,2022-08-07 00:00:00,BTC/GBP,18995.0,19415.0,18916.0,19217.0,1118479.83443999,58.20262447
1659744000000,2022-08-06 00:00:00,BTC/GBP,19312.0,19333.0,18968.7341,18969.0,1221236.3778011699,64.38064093
1659657600000,2022-08-05 00:00:00,BTC/GBP,18587.0,19375.0,18584.0,19310.0,11983287.7465803,620.57419713
1659571200000,2022-08-04 00:00:00,BTC/GBP,18792.0,19103.0,18416.0,18591.0,16188955.65375795,870.79531245
1659484800000,2022-08-03 00:00:00,BTC/GBP,18924.584825,19406.0,18665.0,18810.0,6403835.09997,340.448437
1659398400000,2022-08-02 00:00:00,BTC/GBP,18985.0,19208.165312,18564.0,18924.59759721,5942823.031968746,314.02638822
1659312000000,2022-08-01 00:00:00,BTC/GBP,19140.0,19249.0,18675.0,18983.0,11167626.69132562,588.29619614
1659225600000,2022-07-31 00:00:00,BTC/GBP,19402.04781,19884.0,19092.0,19146.0,4409113.844963999,230.289034
1659139200000,2022-07-30 00:00:00,BTC/GBP,19539.0,20307.18102,19312.0,19396.0,4586532.50735524,236.46795769
1659052800000,2022-07-29 00:00:00,BTC/GBP,19597.91552,20037.73456066,19351.0,19519.0,12167952.84300172,623.39017588
1658966400000,2022-07-28 00:00:00,BTC/GBP,18876.0,19854.0,18653.93869026,19584.0,12498047.58544128,638.17644942
1658880000000,2022-07-27 00:00:00,BTC/GBP,17667.0,18979.0,17476.0,18868.0,13150421.18392716,696.96953487
1658793600000,2022-07-26 00:00:00,BTC/GBP,17673.0,17701.0,17238.0,17664.0,8019232.41421056,453.98734229
1658707200000,2022-07-25 00:00:00,BTC/GBP,18833.0,18915.0,17644.29129,17666.819865,7036788.05562872,398.30530392000003
1658620800000,2022-07-24 00:00:00,BTC/GBP,18702.987492,19167.0,18545.0,18834.0,3088282.10904942,163.97377663
1658534400000,2022-07-23 00:00:00,BTC/GBP,18897.914406,19154.0,18279.0,18687.0,2315147.65523325,123.89081475
1658448000000,2022-07-22 00:00:00,BTC/GBP,19299.437045,19800.0,18765.532396,18889.49815379,10040394.826970715,531.53316966
1658361600000,2022-07-21 00:00:00,BTC/GBP,19389.0,19566.0,18747.0,19293.0,14077472.976685232,729.66739111
1658275200000,2022-07-20 00:00:00,BTC/GBP,19481.0,20250.0,19081.0,19384.62098,14890087.270683499,768.13920097
1658188800000,2022-07-19 00:00:00,BTC/GBP,18779.208075,19830.75474,18024.0,19494.97962,18513339.590254482,949.64652188
1658102400000,2022-07-18 00:00:00,BTC/GBP,17495.0,19000.0,17471.0,18779.208075,15971872.344604125,850.5083005
1658016000000,2022-07-17 00:00:00,BTC/GBP,17896.0,18276.614292,17460.0,17489.0,4066404.9861033,232.5121497
1657929600000,2022-07-16 00:00:00,BTC/GBP,17563.0,18225.0,17272.0,17905.0,3248543.00474525,181.43217005
1657843200000,2022-07-15 00:00:00,BTC/GBP,17385.0,17860.0,17215.0,17559.0,16203839.58848484,922.82246076
1657756800000,2022-07-14 00:00:00,BTC/GBP,17054.0,17781.0,16587.30642,17385.0,20297270.24459835,1167.51626371
1657670400000,2022-07-13 00:00:00,BTC/GBP,16267.0,17124.0,15928.0,17081.9151,36684034.13952782,2147.5363813
1657584000000,2022-07-12 00:00:00,BTC/GBP,16784.0,16876.0,16184.0,16266.0,14302646.333372101,879.29708185
1657497600000,2022-07-11 00:00:00,BTC/GBP,17345.0,17345.0,16730.0,16786.0,11502998.04553592,685.27332572
1657411200000,2022-07-10 00:00:00,BTC/GBP,17936.0,17948.0,17182.0,17339.0,2496187.1730758203,143.96373338
1657324800000,2022-07-09 00:00:00,BTC/GBP,17937.0,18263.0,17725.0,17935.0,2023349.6343811,112.81570306
1657238400000,2022-07-08 00:00:00,BTC/GBP,17968.75962,18618.0,17636.0,17941.0,42133041.87765211,2348.42215471
1657152000000,2022-07-07 00:00:00,BTC/GBP,17245.0,18142.0,16955.0,17961.27333,18223263.54079036,1014.58639407
1657065600000,2022-07-06 00:00:00,BTC/GBP,16865.620335,17332.06482029,16511.0,17233.0,17150593.9843143,995.2181271
1656979200000,2022-07-05 00:00:00,BTC/GBP,16700.0,17345.0,16124.63855,16866.0,13093188.37177968,776.30667448
1656892800000,2022-07-04 00:00:00,BTC/GBP,15954.737065,16780.0,15745.9608,16690.0,5634272.2879683,337.58372007
1656806400000,2022-07-03 00:00:00,BTC/GBP,15894.0,16229.0,15509.29527,15959.0,3285090.8624056,205.8456584
1656720000000,2022-07-02 00:00:00,BTC/GBP,15931.434925,16057.82899,15683.0,15891.537844,1953293.805210111,122.91408323
1656633600000,2022-07-01 00:00:00,BTC/GBP,16404.0,17204.0,15736.0,15928.0,10796500.03595416,677.83149397
1656547200000,2022-06-30 00:00:00,BTC/GBP,16580.011175,16624.0,15310.0,16397.84688292,15121023.624554249,922.13470052
1656460800000,2022-06-29 00:00:00,BTC/GBP,16632.0,16857.91665,16324.0,16576.34424011,8099631.397372062,488.62591655
1656374400000,2022-06-28 00:00:00,BTC/GBP,16901.63111,17281.43872,16573.0,16623.0,4681228.30045083,281.61152021
1656288000000,2022-06-27 00:00:00,BTC/GBP,17137.0,17491.0,16719.0296,16885.0,5265725.22695945,311.85817157
1656201600000,2022-06-26 00:00:00,BTC/GBP,17524.0,17942.0,17085.101385,17140.34128,4671139.308001081,272.52312143
1656115200000,2022-06-25 00:00:00,BTC/GBP,17310.0,17602.828629,17038.0,17518.0,4300107.38237972,245.46794054
1656028800000,2022-06-24 00:00:00,BTC/GBP,17191.95453,17563.691301,16827.0,17309.0,14122284.64004487,815.89257843
1655942400000,2022-06-23 00:00:00,BTC/GBP,16291.0,17271.73767,16208.0,17185.0,19156005.20308055,1114.69334903
1655856000000,2022-06-22 00:00:00,BTC/GBP,16861.0,16983.00855,16087.0,16280.3057,16633583.426805863,1021.6996986
1655769600000,2022-06-21 00:00:00,BTC/GBP,16770.93353,17661.0,16564.0,16864.0,14200988.91758592,842.08900128
1655683200000,2022-06-20 00:00:00,BTC/GBP,16799.0,17165.16564,16093.04235,16767.0,11556905.16413898,689.26493494
1655596800000,2022-06-19 00:00:00,BTC/GBP,15523.282836,16974.60776,14706.0,16807.62242,7355208.872600157,437.61150083
1655510400000,2022-06-18 00:00:00,BTC/GBP,16697.876268,16926.09408,14412.0,15513.0,16616224.689903451,1071.11614065
1655424000000,2022-06-17 00:00:00,BTC/GBP,16510.0,17362.62294,16417.57099657,16698.0,16311475.379115181,976.85204091
1655337600000,2022-06-16 00:00:00,BTC/GBP,18554.327165,18882.37676,16404.0,16515.0,15957145.7623818,966.22136012
1655251200000,2022-06-15 00:00:00,BTC/GBP,18438.0,18738.43587,15667.0,18573.0,29730603.48127377,1600.74320149
1655164800000,2022-06-14 00:00:00,BTC/GBP,18528.4125,19195.0,17178.0,18442.0,25094578.66343418,1360.7297832900001
1655078400000,2022-06-13 00:00:00,BTC/GBP,21694.0,21944.0,18089.0,18528.4125,35811425.10835625,1932.78431751
1654992000000,2022-06-12 00:00:00,BTC/GBP,23093.0,23187.0,21697.0,21697.0,7880736.909056179,363.21781394
1654905600000,2022-06-11 00:00:00,BTC/GBP,23622.901888,23905.0,22856.0,23079.0,3264582.2645784603,141.45250074
1654819200000,2022-06-10 00:00:00,BTC/GBP,24091.0,24319.5975,23436.0,23621.0,10152585.154701341,429.81182654
1654732800000,2022-06-09 00:00:00,BTC/GBP,24108.33431,24527.82391,23887.0,24107.0,5818740.17394384,241.37139312
1654646400000,2022-06-08 00:00:00,BTC/GBP,24732.0,24900.57922,23770.0,24100.07815759,5307983.835143872,220.24757764
1654560000000,2022-06-07 00:00:00,BTC/GBP,25046.0,25082.0,23351.0,24735.0,14225805.67587615,575.12859009
1654473600000,2022-06-06 00:00:00,BTC/GBP,23955.36642,25314.0,23940.0,25054.36352,7491361.696910613,299.00427089
1654387200000,2022-06-05 00:00:00,BTC/GBP,23925.0,24552.33628898,23655.0,23970.0,8255396.394825601,344.40535648
1654300800000,2022-06-04 00:00:00,BTC/GBP,23806.403712,24030.918107,23627.0,23922.0,615392.55579564,25.72496262
1654214400000,2022-06-03 00:00:00,BTC/GBP,24216.0,24420.6791418,23376.0,23769.31796859,4047265.8573469264,170.2726962
1654128000000,2022-06-02 00:00:00,BTC/GBP,23888.0,24424.0,23599.0,24220.0,3914245.386548,161.6121134
1654041600000,2022-06-01 00:00:00,BTC/GBP,25232.78016,25388.0,23498.0,23889.0,6531472.2796606505,273.40919585
1653955200000,2022-05-31 00:00:00,BTC/GBP,25084.0,25705.0,24811.0,25211.0,6177758.06669058,245.04216678
1653868800000,2022-05-30 00:00:00,BTC/GBP,23330.0,25970.0,23211.937809,25086.0,6903021.7384743,275.17427005
1653782400000,2022-05-29 00:00:00,BTC/GBP,22987.0,23492.0,22845.0,23317.0,3855564.3454083,165.3542199
1653696000000,2022-05-28 00:00:00,BTC/GBP,22670.0,23165.31646744,22587.0,22994.51088,1472923.1659357985,64.05542495
1653609600000,2022-05-27 00:00:00,BTC/GBP,23140.0,23281.0,22398.0,22643.0,7081325.81417903,312.73796821
1653523200000,2022-05-26 00:00:00,BTC/GBP,23456.0,23737.0,22286.52576,23148.0,7780823.73203904,336.13373648
1653436800000,2022-05-25 00:00:00,BTC/GBP,23631.0,24128.66274,23432.0,23461.0,4693766.0937752705,200.06675307
1653350400000,2022-05-24 00:00:00,BTC/GBP,23162.0,23792.0,22887.0,23632.0,9213851.55419568,389.88877599
1653264000000,2022-05-23 00:00:00,BTC/GBP,24204.0,24397.0,22960.0,23148.0,3353564.78565912,144.87492594
1653177600000,2022-05-22 00:00:00,BTC/GBP,23568.092121,24372.0,23423.959461,24221.97987,2158801.9840911473,89.12574429
1653091200000,2022-05-21 00:00:00,BTC/GBP,23392.43089094,23741.051313,23187.0,23573.0,822494.02762989,34.89135993
1653004800000,2022-05-20 00:00:00,BTC/GBP,24328.0,24680.0,23001.0,23372.0,4897838.12268236,209.56007713
1652918400000,2022-05-19 00:00:00,BTC/GBP,23248.0,24462.457888,23232.0,24341.0,12033220.66551345,494.36016045
1652832000000,2022-05-18 00:00:00,BTC/GBP,24366.0,24573.0,23186.0,23226.0,9424245.73415892,405.76275442
1652745600000,2022-05-17 00:00:00,BTC/GBP,24233.0,24719.0,23622.6471,24383.0,9692198.864914691,397.49821043000003
1652659200000,2022-05-16 00:00:00,BTC/GBP,25551.0,25551.0,23698.04934,24209.0,6383547.9924843395,263.68491026
1652572800000,2022-05-15 00:00:00,BTC/GBP,24537.0,25676.07705,24051.0,25549.0,1688298.2932835799,66.08079742
1652486400000,2022-05-14 00:00:00,BTC/GBP,23890.0,24777.0,23343.0,24538.0,1731373.5000394399,70.55886788
1652400000000,2022-05-13 00:00:00,BTC/GBP,23815.0,25470.0,23622.064525,23890.0,4903001.740719601,205.23238764
1652313600000,2022-05-12 00:00:00,BTC/GBP,23829.0,24712.18516,21792.0,23789.578545,42235729.54137947,1775.38788514
1652227200000,2022-05-11 00:00:00,BTC/GBP,25233.0,26017.0,22782.0,23806.0,34124149.713038355,1433.42643506
1652140800000,2022-05-10 00:00:00,BTC/GBP,24420.0,26454.28907,24207.540355,25241.0,26893154.820318237,1065.45520464
1652054400000,2022-05-09 00:00:00,BTC/GBP,27659.5276,27858.0,24401.0,24436.0,35067168.650782965,1435.06173886
1651968000000,2022-05-08 00:00:00,BTC/GBP,28760.0,28800.0,27373.0,27639.0,9408773.79547254,340.41657786
1651881600000,2022-05-07 00:00:00,BTC/GBP,29208.0,29311.0,28245.890724,28776.0,3675476.38120872,127.72714697
1651795200000,2022-05-06 00:00:00,BTC/GBP,29554.0,29661.7653,28613.0,29216.0,26464555.006559998,905.824035
1651708800000,2022-05-05 00:00:00,BTC/GBP,31457.0,31954.0,28723.0,29578.0,26645775.64790174,900.86468483
1651622400000,2022-05-04 00:00:00,BTC/GBP,30207.0,31879.0,30165.31455,31464.0,22132839.92910048,703.43376332
1651536000000,2022-05-03 00:00:00,BTC/GBP,30819.15514,30853.0,30054.0,30217.0,10899718.193909708,360.71476963
1651449600000,2022-05-02 00:00:00,BTC/GBP,30614.0,31251.19517209,30511.0,30821.555635,7635020.825654749,247.71691981
1651363200000,2022-05-01 00:00:00,BTC/GBP,29951.0,30780.0,29750.0,30614.0,4025755.7296199603,131.50048114
1651276800000,2022-04-30 00:00:00,BTC/GBP,30717.0,30855.0,29932.0,29952.0,3007672.6777344,100.4164222
1651190400000,2022-04-29 00:00:00,BTC/GBP,31903.0,31967.0,30368.0,30763.0,9499960.91504726,308.81126402
1651104000000,2022-04-28 00:00:00,BTC/GBP,31275.0,32418.28486,31250.0,31933.0,15172970.23139887,475.15016539
1651017600000,2022-04-27 00:00:00,BTC/GBP,30295.0,31412.0,30166.0,31314.0,13874901.859893601,443.0894124
1650931200000,2022-04-26 00:00:00,BTC/GBP,31758.0,32082.0,29996.24925,30316.0,10545007.750951959,347.83638181
1650844800000,2022-04-25 00:00:00,BTC/GBP,30805.0,31892.0,29973.0,31758.0,14091777.0867552,443.7236944
1650758400000,2022-04-24 00:00:00,BTC/GBP,30730.0,31121.0,30342.321426,30766.0,4271041.54031432,138.82342652
1650672000000,2022-04-23 00:00:00,BTC/GBP,30938.0,31231.7647,30618.812111,30703.0,2850683.21624746,92.84705782
1650585600000,2022-04-22 00:00:00,BTC/GBP,31097.0,31601.0,30510.0,30939.0,12924418.551072331,417.73872947
1650499200000,2022-04-21 00:00:00,BTC/GBP,31647.0,32924.0,30535.0,31119.0,6782888.46096477,217.96614483
1650412800000,2022-04-20 00:00:00,BTC/GBP,31888.0,32350.0,31319.0,31644.0,12389222.35048284,391.51884561
1650326400000,2022-04-19 00:00:00,BTC/GBP,31396.0,32153.0,31152.0,31907.0,6338182.71097589,198.64552327
1650240000000,2022-04-18 00:00:00,BTC/GBP,30408.0,31590.0,29611.0,31366.0,5488524.67094024,174.98325164
1650153600000,2022-04-17 00:00:00,BTC/GBP,30938.0,31105.0,30306.0,30414.0,1011448.3003056,33.2560104
1650067200000,2022-04-16 00:00:00,BTC/GBP,31065.0,31173.0,30639.0,30946.0,1231495.58198158,39.79498423
1649980800000,2022-04-15 00:00:00,BTC/GBP,30571.0,31271.08149,30456.0,31079.0,2628532.8741613696,84.57585103
1649894400000,2022-04-14 00:00:00,BTC/GBP,31362.0,31609.0,30273.81421639,30562.0,4205625.96682256,137.60964488
1649808000000,2022-04-13 00:00:00,BTC/GBP,30836.666475,31761.0,30464.0,31363.0,5622354.59768449,179.26711723
1649721600000,2022-04-12 00:00:00,BTC/GBP,30439.92749,31327.0,30201.0,30910.0,6020339.1004075,194.76994825
1649635200000,2022-04-11 00:00:00,BTC/GBP,32360.244875,32609.0,30118.0,30343.0,7815095.50065885,257.55843195
1649548800000,2022-04-10 00:00:00,BTC/GBP,32857.0,33801.0,32163.239995,32337.99361,5070909.09070983,156.80963859
1649462400000,2022-04-09 00:00:00,BTC/GBP,32454.0,32892.0,32368.0,32876.7772,4759260.013698796,144.76053978
1649376000000,2022-04-08 00:00:00,BTC/GBP,33237.0,33798.64267,32335.0,32454.29525,7734346.293881192,238.31502839
1649289600000,2022-04-07 00:00:00,BTC/GBP,33045.0,33560.0,32740.0,33232.0,4515197.60073808,135.86896969
1649203200000,2022-04-06 00:00:00,BTC/GBP,34787.0,34846.0,33027.0,33052.0,11645219.29872448,352.33024624
1649116800000,2022-04-05 00:00:00,BTC/GBP,35528.0,35905.0,34693.0,34792.15208451,6308611.578650994,181.3228329
1649030400000,2022-04-04 00:00:00,BTC/GBP,35413.2735,35758.0,34446.81163,35551.0,6141376.09135845,172.74833595
1648944000000,2022-04-03 00:00:00,BTC/GBP,34944.0,36287.0,34748.0,35402.588,5311465.103889829,150.03041879
1648857600000,2022-04-02 00:00:00,BTC/GBP,35303.0,36012.0,34799.0,34942.0,4194621.60804902,120.04526381
1648771200000,2022-04-01 00:00:00,BTC/GBP,34643.0,35663.0,33697.0,35302.0,7134886.066330641,202.10996732
1648684800000,2022-03-31 00:00:00,BTC/GBP,35784.0,36299.0,34376.0,34626.39271,11380757.796701534,328.67292565
1648598400000,2022-03-30 00:00:00,BTC/GBP,36211.0,36315.0,35482.0,35784.0,8304088.198563361,232.06148554
1648512000000,2022-03-29 00:00:00,BTC/GBP,35962.8135,36649.294605,35845.0,36209.0,11597518.82192554,320.29381706
1648425600000,2022-03-28 00:00:00,BTC/GBP,35534.07,36808.0,35426.0,35961.0,11397183.21051486,316.93176526
1648339200000,2022-03-27 00:00:00,BTC/GBP,33764.0,35572.0,33691.0,35559.0,5541763.22124228,155.84699292
1648252800000,2022-03-26 00:00:00,BTC/GBP,33595.667733,33948.0,33451.0,33764.0,1560323.97402464,46.21265176
1648166400000,2022-03-25 00:00:00,BTC/GBP,33307.0,34189.96339,33065.54796,33583.548357,8470148.921794936,252.21125629
1648080000000,2022-03-24 00:00:00,BTC/GBP,32478.0,33558.0,32317.0,33343.0,8334152.42583781,249.95208667
1647993600000,2022-03-23 00:00:00,BTC/GBP,31925.0,32548.0,31437.0,32503.0,7697203.58622068,236.81517356
1647907200000,2022-03-22 00:00:00,BTC/GBP,31143.16776597,32990.0,31074.0,31923.0,12963559.434228271,406.08838249
1647820800000,2022-03-21 00:00:00,BTC/GBP,31356.0,31584.0,30803.304,31144.004543,7315423.104358339,234.89025293
1647734400000,2022-03-20 00:00:00,BTC/GBP,32037.032304,32083.0,31054.0,31352.0,1572697.1915434399,50.16257947
1647648000000,2022-03-19 00:00:00,BTC/GBP,31696.0,32155.0,31472.0,32042.0,4188717.52484916,130.72584498
1647561600000,2022-03-18 00:00:00,BTC/GBP,31115.0,32174.0,30613.0,31689.41553,15601078.811767062,492.31197707
1647475200000,2022-03-17 00:00:00,BTC/GBP,31341.0,31524.0,30766.0,31139.602919,7928557.946752114,254.61332848
1647388800000,2022-03-16 00:00:00,BTC/GBP,30159.0,31980.0,29790.770625,31334.0,18014537.55809826,574.91981739
1647302400000,2022-03-15 00:00:00,BTC/GBP,30523.0,30638.0,29289.0,30146.0,8843088.5424565,293.34202025
1647216000000,2022-03-14 00:00:00,BTC/GBP,28946.0,30754.4,28736.0,30524.0,9919581.71747348,324.97646827
1647129600000,2022-03-13 00:00:00,BTC/GBP,29771.0,30151.459167,28822.0,28935.0,1487403.94380615,51.40500929
1647043200000,2022-03-12 00:00:00,BTC/GBP,29722.0,30247.0,29690.0,29771.0,2025053.33181683,68.02100473
1646956800000,2022-03-11 00:00:00,BTC/GBP,30106.0,30673.0,29208.0,29743.0,13057240.00043288,439.00211816
1646870400000,2022-03-10 00:00:00,BTC/GBP,31830.0,31933.0,29316.0,30110.0,13133510.9967975,436.18435725
1646784000000,2022-03-09 00:00:00,BTC/GBP,29572.0,32374.0,29532.0,31832.0,9178352.9431496,288.3373003
1646697600000,2022-03-08 00:00:00,BTC/GBP,28995.0,30006.0,28912.0,29588.0,14793773.975788599,499.99236095
1646611200000,2022-03-07 00:00:00,BTC/GBP,29105.0,30129.0,28372.0,28997.0,13998699.07704295,482.76370235
1646524800000,2022-03-06 00:00:00,BTC/GBP,29767.0,30018.0,28831.0,29100.0,5320051.728864,182.81964704
1646438400000,2022-03-05 00:00:00,BTC/GBP,29623.899185,29955.0,29201.0,29790.975406,1777026.6414411322,59.64983077
1646352000000,2022-03-04 00:00:00,BTC/GBP,31819.0,31875.0,29192.0,29607.0,11107040.27148117,375.14912931
1646265600000,2022-03-03 00:00:00,BTC/GBP,32781.0,32993.0,31379.0,31820.0,8384247.4187042,263.48986231
1646179200000,2022-03-02 00:00:00,BTC/GBP,33350.0,34067.0,32494.0,32810.0,12754508.4988941,388.73844861
1646092800000,2022-03-01 00:00:00,BTC/GBP,32209.0,33545.0,31971.76631,33330.82863,13173997.459951049,395.24962329
1646006400000,2022-02-28 00:00:00,BTC/GBP,28233.0,32989.0,28049.0,32198.0,16198174.3235715,503.08013925
1645920000000,2022-02-27 00:00:00,BTC/GBP,29206.0,29750.6691831,27808.0,28216.0,9864787.20302056,349.61678491
1645833600000,2022-02-26 00:00:00,BTC/GBP,29270.176644,30075.0,28828.446829,29182.0,4368136.48255588,149.68598734
1645747200000,2022-02-25 00:00:00,BTC/GBP,28720.0,29657.0,28428.0,29265.0,16317148.27886685,557.56529229
1645660800000,2022-02-24 00:00:00,BTC/GBP,27529.0,29741.0,25501.0,28719.0,28744547.53239819,1000.8895690100001
1645574400000,2022-02-23 00:00:00,BTC/GBP,28182.127655,28925.0,27409.0,27526.0,9887724.80292568,359.21400868
1645488000000,2022-02-22 00:00:00,BTC/GBP,27302.0,28320.0,26796.67545,28182.127655,7044904.109792332,249.97772333
1645401600000,2022-02-21 00:00:00,BTC/GBP,28283.0,29022.0,27079.0,27260.0,10692861.8882124,392.25465474
1645315200000,2022-02-20 00:00:00,BTC/GBP,29545.0,29545.0,28004.0,28257.0,4372306.42419432,154.73356776
1645228800000,2022-02-19 00:00:00,BTC/GBP,29457.590461,29778.0,29185.0,29556.0,1938749.00993316,65.59578461
1645142400000,2022-02-18 00:00:00,BTC/GBP,29779.0,30092.0,29090.0,29462.006119,8671038.105100105,294.31254851
1645056000000,2022-02-17 00:00:00,BTC/GBP,32320.162235,32522.0,29463.0,29803.59475,11173588.121812502,374.90739676
1644969600000,2022-02-16 00:00:00,BTC/GBP,32917.0,32921.0,31933.0,32304.0,6287799.24755904,194.64460276
1644883200000,2022-02-15 00:00:00,BTC/GBP,31469.0,33059.0,31372.49625,32902.17975,10086585.850931719,306.56284561
1644796800000,2022-02-14 00:00:00,BTC/GBP,31060.0,31685.0,30637.91068,31445.0,10161250.71676935,323.14360683
1644710400000,2022-02-13 00:00:00,BTC/GBP,31146.0,31547.0,30905.061205,30995.0,2830879.83487225,91.33343555
1644624000000,2022-02-12 00:00:00,BTC/GBP,31287.0,31731.0,30761.0,31132.0,2868833.70766872,92.15063946
1644537600000,2022-02-11 00:00:00,BTC/GBP,32133.0,32378.0,30959.0,31288.0,14834736.63842112,474.13502424
1644451200000,2022-02-10 00:00:00,BTC/GBP,32835.19045808,33671.0,31947.0,32102.0,16508809.42546766,514.26108733
1644364800000,2022-02-09 00:00:00,BTC/GBP,32576.0,33141.0,31832.0,32838.0,8112680.57806284,247.05160418
