https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VIDT,Volume BTC
1663405200,2022-09-17 09:00:00,VIDT/BTC,0.000014702,0.000015101,0.000014556,0.000015101,568.1593,0.008382615496
1663401600,2022-09-17 08:00:00,VIDT/BTC,0.000014506,0.000014779,0.000014506,0.000014779,6986.0124,0.1028259402846
1663398000,2022-09-17 07:00:00,VIDT/BTC,0.000014337,0.000014556,0.000014337,0.000014426,129.5554,0.0018723578141
1663394400,2022-09-17 06:00:00,VIDT/BTC,0.000014337,0.000014337,0.000014203,0.000014227,259.9353,0.0036983499381
1663390800,2022-09-17 05:00:00,VIDT/BTC,0.000014416,0.000014483,0.000014369,0.000014369,3484.7677,0.0500731916095
1663387200,2022-09-17 04:00:00,VIDT/BTC,0.000014416,0.000014416,0.000014416,0.000014416,0,0
1663383600,2022-09-17 03:00:00,VIDT/BTC,0.000014416,0.000014416,0.000014416,0.000014416,106.991,0.001542382256
1663380000,2022-09-17 02:00:00,VIDT/BTC,0.00001441,0.00001441,0.00001441,0.00001441,25.7446,0.000370979686
1663376400,2022-09-17 01:00:00,VIDT/BTC,0.000014296,0.000014382,0.000014296,0.000014382,5.0078,0.0000718725654
1663372800,2022-09-17 00:00:00,VIDT/BTC,0.000014337,0.000014538,0.000014337,0.000014337,693.9536,0.0100624985026
1663369200,2022-09-16 23:00:00,VIDT/BTC,0.000014337,0.000014337,0.000014337,0.000014337,2.4669,0.0000353679453
1663365600,2022-09-16 22:00:00,VIDT/BTC,0.000014356,0.000014356,0.000014356,0.000014356,0,0
1663362000,2022-09-16 21:00:00,VIDT/BTC,0.000014459,0.0000145,0.000014337,0.000014356,887.2443,0.0127751328454
1663358400,2022-09-16 20:00:00,VIDT/BTC,0.000014483,0.00001453,0.000014357,0.000014357,705.1128,0.0102144575518
1663354800,2022-09-16 19:00:00,VIDT/BTC,0.000014269,0.000014543,0.000014269,0.000014466,1189.09,0.0171797700792
1663351200,2022-09-16 18:00:00,VIDT/BTC,0.000014483,0.00001449,0.000014276,0.00001437,19814.1852,0.2834178222005
1663347600,2022-09-16 17:00:00,VIDT/BTC,0.000014775,0.000014786,0.000014415,0.000014556,5167.2946,0.0755114930198
1663344000,2022-09-16 16:00:00,VIDT/BTC,0.000015067,0.000015067,0.000014694,0.000014694,35672.8481,0.5242404280421
1663340400,2022-09-16 15:00:00,VIDT/BTC,0.000014975,0.000015286,0.000014848,0.000015067,1672.3354,0.0251948699916
1663336800,2022-09-16 14:00:00,VIDT/BTC,0.000015213,0.00001587,0.000014848,0.000014863,37897.064,0.5828589011777
1663333200,2022-09-16 13:00:00,VIDT/BTC,0.000014254,0.000015215,0.000014254,0.000015211,29096.5818,0.4365276379531
1663329600,2022-09-16 12:00:00,VIDT/BTC,0.000014264,0.000014339,0.000014195,0.000014239,159.2244,0.0022716241294
1663326000,2022-09-16 11:00:00,VIDT/BTC,0.000014141,0.00001445,0.000013801,0.000014264,2697.7552,0.0382141508392
1663322400,2022-09-16 10:00:00,VIDT/BTC,0.000014191,0.000014264,0.000014118,0.000014261,134.4606,0.0019083215846
1663318800,2022-09-16 09:00:00,VIDT/BTC,0.000014045,0.000014118,0.000014021,0.000014097,27.4322,0.0003871618468
1663315200,2022-09-16 08:00:00,VIDT/BTC,0.000014164,0.000014182,0.000014045,0.000014182,1280.7526,0.0181565477758
1663311600,2022-09-16 07:00:00,VIDT/BTC,0.000014147,0.000014191,0.000014147,0.000014191,55.7527,0.0007898662093
1663308000,2022-09-16 06:00:00,VIDT/BTC,0.000014167,0.000014167,0.000014118,0.000014118,27.6645,0.0003906174629
1663304400,2022-09-16 05:00:00,VIDT/BTC,0.00001426,0.000014375,0.000014022,0.000014191,762.6291,0.0109039796076
1663300800,2022-09-16 04:00:00,VIDT/BTC,0.000014106,0.000014106,0.000014106,0.000014106,2.2055,0.000031110783
1663297200,2022-09-16 03:00:00,VIDT/BTC,0.000014141,0.000014141,0.000014141,0.000014141,1.5187,0.0000214759367
1663293600,2022-09-16 02:00:00,VIDT/BTC,0.000014152,0.000014376,0.000014141,0.000014141,58.6047,0.0008367487817
1663290000,2022-09-16 01:00:00,VIDT/BTC,0.000014195,0.000014195,0.000014153,0.000014153,107.6981,0.0015242532295
1663286400,2022-09-16 00:00:00,VIDT/BTC,0.000014205,0.000014205,0.000014205,0.000014205,0.3371,0.0000047885055
1663282800,2022-09-15 23:00:00,VIDT/BTC,0.000014261,0.000014261,0.000014195,0.000014195,84.3512,0.0011975132253
1663279200,2022-09-15 22:00:00,VIDT/BTC,0.000014366,0.00001437,0.000014286,0.000014286,79.9206,0.0011452839134
1663275600,2022-09-15 21:00:00,VIDT/BTC,0.000014436,0.000014459,0.000014436,0.000014459,276.3679,0.0039945222109
1663272000,2022-09-15 20:00:00,VIDT/BTC,0.000014376,0.000014376,0.000014376,0.000014376,0,0
1663268400,2022-09-15 19:00:00,VIDT/BTC,0.000014425,0.000014425,0.000014376,0.000014376,23.3518,0.0003357461848
1663264800,2022-09-15 18:00:00,VIDT/BTC,0.000014337,0.000014642,0.000014337,0.000014466,1070.4565,0.015414303115
1663261200,2022-09-15 17:00:00,VIDT/BTC,0.000014286,0.000014286,0.000014286,0.000014286,0.1155,0.000001650033
1663257600,2022-09-15 16:00:00,VIDT/BTC,0.000014356,0.000014387,0.000014287,0.000014387,713.6319,0.0102035908886
1663254000,2022-09-15 15:00:00,VIDT/BTC,0.00001445,0.00001445,0.000014286,0.000014448,10.9121,0.0001572596476
1663250400,2022-09-15 14:00:00,VIDT/BTC,0.000014228,0.00001486,0.000014201,0.00001445,1292.8216,0.0187020646957
1663246800,2022-09-15 13:00:00,VIDT/BTC,0.000014259,0.0000143,0.000014198,0.000014198,1024.8858,0.0146046072543
1663243200,2022-09-15 12:00:00,VIDT/BTC,0.000014286,0.000014501,0.000014196,0.000014261,1025.4572,0.0147848579698
1663239600,2022-09-15 11:00:00,VIDT/BTC,0.000014195,0.000014257,0.000014147,0.000014257,494.4598,0.0070261006426
1663236000,2022-09-15 10:00:00,VIDT/BTC,0.000014362,0.000014362,0.000014195,0.000014195,841.4405,0.0119705881493
1663232400,2022-09-15 09:00:00,VIDT/BTC,0.000014381,0.000014599,0.000014376,0.000014376,979.0395,0.014203008022
1663228800,2022-09-15 08:00:00,VIDT/BTC,0.000014397,0.000014519,0.000014376,0.000014376,42.6919,0.0006164468445
1663225200,2022-09-15 07:00:00,VIDT/BTC,0.000014466,0.000014466,0.000014387,0.000014387,544.8793,0.0078590376822
1663221600,2022-09-15 06:00:00,VIDT/BTC,0.000014425,0.000014599,0.000014228,0.000014466,1056.9305,0.0152327921331
1663218000,2022-09-15 05:00:00,VIDT/BTC,0.000014466,0.000014736,0.000014426,0.000014426,651.4351,0.0095035166274
1663214400,2022-09-15 04:00:00,VIDT/BTC,0.000014377,0.000014377,0.000014377,0.000014377,0.2925,0.0000042052725
1663210800,2022-09-15 03:00:00,VIDT/BTC,0.0000148,0.000014826,0.000014376,0.000014376,526.1247,0.0076760661095
1663207200,2022-09-15 02:00:00,VIDT/BTC,0.000014835,0.000014835,0.000014736,0.000014736,9358.4068,0.1385252556007
1663203600,2022-09-15 01:00:00,VIDT/BTC,0.000015221,0.000015221,0.000014801,0.000014826,2004.3576,0.029772496056
1663200000,2022-09-15 00:00:00,VIDT/BTC,0.000015816,0.00001598,0.000015215,0.00001523,1280.0355,0.019943417802
1663196400,2022-09-14 23:00:00,VIDT/BTC,0.000015276,0.000015746,0.000014995,0.000015746,10173.3219,0.1536583480441
1663192800,2022-09-14 22:00:00,VIDT/BTC,0.000015365,0.000015366,0.000015096,0.000015366,619.5506,0.0093834410615
1663189200,2022-09-14 21:00:00,VIDT/BTC,0.00001559,0.00001559,0.000015276,0.000015365,68.3696,0.0010508045767
1663185600,2022-09-14 20:00:00,VIDT/BTC,0.00001552,0.000015674,0.000015215,0.00001559,728.3577,0.0112845141337
1663182000,2022-09-14 19:00:00,VIDT/BTC,0.000016238,0.000016266,0.000015456,0.000015456,1861.9181,0.0296598819215
1663178400,2022-09-14 18:00:00,VIDT/BTC,0.000015461,0.000017882,0.000015456,0.00001624,49588.3382,0.8053978712639
1663174800,2022-09-14 17:00:00,VIDT/BTC,0.000014984,0.000015649,0.000014861,0.000015635,8013.5724,0.1229201980924
1663171200,2022-09-14 16:00:00,VIDT/BTC,0.000015323,0.000015797,0.000015,0.000015,15207.6937,0.2304913927353
1663167600,2022-09-14 15:00:00,VIDT/BTC,0.000015366,0.00001598,0.000015186,0.000015366,3950.8046,0.0613706830186
1663164000,2022-09-14 14:00:00,VIDT/BTC,0.000015546,0.000015823,0.000015249,0.000015249,2046.0435,0.0317207104022
1663160400,2022-09-14 13:00:00,VIDT/BTC,0.00001547,0.000015816,0.000015215,0.000015546,2067.6342,0.0323153475058
1663156800,2022-09-14 12:00:00,VIDT/BTC,0.000015473,0.000015726,0.000015135,0.00001547,1700.7854,0.0262377109985
1663153200,2022-09-14 11:00:00,VIDT/BTC,0.000015276,0.00001598,0.000015276,0.000015636,3337.6094,0.0521193744446
1663149600,2022-09-14 10:00:00,VIDT/BTC,0.000015546,0.00001649,0.000015096,0.000015221,31681.3619,0.5024932888366
1663146000,2022-09-14 09:00:00,VIDT/BTC,0.000014141,0.00001738,0.000014141,0.000015546,69862.2179,1.1372523998931
1663142400,2022-09-14 08:00:00,VIDT/BTC,0.00001407,0.000014078,0.000014021,0.000014021,502.4895,0.0070733930091
1663138800,2022-09-14 07:00:00,VIDT/BTC,0.000014363,0.000014382,0.00001407,0.000014148,953.3501,0.0135290219325
1663135200,2022-09-14 06:00:00,VIDT/BTC,0.000014382,0.00001449,0.00001425,0.000014378,1374.087,0.019692052322
1663131600,2022-09-14 05:00:00,VIDT/BTC,0.000014148,0.000014621,0.000014141,0.000014425,1928.8361,0.0277708529771
1663128000,2022-09-14 04:00:00,VIDT/BTC,0.000014195,0.000014277,0.000014141,0.000014277,134.7459,0.0019125295919
1663124400,2022-09-14 03:00:00,VIDT/BTC,0.000014226,0.00001446,0.000014195,0.000014226,586.8151,0.0083990422219
1663120800,2022-09-14 02:00:00,VIDT/BTC,0.000014195,0.00001446,0.000014127,0.00001425,1903.8695,0.0273604064153
1663117200,2022-09-14 01:00:00,VIDT/BTC,0.000013968,0.000014148,0.000013968,0.000014148,749.6491,0.0104955369784
1663113600,2022-09-14 00:00:00,VIDT/BTC,0.000013639,0.000014261,0.000013639,0.000014069,1832.0663,0.0255460858606
1663110000,2022-09-13 23:00:00,VIDT/BTC,0.000013524,0.00001374,0.000013524,0.00001373,563.3422,0.0077307051911
1663106400,2022-09-13 22:00:00,VIDT/BTC,0.000013685,0.000013739,0.00001343,0.00001343,1033.3484,0.0140735789355
1663102800,2022-09-13 21:00:00,VIDT/BTC,0.000013781,0.000014147,0.000013368,0.000013685,5104.489,0.0705663254395
1663099200,2022-09-13 20:00:00,VIDT/BTC,0.000013368,0.000013903,0.00001329,0.000013903,16624.072,0.2301573819605
1663095600,2022-09-13 19:00:00,VIDT/BTC,0.000013421,0.000013446,0.000013301,0.000013368,245.8344,0.0032941024742
1663092000,2022-09-13 18:00:00,VIDT/BTC,0.00001309,0.000013375,0.00001309,0.000013375,955.7128,0.0125779320082
1663088400,2022-09-13 17:00:00,VIDT/BTC,0.000013126,0.000013301,0.00001298,0.000013134,5758.729,0.0755468651533
1663084800,2022-09-13 16:00:00,VIDT/BTC,0.000012941,0.000013061,0.000012941,0.000013061,20.4533,0.000266983331
1663081200,2022-09-13 15:00:00,VIDT/BTC,0.000012902,0.000012902,0.000012902,0.000012902,19.1629,0.0002472397358
1663077600,2022-09-13 14:00:00,VIDT/BTC,0.000012821,0.000013056,0.000012821,0.000013056,80.2677,0.0010363343587
1663074000,2022-09-13 13:00:00,VIDT/BTC,0.000012812,0.000012821,0.000012676,0.000012821,889.7756,0.0113725009479
1663070400,2022-09-13 12:00:00,VIDT/BTC,0.000012722,0.000013126,0.000012702,0.000012702,1778.7032,0.0228878655492
1663066800,2022-09-13 11:00:00,VIDT/BTC,0.000012814,0.000012814,0.000012814,0.000012814,2.8179,0.0000361085706
1663063200,2022-09-13 10:00:00,VIDT/BTC,0.00001285,0.00001285,0.000012682,0.000012682,2656.0265,0.034018117567
1663059600,2022-09-13 09:00:00,VIDT/BTC,0.000013056,0.000013133,0.00001285,0.00001285,12494.9964,0.1607468832476
1663056000,2022-09-13 08:00:00,VIDT/BTC,0.000013134,0.000013181,0.000013057,0.000013057,50.9682,0.0006675522662
1663052400,2022-09-13 07:00:00,VIDT/BTC,0.000013134,0.000013134,0.000013056,0.000013056,53.9808,0.000706892038
1663048800,2022-09-13 06:00:00,VIDT/BTC,0.000013359,0.000013375,0.000013181,0.000013181,155.8488,0.0020717236974
1663045200,2022-09-13 05:00:00,VIDT/BTC,0.000013134,0.000013341,0.000013134,0.000013329,203.6982,0.0026977907138
1663041600,2022-09-13 04:00:00,VIDT/BTC,0.000013081,0.000013284,0.000013061,0.000013284,1182.5712,0.0156471554178
1663038000,2022-09-13 03:00:00,VIDT/BTC,0.000013081,0.000013081,0.000013081,0.000013081,0,0
1663034400,2022-09-13 02:00:00,VIDT/BTC,0.0000133,0.0000133,0.000013081,0.000013081,100.2545,0.0013333291145
1663030800,2022-09-13 01:00:00,VIDT/BTC,0.000013061,0.000013296,0.000013061,0.000013296,2.6895,0.00003568129
1663027200,2022-09-13 00:00:00,VIDT/BTC,0.00001314,0.00001314,0.000013061,0.000013061,1015.5785,0.0133155563316
1663023600,2022-09-12 23:00:00,VIDT/BTC,0.000013295,0.000013295,0.00001314,0.00001314,118.8229,0.001576832906
1663020000,2022-09-12 22:00:00,VIDT/BTC,0.000013181,0.000013181,0.000013104,0.000013104,2520,0.0330259801932
1663016400,2022-09-12 21:00:00,VIDT/BTC,0.000013292,0.000013337,0.000013138,0.000013337,79.7942,0.0010605699881
1663012800,2022-09-12 20:00:00,VIDT/BTC,0.000013209,0.000013301,0.000013171,0.000013301,60.3298,0.0007948580874
1663009200,2022-09-12 19:00:00,VIDT/BTC,0.00001321,0.00001343,0.000013175,0.000013209,801.4536,0.0106110286687
1663005600,2022-09-12 18:00:00,VIDT/BTC,0.000013301,0.000013301,0.000013175,0.000013301,128.5338,0.0016954036241
1663002000,2022-09-12 17:00:00,VIDT/BTC,0.00001347,0.00001355,0.000013175,0.000013175,820.9294,0.0109983458481
1662998400,2022-09-12 16:00:00,VIDT/BTC,0.000013337,0.000013338,0.000013337,0.000013338,31.5009,0.0004201350701
1662994800,2022-09-12 15:00:00,VIDT/BTC,0.000013685,0.000013766,0.00001334,0.00001334,425.3055,0.0057185316645
1662991200,2022-09-12 14:00:00,VIDT/BTC,0.0000139,0.00001425,0.000013725,0.000013725,281.7459,0.0039742130075
1662987600,2022-09-12 13:00:00,VIDT/BTC,0.0000139,0.0000139,0.000013685,0.000013825,1225.7208,0.0168535625133
1662984000,2022-09-12 12:00:00,VIDT/BTC,0.000014037,0.000014141,0.000013781,0.0000139,15673.4283,0.218390384031
1662980400,2022-09-12 11:00:00,VIDT/BTC,0.000013781,0.00001467,0.000013781,0.000014021,6592.185,0.0951394384707
1662976800,2022-09-12 10:00:00,VIDT/BTC,0.000013611,0.000014079,0.000013611,0.000013948,3193.3035,0.0441433753063
1662973200,2022-09-12 09:00:00,VIDT/BTC,0.000013286,0.000014337,0.000013286,0.000013661,26976.0241,0.3746538132804
1662969600,2022-09-12 08:00:00,VIDT/BTC,0.000013192,0.000013301,0.000013149,0.000013281,15605.5011,0.2052109871697
1662966000,2022-09-12 07:00:00,VIDT/BTC,0.000013634,0.000013634,0.0000132,0.0000132,682.6352,0.0091925650808
1662962400,2022-09-12 06:00:00,VIDT/BTC,0.0000132,0.000014,0.000013062,0.00001355,22232.6058,0.2992382727088
1662958800,2022-09-12 05:00:00,VIDT/BTC,0.000012921,0.0000132,0.000012921,0.000013181,548.3998,0.0071886917336
1662955200,2022-09-12 04:00:00,VIDT/BTC,0.000013061,0.00001342,0.00001285,0.000013022,742.9721,0.0097739722316
1662951600,2022-09-12 03:00:00,VIDT/BTC,0.000012941,0.00001307,0.000012901,0.000012901,138.9941,0.0018092098871
1662948000,2022-09-12 02:00:00,VIDT/BTC,0.000012821,0.00001289,0.000012817,0.00001282,435.2563,0.0055868784322
1662944400,2022-09-12 01:00:00,VIDT/BTC,0.000012701,0.000012821,0.000012671,0.000012671,14.8295,0.0001893394835
1662940800,2022-09-12 00:00:00,VIDT/BTC,0.00001287,0.00001287,0.00001287,0.00001287,10.3328,0.000132983136
1662937200,2022-09-11 23:00:00,VIDT/BTC,0.000012889,0.000012889,0.000012889,0.000012889,3.676,0.000047379964
1662933600,2022-09-11 22:00:00,VIDT/BTC,0.0000128,0.00001305,0.0000128,0.000012811,880.5919,0.0112841163157
1662930000,2022-09-11 21:00:00,VIDT/BTC,0.000012862,0.000012862,0.000012821,0.000012821,237.5956,0.00305403129
1662926400,2022-09-11 20:00:00,VIDT/BTC,0.000012941,0.000013061,0.00001292,0.00001292,321.7962,0.0041579716432
1662922800,2022-09-11 19:00:00,VIDT/BTC,0.000013061,0.000013181,0.000013061,0.000013181,1061.4473,0.0139215326608
1662919200,2022-09-11 18:00:00,VIDT/BTC,0.00001308,0.00001308,0.000012941,0.000013,9.5268,0.0001242907252
1662915600,2022-09-11 17:00:00,VIDT/BTC,0.000013061,0.000013109,0.000012923,0.000013061,507.3606,0.0065670369384
1662912000,2022-09-11 16:00:00,VIDT/BTC,0.000013046,0.00001326,0.000013046,0.000013135,110.0919,0.0014505973729
1662908400,2022-09-11 15:00:00,VIDT/BTC,0.000013061,0.000013061,0.000012855,0.000012999,373.6145,0.0048619135321
1662904800,2022-09-11 14:00:00,VIDT/BTC,0.000013089,0.000013251,0.000012851,0.00001292,2797.5643,0.0364953615307
1662901200,2022-09-11 13:00:00,VIDT/BTC,0.000013181,0.000013181,0.000012949,0.000012949,8.3914,0.0001098751682
1662897600,2022-09-11 12:00:00,VIDT/BTC,0.000013181,0.000013375,0.000013061,0.00001328,122.7261,0.001631129294
1662894000,2022-09-11 11:00:00,VIDT/BTC,0.000012946,0.000013375,0.000012921,0.000013061,508.7739,0.0066307948841
1662890400,2022-09-11 10:00:00,VIDT/BTC,0.000012675,0.000013375,0.000012675,0.000013061,2222.9423,0.0290354818464
1662886800,2022-09-11 09:00:00,VIDT/BTC,0.000012581,0.000012611,0.000012581,0.000012611,87.9634,0.0011093045354
1662883200,2022-09-11 08:00:00,VIDT/BTC,0.00001261,0.00001261,0.000012436,0.000012581,1715.8374,0.0215888679842
1662879600,2022-09-11 07:00:00,VIDT/BTC,0.000012642,0.000012642,0.000012642,0.000012642,55.047,0.000695904174
1662876000,2022-09-11 06:00:00,VIDT/BTC,0.000012642,0.000012642,0.000012642,0.000012642,0.2286,0.0000028899612
1662872400,2022-09-11 05:00:00,VIDT/BTC,0.000012621,0.000012621,0.000012621,0.000012621,0,0
1662868800,2022-09-11 04:00:00,VIDT/BTC,0.000012801,0.000012918,0.000012621,0.000012621,220.0634,0.0028396226664
1662865200,2022-09-11 03:00:00,VIDT/BTC,0.000012617,0.000012617,0.000012609,0.000012609,929,0.0117157810834
1662861600,2022-09-11 02:00:00,VIDT/BTC,0.00001261,0.00001261,0.000012608,0.000012608,229,0.0028874611782
1662858000,2022-09-11 01:00:00,VIDT/BTC,0.000012795,0.00001285,0.000012601,0.000012601,707.5153,0.0090688485106
1662854400,2022-09-11 00:00:00,VIDT/BTC,0.000012613,0.00001267,0.000012592,0.00001267,183.9127,0.0023218673083
1662850800,2022-09-10 23:00:00,VIDT/BTC,0.000012665,0.000012665,0.000012665,0.000012665,0,0
1662847200,2022-09-10 22:00:00,VIDT/BTC,0.000012665,0.000012665,0.000012665,0.000012665,7.1006,0.000089929099
1662843600,2022-09-10 21:00:00,VIDT/BTC,0.00001271,0.00001271,0.000012665,0.000012665,509.1064,0.0064558208015
1662840000,2022-09-10 20:00:00,VIDT/BTC,0.0000128,0.0000128,0.00001271,0.00001271,554.2444,0.0070446689691
1662836400,2022-09-10 19:00:00,VIDT/BTC,0.0000128,0.000012941,0.0000128,0.0000128,838.5033,0.0107880109322
1662832800,2022-09-10 18:00:00,VIDT/BTC,0.00001285,0.00001285,0.000012722,0.0000128,9.7071,0.0001240416368
1662829200,2022-09-10 17:00:00,VIDT/BTC,0.00001285,0.00001305,0.00001285,0.00001305,37.0126,0.00048297123
1662825600,2022-09-10 16:00:00,VIDT/BTC,0.000012938,0.000013025,0.000012938,0.000013025,960.6861,0.0124734354148
1662822000,2022-09-10 15:00:00,VIDT/BTC,0.000012898,0.000012898,0.000012898,0.000012898,20.9098,0.0002696946004
1662818400,2022-09-10 14:00:00,VIDT/BTC,0.000013041,0.000013052,0.000012821,0.000012821,202.0981,0.0026364305528
1662814800,2022-09-10 13:00:00,VIDT/BTC,0.000013041,0.000013041,0.00001285,0.00001285,6.3022,0.0000821386481
1662811200,2022-09-10 12:00:00,VIDT/BTC,0.000012941,0.000012941,0.000012941,0.000012941,0,0
1662807600,2022-09-10 11:00:00,VIDT/BTC,0.000012941,0.000012941,0.000012941,0.000012941,0,0
1662804000,2022-09-10 10:00:00,VIDT/BTC,0.00001293,0.000013175,0.00001293,0.000012941,1187.2312,0.0156272370965
1662800400,2022-09-10 09:00:00,VIDT/BTC,0.00001296,0.00001296,0.000012851,0.000012851,11.8915,0.0001535796855
1662796800,2022-09-10 08:00:00,VIDT/BTC,0.00001293,0.000013025,0.000012901,0.000012911,60.3202,0.0007794955204
1662793200,2022-09-10 07:00:00,VIDT/BTC,0.000012881,0.000012881,0.000012733,0.000012851,52.4517,0.000673264134
1662789600,2022-09-10 06:00:00,VIDT/BTC,0.000012701,0.000012842,0.000012701,0.000012842,57.3014,0.0007358477434
1662786000,2022-09-10 05:00:00,VIDT/BTC,0.000012718,0.000012718,0.000012701,0.000012701,154.229,0.0019614432445
1662782400,2022-09-10 04:00:00,VIDT/BTC,0.000012941,0.000012941,0.000012717,0.000012717,418.8395,0.0053430333363
1662778800,2022-09-10 03:00:00,VIDT/BTC,0.000012941,0.000012941,0.000012941,0.000012941,0.5119,0.0000066244979
1662775200,2022-09-10 02:00:00,VIDT/BTC,0.000012941,0.000012941,0.000012941,0.000012941,0,0
1662771600,2022-09-10 01:00:00,VIDT/BTC,0.000013061,0.000013159,0.000012941,0.000012941,6.2532,0.0000820908658
1662768000,2022-09-10 00:00:00,VIDT/BTC,0.000013025,0.000013025,0.000013025,0.000013025,0,0
1662764400,2022-09-09 23:00:00,VIDT/BTC,0.00001285,0.000013092,0.000012739,0.000013025,15690.2325,0.2005346335861
1662760800,2022-09-09 22:00:00,VIDT/BTC,0.000013037,0.000013037,0.000013037,0.000013037,0,0
1662757200,2022-09-09 21:00:00,VIDT/BTC,0.000012857,0.000013037,0.000012857,0.000013037,863.1977,0.0111347361473
1662753600,2022-09-09 20:00:00,VIDT/BTC,0.00001318,0.00001318,0.000012732,0.000013025,627.2445,0.0080936844968
1662750000,2022-09-09 19:00:00,VIDT/BTC,0.00001313,0.00001313,0.000012942,0.000012942,5.443,0.0000708853128
1662746400,2022-09-09 18:00:00,VIDT/BTC,0.000013072,0.000013101,0.000012941,0.000013101,24.0207,0.0003145287643
1662742800,2022-09-09 17:00:00,VIDT/BTC,0.00001292,0.000013178,0.00001292,0.000013178,403.2773,0.0053127642459
1662739200,2022-09-09 16:00:00,VIDT/BTC,0.000013062,0.000013062,0.00001292,0.000013061,7868.3608,0.101987716299
1662735600,2022-09-09 15:00:00,VIDT/BTC,0.000013181,0.000013181,0.000013061,0.000013061,0.5929,0.0000077438789
1662732000,2022-09-09 14:00:00,VIDT/BTC,0.000013142,0.000013378,0.000013142,0.000013181,430.0495,0.0057194181565
1662728400,2022-09-09 13:00:00,VIDT/BTC,0.000012978,0.000013141,0.000012961,0.00001297,1913.4304,0.0248037243414
1662724800,2022-09-09 12:00:00,VIDT/BTC,0.000013136,0.000013136,0.000013136,0.000013136,16.5487,0.0002173837232
1662721200,2022-09-09 11:00:00,VIDT/BTC,0.000013061,0.0000133,0.00001296,0.00001296,8976.6922,0.1165878229824
1662717600,2022-09-09 10:00:00,VIDT/BTC,0.000013421,0.000013646,0.000013175,0.000013175,3563.2465,0.0479555845869
1662714000,2022-09-09 09:00:00,VIDT/BTC,0.000013258,0.000013549,0.000013258,0.000013301,7883.7853,0.1058236758325
1662710400,2022-09-09 08:00:00,VIDT/BTC,0.000013381,0.000013381,0.000013075,0.000013075,7408.4952,0.0979913682353
1662706800,2022-09-09 07:00:00,VIDT/BTC,0.000013301,0.000013301,0.000013214,0.000013214,1.8472,0.0000245562092
1662703200,2022-09-09 06:00:00,VIDT/BTC,0.000013541,0.000013661,0.000013306,0.000013491,681.6156,0.009104969617
1662699600,2022-09-09 05:00:00,VIDT/BTC,0.00001348,0.000013481,0.000013364,0.000013364,6708.1645,0.0903906721859
1662696000,2022-09-09 04:00:00,VIDT/BTC,0.00001355,0.000013661,0.00001348,0.00001348,9030.3827,0.1218203532816
1662692400,2022-09-09 03:00:00,VIDT/BTC,0.000013781,0.000013781,0.000013601,0.000013601,1335.7765,0.0181858549195
1662688800,2022-09-09 02:00:00,VIDT/BTC,0.000013901,0.000013901,0.0000139,0.0000139,2.1307,0.0000296182027
1662685200,2022-09-09 01:00:00,VIDT/BTC,0.000013901,0.000013901,0.000013901,0.000013901,0.2205,0.0000030651705
1662681600,2022-09-09 00:00:00,VIDT/BTC,0.00001394,0.00001394,0.00001394,0.00001394,40.7011,0.000567373334
1662678000,2022-09-08 23:00:00,VIDT/BTC,0.000014001,0.000014281,0.00001394,0.00001394,613.0852,0.0086727182062
