https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOSC,Volume USDT
1658361600,2022-07-21 00:00:00,EOSC/USDT,0.003927,0.003928,0.003721,0.003784,39532291.87007436,150417.08861215505524
1658275200,2022-07-20 00:00:00,EOSC/USDT,0.004089,0.004092,0.003913,0.003928,29744918.8586,118545.0152114101
1658188800,2022-07-19 00:00:00,EOSC/USDT,0.003922,0.004113,0.003801,0.00409,35445042.29946755,140740.84207965035073
1658102400,2022-07-18 00:00:00,EOSC/USDT,0.00385,0.004075,0.00377,0.003922,39404032.37403094,154131.09606561741974
1658016000,2022-07-17 00:00:00,EOSC/USDT,0.003991,0.004011,0.003771,0.003851,36561477.74521713,144382.99514945963987
1657929600,2022-07-16 00:00:00,EOSC/USDT,0.004023,0.004181,0.003836,0.003994,36160934.89237197,145715.32001343115841
1657843200,2022-07-15 00:00:00,EOSC/USDT,0.004031,0.004258,0.003999,0.004024,38328640.26300568,156313.10974196183635
1657756800,2022-07-14 00:00:00,EOSC/USDT,0.003941,0.004327,0.003775,0.00403,42960676.23195473,169909.54737758159486
1657670400,2022-07-13 00:00:00,EOSC/USDT,0.0037,0.004199,0.003649,0.003943,45741506.06830279,176110.47073156670659
1657584000,2022-07-12 00:00:00,EOSC/USDT,0.003815,0.003932,0.00365,0.003699,40309832.9451338,153712.05310652684549
1657497600,2022-07-11 00:00:00,EOSC/USDT,0.003885,0.003902,0.0037,0.003817,37846489.35412267,143785.82003916056894
1657411200,2022-07-10 00:00:00,EOSC/USDT,0.004337,0.00436,0.003822,0.003888,40135189.53485223,163676.88408184195145
1657324800,2022-07-09 00:00:00,EOSC/USDT,0.004316,0.004459,0.004287,0.004335,34952543.4707872,152796.09533284262675
1657238400,2022-07-08 00:00:00,EOSC/USDT,0.004358,0.004422,0.004155,0.004314,33499645.40654134,144632.33557470066274
1657152000,2022-07-07 00:00:00,EOSC/USDT,0.004223,0.00442,0.004113,0.004359,38332859.83096139,164180.56298634015083
1657065600,2022-07-06 00:00:00,EOSC/USDT,0.00399,0.004281,0.00396,0.004212,32327161.11484864,131281.25457326791827
1656979200,2022-07-05 00:00:00,EOSC/USDT,0.004246,0.004359,0.003952,0.003989,36961042.16731843,152165.71903924107586
1656892800,2022-07-04 00:00:00,EOSC/USDT,0.003999,0.004354,0.00391,0.00424,38648960.72185501,156196.47467244213484
1656806400,2022-07-03 00:00:00,EOSC/USDT,0.004345,0.004402,0.003889,0.004,30027438.84214638,125624.25749173346791
1656720000,2022-07-02 00:00:00,EOSC/USDT,0.004852,0.004879,0.004318,0.004352,27344484.41775238,123217.03972132522434
1656633600,2022-07-01 00:00:00,EOSC/USDT,0.00499,0.005159,0.004645,0.004854,26550900.67488902,130707.20341313766076
1656547200,2022-06-30 00:00:00,EOSC/USDT,0.004493,0.005277,0.004401,0.004993,44710888.75540957,213575.24085243805407
1656460800,2022-06-29 00:00:00,EOSC/USDT,0.004422,0.004579,0.0044,0.004496,25571698.36979953,113472.35859225930643
1656374400,2022-06-28 00:00:00,EOSC/USDT,0.004545,0.00458,0.004401,0.004423,24607314.02486405,109557.60468958749298
1656288000,2022-06-27 00:00:00,EOSC/USDT,0.004425,0.00464,0.004401,0.004545,24745600.83298288,111512.27894368914435
1656201600,2022-06-26 00:00:00,EOSC/USDT,0.004526,0.004797,0.004401,0.004424,26563747.1643634,122544.05940688211594
1656115200,2022-06-25 00:00:00,EOSC/USDT,0.004391,0.004728,0.004358,0.004523,29862219.68360477,135525.85016411987908
1656028800,2022-06-24 00:00:00,EOSC/USDT,0.004186,0.004675,0.00413,0.004389,33038544.17324543,142839.51643577901713
1655942400,2022-06-23 00:00:00,EOSC/USDT,0.004104,0.0043,0.004031,0.004187,29521225.63680073,122807.6183988069674
1655856000,2022-06-22 00:00:00,EOSC/USDT,0.004055,0.004341,0.00403,0.004105,26053056.64066729,108500.72587621780202
1655769600,2022-06-21 00:00:00,EOSC/USDT,0.00412,0.004502,0.003846,0.004054,29607340.9691566,122205.93502018395894
1655683200,2022-06-20 00:00:00,EOSC/USDT,0.004204,0.004332,0.004063,0.004123,25935422.43020451,107780.32946140441011
1655596800,2022-06-19 00:00:00,EOSC/USDT,0.003746,0.00449,0.003742,0.004201,30746780.00745387,125124.85800432726515
1655510400,2022-06-18 00:00:00,EOSC/USDT,0.004194,0.004545,0.00366,0.003747,30062286.39794935,121386.03946441128837
1655424000,2022-06-17 00:00:00,EOSC/USDT,0.004304,0.005277,0.003977,0.004179,39569631.32709424,176798.00935071210271
1655337600,2022-06-16 00:00:00,EOSC/USDT,0.004404,0.004436,0.00387,0.004307,28391100.04413242,118130.27424635970794
1655251200,2022-06-15 00:00:00,EOSC/USDT,0.004093,0.004476,0.003711,0.004401,32371387.81829199,131945.13779893248063
1655164800,2022-06-14 00:00:00,EOSC/USDT,0.003803,0.004348,0.00371,0.004092,72405926.10530868,287309.61377576862816
1655078400,2022-06-13 00:00:00,EOSC/USDT,0.003972,0.004104,0.003574,0.003802,55160061.41943404,211923.22322284683185
1654992000,2022-06-12 00:00:00,EOSC/USDT,0.004325,0.004389,0.0039,0.003975,46020323.59880843,191515.19546271556403
1654905600,2022-06-11 00:00:00,EOSC/USDT,0.004614,0.004796,0.0042,0.004324,19343348.623869,85190.77025083480151
1654819200,2022-06-10 00:00:00,EOSC/USDT,0.004885,0.005269,0.004487,0.004614,27809842.84620442,134888.54860489522066
1654732800,2022-06-09 00:00:00,EOSC/USDT,0.004534,0.008395,0.004224,0.004898,115423615.11401086,773213.92484700968338
1654646400,2022-06-08 00:00:00,EOSC/USDT,0.00493,0.005798,0.0044,0.00455,43544914.02173926,219811.15302142144575
1654560000,2022-06-07 00:00:00,EOSC/USDT,0.0044,0.005353,0.003776,0.004932,30453389.50725797,139212.09859966115402
1654473600,2022-06-06 00:00:00,EOSC/USDT,0.004507,0.0049,0.004301,0.004397,9271890.24347838,42866.46505057680405
1654387200,2022-06-05 00:00:00,EOSC/USDT,0.004179,0.004521,0.00396,0.00451,8690581.77382401,36896.35859151873603
1654300800,2022-06-04 00:00:00,EOSC/USDT,0.003955,0.004315,0.003906,0.004196,30787491.60732374,125061.7345949583619
1654214400,2022-06-03 00:00:00,EOSC/USDT,0.004058,0.004331,0.003935,0.003951,30671441.22811545,124599.6365742340058
1654128000,2022-06-02 00:00:00,EOSC/USDT,0.004014,0.004106,0.003872,0.004059,33388909.05937211,132974.12742458145439
1654041600,2022-06-01 00:00:00,EOSC/USDT,0.004893,0.005005,0.004005,0.004011,35928704.21140863,159139.61184418868673
1653955200,2022-05-31 00:00:00,EOSC/USDT,0.004395,0.0057,0.004372,0.004892,43765668.65922568,206664.132900243696
1653868800,2022-05-30 00:00:00,EOSC/USDT,0.004298,0.004834,0.00425,0.004392,39590476.7335443,178219.43918485418
1653782400,2022-05-29 00:00:00,EOSC/USDT,0.003813,0.005337,0.0037,0.004299,64196686.88241127,284605.16638121811018
1653696000,2022-05-28 00:00:00,EOSC/USDT,0.004169,0.00438,0.00369,0.003815,39404036.49825398,157333.49408068222408
1653609600,2022-05-27 00:00:00,EOSC/USDT,0.004594,0.004687,0.004001,0.004156,44321704.06501188,188953.37795100776525
1653523200,2022-05-26 00:00:00,EOSC/USDT,0.005272,0.008052,0.004202,0.004599,174453161.77804576,999846.65898034155083
1653436800,2022-05-25 00:00:00,EOSC/USDT,0.003452,0.006,0.00335,0.005259,126753723.03235453,572224.93987616806709
1653350400,2022-05-24 00:00:00,EOSC/USDT,0.003413,0.003719,0.003214,0.00345,39934181.07020668,136264.27348363117462
1653264000,2022-05-23 00:00:00,EOSC/USDT,0.00381,0.004036,0.003243,0.003414,38330784.19035441,145224.37387221775732
1653177600,2022-05-22 00:00:00,EOSC/USDT,0.004358,0.004532,0.003682,0.003809,47350390.22024167,190807.84374189279479
1653091200,2022-05-21 00:00:00,EOSC/USDT,0.00415,0.004689,0.003741,0.004357,43128321.82385337,179843.05342323969901
1653004800,2022-05-20 00:00:00,EOSC/USDT,0.00357,0.0064,0.003551,0.004172,104229963.10181558,478461.57415960038529
1652918400,2022-05-19 00:00:00,EOSC/USDT,0.003154,0.003736,0.003102,0.003569,45644007.6479105,155250.11559187325676
1652832000,2022-05-18 00:00:00,EOSC/USDT,0.003195,0.003476,0.002929,0.003153,43608695.46388522,138137.04122574455362
1652745600,2022-05-17 00:00:00,EOSC/USDT,0.002849,0.00444,0.002758,0.003194,57267821.32260543,177487.53456039069312
1652659200,2022-05-16 00:00:00,EOSC/USDT,0.003062,0.003361,0.00272,0.002846,44051678.88067688,129856.93614647667744
1652572800,2022-05-15 00:00:00,EOSC/USDT,0.002682,0.00466,0.002442,0.003065,56326977.47405543,158927.30212824650444
1652486400,2022-05-14 00:00:00,EOSC/USDT,0.002996,0.002999,0.002396,0.002681,52315769.30753976,140660.47270808624749
1652400000,2022-05-13 00:00:00,EOSC/USDT,0.002642,0.0034,0.002627,0.002994,42720209.10479801,128309.21755566551305
1652313600,2022-05-12 00:00:00,EOSC/USDT,0.00365,0.003756,0.002224,0.002642,30691671.14805125,84624.56782607490349
1652227200,2022-05-11 00:00:00,EOSC/USDT,0.005305,0.005433,0.003456,0.003651,21422055.68045223,99783.98165475265614
1652140800,2022-05-10 00:00:00,EOSC/USDT,0.005788,0.006005,0.0052,0.005312,19434440.44386845,107396.33782150790951
1652054400,2022-05-09 00:00:00,EOSC/USDT,0.007054,0.007687,0.005707,0.005762,26189197.50668901,179486.57177215680389
1651968000,2022-05-08 00:00:00,EOSC/USDT,0.006122,0.008545,0.006016,0.007033,56176567.25622968,396043.42884229630043
1651881600,2022-05-07 00:00:00,EOSC/USDT,0.006274,0.006777,0.005999,0.006121,23757703.02329762,148896.05148142590292
1651795200,2022-05-06 00:00:00,EOSC/USDT,0.006489,0.006605,0.006173,0.006275,20339512.94755637,130686.37698066463591
1651708800,2022-05-05 00:00:00,EOSC/USDT,0.007281,0.007293,0.006216,0.006486,17924060.28409013,122961.63373244538441
1651622400,2022-05-04 00:00:00,EOSC/USDT,0.006697,0.007299,0.006682,0.007284,16284016.70958202,112776.0504264498658
1651536000,2022-05-03 00:00:00,EOSC/USDT,0.006908,0.006994,0.006524,0.006694,18842665.83896615,127358.16629200721048
1651449600,2022-05-02 00:00:00,EOSC/USDT,0.006768,0.007111,0.006724,0.006911,19577922.19967159,135519.00914396005617
1651363200,2022-05-01 00:00:00,EOSC/USDT,0.007003,0.007013,0.006725,0.006765,17838308.85293193,122335.18130633702149
1651276800,2022-04-30 00:00:00,EOSC/USDT,0.007002,0.007292,0.006936,0.007001,18087832.64637301,127468.39277806273712
1651190400,2022-04-29 00:00:00,EOSC/USDT,0.007717,0.007771,0.006894,0.007,15958920.09856547,117802.8552493701182
1651104000,2022-04-28 00:00:00,EOSC/USDT,0.008112,0.008214,0.007649,0.007715,15844354.99946137,125617.30911122479243
1651017600,2022-04-27 00:00:00,EOSC/USDT,0.007696,0.008275,0.007612,0.008109,17458924.87263373,138999.12110484374576
1650931200,2022-04-26 00:00:00,EOSC/USDT,0.008135,0.008205,0.00761,0.007699,16775254.87018345,133095.03373740412162
1650844800,2022-04-25 00:00:00,EOSC/USDT,0.008579,0.009,0.007789,0.008138,32585449.89210805,266607.69868904669117
1650758400,2022-04-24 00:00:00,EOSC/USDT,0.007655,0.009623,0.00761,0.0086,43100746.63791361,356708.07045842912819
1650672000,2022-04-23 00:00:00,EOSC/USDT,0.007738,0.007961,0.007445,0.007637,20479785.02503311,158553.2575637691868
1650585600,2022-04-22 00:00:00,EOSC/USDT,0.008265,0.008378,0.007686,0.007737,20070214.72594933,163335.92039224299966
1650499200,2022-04-21 00:00:00,EOSC/USDT,0.008825,0.00893,0.008254,0.008263,27576162.01972664,240285.32637735256973
1650412800,2022-04-20 00:00:00,EOSC/USDT,0.009149,0.009599,0.008752,0.008824,39620766.3107314,362879.56983935035175
1650326400,2022-04-19 00:00:00,EOSC/USDT,0.009235,0.009654,0.009053,0.009152,42398372.15951381,395167.05862504574606
1650240000,2022-04-18 00:00:00,EOSC/USDT,0.009431,0.010201,0.008732,0.009234,49903685.39133097,462550.43346718136352
1650153600,2022-04-17 00:00:00,EOSC/USDT,0.009677,0.010728,0.009156,0.00943,56841199.50188085,553529.98380863049047
1650067200,2022-04-16 00:00:00,EOSC/USDT,0.008689,0.0105,0.008601,0.009677,63637633.80741808,595053.87903265073699
1649980800,2022-04-15 00:00:00,EOSC/USDT,0.009125,0.010409,0.008312,0.008696,62459593.15596083,569285.26170708023763
1649894400,2022-04-14 00:00:00,EOSC/USDT,0.009301,0.01064,0.008941,0.009097,76912458.27895619,738607.38470150263727
1649808000,2022-04-13 00:00:00,EOSC/USDT,0.00876,0.009401,0.008053,0.009301,65005047.56028923,546969.08105562512578
1649721600,2022-04-12 00:00:00,EOSC/USDT,0.009715,0.011823,0.008034,0.008754,121274355.67064529,1136847.17416111469425
1649635200,2022-04-11 00:00:00,EOSC/USDT,0.010643,0.014,0.009452,0.009744,262527880.50065229,2930081.68585527966206
1649548800,2022-04-10 00:00:00,EOSC/USDT,0.007437,0.011,0.007257,0.010616,175503783.37974766,1628192.82322126710985
1649462400,2022-04-09 00:00:00,EOSC/USDT,0.00736,0.00815,0.0065,0.007432,58563885.79732893,428867.95702610583457
1649376000,2022-04-08 00:00:00,EOSC/USDT,0.00822,0.010232,0.007049,0.007361,81937889.23917717,698929.78489174253941
1649289600,2022-04-07 00:00:00,EOSC/USDT,0.005818,0.012,0.0058,0.008232,158616003.19547218,1376913.80175803184725
1649203200,2022-04-06 00:00:00,EOSC/USDT,0.00697,0.007168,0.0058,0.005817,39235603.99272647,245171.74288444346426
1649116800,2022-04-05 00:00:00,EOSC/USDT,0.006865,0.007711,0.006601,0.006973,37297041.7889849,259334.67731762696245
1649030400,2022-04-04 00:00:00,EOSC/USDT,0.007458,0.007462,0.006522,0.00686,42605682.65718662,300759.73532312901154
1648944000,2022-04-03 00:00:00,EOSC/USDT,0.008164,0.009109,0.00705,0.007458,41054157.39667614,323791.39470186864659
1648857600,2022-04-02 00:00:00,EOSC/USDT,0.008018,0.00875,0.007501,0.008163,35482255.54423367,282602.49265861043584
1648771200,2022-04-01 00:00:00,EOSC/USDT,0.008932,0.00923,0.007411,0.008014,34875866.51243497,285296.68007034369979
1648684800,2022-03-31 00:00:00,EOSC/USDT,0.00924,0.009434,0.00874,0.008923,29853540.69225062,267895.50999753764553
1648598400,2022-03-30 00:00:00,EOSC/USDT,0.009563,0.011233,0.00882,0.009291,50786118.42405888,488769.05582311707306
1648512000,2022-03-29 00:00:00,EOSC/USDT,0.011495,0.01388,0.008917,0.009551,89548717.12036291,1028208.00613256977164
1648425600,2022-03-28 00:00:00,EOSC/USDT,0.005066,0.0169,0.005003,0.011497,358004207.20062849,4260059.17953788418368
1648339200,2022-03-27 00:00:00,EOSC/USDT,0.00503,0.005108,0.00481,0.005065,46192504.58770323,226720.92579923292362
1648252800,2022-03-26 00:00:00,EOSC/USDT,0.005005,0.0055,0.004801,0.00503,50455796.14282552,256006.55188078790641
1648166400,2022-03-25 00:00:00,EOSC/USDT,0.004724,0.00545,0.004708,0.005007,50762388.01607688,250327.71689972348339
1648080000,2022-03-24 00:00:00,EOSC/USDT,0.004319,0.004839,0.004279,0.004723,52599901.97880742,235381.32140521969488
1647993600,2022-03-23 00:00:00,EOSC/USDT,0.004479,0.004499,0.004292,0.004318,50789726.25987313,222888.39426220615303
1647907200,2022-03-22 00:00:00,EOSC/USDT,0.004427,0.004571,0.004292,0.004476,41567667.12148889,183841.28539421889255
1647820800,2022-03-21 00:00:00,EOSC/USDT,0.004586,0.004692,0.004379,0.004426,42343010.91935121,191171.91097673441424
1647734400,2022-03-20 00:00:00,EOSC/USDT,0.004572,0.00591,0.004345,0.004583,58702109.8877692,274273.63965124615231
1647648000,2022-03-19 00:00:00,EOSC/USDT,0.004501,0.0047,0.004382,0.004566,45414158.89998287,206310.23450357282407
1647561600,2022-03-18 00:00:00,EOSC/USDT,0.004282,0.004867,0.004168,0.0045,52095005.86008769,232881.77086817349368
1647475200,2022-03-17 00:00:00,EOSC/USDT,0.004197,0.004356,0.004065,0.004281,30763463.11131498,130743.28648682089026
1647388800,2022-03-16 00:00:00,EOSC/USDT,0.004356,0.004536,0.003971,0.004191,12967180.45784118,55574.73981571642902
1647302400,2022-03-15 00:00:00,EOSC/USDT,0.004686,0.00475,0.004286,0.004358,13646378.72424754,61032.25477256732232
1647216000,2022-03-14 00:00:00,EOSC/USDT,0.00445,0.007,0.004281,0.004687,48548646.65770197,251921.99342951864347
1647129600,2022-03-13 00:00:00,EOSC/USDT,0.004738,0.00484,0.004181,0.004455,18445197.41092915,82595.88595021627114
1647043200,2022-03-12 00:00:00,EOSC/USDT,0.004923,0.004933,0.004153,0.004737,19380060.31010124,89553.92150503191434
1646956800,2022-03-11 00:00:00,EOSC/USDT,0.005222,0.005233,0.004728,0.004847,12312514.49114012,61821.41996252930276
1646870400,2022-03-10 00:00:00,EOSC/USDT,0.005531,0.005619,0.005146,0.005218,14202932.12148497,75951.69277604340478
1646784000,2022-03-09 00:00:00,EOSC/USDT,0.005334,0.005677,0.005285,0.005526,13489147.73398625,73362.54478459217043
1646697600,2022-03-08 00:00:00,EOSC/USDT,0.005265,0.005415,0.005178,0.005346,12444983.20874223,66155.28391663522528
1646611200,2022-03-07 00:00:00,EOSC/USDT,0.006134,0.00622,0.005042,0.005265,20271667.12140316,113812.48273692711797
1646524800,2022-03-06 00:00:00,EOSC/USDT,0.006792,0.006822,0.005664,0.006176,17479246.02204911,110997.83892189392875
1646438400,2022-03-05 00:00:00,EOSC/USDT,0.007006,0.007302,0.0067,0.006792,16811860.96252749,116873.87321802945603
1646352000,2022-03-04 00:00:00,EOSC/USDT,0.008459,0.008512,0.006972,0.007003,15070735.09830484,112744.90002947297486
1646265600,2022-03-03 00:00:00,EOSC/USDT,0.008569,0.00909,0.00821,0.008457,12125105.32673761,103008.68817919276943
1646179200,2022-03-02 00:00:00,EOSC/USDT,0.008696,0.009179,0.008505,0.008565,11801514.04930672,104439.22664534297725
1646092800,2022-03-01 00:00:00,EOSC/USDT,0.008617,0.00896,0.008581,0.008698,9833277.11334585,85863.42885162008551
1646006400,2022-02-28 00:00:00,EOSC/USDT,0.008069,0.008864,0.008045,0.008617,11894680.85408726,98616.14011274573338
1645920000,2022-02-27 00:00:00,EOSC/USDT,0.008646,0.00868,0.008,0.008066,11249657.40106618,92640.08212831872435
1645833600,2022-02-26 00:00:00,EOSC/USDT,0.008712,0.009199,0.00847,0.008665,10605771.74839659,92606.77090285873196
1645747200,2022-02-25 00:00:00,EOSC/USDT,0.008113,0.00885,0.007801,0.008714,11674945.94459899,97222.42645593042038
1645660800,2022-02-24 00:00:00,EOSC/USDT,0.00908,0.00908,0.007498,0.008113,10093638.91977268,81907.61679355054
1645574400,2022-02-23 00:00:00,EOSC/USDT,0.008891,0.009897,0.008751,0.00908,10551201.36776327,96333.81433088092125
1645488000,2022-02-22 00:00:00,EOSC/USDT,0.008669,0.009214,0.008588,0.008888,8881842.38118757,78457.90131301938203
1645401600,2022-02-21 00:00:00,EOSC/USDT,0.009284,0.010155,0.0085,0.00867,11470230.48954283,107783.53867660279872
1645315200,2022-02-20 00:00:00,EOSC/USDT,0.009555,0.009555,0.009018,0.009283,10275490.37492627,95026.15132324106171
1645228800,2022-02-19 00:00:00,EOSC/USDT,0.010064,0.010155,0.009183,0.009563,11366758.23977451,111032.88839730416094
1645142400,2022-02-18 00:00:00,EOSC/USDT,0.009306,0.011998,0.009,0.010022,17744557.10613004,177682.03452222652391
1645056000,2022-02-17 00:00:00,EOSC/USDT,0.009592,0.010678,0.009189,0.009309,11084109.41063272,107479.75873986418161
1644969600,2022-02-16 00:00:00,EOSC/USDT,0.009554,0.009874,0.009147,0.009594,11426235.20989943,109844.98663674937939
1644883200,2022-02-15 00:00:00,EOSC/USDT,0.009178,0.009866,0.008949,0.009549,12624739.04280233,119209.06110414915531
1644796800,2022-02-14 00:00:00,EOSC/USDT,0.01057,0.0106,0.008409,0.009153,18088495.62972798,170137.49785999178976
1644710400,2022-02-13 00:00:00,EOSC/USDT,0.011141,0.011561,0.010209,0.010572,10340976.07329629,113823.02494128268418
1644624000,2022-02-12 00:00:00,EOSC/USDT,0.010181,0.013054,0.010176,0.011144,13304232.17075256,150712.4782131914447
