https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAX,Volume USDT
1658361600,2022-07-21 00:00:00,BAX/USDT,0.0000818,0.0000836,0.0000776,0.0000783,304933685.7930252,24269.438089219460716
1658275200,2022-07-20 00:00:00,BAX/USDT,0.0000828,0.0000889,0.0000808,0.0000814,605475680.92836174,50840.8508708422643
1658188800,2022-07-19 00:00:00,BAX/USDT,0.0000828,0.00009,0.0000785,0.0000827,828339585.09610705,68560.438785220157916
1658102400,2022-07-18 00:00:00,BAX/USDT,0.000076,0.0000846,0.0000757,0.0000822,852240308.37007705,68755.539642991811149
1658016000,2022-07-17 00:00:00,BAX/USDT,0.0000767,0.0000793,0.0000754,0.000076,290142510.98439268,22457.244236158256442
1657929600,2022-07-16 00:00:00,BAX/USDT,0.000075,0.000079,0.000073,0.0000767,512029119.08452757,38782.380670953071314
1657843200,2022-07-15 00:00:00,BAX/USDT,0.0000798,0.0000812,0.0000745,0.0000749,489685521.6579779,38187.302577980733958
1657756800,2022-07-14 00:00:00,BAX/USDT,0.0000793,0.0000822,0.0000756,0.0000798,364451228.80082475,28739.108112867351412
1657670400,2022-07-13 00:00:00,BAX/USDT,0.0000765,0.0000804,0.0000751,0.0000793,393956007.846425,30626.070175947691965
1657584000,2022-07-12 00:00:00,BAX/USDT,0.0000835,0.0000839,0.0000754,0.0000771,342663660.97359092,27399.485870532166778
1657497600,2022-07-11 00:00:00,BAX/USDT,0.0000869,0.0000874,0.0000821,0.0000835,3475239426.86164063,294617.163797389305276
1657411200,2022-07-10 00:00:00,BAX/USDT,0.0000901,0.0000907,0.0000856,0.0000869,3901030266.65896304,342211.580587633579423
1657324800,2022-07-09 00:00:00,BAX/USDT,0.0000906,0.0000944,0.0000883,0.0000898,1934378768.35100616,176274.957746883874313
1657238400,2022-07-08 00:00:00,BAX/USDT,0.0000888,0.0000992,0.0000864,0.0000907,2103611025.20364464,187306.815859914396552
1657152000,2022-07-07 00:00:00,BAX/USDT,0.0000897,0.0000919,0.0000831,0.000089,1107331769.16120011,95671.682402638826169
1657065600,2022-07-06 00:00:00,BAX/USDT,0.000086,0.0000922,0.0000838,0.0000897,1572979937.18326789,136097.805821580608446
1656979200,2022-07-05 00:00:00,BAX/USDT,0.0000869,0.0000955,0.0000835,0.0000861,1088619480.06548367,95256.896972037762057
1656892800,2022-07-04 00:00:00,BAX/USDT,0.0000826,0.0000891,0.0000803,0.0000869,507188130.35636918,43305.654256559568258
1656806400,2022-07-03 00:00:00,BAX/USDT,0.0000826,0.0000843,0.0000795,0.000083,177252544.83967898,14519.631035905551723
1656720000,2022-07-02 00:00:00,BAX/USDT,0.0000882,0.000089,0.0000815,0.000082,368137094.18319567,31103.186093451770866
1656633600,2022-07-01 00:00:00,BAX/USDT,0.0000921,0.0000961,0.0000881,0.0000882,333576329.34628039,30633.463367723894015
1656547200,2022-06-30 00:00:00,BAX/USDT,0.0000938,0.0000942,0.0000843,0.0000916,511105112.2681778,45073.543198045984815
1656460800,2022-06-29 00:00:00,BAX/USDT,0.0000908,0.0000958,0.0000891,0.0000939,413108152.27943802,37830.612669380137205
1656374400,2022-06-28 00:00:00,BAX/USDT,0.0000957,0.0000967,0.0000905,0.0000912,231798656.14152622,21684.748080455280784
1656288000,2022-06-27 00:00:00,BAX/USDT,0.0000952,0.0001006,0.0000898,0.0000953,809560557.08239619,76863.826613574389409
1656201600,2022-06-26 00:00:00,BAX/USDT,0.0001125,0.0001161,0.0000883,0.0000953,1505453081.07059505,154080.51753240454306
1656115200,2022-06-25 00:00:00,BAX/USDT,0.0001095,0.0001144,0.0001007,0.0001122,691742409.33144096,73920.233443005162068
1656028800,2022-06-24 00:00:00,BAX/USDT,0.0001112,0.0001214,0.0001029,0.0001095,1314028741.88055983,146088.192673947983995
1655942400,2022-06-23 00:00:00,BAX/USDT,0.0000912,0.0001305,0.0000912,0.0001112,3766326757.80021908,410500.671324738449275
1655856000,2022-06-22 00:00:00,BAX/USDT,0.0000917,0.0000937,0.000082,0.0000912,1258646629.93574041,111742.188109350877241
1655769600,2022-06-21 00:00:00,BAX/USDT,0.0000846,0.0000944,0.000083,0.0000914,1251155249.29328003,110250.779084589014718
1655683200,2022-06-20 00:00:00,BAX/USDT,0.0000857,0.000087,0.000077,0.0000842,1115628159.09464626,92811.903897952067773
1655596800,2022-06-19 00:00:00,BAX/USDT,0.000075,0.0000917,0.0000721,0.0000856,1911228287.06102527,156868.761672043258688
1655510400,2022-06-18 00:00:00,BAX/USDT,0.0000925,0.0000954,0.000072,0.0000755,3155621540.74671381,263346.59368701716725
1655424000,2022-06-17 00:00:00,BAX/USDT,0.0000702,0.0001257,0.0000698,0.0000925,8043282820.89160216,801417.298921405490244
1655337600,2022-06-16 00:00:00,BAX/USDT,0.0000804,0.0000819,0.0000692,0.0000702,378219361.07112694,28037.372790828558417
1655251200,2022-06-15 00:00:00,BAX/USDT,0.0000765,0.000081,0.000068,0.0000805,788598388.15447485,58290.385297676817323
1655164800,2022-06-14 00:00:00,BAX/USDT,0.0000769,0.0000832,0.0000748,0.0000765,875532699.2801063,67915.283979849249046
1655078400,2022-06-13 00:00:00,BAX/USDT,0.0000896,0.0000901,0.0000754,0.0000768,1095178607.22878043,88078.884468743601038
1654992000,2022-06-12 00:00:00,BAX/USDT,0.0000996,0.0001017,0.0000876,0.0000897,420085016.83264706,38726.85516540466894
1654905600,2022-06-11 00:00:00,BAX/USDT,0.0000974,0.0001049,0.00009,0.0000996,462909137.26634143,44203.35237880078964
1654819200,2022-06-10 00:00:00,BAX/USDT,0.0001073,0.0001118,0.0000971,0.0000974,326229580.35481735,33763.355358698825495
1654732800,2022-06-09 00:00:00,BAX/USDT,0.0001066,0.0001109,0.0001046,0.0001077,255470260.36468353,27545.812400713317563
1654646400,2022-06-08 00:00:00,BAX/USDT,0.0001175,0.0001249,0.0001054,0.0001066,633910323.40210192,71646.984690543045489
1654560000,2022-06-07 00:00:00,BAX/USDT,0.0001092,0.0001361,0.0001015,0.0001175,1145447675.9471516,136172.22683131539909
1654473600,2022-06-06 00:00:00,BAX/USDT,0.0001131,0.0001255,0.0001073,0.0001092,601412466.50128906,69726.111479077615041
1654387200,2022-06-05 00:00:00,BAX/USDT,0.0001022,0.0001333,0.000101,0.0001139,886618210.20322052,101506.683116872425404
1654300800,2022-06-04 00:00:00,BAX/USDT,0.0000986,0.00011,0.0000973,0.0001022,533587181.10449453,55485.776117120794534
1654214400,2022-06-03 00:00:00,BAX/USDT,0.0001011,0.0001036,0.0000939,0.0000992,539689933.35217654,52927.508219557042279
1654128000,2022-06-02 00:00:00,BAX/USDT,0.0001047,0.0001054,0.000092,0.0001005,951723297.01739519,93867.511650191739977
1654041600,2022-06-01 00:00:00,BAX/USDT,0.000116,0.0001184,0.0000966,0.0001047,711104105.19200172,76661.923430391186965
1653955200,2022-05-31 00:00:00,BAX/USDT,0.000131,0.0001342,0.000114,0.000116,638203022.81284603,77625.933675015811448
1653868800,2022-05-30 00:00:00,BAX/USDT,0.0001181,0.0001378,0.0001175,0.0001308,538501727.30067177,67183.036668607395432
1653782400,2022-05-29 00:00:00,BAX/USDT,0.000116,0.000126,0.0001137,0.0001182,316363415.75095612,37713.78282768786481
1653696000,2022-05-28 00:00:00,BAX/USDT,0.0001175,0.0001229,0.0001089,0.0001151,429407937.15140902,49522.724276003333546
1653609600,2022-05-27 00:00:00,BAX/USDT,0.000122,0.0001256,0.0001152,0.0001176,361133535.75575764,43232.334644793197026
1653523200,2022-05-26 00:00:00,BAX/USDT,0.0001373,0.0001405,0.000116,0.0001225,729916637.94535689,91360.517083906472636
1653436800,2022-05-25 00:00:00,BAX/USDT,0.000126,0.00014,0.0001203,0.0001373,612781829.77773807,78769.248854980947264
1653350400,2022-05-24 00:00:00,BAX/USDT,0.00012,0.0001333,0.000118,0.0001262,589096456.32089597,73835.024143057700136
1653264000,2022-05-23 00:00:00,BAX/USDT,0.0001539,0.0001581,0.0001153,0.000119,1570230890.72442187,212690.313442187920521
1653177600,2022-05-22 00:00:00,BAX/USDT,0.0001572,0.0001649,0.0001492,0.0001539,656402864.32503987,101876.120807978590329
1653091200,2022-05-21 00:00:00,BAX/USDT,0.0001671,0.0001703,0.000151,0.0001573,316394091.31031728,50653.881014861133262
1653004800,2022-05-20 00:00:00,BAX/USDT,0.0001781,0.0001825,0.000156,0.0001662,483891356.94136737,80924.244470601528584
1652918400,2022-05-19 00:00:00,BAX/USDT,0.0001577,0.0002,0.0001529,0.0001781,731243256.46601,126901.308388702222949
1652832000,2022-05-18 00:00:00,BAX/USDT,0.0001756,0.0001843,0.0001506,0.000157,776028561.57633127,128231.009400648052423
1652745600,2022-05-17 00:00:00,BAX/USDT,0.0001361,0.000243,0.0001331,0.0001758,4181980060.36483151,742683.042418149930568
1652659200,2022-05-16 00:00:00,BAX/USDT,0.0001254,0.0001749,0.0001197,0.0001364,2363704556.19132443,327257.440799798924287
1652572800,2022-05-15 00:00:00,BAX/USDT,0.0001064,0.0003087,0.0001026,0.000126,5953666978.09780477,857715.990251321940421
1652486400,2022-05-14 00:00:00,BAX/USDT,0.0001066,0.000119,0.000072,0.0001064,4321443479.90811578,403450.663934199070901
1652400000,2022-05-13 00:00:00,BAX/USDT,0.0001266,0.0001768,0.000098,0.0001062,3283222216.43270601,390295.636177584874232
1652313600,2022-05-12 00:00:00,BAX/USDT,0.0001565,0.0001622,0.0001153,0.0001266,1139707462.06944433,151120.516550778701043
1652227200,2022-05-11 00:00:00,BAX/USDT,0.0001899,0.0001958,0.0001431,0.0001567,1072687113.76673131,181337.89393557102856
1652140800,2022-05-10 00:00:00,BAX/USDT,0.0001889,0.0002219,0.0001755,0.00019,1019956802.50109331,202590.519732625269225
1652054400,2022-05-09 00:00:00,BAX/USDT,0.0002221,0.0002301,0.000188,0.000188,742569513.6109038,158867.161766984896536
1651968000,2022-05-08 00:00:00,BAX/USDT,0.0002181,0.0002359,0.0002062,0.0002207,442435379.45415941,96324.054727594260813
1651881600,2022-05-07 00:00:00,BAX/USDT,0.0002525,0.000281,0.0002105,0.0002183,741498047.46185751,181091.137532940462055
1651795200,2022-05-06 00:00:00,BAX/USDT,0.000245,0.000269,0.000232,0.000254,572161239.94465187,141045.834172554807093
1651708800,2022-05-05 00:00:00,BAX/USDT,0.000273,0.0002796,0.0002355,0.0002444,408223264.54484607,104091.831093314789947
1651622400,2022-05-04 00:00:00,BAX/USDT,0.0002526,0.0002835,0.0002451,0.0002733,414427337.36731226,109902.137927489933946
1651536000,2022-05-03 00:00:00,BAX/USDT,0.0002782,0.0002855,0.000251,0.0002542,366873196.37783329,97747.692538957850292
1651449600,2022-05-02 00:00:00,BAX/USDT,0.0002693,0.0002925,0.0002677,0.0002792,225948003.18632432,63332.89607145118822
1651363200,2022-05-01 00:00:00,BAX/USDT,0.000283,0.0002842,0.0002511,0.0002708,319901223.3555923,84803.363795946803732
1651276800,2022-04-30 00:00:00,BAX/USDT,0.0002973,0.0003039,0.0002789,0.0002832,292734288.38952787,84670.525571132380693
1651190400,2022-04-29 00:00:00,BAX/USDT,0.000309,0.0003199,0.000285,0.0002972,199004564.86994336,60100.130943485853168
1651104000,2022-04-28 00:00:00,BAX/USDT,0.0003177,0.0003304,0.0003044,0.0003089,298377570.91534448,95083.497729513995182
1651017600,2022-04-27 00:00:00,BAX/USDT,0.000345,0.000348,0.0003151,0.0003177,311055212.95390238,102376.18949328831725
1650931200,2022-04-26 00:00:00,BAX/USDT,0.0003582,0.0003751,0.0003373,0.0003439,331360089.30588246,117963.735209062770343
1650844800,2022-04-25 00:00:00,BAX/USDT,0.0003384,0.0003704,0.0003264,0.0003591,622897018.56386687,211993.352535972630354
1650758400,2022-04-24 00:00:00,BAX/USDT,0.0003453,0.00035,0.0003351,0.0003392,151902948.31753786,51933.155428528358915
1650672000,2022-04-23 00:00:00,BAX/USDT,0.0003519,0.0003599,0.0003423,0.0003454,289890153.2651887,101488.506143785844727
1650585600,2022-04-22 00:00:00,BAX/USDT,0.0003683,0.0003829,0.00035,0.0003522,267342250.43648582,97287.229763693976832
1650499200,2022-04-21 00:00:00,BAX/USDT,0.0003646,0.000389,0.0003605,0.0003684,390650782.6661313,146962.655601852232634
1650412800,2022-04-20 00:00:00,BAX/USDT,0.0003802,0.0003895,0.0003589,0.0003646,358884531.24706888,134078.619357930435945
1650326400,2022-04-19 00:00:00,BAX/USDT,0.0003612,0.000428,0.00035,0.0003812,845202347.73255472,318574.449982320899773
1650240000,2022-04-18 00:00:00,BAX/USDT,0.0003711,0.0003793,0.0003397,0.0003616,614343686.20986288,219889.559406549236491
1650153600,2022-04-17 00:00:00,BAX/USDT,0.0003574,0.0004355,0.0003503,0.0003711,1166396090.59695749,455389.558207195006453
1650067200,2022-04-16 00:00:00,BAX/USDT,0.0003452,0.0003641,0.000335,0.0003575,292074374.96628853,101600.871747951940661
1649980800,2022-04-15 00:00:00,BAX/USDT,0.0003551,0.0003603,0.0003398,0.000344,143827189.89232884,50166.324309698319301
1649894400,2022-04-14 00:00:00,BAX/USDT,0.0003604,0.0003819,0.0003453,0.0003552,270916515.94762798,98422.027675156010491
1649808000,2022-04-13 00:00:00,BAX/USDT,0.0003555,0.0003702,0.0003344,0.0003616,521723568.67095123,184469.310206301213661
1649721600,2022-04-12 00:00:00,BAX/USDT,0.0003362,0.0003779,0.0003273,0.0003569,710445649.87411241,249328.924152042902484
1649635200,2022-04-11 00:00:00,BAX/USDT,0.0003915,0.0003925,0.0003297,0.0003355,573396967.29661207,208151.014465570294564
1649548800,2022-04-10 00:00:00,BAX/USDT,0.0004091,0.0004187,0.0003818,0.0003924,219375063.74336868,87546.451163459979341
1649462400,2022-04-09 00:00:00,BAX/USDT,0.0003787,0.0004214,0.0003776,0.0004106,273175486.99509319,110507.754453042177057
1649376000,2022-04-08 00:00:00,BAX/USDT,0.0004008,0.00045,0.0003787,0.0003787,1096950259.60008176,459133.506386544675754
1649289600,2022-04-07 00:00:00,BAX/USDT,0.0003575,0.00041,0.0003561,0.0004008,452746014.95433766,174181.16982630685271
1649203200,2022-04-06 00:00:00,BAX/USDT,0.0004013,0.0004035,0.0003572,0.0003576,478475590.81143321,180642.20117604957802
1649116800,2022-04-05 00:00:00,BAX/USDT,0.0004489,0.0004506,0.0004012,0.0004013,591533041.03365643,252513.480987837626124
1649030400,2022-04-04 00:00:00,BAX/USDT,0.0004372,0.000499,0.0003994,0.000449,1805830602.81694863,791354.449672400721641
1648944000,2022-04-03 00:00:00,BAX/USDT,0.0003704,0.0004986,0.0003528,0.0004372,3457202179.82103085,1540442.27276661757918
1648857600,2022-04-02 00:00:00,BAX/USDT,0.0003285,0.0004,0.0003275,0.0003704,1274152640.50996421,461054.385710606491486
1648771200,2022-04-01 00:00:00,BAX/USDT,0.000321,0.0003334,0.0002918,0.0003285,652607123.36624961,201849.729528776199888
1648684800,2022-03-31 00:00:00,BAX/USDT,0.0003287,0.0003386,0.0003105,0.000321,350143465.52331624,114265.857339940656596
1648598400,2022-03-30 00:00:00,BAX/USDT,0.0003322,0.0003371,0.0003153,0.0003288,308500757.12122576,100835.965130116667821
1648512000,2022-03-29 00:00:00,BAX/USDT,0.0003479,0.0003497,0.0003238,0.0003335,556609963.98422659,187197.518502533086263
1648425600,2022-03-28 00:00:00,BAX/USDT,0.0003414,0.0003729,0.000333,0.0003491,628616879.76165473,220147.156873735941799
1648339200,2022-03-27 00:00:00,BAX/USDT,0.0003116,0.0003486,0.00031,0.0003412,773752157.70220245,253778.291749368634221
1648252800,2022-03-26 00:00:00,BAX/USDT,0.0003057,0.000323,0.0003014,0.0003116,489440022.67676722,152327.980266460664176
1648166400,2022-03-25 00:00:00,BAX/USDT,0.0003192,0.0003289,0.0003013,0.0003056,716771567.20498286,225105.964497262131675
1648080000,2022-03-24 00:00:00,BAX/USDT,0.0002982,0.000348,0.00029,0.0003178,813037070.3056573,251459.501081155057797
1647993600,2022-03-23 00:00:00,BAX/USDT,0.0003049,0.00031,0.0002905,0.0002998,202092750.31183965,60265.1521353503368
1647907200,2022-03-22 00:00:00,BAX/USDT,0.00029,0.0003087,0.0002898,0.0003049,222757122.08851246,66714.668795136713947
1647820800,2022-03-21 00:00:00,BAX/USDT,0.0002871,0.0003013,0.0002797,0.0002899,242934515.07900803,71084.063561331957893
1647734400,2022-03-20 00:00:00,BAX/USDT,0.0002927,0.000298,0.0002764,0.0002871,175609556.09878161,50549.465469914260508
1647648000,2022-03-19 00:00:00,BAX/USDT,0.0002916,0.0003,0.0002884,0.0002928,239112072.68133499,70775.072164781365496
1647561600,2022-03-18 00:00:00,BAX/USDT,0.000297,0.0002999,0.0002853,0.0002928,233531878.12366996,68412.734845767190074
1647475200,2022-03-17 00:00:00,BAX/USDT,0.0002938,0.0003191,0.0002913,0.000297,322760545.5429734,97072.057428583971092
1647388800,2022-03-16 00:00:00,BAX/USDT,0.0002892,0.0003198,0.0002833,0.0002938,372630376.32270841,111398.044117292422028
1647302400,2022-03-15 00:00:00,BAX/USDT,0.0003071,0.0003086,0.0002819,0.0002911,278778128.55783691,82167.351420449111035
1647216000,2022-03-14 00:00:00,BAX/USDT,0.0003051,0.000341,0.0003002,0.0003071,295902237.12937673,93193.492129337748219
1647129600,2022-03-13 00:00:00,BAX/USDT,0.0003238,0.000338,0.000302,0.000306,317290445.43506629,99801.875205498720006
1647043200,2022-03-12 00:00:00,BAX/USDT,0.0003056,0.0003948,0.0002964,0.0003256,1180241536.28508097,403438.44754699989753
1646956800,2022-03-11 00:00:00,BAX/USDT,0.0002838,0.000317,0.000277,0.0003056,388840846.14249963,114113.597027080376294
1646870400,2022-03-10 00:00:00,BAX/USDT,0.0003043,0.0003059,0.0002834,0.000284,119459180.96324926,34926.702901928642857
1646784000,2022-03-09 00:00:00,BAX/USDT,0.0002784,0.0003289,0.0002784,0.0003056,470624281.98477161,143744.207848304577911
1646697600,2022-03-08 00:00:00,BAX/USDT,0.000294,0.0003019,0.0002748,0.0002784,244692934.31964739,70190.419845646731804
1646611200,2022-03-07 00:00:00,BAX/USDT,0.0002869,0.0003061,0.000274,0.0002956,327883821.08494855,94976.781152397787658
1646524800,2022-03-06 00:00:00,BAX/USDT,0.0002852,0.0002958,0.0002838,0.0002869,227795517.89655587,65696.152815772795408
1646438400,2022-03-05 00:00:00,BAX/USDT,0.0002844,0.0003103,0.0002831,0.0002868,242095207.4692031,71804.800448505291483
1646352000,2022-03-04 00:00:00,BAX/USDT,0.0002977,0.0002996,0.000274,0.0002829,408043059.69273704,116982.289939979544772
1646265600,2022-03-03 00:00:00,BAX/USDT,0.0003098,0.0003227,0.0002904,0.0002976,398785623.2319967,120728.887403199583433
1646179200,2022-03-02 00:00:00,BAX/USDT,0.00032,0.0003284,0.000295,0.0003114,315467569.63817506,98403.138640457864377
1646092800,2022-03-01 00:00:00,BAX/USDT,0.0003154,0.00034,0.000312,0.00032,611475051.55837918,199047.028817701525768
1646006400,2022-02-28 00:00:00,BAX/USDT,0.0002894,0.0003304,0.0002855,0.0003169,522338720.19866326,163438.425157390133071
1645920000,2022-02-27 00:00:00,BAX/USDT,0.000275,0.000325,0.0002678,0.0002888,583759929.29747983,174075.817493895689663
1645833600,2022-02-26 00:00:00,BAX/USDT,0.000275,0.0002898,0.0002721,0.0002768,228029764.92257152,64392.765824617000119
1645747200,2022-02-25 00:00:00,BAX/USDT,0.0002737,0.000285,0.0002617,0.0002766,424961143.5638757,115730.823843667410036
1645660800,2022-02-24 00:00:00,BAX/USDT,0.000288,0.000293,0.0002301,0.000275,971821224.19909656,248758.744570691034583
1645574400,2022-02-23 00:00:00,BAX/USDT,0.0002989,0.0003127,0.000285,0.000286,402820708.83743015,121174.049770837919027
1645488000,2022-02-22 00:00:00,BAX/USDT,0.0003151,0.0003161,0.0002826,0.0002987,541936504.54368404,162317.40666362829879
