Created on 11-22-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume ETH
1603843200.0,2020-10-28,LTCETH,0.1437,0.1488,0.1431,0.1431,646.48,94.11
1603756800.0,2020-10-27,LTCETH,0.1447,0.1478,0.1421,0.1437,1267.82,184.5
1603670400.0,2020-10-26,LTCETH,0.1445,0.146,0.1418,0.1447,349.78,50.23
1603584000.0,2020-10-25,LTCETH,0.1436,0.1461,0.1392,0.1445,425.11,60.47
1603497600.0,2020-10-24,LTCETH,0.1354,0.1443,0.1345,0.1436,2282.61,322.71
1603411200.0,2020-10-23,LTCETH,0.1313,0.1374,0.13,0.1354,397.24,53.3
1603324800.0,2020-10-22,LTCETH,0.1353,0.1419,0.1303,0.1313,749.75,101.33
1603238400.0,2020-10-21,LTCETH,0.1273,0.1378,0.1273,0.1353,1010.33,135.8
1603152000.0,2020-10-20,LTCETH,0.1266,0.1278,0.1263,0.1273,266.11,33.83
1603065600.0,2020-10-19,LTCETH,0.1256,0.1272,0.1253,0.1266,242.67,30.61
1602979200.0,2020-10-18,LTCETH,0.1272,0.1277,0.1256,0.1256,211.01,26.65
1602892800.0,2020-10-17,LTCETH,0.1299,0.1299,0.127,0.1272,100.27,12.86
1602806400.0,2020-10-16,LTCETH,0.1313,0.1315,0.1253,0.1299,575.53,73.7
1602720000.0,2020-10-15,LTCETH,0.1314,0.1327,0.1306,0.1313,140.32,18.47
1602633600.0,2020-10-14,LTCETH,0.1308,0.1329,0.1305,0.1314,42.52,5.606
1602547200.0,2020-10-13,LTCETH,0.1307,0.1316,0.13,0.1308,502.64,65.71
1602460800.0,2020-10-12,LTCETH,0.1356,0.136,0.1302,0.1307,683.95,90.72
1602374400.0,2020-10-11,LTCETH,0.1315,0.1362,0.1315,0.1356,306.12,41.16
1602288000.0,2020-10-10,LTCETH,0.1309,0.134,0.1294,0.1315,458.62,60.68
1602201600.0,2020-10-09,LTCETH,0.1347,0.1347,0.1302,0.1309,251.17,33.49
1602115200.0,2020-10-08,LTCETH,0.1363,0.137,0.1343,0.1347,344.94,46.98
1602028800.0,2020-10-07,LTCETH,0.1347,0.1375,0.1342,0.1363,297.96,40.42
1601942400.0,2020-10-06,LTCETH,0.131,0.137,0.131,0.1347,661.03,88.96
1601856000.0,2020-10-05,LTCETH,0.1326,0.1326,0.1302,0.131,233.7,30.65
1601769600.0,2020-10-04,LTCETH,0.1313,0.1333,0.1313,0.1326,57.48,7.565
1601683200.0,2020-10-03,LTCETH,0.13,0.1321,0.1298,0.1313,301.44,39.53
1601596800.0,2020-10-02,LTCETH,0.1307,0.1333,0.1294,0.13,257.71,33.78
1601510400.0,2020-10-01,LTCETH,0.1285,0.1326,0.1278,0.1307,465.08,60.7
1601424000.0,2020-09-30,LTCETH,0.1269,0.13,0.1269,0.1285,64.35,8.317
1601337600.0,2020-09-29,LTCETH,0.1273,0.1291,0.1268,0.1269,446.41,57.0
1601251200.0,2020-09-28,LTCETH,0.1289,0.1306,0.127,0.1273,340.19,43.92
1601164800.0,2020-09-27,LTCETH,0.1301,0.1301,0.1277,0.1289,186.96,24.07
1601078400.0,2020-09-26,LTCETH,0.1305,0.1314,0.1294,0.1301,65.28,8.509
1600992000.0,2020-09-25,LTCETH,0.1286,0.135,0.1283,0.1305,486.61,64.13
1600905600.0,2020-09-24,LTCETH,0.1338,0.1354,0.1278,0.1286,614.38,80.46
1600819200.0,2020-09-23,LTCETH,0.129,0.1341,0.129,0.1338,509.57,67.55
1600732800.0,2020-09-22,LTCETH,0.1267,0.1294,0.126,0.129,240.63,30.76
1600646400.0,2020-09-21,LTCETH,0.127,0.1292,0.125,0.1267,1195.99,151.95
1600560000.0,2020-09-20,LTCETH,0.126,0.1275,0.1257,0.127,126.21,15.96
1600473600.0,2020-09-19,LTCETH,0.1265,0.1274,0.1255,0.126,150.16,19.01
1600387200.0,2020-09-18,LTCETH,0.1257,0.1268,0.125,0.1265,413.29,52.15
1600300800.0,2020-09-17,LTCETH,0.131,0.1312,0.1244,0.1257,440.54,56.16
1600214400.0,2020-09-16,LTCETH,0.1327,0.1334,0.1304,0.131,251.09,33.15
1600128000.0,2020-09-15,LTCETH,0.13,0.1341,0.1291,0.1327,279.51,36.95
1600041600.0,2020-09-14,LTCETH,0.1316,0.1328,0.1294,0.13,303.29,39.51
1599955200.0,2020-09-13,LTCETH,0.131,0.1337,0.1308,0.1316,169.6,22.39
1599868800.0,2020-09-12,LTCETH,0.1311,0.1333,0.1297,0.131,535.89,70.64
1599782400.0,2020-09-11,LTCETH,0.1323,0.1333,0.1309,0.1311,234.47,31.08
1599696000.0,2020-09-10,LTCETH,0.1362,0.1366,0.1305,0.1323,259.07,34.3
1599609600.0,2020-09-09,LTCETH,0.1399,0.1412,0.135,0.1362,331.45,45.5
1599523200.0,2020-09-08,LTCETH,0.1388,0.1413,0.1385,0.1399,391.28,54.98
1599436800.0,2020-09-07,LTCETH,0.1358,0.141,0.1358,0.1388,396.28,54.87
1599350400.0,2020-09-06,LTCETH,0.1433,0.1462,0.135,0.1358,472.53,65.17
1599264000.0,2020-09-05,LTCETH,0.1308,0.1487,0.1288,0.1433,1212.31,165.69
1599177600.0,2020-09-04,LTCETH,0.1232,0.1318,0.1216,0.1308,525.45,67.29
1599091200.0,2020-09-03,LTCETH,0.1319,0.1346,0.122,0.1232,1087.81,143.41
1599004800.0,2020-09-02,LTCETH,0.1322,0.1352,0.1289,0.1319,758.26,100.37
1598918400.0,2020-09-01,LTCETH,0.1401,0.1404,0.1307,0.1322,952.03,128.19
1598832000.0,2020-08-31,LTCETH,0.1467,0.148,0.14,0.1401,475.91,68.34
1598745600.0,2020-08-30,LTCETH,0.1423,0.1508,0.1423,0.1467,569.26,83.7
1598659200.0,2020-08-29,LTCETH,0.1451,0.1461,0.1418,0.1423,133.7,19.14
1598572800.0,2020-08-28,LTCETH,0.146,0.1473,0.144,0.1451,455.01,66.46
1598486400.0,2020-08-27,LTCETH,0.1511,0.1511,0.1452,0.146,442.52,65.82
1598400000.0,2020-08-26,LTCETH,0.1525,0.1525,0.1497,0.1511,246.96,37.26
1598313600.0,2020-08-25,LTCETH,0.1526,0.1545,0.1517,0.1525,604.38,92.1
1598227200.0,2020-08-24,LTCETH,0.155,0.1572,0.1522,0.1526,462.64,71.58
1598140800.0,2020-08-23,LTCETH,0.1528,0.1565,0.1503,0.155,217.22,33.41
1598054400.0,2020-08-22,LTCETH,0.1531,0.1533,0.1517,0.1528,448.26,68.37
1597968000.0,2020-08-21,LTCETH,0.1508,0.1547,0.1495,0.1531,403.11,61.13
1597881600.0,2020-08-20,LTCETH,0.1524,0.154,0.1502,0.1508,272.5,41.55
1597795200.0,2020-08-19,LTCETH,0.155,0.1564,0.1478,0.1524,633.59,96.23
1597708800.0,2020-08-18,LTCETH,0.1555,0.1591,0.151,0.155,1100.05,170.8
1597622400.0,2020-08-17,LTCETH,0.1475,0.1575,0.1443,0.1555,2431.49,366.84
1597536000.0,2020-08-16,LTCETH,0.1386,0.1484,0.1383,0.1475,621.87,89.52
1597449600.0,2020-08-15,LTCETH,0.1294,0.1395,0.1294,0.1386,1075.72,146.43
1597363200.0,2020-08-14,LTCETH,0.1342,0.1342,0.1293,0.1294,742.3,97.83
1597276800.0,2020-08-13,LTCETH,0.141,0.1412,0.1315,0.1342,2256.15,310.38
1597190400.0,2020-08-12,LTCETH,0.1427,0.1436,0.1402,0.141,234.28,33.15
1597104000.0,2020-08-11,LTCETH,0.1472,0.1497,0.142,0.1427,410.89,59.48
1597017600.0,2020-08-10,LTCETH,0.1461,0.1493,0.1459,0.1472,221.7,32.57
1596931200.0,2020-08-09,LTCETH,0.1478,0.1478,0.1455,0.1461,340.51,49.77
1596844800.0,2020-08-08,LTCETH,0.1503,0.1512,0.1478,0.1478,448.23,66.74
1596758400.0,2020-08-07,LTCETH,0.1497,0.1543,0.1497,0.1503,374.47,56.89
1596672000.0,2020-08-06,LTCETH,0.147,0.152,0.1462,0.1497,1361.33,203.37
1596585600.0,2020-08-05,LTCETH,0.1472,0.1506,0.1465,0.147,785.1,116.37
1596499200.0,2020-08-04,LTCETH,0.1516,0.1516,0.147,0.1472,239.69,35.52
1596412800.0,2020-08-03,LTCETH,0.1521,0.1522,0.1483,0.1516,567.99,85.54
1596326400.0,2020-08-02,LTCETH,0.159,0.162,0.1491,0.1521,3970.76,619.66
1596240000.0,2020-08-01,LTCETH,0.1681,0.1707,0.1579,0.159,662.73,108.97
1596153600.0,2020-07-31,LTCETH,0.1695,0.1711,0.166,0.1681,538.32,90.61
1596067200.0,2020-07-30,LTCETH,0.1745,0.183,0.1687,0.1695,720.02,124.64
1595980800.0,2020-07-29,LTCETH,0.1759,0.1777,0.1717,0.1745,178.97,31.24
1595894400.0,2020-07-28,LTCETH,0.1663,0.1983,0.165,0.1759,2465.56,436.72
1595808000.0,2020-07-27,LTCETH,0.1548,0.1695,0.1496,0.1663,1140.47,179.23
1595721600.0,2020-07-26,LTCETH,0.1612,0.1624,0.154,0.1548,604.01,95.41
1595635200.0,2020-07-25,LTCETH,0.1559,0.1689,0.1559,0.1612,404.93,66.4
1595548800.0,2020-07-24,LTCETH,0.1637,0.1641,0.1555,0.1559,318.47,51.06
1595462400.0,2020-07-23,LTCETH,0.1708,0.1722,0.1627,0.1637,596.61,100.13
1595376000.0,2020-07-22,LTCETH,0.1784,0.1798,0.165,0.1708,559.56,97.11
1595289600.0,2020-07-21,LTCETH,0.1781,0.1811,0.177,0.1784,299.05,53.43
1595203200.0,2020-07-20,LTCETH,0.1787,0.1791,0.1767,0.1781,125.84,22.42
1595116800.0,2020-07-19,LTCETH,0.18,0.1812,0.1783,0.1787,17.34,3.12
1595030400.0,2020-07-18,LTCETH,0.1799,0.182,0.1796,0.18,98.38,17.74
1594944000.0,2020-07-17,LTCETH,0.1798,0.181,0.1794,0.1799,55.62,10.0
1594857600.0,2020-07-16,LTCETH,0.1818,0.1819,0.178,0.1798,364.33,65.62
1594771200.0,2020-07-15,LTCETH,0.1828,0.1828,0.1808,0.1818,30.15,5.471
1594684800.0,2020-07-14,LTCETH,0.1834,0.1834,0.1806,0.1828,142.76,26.0
1594598400.0,2020-07-13,LTCETH,0.1846,0.186,0.18,0.1834,831.25,152.51
1594512000.0,2020-07-12,LTCETH,0.1867,0.1877,0.1846,0.1846,112.03,20.86
1594425600.0,2020-07-11,LTCETH,0.1838,0.1867,0.1835,0.1867,85.38,15.86
1594339200.0,2020-07-10,LTCETH,0.1835,0.1855,0.1833,0.1838,205.16,37.78
1594252800.0,2020-07-09,LTCETH,0.184,0.1853,0.1814,0.1835,564.33,103.26
1594166400.0,2020-07-08,LTCETH,0.1815,0.1863,0.181,0.184,2682.31,494.78
1594080000.0,2020-07-07,LTCETH,0.1826,0.1846,0.181,0.1815,506.32,92.44
1593993600.0,2020-07-06,LTCETH,0.1827,0.1836,0.1815,0.1826,68.22,12.46
1593907200.0,2020-07-05,LTCETH,0.1836,0.1845,0.182,0.1827,27.12,4.974
1593820800.0,2020-07-04,LTCETH,0.1824,0.1847,0.1824,0.1836,119.26,21.9
1593734400.0,2020-07-03,LTCETH,0.1807,0.1827,0.1807,0.1824,193.15,35.13
1593648000.0,2020-07-02,LTCETH,0.1812,0.182,0.1802,0.1807,411.19,74.37
1593561600.0,2020-07-01,LTCETH,0.1826,0.184,0.1799,0.1812,501.63,90.97
1593475200.0,2020-06-30,LTCETH,0.1836,0.1842,0.182,0.1826,264.95,48.41
1593388800.0,2020-06-29,LTCETH,0.1838,0.1863,0.1824,0.1836,343.4,63.55
1593302400.0,2020-06-28,LTCETH,0.1856,0.1865,0.1837,0.1838,100.21,18.56
1593216000.0,2020-06-27,LTCETH,0.1872,0.1872,0.1811,0.1856,393.45,72.77
1593129600.0,2020-06-26,LTCETH,0.1819,0.1883,0.1814,0.1872,542.52,101.48
1593043200.0,2020-06-25,LTCETH,0.1816,0.184,0.1813,0.1819,130.46,23.86
1592956800.0,2020-06-24,LTCETH,0.1811,0.1828,0.1786,0.1816,405.49,72.84
1592870400.0,2020-06-23,LTCETH,0.1821,0.1826,0.1809,0.1811,411.72,74.75
1592784000.0,2020-06-22,LTCETH,0.1879,0.1882,0.181,0.1821,564.42,103.24
1592697600.0,2020-06-21,LTCETH,0.1905,0.1908,0.1873,0.1879,157.8,29.6
1592611200.0,2020-06-20,LTCETH,0.1871,0.1909,0.187,0.1905,37.0,7.006
1592524800.0,2020-06-19,LTCETH,0.1879,0.1898,0.1862,0.1871,151.31,28.56
1592438400.0,2020-06-18,LTCETH,0.1884,0.1889,0.1876,0.1879,243.94,45.89
1592352000.0,2020-06-17,LTCETH,0.1869,0.192,0.1865,0.1884,78.7,14.98
1592265600.0,2020-06-16,LTCETH,0.1893,0.1902,0.1863,0.1869,72.77,13.72
1592179200.0,2020-06-15,LTCETH,0.1895,0.192,0.1881,0.1893,192.64,36.67
1592092800.0,2020-06-14,LTCETH,0.1889,0.1897,0.1879,0.1895,330.28,62.24
1592006400.0,2020-06-13,LTCETH,0.1884,0.1893,0.1883,0.1889,40.35,7.623
1591920000.0,2020-06-12,LTCETH,0.1877,0.19,0.1865,0.1884,391.09,73.36
1591833600.0,2020-06-11,LTCETH,0.1886,0.1906,0.186,0.1877,265.92,49.92
1591747200.0,2020-06-10,LTCETH,0.1883,0.191,0.1877,0.1886,334.07,63.13
1591660800.0,2020-06-09,LTCETH,0.1886,0.1906,0.1878,0.1883,339.7,63.95
1591574400.0,2020-06-08,LTCETH,0.1908,0.1917,0.188,0.1886,388.72,73.94
1591488000.0,2020-06-07,LTCETH,0.1934,0.1942,0.1908,0.1908,276.65,53.32
1591401600.0,2020-06-06,LTCETH,0.1951,0.1951,0.193,0.1934,72.93,14.09
1591315200.0,2020-06-05,LTCETH,0.1948,0.1959,0.1938,0.1951,54.45,10.63
1591228800.0,2020-06-04,LTCETH,0.1931,0.1964,0.1931,0.1948,161.62,31.57
1591142400.0,2020-06-03,LTCETH,0.1938,0.1973,0.193,0.1931,58.45,11.45
1591056000.0,2020-06-02,LTCETH,0.195,0.1999,0.1923,0.1938,1090.06,213.48
1590969600.0,2020-06-01,LTCETH,0.196,0.1975,0.1907,0.195,965.73,186.13
1590883200.0,2020-05-31,LTCETH,0.1955,0.1987,0.194,0.196,165.36,32.46
1590796800.0,2020-05-30,LTCETH,0.2015,0.2022,0.1942,0.1955,277.91,54.81
1590710400.0,2020-05-29,LTCETH,0.2038,0.2038,0.2015,0.2015,39.91,8.082
1590624000.0,2020-05-28,LTCETH,0.2114,0.2114,0.2036,0.2038,108.52,22.6
1590537600.0,2020-05-27,LTCETH,0.2106,0.2126,0.209,0.2114,17.98,3.778
1590451200.0,2020-05-26,LTCETH,0.21,0.2121,0.2095,0.2106,82.87,17.47
1590364800.0,2020-05-25,LTCETH,0.2104,0.2117,0.21,0.21,188.55,39.74
1590278400.0,2020-05-24,LTCETH,0.2125,0.2132,0.2082,0.2104,399.35,83.45
1590192000.0,2020-05-23,LTCETH,0.2132,0.2135,0.2113,0.2125,87.94,18.69
1590105600.0,2020-05-22,LTCETH,0.2149,0.2176,0.2113,0.2132,198.97,42.56
1590019200.0,2020-05-21,LTCETH,0.2106,0.2171,0.21,0.2149,622.93,132.79
1589932800.0,2020-05-20,LTCETH,0.2134,0.2146,0.209,0.2106,668.09,141.93
1589846400.0,2020-05-19,LTCETH,0.2115,0.2135,0.2101,0.2134,199.2,42.12
1589760000.0,2020-05-18,LTCETH,0.2106,0.224,0.2069,0.2115,831.22,178.94
1589673600.0,2020-05-17,LTCETH,0.2154,0.2191,0.21,0.2106,560.51,119.54
1589587200.0,2020-05-16,LTCETH,0.2192,0.2201,0.214,0.2154,505.32,109.06
1589500800.0,2020-05-15,LTCETH,0.2171,0.2262,0.215,0.2192,563.22,123.2
1589414400.0,2020-05-14,LTCETH,0.217,0.2195,0.2142,0.2171,322.94,69.96
1589328000.0,2020-05-13,LTCETH,0.2227,0.2229,0.2168,0.217,161.74,35.58
1589241600.0,2020-05-12,LTCETH,0.225,0.225,0.221,0.2227,234.31,52.24
1589155200.0,2020-05-11,LTCETH,0.2242,0.225,0.2194,0.225,516.37,114.88
1589068800.0,2020-05-10,LTCETH,0.2241,0.2264,0.2101,0.2242,948.35,208.72
1588982400.0,2020-05-09,LTCETH,0.2257,0.23,0.223,0.2241,601.46,136.22
1588896000.0,2020-05-08,LTCETH,0.2226,0.227,0.222,0.2257,231.82,51.97
1588809600.0,2020-05-07,LTCETH,0.2259,0.2259,0.2209,0.2226,318.28,70.95
1588723200.0,2020-05-06,LTCETH,0.2266,0.2287,0.225,0.2259,367.93,83.41
1588636800.0,2020-05-05,LTCETH,0.227,0.2284,0.2252,0.2266,278.55,63.24
1588550400.0,2020-05-04,LTCETH,0.2286,0.2338,0.226,0.227,114.05,26.13
1588464000.0,2020-05-03,LTCETH,0.2303,0.2311,0.226,0.2286,77.3,17.68
1588377600.0,2020-05-02,LTCETH,0.2213,0.2317,0.2212,0.2303,151.69,34.42
1588291200.0,2020-05-01,LTCETH,0.222,0.2253,0.2213,0.2213,298.07,66.27
1588204800.0,2020-04-30,LTCETH,0.2262,0.2282,0.2207,0.222,721.4,161.65
1588118400.0,2020-04-29,LTCETH,0.2321,0.2335,0.2226,0.2262,265.51,60.28
1588032000.0,2020-04-28,LTCETH,0.2262,0.233,0.2247,0.2321,106.74,24.32
1587945600.0,2020-04-27,LTCETH,0.2262,0.2279,0.225,0.2262,132.01,29.87
1587859200.0,2020-04-26,LTCETH,0.2287,0.2299,0.2256,0.2262,99.11,22.54
1587772800.0,2020-04-25,LTCETH,0.2379,0.2393,0.228,0.2287,786.36,180.61
1587686400.0,2020-04-24,LTCETH,0.2313,0.2385,0.2307,0.2379,208.54,48.84
1587600000.0,2020-04-23,LTCETH,0.2297,0.233,0.2259,0.2313,249.01,56.99
1587513600.0,2020-04-22,LTCETH,0.2382,0.2382,0.2295,0.2297,390.21,90.83
1587427200.0,2020-04-21,LTCETH,0.2359,0.2385,0.2348,0.2382,252.73,59.91
1587340800.0,2020-04-20,LTCETH,0.2349,0.2369,0.2317,0.2359,976.35,228.08
1587254400.0,2020-04-19,LTCETH,0.2349,0.2381,0.234,0.2349,247.81,58.59
1587168000.0,2020-04-18,LTCETH,0.246,0.2468,0.234,0.2349,176.47,42.08
1587081600.0,2020-04-17,LTCETH,0.2474,0.2492,0.2456,0.246,113.43,27.97
1586995200.0,2020-04-16,LTCETH,0.2566,0.2581,0.2464,0.2474,362.48,90.74
1586908800.0,2020-04-15,LTCETH,0.2601,0.2603,0.2566,0.2566,384.76,99.01
1586822400.0,2020-04-14,LTCETH,0.262,0.2631,0.258,0.2601,114.25,29.89
1586736000.0,2020-04-13,LTCETH,0.2634,0.2654,0.261,0.262,147.29,38.79
1586649600.0,2020-04-12,LTCETH,0.2681,0.2693,0.263,0.2634,213.12,57.07
1586563200.0,2020-04-11,LTCETH,0.2673,0.27,0.266,0.2681,1323.52,355.86
1586476800.0,2020-04-10,LTCETH,0.2728,0.28,0.265,0.2673,329.44,89.68
1586390400.0,2020-04-09,LTCETH,0.269,0.2739,0.2688,0.2728,123.69,33.53
1586304000.0,2020-04-08,LTCETH,0.2718,0.275,0.269,0.269,263.05,71.62
1586217600.0,2020-04-07,LTCETH,0.2634,0.2735,0.261,0.2718,206.55,55.44
1586131200.0,2020-04-06,LTCETH,0.282,0.2832,0.263,0.2634,421.38,114.91
1586044800.0,2020-04-05,LTCETH,0.283,0.2854,0.282,0.282,138.45,39.34
1585958400.0,2020-04-04,LTCETH,0.2866,0.2889,0.2815,0.283,55.23,15.73
1585872000.0,2020-04-03,LTCETH,0.2836,0.2872,0.2812,0.2866,219.1,62.04
1585785600.0,2020-04-02,LTCETH,0.2898,0.2919,0.281,0.2836,331.23,95.68
1585699200.0,2020-04-01,LTCETH,0.2937,0.2946,0.286,0.2898,197.15,57.18
1585612800.0,2020-03-31,LTCETH,0.2943,0.2948,0.291,0.2937,182.83,53.69
1585526400.0,2020-03-30,LTCETH,0.2974,0.2984,0.2911,0.2943,198.6,58.38
1585440000.0,2020-03-29,LTCETH,0.2964,0.2999,0.295,0.2974,104.7,31.23
1585353600.0,2020-03-28,LTCETH,0.2905,0.301,0.2865,0.2964,112.14,33.12
1585267200.0,2020-03-27,LTCETH,0.2914,0.2944,0.289,0.2905,159.22,46.46
1585180800.0,2020-03-26,LTCETH,0.2881,0.2915,0.2867,0.2914,360.06,104.27
1585094400.0,2020-03-25,LTCETH,0.2911,0.2936,0.2867,0.2881,227.67,65.8
1585008000.0,2020-03-24,LTCETH,0.287,0.2936,0.282,0.2911,285.52,82.27
1584921600.0,2020-03-23,LTCETH,0.2891,0.2961,0.287,0.287,351.98,103.12
1584835200.0,2020-03-22,LTCETH,0.29,0.2925,0.2856,0.2891,408.77,118.59
1584748800.0,2020-03-21,LTCETH,0.2861,0.2917,0.2851,0.29,141.5,40.9
1584662400.0,2020-03-20,LTCETH,0.2858,0.294,0.2788,0.2861,872.01,251.64
1584576000.0,2020-03-19,LTCETH,0.2935,0.2969,0.2843,0.2858,487.15,141.15
1584489600.0,2020-03-18,LTCETH,0.295,0.2974,0.2903,0.2935,408.79,119.69
1584403200.0,2020-03-17,LTCETH,0.2992,0.3014,0.293,0.295,428.26,126.92
1584316800.0,2020-03-16,LTCETH,0.2916,0.2992,0.287,0.2992,472.25,138.26
1584230400.0,2020-03-15,LTCETH,0.2784,0.295,0.2784,0.2916,131.23,38.09
1584144000.0,2020-03-14,LTCETH,0.2791,0.2845,0.2732,0.2784,150.44,41.64
1584057600.0,2020-03-13,LTCETH,0.269,0.2938,0.245,0.2822,3175.18,858.98
1583971200.0,2020-03-12,LTCETH,0.2495,0.2851,0.232,0.2639,1765.09,454.81
1583884800.0,2020-03-11,LTCETH,0.2495,0.2535,0.244,0.2495,159.02,39.87
1583798400.0,2020-03-10,LTCETH,0.2493,0.2493,0.2479,0.2479,1.094,0.2713
1583712000.0,2020-03-09,LTCETH,0.252,0.2553,0.24,0.2493,294.66,72.46
1583625600.0,2020-03-08,LTCETH,0.255,0.2587,0.2454,0.2587,156.83,39.47
1583539200.0,2020-03-07,LTCETH,0.2584,0.2584,0.257,0.2576,0.5256,0.1354
1583452800.0,2020-03-06,LTCETH,0.2726,0.2726,0.258,0.2584,390.86,102.06
1583366400.0,2020-03-05,LTCETH,0.2702,0.2702,0.2674,0.2674,0.1718,0.04609
1583280000.0,2020-03-04,LTCETH,0.2717,0.2729,0.267,0.2702,31.78,8.571
1583193600.0,2020-03-03,LTCETH,0.2653,0.2653,0.2653,0.2653,1.0,0.2653
1583107200.0,2020-03-02,LTCETH,0.2636,0.267,0.263,0.2653,249.7,66.37
1583020800.0,2020-03-01,LTCETH,0.2662,0.2677,0.2662,0.2677,0.0877,0.02347
1582934400.0,2020-02-29,LTCETH,0.2643,0.2662,0.2608,0.2662,123.49,32.43
1582848000.0,2020-02-28,LTCETH,0.2722,0.2722,0.264,0.2671,227.95,61.01
1582761600.0,2020-02-27,LTCETH,0.2701,0.2779,0.2683,0.2722,169.36,46.3
1582675200.0,2020-02-26,LTCETH,0.2868,0.289,0.262,0.2707,594.69,166.32
1582588800.0,2020-02-25,LTCETH,0.2851,0.2851,0.2851,0.2851,0.0,0.0
1582502400.0,2020-02-24,LTCETH,0.2915,0.2915,0.276,0.2851,157.41,44.4
1582416000.0,2020-02-23,LTCETH,0.2871,0.2938,0.2855,0.2915,198.46,57.33
1582329600.0,2020-02-22,LTCETH,0.2757,0.2915,0.2757,0.2871,215.78,61.96
1582243200.0,2020-02-21,LTCETH,0.2683,0.2812,0.2683,0.2762,210.77,57.98
1582156800.0,2020-02-20,LTCETH,0.2732,0.2732,0.2732,0.2732,0.0,0.0
1582070400.0,2020-02-19,LTCETH,0.2764,0.28,0.2666,0.2732,306.72,84.05
1581984000.0,2020-02-18,LTCETH,0.2738,0.277,0.2663,0.2764,364.69,99.33
1581897600.0,2020-02-17,LTCETH,0.2876,0.2877,0.274,0.274,189.34,53.19
1581811200.0,2020-02-16,LTCETH,0.2888,0.2968,0.279,0.2876,440.1,127.09
1581724800.0,2020-02-15,LTCETH,0.2904,0.2915,0.2836,0.2888,226.09,65.06
1581638400.0,2020-02-14,LTCETH,0.3002,0.3051,0.29,0.2904,309.11,92.49
1581552000.0,2020-02-13,LTCETH,0.3051,0.3086,0.295,0.3005,894.47,272.68
1581465600.0,2020-02-12,LTCETH,0.3169,0.3203,0.2987,0.3067,1304.32,401.78
1581379200.0,2020-02-11,LTCETH,0.3307,0.3367,0.3214,0.3242,796.99,264.68
1581292800.0,2020-02-10,LTCETH,0.338,0.338,0.329,0.3307,414.69,138.28
1581206400.0,2020-02-09,LTCETH,0.3417,0.3422,0.3355,0.338,446.4,150.98
1581120000.0,2020-02-08,LTCETH,0.3332,0.3468,0.3317,0.3437,879.03,297.11
1581033600.0,2020-02-07,LTCETH,0.3437,0.3449,0.33,0.3332,3718.85,1254.2
1580947200.0,2020-02-06,LTCETH,0.3515,0.359,0.3422,0.3437,525.73,181.77
1580860800.0,2020-02-05,LTCETH,0.3583,0.3667,0.3527,0.3555,721.51,258.68
1580774400.0,2020-02-04,LTCETH,0.3678,0.3689,0.3577,0.3583,176.28,63.6
1580688000.0,2020-02-03,LTCETH,0.371,0.3724,0.3649,0.3678,883.47,325.28
