https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MIR,Volume USDT
1655683200,2022-06-20 00:00:00,MIR/USDT,0.1837,0.1845,0.1724,0.1776,6398885.32460155,1134228.300497475572
1655596800,2022-06-19 00:00:00,MIR/USDT,0.1623,0.2097,0.1526,0.1838,5893615.28750964,1041045.692199475074
1655510400,2022-06-18 00:00:00,MIR/USDT,0.1715,0.174,0.1487,0.1621,3954408.37118534,633205.947502993339
1655424000,2022-06-17 00:00:00,MIR/USDT,0.17,0.1788,0.169,0.1718,2470012.10313855,429385.596584471123
1655337600,2022-06-16 00:00:00,MIR/USDT,0.1858,0.1882,0.1667,0.1693,3934503.42496049,689966.620165851521
1655251200,2022-06-15 00:00:00,MIR/USDT,0.183,0.186,0.163,0.1856,3368725.13177405,584532.381698390155
1655164800,2022-06-14 00:00:00,MIR/USDT,0.185,0.191,0.167,0.184,3935333.15120404,714469.73063694746
1655078400,2022-06-13 00:00:00,MIR/USDT,0.208,0.216,0.175,0.186,6187481.86309533,1223331.24649335405
1654992000,2022-06-12 00:00:00,MIR/USDT,0.213,0.246,0.202,0.208,6926905.14729253,1517772.28009485623
1654905600,2022-06-11 00:00:00,MIR/USDT,0.22,0.251,0.202,0.213,4057039.49063071,906875.19007707771
1654819200,2022-06-10 00:00:00,MIR/USDT,0.247,0.258,0.22,0.221,4983228.73815147,1178541.73853949961
1654732800,2022-06-09 00:00:00,MIR/USDT,0.235,0.278,0.235,0.247,4724534.35288646,1197586.15025536954
1654646400,2022-06-08 00:00:00,MIR/USDT,0.25,0.262,0.236,0.236,2461868.14830031,609801.57625122055
1654560000,2022-06-07 00:00:00,MIR/USDT,0.263,0.263,0.238,0.249,2375624.51722108,589472.14849425561
1654473600,2022-06-06 00:00:00,MIR/USDT,0.265,0.282,0.262,0.263,1485479.90760685,403256.75789424887
1654387200,2022-06-05 00:00:00,MIR/USDT,0.273,0.278,0.26,0.265,1267380.91408847,338468.06528153289
1654300800,2022-06-04 00:00:00,MIR/USDT,0.277,0.281,0.268,0.273,1242983.42403779,339294.82753174926
1654214400,2022-06-03 00:00:00,MIR/USDT,0.29,0.298,0.272,0.278,2263996.37099664,638301.57996359104
1654128000,2022-06-02 00:00:00,MIR/USDT,0.271,0.329,0.266,0.291,6915806.82010577,2060787.32305690345
1654041600,2022-06-01 00:00:00,MIR/USDT,0.292,0.299,0.261,0.271,3035917.14812621,838413.57915649526
1653955200,2022-05-31 00:00:00,MIR/USDT,0.317,0.321,0.271,0.292,4465684.76897403,1312524.95938555977
1653868800,2022-05-30 00:00:00,MIR/USDT,0.317,0.357,0.311,0.317,3759338.55693604,1223270.88206625097
1653782400,2022-05-29 00:00:00,MIR/USDT,0.318,0.327,0.297,0.318,3232604.92661228,1000944.7603114467
1653696000,2022-05-28 00:00:00,MIR/USDT,0.278,0.398,0.27,0.318,13202003.88278512,4495263.32224858338
1653609600,2022-05-27 00:00:00,MIR/USDT,0.288,0.308,0.252,0.277,7824571.36368029,2187335.60184742805
1653523200,2022-05-26 00:00:00,MIR/USDT,0.36,0.414,0.279,0.289,10410509.61604045,3463473.94097344152
1653436800,2022-05-25 00:00:00,MIR/USDT,0.403,0.462,0.344,0.359,13135618.30277977,5099198.60010464513
1653350400,2022-05-24 00:00:00,MIR/USDT,0.477,0.58,0.367,0.404,31011378.87953706,14077931.51458840547
1653264000,2022-05-23 00:00:00,MIR/USDT,0.253,0.588,0.242,0.479,29507682.99909563,11409807.95412252033
1653177600,2022-05-22 00:00:00,MIR/USDT,0.21,0.286,0.21,0.253,7688100.92398006,1896668.18577760568
1653091200,2022-05-21 00:00:00,MIR/USDT,0.214,0.22,0.199,0.211,1605984.87320416,335866.05725700438
1653004800,2022-05-20 00:00:00,MIR/USDT,0.213,0.238,0.208,0.214,2687973.27816071,587472.34263978446
1652918400,2022-05-19 00:00:00,MIR/USDT,0.215,0.241,0.203,0.214,2362184.01614041,518510.00018214054
1652832000,2022-05-18 00:00:00,MIR/USDT,0.27,0.275,0.214,0.215,1513684.31308162,378746.5415062294
1652745600,2022-05-17 00:00:00,MIR/USDT,0.279,0.292,0.257,0.272,1581687.63168034,429596.2441544111
1652659200,2022-05-16 00:00:00,MIR/USDT,0.31,0.322,0.231,0.281,3619192.9736097,986203.95861144181
1652572800,2022-05-15 00:00:00,MIR/USDT,0.359,0.444,0.277,0.311,3914391.64248557,1294824.23035561994
1652486400,2022-05-14 00:00:00,MIR/USDT,0.221,0.449,0.182,0.359,8110957.60038884,2640063.51595197139
1652400000,2022-05-13 00:00:00,MIR/USDT,0.274,0.315,0.164,0.22,7363372.43930954,1730752.11834702835
1652313600,2022-05-12 00:00:00,MIR/USDT,0.389,0.409,0.257,0.273,4288259.12458337,1372367.4838280812
1652227200,2022-05-11 00:00:00,MIR/USDT,0.658,0.674,0.269,0.391,15710112.16952865,6785318.94117801474
1652140800,2022-05-10 00:00:00,MIR/USDT,0.708,0.834,0.632,0.658,6105822.28315055,4420589.35133513773
1652054400,2022-05-09 00:00:00,MIR/USDT,0.956,0.969,0.706,0.709,3498520.59593676,3022700.16031927927
1651968000,2022-05-08 00:00:00,MIR/USDT,1.014,1.016,0.952,0.957,1764742.91612918,1729441.50320595327
1651881600,2022-05-07 00:00:00,MIR/USDT,1.04,1.066,1.006,1.014,1096907.00134611,1137560.23485661385
1651795200,2022-05-06 00:00:00,MIR/USDT,1.058,1.067,1.021,1.041,2275596.33623495,2363591.37549378492
1651708800,2022-05-05 00:00:00,MIR/USDT,1.178,1.19,1.041,1.058,2587757.56414371,2855759.97884693077
1651622400,2022-05-04 00:00:00,MIR/USDT,1.135,1.192,1.096,1.178,8235223.2580829,9431112.51210897149
1651536000,2022-05-03 00:00:00,MIR/USDT,1.046,1.262,1.036,1.135,7302695.4227231,8527906.37289370739
1651449600,2022-05-02 00:00:00,MIR/USDT,1.053,1.08,1.033,1.047,925614.84880911,977285.14360842612
1651363200,2022-05-01 00:00:00,MIR/USDT,1.006,1.066,1,1.053,926512.07225453,960541.8788438169
1651276800,2022-04-30 00:00:00,MIR/USDT,1.125,1.133,1.003,1.005,1363984.02737875,1456872.19985883498
1651190400,2022-04-29 00:00:00,MIR/USDT,1.174,1.178,1.095,1.125,776820.69913859,878222.07015643263
1651104000,2022-04-28 00:00:00,MIR/USDT,1.214,1.222,1.16,1.173,851626.17373286,1014116.52187603804
1651017600,2022-04-27 00:00:00,MIR/USDT,1.166,1.233,1.157,1.213,910899.83731447,1093878.65314957389
1650931200,2022-04-26 00:00:00,MIR/USDT,1.281,1.312,1.156,1.167,1641756.51737774,2023493.90452836755
1650844800,2022-04-25 00:00:00,MIR/USDT,1.287,1.291,1.211,1.28,1043932.66440947,1304241.1191673806
1650758400,2022-04-24 00:00:00,MIR/USDT,1.346,1.355,1.287,1.288,987821.88397464,1296070.15577117074
1650672000,2022-04-23 00:00:00,MIR/USDT,1.362,1.384,1.343,1.349,415974.77780323,566907.29303916695
1650585600,2022-04-22 00:00:00,MIR/USDT,1.358,1.395,1.35,1.363,396072.2626259,542059.38180243998
1650499200,2022-04-21 00:00:00,MIR/USDT,1.438,1.477,1.354,1.358,1068791.78060896,1522428.35860183198
1650412800,2022-04-20 00:00:00,MIR/USDT,1.471,1.514,1.429,1.438,1200400.69039502,1761303.46460497853
1650326400,2022-04-19 00:00:00,MIR/USDT,1.459,1.52,1.432,1.469,1485468.96557797,2191048.79960783099
1650240000,2022-04-18 00:00:00,MIR/USDT,1.509,1.534,1.318,1.458,2396200.04864408,3408865.85723060942
1650153600,2022-04-17 00:00:00,MIR/USDT,1.568,1.605,1.504,1.512,934944.15586459,1452811.8596440225
1650067200,2022-04-16 00:00:00,MIR/USDT,1.587,1.597,1.56,1.569,385341.19448911,607611.3030673068
1649980800,2022-04-15 00:00:00,MIR/USDT,1.61,1.64,1.573,1.588,687592.56731528,1103619.44904079576
1649894400,2022-04-14 00:00:00,MIR/USDT,1.641,1.701,1.598,1.612,968462.27883896,1602569.34863665852
1649808000,2022-04-13 00:00:00,MIR/USDT,1.656,1.709,1.61,1.641,1679535.33566781,2783786.70490321346
1649721600,2022-04-12 00:00:00,MIR/USDT,1.556,1.688,1.544,1.655,1971684.04034184,3168921.56450570528
1649635200,2022-04-11 00:00:00,MIR/USDT,1.806,1.836,1.551,1.555,2151498.29286429,3606879.7773176062
1649548800,2022-04-10 00:00:00,MIR/USDT,1.935,1.941,1.799,1.807,1808385.13982316,3351695.79603832979
1649462400,2022-04-09 00:00:00,MIR/USDT,1.77,1.986,1.758,1.935,4971808.46439455,9389049.41627799125
1649376000,2022-04-08 00:00:00,MIR/USDT,1.936,1.957,1.745,1.77,3531009.75456343,6476517.05751300917
1649289600,2022-04-07 00:00:00,MIR/USDT,1.714,2.062,1.707,1.936,10108423.89905573,19247085.46507001726
1649203200,2022-04-06 00:00:00,MIR/USDT,1.843,1.887,1.648,1.714,4914811.31244231,8712906.76522214523
1649116800,2022-04-05 00:00:00,MIR/USDT,1.96,2.263,1.829,1.843,10985375.06032423,22240621.28915746106
1649030400,2022-04-04 00:00:00,MIR/USDT,1.694,2.122,1.655,1.956,10031395.53924879,18916661.47163109621
1648944000,2022-04-03 00:00:00,MIR/USDT,1.672,1.71,1.641,1.695,1576178.63830577,2648434.58428032906
1648857600,2022-04-02 00:00:00,MIR/USDT,1.66,1.807,1.648,1.672,3209095.52447542,5530924.55986457322
1648771200,2022-04-01 00:00:00,MIR/USDT,1.635,1.683,1.581,1.66,1731248.27885057,2838485.51735878355
1648684800,2022-03-31 00:00:00,MIR/USDT,1.79,1.835,1.615,1.634,2625645.52570672,4560866.93611112471
1648598400,2022-03-30 00:00:00,MIR/USDT,1.844,1.928,1.76,1.788,3722546.94226932,6780947.15539914788
1648512000,2022-03-29 00:00:00,MIR/USDT,1.649,1.878,1.649,1.844,5667491.21920328,10167508.72781642015
1648425600,2022-03-28 00:00:00,MIR/USDT,1.674,1.797,1.639,1.651,3670758.31525105,6295666.44291859498
1648339200,2022-03-27 00:00:00,MIR/USDT,1.621,1.681,1.618,1.674,1203501.94107747,1990339.58655492125
1648252800,2022-03-26 00:00:00,MIR/USDT,1.606,1.69,1.596,1.622,1162307.42387451,1906099.30749400121
1648166400,2022-03-25 00:00:00,MIR/USDT,1.67,1.685,1.587,1.606,1041948.05696284,1705943.32161249937
1648080000,2022-03-24 00:00:00,MIR/USDT,1.683,1.738,1.636,1.671,2735324.55478354,4612579.13126110692
1647993600,2022-03-23 00:00:00,MIR/USDT,1.623,1.692,1.586,1.683,2113012.30893742,3464644.33722858697
1647907200,2022-03-22 00:00:00,MIR/USDT,1.606,1.677,1.59,1.623,1173468.71666099,1912716.04899978276
1647820800,2022-03-21 00:00:00,MIR/USDT,1.604,1.681,1.575,1.606,1142170.54378387,1851063.80872661616
1647734400,2022-03-20 00:00:00,MIR/USDT,1.683,1.697,1.593,1.604,1508353.96166483,2458567.96462020085
1647648000,2022-03-19 00:00:00,MIR/USDT,1.632,1.749,1.63,1.683,2173831.98536939,3673173.54438030638
1647561600,2022-03-18 00:00:00,MIR/USDT,1.688,1.705,1.585,1.632,2132829.49265686,3504978.68551402165
1647475200,2022-03-17 00:00:00,MIR/USDT,1.734,1.79,1.656,1.687,2254867.21926161,3850472.75599608332
1647388800,2022-03-16 00:00:00,MIR/USDT,1.808,1.891,1.645,1.734,3516934.6903535,6137583.2414818577
1647302400,2022-03-15 00:00:00,MIR/USDT,1.636,1.93,1.566,1.808,8310510.32146347,14605044.94998534171
1647216000,2022-03-14 00:00:00,MIR/USDT,1.681,1.785,1.569,1.637,3556003.3107504,5954938.7689163196
1647129600,2022-03-13 00:00:00,MIR/USDT,1.846,1.883,1.676,1.684,3941697.38752268,7067505.04712338643
1647043200,2022-03-12 00:00:00,MIR/USDT,1.892,2.156,1.844,1.845,6503807.20802732,12910646.48822965438
1646956800,2022-03-11 00:00:00,MIR/USDT,2.033,2.309,1.89,1.891,12509654.16262858,26507987.92609379896
1646870400,2022-03-10 00:00:00,MIR/USDT,2.115,2.298,1.781,2.035,19944654.23270542,40862919.52145814954
1646784000,2022-03-09 00:00:00,MIR/USDT,1.514,2.15,1.511,2.117,23865848.64338754,44861145.15297473454
1646697600,2022-03-08 00:00:00,MIR/USDT,1.484,1.6,1.403,1.513,5697606.87753277,8461862.36277209458
1646611200,2022-03-07 00:00:00,MIR/USDT,1.702,1.804,1.434,1.486,9834410.66027183,15879589.47740789375
1646524800,2022-03-06 00:00:00,MIR/USDT,1.92,2.4,1.608,1.706,23496877.45646748,47581081.13172771141
1646438400,2022-03-05 00:00:00,MIR/USDT,1.171,2.09,1.139,1.923,21458645.83427833,36471882.69805680888
1646352000,2022-03-04 00:00:00,MIR/USDT,1.263,1.266,1.152,1.171,1130914.79062435,1355358.39946568932
1646265600,2022-03-03 00:00:00,MIR/USDT,1.312,1.312,1.241,1.263,953122.77224924,1214909.69289782375
1646179200,2022-03-02 00:00:00,MIR/USDT,1.359,1.375,1.269,1.314,1455806.72566679,1923639.14445455987
1646092800,2022-03-01 00:00:00,MIR/USDT,1.409,1.438,1.324,1.361,2059566.60309562,2817623.4600654193
1646006400,2022-02-28 00:00:00,MIR/USDT,1.302,1.447,1.27,1.409,2570662.57296273,3512568.07095038208
1645920000,2022-02-27 00:00:00,MIR/USDT,1.534,1.579,1.282,1.299,6253879.65110373,9034285.75269626878
1645833600,2022-02-26 00:00:00,MIR/USDT,1.302,1.604,1.266,1.537,7956421.72308448,11499661.48532651038
1645747200,2022-02-25 00:00:00,MIR/USDT,1.055,1.32,1.052,1.302,2619424.55823333,3118992.20068230058
1645660800,2022-02-24 00:00:00,MIR/USDT,1.102,1.122,0.993,1.057,1297034.80989187,1357343.52415565628
1645574400,2022-02-23 00:00:00,MIR/USDT,1.187,1.217,1.1,1.102,1533176.06287326,1786973.50283146104
1645488000,2022-02-22 00:00:00,MIR/USDT,1.14,1.211,1.109,1.188,1257919.32523427,1445783.92066721696
1645401600,2022-02-21 00:00:00,MIR/USDT,1.164,1.227,1.132,1.14,1747693.70464466,2059424.0913735201
1645315200,2022-02-20 00:00:00,MIR/USDT,1.25,1.355,1.151,1.163,2882897.37827048,3608562.56169264137
1645228800,2022-02-19 00:00:00,MIR/USDT,1.246,1.286,1.206,1.25,1654872.60317096,2066464.07183478877
1645142400,2022-02-18 00:00:00,MIR/USDT,1.357,1.425,1.231,1.246,3713675.68514603,4942532.58958923727
1645056000,2022-02-17 00:00:00,MIR/USDT,1.496,1.628,1.345,1.357,8570879.82218298,12812303.68333076967
1644969600,2022-02-16 00:00:00,MIR/USDT,1.306,1.536,1.277,1.495,6585633.00381617,9312801.58866874418
1644883200,2022-02-15 00:00:00,MIR/USDT,1.171,1.33,1.165,1.307,2601901.81231229,3255399.53052225716
1644796800,2022-02-14 00:00:00,MIR/USDT,1.174,1.181,1.145,1.171,521296.05640787,607156.2562494871
1644710400,2022-02-13 00:00:00,MIR/USDT,1.195,1.313,1.159,1.173,1049221.59447779,1265938.76093521761
1644624000,2022-02-12 00:00:00,MIR/USDT,1.222,1.232,1.182,1.195,451284.40268634,542877.789307521
1644537600,2022-02-11 00:00:00,MIR/USDT,1.259,1.298,1.215,1.222,994821.23880934,1244616.59715136114
1644451200,2022-02-10 00:00:00,MIR/USDT,1.364,1.373,1.256,1.259,1509150.2236408,1984005.63916047519
1644364800,2022-02-09 00:00:00,MIR/USDT,1.343,1.367,1.296,1.363,1288397.39947195,1708118.14330989594
1644278400,2022-02-08 00:00:00,MIR/USDT,1.325,1.401,1.31,1.346,1603540.77967519,2164573.43564177102
1644192000,2022-02-07 00:00:00,MIR/USDT,1.275,1.362,1.256,1.324,1505055.77551255,1986605.89243782258
1644105600,2022-02-06 00:00:00,MIR/USDT,1.267,1.295,1.244,1.276,822334.00916385,1042212.26901326718
1644019200,2022-02-05 00:00:00,MIR/USDT,1.257,1.313,1.252,1.266,1541206.78476646,1975775.10629649305
1643932800,2022-02-04 00:00:00,MIR/USDT,1.276,1.28,1.209,1.255,1382338.61504316,1714002.12046272854
1643846400,2022-02-03 00:00:00,MIR/USDT,1.154,1.314,1.15,1.273,3969738.1696737,4876629.64486754782
1643760000,2022-02-02 00:00:00,MIR/USDT,1.163,1.186,1.136,1.153,781249.40030716,908351.98597115969
1643673600,2022-02-01 00:00:00,MIR/USDT,1.142,1.195,1.136,1.164,944418.98569396,1106069.51341222598
1643587200,2022-01-31 00:00:00,MIR/USDT,1.14,1.148,1.111,1.141,585352.87291122,661304.72653085372
1643500800,2022-01-30 00:00:00,MIR/USDT,1.167,1.173,1.126,1.139,587359.46107584,677014.23274406292
