https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHBULL,Volume USDT
1663351200000.0,2022-09-16 18:00:00,ETHBULL/USDT,5.8225,5.9575,5.6875,5.9075,2406.1837706305546,14214.530625
1663347600000.0,2022-09-16 17:00:00,ETHBULL/USDT,5.8725,5.9325,5.6225,5.8225,2162.2150794332333,12589.4973
1663344000000.0,2022-09-16 16:00:00,ETHBULL/USDT,6.2225,6.2225,5.66,5.8725,7781.971247339293,45699.62615
1663340400000.0,2022-09-16 15:00:00,ETHBULL/USDT,6.1525,6.275,6.0625,6.2225,3318.054359180394,20646.59325
1663336800000.0,2022-09-16 14:00:00,ETHBULL/USDT,5.9175,6.2975,5.9175,6.1525,4446.915619666802,27359.64835
1663333200000.0,2022-09-16 13:00:00,ETHBULL/USDT,6.2325,6.35,5.87,5.9175,4228.76801858893,25023.73475
1663329600000.0,2022-09-16 12:00:00,ETHBULL/USDT,6.57,6.59,6.22,6.2325,1418.0850822302448,8838.215275
1663326000000.0,2022-09-16 11:00:00,ETHBULL/USDT,6.4575,6.59,6.41,6.57,553.0485882800609,3633.529225
1663322400000.0,2022-09-16 10:00:00,ETHBULL/USDT,6.37,6.485,6.31,6.4575,236.01151374370886,1524.04435
1663318800000.0,2022-09-16 09:00:00,ETHBULL/USDT,6.18,6.4025,6.18,6.37,2659.6687244897957,16942.089775
1663315200000.0,2022-09-16 08:00:00,ETHBULL/USDT,6.4525,6.4775,6.125,6.18,4257.661707119742,26312.34935
1663311600000.0,2022-09-16 07:00:00,ETHBULL/USDT,6.4775,6.5375,6.4425,6.4525,1133.5500038744672,7314.2314
1663308000000.0,2022-09-16 06:00:00,ETHBULL/USDT,6.475,6.5225,6.43,6.4775,1609.3360555769973,10424.4743
1663304400000.0,2022-09-16 05:00:00,ETHBULL/USDT,6.45,6.5525,6.45,6.475,1025.4495250965251,6639.785675
1663300800000.0,2022-09-16 04:00:00,ETHBULL/USDT,6.4825,6.5725,6.45,6.45,1674.3236434108528,10799.3875
1663297200000.0,2022-09-16 03:00:00,ETHBULL/USDT,6.4125,6.4875,6.325,6.4825,3767.125888931739,24420.393575
1663293600000.0,2022-09-16 02:00:00,ETHBULL/USDT,6.465,6.5075,6.25,6.4125,6251.921547758285,40090.446925
1663290000000.0,2022-09-16 01:00:00,ETHBULL/USDT,6.615,6.615,6.405,6.465,2895.0983720030936,18716.810975
1663286400000.0,2022-09-16 00:00:00,ETHBULL/USDT,6.4425,6.615,6.145,6.615,15301.377932728648,101218.615025
1663282800000.0,2022-09-15 23:00:00,ETHBULL/USDT,6.4825,6.575,6.2975,6.4425,5488.955560729531,35362.5962
1663279200000.0,2022-09-15 22:00:00,ETHBULL/USDT,6.7775,6.79,6.265,6.4825,7586.056698804473,49176.61255
1663275600000.0,2022-09-15 21:00:00,ETHBULL/USDT,6.985,7.0,6.6775,6.7775,6643.746857248248,45027.994325
1663272000000.0,2022-09-15 20:00:00,ETHBULL/USDT,6.9075,7.075,6.8375,6.985,2797.1244416607015,19537.914225
1663268400000.0,2022-09-15 19:00:00,ETHBULL/USDT,6.89,7.005,6.795,6.9075,2812.830510314875,19429.62675
1663264800000.0,2022-09-15 18:00:00,ETHBULL/USDT,7.0725,7.125,6.8175,6.89,815.2900907111756,5617.348725
1663261200000.0,2022-09-15 17:00:00,ETHBULL/USDT,7.075,7.2,7.0225,7.0725,2302.2141569459172,16282.409625
1663257600000.0,2022-09-15 16:00:00,ETHBULL/USDT,6.7825,7.075,6.6575,7.075,10996.54654416961,77800.5668
1663254000000.0,2022-09-15 15:00:00,ETHBULL/USDT,6.81,6.915,6.25,6.7825,24425.262823442685,165664.3451
1663250400000.0,2022-09-15 14:00:00,ETHBULL/USDT,8.335,8.4125,6.66,6.81,27945.683931718064,190310.107575
1663246800000.0,2022-09-15 13:00:00,ETHBULL/USDT,8.4375,8.44,8.07,8.335,1406.1326964607076,11720.116025
1663243200000.0,2022-09-15 12:00:00,ETHBULL/USDT,8.43,8.5575,8.3225,8.4375,976.044877037037,8235.37865
1663239600000.0,2022-09-15 11:00:00,ETHBULL/USDT,8.285,8.455,8.165,8.43,699.779303084223,5899.139525
1663236000000.0,2022-09-15 10:00:00,ETHBULL/USDT,8.39,8.47,8.2325,8.285,1437.236898008449,11907.5077
1663232400000.0,2022-09-15 09:00:00,ETHBULL/USDT,8.6775,8.6975,8.3325,8.39,661.7418921334922,5552.014475
1663228800000.0,2022-09-15 08:00:00,ETHBULL/USDT,9.2275,9.2525,8.55,8.6775,2805.7659608182075,24347.034125
1663225200000.0,2022-09-15 07:00:00,ETHBULL/USDT,8.535,9.425,8.52,9.2275,1729.6332186399352,15960.190525
1663221600000.0,2022-09-15 06:00:00,ETHBULL/USDT,8.595,9.145,8.02,8.535,8267.343142940832,70561.773725
1663218000000.0,2022-09-15 05:00:00,ETHBULL/USDT,8.305,8.615,8.235,8.595,6557.857492728331,56364.78515
1663214400000.0,2022-09-15 04:00:00,ETHBULL/USDT,8.3625,8.395,8.17,8.305,2124.301297411198,17642.322275
1663210800000.0,2022-09-15 03:00:00,ETHBULL/USDT,8.5475,8.5475,8.0825,8.3625,7659.866059790732,64055.629925
1663207200000.0,2022-09-15 02:00:00,ETHBULL/USDT,8.73,8.73,8.355,8.5475,2115.9528809593453,18086.10725
1663203600000.0,2022-09-15 01:00:00,ETHBULL/USDT,8.75,8.75,8.3075,8.73,1063.225332187858,9281.95715
1663200000000.0,2022-09-15 00:00:00,ETHBULL/USDT,8.915,9.2175,8.75,8.75,6966.237214285714,60954.575625
1663196400000.0,2022-09-14 23:00:00,ETHBULL/USDT,8.9225,9.03,8.79,8.915,1124.2798766124508,10022.9551
1663192800000.0,2022-09-14 22:00:00,ETHBULL/USDT,8.66,9.1025,8.6,8.9225,13145.784690389466,117293.2639
1663189200000.0,2022-09-14 21:00:00,ETHBULL/USDT,8.39,8.6625,8.3,8.66,8358.98648960739,72388.823
1663185600000.0,2022-09-14 20:00:00,ETHBULL/USDT,8.365,8.3975,8.255,8.39,916.0452205005959,7685.6194
1663182000000.0,2022-09-14 19:00:00,ETHBULL/USDT,8.0925,8.37,8.015,8.365,1011.0244769874477,8457.21975
1663178400000.0,2022-09-14 18:00:00,ETHBULL/USDT,8.215,8.245,7.7925,8.0925,2457.0021130676555,19883.2896
1663174800000.0,2022-09-14 17:00:00,ETHBULL/USDT,8.13,8.3775,8.13,8.215,352.1116737674985,2892.5974
1663171200000.0,2022-09-14 16:00:00,ETHBULL/USDT,8.3,8.335,8.1125,8.13,1679.2806949569494,13652.55205
1663167600000.0,2022-09-14 15:00:00,ETHBULL/USDT,8.38,8.4,8.2875,8.3,1699.867801204819,14108.90275
1663164000000.0,2022-09-14 14:00:00,ETHBULL/USDT,8.3775,8.445,8.13,8.38,826.3732219570405,6925.0076
1663160400000.0,2022-09-14 13:00:00,ETHBULL/USDT,8.4125,8.505,8.245,8.3775,176.78739480752014,1481.0364
1663156800000.0,2022-09-14 12:00:00,ETHBULL/USDT,8.245,8.51,8.1625,8.4125,549.6201753343239,4623.679725
1663153200000.0,2022-09-14 11:00:00,ETHBULL/USDT,8.3975,8.425,8.1625,8.245,417.5822771376592,3442.965875
1663149600000.0,2022-09-14 10:00:00,ETHBULL/USDT,8.41,8.43,8.28,8.3975,2255.5468115510566,18940.95435
1663146000000.0,2022-09-14 09:00:00,ETHBULL/USDT,8.36,8.4675,8.3275,8.41,852.9758531510107,7173.526925
1663142400000.0,2022-09-14 08:00:00,ETHBULL/USDT,8.4925,8.5,8.115,8.36,6675.556623803828,55807.653375
1663138800000.0,2022-09-14 07:00:00,ETHBULL/USDT,8.4275,8.58,8.3525,8.4925,177.8363791580807,1510.27545
1663135200000.0,2022-09-14 06:00:00,ETHBULL/USDT,8.5625,8.5775,8.4025,8.4275,526.2019667754375,4434.567075
1663131600000.0,2022-09-14 05:00:00,ETHBULL/USDT,8.6125,8.6875,8.5075,8.5625,4053.6643562043796,34709.50105
1663128000000.0,2022-09-14 04:00:00,ETHBULL/USDT,8.3325,8.615,8.2725,8.6125,787.1259941944847,6779.122625
1663124400000.0,2022-09-14 03:00:00,ETHBULL/USDT,8.295,8.505,8.2275,8.3325,8317.868565856586,69308.639825
1663120800000.0,2022-09-14 02:00:00,ETHBULL/USDT,8.0575,8.3025,8.04,8.295,1171.114457504521,9714.394425
1663117200000.0,2022-09-14 01:00:00,ETHBULL/USDT,7.91,8.0575,7.895,8.0575,2384.3881476884894,19212.2075
1663113600000.0,2022-09-14 00:00:00,ETHBULL/USDT,7.9525,7.975,7.6475,7.91,10166.202816055626,80414.664275
1663110000000.0,2022-09-13 23:00:00,ETHBULL/USDT,8.2425,8.2425,7.7775,7.9525,8378.881166299907,66633.052475
1663106400000.0,2022-09-13 22:00:00,ETHBULL/USDT,8.3875,8.41,8.1575,8.2425,245.2421049438884,2021.40805
1663102800000.0,2022-09-13 21:00:00,ETHBULL/USDT,8.625,8.625,7.985,8.3875,3906.899269746647,32769.117625
1663099200000.0,2022-09-13 20:00:00,ETHBULL/USDT,8.53,8.89,8.53,8.625,465.1075391304348,4011.552525
1663095600000.0,2022-09-13 19:00:00,ETHBULL/USDT,8.1,8.56,7.915,8.53,1289.5963218053928,11000.256625
1663092000000.0,2022-09-13 18:00:00,ETHBULL/USDT,8.7775,8.8275,8.08,8.1,690.666614197531,5594.399575
1663088400000.0,2022-09-13 17:00:00,ETHBULL/USDT,8.6325,9.0,8.6175,8.7775,3060.625166619197,26864.6374
1663084800000.0,2022-09-13 16:00:00,ETHBULL/USDT,8.35,8.7075,8.2825,8.6325,1036.4940920938316,8947.53525
1663081200000.0,2022-09-13 15:00:00,ETHBULL/USDT,8.28,8.4,8.2275,8.35,7475.412224550899,62419.692075
1663077600000.0,2022-09-13 14:00:00,ETHBULL/USDT,8.56,8.675,8.06,8.28,9856.20194746377,81609.352125
1663074000000.0,2022-09-13 13:00:00,ETHBULL/USDT,9.05,9.1875,8.4725,8.56,15698.224439252333,134376.8012
1663070400000.0,2022-09-13 12:00:00,ETHBULL/USDT,10.9975,11.4,8.86,9.05,18846.504118784527,170560.862275
1663066800000.0,2022-09-13 11:00:00,ETHBULL/USDT,10.9375,11.1775,10.9375,10.9975,446.3726710616049,4908.98345
1663063200000.0,2022-09-13 10:00:00,ETHBULL/USDT,10.71,11.05,10.68,10.9375,1394.5764137142858,15253.179525
1663059600000.0,2022-09-13 09:00:00,ETHBULL/USDT,10.5975,10.7875,10.58,10.71,163.57277777777776,1751.86445
1663056000000.0,2022-09-13 08:00:00,ETHBULL/USDT,10.6425,10.645,10.49,10.5975,254.97748761500353,2702.123925
1663052400000.0,2022-09-13 07:00:00,ETHBULL/USDT,10.47,10.7025,10.335,10.6425,262.3232605120977,2791.7753
1663048800000.0,2022-09-13 06:00:00,ETHBULL/USDT,10.6775,10.86,10.3725,10.47,366.5506542502388,3837.78535
1663045200000.0,2022-09-13 05:00:00,ETHBULL/USDT,10.5825,10.72,10.5675,10.6775,155.18865136970263,1657.026825
1663041600000.0,2022-09-13 04:00:00,ETHBULL/USDT,10.58,10.765,10.4925,10.5825,460.28350815024805,4870.950225
1663038000000.0,2022-09-13 03:00:00,ETHBULL/USDT,10.4425,10.5875,10.3825,10.58,481.6472542533081,5095.82795
1663034400000.0,2022-09-13 02:00:00,ETHBULL/USDT,10.24,10.455,9.955,10.4425,1161.737445535073,12131.443275
1663030800000.0,2022-09-13 01:00:00,ETHBULL/USDT,10.0875,10.275,10.0375,10.24,384.40906982421876,3936.348875
1663027200000.0,2022-09-13 00:00:00,ETHBULL/USDT,10.6,10.6425,9.8625,10.0875,1684.6250384138784,16993.655075
1663023600000.0,2022-09-12 23:00:00,ETHBULL/USDT,10.4,10.6,10.37,10.6,186.19129716981135,1973.62775
1663020000000.0,2022-09-12 22:00:00,ETHBULL/USDT,10.58,10.61,10.335,10.4,1169.7340576923077,12165.2342
1663016400000.0,2022-09-12 21:00:00,ETHBULL/USDT,10.77,10.78,10.375,10.58,622.6773298676749,6587.92615
1663012800000.0,2022-09-12 20:00:00,ETHBULL/USDT,10.77,10.88,10.705,10.77,381.47503249767874,4108.4861
1663009200000.0,2022-09-12 19:00:00,ETHBULL/USDT,10.855,10.87,10.705,10.77,397.45270194986074,4280.5656
1663005600000.0,2022-09-12 18:00:00,ETHBULL/USDT,10.825,10.905,10.7,10.855,84.111768770152,913.03325
1663002000000.0,2022-09-12 17:00:00,ETHBULL/USDT,10.525,10.84,10.4,10.825,304.8030993071594,3299.49355
1662998400000.0,2022-09-12 16:00:00,ETHBULL/USDT,10.5,10.625,10.185,10.525,2333.538294536817,24560.49055
1662994800000.0,2022-09-12 15:00:00,ETHBULL/USDT,10.985,10.985,10.2,10.5,2066.025211904762,21693.264725
1662991200000.0,2022-09-12 14:00:00,ETHBULL/USDT,11.295,11.335,10.935,10.985,871.2619071461085,9570.81205
1662987600000.0,2022-09-12 13:00:00,ETHBULL/USDT,11.165,11.345,11.035,11.295,1150.269256308101,12992.29125
1662984000000.0,2022-09-12 12:00:00,ETHBULL/USDT,11.245,11.245,10.945,11.165,364.2651500223914,4067.0204
1662980400000.0,2022-09-12 11:00:00,ETHBULL/USDT,11.175,11.585,11.085,11.245,343.22,3859.5089
1662976800000.0,2022-09-12 10:00:00,ETHBULL/USDT,11.245,11.245,10.88,11.175,373.5241968680089,4174.1329
1662973200000.0,2022-09-12 09:00:00,ETHBULL/USDT,11.35,11.415,11.185,11.245,4630.916522899067,52074.6563
1662969600000.0,2022-09-12 08:00:00,ETHBULL/USDT,11.42,11.535,11.295,11.35,1575.493911894273,17881.8559
1662966000000.0,2022-09-12 07:00:00,ETHBULL/USDT,10.98,11.46,10.97,11.42,1598.2797329246935,18252.35455
1662962400000.0,2022-09-12 06:00:00,ETHBULL/USDT,10.875,11.0,10.775,10.98,212.0990801457195,2328.8479
1662958800000.0,2022-09-12 05:00:00,ETHBULL/USDT,10.8,10.88,10.655,10.875,1246.8035540229885,13558.98865
1662955200000.0,2022-09-12 04:00:00,ETHBULL/USDT,10.81,10.9,10.71,10.8,81.4087824074074,879.21485
1662951600000.0,2022-09-12 03:00:00,ETHBULL/USDT,10.955,11.02,10.6,10.81,960.6171646623496,10384.27155
1662948000000.0,2022-09-12 02:00:00,ETHBULL/USDT,11.49,11.545,10.875,10.955,6232.953117298037,68282.0014
1662944400000.0,2022-09-12 01:00:00,ETHBULL/USDT,10.98,11.89,10.89,11.49,1313.6395387293298,15093.7183
1662940800000.0,2022-09-12 00:00:00,ETHBULL/USDT,11.545,11.6,10.975,10.98,618.5509881602914,6791.68985
1662937200000.0,2022-09-11 23:00:00,ETHBULL/USDT,11.16,11.6,11.035,11.545,855.5307882200087,9877.10295
1662933600000.0,2022-09-11 22:00:00,ETHBULL/USDT,10.82,11.305,10.82,11.16,1474.4048521505376,16454.35815
1662930000000.0,2022-09-11 21:00:00,ETHBULL/USDT,11.405,11.54,10.565,10.925,908.7964210526314,9928.6009
1662926400000.0,2022-09-11 20:00:00,ETHBULL/USDT,11.495,11.59,11.195,11.405,1275.8139061814995,14550.6576
1662922800000.0,2022-09-11 19:00:00,ETHBULL/USDT,11.435,11.535,11.39,11.495,287.79668116572424,3308.22285
1662919200000.0,2022-09-11 18:00:00,ETHBULL/USDT,11.665,11.785,11.385,11.435,833.7235505028422,9533.6288
1662915600000.0,2022-09-11 17:00:00,ETHBULL/USDT,11.655,12.0,11.61,11.665,477.52447492498936,5570.323
1662912000000.0,2022-09-11 16:00:00,ETHBULL/USDT,11.6,11.785,11.6,11.655,215.7313642213642,2514.34905
1662908400000.0,2022-09-11 15:00:00,ETHBULL/USDT,11.49,11.85,11.475,11.6,4646.841853448276,53903.3655
1662904800000.0,2022-09-11 14:00:00,ETHBULL/USDT,11.58,11.58,11.34,11.49,226.22217145343777,2599.29275
1662901200000.0,2022-09-11 13:00:00,ETHBULL/USDT,11.715,11.715,11.505,11.58,99.98131692573403,1157.78365
1662897600000.0,2022-09-11 12:00:00,ETHBULL/USDT,11.65,11.755,11.51,11.715,199.8149850618865,2340.83255
1662894000000.0,2022-09-11 11:00:00,ETHBULL/USDT,11.46,11.835,11.45,11.65,278.4934120171674,3244.44825
1662890400000.0,2022-09-11 10:00:00,ETHBULL/USDT,11.44,11.51,11.43,11.46,16.348468586387433,187.35345
1662886800000.0,2022-09-11 09:00:00,ETHBULL/USDT,11.555,11.57,11.44,11.44,57.75076923076924,660.6688
1662883200000.0,2022-09-11 08:00:00,ETHBULL/USDT,11.46,11.6,11.4,11.555,264.0501081782778,3051.099
1662879600000.0,2022-09-11 07:00:00,ETHBULL/USDT,11.31,11.46,11.275,11.46,241.93977312390925,2772.6298
1662876000000.0,2022-09-11 06:00:00,ETHBULL/USDT,11.56,11.61,11.1,11.31,825.2888505747127,9334.0169
1662872400000.0,2022-09-11 05:00:00,ETHBULL/USDT,11.43,11.61,11.42,11.56,532.4720112456747,6155.37645
1662868800000.0,2022-09-11 04:00:00,ETHBULL/USDT,11.47,11.515,11.42,11.43,62.92753718285215,719.26175
1662865200000.0,2022-09-11 03:00:00,ETHBULL/USDT,11.51,11.61,11.47,11.47,135.49387532693984,1554.11475
1662861600000.0,2022-09-11 02:00:00,ETHBULL/USDT,11.475,11.565,11.365,11.51,311.7863509991312,3588.6609
1662858000000.0,2022-09-11 01:00:00,ETHBULL/USDT,11.705,11.77,11.435,11.475,169.19040958605663,1941.45995
1662854400000.0,2022-09-11 00:00:00,ETHBULL/USDT,11.75,11.825,11.655,11.705,152.27548483554037,1782.38455
1662850800000.0,2022-09-10 23:00:00,ETHBULL/USDT,11.895,11.985,11.745,11.75,326.4989829787234,3836.36305
1662847200000.0,2022-09-10 22:00:00,ETHBULL/USDT,11.265,12.015,11.265,11.895,1776.0550819672133,21126.1752
1662843600000.0,2022-09-10 21:00:00,ETHBULL/USDT,10.96,11.73,10.925,11.265,791.3996737683088,8915.117325
1662840000000.0,2022-09-10 20:00:00,ETHBULL/USDT,11.075,11.17,10.9,10.96,237.05444343065693,2598.1167
1662836400000.0,2022-09-10 19:00:00,ETHBULL/USDT,11.0,11.17,10.97,11.075,1110.741553047404,12301.4627
1662832800000.0,2022-09-10 18:00:00,ETHBULL/USDT,10.78,11.115,10.76,11.0,872.6840227272728,9599.52425
1662829200000.0,2022-09-10 17:00:00,ETHBULL/USDT,10.795,10.805,10.685,10.78,113.59158163265307,1224.51725
1662825600000.0,2022-09-10 16:00:00,ETHBULL/USDT,10.63,10.81,10.545,10.795,655.2590088003706,7073.521
1662822000000.0,2022-09-10 15:00:00,ETHBULL/USDT,10.675,10.73,10.595,10.63,19.435357478833488,206.59785
1662818400000.0,2022-09-10 14:00:00,ETHBULL/USDT,10.625,10.73,10.595,10.675,1389.8221873536297,14836.35185
1662814800000.0,2022-09-10 13:00:00,ETHBULL/USDT,10.835,10.845,10.575,10.625,1841.6726823529414,19567.77225
1662811200000.0,2022-09-10 12:00:00,ETHBULL/USDT,10.805,10.94,10.69,10.835,1318.1772773419473,14282.4508
1662807600000.0,2022-09-10 11:00:00,ETHBULL/USDT,10.795,10.87,10.765,10.805,343.65362332253585,3713.1774
1662804000000.0,2022-09-10 10:00:00,ETHBULL/USDT,10.74,10.85,10.645,10.795,1049.79274201019,11332.51265
1662800400000.0,2022-09-10 09:00:00,ETHBULL/USDT,10.63,10.765,10.605,10.74,138.09228584729982,1483.11115
1662796800000.0,2022-09-10 08:00:00,ETHBULL/USDT,10.515,10.685,10.515,10.63,93.75880526810913,996.6561
1662793200000.0,2022-09-10 07:00:00,ETHBULL/USDT,10.96,10.995,10.515,10.515,437.6895863052781,4602.306
1662789600000.0,2022-09-10 06:00:00,ETHBULL/USDT,10.94,10.99,10.895,10.96,282.6386131386861,3097.7192
1662786000000.0,2022-09-10 05:00:00,ETHBULL/USDT,10.905,11.04,10.905,10.94,212.1454753199269,2320.8715
1662782400000.0,2022-09-10 04:00:00,ETHBULL/USDT,10.985,11.16,10.9,10.905,4653.841889041724,50750.1458
1662778800000.0,2022-09-10 03:00:00,ETHBULL/USDT,11.105,11.13,10.975,10.985,5880.494993172509,64597.2375
1662775200000.0,2022-09-10 02:00:00,ETHBULL/USDT,10.775,11.13,10.72,11.11,4846.698134563457,53846.816275
1662771600000.0,2022-09-10 01:00:00,ETHBULL/USDT,10.65,10.885,10.615,10.775,4800.527781902552,51725.68685
1662768000000.0,2022-09-10 00:00:00,ETHBULL/USDT,10.66,10.725,10.48,10.65,16.22199530516432,172.76425
1662764400000.0,2022-09-09 23:00:00,ETHBULL/USDT,10.7225,10.8725,10.505,10.66,440.16924953095685,4692.2042
1662760800000.0,2022-09-09 22:00:00,ETHBULL/USDT,10.595,10.7475,10.565,10.7225,56.58564467241781,606.739575
