https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMPBEAR,Volume USDT
1661126400000.0,2022-08-22 00:00:00,COMPBEAR/USDT,5.6e-07,6.1e-07,5.1e-07,5.6e-07,0.0,0.0
1661040000000.0,2022-08-21 00:00:00,COMPBEAR/USDT,5.7e-07,5.9e-07,5.3e-07,5.6e-07,414285.71428571426,0.232
1660953600000.0,2022-08-20 00:00:00,COMPBEAR/USDT,5.6e-07,6.2e-07,5.2e-07,5.7e-07,180847368.4210526,103.083
1660867200000.0,2022-08-19 00:00:00,COMPBEAR/USDT,4.2e-07,5.7e-07,4.1e-07,5.6e-07,14485714.285714285,8.112
1660780800000.0,2022-08-18 00:00:00,COMPBEAR/USDT,3.7e-07,4.4e-07,3.4e-07,4.2e-07,0.0,0.0
1660694400000.0,2022-08-17 00:00:00,COMPBEAR/USDT,3.4e-07,3.8e-07,3.2e-07,3.7e-07,0.0,0.0
1660608000000.0,2022-08-16 00:00:00,COMPBEAR/USDT,3.2e-07,3.5e-07,3.2e-07,3.4e-07,20400000.0,6.936
1660521600000.0,2022-08-15 00:00:00,COMPBEAR/USDT,3e-07,3.4e-07,2.9e-07,3.2e-07,76000000.0,24.32
1660435200000.0,2022-08-14 00:00:00,COMPBEAR/USDT,2.8e-07,3.1e-07,2.6e-07,3e-07,7500000.0,2.25
1660348800000.0,2022-08-13 00:00:00,COMPBEAR/USDT,2.9e-07,3e-07,2.8e-07,2.8e-07,10214285.714285713,2.86
1660262400000.0,2022-08-12 00:00:00,COMPBEAR/USDT,3.1e-07,3.3e-07,2.9e-07,2.9e-07,88586206.89655174,25.69
1660176000000.0,2022-08-11 00:00:00,COMPBEAR/USDT,2.7e-07,3.1e-07,2.7e-07,3.1e-07,181258064.51612902,56.19
1660089600000.0,2022-08-10 00:00:00,COMPBEAR/USDT,4.1e-07,4.3e-07,2.4e-07,2.7e-07,665107407.4074074,179.579
1660003200000.0,2022-08-09 00:00:00,COMPBEAR/USDT,3.5e-07,4.1e-07,3.2e-07,4.1e-07,1124814634.1463413,461.174
1659916800000.0,2022-08-08 00:00:00,COMPBEAR/USDT,3.6e-07,3.6e-07,3.2e-07,3.5e-07,102900000.0,36.015
1659830400000.0,2022-08-07 00:00:00,COMPBEAR/USDT,3.3e-07,3.7e-07,3.1e-07,3.6e-07,0.0,0.0
1659744000000.0,2022-08-06 00:00:00,COMPBEAR/USDT,4e-07,4e-07,3.2e-07,3.3e-07,0.0,0.0
1659657600000.0,2022-08-05 00:00:00,COMPBEAR/USDT,5e-07,5e-07,4e-07,4e-07,12500000.0,5.0
1659571200000.0,2022-08-04 00:00:00,COMPBEAR/USDT,5e-07,5.2e-07,4.8e-07,5e-07,0.0,0.0
1659484800000.0,2022-08-03 00:00:00,COMPBEAR/USDT,5.1e-07,5.6e-07,4.5e-07,5e-07,0.0,0.0
1659398400000.0,2022-08-02 00:00:00,COMPBEAR/USDT,4.8e-07,5.6e-07,4.6e-07,5.1e-07,0.0,0.0
1659312000000.0,2022-08-01 00:00:00,COMPBEAR/USDT,5.1e-07,5.2e-07,4.1e-07,4.8e-07,0.0,0.0
1659225600000.0,2022-07-31 00:00:00,COMPBEAR/USDT,5.2e-07,5.3e-07,4.4e-07,5.1e-07,39607843.1372549,20.2
1659139200000.0,2022-07-30 00:00:00,COMPBEAR/USDT,5.7e-07,5.9e-07,4.7e-07,5.2e-07,123617307.69230771,64.281
1659052800000.0,2022-07-29 00:00:00,COMPBEAR/USDT,5.5e-07,6.3e-07,5.4e-07,5.7e-07,0.0,0.0
1658966400000.0,2022-07-28 00:00:00,COMPBEAR/USDT,7e-07,7.2e-07,5.2e-07,5.5e-07,76072727.27272728,41.84
1658880000000.0,2022-07-27 00:00:00,COMPBEAR/USDT,1.04e-06,1.09e-06,6.5e-07,7e-07,83480000.0,58.436
1658793600000.0,2022-07-26 00:00:00,COMPBEAR/USDT,9.7e-07,1.16e-06,9.5e-07,1.04e-06,512780769.2307693,533.292
1658707200000.0,2022-07-25 00:00:00,COMPBEAR/USDT,7.6e-07,9.7e-07,7.2e-07,9.7e-07,27802061.855670102,26.968
1658620800000.0,2022-07-24 00:00:00,COMPBEAR/USDT,7.3e-07,7.7e-07,7.1e-07,7.6e-07,0.0,0.0
1658534400000.0,2022-07-23 00:00:00,COMPBEAR/USDT,7.3e-07,8.1e-07,6.8e-07,7.3e-07,0.0,0.0
1658448000000.0,2022-07-22 00:00:00,COMPBEAR/USDT,6.9e-07,7.6e-07,5.7e-07,7.3e-07,0.0,0.0
1658361600000.0,2022-07-21 00:00:00,COMPBEAR/USDT,7.3e-07,8.1e-07,6.7e-07,6.9e-07,44018840.57971015,30.373
1658275200000.0,2022-07-20 00:00:00,COMPBEAR/USDT,5.8e-07,7.6e-07,5.8e-07,7.3e-07,23850684.93150685,17.411
1658188800000.0,2022-07-19 00:00:00,COMPBEAR/USDT,7.7e-07,8.4e-07,5.4e-07,5.8e-07,60948275.86206897,35.35
1658102400000.0,2022-07-18 00:00:00,COMPBEAR/USDT,8.9e-07,8.9e-07,7.3e-07,7.7e-07,12833766.233766234,9.882
1658016000000.0,2022-07-17 00:00:00,COMPBEAR/USDT,8.6e-07,9.1e-07,8.5e-07,8.9e-07,27050561.79775281,24.075
1657929600000.0,2022-07-16 00:00:00,COMPBEAR/USDT,8.5e-07,9.6e-07,7.7e-07,8.6e-07,97795348.8372093,84.104
1657843200000.0,2022-07-15 00:00:00,COMPBEAR/USDT,9.4e-07,9.6e-07,7.3e-07,8.5e-07,79184705.88235295,67.307
1657756800000.0,2022-07-14 00:00:00,COMPBEAR/USDT,1.39e-06,1.53e-06,9.1e-07,9.4e-07,3091489.361702128,2.906
1657670400000.0,2022-07-13 00:00:00,COMPBEAR/USDT,1.73e-06,1.96e-06,1.39e-06,1.39e-06,10714388.489208633,14.893
1657584000000.0,2022-07-12 00:00:00,COMPBEAR/USDT,1.51e-06,1.73e-06,1.37e-06,1.73e-06,13624855.491329482,23.571
1657497600000.0,2022-07-11 00:00:00,COMPBEAR/USDT,1.21e-06,1.51e-06,1.08e-06,1.51e-06,89878807.94701988,135.717
1657411200000.0,2022-07-10 00:00:00,COMPBEAR/USDT,1.14e-06,1.28e-06,9.3e-07,1.21e-06,91432231.40495867,110.633
1657324800000.0,2022-07-09 00:00:00,COMPBEAR/USDT,1.99e-06,2.02e-06,1.08e-06,1.14e-06,541771929.8245614,617.62
1657238400000.0,2022-07-08 00:00:00,COMPBEAR/USDT,1.82e-06,2.14e-06,1.64e-06,1.99e-06,0.0,0.0
1657152000000.0,2022-07-07 00:00:00,COMPBEAR/USDT,2.11e-06,2.21e-06,1.67e-06,1.82e-06,119000000.00000001,216.58
1657065600000.0,2022-07-06 00:00:00,COMPBEAR/USDT,2.16e-06,2.16e-06,2.02e-06,2.11e-06,900000.0,1.899
1656979200000.0,2022-07-05 00:00:00,COMPBEAR/USDT,1.82e-06,2.21e-06,1.72e-06,2.16e-06,21929166.666666664,47.367
1656892800000.0,2022-07-04 00:00:00,COMPBEAR/USDT,1.74e-06,1.97e-06,1.72e-06,1.82e-06,10676923.076923076,19.432
1656806400000.0,2022-07-03 00:00:00,COMPBEAR/USDT,2.09e-06,2.19e-06,1.64e-06,1.74e-06,175739080.4597701,305.786
1656720000000.0,2022-07-02 00:00:00,COMPBEAR/USDT,2.12e-06,2.3e-06,2.05e-06,2.09e-06,9000000.0,18.81
1656633600000.0,2022-07-01 00:00:00,COMPBEAR/USDT,2.13e-06,2.4e-06,1.84e-06,2.12e-06,24523113.20754717,51.989
1656547200000.0,2022-06-30 00:00:00,COMPBEAR/USDT,1.85e-06,2.52e-06,1.81e-06,2.13e-06,115136619.71830986,245.241
1656460800000.0,2022-06-29 00:00:00,COMPBEAR/USDT,2.28e-06,2.32e-06,1.68e-06,1.85e-06,20387027.027027026,37.716
1656374400000.0,2022-06-28 00:00:00,COMPBEAR/USDT,2.04e-06,2.35e-06,1.77e-06,2.28e-06,62045175.43859648,141.463
1656288000000.0,2022-06-27 00:00:00,COMPBEAR/USDT,1.95e-06,2.08e-06,1.67e-06,2.04e-06,98376470.58823529,200.688
1656201600000.0,2022-06-26 00:00:00,COMPBEAR/USDT,1.58e-06,1.99e-06,1.58e-06,1.95e-06,62625641.02564103,122.12
1656115200000.0,2022-06-25 00:00:00,COMPBEAR/USDT,3.08e-06,3.25e-06,1.47e-06,1.58e-06,224060126.5822785,354.015
1656028800000.0,2022-06-24 00:00:00,COMPBEAR/USDT,3.92e-06,4.19e-06,2.87e-06,3.08e-06,37149805.1948052,114.4214
1655942400000.0,2022-06-23 00:00:00,COMPBEAR/USDT,5.3e-06,5.3e-06,3.34e-06,3.92e-06,205150306.122449,804.1892
1655856000000.0,2022-06-22 00:00:00,COMPBEAR/USDT,5.39e-06,6.26e-06,4.52e-06,5.3e-06,408916528.3018868,2167.2576
1655769600000.0,2022-06-21 00:00:00,COMPBEAR/USDT,9.7e-06,1.039e-05,4.09e-06,5.39e-06,84713413.72912802,456.6053
1655683200000.0,2022-06-20 00:00:00,COMPBEAR/USDT,1.31e-05,1.427e-05,9.12e-06,9.7e-06,41231443.29896907,399.945
1655596800000.0,2022-06-19 00:00:00,COMPBEAR/USDT,1.908e-05,2.064e-05,1.226e-05,1.31e-05,1694404.5801526718,22.1967
1655510400000.0,2022-06-18 00:00:00,COMPBEAR/USDT,1.438e-05,2.107e-05,1.335e-05,1.908e-05,23888784.067085955,455.798
1655424000000.0,2022-06-17 00:00:00,COMPBEAR/USDT,1.719e-05,1.769e-05,1.335e-05,1.438e-05,77128205.84144644,1109.1036
1655337600000.0,2022-06-16 00:00:00,COMPBEAR/USDT,1.298e-05,1.807e-05,1.223e-05,1.719e-05,1898324.6073298429,32.6322
1655251200000.0,2022-06-15 00:00:00,COMPBEAR/USDT,1.361e-05,1.887e-05,1.292e-05,1.298e-05,48811633.281972274,633.575
1655164800000.0,2022-06-14 00:00:00,COMPBEAR/USDT,1.287e-05,1.541e-05,1.13e-05,1.361e-05,108428052.90227774,1475.7058
1655078400000.0,2022-06-13 00:00:00,COMPBEAR/USDT,8.78e-06,1.373e-05,8.5e-06,1.287e-05,55469665.88966589,713.8946
1654992000000.0,2022-06-12 00:00:00,COMPBEAR/USDT,7.1e-06,8.99e-06,6.89e-06,8.78e-06,187269236.9020501,1644.2239
1654905600000.0,2022-06-11 00:00:00,COMPBEAR/USDT,5.22e-06,7.2e-06,4.86e-06,7.1e-06,174218873.23943663,1236.954
1654819200000.0,2022-06-10 00:00:00,COMPBEAR/USDT,4.23e-06,5.29e-06,4.15e-06,5.22e-06,68851973.18007663,359.4073
1654732800000.0,2022-06-09 00:00:00,COMPBEAR/USDT,4.19e-06,4.32e-06,3.98e-06,4.23e-06,2055579.196217494,8.6951
1654646400000.0,2022-06-08 00:00:00,COMPBEAR/USDT,3.8e-06,4.35e-06,3.5e-06,4.19e-06,20913603.818615753,87.628
1654560000000.0,2022-06-07 00:00:00,COMPBEAR/USDT,3.46e-06,4.25e-06,3.46e-06,3.8e-06,0.0,0.0
1654473600000.0,2022-06-06 00:00:00,COMPBEAR/USDT,3.9e-06,3.9e-06,3.2e-06,3.46e-06,320000.0,1.1072
1654387200000.0,2022-06-05 00:00:00,COMPBEAR/USDT,3.9e-06,4.09e-06,3.73e-06,3.9e-06,0.0,0.0
1654300800000.0,2022-06-04 00:00:00,COMPBEAR/USDT,4.32e-06,4.54e-06,3.9e-06,3.9e-06,0.0,0.0
1654214400000.0,2022-06-03 00:00:00,COMPBEAR/USDT,3.73e-06,4.5e-06,3.69e-06,4.32e-06,60511851.85185185,261.4112
1654128000000.0,2022-06-02 00:00:00,COMPBEAR/USDT,4.19e-06,4.33e-06,3.67e-06,3.73e-06,12516729.222520107,46.6874
1654041600000.0,2022-06-01 00:00:00,COMPBEAR/USDT,3.57e-06,4.26e-06,2.68e-06,4.19e-06,13957589.498806683,58.4823
1653955200000.0,2022-05-31 00:00:00,COMPBEAR/USDT,3.98e-06,4.12e-06,3.11e-06,3.57e-06,56038095.23809524,200.056
1653868800000.0,2022-05-30 00:00:00,COMPBEAR/USDT,5.47e-06,5.61e-06,3.82e-06,3.98e-06,0.0,0.0
1653782400000.0,2022-05-29 00:00:00,COMPBEAR/USDT,5.49e-06,5.93e-06,5.43e-06,5.47e-06,12917806.21572212,70.6604
1653696000000.0,2022-05-28 00:00:00,COMPBEAR/USDT,5.74e-06,6.1e-06,4.96e-06,5.49e-06,19050000.0,104.5845
1653609600000.0,2022-05-27 00:00:00,COMPBEAR/USDT,4.94e-06,6.15e-06,4.64e-06,5.74e-06,0.0,0.0
1653523200000.0,2022-05-26 00:00:00,COMPBEAR/USDT,3.81e-06,5.16e-06,3.52e-06,4.94e-06,221121842.10526314,1092.3419
1653436800000.0,2022-05-25 00:00:00,COMPBEAR/USDT,3.18e-06,3.87e-06,2.97e-06,3.81e-06,0.0,0.0
1653350400000.0,2022-05-24 00:00:00,COMPBEAR/USDT,3.41e-06,3.97e-06,3.02e-06,3.18e-06,0.0,0.0
1653264000000.0,2022-05-23 00:00:00,COMPBEAR/USDT,3.48e-06,3.58e-06,2.84e-06,3.41e-06,28480645.16129032,97.119
1653177600000.0,2022-05-22 00:00:00,COMPBEAR/USDT,4.09e-06,4.18e-06,3.24e-06,3.48e-06,17243563.218390804,60.0076
1653091200000.0,2022-05-21 00:00:00,COMPBEAR/USDT,4.01e-06,4.65e-06,3.87e-06,4.09e-06,138497261.61369193,566.4538
1653004800000.0,2022-05-20 00:00:00,COMPBEAR/USDT,4.09e-06,4.92e-06,3.95e-06,4.01e-06,0.0,0.0
1652918400000.0,2022-05-19 00:00:00,COMPBEAR/USDT,4.73e-06,5.39e-06,4.01e-06,4.13e-06,1443216246.9733655,5960.4831
1652832000000.0,2022-05-18 00:00:00,COMPBEAR/USDT,3.58e-06,4.8e-06,3.37e-06,4.73e-06,0.0,0.0
1652745600000.0,2022-05-17 00:00:00,COMPBEAR/USDT,4.84e-06,4.86e-06,3.38e-06,3.58e-06,0.0,0.0
1652659200000.0,2022-05-16 00:00:00,COMPBEAR/USDT,3.81e-06,4.98e-06,3.81e-06,4.84e-06,15613822.314049585,75.5709
1652572800000.0,2022-05-15 00:00:00,COMPBEAR/USDT,4.49e-06,4.89e-06,3.75e-06,3.81e-06,3385984.2519685044,12.9006
1652486400000.0,2022-05-14 00:00:00,COMPBEAR/USDT,4.94e-06,5.45e-06,4.2e-06,4.49e-06,54454.3429844098,0.2445
1652400000000.0,2022-05-13 00:00:00,COMPBEAR/USDT,8.57e-06,8.97e-06,3.97e-06,4.94e-06,434687165.9919028,2147.3546
1652313600000.0,2022-05-12 00:00:00,COMPBEAR/USDT,6.95e-06,1.054e-05,5.8e-06,8.57e-06,466750886.8144691,4000.0551
1652227200000.0,2022-05-11 00:00:00,COMPBEAR/USDT,4.3e-06,7.06e-06,3.87e-06,6.95e-06,183291309.352518,1273.8746
1652140800000.0,2022-05-10 00:00:00,COMPBEAR/USDT,6e-06,6.56e-06,3.37e-06,4.3e-06,1913771395.3488371,8229.217
1652054400000.0,2022-05-09 00:00:00,COMPBEAR/USDT,3.77e-06,6e-06,3.69e-06,6e-06,3256381450.0,19538.2887
1651968000000.0,2022-05-08 00:00:00,COMPBEAR/USDT,3.68e-06,4.14e-06,3.46e-06,3.77e-06,89134562.33421752,336.0373
1651881600000.0,2022-05-07 00:00:00,COMPBEAR/USDT,3.37e-06,3.91e-06,3.28e-06,3.68e-06,55607010.86956522,204.6338
1651795200000.0,2022-05-06 00:00:00,COMPBEAR/USDT,3.24e-06,3.47e-06,3.12e-06,3.37e-06,125076587.537092,421.5081
1651708800000.0,2022-05-05 00:00:00,COMPBEAR/USDT,2.53e-06,3.38e-06,2.41e-06,3.24e-06,180658333.33333334,585.333
1651622400000.0,2022-05-04 00:00:00,COMPBEAR/USDT,3.75e-06,3.81e-06,2.51e-06,2.53e-06,169031857.70750988,427.6506
1651536000000.0,2022-05-03 00:00:00,COMPBEAR/USDT,3.6e-06,3.83e-06,3.38e-06,3.75e-06,81608373.33333334,306.0314
1651449600000.0,2022-05-02 00:00:00,COMPBEAR/USDT,3.47e-06,3.81e-06,3.28e-06,3.6e-06,0.0,0.0
1651363200000.0,2022-05-01 00:00:00,COMPBEAR/USDT,3.56e-06,3.83e-06,3.06e-06,3.47e-06,28903746.397694528,100.296
1651276800000.0,2022-04-30 00:00:00,COMPBEAR/USDT,2.8e-06,3.66e-06,2.66e-06,3.56e-06,57854213.48314607,205.961
1651190400000.0,2022-04-29 00:00:00,COMPBEAR/USDT,2.34e-06,2.9e-06,2.34e-06,2.8e-06,37081428.571428575,103.828
1651104000000.0,2022-04-28 00:00:00,COMPBEAR/USDT,2.24e-06,2.39e-06,2.2e-06,2.34e-06,22400000.0,52.416
1651017600000.0,2022-04-27 00:00:00,COMPBEAR/USDT,2.47e-06,2.51e-06,2.14e-06,2.24e-06,22400000.0,50.176
1650931200000.0,2022-04-26 00:00:00,COMPBEAR/USDT,2.02e-06,2.55e-06,1.95e-06,2.47e-06,42928744.93927126,106.034
1650844800000.0,2022-04-25 00:00:00,COMPBEAR/USDT,2.1e-06,2.47e-06,1.99e-06,2.02e-06,273419801.980198,552.308
1650758400000.0,2022-04-24 00:00:00,COMPBEAR/USDT,2.03e-06,2.14e-06,1.9e-06,2.1e-06,0.0,0.0
1650672000000.0,2022-04-23 00:00:00,COMPBEAR/USDT,1.9e-06,2.05e-06,1.86e-06,2.03e-06,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,COMPBEAR/USDT,1.87e-06,1.97e-06,1.83e-06,1.9e-06,0.0,0.0
1650499200000.0,2022-04-21 00:00:00,COMPBEAR/USDT,1.61e-06,1.97e-06,1.55e-06,1.87e-06,265074866.3101604,495.69
1650412800000.0,2022-04-20 00:00:00,COMPBEAR/USDT,1.73e-06,1.8e-06,1.51e-06,1.61e-06,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,COMPBEAR/USDT,1.83e-06,1.85e-06,1.68e-06,1.73e-06,174208670.52023122,301.381
1650240000000.0,2022-04-18 00:00:00,COMPBEAR/USDT,1.72e-06,2.05e-06,1.61e-06,1.83e-06,1192243169.398907,2181.805
1650153600000.0,2022-04-17 00:00:00,COMPBEAR/USDT,1.66e-06,1.75e-06,1.51e-06,1.72e-06,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,COMPBEAR/USDT,1.57e-06,1.76e-06,1.5e-06,1.66e-06,985242168.6746988,1635.502
1649980800000.0,2022-04-15 00:00:00,COMPBEAR/USDT,1.68e-06,1.8e-06,1.56e-06,1.57e-06,0.0,0.0
1649894400000.0,2022-04-14 00:00:00,COMPBEAR/USDT,1.5e-06,1.73e-06,1.31e-06,1.68e-06,26859523.80952381,45.124
1649808000000.0,2022-04-13 00:00:00,COMPBEAR/USDT,2.42e-06,2.51e-06,1.45e-06,1.5e-06,146262666.66666666,219.394
1649721600000.0,2022-04-12 00:00:00,COMPBEAR/USDT,3.36e-06,3.4e-06,2.31e-06,2.42e-06,0.0,0.0
1649635200000.0,2022-04-11 00:00:00,COMPBEAR/USDT,2.45e-06,3.46e-06,2.38e-06,3.36e-06,0.0,0.0
1649548800000.0,2022-04-10 00:00:00,COMPBEAR/USDT,2.38e-06,2.47e-06,2.21e-06,2.45e-06,0.0,0.0
1649462400000.0,2022-04-09 00:00:00,COMPBEAR/USDT,2.41e-06,2.46e-06,2.22e-06,2.38e-06,2900000.0,6.902
1649376000000.0,2022-04-08 00:00:00,COMPBEAR/USDT,2.22e-06,2.49e-06,1.96e-06,2.41e-06,0.0,0.0
1649289600000.0,2022-04-07 00:00:00,COMPBEAR/USDT,2.48e-06,2.6e-06,2.09e-06,2.22e-06,0.0,0.0
1649203200000.0,2022-04-06 00:00:00,COMPBEAR/USDT,1.79e-06,2.51e-06,1.78e-06,2.48e-06,0.0,0.0
1649116800000.0,2022-04-05 00:00:00,COMPBEAR/USDT,1.55e-06,1.81e-06,1.48e-06,1.79e-06,0.0,0.0
1649030400000.0,2022-04-04 00:00:00,COMPBEAR/USDT,1.41e-06,1.75e-06,1.41e-06,1.55e-06,22794838.70967742,35.332
1648944000000.0,2022-04-03 00:00:00,COMPBEAR/USDT,2.14e-06,2.24e-06,1.34e-06,1.41e-06,8653900.709219858,12.202
1648857600000.0,2022-04-02 00:00:00,COMPBEAR/USDT,1.91e-06,2.16e-06,1.78e-06,2.14e-06,0.0,0.0
1648771200000.0,2022-04-01 00:00:00,COMPBEAR/USDT,2.26e-06,2.62e-06,1.88e-06,1.91e-06,0.0,0.0
1648684800000.0,2022-03-31 00:00:00,COMPBEAR/USDT,2e-06,2.37e-06,1.75e-06,2.26e-06,0.0,0.0
1648598400000.0,2022-03-30 00:00:00,COMPBEAR/USDT,2.54e-06,2.86e-06,1.8e-06,2e-06,425789000.0,851.578
1648512000000.0,2022-03-29 00:00:00,COMPBEAR/USDT,4.93e-06,4.94e-06,2.48e-06,2.54e-06,213612204.7244095,542.575
1648425600000.0,2022-03-28 00:00:00,COMPBEAR/USDT,4.55e-06,4.94e-06,3.68e-06,4.93e-06,0.0,0.0
1648339200000.0,2022-03-27 00:00:00,COMPBEAR/USDT,5.04e-06,5.33e-06,4.55e-06,4.55e-06,16915428.57142857,76.9652
1648252800000.0,2022-03-26 00:00:00,COMPBEAR/USDT,5.77e-06,5.84e-06,5.03e-06,5.04e-06,0.0,0.0
1648166400000.0,2022-03-25 00:00:00,COMPBEAR/USDT,5.35e-06,6.11e-06,5.08e-06,5.77e-06,41166464.471403815,237.5305
1648080000000.0,2022-03-24 00:00:00,COMPBEAR/USDT,5.89e-06,6.1e-06,5.11e-06,5.35e-06,2971962.6168224304,15.9
1647993600000.0,2022-03-23 00:00:00,COMPBEAR/USDT,6.06e-06,6.34e-06,5.88e-06,5.89e-06,0.0,0.0
1647907200000.0,2022-03-22 00:00:00,COMPBEAR/USDT,6.24e-06,6.31e-06,5.51e-06,6.06e-06,0.0,0.0
1647820800000.0,2022-03-21 00:00:00,COMPBEAR/USDT,5.95e-06,6.4e-06,5.68e-06,6.24e-06,0.0,0.0
1647734400000.0,2022-03-20 00:00:00,COMPBEAR/USDT,5.54e-06,6.26e-06,5.48e-06,5.95e-06,6058285.714285715,36.0468
1647648000000.0,2022-03-19 00:00:00,COMPBEAR/USDT,5.58e-06,5.92e-06,4.9e-06,5.54e-06,0.0,0.0
1647561600000.0,2022-03-18 00:00:00,COMPBEAR/USDT,6.74e-06,7.14e-06,5.46e-06,5.58e-06,0.0,0.0
1647475200000.0,2022-03-17 00:00:00,COMPBEAR/USDT,7.3e-06,7.87e-06,6.06e-06,6.74e-06,73261943.62017804,493.7855
1647388800000.0,2022-03-16 00:00:00,COMPBEAR/USDT,8.92e-06,9.19e-06,7.26e-06,7.3e-06,5769616.438356164,42.1182
1647302400000.0,2022-03-15 00:00:00,COMPBEAR/USDT,9.76e-06,1.008e-05,8.6e-06,8.92e-06,0.0,0.0
1647216000000.0,2022-03-14 00:00:00,COMPBEAR/USDT,1.009e-05,1.033e-05,9.43e-06,9.76e-06,0.0,0.0
1647129600000.0,2022-03-13 00:00:00,COMPBEAR/USDT,9.34e-06,1.041e-05,9.14e-06,1.009e-05,2022279.4846382558,20.4048
1647043200000.0,2022-03-12 00:00:00,COMPBEAR/USDT,9.45e-06,9.46e-06,8.73e-06,9.34e-06,0.0,0.0
1646956800000.0,2022-03-11 00:00:00,COMPBEAR/USDT,9.37e-06,9.98e-06,9.07e-06,9.45e-06,3213015.873015873,30.363
1646870400000.0,2022-03-10 00:00:00,COMPBEAR/USDT,7.9e-06,9.56e-06,7.76e-06,9.37e-06,5380330.843116328,50.4137
