https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CV,Volume BTC
1663398000,2022-09-17 07:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663394400,2022-09-17 06:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,27316.04,0.000193943884
1663390800,2022-09-17 05:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000072,0.0000000073,14500.38,0.000104428151
1663387200,2022-09-17 04:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,13676.64,0.000097104144
1663383600,2022-09-17 03:00:00,CV/BTC,0.000000007,0.0000000073,0.000000007,0.0000000071,257892.64,0.001844002447
1663380000,2022-09-17 02:00:00,CV/BTC,0.0000000071,0.0000000072,0.0000000071,0.0000000072,6035.99,0.000042900662
1663376400,2022-09-17 01:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663372800,2022-09-17 00:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,36469.59,0.000258934089
1663369200,2022-09-16 23:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,1712.21,0.000012156691
1663365600,2022-09-16 22:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,1712.19,0.000012156549
1663362000,2022-09-16 21:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663358400,2022-09-16 20:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,24796.63,0.000176056073
1663354800,2022-09-16 19:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663351200,2022-09-16 18:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663347600,2022-09-16 17:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663344000,2022-09-16 16:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663340400,2022-09-16 15:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663336800,2022-09-16 14:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663333200,2022-09-16 13:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000071,0.0000000071,6045.16,0.000043353994
1663329600,2022-09-16 12:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,4217.94,0.000029947374
1663326000,2022-09-16 11:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,105603.09,0.000749781939
1663322400,2022-09-16 10:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663318800,2022-09-16 09:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,7066.56,0.000050172576
1663315200,2022-09-16 08:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000071,0.0000000073,81637.52,0.00058753873
1663311600,2022-09-16 07:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000072,0.0000000073,199230.93,0.001439800753
1663308000,2022-09-16 06:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,1446.09,0.000010411848
1663304400,2022-09-16 05:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,6221.69,0.000044796168
1663300800,2022-09-16 04:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,5880.94,0.000041754674
1663297200,2022-09-16 03:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,58428.95,0.00042068844
1663293600,2022-09-16 02:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,26471.05,0.00019059156
1663290000,2022-09-16 01:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,24123.38,0.000176100674
1663286400,2022-09-16 00:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,8616.29,0.000061175659
1663282800,2022-09-15 23:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000072,0.0000000072,392022.42,0.002855745895
1663279200,2022-09-15 22:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,17875.91,0.000126918961
1663275600,2022-09-15 21:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,4516.28,0.000032517216
1663272000,2022-09-15 20:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000071,0.0000000071,31572.38,0.000224163899
1663268400,2022-09-15 19:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,88194.44,0.000634999968
1663264800,2022-09-15 18:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,47789.55,0.000339305805
1663261200,2022-09-15 17:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,21000,0.0001491
1663257600,2022-09-15 16:00:00,CV/BTC,0.0000000071,0.0000000073,0.000000007,0.0000000073,54002.64,0.00038946593
1663254000,2022-09-15 15:00:00,CV/BTC,0.0000000071,0.0000000072,0.0000000071,0.0000000072,13624.31,0.000097092532
1663250400,2022-09-15 14:00:00,CV/BTC,0.0000000071,0.0000000072,0.0000000071,0.0000000072,75865.81,0.000544850599
1663246800,2022-09-15 13:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663243200,2022-09-15 12:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663239600,2022-09-15 11:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663236000,2022-09-15 10:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,25570.57,0.000184108104
1663232400,2022-09-15 09:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,1032.13,0.000007431336
1663228800,2022-09-15 08:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,44581.74,0.000316530354
1663225200,2022-09-15 07:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,0,0
1663221600,2022-09-15 06:00:00,CV/BTC,0.0000000071,0.0000000073,0.000000007,0.0000000073,208359.5,0.001477434753
1663218000,2022-09-15 05:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,20162.84,0.000147188732
1663214400,2022-09-15 04:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000071,0.0000000071,20964.03,0.000150467482
1663210800,2022-09-15 03:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663207200,2022-09-15 02:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663203600,2022-09-15 01:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663200000,2022-09-15 00:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663196400,2022-09-14 23:00:00,CV/BTC,0.0000000071,0.0000000072,0.0000000071,0.0000000072,57964.5,0.000417223483
1663192800,2022-09-14 22:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,1209.17,0.000008585107
1663189200,2022-09-14 21:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,43259.28,0.000307140888
1663185600,2022-09-14 20:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,0,0
1663182000,2022-09-14 19:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,0,0
1663178400,2022-09-14 18:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,6377.16,0.000046553268
1663174800,2022-09-14 17:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000071,0.0000000071,54247.45,0.000388072785
1663171200,2022-09-14 16:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,21214.04,0.000152741088
1663167600,2022-09-14 15:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,1474.55,0.00001061676
1663164000,2022-09-14 14:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000072,0.0000000072,49855.18,0.000363690784
1663160400,2022-09-14 13:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663156800,2022-09-14 12:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000071,0.0000000071,116880.3,0.00083401009
1663153200,2022-09-14 11:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,0,0
1663149600,2022-09-14 10:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000072,0.0000000073,44687.08,0.000321895644
1663146000,2022-09-14 09:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000072,0.0000000073,259248.92,0.001875209983
1663142400,2022-09-14 08:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663138800,2022-09-14 07:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663135200,2022-09-14 06:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663131600,2022-09-14 05:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663128000,2022-09-14 04:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663124400,2022-09-14 03:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663120800,2022-09-14 02:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663117200,2022-09-14 01:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663113600,2022-09-14 00:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663110000,2022-09-13 23:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663106400,2022-09-13 22:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663102800,2022-09-13 21:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1663099200,2022-09-13 20:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,6967.25,0.0000501642
1663095600,2022-09-13 19:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,24227.26,0.000172013546
1663092000,2022-09-13 18:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,24789.38,0.000176004598
1663088400,2022-09-13 17:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663084800,2022-09-13 16:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,16228.69,0.000115223699
1663081200,2022-09-13 15:00:00,CV/BTC,0.000000007,0.000000007,0.000000007,0.000000007,0,0
1663077600,2022-09-13 14:00:00,CV/BTC,0.000000007,0.000000007,0.000000007,0.000000007,0,0
1663074000,2022-09-13 13:00:00,CV/BTC,0.000000007,0.000000007,0.000000007,0.000000007,16281.35,0.00011396945
1663070400,2022-09-13 12:00:00,CV/BTC,0.000000007,0.000000007,0.000000007,0.000000007,0,0
1663066800,2022-09-13 11:00:00,CV/BTC,0.000000007,0.000000007,0.000000007,0.000000007,0,0
1663063200,2022-09-13 10:00:00,CV/BTC,0.000000007,0.000000007,0.000000007,0.000000007,0,0
1663059600,2022-09-13 09:00:00,CV/BTC,0.000000007,0.000000007,0.000000007,0.000000007,0,0
1663056000,2022-09-13 08:00:00,CV/BTC,0.0000000073,0.0000000073,0.000000007,0.000000007,458072.49,0.003274794432
1663052400,2022-09-13 07:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663048800,2022-09-13 06:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663045200,2022-09-13 05:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663041600,2022-09-13 04:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663038000,2022-09-13 03:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663034400,2022-09-13 02:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1663030800,2022-09-13 01:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000071,0.0000000071,12013.71,0.000086145659
1663027200,2022-09-13 00:00:00,CV/BTC,0.0000000071,0.0000000074,0.0000000071,0.0000000072,586968.74,0.004259144077
1663023600,2022-09-12 23:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,0,0
1663020000,2022-09-12 22:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,1468.92,0.000010723116
1663016400,2022-09-12 21:00:00,CV/BTC,0.0000000071,0.0000000073,0.0000000071,0.0000000071,36775.05,0.000264615165
1663012800,2022-09-12 20:00:00,CV/BTC,0.0000000069,0.0000000073,0.0000000069,0.0000000071,883832.51,0.006356642206
1663009200,2022-09-12 19:00:00,CV/BTC,0.000000007,0.0000000071,0.0000000069,0.0000000069,645049.64,0.004556477733
1663005600,2022-09-12 18:00:00,CV/BTC,0.0000000069,0.0000000069,0.0000000069,0.0000000069,0,0
1663002000,2022-09-12 17:00:00,CV/BTC,0.0000000069,0.0000000069,0.0000000069,0.0000000069,0,0
1662998400,2022-09-12 16:00:00,CV/BTC,0.000000007,0.000000007,0.0000000069,0.0000000069,43827.99,0.00030565887
1662994800,2022-09-12 15:00:00,CV/BTC,0.000000007,0.000000007,0.000000007,0.000000007,9191.24,0.00006433868
1662991200,2022-09-12 14:00:00,CV/BTC,0.000000007,0.0000000071,0.0000000069,0.0000000069,335175.3,0.0023303025
1662987600,2022-09-12 13:00:00,CV/BTC,0.0000000071,0.0000000071,0.000000007,0.000000007,796907.08,0.005590129189
1662984000,2022-09-12 12:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,11930.73,0.000084708183
1662980400,2022-09-12 11:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1662976800,2022-09-12 10:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1662973200,2022-09-12 09:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,1000,0.0000072
1662969600,2022-09-12 08:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662966000,2022-09-12 07:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662962400,2022-09-12 06:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662958800,2022-09-12 05:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662955200,2022-09-12 04:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662951600,2022-09-12 03:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662948000,2022-09-12 02:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,2586.13,0.000018361523
1662944400,2022-09-12 01:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662940800,2022-09-12 00:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662937200,2022-09-11 23:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,8770.76,0.000062272396
1662933600,2022-09-11 22:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1662930000,2022-09-11 21:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,10025,0.00007218
1662926400,2022-09-11 20:00:00,CV/BTC,0.000000007,0.0000000072,0.000000007,0.000000007,73877.23,0.00052694907
1662922800,2022-09-11 19:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662919200,2022-09-11 18:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,141866.46,0.001007251866
1662915600,2022-09-11 17:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,32000,0.0002336
1662912000,2022-09-11 16:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000071,0.0000000071,77545.56,0.00055885711
1662908400,2022-09-11 15:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,10713.42,0.000077136624
1662904800,2022-09-11 14:00:00,CV/BTC,0.0000000074,0.0000000074,0.0000000071,0.0000000072,734884.08,0.005255776834
1662901200,2022-09-11 13:00:00,CV/BTC,0.0000000074,0.0000000074,0.0000000074,0.0000000074,12308.34,0.000091081716
1662897600,2022-09-11 12:00:00,CV/BTC,0.0000000075,0.0000000075,0.0000000074,0.0000000074,55858.28,0.000414684606
1662894000,2022-09-11 11:00:00,CV/BTC,0.0000000074,0.0000000075,0.0000000074,0.0000000075,9283,0.000068842494
1662890400,2022-09-11 10:00:00,CV/BTC,0.0000000073,0.0000000075,0.0000000072,0.0000000074,478245.83,0.00355434249
1662886800,2022-09-11 09:00:00,CV/BTC,0.0000000074,0.0000000075,0.0000000072,0.0000000075,1148967.53,0.008560031069
1662883200,2022-09-11 08:00:00,CV/BTC,0.0000000072,0.0000000075,0.0000000072,0.0000000074,677643.48,0.005049961612
1662879600,2022-09-11 07:00:00,CV/BTC,0.0000000072,0.0000000074,0.0000000072,0.0000000072,332177.78,0.002433246033
1662876000,2022-09-11 06:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,30974.89,0.000223019208
1662872400,2022-09-11 05:00:00,CV/BTC,0.000000007,0.000000007,0.000000007,0.000000007,0,0
1662868800,2022-09-11 04:00:00,CV/BTC,0.0000000072,0.0000000072,0.000000007,0.000000007,81101.42,0.000582343611
1662865200,2022-09-11 03:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000071,0.0000000071,455946.83,0.00327845225
1662861600,2022-09-11 02:00:00,CV/BTC,0.0000000074,0.0000000074,0.0000000074,0.0000000074,8859.12,0.000065557488
1662858000,2022-09-11 01:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,0,0
1662854400,2022-09-11 00:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,0,0
1662850800,2022-09-10 23:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,0,0
1662847200,2022-09-10 22:00:00,CV/BTC,0.0000000073,0.0000000073,0.0000000073,0.0000000073,36583.69,0.000267060937
1662843600,2022-09-10 21:00:00,CV/BTC,0.0000000072,0.0000000075,0.0000000072,0.0000000073,1219968.5,0.009124778514
1662840000,2022-09-10 20:00:00,CV/BTC,0.0000000072,0.0000000074,0.0000000072,0.0000000074,924094.22,0.006741979957
1662836400,2022-09-10 19:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000071,0.0000000071,86706.7,0.000617809467
1662832800,2022-09-10 18:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1662829200,2022-09-10 17:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1662825600,2022-09-10 16:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,41055.56,0.000295600032
1662822000,2022-09-10 15:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,32318.71,0.000232694712
1662818400,2022-09-10 14:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,19965.11,0.000141752281
1662814800,2022-09-10 13:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,0,0
1662811200,2022-09-10 12:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000072,0.0000000072,40675.93,0.000292866696
1662807600,2022-09-10 11:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662804000,2022-09-10 10:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,102615.05,0.000728566855
1662800400,2022-09-10 09:00:00,CV/BTC,0.0000000071,0.0000000072,0.0000000071,0.0000000072,86790.05,0.000624469355
1662796800,2022-09-10 08:00:00,CV/BTC,0.000000007,0.0000000071,0.000000007,0.0000000071,60177.74,0.000426261954
1662793200,2022-09-10 07:00:00,CV/BTC,0.0000000069,0.0000000069,0.0000000069,0.0000000069,0,0
1662789600,2022-09-10 06:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000069,0.0000000069,218615.86,0.001540676396
1662786000,2022-09-10 05:00:00,CV/BTC,0.0000000071,0.0000000073,0.0000000071,0.0000000072,173469.77,0.001253360839
1662782400,2022-09-10 04:00:00,CV/BTC,0.0000000072,0.0000000074,0.0000000068,0.0000000072,2058117.98,0.014868589469
1662778800,2022-09-10 03:00:00,CV/BTC,0.0000000071,0.0000000071,0.0000000071,0.0000000071,0,0
1662775200,2022-09-10 02:00:00,CV/BTC,0.0000000072,0.0000000072,0.0000000071,0.0000000071,41387.28,0.000296306141
1662771600,2022-09-10 01:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000072,0.0000000073,692275.32,0.005032900854
1662768000,2022-09-10 00:00:00,CV/BTC,0.0000000068,0.0000000072,0.0000000068,0.0000000072,219398.71,0.001538779577
1662764400,2022-09-09 23:00:00,CV/BTC,0.0000000067,0.0000000067,0.0000000067,0.0000000067,0,0
1662760800,2022-09-09 22:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000067,0.0000000067,60963.03,0.00041092539
1662757200,2022-09-09 21:00:00,CV/BTC,0.0000000068,0.0000000072,0.0000000067,0.0000000069,2860912.61,0.019509430058
1662753600,2022-09-09 20:00:00,CV/BTC,0.0000000067,0.0000000067,0.0000000067,0.0000000067,17016.5,0.00011401055
1662750000,2022-09-09 19:00:00,CV/BTC,0.0000000067,0.0000000067,0.0000000067,0.0000000067,0,0
1662746400,2022-09-09 18:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000067,0.0000000067,105758.57,0.000716057721
1662742800,2022-09-09 17:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,16911.77,0.000115000036
1662739200,2022-09-09 16:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000067,0.0000000067,124482.89,0.000841491319
1662735600,2022-09-09 15:00:00,CV/BTC,0.0000000067,0.0000000071,0.0000000067,0.0000000068,7150033.21,0.050386031358
1662732000,2022-09-09 14:00:00,CV/BTC,0.0000000067,0.0000000067,0.0000000067,0.0000000067,2673.66,0.000017913522
1662728400,2022-09-09 13:00:00,CV/BTC,0.0000000066,0.0000000066,0.0000000066,0.0000000066,0,0
1662724800,2022-09-09 12:00:00,CV/BTC,0.0000000066,0.0000000066,0.0000000066,0.0000000066,63420.21,0.000418573386
1662721200,2022-09-09 11:00:00,CV/BTC,0.0000000066,0.0000000066,0.0000000066,0.0000000066,0,0
1662717600,2022-09-09 10:00:00,CV/BTC,0.0000000066,0.0000000066,0.0000000066,0.0000000066,0,0
1662714000,2022-09-09 09:00:00,CV/BTC,0.0000000066,0.0000000066,0.0000000066,0.0000000066,0,0
1662710400,2022-09-09 08:00:00,CV/BTC,0.0000000066,0.0000000069,0.0000000066,0.0000000066,1062579.17,0.007246996713
1662706800,2022-09-09 07:00:00,CV/BTC,0.0000000065,0.0000000065,0.0000000065,0.0000000065,0,0
1662703200,2022-09-09 06:00:00,CV/BTC,0.0000000068,0.0000000069,0.0000000065,0.0000000065,1712385.17,0.011521226799
1662699600,2022-09-09 05:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,0,0
1662696000,2022-09-09 04:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,0,0
1662692400,2022-09-09 03:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,12467.06,0.000084776008
1662688800,2022-09-09 02:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,0,0
1662685200,2022-09-09 01:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,0,0
1662681600,2022-09-09 00:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,0,0
1662678000,2022-09-08 23:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,46153.84,0.000313846112
1662674400,2022-09-08 22:00:00,CV/BTC,0.0000000069,0.0000000069,0.0000000069,0.0000000069,2787.18,0.000019231542
1662670800,2022-09-08 21:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,0,0
1662667200,2022-09-08 20:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,0,0
1662663600,2022-09-08 19:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,0,0
1662660000,2022-09-08 18:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,3579.22,0.000024338696
1662656400,2022-09-08 17:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,0,0
1662652800,2022-09-08 16:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000068,0.0000000068,44124.2,0.00030004456
1662649200,2022-09-08 15:00:00,CV/BTC,0.0000000069,0.0000000069,0.0000000069,0.0000000069,0,0
