https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume USD
1663545600,2022-09-19 00:00:00,USDT/USD,1.00000,1.00000,1.00000,1.00000,188.59030,188.5903
1663459200,2022-09-18 00:00:00,USDT/USD,1.00006,1.00022,0.99969,0.99997,117456.25789,117452.7342022633
1663372800,2022-09-17 00:00:00,USDT/USD,0.99992,1.00006,0.99991,1.00006,34988.28139,34990.38068688339
1663286400,2022-09-16 00:00:00,USDT/USD,0.99994,1.00019,0.99885,0.99997,1861015.53176,1860959.701294047
1663200000,2022-09-15 00:00:00,USDT/USD,1.00014,1.02422,0.99758,0.99993,2168000.48566,2167848.7256260035
1663113600,2022-09-14 00:00:00,USDT/USD,1.00002,1.00030,0.99956,1.00010,1784013.74546,1784192.1468345458
1663027200,2022-09-13 00:00:00,USDT/USD,1.00019,1.02765,0.99981,1.00004,2867224.07045,2867338.759412818
1662940800,2022-09-12 00:00:00,USDT/USD,1.00027,1.00047,0.99979,1.00018,1880502.99709,1880841.4876294762
1662854400,2022-09-11 00:00:00,USDT/USD,1.00030,1.00030,0.99977,1.00026,154828.27829,154868.53364235538
1662768000,2022-09-10 00:00:00,USDT/USD,1.00035,1.00044,1.00019,1.00024,239167.62531,239225.02554007442
1662681600,2022-09-09 00:00:00,USDT/USD,1.00001,1.00070,0.99987,1.00028,1807172.51949,1807678.5277954575
1662595200,2022-09-08 00:00:00,USDT/USD,0.99943,1.00244,0.99915,0.99987,1189942.76918,1189788.0766200067
1662508800,2022-09-07 00:00:00,USDT/USD,0.99995,1.00100,0.99946,1.00002,2562283.15273,2562334.3983930545
1662422400,2022-09-06 00:00:00,USDT/USD,0.99993,1.00100,0.99551,0.99994,3027837.51785,3027655.847598929
1662336000,2022-09-05 00:00:00,USDT/USD,1.00019,1.00050,0.99956,0.99995,2157239.28254,2157131.420575873
1662249600,2022-09-04 00:00:00,USDT/USD,1.00023,1.00052,0.99990,1.00018,1719885.67551,1720195.254931592
1662163200,2022-09-03 00:00:00,USDT/USD,1.00015,1.00036,0.99988,1.00024,509176.56934,509298.7717166416
1662076800,2022-09-02 00:00:00,USDT/USD,0.99990,1.00038,0.99972,1.00015,2269387.87395,2269728.2821310926
1661990400,2022-09-01 00:00:00,USDT/USD,0.99990,1.00063,0.99934,0.99991,1427041.29300,1426912.85928363
1661904000,2022-08-31 00:00:00,USDT/USD,0.99992,1.00026,0.99973,0.99976,630297.65511,630146.3836727736
1661817600,2022-08-30 00:00:00,USDT/USD,0.99984,1.00041,0.99944,0.99992,1088832.21813,1088745.1115525495
1661731200,2022-08-29 00:00:00,USDT/USD,1.00021,1.00360,0.99962,0.99984,2022645.41284,2022321.7895739453
1661644800,2022-08-28 00:00:00,USDT/USD,1.00015,1.00119,0.99997,1.00021,856694.99636,856874.9023092357
1661558400,2022-08-27 00:00:00,USDT/USD,1.00020,1.00024,1.00002,1.00014,103018.43135,103032.853930389
1661472000,2022-08-26 00:00:00,USDT/USD,1.00000,1.00320,0.99939,0.99988,2356860.76202,2356577.9387285574
1661385600,2022-08-25 00:00:00,USDT/USD,0.99979,1.00016,0.99976,1.00000,282426.79052,282426.79052
1661299200,2022-08-24 00:00:00,USDT/USD,0.99985,1.00041,0.99947,0.99980,961948.82093,961756.431165814
1661212800,2022-08-23 00:00:00,USDT/USD,0.99968,1.00048,0.99935,0.99978,736908.07066,736745.9508844548
1661126400,2022-08-22 00:00:00,USDT/USD,0.99993,1.00053,0.99960,0.99966,1114222.49457,1113843.6589218462
1661040000,2022-08-21 00:00:00,USDT/USD,1.00016,1.02969,0.99975,0.99993,723820.68211,723770.0146622524
1660953600,2022-08-20 00:00:00,USDT/USD,1.00007,1.00033,0.99984,1.00016,345940.38607,345995.7365317712
1660867200,2022-08-19 00:00:00,USDT/USD,0.99998,1.00083,0.99998,1.00011,2463611.75477,2463882.752063025
1660780800,2022-08-18 00:00:00,USDT/USD,1.00027,1.00072,0.99998,1.00006,1413999.78157,1414084.6215568942
1660694400,2022-08-17 00:00:00,USDT/USD,1.00009,1.00154,0.99998,1.00027,1484150.76874,1484551.4894475597
1660608000,2022-08-16 00:00:00,USDT/USD,1.00022,1.00045,0.99996,0.99998,800574.74692,800558.7354250615
1660521600,2022-08-15 00:00:00,USDT/USD,1.00046,1.00090,0.99995,0.99999,1080233.23298,1080222.4306476703
1660435200,2022-08-14 00:00:00,USDT/USD,1.00061,1.00061,1.00017,1.00045,92195.08445,92236.5722380025
1660348800,2022-08-13 00:00:00,USDT/USD,1.00043,1.00086,1.00013,1.00032,377701.44260,377822.30706163205
1660262400,2022-08-12 00:00:00,USDT/USD,1.00020,1.00102,0.99982,1.00032,1367767.28439,1368204.969921005
1660176000,2022-08-11 00:00:00,USDT/USD,1.00015,1.00098,0.99996,1.00020,1012972.78203,1013175.376586406
1660089600,2022-08-10 00:00:00,USDT/USD,1.00034,1.00232,0.99921,1.00033,730519.75812,730760.8296401795
1660003200,2022-08-09 00:00:00,USDT/USD,1.00014,1.00212,0.99995,1.00013,1794315.77328,1794549.0343305264
1659916800,2022-08-08 00:00:00,USDT/USD,1.00025,1.00156,0.99994,0.99996,495985.36962,495965.5302052152
1659830400,2022-08-07 00:00:00,USDT/USD,1.00020,1.00074,0.99999,1.00001,520873.36570,520878.57443365705
1659744000,2022-08-06 00:00:00,USDT/USD,0.99998,1.00073,0.99998,1.00020,655514.81430,655645.91726286
1659657600,2022-08-05 00:00:00,USDT/USD,0.99996,1.00040,0.99987,1.00000,664626.58179,664626.58179
1659571200,2022-08-04 00:00:00,USDT/USD,1.00029,1.00060,0.99984,1.00013,1629685.66139,1629897.5205259807
1659484800,2022-08-03 00:00:00,USDT/USD,0.99999,1.00212,0.99992,1.00029,686225.58812,686424.5935405547
1659398400,2022-08-02 00:00:00,USDT/USD,1.00016,1.00086,0.99994,1.00000,643253.79765,643253.79765
1659312000,2022-08-01 00:00:00,USDT/USD,1.00056,1.00060,1.00009,1.00016,579729.84621,579822.6029853936
1659225600,2022-07-31 00:00:00,USDT/USD,1.00048,1.00058,1.00012,1.00025,176751.92827,176796.11625206753
1659139200,2022-07-30 00:00:00,USDT/USD,1.00015,1.00065,1.00014,1.00047,318010.99988,318160.4650499436
1659052800,2022-07-29 00:00:00,USDT/USD,1.00026,1.00178,0.99997,1.00015,1319576.10903,1319774.0454463547
1658966400,2022-07-28 00:00:00,USDT/USD,1.00030,1.00365,0.99995,1.00023,1396343.14912,1396664.3080442974
1658880000,2022-07-27 00:00:00,USDT/USD,1.00033,1.00222,0.99989,1.00028,814481.48727,814709.5420864357
1658793600,2022-07-26 00:00:00,USDT/USD,0.99987,1.00299,0.99940,1.00018,1542383.28878,1542660.9177719806
1658707200,2022-07-25 00:00:00,USDT/USD,1.00009,1.00074,0.99979,1.00019,1342199.55575,1342454.5736655924
1658620800,2022-07-24 00:00:00,USDT/USD,1.00009,1.00039,0.99977,1.00003,178846.91237,178852.2777773711
1658534400,2022-07-23 00:00:00,USDT/USD,0.99999,1.00035,0.99988,0.99988,356581.11711,356538.3273759468
1658448000,2022-07-22 00:00:00,USDT/USD,1.00030,1.00288,0.99943,1.00013,2199238.99406,2199524.8951292275
1658361600,2022-07-21 00:00:00,USDT/USD,1.00004,1.00040,0.99957,1.00032,1661077.60582,1661609.1506538624
1658275200,2022-07-20 00:00:00,USDT/USD,0.99990,1.00044,0.99957,1.00004,1100080.47468,1100124.4778989872
1658188800,2022-07-19 00:00:00,USDT/USD,0.99984,1.00492,0.99692,0.99990,3016743.39547,3016441.721130453
1658102400,2022-07-18 00:00:00,USDT/USD,0.99986,1.00553,0.99935,1.00001,1701878.76477,1701895.7835576478
1658016000,2022-07-17 00:00:00,USDT/USD,0.99986,1.00019,0.99949,0.99971,253620.31098,253546.76108981582
1657929600,2022-07-16 00:00:00,USDT/USD,0.99960,1.00013,0.99952,0.99988,440633.37520,440580.499194976
1657843200,2022-07-15 00:00:00,USDT/USD,0.99909,1.00341,0.99906,0.99963,2770162.43433,2769137.474229298
1657756800,2022-07-14 00:00:00,USDT/USD,0.99941,1.00515,0.99867,0.99908,2234795.41047,2232739.3986923676
1657670400,2022-07-13 00:00:00,USDT/USD,0.99892,1.00519,0.99293,0.99936,2160614.72480,2159231.931376128
1657584000,2022-07-12 00:00:00,USDT/USD,0.99897,1.02938,0.99864,0.99895,2590100.62791,2587381.022250694
1657497600,2022-07-11 00:00:00,USDT/USD,0.99960,0.99960,0.99867,0.99886,789016.04181,788116.5635223365
1657411200,2022-07-10 00:00:00,USDT/USD,0.99964,1.00007,0.99919,0.99960,1113862.53214,1113416.9871271441
1657324800,2022-07-09 00:00:00,USDT/USD,0.99934,0.99978,0.99932,0.99965,235722.34722,235639.844398473
1657238400,2022-07-08 00:00:00,USDT/USD,0.99942,1.00036,0.99898,0.99924,2051508.87520,2049949.7284548478
1657152000,2022-07-07 00:00:00,USDT/USD,0.99880,1.00065,0.99880,0.99941,1860272.85491,1859175.2939256032
1657065600,2022-07-06 00:00:00,USDT/USD,0.99900,0.99922,0.99837,0.99882,804721.84737,803772.2755901034
1656979200,2022-07-05 00:00:00,USDT/USD,0.99865,0.99920,0.99846,0.99876,2439265.30683,2436240.617849531
1656892800,2022-07-04 00:00:00,USDT/USD,0.99877,0.99900,0.99846,0.99867,771210.98560,770185.274989152
1656806400,2022-07-03 00:00:00,USDT/USD,0.99871,0.99989,0.99854,0.99877,181435.51497,181212.3492865869
1656720000,2022-07-02 00:00:00,USDT/USD,0.99873,0.99905,0.99846,0.99871,430755.54185,430199.8672010135
1656633600,2022-07-01 00:00:00,USDT/USD,0.99880,0.99992,0.99834,0.99849,1626554.06097,1624097.9643379352
1656547200,2022-06-30 00:00:00,USDT/USD,0.99862,0.99905,0.99819,0.99897,2056033.15429,2053915.4401410813
1656460800,2022-06-29 00:00:00,USDT/USD,0.99881,0.99887,0.99762,0.99858,2010954.40737,2008098.8521115344
1656374400,2022-06-28 00:00:00,USDT/USD,0.99909,0.99963,0.99816,0.99886,3051977.01744,3048497.7636401183
1656288000,2022-06-27 00:00:00,USDT/USD,0.99928,0.99964,0.99869,0.99894,1041828.08938,1040723.7516052573
1656201600,2022-06-26 00:00:00,USDT/USD,0.99938,1.00000,0.99912,0.99922,667358.05152,666837.5122398144
1656115200,2022-06-25 00:00:00,USDT/USD,0.99941,0.99981,0.99910,0.99951,615317.45365,615015.9480977115
1656028800,2022-06-24 00:00:00,USDT/USD,0.99923,0.99976,0.99873,0.99941,2565209.82505,2563696.351253221
1655942400,2022-06-23 00:00:00,USDT/USD,0.99900,1.02933,0.99881,0.99932,6829343.43073,6824699.477197103
1655856000,2022-06-22 00:00:00,USDT/USD,0.99886,1.00039,0.99858,0.99904,3762133.99089,3758522.342258746
1655769600,2022-06-21 00:00:00,USDT/USD,0.99871,0.99947,0.99849,0.99886,1791806.27189,1789763.6127400454
1655683200,2022-06-20 00:00:00,USDT/USD,0.99860,0.99933,0.99811,0.99891,2327790.07102,2325252.779842588
1655596800,2022-06-19 00:00:00,USDT/USD,0.99851,0.99903,0.99844,0.99876,667678.68295,666850.7613831421
1655510400,2022-06-18 00:00:00,USDT/USD,0.99900,0.99930,0.99805,0.99859,1867948.93040,1865315.122408136
1655424000,2022-06-17 00:00:00,USDT/USD,0.99855,0.99910,0.99855,0.99901,1490835.20885,1489359.2819932385
1655337600,2022-06-16 00:00:00,USDT/USD,0.99870,0.99890,0.99839,0.99846,4035770.94183,4029555.854579582
1655251200,2022-06-15 00:00:00,USDT/USD,0.99857,0.99870,0.99802,0.99870,3341739.25633,3337394.9952967707
1655164800,2022-06-14 00:00:00,USDT/USD,0.99859,0.99890,0.99823,0.99868,4005087.60652,3999800.8908793936
1655078400,2022-06-13 00:00:00,USDT/USD,0.99872,0.99890,0.99626,0.99858,8362383.20431,8350508.62015988
1654992000,2022-06-12 00:00:00,USDT/USD,0.99885,0.99899,0.99850,0.99866,474084.47637,473449.2031716642
1654905600,2022-06-11 00:00:00,USDT/USD,0.99890,0.99958,0.99861,0.99886,613657.34423,612957.7748575779
1654819200,2022-06-10 00:00:00,USDT/USD,0.99929,0.99981,0.99869,0.99887,1439538.27929,1437911.6010344024
1654732800,2022-06-09 00:00:00,USDT/USD,0.99919,0.99983,0.99901,0.99930,1408503.94424,1407517.991479032
1654646400,2022-06-08 00:00:00,USDT/USD,0.99941,0.99997,0.99910,0.99920,2008062.68326,2006456.233113392
1654560000,2022-06-07 00:00:00,USDT/USD,0.99914,1.00036,0.99902,0.99933,2276579.73827,2275054.429845359
1654473600,2022-06-06 00:00:00,USDT/USD,0.99893,1.00004,0.99893,0.99915,1480647.11250,1479388.562454375
1654387200,2022-06-05 00:00:00,USDT/USD,0.99934,0.99934,0.99885,0.99893,2633477.11027,2630659.2897620113
1654300800,2022-06-04 00:00:00,USDT/USD,0.99915,0.99933,0.99878,0.99933,261985.49702,261809.96673699663
1654214400,2022-06-03 00:00:00,USDT/USD,0.99932,1.00097,0.99856,0.99917,1993244.35157,1991589.9587581968
1654128000,2022-06-02 00:00:00,USDT/USD,0.99924,1.00020,0.99896,0.99935,1579046.62188,1578020.241575778
1654041600,2022-06-01 00:00:00,USDT/USD,0.99912,0.99956,0.99874,0.99900,2073975.78546,2071901.8096745398
1653955200,2022-05-31 00:00:00,USDT/USD,0.99928,0.99994,0.99031,0.99939,1394957.25017,1394106.3262473962
1653868800,2022-05-30 00:00:00,USDT/USD,0.99892,0.99956,0.99850,0.99947,1605843.48908,1604992.3920307874
1653782400,2022-05-29 00:00:00,USDT/USD,0.99890,0.99918,0.99836,0.99892,153844.30888,153678.1570264096
1653696000,2022-05-28 00:00:00,USDT/USD,0.99888,0.99926,0.99869,0.99913,593108.96141,592592.9566135732
