https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EXM
1662336000000,2022-09-05 00:00:00,EXM/ETH,1.048e-05,1.05e-05,1.01e-05,1.01e-05,0.494310406547868,48941.62441068
1662249600000,2022-09-04 00:00:00,EXM/ETH,1.04e-05,1.057e-05,1.034e-05,1.038e-05,0.3302815910587386,31819.03574747
1662163200000,2022-09-03 00:00:00,EXM/ETH,1.03e-05,1.05e-05,1.03e-05,1.04e-05,0.301493615650656,28989.77073564
1662076800000,2022-09-02 00:00:00,EXM/ETH,1.034e-05,1.05e-05,1.02e-05,1.03e-05,0.456736788232799,44343.37749833
1661990400000,2022-09-01 00:00:00,EXM/ETH,1.058e-05,1.062e-05,1.013e-05,1.034e-05,0.6211989966675966,60077.27240499
1661904000000,2022-08-31 00:00:00,EXM/ETH,1.06e-05,1.065e-05,1.01e-05,1.056e-05,1.392174377506493,131834.69483963
1661817600000,2022-08-30 00:00:00,EXM/ETH,1.102e-05,1.104e-05,1.031e-05,1.086e-05,3.041261374153142,280042.48380784
1661731200000,2022-08-29 00:00:00,EXM/ETH,1.142e-05,1.142e-05,1.084e-05,1.09e-05,0.7947012592105761,72908.37240464
1661644800000,2022-08-28 00:00:00,EXM/ETH,1.117e-05,1.148e-05,1.096e-05,1.14e-05,1.8161003326312557,159307.04672204
1661558400000,2022-08-27 00:00:00,EXM/ETH,1.126e-05,1.149e-05,1.104e-05,1.117e-05,1.7789758508549491,159263.72881423
1661472000000,2022-08-26 00:00:00,EXM/ETH,1.054e-05,1.126e-05,1.041e-05,1.126e-05,2.663279054229057,236525.67089068
1661385600000,2022-08-25 00:00:00,EXM/ETH,1.049e-05,1.056e-05,1.02e-05,1.054e-05,0.9712923017468081,92152.9698052
1661299200000,2022-08-24 00:00:00,EXM/ETH,1.038e-05,1.074e-05,1.031e-05,1.05e-05,0.7768369211506049,73984.46868101
1661212800000,2022-08-23 00:00:00,EXM/ETH,1.074e-05,1.1e-05,1.04e-05,1.046e-05,1.5182433259590788,145147.54550278
1661126400000,2022-08-22 00:00:00,EXM/ETH,1.12e-05,1.12e-05,1.12e-05,1.12e-05,0.00971609389408,867.5083834
1661040000000,2022-08-21 00:00:00,EXM/ETH,1.148e-05,1.152e-05,1.096e-05,1.108e-05,1.694597429413541,152942.00626476
1660953600000,2022-08-20 00:00:00,EXM/ETH,1.097e-05,1.152e-05,1.09e-05,1.127e-05,1.8630922487871013,165314.30778945
1660867200000,2022-08-19 00:00:00,EXM/ETH,1.068e-05,1.104e-05,1.002e-05,1.104e-05,4.155268994481072,376383.0610943
1660780800000,2022-08-18 00:00:00,EXM/ETH,9.86e-06,1.3e-05,9.66e-06,1.068e-05,7.595547434177107,711193.57997913
1660694400000,2022-08-17 00:00:00,EXM/ETH,9.58e-06,9.96e-06,9.46e-06,9.84e-06,0.9055105824595153,92023.43317678
1660608000000,2022-08-16 00:00:00,EXM/ETH,9.46e-06,9.76e-06,9.3e-06,9.69e-06,4.173857800279095,430738.67907937
1660521600000,2022-08-15 00:00:00,EXM/ETH,9.6e-06,9.82e-06,9.3e-06,9.56e-06,2.3604409201952667,246908.04604553
1660435200000,2022-08-14 00:00:00,EXM/ETH,9.48e-06,9.74e-06,9.38e-06,9.6e-06,0.947281503058272,98675.15656857
1660348800000,2022-08-13 00:00:00,EXM/ETH,9.66e-06,9.66e-06,9.41e-06,9.58e-06,0.426716138212611,44542.39438545
1660262400000,2022-08-12 00:00:00,EXM/ETH,9.96e-06,9.96e-06,9.66e-06,9.66e-06,0.771406363371231,79855.73119785
1660176000000,2022-08-11 00:00:00,EXM/ETH,1.001e-05,1.014e-05,9.72e-06,9.94e-06,1.4416675457647947,145036.97643509
1660089600000,2022-08-10 00:00:00,EXM/ETH,1.068e-05,1.077e-05,1.001e-05,1.011e-05,0.5929117030161188,58646.06360199
1659916800000,2022-08-08 00:00:00,EXM/ETH,1.062e-05,1.072e-05,1.03e-05,1.044e-05,0.6114087017328528,58564.05189012
1659830400000,2022-08-07 00:00:00,EXM/ETH,1.067e-05,1.079e-05,1.046e-05,1.072e-05,0.1180994271876688,11016.73761079
1659744000000,2022-08-06 00:00:00,EXM/ETH,1.04e-05,1.067e-05,1.037e-05,1.067e-05,0.080309610928063,7526.6739389
1659657600000,2022-08-05 00:00:00,EXM/ETH,1.098e-05,1.099e-05,1.042e-05,1.042e-05,0.9832541811858978,94362.20548809
1659571200000,2022-08-04 00:00:00,EXM/ETH,1.1e-05,1.121e-05,1.08e-05,1.1e-05,0.31738528595059,28853.20781369
1659484800000,2022-08-03 00:00:00,EXM/ETH,1.093e-05,1.11e-05,1.084e-05,1.11e-05,0.19870964592851703,17901.76990347
1659398400000,2022-08-02 00:00:00,EXM/ETH,1.117e-05,1.144e-05,1.072e-05,1.076e-05,1.3478381814827851,125263.77151327
1659312000000,2022-08-01 00:00:00,EXM/ETH,1.065e-05,1.117e-05,1.065e-05,1.103e-05,0.3967334877087124,35968.58456108
1659225600000,2022-07-31 00:00:00,EXM/ETH,1.078e-05,1.086e-05,1.03e-05,1.062e-05,0.684928882900404,64494.2450942
1659139200000,2022-07-30 00:00:00,EXM/ETH,1.104e-05,1.127e-05,1.064e-05,1.08e-05,0.417983663155644,38702.19103293
1659052800000,2022-07-29 00:00:00,EXM/ETH,1.14e-05,1.144e-05,1.057e-05,1.09e-05,0.30232719553304405,27736.43995716
1658966400000,2022-07-28 00:00:00,EXM/ETH,1.125e-05,1.152e-05,1.08e-05,1.1e-05,1.60575847603314,145978.04327574
1658880000000,2022-07-27 00:00:00,EXM/ETH,1.16e-05,1.219e-05,1.12e-05,1.12e-05,0.35119318536859195,31356.53440791
1658793600000,2022-07-26 00:00:00,EXM/ETH,1.198e-05,1.229e-05,1.16e-05,1.16e-05,0.26863708985759605,23158.36981531
1658707200000,2022-07-25 00:00:00,EXM/ETH,1.14e-05,1.2e-05,1.14e-05,1.189e-05,1.8226268741608185,153290.73794456
1658620800000,2022-07-24 00:00:00,EXM/ETH,1.2e-05,1.2e-05,1.1e-05,1.13e-05,0.957390022531274,84724.78075498
1658534400000,2022-07-23 00:00:00,EXM/ETH,1.22e-05,1.24e-05,1.2e-05,1.2e-05,0.8593999435653601,71616.66196378
1658448000000,2022-07-22 00:00:00,EXM/ETH,1.242e-05,1.271e-05,1.2e-05,1.26e-05,0.296111668369104,23500.92606104
1658361600000,2022-07-21 00:00:00,EXM/ETH,1.257e-05,1.319e-05,1.22e-05,1.229e-05,2.352679350562915,191430.37840219
1658275200000,2022-07-20 00:00:00,EXM/ETH,1.318e-05,1.34e-05,1.22e-05,1.25e-05,2.848807729425625,227904.61835405
1658188800000,2022-07-19 00:00:00,EXM/ETH,1.262e-05,1.349e-05,1.25e-05,1.34e-05,1.578431367765744,117793.38565416
1658102400000,2022-07-18 00:00:00,EXM/ETH,1.375e-05,1.38e-05,1.262e-05,1.265e-05,2.9743953686776505,235130.06867017
1658016000000,2022-07-17 00:00:00,EXM/ETH,1.41e-05,1.444e-05,1.37e-05,1.422e-05,2.7324375399100096,192154.53867159
1657929600000,2022-07-16 00:00:00,EXM/ETH,1.553e-05,1.566e-05,1.35e-05,1.415e-05,4.274194633334131,302063.22497061
1657843200000,2022-07-15 00:00:00,EXM/ETH,1.519e-05,1.595e-05,1.46e-05,1.566e-05,1.002888317151099,64041.39956265
1657756800000,2022-07-14 00:00:00,EXM/ETH,1.66e-05,1.69e-05,1.481e-05,1.51e-05,4.9066013225135165,324940.48493467
1657670400000,2022-07-13 00:00:00,EXM/ETH,1.683e-05,1.717e-05,1.601e-05,1.601e-05,0.8970847449668339,56032.77607538
1657584000000,2022-07-12 00:00:00,EXM/ETH,1.68e-05,1.75e-05,1.645e-05,1.683e-05,2.343079958901343,139220.43724904
1657497600000,2022-07-11 00:00:00,EXM/ETH,1.63e-05,1.68e-05,1.576e-05,1.68e-05,1.6801228648945439,100007.31338658
1657411200000,2022-07-10 00:00:00,EXM/ETH,1.638e-05,1.638e-05,1.628e-05,1.63e-05,0.048664403597574,2985.54623298
1657324800000,2022-07-09 00:00:00,EXM/ETH,1.613e-05,1.647e-05,1.556e-05,1.575e-05,0.31851033886901253,20222.87865835
1657238400000,2022-07-08 00:00:00,EXM/ETH,1.599e-05,1.659e-05,1.554e-05,1.626e-05,0.3983600465577468,24499.38785718
1657152000000,2022-07-07 00:00:00,EXM/ETH,1.711e-05,1.752e-05,1.599e-05,1.599e-05,1.4094882561025772,88148.10857427
1657065600000,2022-07-06 00:00:00,EXM/ETH,1.808e-05,1.849e-05,1.71e-05,1.71e-05,1.063370054586978,62185.38330918
1656979200000,2022-07-05 00:00:00,EXM/ETH,2.168e-05,2.169e-05,1.625e-05,1.769e-05,16.75960772503824,947405.75042613
1656892800000,2022-07-04 00:00:00,EXM/ETH,2.11e-05,2.199e-05,2.014e-05,2.112e-05,2.468617355561703,116885.29145652
1656806400000,2022-07-03 00:00:00,EXM/ETH,2.116e-05,2.173e-05,2.059e-05,2.063e-05,1.2239933095380653,59330.74694804
1656720000000,2022-07-02 00:00:00,EXM/ETH,2.07e-05,2.131e-05,2.045e-05,2.059e-05,0.5698113155148324,27674.17753836
1656633600000,2022-07-01 00:00:00,EXM/ETH,1.967e-05,2.085e-05,1.95e-05,2.04e-05,1.452141657905076,71183.41460319
1656547200000,2022-06-30 00:00:00,EXM/ETH,1.914e-05,2.134e-05,1.844e-05,1.957e-05,6.631992192156945,338885.65110664
1656460800000,2022-06-29 00:00:00,EXM/ETH,1.516e-05,2.08e-05,1.488e-05,1.914e-05,19.62699770264415,1025443.97610471
1656374400000,2022-06-28 00:00:00,EXM/ETH,1.571e-05,1.571e-05,1.542e-05,1.542e-05,0.08507418653607782,5517.13271959
1656288000000,2022-06-27 00:00:00,EXM/ETH,1.508e-05,1.65e-05,1.508e-05,1.55e-05,4.511015610604185,291033.26520027
1656201600000,2022-06-26 00:00:00,EXM/ETH,1.403e-05,1.503e-05,1.391e-05,1.493e-05,0.1632703050921498,10935.72036786
1656115200000,2022-06-25 00:00:00,EXM/ETH,1.439e-05,1.491e-05,1.402e-05,1.42e-05,0.444900165757126,31330.99758853
1656028800000,2022-06-24 00:00:00,EXM/ETH,1.465e-05,1.465e-05,1.385e-05,1.427e-05,1.1191205893872855,78424.70843639
1655942400000,2022-06-23 00:00:00,EXM/ETH,1.5e-05,1.55e-05,1.456e-05,1.465e-05,1.0421136483505256,71134.03743007
1655856000000,2022-06-22 00:00:00,EXM/ETH,1.477e-05,1.55e-05,1.441e-05,1.511e-05,0.990691635720961,65565.29687101
1655769600000,2022-06-21 00:00:00,EXM/ETH,1.37e-05,1.531e-05,1.37e-05,1.5e-05,1.1882010452529,79213.40301686
1655683200000,2022-06-20 00:00:00,EXM/ETH,1.4e-05,1.406e-05,1.341e-05,1.354e-05,0.5496834645158676,40597.00624194
1655596800000,2022-06-19 00:00:00,EXM/ETH,1.418e-05,1.54e-05,1.327e-05,1.327e-05,3.590996416485381,270610.12935082
1655510400000,2022-06-18 00:00:00,EXM/ETH,1.485e-05,1.538e-05,1.418e-05,1.475e-05,3.46531387043775,234936.533589
1655424000000,2022-06-17 00:00:00,EXM/ETH,1.436e-05,1.49e-05,1.434e-05,1.49e-05,0.349279421905851,23441.57193999
1655337600000,2022-06-16 00:00:00,EXM/ETH,1.366e-05,1.489e-05,1.334e-05,1.47e-05,1.1943841265476258,81250.62085358
1655251200000,2022-06-15 00:00:00,EXM/ETH,1.3e-05,1.497e-05,1.3e-05,1.327e-05,5.371232361923357,404765.06118488
1655164800000,2022-06-14 00:00:00,EXM/ETH,1.349e-05,1.431e-05,1.286e-05,1.3e-05,0.77384905721539,59526.85055503
1655078400000,2022-06-13 00:00:00,EXM/ETH,1.432e-05,1.475e-05,1.268e-05,1.34e-05,2.3552303158224444,175763.45640466
1654992000000,2022-06-12 00:00:00,EXM/ETH,1.39e-05,1.431e-05,1.324e-05,1.384e-05,0.1805521812819336,13045.67783829
1654905600000,2022-06-11 00:00:00,EXM/ETH,1.332e-05,1.409e-05,1.307e-05,1.38e-05,2.327747035021644,168677.32137838
1654819200000,2022-06-10 00:00:00,EXM/ETH,1.219e-05,1.333e-05,1.176e-05,1.333e-05,2.349511018499683,176257.39073516
1654732800000,2022-06-09 00:00:00,EXM/ETH,1.234e-05,1.235e-05,1.183e-05,1.218e-05,0.0142909357859184,1173.31164088
1654646400000,2022-06-08 00:00:00,EXM/ETH,1.249e-05,1.25e-05,1.174e-05,1.228e-05,0.600782512647276,48923.6573817
1654560000000,2022-06-07 00:00:00,EXM/ETH,1.189e-05,1.24e-05,1.149e-05,1.208e-05,1.2480159814182183,103312.58124323
1654473600000,2022-06-06 00:00:00,EXM/ETH,1.139e-05,1.319e-05,1.083e-05,1.188e-05,6.36829766118608,536051.99168233
1654387200000,2022-06-05 00:00:00,EXM/ETH,1e-05,1.14e-05,9.91e-06,1.14e-05,2.1343261289056317,187221.59025488
1654300800000,2022-06-04 00:00:00,EXM/ETH,9.91e-06,1.023e-05,9.9e-06,1.004e-05,0.2893562938359652,28820.34799163
1654214400000,2022-06-03 00:00:00,EXM/ETH,9.46e-06,9.92e-06,9.35e-06,9.69e-06,0.571214087167419,58948.8222051
1654128000000,2022-06-02 00:00:00,EXM/ETH,9.15e-06,9.74e-06,9.01e-06,9.74e-06,1.8046928656793881,185286.7418562
1654041600000,2022-06-01 00:00:00,EXM/ETH,8.5e-06,9.29e-06,8.4e-06,9.16e-06,1.047061216327466,114307.99304885
1653955200000,2022-05-31 00:00:00,EXM/ETH,8.4e-06,8.45e-06,8.1e-06,8.45e-06,0.6166642804167106,72978.02135109
1653868800000,2022-05-30 00:00:00,EXM/ETH,8.56e-06,8.68e-06,8.3e-06,8.3e-06,0.886058015542875,106753.97777625
1653782400000,2022-05-29 00:00:00,EXM/ETH,8.68e-06,8.81e-06,8.56e-06,8.56e-06,0.046066738222491195,5381.62829702
1653696000000,2022-05-28 00:00:00,EXM/ETH,8.84e-06,8.92e-06,8.55e-06,8.9e-06,0.212131948576643,23835.05040187
1653609600000,2022-05-27 00:00:00,EXM/ETH,8.5e-06,8.97e-06,8.3e-06,8.67e-06,2.2412389512910305,258505.06935306
1653523200000,2022-05-26 00:00:00,EXM/ETH,8.49e-06,8.9e-06,8.3e-06,8.5e-06,1.4816010351350049,174306.00413353
1653436800000,2022-05-25 00:00:00,EXM/ETH,8.2e-06,8.46e-06,8.1e-06,8.4e-06,0.26570150781610796,31631.13188287
1653350400000,2022-05-24 00:00:00,EXM/ETH,8.11e-06,8.5e-06,8.11e-06,8.2e-06,0.22580857787810998,27537.63144855
1653264000000,2022-05-23 00:00:00,EXM/ETH,8.11e-06,8.47e-06,8.1e-06,8.45e-06,0.013372361249663001,1582.52795854
1653177600000,2022-05-22 00:00:00,EXM/ETH,8.5e-06,8.5e-06,8.1e-06,8.1e-06,0.105577598098296,13034.27137016
1653091200000,2022-05-21 00:00:00,EXM/ETH,8.6e-06,8.6e-06,8.1e-06,8.2e-06,0.111122867863202,13551.56925161
1653004800000,2022-05-20 00:00:00,EXM/ETH,8.2e-06,8.7e-06,8.08e-06,8.21e-06,0.605713388790682,73777.51386001
1652918400000,2022-05-19 00:00:00,EXM/ETH,8.61e-06,8.7e-06,8.21e-06,8.21e-06,0.10801373245389849,13156.36205285
1652832000000,2022-05-18 00:00:00,EXM/ETH,8.69e-06,8.69e-06,8.14e-06,8.51e-06,0.2095536360396609,24624.39906459
1652745600000,2022-05-17 00:00:00,EXM/ETH,8.56e-06,8.7e-06,8e-06,8.04e-06,0.32531990910664077,40462.67526202
1652659200000,2022-05-16 00:00:00,EXM/ETH,9.09e-06,9.2e-06,8.06e-06,8.08e-06,0.6346235265337696,78542.51566012
1652572800000,2022-05-15 00:00:00,EXM/ETH,9.28e-06,9.29e-06,8.58e-06,8.58e-06,0.17178552901455657,20021.62342827
1652486400000,2022-05-14 00:00:00,EXM/ETH,8.65e-06,9.29e-06,8.55e-06,9e-06,1.09606741898877,121785.26877653
1652400000000,2022-05-13 00:00:00,EXM/ETH,8.05e-06,8.65e-06,7.62e-06,8.64e-06,0.6677936257181184,77290.92890256
1652313600000,2022-05-12 00:00:00,EXM/ETH,9e-06,9.3e-06,7.2e-06,8.49e-06,7.175403022902987,845159.36665524
1652227200000,2022-05-11 00:00:00,EXM/ETH,8.84e-06,9.24e-06,8.5e-06,8.75e-06,0.55398810748925,63312.9265702
1652140800000,2022-05-10 00:00:00,EXM/ETH,9.05e-06,9.16e-06,8.6e-06,9e-06,0.50733075145185,56370.08349465
1652054400000,2022-05-09 00:00:00,EXM/ETH,9.82e-06,9.83e-06,9e-06,9e-06,0.6123779272562401,68041.99191736
1651968000000,2022-05-08 00:00:00,EXM/ETH,9.72e-06,9.84e-06,9.55e-06,9.84e-06,0.1030680547857504,10474.39581156
1651881600000,2022-05-07 00:00:00,EXM/ETH,9.52e-06,9.58e-06,9.29e-06,9.58e-06,0.11701704078053439,12214.72241968
1651795200000,2022-05-06 00:00:00,EXM/ETH,9.53e-06,9.56e-06,9.28e-06,9.35e-06,0.3429760476681715,36681.93023189
1651708800000,2022-05-05 00:00:00,EXM/ETH,9.19e-06,9.54e-06,9.06e-06,9.53e-06,0.8357392693009511,87695.62112287
1651622400000,2022-05-04 00:00:00,EXM/ETH,9.47e-06,9.48e-06,8.9e-06,9.1e-06,0.6891285324441699,75728.4101587
1651536000000,2022-05-03 00:00:00,EXM/ETH,9.16e-06,9.48e-06,9.16e-06,9.4e-06,0.042069290323184,4475.45641736
1651449600000,2022-05-02 00:00:00,EXM/ETH,9.57e-06,9.58e-06,9.15e-06,9.24e-06,0.020272994985843597,2194.04707639
1651363200000,2022-05-01 00:00:00,EXM/ETH,9.92e-06,9.92e-06,9.17e-06,9.17e-06,0.3963049045696587,43217.54684511
1651276800000,2022-04-30 00:00:00,EXM/ETH,9.54e-06,9.92e-06,9.42e-06,9.92e-06,0.37436635942375995,37738.54429675
1651190400000,2022-04-29 00:00:00,EXM/ETH,9.42e-06,9.86e-06,9.4e-06,9.86e-06,0.1672709152976242,16964.59587197
1651104000000,2022-04-28 00:00:00,EXM/ETH,9.41e-06,9.62e-06,9.33e-06,9.34e-06,1.1189203122472575,119798.74863461
1651017600000,2022-04-27 00:00:00,EXM/ETH,9.56e-06,9.87e-06,9.12e-06,9.4e-06,0.02242881216415,2386.04384725
1650931200000,2022-04-26 00:00:00,EXM/ETH,9.3e-06,9.8e-06,9.11e-06,9.8e-06,0.33380439759764996,34061.67322425
1650844800000,2022-04-25 00:00:00,EXM/ETH,9.32e-06,9.59e-06,9.12e-06,9.12e-06,1.2219539417289793,133986.17782116
1650758400000,2022-04-24 00:00:00,EXM/ETH,9.18e-06,9.18e-06,9.18e-06,9.18e-06,6.13499999454e-05,6.68300653
1650672000000,2022-04-23 00:00:00,EXM/ETH,8.81e-06,9.14e-06,8.81e-06,9.14e-06,2.5518949970494016,279200.76554151
1650585600000,2022-04-22 00:00:00,EXM/ETH,8.62e-06,8.87e-06,8.53e-06,8.81e-06,1.3140179893882946,149150.73659345
1650412800000,2022-04-20 00:00:00,EXM/ETH,8.58e-06,8.61e-06,8.32e-06,8.53e-06,0.147105018203315,17245.6058855
1650326400000,2022-04-19 00:00:00,EXM/ETH,8.55e-06,8.79e-06,8.37e-06,8.38e-06,0.021674577203973196,2586.46506014
1650240000000,2022-04-18 00:00:00,EXM/ETH,8.79e-06,8.88e-06,8.55e-06,8.76e-06,0.20360090093726643,23242.11197914
1650153600000,2022-04-17 00:00:00,EXM/ETH,8.6e-06,8.81e-06,8.57e-06,8.74e-06,0.06950183005477739,7952.15446851
1650067200000,2022-04-16 00:00:00,EXM/ETH,8.57e-06,8.89e-06,8.44e-06,8.89e-06,0.09020147311109479,10146.39742532
1649980800000,2022-04-15 00:00:00,EXM/ETH,8.63e-06,8.79e-06,8.51e-06,8.67e-06,0.1392937755383673,16066.17941619
1649894400000,2022-04-14 00:00:00,EXM/ETH,8.5e-06,8.65e-06,8.35e-06,8.65e-06,0.204128671080814,23598.69029836
1649808000000,2022-04-13 00:00:00,EXM/ETH,8.49e-06,8.68e-06,8.36e-06,8.65e-06,0.05868472324927201,6784.36106928
1649721600000,2022-04-12 00:00:00,EXM/ETH,8.35e-06,8.61e-06,8.18e-06,8.51e-06,0.034752899255439104,4083.77194541
1649635200000,2022-04-11 00:00:00,EXM/ETH,8.4e-06,8.64e-06,8.33e-06,8.51e-06,0.21318320887200398,25050.9058604
1649462400000,2022-04-09 00:00:00,EXM/ETH,8.3e-06,8.54e-06,8.21e-06,8.21e-06,0.31669043232559807,38573.74327961
1649376000000,2022-04-08 00:00:00,EXM/ETH,8.69e-06,8.69e-06,8.3e-06,8.49e-06,0.1819986008561667,21436.81988883
1649289600000,2022-04-07 00:00:00,EXM/ETH,8.74e-06,8.79e-06,8.03e-06,8.03e-06,0.21161513362851067,26353.06769969
1649203200000,2022-04-06 00:00:00,EXM/ETH,8.43e-06,8.86e-06,8.32e-06,8.49e-06,0.38777538667512595,45674.3682774
1649116800000,2022-04-05 00:00:00,EXM/ETH,8.3e-06,8.42e-06,8.16e-06,8.42e-06,0.021214967627668602,2519.59235483
