https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume POLS,Volume USDT
1661817600,2022-08-30 00:00:00,POLS/USDT,0.5053,0.5221,0.4854,0.4949,127220.13404275,63860.148252027948
1661731200,2022-08-29 00:00:00,POLS/USDT,0.475,0.5056,0.4712,0.5053,67384.9390491,32828.145610008172
1661644800,2022-08-28 00:00:00,POLS/USDT,0.4848,0.4914,0.4726,0.4731,53456.22060457,25904.851093915476
1661558400,2022-08-27 00:00:00,POLS/USDT,0.4976,0.528,0.4806,0.4837,174925.66721315,86967.464761680278
1661472000,2022-08-26 00:00:00,POLS/USDT,0.526,0.629,0.4962,0.4995,587630.49465209,327688.40183404572
1661385600,2022-08-25 00:00:00,POLS/USDT,0.5212,0.5351,0.5208,0.526,68249.53640068,36009.795368367528
1661299200,2022-08-24 00:00:00,POLS/USDT,0.5236,0.535,0.51,0.5185,54780.99995348,28564.327693662065
1661212800,2022-08-23 00:00:00,POLS/USDT,0.5166,0.5249,0.5013,0.5232,61535.97603654,31696.989804995122
1661126400,2022-08-22 00:00:00,POLS/USDT,0.5229,0.525,0.4992,0.5166,80996.78011415,41320.441927789685
1661040000,2022-08-21 00:00:00,POLS/USDT,0.5097,0.5311,0.5087,0.5228,103068.47352785,53645.140762386883
1660953600,2022-08-20 00:00:00,POLS/USDT,0.5188,0.5408,0.5001,0.5128,84128.26298803,43924.406747248294
1660867200,2022-08-19 00:00:00,POLS/USDT,0.5677,0.5681,0.5091,0.5181,122884.50684916,65451.808241372639
1660780800,2022-08-18 00:00:00,POLS/USDT,0.5959,0.5977,0.5658,0.5667,57602.38518674,33621.489207970652
1660694400,2022-08-17 00:00:00,POLS/USDT,0.6294,0.6436,0.593,0.5955,51532.01485094,31832.219297937465
1660608000,2022-08-16 00:00:00,POLS/USDT,0.6367,0.644,0.6252,0.628,50852.22780186,32216.611126086016
1660521600,2022-08-15 00:00:00,POLS/USDT,0.6547,0.6713,0.6288,0.6327,69725.07073324,45105.43859160119
1660435200,2022-08-14 00:00:00,POLS/USDT,0.6869,0.6901,0.6486,0.6547,72301.30564451,48163.507812746193
1660348800,2022-08-13 00:00:00,POLS/USDT,0.6654,0.7476,0.662,0.6872,216656.42120234,151251.500297707471
1660262400,2022-08-12 00:00:00,POLS/USDT,0.6523,0.6659,0.6476,0.6659,47505.63937816,31176.470527957462
1660176000,2022-08-11 00:00:00,POLS/USDT,0.68,0.685,0.649,0.6546,127781.58286941,85586.000236618132
1660089600,2022-08-10 00:00:00,POLS/USDT,0.6322,0.6832,0.6203,0.6797,132403.1281979,87279.705372694352
1660003200,2022-08-09 00:00:00,POLS/USDT,0.6533,0.6611,0.6232,0.6323,65146.7434068,41697.615046087316
1659916800,2022-08-08 00:00:00,POLS/USDT,0.6525,0.6961,0.6462,0.6537,142946.94261868,95212.909341484124
1659830400,2022-08-07 00:00:00,POLS/USDT,0.6689,0.6747,0.6462,0.6493,111348.5772704,73441.88208765488
1659744000,2022-08-06 00:00:00,POLS/USDT,0.6463,0.6886,0.6443,0.6682,162910.07417353,109425.923383839852
1659657600,2022-08-05 00:00:00,POLS/USDT,0.6236,0.6523,0.6234,0.6463,76566.7712569,49115.690718218741
1659571200,2022-08-04 00:00:00,POLS/USDT,0.6333,0.6488,0.6155,0.6237,75750.12498621,48030.763037953178
1659484800,2022-08-03 00:00:00,POLS/USDT,0.6335,0.6607,0.6124,0.6329,131649.00746653,84572.866419976015
1659398400,2022-08-02 00:00:00,POLS/USDT,0.6442,0.661,0.6107,0.6335,219150.37658967,139994.550418847916
1659312000,2022-08-01 00:00:00,POLS/USDT,0.6149,0.6737,0.6041,0.6472,234644.74883836,149351.893887918623
1659225600,2022-07-31 00:00:00,POLS/USDT,0.6188,0.6657,0.6116,0.6149,135792.3980221,86942.653715398563
1659139200,2022-07-30 00:00:00,POLS/USDT,0.6392,0.6579,0.6175,0.6179,160414.98263685,102776.586640218174
1659052800,2022-07-29 00:00:00,POLS/USDT,0.6098,0.6765,0.6049,0.6374,360279.46762331,231860.09719355867
1658966400,2022-07-28 00:00:00,POLS/USDT,0.6002,0.6293,0.5849,0.6079,170187.1091968,103044.853481072359
1658880000,2022-07-27 00:00:00,POLS/USDT,0.5627,0.6001,0.5538,0.6001,169013.44125763,97403.293040265535
1658793600,2022-07-26 00:00:00,POLS/USDT,0.5773,0.6116,0.5429,0.5618,231554.01430535,133002.806403783051
1658707200,2022-07-25 00:00:00,POLS/USDT,0.5725,0.6362,0.55,0.5779,506012.56426221,304625.559694707734
1658620800,2022-07-24 00:00:00,POLS/USDT,0.5796,0.5955,0.5729,0.5729,73664.41215833,43025.565112055325
1658534400,2022-07-23 00:00:00,POLS/USDT,0.5975,0.625,0.565,0.5784,187540.37384207,110992.318513637297
1658448000,2022-07-22 00:00:00,POLS/USDT,0.5894,0.6665,0.5844,0.5988,432085.95161176,270353.582681079098
1658361600,2022-07-21 00:00:00,POLS/USDT,0.5728,0.5987,0.5586,0.5901,105237.06578485,60914.304656629113
1658275200,2022-07-20 00:00:00,POLS/USDT,0.596,0.659,0.5667,0.5713,276290.7210668,169976.168367996658
1658188800,2022-07-19 00:00:00,POLS/USDT,0.6012,0.6093,0.5763,0.595,167200.92860325,99465.659261978362
1658102400,2022-07-18 00:00:00,POLS/USDT,0.5597,0.6269,0.5597,0.6019,271720.32836887,161941.503071688785
1658016000,2022-07-17 00:00:00,POLS/USDT,0.549,0.5956,0.5407,0.5602,212516.7896138,120141.682535045343
1657929600,2022-07-16 00:00:00,POLS/USDT,0.5208,0.576,0.5086,0.5498,285148.75450057,156065.17575494777
1657843200,2022-07-15 00:00:00,POLS/USDT,0.5169,0.5522,0.5128,0.5185,155110.31298749,82346.751848339412
1657756800,2022-07-14 00:00:00,POLS/USDT,0.524,0.5313,0.4944,0.5189,246901.52475859,126645.930569439995
1657670400,2022-07-13 00:00:00,POLS/USDT,0.4711,0.62,0.4531,0.5242,1292506.95040879,705104.954109625351
1657584000,2022-07-12 00:00:00,POLS/USDT,0.5149,0.5203,0.4713,0.4725,108584.81490072,53304.434609101159
1657497600,2022-07-11 00:00:00,POLS/USDT,0.519,0.5384,0.5077,0.5164,90562.61022674,47432.347752838175
1657411200,2022-07-10 00:00:00,POLS/USDT,0.5443,0.5455,0.5119,0.5205,98215.25507844,51620.065950548969
1657324800,2022-07-09 00:00:00,POLS/USDT,0.5422,0.58,0.54,0.5441,232082.84053174,129811.972049601977
1657238400,2022-07-08 00:00:00,POLS/USDT,0.5439,0.5553,0.536,0.5427,57619.15895475,31428.281892389307
1657152000,2022-07-07 00:00:00,POLS/USDT,0.5272,0.557,0.5213,0.544,126756.99681896,69005.49278470756
1657065600,2022-07-06 00:00:00,POLS/USDT,0.5103,0.5326,0.5038,0.528,170921.71725292,88381.110930962304
1656979200,2022-07-05 00:00:00,POLS/USDT,0.5132,0.5455,0.49,0.51,385746.75846863,201501.778539284868
1656892800,2022-07-04 00:00:00,POLS/USDT,0.4904,0.5133,0.4848,0.5129,67272.65894912,33317.865730437195
1656806400,2022-07-03 00:00:00,POLS/USDT,0.4847,0.5663,0.4766,0.4895,392274.95419467,200592.131021137867
1656720000,2022-07-02 00:00:00,POLS/USDT,0.4838,0.4899,0.4737,0.4848,109337.83927812,52714.427247141671
1656633600,2022-07-01 00:00:00,POLS/USDT,0.4792,0.4965,0.4692,0.4845,299070.6863337,144170.953464606725
1656547200,2022-06-30 00:00:00,POLS/USDT,0.5044,0.5064,0.4619,0.4795,179854.34538954,86000.291836717244
1656460800,2022-06-29 00:00:00,POLS/USDT,0.5065,0.64,0.4894,0.5041,875015.88775215,479734.383405533258
1656374400,2022-06-28 00:00:00,POLS/USDT,0.4897,0.5564,0.4785,0.5047,386937.04399627,201204.807485089802
1656288000,2022-06-27 00:00:00,POLS/USDT,0.4928,0.5184,0.488,0.4899,126590.9242685,63491.904587100863
1656201600,2022-06-26 00:00:00,POLS/USDT,0.5476,0.5513,0.4926,0.4927,163242.23316192,86230.495626598153
1656115200,2022-06-25 00:00:00,POLS/USDT,0.5222,0.6343,0.505,0.5473,686728.81110454,387102.258425073568
1656028800,2022-06-24 00:00:00,POLS/USDT,0.4832,0.5412,0.4747,0.524,432791.22694382,221056.23660721054
1655942400,2022-06-23 00:00:00,POLS/USDT,0.4602,0.4845,0.4586,0.4832,143769.70309025,67755.967747322598
1655856000,2022-06-22 00:00:00,POLS/USDT,0.477,0.477,0.4525,0.4607,228503.99289678,106208.163776851918
1655769600,2022-06-21 00:00:00,POLS/USDT,0.4804,0.5041,0.4712,0.4778,523975.3006006,255236.891818313211
1655683200,2022-06-20 00:00:00,POLS/USDT,0.4645,0.4912,0.4462,0.4792,587455.64458123,276401.249296409937
1655596800,2022-06-19 00:00:00,POLS/USDT,0.4198,0.6534,0.4058,0.4657,2558858.30906231,1329842.903186396398
1655510400,2022-06-18 00:00:00,POLS/USDT,0.4332,0.4408,0.3942,0.4199,360135.98182515,147773.293003755467
1655424000,2022-06-17 00:00:00,POLS/USDT,0.4185,0.4421,0.414,0.4333,315061.07448892,135810.33211006322
1655337600,2022-06-16 00:00:00,POLS/USDT,0.4715,0.4754,0.4113,0.4182,279431.17608921,121524.011957663619
1655251200,2022-06-15 00:00:00,POLS/USDT,0.4554,0.4733,0.4023,0.4701,551207.86556325,238951.206805213908
1655164800,2022-06-14 00:00:00,POLS/USDT,0.4471,0.485,0.4151,0.457,530945.77837661,241404.81972119214
1655078400,2022-06-13 00:00:00,POLS/USDT,0.5108,0.5121,0.4216,0.4479,606058.46822769,275314.01383527766
1654992000,2022-06-12 00:00:00,POLS/USDT,0.6256,0.6256,0.5074,0.5108,630604.30508892,346562.313974734752
1654905600,2022-06-11 00:00:00,POLS/USDT,0.7115,0.7521,0.6189,0.6256,1187085.44584677,796740.48197708688
1654819200,2022-06-10 00:00:00,POLS/USDT,0.5837,1.0198,0.5673,0.7125,3923798.76513416,3181612.323378605135
1654732800,2022-06-09 00:00:00,POLS/USDT,0.5673,0.5892,0.5647,0.5839,95604.5835455,55321.168530686538
1654646400,2022-06-08 00:00:00,POLS/USDT,0.5785,0.5858,0.5626,0.5673,179981.11938681,103261.903271201837
1654560000,2022-06-07 00:00:00,POLS/USDT,0.5948,0.5961,0.552,0.5785,239091.97666667,137078.41467981803
1654473600,2022-06-06 00:00:00,POLS/USDT,0.5828,0.6108,0.5823,0.5975,138260.20763053,83251.276312651258
1654387200,2022-06-05 00:00:00,POLS/USDT,0.5995,0.6005,0.5771,0.5828,69436.90529946,40646.23893729157
1654300800,2022-06-04 00:00:00,POLS/USDT,0.5729,0.6132,0.5663,0.5996,158018.29636138,93185.948675582086
1654214400,2022-06-03 00:00:00,POLS/USDT,0.6021,0.605,0.5693,0.5733,176980.28524778,103079.774746194967
1654128000,2022-06-02 00:00:00,POLS/USDT,0.5821,0.6053,0.5718,0.6028,118745.0953933,69856.680851547126
1654041600,2022-06-01 00:00:00,POLS/USDT,0.6214,0.626,0.5761,0.5837,165144.0235181,100864.889483575557
1653955200,2022-05-31 00:00:00,POLS/USDT,0.6193,0.6361,0.6114,0.6212,187599.49424225,117189.65359788435
1653868800,2022-05-30 00:00:00,POLS/USDT,0.5814,0.6275,0.5766,0.6193,171769.919079,104447.910170815236
1653782400,2022-05-29 00:00:00,POLS/USDT,0.5648,0.5815,0.5567,0.5815,89434.78615649,50924.208756347156
1653696000,2022-05-28 00:00:00,POLS/USDT,0.5555,0.572,0.5506,0.567,146417.40305407,82592.879223427879
1653609600,2022-05-27 00:00:00,POLS/USDT,0.5709,0.5736,0.5406,0.5557,308564.73044958,171842.586551294529
1653523200,2022-05-26 00:00:00,POLS/USDT,0.6405,0.6517,0.5692,0.5704,323894.5526996,195218.954217748081
1653436800,2022-05-25 00:00:00,POLS/USDT,0.6396,0.6525,0.6325,0.6422,296454.10064032,190382.558038359897
1653350400,2022-05-24 00:00:00,POLS/USDT,0.6281,0.6459,0.6049,0.6395,198545.71268438,125093.670462899679
1653264000,2022-05-23 00:00:00,POLS/USDT,0.6443,0.6733,0.6275,0.629,187970.41324576,122849.419888384738
1653177600,2022-05-22 00:00:00,POLS/USDT,0.6346,0.6584,0.624,0.6446,105911.51707854,68105.99561082259
1653091200,2022-05-21 00:00:00,POLS/USDT,0.6265,0.6489,0.6125,0.6334,170142.13272622,107322.359480998972
1653004800,2022-05-20 00:00:00,POLS/USDT,0.695,0.7016,0.6102,0.6266,225279.7707962,146337.72811006258
1652918400,2022-05-19 00:00:00,POLS/USDT,0.6062,0.7051,0.5992,0.697,332088.21353863,223276.634304950486
1652832000,2022-05-18 00:00:00,POLS/USDT,0.6659,0.6754,0.5985,0.6056,114782.9075098,71839.672840579616
1652745600,2022-05-17 00:00:00,POLS/USDT,0.618,0.6733,0.618,0.6643,77033.70700819,50369.030623668407
1652659200,2022-05-16 00:00:00,POLS/USDT,0.664,0.6657,0.6066,0.6193,55740.28242174,34952.192885542839
1652572800,2022-05-15 00:00:00,POLS/USDT,0.6241,0.6657,0.6024,0.6657,49628.51093797,31331.688169479911
1652486400,2022-05-14 00:00:00,POLS/USDT,0.6102,0.6381,0.5739,0.6257,46354.09123639,28063.652787595954
1652400000,2022-05-13 00:00:00,POLS/USDT,0.5656,0.6657,0.5562,0.6105,380975.2577538,238916.716488128779
1652313600,2022-05-12 00:00:00,POLS/USDT,0.6224,0.6636,0.5035,0.5656,582196.74808728,328900.573120708825
1652227200,2022-05-11 00:00:00,POLS/USDT,0.843,0.8608,0.5913,0.6221,763123.49690882,557715.268360793246
1652140800,2022-05-10 00:00:00,POLS/USDT,0.8126,0.9243,0.8012,0.8429,445483.75345701,386101.752168692558
1652054400,2022-05-09 00:00:00,POLS/USDT,0.9501,0.9647,0.8126,0.8126,406574.52166041,357242.965765530547
1651968000,2022-05-08 00:00:00,POLS/USDT,0.9935,0.9939,0.9415,0.9509,132177.97711574,126939.504826881826
1651881600,2022-05-07 00:00:00,POLS/USDT,1.0159,1.0271,0.9703,0.9935,76318.42676176,76712.309995123814
1651795200,2022-05-06 00:00:00,POLS/USDT,1.0182,1.0275,0.9776,1.0153,132661.17178836,132593.97601829848
1651708800,2022-05-05 00:00:00,POLS/USDT,1.1181,1.1271,0.9973,1.0187,187677.54457112,198585.491932652334
1651622400,2022-05-04 00:00:00,POLS/USDT,1.018,1.118,1.0155,1.1176,123897.0755617,132192.230262860924
1651536000,2022-05-03 00:00:00,POLS/USDT,1.0261,1.0465,1.0098,1.0175,104604.68313502,108108.349495235509
1651449600,2022-05-02 00:00:00,POLS/USDT,1.0893,1.1817,1.0156,1.0268,378050.65382711,413056.199844894944
1651363200,2022-05-01 00:00:00,POLS/USDT,1.031,1.091,1.0301,1.0865,69988.97651149,74028.234385039108
1651276800,2022-04-30 00:00:00,POLS/USDT,1.1138,1.1297,1.0308,1.0308,80925.71894852,87738.707337610402
1651190400,2022-04-29 00:00:00,POLS/USDT,1.1747,1.1883,1.1018,1.1127,119659.96119192,137596.948581380026
1651104000,2022-04-28 00:00:00,POLS/USDT,1.201,1.2393,1.1677,1.1727,110867.51040277,132873.215246523763
1651017600,2022-04-27 00:00:00,POLS/USDT,1.145,1.2159,1.1398,1.2018,94785.61105335,112567.92651736392
1650931200,2022-04-26 00:00:00,POLS/USDT,1.233,1.2478,1.1401,1.1468,76952.60142579,91708.263171993643
1650844800,2022-04-25 00:00:00,POLS/USDT,1.234,1.234,1.1584,1.231,91741.96064408,110224.09773429367
1650758400,2022-04-24 00:00:00,POLS/USDT,1.2739,1.275,1.2143,1.2336,83000.6473801,103582.769268191513
1650672000,2022-04-23 00:00:00,POLS/USDT,1.2848,1.3108,1.2615,1.2714,64704.25088562,83257.507767211971
1650585600,2022-04-22 00:00:00,POLS/USDT,1.2788,1.3048,1.2696,1.2851,65588.06572727,84381.030921334642
1650499200,2022-04-21 00:00:00,POLS/USDT,1.343,1.385,1.2706,1.2769,103838.20762413,139340.150256771564
1650412800,2022-04-20 00:00:00,POLS/USDT,1.4691,1.4906,1.2593,1.3427,352683.93452913,475946.26366703051
1650326400,2022-04-19 00:00:00,POLS/USDT,1.4693,1.5055,1.4452,1.4733,56108.79283118,82482.277601321929
1650240000,2022-04-18 00:00:00,POLS/USDT,1.4448,1.472,1.3966,1.4692,63298.24326979,90633.198055815585
1650153600,2022-04-17 00:00:00,POLS/USDT,1.4791,1.504,1.4359,1.4443,47566.35878429,70176.235844758124
1650067200,2022-04-16 00:00:00,POLS/USDT,1.4388,1.6512,1.4329,1.4779,298564.14631503,462343.861754346058
1649980800,2022-04-15 00:00:00,POLS/USDT,1.3971,1.4538,1.3829,1.442,73279.77106489,103914.335536114612
1649894400,2022-04-14 00:00:00,POLS/USDT,1.4409,1.4713,1.3905,1.3972,48244.37214006,69505.155438332641
1649808000,2022-04-13 00:00:00,POLS/USDT,1.4082,1.4455,1.3675,1.4389,39853.71257429,56157.92748954408
1649721600,2022-04-12 00:00:00,POLS/USDT,1.377,1.4467,1.3526,1.4061,73360.90547318,103031.470903525609
1649635200,2022-04-11 00:00:00,POLS/USDT,1.514,1.5158,1.3629,1.3727,73440.84444824,106647.105604401299
1649548800,2022-04-10 00:00:00,POLS/USDT,1.5861,1.6186,1.5055,1.5102,69126.83782788,108202.907972256107
1649462400,2022-04-09 00:00:00,POLS/USDT,1.4948,1.6234,1.4948,1.5895,95280.60617195,149006.480830995607
1649376000,2022-04-08 00:00:00,POLS/USDT,1.5917,1.625,1.4906,1.4927,84273.97941408,132310.68793328166
1649289600,2022-04-07 00:00:00,POLS/USDT,1.5615,1.6594,1.53,1.5919,99493.70211667,158588.472351923158
1649203200,2022-04-06 00:00:00,POLS/USDT,1.7619,1.764,1.5559,1.5562,130030.67283314,214164.27042206803
1649116800,2022-04-05 00:00:00,POLS/USDT,1.8127,1.89,1.7619,1.764,115818.6159654,211894.634646009387
1649030400,2022-04-04 00:00:00,POLS/USDT,1.8562,1.8876,1.766,1.8161,115231.26546118,210121.819258804153
1648944000,2022-04-03 00:00:00,POLS/USDT,1.808,1.991,1.7617,1.8586,208754.89212449,394571.311501088962
1648857600,2022-04-02 00:00:00,POLS/USDT,1.8341,1.9953,1.7869,1.8082,414889.81974255,779842.385849651764
1648771200,2022-04-01 00:00:00,POLS/USDT,1.6208,2.1315,1.5978,1.8336,719496.61299325,1310711.309629124956
1648684800,2022-03-31 00:00:00,POLS/USDT,1.5449,2,1.543,1.6207,855282.55615922,1486142.299987581433
1648598400,2022-03-30 00:00:00,POLS/USDT,1.5478,1.6168,1.5093,1.5447,211872.71525835,330326.382829130474
1648512000,2022-03-29 00:00:00,POLS/USDT,1.4874,1.5908,1.4847,1.55,254363.04271541,392587.749018539581
1648425600,2022-03-28 00:00:00,POLS/USDT,1.5105,1.6113,1.4873,1.4873,267961.94492539,414029.592283261289
1648339200,2022-03-27 00:00:00,POLS/USDT,1.4665,1.5231,1.4382,1.5075,164401.24932602,243938.002428292038
1648252800,2022-03-26 00:00:00,POLS/USDT,1.4122,1.4836,1.4042,1.47,93520.5671174,135043.889521542597
1648166400,2022-03-25 00:00:00,POLS/USDT,1.4866,1.507,1.4084,1.4092,142452.67869094,207894.481152139122
1648080000,2022-03-24 00:00:00,POLS/USDT,1.4327,1.5281,1.4292,1.484,272335.45612011,402168.864267708175
1647993600,2022-03-23 00:00:00,POLS/USDT,1.4137,1.5944,1.3855,1.4387,438028.89869622,654751.692880268894
1647907200,2022-03-22 00:00:00,POLS/USDT,1.3872,1.4754,1.3773,1.4113,164178.23222106,234061.378033828647
1647820800,2022-03-21 00:00:00,POLS/USDT,1.3854,1.4461,1.3559,1.388,129672.87588831,182059.234552234298
1647734400,2022-03-20 00:00:00,POLS/USDT,1.4229,1.4285,1.3564,1.383,125903.8745952,175392.156354604656
1647648000,2022-03-19 00:00:00,POLS/USDT,1.4145,1.4914,1.3916,1.4243,331616.43646436,478629.858479566358
1647561600,2022-03-18 00:00:00,POLS/USDT,1.4247,1.5456,1.3573,1.4115,656776.27514111,945969.34706245496
1647475200,2022-03-17 00:00:00,POLS/USDT,1.5258,1.62,1.4214,1.4293,645450.55002715,979955.270571028494
1647388800,2022-03-16 00:00:00,POLS/USDT,1.5889,1.9525,1.4753,1.5206,2311317.13318022,3924680.004958256918
1647302400,2022-03-15 00:00:00,POLS/USDT,1.1505,2.8,1.1353,1.5805,4291191.00360864,7902245.649664616456
1647216000,2022-03-14 00:00:00,POLS/USDT,1.1292,1.1606,1.1219,1.1505,47571.91045175,54362.548455546175
1647129600,2022-03-13 00:00:00,POLS/USDT,1.1316,1.1673,1.111,1.1292,56751.95908997,64838.11598532838
1647043200,2022-03-12 00:00:00,POLS/USDT,1.141,1.158,1.1321,1.1321,27689.27814231,31726.779648493537
1646956800,2022-03-11 00:00:00,POLS/USDT,1.1535,1.1705,1.1219,1.141,80737.13329392,92155.240890923998
1646870400,2022-03-10 00:00:00,POLS/USDT,1.2276,1.2347,1.1408,1.1568,113591.87754711,132896.806613476235
1646784000,2022-03-09 00:00:00,POLS/USDT,1.1746,1.2668,1.1714,1.2293,100264.12842327,123325.197926857489
1646697600,2022-03-08 00:00:00,POLS/USDT,1.159,1.1973,1.1566,1.1728,111245.54862504,130849.379892457588
1646611200,2022-03-07 00:00:00,POLS/USDT,1.1893,1.2327,1.1335,1.1598,208481.76982937,246324.06317665954
1646524800,2022-03-06 00:00:00,POLS/USDT,1.2358,1.246,1.1829,1.1853,62970.13816974,76513.003278397207
1646438400,2022-03-05 00:00:00,POLS/USDT,1.1907,1.2557,1.1787,1.2336,70679.22444163,86501.139336137864
1646352000,2022-03-04 00:00:00,POLS/USDT,1.2917,1.2947,1.1846,1.1922,148819.17926471,185773.21795373436
1646265600,2022-03-03 00:00:00,POLS/USDT,1.3899,1.4,1.2737,1.2949,218223.97621923,285725.961549214752
1646179200,2022-03-02 00:00:00,POLS/USDT,1.3905,1.4395,1.3693,1.3901,201643.21659236,282862.073357681202
1646092800,2022-03-01 00:00:00,POLS/USDT,1.393,1.428,1.3442,1.3916,149817.16168149,207758.287301036563
1646006400,2022-02-28 00:00:00,POLS/USDT,1.2159,1.3907,1.2026,1.3872,218647.12872218,276909.301594183518
1645920000,2022-02-27 00:00:00,POLS/USDT,1.3028,1.3242,1.2016,1.2171,98305.27411395,123116.045814475514
1645833600,2022-02-26 00:00:00,POLS/USDT,1.3346,1.3706,1.2986,1.302,45474.87743499,60575.373782407203
1645747200,2022-02-25 00:00:00,POLS/USDT,1.2488,1.355,1.2392,1.3341,116978.17736013,150942.332864618023
1645660800,2022-02-24 00:00:00,POLS/USDT,1.3223,1.3279,1.1454,1.2506,225345.73246243,274528.938150538731
1645574400,2022-02-23 00:00:00,POLS/USDT,1.4158,1.4621,1.3208,1.3223,82751.53399093,116177.619023553306
1645488000,2022-02-22 00:00:00,POLS/USDT,1.3355,1.4318,1.3087,1.4158,137272.2485155,187292.891351539224
1645401600,2022-02-21 00:00:00,POLS/USDT,1.4389,1.5011,1.3335,1.3338,168178.42711441,237628.73880782675
1645315200,2022-02-20 00:00:00,POLS/USDT,1.5219,1.5219,1.4181,1.4431,155771.08575411,226806.585757536693
1645228800,2022-02-19 00:00:00,POLS/USDT,1.5747,1.5861,1.4264,1.5216,224754.84347356,345303.530155211748
1645142400,2022-02-18 00:00:00,POLS/USDT,1.6734,1.7297,1.5751,1.5751,161798.83763768,265768.196969631021
1645056000,2022-02-17 00:00:00,POLS/USDT,1.8206,1.852,1.6594,1.6773,139107.72499285,244313.14869601758
1644969600,2022-02-16 00:00:00,POLS/USDT,1.8346,1.8566,1.7746,1.8206,141905.89197512,257184.341254084778
1644883200,2022-02-15 00:00:00,POLS/USDT,1.6711,1.9138,1.6648,1.8296,195120.87594126,345847.243082138641
1644796800,2022-02-14 00:00:00,POLS/USDT,1.6763,1.6822,1.626,1.6711,118796.39934807,196847.872688527187
1644710400,2022-02-13 00:00:00,POLS/USDT,1.7486,1.77,1.66,1.6764,158487.21035149,268836.211282901977
1644624000,2022-02-12 00:00:00,POLS/USDT,1.6682,1.8544,1.6635,1.7486,212225.68852452,374998.944229099914
1644537600,2022-02-11 00:00:00,POLS/USDT,1.8224,1.8305,1.6552,1.6729,274693.14893113,479922.071440296235
1644451200,2022-02-10 00:00:00,POLS/USDT,1.884,1.894,1.7665,1.8262,215079.88776776,398805.423997860617
1644364800,2022-02-09 00:00:00,POLS/USDT,1.8555,1.9135,1.812,1.8886,181946.27848703,340757.777066422124
1644278400,2022-02-08 00:00:00,POLS/USDT,1.8482,1.929,1.7487,1.8524,210148.83300195,383983.162129712188
1644192000,2022-02-07 00:00:00,POLS/USDT,1.7938,1.8916,1.7842,1.847,219339.51284248,405123.351477655117
1644105600,2022-02-06 00:00:00,POLS/USDT,1.7393,1.8106,1.7279,1.7966,137814.71179385,241349.282965468607
1644019200,2022-02-05 00:00:00,POLS/USDT,1.8132,1.8706,1.7056,1.7397,220862.86217414,394761.493776056508
1643932800,2022-02-04 00:00:00,POLS/USDT,1.5965,1.8133,1.5803,1.8132,234263.34569733,393998.457292529034
1643846400,2022-02-03 00:00:00,POLS/USDT,1.5032,1.7494,1.4758,1.5946,296965.52140595,473672.032060538953
1643760000,2022-02-02 00:00:00,POLS/USDT,1.6011,1.605,1.5032,1.5072,128268.17741996,198485.09041179661
