https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume MNA
1663545600000,2022-09-19 00:00:00,MNA/BTC,3.626e-05,3.661e-05,3.614e-05,3.661e-05,0.0035754648836451995,97.66361332
1663459200000,2022-09-18 00:00:00,MNA/BTC,3.744e-05,3.762e-05,3.583e-05,3.619e-05,0.49371933259200856,13642.42422194
1663372800000,2022-09-17 00:00:00,MNA/BTC,3.745e-05,3.76e-05,3.696e-05,3.736e-05,0.09213491418074321,2466.13795987
1663286400000,2022-09-16 00:00:00,MNA/BTC,3.639e-05,3.797e-05,3.62e-05,3.748e-05,0.11961646091753361,3191.4744108200002
1663200000000,2022-09-15 00:00:00,MNA/BTC,3.673e-05,3.673e-05,3.58e-05,3.652e-05,0.1606702067423992,4399.51278046
1663113600000,2022-09-14 00:00:00,MNA/BTC,3.616e-05,3.712e-05,3.6e-05,3.679e-05,0.1809842643616553,4919.38745207
1663027200000,2022-09-13 00:00:00,MNA/BTC,3.544e-05,3.695e-05,3.479e-05,3.622e-05,0.7294565598777275,20139.60684367
1662940800000,2022-09-12 00:00:00,MNA/BTC,3.68e-05,3.703e-05,3.544e-05,3.548e-05,0.1689804489616552,4762.69585574
1662854400000,2022-09-11 00:00:00,MNA/BTC,3.762e-05,3.8e-05,3.682e-05,3.682e-05,0.10419088846983741,2829.73624307
1662768000000,2022-09-10 00:00:00,MNA/BTC,3.779e-05,3.875e-05,3.735e-05,3.756e-05,0.1023204218886768,2724.18588628
1662681600000,2022-09-09 00:00:00,MNA/BTC,4.008e-05,4.035e-05,3.745e-05,3.773e-05,0.3171145134803646,8404.83735702
1662595200000,2022-09-08 00:00:00,MNA/BTC,3.965e-05,4.009e-05,3.942e-05,4.001e-05,0.08401597202171959,2099.87433196
1662508800000,2022-09-07 00:00:00,MNA/BTC,3.92e-05,4.008e-05,3.894e-05,3.959e-05,0.0795627966031504,2009.66902256
1662422400000,2022-09-06 00:00:00,MNA/BTC,3.993e-05,4.052e-05,3.887e-05,3.923e-05,0.21954678462892163,5596.40032192
1662336000000,2022-09-05 00:00:00,MNA/BTC,4.046e-05,4.076e-05,3.97e-05,3.987e-05,0.069448473810801,1741.8729323
1662249600000,2022-09-04 00:00:00,MNA/BTC,3.973e-05,4.14e-05,3.961e-05,4.037e-05,0.0872831994483669,2162.08073937
1662163200000,2022-09-03 00:00:00,MNA/BTC,3.885e-05,3.987e-05,3.861e-05,3.975e-05,0.04927913425839749,1239.72664801
1662076800000,2022-09-02 00:00:00,MNA/BTC,3.878e-05,3.922e-05,3.856e-05,3.889e-05,0.1939791427154302,4987.89258718
1661990400000,2022-09-01 00:00:00,MNA/BTC,3.855e-05,3.886e-05,3.792e-05,3.877e-05,0.09669853918364361,2494.15886468
1661904000000,2022-08-31 00:00:00,MNA/BTC,3.903e-05,3.937e-05,3.847e-05,3.852e-05,0.2642527898536824,6860.14511562
1661817600000,2022-08-30 00:00:00,MNA/BTC,3.92e-05,3.947e-05,3.839e-05,3.899e-05,0.1738980518904237,4460.06801463
1661731200000,2022-08-29 00:00:00,MNA/BTC,3.835e-05,3.93e-05,3.781e-05,3.926e-05,0.0828510562212112,2110.31727512
1661644800000,2022-08-28 00:00:00,MNA/BTC,3.87e-05,3.934e-05,3.814e-05,3.83e-05,0.118592810555511,3096.41803017
1661558400000,2022-08-27 00:00:00,MNA/BTC,3.838e-05,3.885e-05,3.776e-05,3.875e-05,0.091997577805425,2374.13104014
1661472000000,2022-08-26 00:00:00,MNA/BTC,3.885e-05,3.901e-05,3.778e-05,3.839e-05,0.22260732709226108,5798.57585549
1661385600000,2022-08-25 00:00:00,MNA/BTC,3.89e-05,3.923e-05,3.835e-05,3.888e-05,0.1573902665169984,4048.10356268
1661299200000,2022-08-24 00:00:00,MNA/BTC,3.883e-05,3.938e-05,3.831e-05,3.894e-05,0.106010855806449,2722.41540335
1661212800000,2022-08-23 00:00:00,MNA/BTC,3.878e-05,3.918e-05,3.835e-05,3.88e-05,0.078618917182256,2026.26075212
1661126400000,2022-08-22 00:00:00,MNA/BTC,3.964e-05,3.964e-05,3.805e-05,3.883e-05,0.37867533893416483,9752.13337456
1661040000000,2022-08-21 00:00:00,MNA/BTC,3.937e-05,3.996e-05,3.912e-05,3.96e-05,0.137596006241496,3474.64662226
1660953600000,2022-08-20 00:00:00,MNA/BTC,4.051e-05,4.067e-05,3.89e-05,3.935e-05,0.206389832376101,5244.97668046
1660867200000,2022-08-19 00:00:00,MNA/BTC,3.989e-05,4.058e-05,3.855e-05,4.042e-05,0.4650566802665838,11505.60812139
1660780800000,2022-08-18 00:00:00,MNA/BTC,4.146e-05,4.205e-05,3.89e-05,3.981e-05,0.316922507422386,7960.8768506
1660694400000,2022-08-17 00:00:00,MNA/BTC,4.304e-05,4.368e-05,4.125e-05,4.154e-05,0.4097862587050176,9864.859381440001
1660608000000,2022-08-16 00:00:00,MNA/BTC,4.384e-05,4.402e-05,4.284e-05,4.311e-05,0.1087914513702312,2523.57808792
1660521600000,2022-08-15 00:00:00,MNA/BTC,4.395e-05,4.48e-05,4.337e-05,4.376e-05,0.2058144231829312,4703.25464312
1660435200000,2022-08-14 00:00:00,MNA/BTC,4.35e-05,4.56e-05,4.35e-05,4.407e-05,0.1947450882487266,4418.99451438
1660348800000,2022-08-13 00:00:00,MNA/BTC,4.38e-05,4.427e-05,4.337e-05,4.344e-05,0.1077235162506984,2479.82311811
1660262400000,2022-08-12 00:00:00,MNA/BTC,4.402e-05,4.427e-05,4.347e-05,4.378e-05,0.1152204545328012,2631.8057225400003
1660176000000,2022-08-11 00:00:00,MNA/BTC,4.481e-05,4.499e-05,4.335e-05,4.4e-05,0.34911340795672,7934.39563538
1660089600000,2022-08-10 00:00:00,MNA/BTC,4.389e-05,4.499e-05,4.375e-05,4.477e-05,0.1802332935839051,4025.76041063
1660003200000,2022-08-09 00:00:00,MNA/BTC,4.551e-05,4.627e-05,4.371e-05,4.399e-05,0.2392187312555845,5438.02526155
1659916800000,2022-08-08 00:00:00,MNA/BTC,4.568e-05,4.7e-05,4.498e-05,4.559e-05,0.18395151102796442,4034.90921316
1659830400000,2022-08-07 00:00:00,MNA/BTC,4.561e-05,4.662e-05,4.504e-05,4.576e-05,0.102286949875968,2235.2917368
1659744000000,2022-08-06 00:00:00,MNA/BTC,4.59e-05,4.699e-05,4.532e-05,4.569e-05,0.2120192392646169,4640.38606401
1659657600000,2022-08-05 00:00:00,MNA/BTC,4.388e-05,4.624e-05,4.372e-05,4.587e-05,0.3585480125572059,7816.61243857
1659571200000,2022-08-04 00:00:00,MNA/BTC,4.214e-05,4.459e-05,4.214e-05,4.397e-05,0.263507446971735,5992.8916755
1659484800000,2022-08-03 00:00:00,MNA/BTC,4.173e-05,4.294e-05,4.112e-05,4.214e-05,0.12774396925846498,3031.41834975
1659398400000,2022-08-02 00:00:00,MNA/BTC,4.358e-05,4.384e-05,4.146e-05,4.174e-05,0.19476521811325717,4666.15280578
1659312000000,2022-08-01 00:00:00,MNA/BTC,4.174e-05,4.439e-05,4.174e-05,4.367e-05,0.2017477066678909,4619.82383027
1659225600000,2022-07-31 00:00:00,MNA/BTC,4.271e-05,4.382e-05,4.167e-05,4.185e-05,0.215927842268475,5159.5661235
1659139200000,2022-07-30 00:00:00,MNA/BTC,4.075e-05,4.456e-05,4.075e-05,4.263e-05,0.3316233639980772,7779.10776444
1659052800000,2022-07-29 00:00:00,MNA/BTC,4.101e-05,4.308e-05,4.012e-05,4.084e-05,0.4348968450021376,10648.79640064
1658966400000,2022-07-28 00:00:00,MNA/BTC,4.159e-05,4.16e-05,4.07e-05,4.109e-05,0.3019695099777888,7348.97809632
1658880000000,2022-07-27 00:00:00,MNA/BTC,4.123e-05,4.168e-05,4.037e-05,4.167e-05,0.3368389933467873,8083.48916119
1658793600000,2022-07-26 00:00:00,MNA/BTC,4.108e-05,4.136e-05,3.706e-05,4.136e-05,5.362003832493537,129642.25900613
1658707200000,2022-07-25 00:00:00,MNA/BTC,4.264e-05,4.279e-05,4.094e-05,4.1e-05,0.24084145361590997,5874.18179551
1658620800000,2022-07-24 00:00:00,MNA/BTC,4.368e-05,4.551e-05,4.253e-05,4.268e-05,0.1987704624648864,4657.22733048
1658534400000,2022-07-23 00:00:00,MNA/BTC,4.095e-05,4.444e-05,4.095e-05,4.345e-05,0.38214062881010497,8794.9511809
1658448000000,2022-07-22 00:00:00,MNA/BTC,4.05e-05,4.185e-05,3.988e-05,4.101e-05,0.40426390908370624,9857.69102862
1658361600000,2022-07-21 00:00:00,MNA/BTC,3.965e-05,4.07e-05,3.883e-05,4.058e-05,0.2933761195089746,7229.57416237
1658275200000,2022-07-20 00:00:00,MNA/BTC,4.271e-05,4.355e-05,3.944e-05,3.96e-05,0.866946506814036,21892.58855591
1658188800000,2022-07-19 00:00:00,MNA/BTC,4.1e-05,4.486e-05,4.088e-05,4.283e-05,4.8017422624936055,112111.65684085
1658102400000,2022-07-18 00:00:00,MNA/BTC,4.039e-05,4.221e-05,3.997e-05,4.111e-05,3.864206051867884,93996.74171413
1658016000000,2022-07-17 00:00:00,MNA/BTC,4.099e-05,4.099e-05,3.983e-05,4.037e-05,0.13033187844039001,3228.433947
1657929600000,2022-07-16 00:00:00,MNA/BTC,4.081e-05,4.1e-05,3.995e-05,4.087e-05,0.1409287108921082,3448.21900886
1657843200000,2022-07-15 00:00:00,MNA/BTC,4.075e-05,4.158e-05,4.028e-05,4.057e-05,0.5758772246980248,14194.65675864
1657756800000,2022-07-14 00:00:00,MNA/BTC,4.025e-05,4.095e-05,3.969e-05,4.07e-05,0.18144348391897197,4458.07085796
1657670400000,2022-07-13 00:00:00,MNA/BTC,4.065e-05,4.114e-05,3.975e-05,4.017e-05,0.23553055149098281,5863.34457284
1657584000000,2022-07-12 00:00:00,MNA/BTC,4.032e-05,4.116e-05,4.018e-05,4.05e-05,0.1357011376065,3350.645373
1657497600000,2022-07-11 00:00:00,MNA/BTC,4.172e-05,4.172e-05,4.017e-05,4.04e-05,0.20769245424471602,5140.90233279
1657411200000,2022-07-10 00:00:00,MNA/BTC,4.198e-05,4.204e-05,4.115e-05,4.165e-05,0.140944882009491,3384.03078054
1657324800000,2022-07-09 00:00:00,MNA/BTC,4.155e-05,4.269e-05,4.155e-05,4.199e-05,0.23886716812202533,5688.66797147
1657238400000,2022-07-08 00:00:00,MNA/BTC,4.313e-05,4.337e-05,4.139e-05,4.154e-05,0.1096561126507374,2639.77160931
1657152000000,2022-07-07 00:00:00,MNA/BTC,4.458e-05,4.647e-05,4.282e-05,4.322e-05,0.18549646478183862,4291.91265113
1657065600000,2022-07-06 00:00:00,MNA/BTC,4.333e-05,4.542e-05,4.3e-05,4.444e-05,0.2149272989881688,4836.34786202
1656979200000,2022-07-05 00:00:00,MNA/BTC,4.455e-05,4.513e-05,4.281e-05,4.321e-05,0.2084787023343877,4824.77904037
1656892800000,2022-07-04 00:00:00,MNA/BTC,4.34e-05,4.521e-05,4.313e-05,4.468e-05,0.4086979385769708,9147.22333431
1656806400000,2022-07-03 00:00:00,MNA/BTC,4.338e-05,4.365e-05,4.272e-05,4.35e-05,0.14012269549458,3221.21139068
1656720000000,2022-07-02 00:00:00,MNA/BTC,4.326e-05,4.37e-05,4.265e-05,4.341e-05,0.16562929327272388,3815.46402379
1656633600000,2022-07-01 00:00:00,MNA/BTC,4.445e-05,4.456e-05,4.279e-05,4.329e-05,0.3124155840234975,7216.80720775
1656547200000,2022-06-30 00:00:00,MNA/BTC,4.376e-05,4.577e-05,4.211e-05,4.458e-05,0.3256007512011216,7303.74049352
1656460800000,2022-06-29 00:00:00,MNA/BTC,4.372e-05,4.42e-05,4.309e-05,4.371e-05,0.1672908080362125,3827.28913375
1656374400000,2022-06-28 00:00:00,MNA/BTC,4.661e-05,4.823e-05,4.336e-05,4.375e-05,0.709083277541625,16207.617772380001
1656288000000,2022-06-27 00:00:00,MNA/BTC,4.445e-05,4.731e-05,4.442e-05,4.647e-05,0.6762504811838046,14552.40975218
1656201600000,2022-06-26 00:00:00,MNA/BTC,4.766e-05,4.868e-05,4.429e-05,4.435e-05,1.7596623983978423,39676.71698755
1656115200000,2022-06-25 00:00:00,MNA/BTC,4.413e-05,4.894e-05,4.342e-05,4.764e-05,0.566975839772682,11901.25608255
1656028800000,2022-06-24 00:00:00,MNA/BTC,4.244e-05,4.449e-05,4.244e-05,4.421e-05,0.6391493955665881,14457.12272261
1655942400000,2022-06-23 00:00:00,MNA/BTC,4.201e-05,4.412e-05,4.188e-05,4.235e-05,0.254986867476033,6020.94138078
1655856000000,2022-06-22 00:00:00,MNA/BTC,4.019e-05,4.268e-05,3.974e-05,4.173e-05,0.23252910249716552,5572.22867235
1655769600000,2022-06-21 00:00:00,MNA/BTC,4.043e-05,4.179e-05,3.997e-05,4.092e-05,0.328205655040164,8020.6660567
1655683200000,2022-06-20 00:00:00,MNA/BTC,4.034e-05,4.1e-05,3.958e-05,4.042e-05,0.1557011024877698,3852.08071469
1655596800000,2022-06-19 00:00:00,MNA/BTC,4.104e-05,4.19e-05,3.985e-05,4.011e-05,0.33456931224035136,8341.29424683
1655510400000,2022-06-18 00:00:00,MNA/BTC,4.099e-05,4.24e-05,4.024e-05,4.092e-05,0.5161618562035056,12613.92610468
1655424000000,2022-06-17 00:00:00,MNA/BTC,3.974e-05,4.15e-05,3.967e-05,4.104e-05,0.2259366633847296,5505.27932224
1655337600000,2022-06-16 00:00:00,MNA/BTC,4.11e-05,4.117e-05,3.882e-05,3.967e-05,0.34464219180739586,8687.72855577
1655251200000,2022-06-15 00:00:00,MNA/BTC,3.712e-05,4.098e-05,3.612e-05,4.092e-05,0.6913259377963356,16894.57325993
1655164800000,2022-06-14 00:00:00,MNA/BTC,3.67e-05,3.86e-05,3.549e-05,3.701e-05,2.1355467093187257,57701.88352658
1655078400000,2022-06-13 00:00:00,MNA/BTC,2.986e-05,3.707e-05,2.889e-05,3.688e-05,2.5959232883562824,70388.37549773
1654992000000,2022-06-12 00:00:00,MNA/BTC,2.866e-05,3.117e-05,2.752e-05,2.968e-05,0.4946597457748464,16666.43348298
1654905600000,2022-06-11 00:00:00,MNA/BTC,3.056e-05,3.122e-05,2.822e-05,2.874e-05,0.546082310670879,19000.77629335
1654819200000,2022-06-10 00:00:00,MNA/BTC,3.233e-05,3.269e-05,3.046e-05,3.062e-05,0.2497710321032592,8157.12057816
1654732800000,2022-06-09 00:00:00,MNA/BTC,3.239e-05,3.304e-05,3.213e-05,3.228e-05,0.1012532967108288,3136.71922896
1654646400000,2022-06-08 00:00:00,MNA/BTC,3.287e-05,3.327e-05,3.238e-05,3.244e-05,0.22420464429704481,6911.36388092
