https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MKR,Volume USDT
1656892800,2022-07-04 00:00:00,MKR/USDT,904.26,950,878.45,940.21,154.83811095,143009.3871536699
1656806400,2022-07-03 00:00:00,MKR/USDT,909.2,916.72,874.6,902.76,87.32045125,78442.8691232179
1656720000,2022-07-02 00:00:00,MKR/USDT,892.63,920,871.2,907.76,129.04474258,115908.7686720383
1656633600,2022-07-01 00:00:00,MKR/USDT,909.18,934,870,892.77,325.94634212,294451.7228274858
1656547200,2022-06-30 00:00:00,MKR/USDT,912.64,923.02,836.29,908.47,423.94412675,367657.6214848047
1656460800,2022-06-29 00:00:00,MKR/USDT,944.37,972.68,896.67,909.48,326.96391837,308079.0696261979
1656374400,2022-06-28 00:00:00,MKR/USDT,1001.15,1033.7,940,945.83,268.88183363,265051.8838864241
1656288000,2022-06-27 00:00:00,MKR/USDT,1002.14,1071.01,986.86,1000.49,217.80938968,222224.5174802025
1656201600,2022-06-26 00:00:00,MKR/USDT,1033.79,1096,993.48,1000,360.56077603,377551.8255983144
1656115200,2022-06-25 00:00:00,MKR/USDT,1052.6,1085.68,996.96,1033.62,335.27058479,348996.4724250162
1656028800,2022-06-24 00:00:00,MKR/USDT,978.63,1093.74,963.62,1053.08,410.32652516,420250.6215513933
1655942400,2022-06-23 00:00:00,MKR/USDT,885.54,983.87,880.6,978.72,526.85130979,491521.6866866686
1655856000,2022-06-22 00:00:00,MKR/USDT,922,951.55,870.58,882.5,346.86405946,313969.3672181368
1655769600,2022-06-21 00:00:00,MKR/USDT,900.01,963.33,881.55,919.72,421.26508819,390762.7686256409
1655683200,2022-06-20 00:00:00,MKR/USDT,904.11,952.24,859.79,902.18,454.75252796,412749.2878003378
1655596800,2022-06-19 00:00:00,MKR/USDT,732.63,914.54,706.81,905.2,698.55776028,558725.224722983
1655510400,2022-06-18 00:00:00,MKR/USDT,766.94,785.13,655.69,733.3,296.69531143,212602.8063795063
1655424000,2022-06-17 00:00:00,MKR/USDT,736.19,787.71,730.24,766.96,256.91841601,196412.6807194325
1655337600,2022-06-16 00:00:00,MKR/USDT,827.8,838.89,716.14,735.66,191.2503825,146071.7409656153
1655251200,2022-06-15 00:00:00,MKR/USDT,787.5,829.52,680,828.48,415.73809711,309862.1568076994
1655164800,2022-06-14 00:00:00,MKR/USDT,764.67,820.99,692.23,788.2,369.21442514,287030.2540917507
1655078400,2022-06-13 00:00:00,MKR/USDT,912.1,921.63,721.29,765.23,717.24344949,566902.6790962088
1654992000,2022-06-12 00:00:00,MKR/USDT,989.93,996.62,902.81,914.42,217.39240633,204458.8405877102
1654905600,2022-06-11 00:00:00,MKR/USDT,1043.67,1072.8,954,987.7,469.85693568,471095.5126054391
1654819200,2022-06-10 00:00:00,MKR/USDT,1135.75,1141.66,1042,1043.42,178.7153375,194760.104401029
1654732800,2022-06-09 00:00:00,MKR/USDT,1153.37,1175.87,1120.58,1134.26,116.58283762,134278.5744410341
1654646400,2022-06-08 00:00:00,MKR/USDT,1157.09,1177.24,1129.97,1155,110.5300997,127968.0651234005
1654560000,2022-06-07 00:00:00,MKR/USDT,1210.78,1219.39,1115.64,1156.25,199.33762472,233057.4321590518
1654473600,2022-06-06 00:00:00,MKR/USDT,1182.44,1231.9,1178.21,1211.44,136.05648337,164552.4977436915
1654387200,2022-06-05 00:00:00,MKR/USDT,1173.26,1207.53,1148.59,1176.74,129.77054158,152522.3993499959
1654300800,2022-06-04 00:00:00,MKR/USDT,1147.14,1195,1119.91,1172.09,140.02457295,161581.5897145263
1654214400,2022-06-03 00:00:00,MKR/USDT,1204.23,1210,1124.37,1145.49,146.35317674,169571.043731991
1654128000,2022-06-02 00:00:00,MKR/USDT,1206.26,1237.77,1173.28,1208.68,105.33461616,126932.7676801802
1654041600,2022-06-01 00:00:00,MKR/USDT,1323.31,1334.35,1168.75,1206.25,159.80489585,199716.4369359196
1653955200,2022-05-31 00:00:00,MKR/USDT,1374.51,1383.6,1294.22,1320.67,233.4715915,310869.2512801607
1653868800,2022-05-30 00:00:00,MKR/USDT,1192.25,1381.83,1186.6,1373.22,338.89042328,442767.4488356578
1653782400,2022-05-29 00:00:00,MKR/USDT,1214.68,1223,1172.62,1194.18,156.34538647,186595.8670847783
1653696000,2022-05-28 00:00:00,MKR/USDT,1119.94,1235.37,1112.61,1213.94,215.59895579,256973.5396847312
1653609600,2022-05-27 00:00:00,MKR/USDT,1155.35,1207.9,1101.37,1118.45,420.19216736,483004.246890041
1653523200,2022-05-26 00:00:00,MKR/USDT,1263.55,1292.01,1121.75,1150.03,409.96780835,488583.7556824232
1653436800,2022-05-25 00:00:00,MKR/USDT,1293.37,1321,1250.13,1258.85,276.70861944,354262.8475463359
1653350400,2022-05-24 00:00:00,MKR/USDT,1302.34,1326.53,1240,1293.23,187.56044652,241447.2672142527
1653264000,2022-05-23 00:00:00,MKR/USDT,1431.88,1449.29,1281.69,1303.86,396.05890698,549731.2734069997
1653177600,2022-05-22 00:00:00,MKR/USDT,1397.55,1439.7,1384.92,1432.99,171.36030119,241669.0964699241
1653091200,2022-05-21 00:00:00,MKR/USDT,1394.85,1429.55,1357.17,1397.57,120.93656595,168159.3030307139
1653004800,2022-05-20 00:00:00,MKR/USDT,1433.25,1468.01,1367.78,1393.21,473.31708323,674754.3436237339
1652918400,2022-05-19 00:00:00,MKR/USDT,1432.56,1463.02,1371.49,1432.4,596.15380365,844031.3250354835
1652832000,2022-05-18 00:00:00,MKR/USDT,1572.77,1599,1415.99,1433.41,468.49478922,704856.0496148328
1652745600,2022-05-17 00:00:00,MKR/USDT,1529.82,1704.99,1483.97,1573.33,544.99407659,875238.430310193
1652659200,2022-05-16 00:00:00,MKR/USDT,1573.26,1598.19,1453.61,1529.43,606.08075972,928644.74669598
1652572800,2022-05-15 00:00:00,MKR/USDT,1563.25,1654.22,1464.59,1575.36,814.81184334,1261423.1841766621
1652486400,2022-05-14 00:00:00,MKR/USDT,1382.78,1630.83,1360.65,1564.28,757.83257866,1157386.1152031563
1652400000,2022-05-13 00:00:00,MKR/USDT,1336.61,1766.96,1323.89,1382.78,887.03739969,1326898.3620034339
1652313600,2022-05-12 00:00:00,MKR/USDT,1128.69,1391.09,959.03,1336.61,925.38407988,1051928.5736342138
1652227200,2022-05-11 00:00:00,MKR/USDT,1219.25,2278.9,1073.07,1130.77,4829.69816751,7318468.4240606656
1652140800,2022-05-10 00:00:00,MKR/USDT,1049.04,1257.48,1021.32,1219.91,471.89783063,561387.4825627628
1652054400,2022-05-09 00:00:00,MKR/USDT,1196.48,1219.96,1026.49,1050,342.13667033,379703.2194288253
1651968000,2022-05-08 00:00:00,MKR/USDT,1264.73,1279.46,1170.68,1191,266.50077432,323585.3392493334
1651881600,2022-05-07 00:00:00,MKR/USDT,1339.27,1347.32,1232.58,1264.41,108.29190475,141672.1730215092
1651795200,2022-05-06 00:00:00,MKR/USDT,1377.34,1398.56,1307.52,1333.75,122.35340834,165478.4274890365
1651708800,2022-05-05 00:00:00,MKR/USDT,1496.91,1513.6,1356.87,1376.18,136.68738659,192734.7583414196
1651622400,2022-05-04 00:00:00,MKR/USDT,1401.42,1512.55,1395,1495.6,95.55961636,138435.6421938827
1651536000,2022-05-03 00:00:00,MKR/USDT,1486.96,1510.23,1387.73,1402.09,81.64833212,119382.7109994025
1651449600,2022-05-02 00:00:00,MKR/USDT,1451.35,1498.75,1409.59,1486.02,117.028706,170991.2034887029
1651363200,2022-05-01 00:00:00,MKR/USDT,1460,1520.75,1404.59,1450.91,69.36427622,100655.2849134345
1651276800,2022-04-30 00:00:00,MKR/USDT,1560,1587.64,1380,1455.01,77.29931779,115335.3640115644
1651190400,2022-04-29 00:00:00,MKR/USDT,1639.07,1656,1510.43,1558.89,138.03910238,216567.5968229834
1651104000,2022-04-28 00:00:00,MKR/USDT,1668.21,1695.31,1603.62,1638.81,68.34056114,112321.0104142719
1651017600,2022-04-27 00:00:00,MKR/USDT,1624.13,1687.32,1601,1672.23,72.19108871,119190.1355904996
1650931200,2022-04-26 00:00:00,MKR/USDT,1757.2,1803.35,1612,1621.54,103.28706659,174925.3121329472
1650844800,2022-04-25 00:00:00,MKR/USDT,1731.19,1800,1653.99,1751.47,156.13346979,268923.7116249918
1650758400,2022-04-24 00:00:00,MKR/USDT,1716.58,1785.9,1716.58,1729.38,124.88953204,219408.6924716066
1650672000,2022-04-23 00:00:00,MKR/USDT,1728.91,1786.42,1714.4,1717.94,77.78198605,136445.7250042341
1650585600,2022-04-22 00:00:00,MKR/USDT,1723.76,1821.52,1714.92,1732.37,83.28920833,146648.8062766573
1650499200,2022-04-21 00:00:00,MKR/USDT,1806.2,2006.93,1693.55,1724.34,236.54487549,431484.0667652691
1650412800,2022-04-20 00:00:00,MKR/USDT,1854.55,1913.54,1779.14,1810.17,97.65040349,179181.5261820204
1650326400,2022-04-19 00:00:00,MKR/USDT,1818.75,1882.23,1815.3,1855.33,74.98531776,138194.5465990676
1650240000,2022-04-18 00:00:00,MKR/USDT,1790.02,1824.19,1686.55,1818.92,101.79721899,179122.2294813241
1650153600,2022-04-17 00:00:00,MKR/USDT,1887.87,1921.67,1785.64,1788.67,128.77268029,238018.7269562704
1650067200,2022-04-16 00:00:00,MKR/USDT,1946.82,1946.82,1868.43,1888.06,99.17703396,189449.772388368
1649980800,2022-04-15 00:00:00,MKR/USDT,1900.67,2004,1899.38,1946.24,112.86262989,220657.2819306427
1649894400,2022-04-14 00:00:00,MKR/USDT,1931.76,1977.96,1855.5,1900.6,145.31520122,278375.5629180772
1649808000,2022-04-13 00:00:00,MKR/USDT,1852.84,1958.46,1795.6,1933.22,96.23479491,182163.2271793012
1649721600,2022-04-12 00:00:00,MKR/USDT,1815.03,1915.41,1802,1851.94,141.92452882,265053.4191167138
1649635200,2022-04-11 00:00:00,MKR/USDT,2014.09,2033.67,1798.77,1814.39,224.39076504,432593.7409348519
1649548800,2022-04-10 00:00:00,MKR/USDT,2090.64,2102,2009.34,2012.63,83.10003121,171713.7924460289
1649462400,2022-04-09 00:00:00,MKR/USDT,2032.65,2093.98,2020.26,2091.78,53.55345186,109979.6783238814
1649376000,2022-04-08 00:00:00,MKR/USDT,2052.69,2130,2012.24,2034.72,153.48442718,317239.9058988455
1649289600,2022-04-07 00:00:00,MKR/USDT,2041.92,2086.76,2002.52,2053.54,113.72161878,232503.7475151067
1649203200,2022-04-06 00:00:00,MKR/USDT,2300.26,2301.92,2043.2,2043.2,231.7933792,506503.2444338516
1649116800,2022-04-05 00:00:00,MKR/USDT,2437.49,2509.88,2288.84,2304.52,265.75819143,639657.9830037882
1649030400,2022-04-04 00:00:00,MKR/USDT,2279.73,2444.46,2227.41,2439.42,402.44814302,941193.5349033245
1648944000,2022-04-03 00:00:00,MKR/USDT,2229.52,2340.01,2190.01,2279.65,283.16200358,644153.637495203
1648857600,2022-04-02 00:00:00,MKR/USDT,2272.29,2351.78,2105.93,2229.78,337.48562354,774135.641459393
1648771200,2022-04-01 00:00:00,MKR/USDT,2095.32,2345.66,2013.8,2272.43,533.59229768,1168200.4827316783
1648684800,2022-03-31 00:00:00,MKR/USDT,2179.02,2234,2031.53,2093.98,646.0790216,1403246.3580502161
1648598400,2022-03-30 00:00:00,MKR/USDT,2122.97,2293.56,2062.96,2177.1,492.14468964,1081867.8441682171
1648512000,2022-03-29 00:00:00,MKR/USDT,2036.79,2222.49,2035.66,2126.12,339.21658983,720994.0255741812
1648425600,2022-03-28 00:00:00,MKR/USDT,2057.1,2195.11,2028.32,2036.72,287.89271553,603471.4832464491
1648339200,2022-03-27 00:00:00,MKR/USDT,2013.93,2060.98,1964.95,2060.98,184.58594855,373704.9001676757
1648252800,2022-03-26 00:00:00,MKR/USDT,2006.48,2026.13,1974.95,2014.75,74.52599957,149156.057512499
1648166400,2022-03-25 00:00:00,MKR/USDT,2006,2065,1943.45,2004.09,280.72069637,560269.7292760166
1648080000,2022-03-24 00:00:00,MKR/USDT,1987.65,2060.9,1974.81,2009.71,338.30165556,681022.0942417851
1647993600,2022-03-23 00:00:00,MKR/USDT,2037.42,2049.28,1952.24,1989.78,227.0386009,450405.5350752932
1647907200,2022-03-22 00:00:00,MKR/USDT,1998.05,2106.52,1994.25,2036.8,136.65081504,280298.5101423092
1647820800,2022-03-21 00:00:00,MKR/USDT,1992.1,2044.55,1960.72,1998.6,228.5420691,458700.8066348764
1647734400,2022-03-20 00:00:00,MKR/USDT,2060.98,2115.12,1974.11,1988.48,168.84939041,344604.8668089421
1647648000,2022-03-19 00:00:00,MKR/USDT,2036.05,2098.62,2033.77,2060.28,213.82213001,440973.93378952
1647561600,2022-03-18 00:00:00,MKR/USDT,2055.41,2100,2032.4,2035.28,310.09957681,641296.0828884214
1647475200,2022-03-17 00:00:00,MKR/USDT,1927.12,2094.31,1923.73,2060.86,293.97990347,598832.5911791506
1647388800,2022-03-16 00:00:00,MKR/USDT,1788.45,2014.29,1738.53,1924.61,394.09178659,738092.7677459526
1647302400,2022-03-15 00:00:00,MKR/USDT,1798.62,1863.37,1721.16,1784.91,176.96167285,317194.479430163
1647216000,2022-03-14 00:00:00,MKR/USDT,1681.94,1798.77,1672.97,1796.43,170.55307577,296465.1380010193
1647129600,2022-03-13 00:00:00,MKR/USDT,1737.36,1782.48,1673.32,1685.83,135.00965166,232764.507423439
1647043200,2022-03-12 00:00:00,MKR/USDT,1747.22,1795.89,1738.53,1738.53,90.91188418,160669.8144036439
1646956800,2022-03-11 00:00:00,MKR/USDT,1766.25,1795.83,1702.11,1749.89,205.56509473,358495.0615192451
1646870400,2022-03-10 00:00:00,MKR/USDT,1900.66,1917,1760.21,1769.76,249.8298467,459225.0707608615
1646784000,2022-03-09 00:00:00,MKR/USDT,1746.88,1923.01,1742.04,1900,154.19187485,285283.6848916225
1646697600,2022-03-08 00:00:00,MKR/USDT,1739.74,1792.79,1716.84,1751.4,215.39256845,379420.8168850741
1646611200,2022-03-07 00:00:00,MKR/USDT,1719.33,1814.39,1670.72,1738.53,140.3418518,244655.2842191211
1646524800,2022-03-06 00:00:00,MKR/USDT,1839.68,1852.64,1717.92,1718.5,124.90657639,224892.7242235914
1646438400,2022-03-05 00:00:00,MKR/USDT,1792.79,1870,1750,1838.89,145.30526496,263976.1477550515
1646352000,2022-03-04 00:00:00,MKR/USDT,2039.35,2048.63,1775.88,1792.79,197.6060426,380048.2196788605
1646265600,2022-03-03 00:00:00,MKR/USDT,1991.7,2075.48,1886.86,2041.53,419.09618697,835383.8448374953
1646179200,2022-03-02 00:00:00,MKR/USDT,1970.51,2032.44,1915.86,1998.27,193.33179498,382576.7410289407
1646092800,2022-03-01 00:00:00,MKR/USDT,1966.37,2036.43,1909.65,1966.33,672.98673124,1337644.2857426312
1646006400,2022-02-28 00:00:00,MKR/USDT,1808.22,1966.57,1760.07,1966.57,307.36392439,570161.8991294854
1645920000,2022-02-27 00:00:00,MKR/USDT,1939.81,1988.9,1785.68,1814.4,358.87116531,687559.6865516335
1645833600,2022-02-26 00:00:00,MKR/USDT,1988,2046.18,1924.79,1939.62,188.16269665,376390.7770467735
1645747200,2022-02-25 00:00:00,MKR/USDT,1891.3,2065.4,1843.51,1991.49,179.75972667,351917.9625557086
1645660800,2022-02-24 00:00:00,MKR/USDT,1736.44,1942.79,1515.34,1895.86,369.50617608,636410.9692418595
1645574400,2022-02-23 00:00:00,MKR/USDT,1815.8,1874.57,1737.38,1737.38,138.0225772,249960.4530678676
1645488000,2022-02-22 00:00:00,MKR/USDT,1669.74,1832.55,1638.25,1812.93,225.72088739,394299.0975757264
1645401600,2022-02-21 00:00:00,MKR/USDT,1773.6,1860.12,1659.52,1667.52,189.73445648,332950.260875793
1645315200,2022-02-20 00:00:00,MKR/USDT,1912.16,1912.16,1746,1775.01,331.03137003,602623.304713217
1645228800,2022-02-19 00:00:00,MKR/USDT,1895.6,1930.58,1844.17,1910.82,237.67312326,449719.6323840729
1645142400,2022-02-18 00:00:00,MKR/USDT,1965.5,2012.84,1888.18,1895.6,338.78466476,663735.4741639086
1645056000,2022-02-17 00:00:00,MKR/USDT,2131.43,2148.4,1945.15,1973.13,393.00781907,796882.1179047716
1644969600,2022-02-16 00:00:00,MKR/USDT,2101.56,2179.65,2024.95,2125.53,383.16230073,801791.5514826403
1644883200,2022-02-15 00:00:00,MKR/USDT,1937.86,2102.33,1928.87,2102.33,294.50645859,595970.8038797097
1644796800,2022-02-14 00:00:00,MKR/USDT,1924.41,1990.2,1867.67,1939.83,343.42680528,658302.3886732581
1644710400,2022-02-13 00:00:00,MKR/USDT,1992.95,2037.17,1924.4,1925.51,219.91904975,438674.7484699942
1644624000,2022-02-12 00:00:00,MKR/USDT,2021.74,2051.04,1957.47,1993.13,146.09762068,292641.5410643545
1644537600,2022-02-11 00:00:00,MKR/USDT,2102.71,2130.7,1968.66,2023.08,206.03290599,420073.3212667721
1644451200,2022-02-10 00:00:00,MKR/USDT,2243.49,2335.75,2087.31,2105.7,165.37652969,365347.7282063121
1644364800,2022-02-09 00:00:00,MKR/USDT,2207.38,2266.91,2145.58,2248.69,69.34867919,153608.424900606
1644278400,2022-02-08 00:00:00,MKR/USDT,2256.82,2319.17,2163.38,2205.11,375.64313657,842583.3890931439
1644192000,2022-02-07 00:00:00,MKR/USDT,2247.7,2285.27,2191.2,2249.06,409.79914292,915353.5414245343
1644105600,2022-02-06 00:00:00,MKR/USDT,2263,2299.33,2190,2247.09,172.75204898,387394.2442111429
1644019200,2022-02-05 00:00:00,MKR/USDT,2280.79,2327.03,2234.45,2253.69,246.45225195,560127.4880221249
1643932800,2022-02-04 00:00:00,MKR/USDT,2295.04,2359.49,2217.93,2276.9,436.23945699,996817.4598735828
1643846400,2022-02-03 00:00:00,MKR/USDT,2142.02,2333.76,2127.13,2291.45,509.10569314,1146856.2014553074
1643760000,2022-02-02 00:00:00,MKR/USDT,2197.42,2310.75,2092.8,2138.04,260.97372878,575927.9999281295
1643673600,2022-02-01 00:00:00,MKR/USDT,2136.11,2243.18,2127.45,2200.86,229.32358057,500586.4336150121
1643587200,2022-01-31 00:00:00,MKR/USDT,2004.08,2144.91,1939.59,2135.85,390.31433408,800382.1697959399
1643500800,2022-01-30 00:00:00,MKR/USDT,1953.2,2008.26,1922.2,1998.63,204.89259382,401532.8509044411
1643414400,2022-01-29 00:00:00,MKR/USDT,1872.53,1964.34,1858.24,1949.6,183.51801239,349665.3773032706
1643328000,2022-01-28 00:00:00,MKR/USDT,1771.54,1878.25,1637.25,1873.89,496.88790171,897041.038822573
1643241600,2022-01-27 00:00:00,MKR/USDT,1702.63,1790.63,1646.72,1772.64,200.00262476,344785.2887689278
1643155200,2022-01-26 00:00:00,MKR/USDT,1811.06,1874.1,1663.78,1703.88,470.60627635,836053.6453140406
1643068800,2022-01-25 00:00:00,MKR/USDT,1923.5,1946.22,1796.4,1809.51,270.84085136,509948.1716542588
1642982400,2022-01-24 00:00:00,MKR/USDT,1834.7,1961.42,1653.32,1922.83,379.52083714,684853.3637685234
1642896000,2022-01-23 00:00:00,MKR/USDT,1800.93,1922.91,1763.54,1833.56,311.30225395,569708.8418916185
