https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CARR,Volume BTC
1658772000,2022-07-25 18:00:00,CARR/BTC,0.0000000611,0.0000000611,0.0000000611,0.0000000611,0,0
1658768400,2022-07-25 17:00:00,CARR/BTC,0.0000000611,0.0000000611,0.0000000611,0.0000000611,5184.8408,0.00031679377288
1658764800,2022-07-25 16:00:00,CARR/BTC,0.0000000648,0.0000000657,0.0000000648,0.0000000657,1886.8538,0.0001231655283
1658761200,2022-07-25 15:00:00,CARR/BTC,0.0000000635,0.000000065,0.0000000634,0.0000000638,284386.4299,0.01830016978254
1658757600,2022-07-25 14:00:00,CARR/BTC,0.0000000618,0.0000000618,0.0000000618,0.0000000618,0,0
1658754000,2022-07-25 13:00:00,CARR/BTC,0.0000000618,0.0000000618,0.0000000618,0.0000000618,0,0
1658750400,2022-07-25 12:00:00,CARR/BTC,0.0000000618,0.0000000618,0.0000000618,0.0000000618,2205.8484,0.00013632143112
1658746800,2022-07-25 11:00:00,CARR/BTC,0.0000000635,0.0000000635,0.0000000635,0.0000000635,0,0
1658743200,2022-07-25 10:00:00,CARR/BTC,0.0000000613,0.0000000635,0.0000000611,0.0000000635,524955.5029,0.0325624359549
1658739600,2022-07-25 09:00:00,CARR/BTC,0.0000000602,0.0000000602,0.0000000602,0.0000000602,37393.1436,0.00225106724472
1658736000,2022-07-25 08:00:00,CARR/BTC,0.0000000586,0.0000000601,0.0000000586,0.0000000601,12688.1466,0.00075258539076
1658732400,2022-07-25 07:00:00,CARR/BTC,0.0000000585,0.0000000585,0.0000000585,0.0000000585,7351.7921,0.00043007983785
1658728800,2022-07-25 06:00:00,CARR/BTC,0.0000000585,0.0000000585,0.0000000585,0.0000000585,0,0
1658725200,2022-07-25 05:00:00,CARR/BTC,0.0000000582,0.0000000588,0.0000000582,0.0000000585,17782.3097,0.00104181744594
1658721600,2022-07-25 04:00:00,CARR/BTC,0.0000000587,0.0000000587,0.0000000587,0.0000000587,0,0
1658718000,2022-07-25 03:00:00,CARR/BTC,0.0000000587,0.0000000587,0.0000000587,0.0000000587,0,0
1658714400,2022-07-25 02:00:00,CARR/BTC,0.0000000587,0.0000000587,0.0000000587,0.0000000587,1379.8722,0.00008099849814
1658710800,2022-07-25 01:00:00,CARR/BTC,0.0000000596,0.0000000596,0.0000000596,0.0000000596,0,0
1658707200,2022-07-25 00:00:00,CARR/BTC,0.0000000596,0.0000000596,0.0000000596,0.0000000596,0,0
1658703600,2022-07-24 23:00:00,CARR/BTC,0.0000000596,0.0000000596,0.0000000596,0.0000000596,0,0
1658700000,2022-07-24 22:00:00,CARR/BTC,0.0000000596,0.0000000596,0.0000000596,0.0000000596,0,0
1658696400,2022-07-24 21:00:00,CARR/BTC,0.0000000596,0.0000000596,0.0000000596,0.0000000596,0,0
1658692800,2022-07-24 20:00:00,CARR/BTC,0.0000000596,0.0000000596,0.0000000596,0.0000000596,11523.8194,0.00068681963624
1658689200,2022-07-24 19:00:00,CARR/BTC,0.0000000585,0.0000000585,0.0000000582,0.0000000582,344608.92,0.0200581017159
1658685600,2022-07-24 18:00:00,CARR/BTC,0.0000000582,0.0000000582,0.0000000582,0.0000000582,15135.022,0.0008808582804
1658682000,2022-07-24 17:00:00,CARR/BTC,0.0000000582,0.0000000582,0.0000000582,0.0000000582,10579.9063,0.00061575054666
1658678400,2022-07-24 16:00:00,CARR/BTC,0.0000000606,0.0000000607,0.0000000606,0.0000000607,595343.9655,0.03611166077547
1658674800,2022-07-24 15:00:00,CARR/BTC,0.0000000581,0.0000000581,0.0000000581,0.0000000581,0,0
1658671200,2022-07-24 14:00:00,CARR/BTC,0.0000000602,0.0000000605,0.0000000581,0.0000000581,597097.2133,0.03547316082967
1658667600,2022-07-24 13:00:00,CARR/BTC,0.000000058,0.0000000597,0.000000058,0.0000000597,309015.3596,0.01835684506295
1658664000,2022-07-24 12:00:00,CARR/BTC,0.0000000575,0.0000000575,0.0000000575,0.0000000575,0,0
1658660400,2022-07-24 11:00:00,CARR/BTC,0.0000000575,0.0000000575,0.0000000575,0.0000000575,0,0
1658656800,2022-07-24 10:00:00,CARR/BTC,0.0000000575,0.0000000575,0.0000000575,0.0000000575,0,0
1658653200,2022-07-24 09:00:00,CARR/BTC,0.0000000575,0.0000000575,0.0000000575,0.0000000575,5699.1634,0.0003277018955
1658649600,2022-07-24 08:00:00,CARR/BTC,0.000000059,0.000000059,0.000000059,0.000000059,45925.0635,0.0027095787465
1658646000,2022-07-24 07:00:00,CARR/BTC,0.0000000575,0.0000000575,0.0000000575,0.0000000575,4652.8537,0.00026753908775
1658642400,2022-07-24 06:00:00,CARR/BTC,0.000000059,0.000000059,0.0000000589,0.0000000589,45199.602,0.0026643685578
1658638800,2022-07-24 05:00:00,CARR/BTC,0.0000000588,0.0000000604,0.0000000588,0.0000000604,8220.8612,0.00049612988794
1658635200,2022-07-24 04:00:00,CARR/BTC,0.0000000584,0.0000000584,0.0000000584,0.0000000584,0,0
1658631600,2022-07-24 03:00:00,CARR/BTC,0.0000000588,0.000000059,0.0000000584,0.0000000584,228856.764,0.01347384972378
1658628000,2022-07-24 02:00:00,CARR/BTC,0.0000000596,0.0000000598,0.0000000596,0.0000000598,84117.6069,0.00501744673614
1658624400,2022-07-24 01:00:00,CARR/BTC,0.0000000596,0.0000000596,0.0000000596,0.0000000596,2130.3691,0.00012696999836
1658620800,2022-07-24 00:00:00,CARR/BTC,0.0000000573,0.0000000573,0.0000000564,0.0000000564,15188.7111,0.00086798690604
1658617200,2022-07-23 23:00:00,CARR/BTC,0.0000000587,0.0000000587,0.0000000587,0.0000000587,0,0
1658613600,2022-07-23 22:00:00,CARR/BTC,0.0000000587,0.0000000587,0.0000000587,0.0000000587,7097.4589,0.00041662083743
1658610000,2022-07-23 21:00:00,CARR/BTC,0.0000000588,0.0000000588,0.0000000588,0.0000000588,0,0
1658606400,2022-07-23 20:00:00,CARR/BTC,0.0000000584,0.0000000588,0.0000000584,0.0000000588,18575.8514,0.00108730446232
1658602800,2022-07-23 19:00:00,CARR/BTC,0.0000000582,0.0000000582,0.0000000577,0.0000000577,22265.5163,0.00128916725791
1658599200,2022-07-23 18:00:00,CARR/BTC,0.0000000584,0.0000000589,0.0000000564,0.0000000589,685274.293,0.03967915062928
1658595600,2022-07-23 17:00:00,CARR/BTC,0.0000000571,0.0000000588,0.0000000547,0.0000000581,1201977.687,0.06682563854033
1658592000,2022-07-23 16:00:00,CARR/BTC,0.0000000577,0.0000000577,0.0000000577,0.0000000577,0,0
1658588400,2022-07-23 15:00:00,CARR/BTC,0.0000000582,0.0000000611,0.0000000562,0.0000000577,1793590.2161,0.10277227176926
1658584800,2022-07-23 14:00:00,CARR/BTC,0.0000000582,0.000000061,0.0000000563,0.000000058,1798538.2389,0.10388426218381
1658581200,2022-07-23 13:00:00,CARR/BTC,0.0000000598,0.0000000598,0.0000000597,0.0000000598,347317,0.02076618285524
1658577600,2022-07-23 12:00:00,CARR/BTC,0.0000000583,0.0000000583,0.0000000583,0.0000000583,0,0
1658574000,2022-07-23 11:00:00,CARR/BTC,0.0000000583,0.0000000583,0.0000000583,0.0000000583,19.0524,0.00000111075492
1658570400,2022-07-23 10:00:00,CARR/BTC,0.0000000599,0.0000000599,0.0000000591,0.0000000591,6355.5775,0.00037621909225
1658566800,2022-07-23 09:00:00,CARR/BTC,0.0000000605,0.0000000606,0.0000000593,0.0000000593,169523.7919,0.01025456673942
1658563200,2022-07-23 08:00:00,CARR/BTC,0.0000000623,0.0000000623,0.0000000614,0.0000000614,74404.877,0.00463279181554
1658559600,2022-07-23 07:00:00,CARR/BTC,0.0000000626,0.0000000629,0.0000000602,0.0000000629,1239362.5203,0.07535691659645
1658556000,2022-07-23 06:00:00,CARR/BTC,0.000000062,0.0000000654,0.0000000596,0.0000000624,713432.6941,0.04376129630325
1658552400,2022-07-23 05:00:00,CARR/BTC,0.0000000624,0.0000000646,0.0000000617,0.0000000641,302442.5875,0.01936564123921
1658548800,2022-07-23 04:00:00,CARR/BTC,0.0000000613,0.0000000613,0.0000000613,0.0000000613,0,0
1658545200,2022-07-23 03:00:00,CARR/BTC,0.0000000613,0.0000000613,0.0000000613,0.0000000613,0,0
1658541600,2022-07-23 02:00:00,CARR/BTC,0.0000000598,0.0000000619,0.0000000573,0.0000000613,1721968.1402,0.1011379120905
1658538000,2022-07-23 01:00:00,CARR/BTC,0.0000000615,0.0000000657,0.0000000583,0.0000000657,2188528.8534,0.1312401300839
1658534400,2022-07-23 00:00:00,CARR/BTC,0.0000000591,0.0000000662,0.0000000591,0.0000000638,320992.1624,0.02042829679221
1658530800,2022-07-22 23:00:00,CARR/BTC,0.0000000563,0.0000000584,0.0000000558,0.0000000575,355823.6136,0.02046126906716
1658527200,2022-07-22 22:00:00,CARR/BTC,0.0000000574,0.0000000574,0.0000000574,0.0000000574,0,0
1658523600,2022-07-22 21:00:00,CARR/BTC,0.0000000574,0.0000000574,0.0000000574,0.0000000574,0,0
1658520000,2022-07-22 20:00:00,CARR/BTC,0.0000000576,0.0000000576,0.0000000571,0.0000000574,20422.5881,0.00117386527262
1658516400,2022-07-22 19:00:00,CARR/BTC,0.0000000591,0.0000000591,0.0000000591,0.0000000591,38422.273,0.0022707563343
1658512800,2022-07-22 18:00:00,CARR/BTC,0.0000000579,0.0000000599,0.0000000579,0.0000000599,24373.3179,0.00141907385016
1658509200,2022-07-22 17:00:00,CARR/BTC,0.0000000585,0.0000000608,0.0000000585,0.0000000608,97130.0393,0.0056931987635
1658505600,2022-07-22 16:00:00,CARR/BTC,0.0000000582,0.0000000607,0.0000000572,0.0000000607,29412.6901,0.00173522138235
1658502000,2022-07-22 15:00:00,CARR/BTC,0.0000000583,0.0000000583,0.0000000577,0.0000000577,6247,0.00036190840117
1658498400,2022-07-22 14:00:00,CARR/BTC,0.0000000604,0.0000000616,0.0000000604,0.0000000616,5731.2416,0.00034864228376
1658494800,2022-07-22 13:00:00,CARR/BTC,0.0000000616,0.0000000616,0.0000000616,0.0000000616,0,0
1658491200,2022-07-22 12:00:00,CARR/BTC,0.0000000616,0.0000000616,0.0000000616,0.0000000616,8910.5464,0.00054888965824
1658487600,2022-07-22 11:00:00,CARR/BTC,0.0000000598,0.0000000616,0.0000000563,0.0000000603,42560.7535,0.00243944908839
1658484000,2022-07-22 10:00:00,CARR/BTC,0.0000000627,0.0000000632,0.0000000583,0.0000000583,38853.8759,0.00240864459842
1658480400,2022-07-22 09:00:00,CARR/BTC,0.0000000604,0.0000000604,0.0000000604,0.0000000604,0,0
1658476800,2022-07-22 08:00:00,CARR/BTC,0.0000000617,0.0000000617,0.0000000604,0.0000000604,104897.5425,0.00640116212976
1658473200,2022-07-22 07:00:00,CARR/BTC,0.0000000629,0.0000000629,0.0000000629,0.0000000629,0,0
1658469600,2022-07-22 06:00:00,CARR/BTC,0.0000000638,0.0000000666,0.0000000618,0.0000000629,238692.6827,0.01507911244177
1658466000,2022-07-22 05:00:00,CARR/BTC,0.0000000627,0.0000000641,0.0000000627,0.0000000632,15648.9253,0.00098684425183
1658462400,2022-07-22 04:00:00,CARR/BTC,0.0000000669,0.0000000673,0.000000064,0.000000064,112354.1157,0.00725289378005
1658458800,2022-07-22 03:00:00,CARR/BTC,0.0000000656,0.0000000678,0.0000000656,0.0000000678,74772.4514,0.00497521716996
1658455200,2022-07-22 02:00:00,CARR/BTC,0.0000000655,0.0000000657,0.0000000655,0.0000000656,12102.6744,0.00079387085179
1658451600,2022-07-22 01:00:00,CARR/BTC,0.000000066,0.000000066,0.000000066,0.000000066,0,0
1658448000,2022-07-22 00:00:00,CARR/BTC,0.000000066,0.000000066,0.000000066,0.000000066,1857.9215,0.000122622819
1658444400,2022-07-21 23:00:00,CARR/BTC,0.0000000652,0.0000000652,0.0000000652,0.0000000652,3383.3541,0.00022059468732
1658440800,2022-07-21 22:00:00,CARR/BTC,0.0000000663,0.0000000663,0.0000000663,0.0000000663,9049.7738,0.00060000000294
1658437200,2022-07-21 21:00:00,CARR/BTC,0.0000000647,0.0000000647,0.0000000647,0.0000000647,0,0
1658433600,2022-07-21 20:00:00,CARR/BTC,0.0000000654,0.0000000661,0.0000000647,0.0000000647,48406.107,0.00318366815292
1658430000,2022-07-21 19:00:00,CARR/BTC,0.000000064,0.000000064,0.000000064,0.000000064,105073.6024,0.0067247105536
1658426400,2022-07-21 18:00:00,CARR/BTC,0.0000000688,0.0000000688,0.0000000629,0.0000000648,1124925.4268,0.07276289263127
1658422800,2022-07-21 17:00:00,CARR/BTC,0.0000000688,0.0000000688,0.0000000688,0.0000000688,3101.6822,0.00021339573536
1658419200,2022-07-21 16:00:00,CARR/BTC,0.0000000697,0.0000000734,0.0000000689,0.0000000689,38358.661,0.00267681682738
1658415600,2022-07-21 15:00:00,CARR/BTC,0.000000071,0.000000071,0.000000071,0.000000071,0,0
1658412000,2022-07-21 14:00:00,CARR/BTC,0.0000000722,0.0000000722,0.000000071,0.000000071,3456.4471,0.00024588176174
1658408400,2022-07-21 13:00:00,CARR/BTC,0.0000000721,0.0000000721,0.0000000721,0.0000000721,0,0
1658404800,2022-07-21 12:00:00,CARR/BTC,0.0000000721,0.0000000721,0.0000000721,0.0000000721,0,0
1658401200,2022-07-21 11:00:00,CARR/BTC,0.0000000721,0.0000000721,0.0000000721,0.0000000721,0,0
1658397600,2022-07-21 10:00:00,CARR/BTC,0.0000000754,0.0000000759,0.0000000721,0.0000000721,10981.4227,0.00081184545606
1658394000,2022-07-21 09:00:00,CARR/BTC,0.0000000711,0.0000000711,0.0000000711,0.0000000711,0,0
1658390400,2022-07-21 08:00:00,CARR/BTC,0.0000000711,0.0000000711,0.00000007,0.0000000711,8637.0347,0.00061055896672
1658386800,2022-07-21 07:00:00,CARR/BTC,0.0000000703,0.0000000703,0.0000000703,0.0000000703,0,0
1658383200,2022-07-21 06:00:00,CARR/BTC,0.0000000703,0.0000000703,0.0000000703,0.0000000703,0,0
1658379600,2022-07-21 05:00:00,CARR/BTC,0.0000000703,0.0000000703,0.0000000703,0.0000000703,0,0
1658376000,2022-07-21 04:00:00,CARR/BTC,0.0000000703,0.0000000703,0.0000000703,0.0000000703,0,0
1658372400,2022-07-21 03:00:00,CARR/BTC,0.0000000703,0.0000000703,0.0000000703,0.0000000703,0,0
1658368800,2022-07-21 02:00:00,CARR/BTC,0.0000000703,0.0000000703,0.0000000703,0.0000000703,720.1691,0.00005062788773
1658365200,2022-07-21 01:00:00,CARR/BTC,0.0000000709,0.0000000709,0.0000000709,0.0000000709,201.2899,0.00001427145391
1658361600,2022-07-21 00:00:00,CARR/BTC,0.0000000696,0.0000000696,0.0000000696,0.0000000696,4560.6161,0.00031741888056
1658358000,2022-07-20 23:00:00,CARR/BTC,0.0000000688,0.0000000688,0.0000000688,0.0000000688,0,0
1658354400,2022-07-20 22:00:00,CARR/BTC,0.0000000688,0.0000000688,0.0000000688,0.0000000688,0,0
1658350800,2022-07-20 21:00:00,CARR/BTC,0.0000000688,0.0000000688,0.0000000688,0.0000000688,28126.1802,0.00193508119776
1658347200,2022-07-20 20:00:00,CARR/BTC,0.0000000711,0.0000000711,0.0000000695,0.0000000695,5592.6107,0.00039377323207
1658343600,2022-07-20 19:00:00,CARR/BTC,0.0000000683,0.0000000707,0.0000000683,0.0000000707,13037.3387,0.00092005613857
1658340000,2022-07-20 18:00:00,CARR/BTC,0.0000000705,0.0000000705,0.0000000705,0.0000000705,0,0
1658336400,2022-07-20 17:00:00,CARR/BTC,0.0000000705,0.0000000705,0.0000000705,0.0000000705,0,0
1658332800,2022-07-20 16:00:00,CARR/BTC,0.0000000701,0.0000000705,0.0000000701,0.0000000705,53866.6799,0.00378146877737
1658329200,2022-07-20 15:00:00,CARR/BTC,0.0000000701,0.0000000702,0.0000000701,0.0000000702,13384.9305,0.00093905571465
1658325600,2022-07-20 14:00:00,CARR/BTC,0.0000000695,0.0000000695,0.0000000695,0.0000000695,0,0
1658322000,2022-07-20 13:00:00,CARR/BTC,0.0000000688,0.0000000695,0.0000000688,0.0000000695,20785.5285,0.00143307951565
1658318400,2022-07-20 12:00:00,CARR/BTC,0.0000000699,0.0000000699,0.0000000684,0.0000000696,71503.9624,0.00495597799069
1658314800,2022-07-20 11:00:00,CARR/BTC,0.0000000698,0.0000000707,0.0000000697,0.0000000704,44137.5798,0.00309222702012
1658311200,2022-07-20 10:00:00,CARR/BTC,0.0000000715,0.0000000715,0.0000000712,0.0000000712,1053599.5558,0.07509645872101
1658307600,2022-07-20 09:00:00,CARR/BTC,0.0000000717,0.0000000717,0.0000000717,0.0000000717,0,0
1658304000,2022-07-20 08:00:00,CARR/BTC,0.0000000717,0.0000000717,0.0000000717,0.0000000717,261.0813,0.00001871952921
1658300400,2022-07-20 07:00:00,CARR/BTC,0.0000000752,0.0000000752,0.0000000752,0.0000000752,2440.5178,0.00018352693856
1658296800,2022-07-20 06:00:00,CARR/BTC,0.0000000716,0.0000000716,0.0000000715,0.0000000715,3771.2579,0.00026980135258
1658293200,2022-07-20 05:00:00,CARR/BTC,0.0000000713,0.0000000743,0.0000000712,0.0000000743,59754.2641,0.0043374476141
1658289600,2022-07-20 04:00:00,CARR/BTC,0.0000000713,0.0000000713,0.0000000713,0.0000000713,0,0
1658286000,2022-07-20 03:00:00,CARR/BTC,0.0000000717,0.0000000717,0.0000000713,0.0000000713,88593.2741,0.00632090958133
1658282400,2022-07-20 02:00:00,CARR/BTC,0.0000000729,0.0000000729,0.0000000728,0.0000000728,53396.5553,0.00389001271006
1658278800,2022-07-20 01:00:00,CARR/BTC,0.0000000742,0.0000000742,0.0000000742,0.0000000742,0,0
1658275200,2022-07-20 00:00:00,CARR/BTC,0.0000000737,0.0000000742,0.0000000737,0.0000000742,34967.1297,0.00259042659464
1658271600,2022-07-19 23:00:00,CARR/BTC,0.0000000737,0.0000000742,0.0000000737,0.0000000742,30143.2189,0.002230994572
1658268000,2022-07-19 22:00:00,CARR/BTC,0.0000000741,0.0000000749,0.0000000741,0.0000000749,423664.7696,0.03164556054862
1658264400,2022-07-19 21:00:00,CARR/BTC,0.0000000747,0.0000000751,0.0000000736,0.0000000742,110771.8715,0.00826014091933
1658260800,2022-07-19 20:00:00,CARR/BTC,0.0000000782,0.0000000787,0.0000000782,0.0000000787,20386.2643,0.00160316082396
1658257200,2022-07-19 19:00:00,CARR/BTC,0.0000000771,0.0000000778,0.0000000752,0.0000000752,426755.2105,0.03291465183971
1658253600,2022-07-19 18:00:00,CARR/BTC,0.000000072,0.0000000778,0.0000000715,0.0000000766,899137.1739,0.06730604665783
1658250000,2022-07-19 17:00:00,CARR/BTC,0.0000000728,0.0000000728,0.0000000714,0.0000000716,500048.1339,0.03617622010483
1658246400,2022-07-19 16:00:00,CARR/BTC,0.0000000754,0.0000000754,0.0000000754,0.0000000754,0,0
1658242800,2022-07-19 15:00:00,CARR/BTC,0.0000000754,0.0000000754,0.0000000754,0.0000000754,6880.4771,0.00051878797334
1658239200,2022-07-19 14:00:00,CARR/BTC,0.000000075,0.000000075,0.0000000724,0.0000000724,344139.2275,0.02496038431928
1658235600,2022-07-19 13:00:00,CARR/BTC,0.0000000767,0.0000000767,0.0000000767,0.0000000767,392.3517,0.00003009337539
1658232000,2022-07-19 12:00:00,CARR/BTC,0.0000000778,0.0000000778,0.0000000778,0.0000000778,0,0
1658228400,2022-07-19 11:00:00,CARR/BTC,0.0000000747,0.0000000778,0.0000000747,0.0000000778,63112.0721,0.00471923040807
1658224800,2022-07-19 10:00:00,CARR/BTC,0.0000000747,0.0000000747,0.0000000747,0.0000000747,35112.8946,0.00262293322662
1658221200,2022-07-19 09:00:00,CARR/BTC,0.0000000736,0.0000000747,0.0000000736,0.0000000747,104267.9644,0.00778486026446
1658217600,2022-07-19 08:00:00,CARR/BTC,0.0000000747,0.0000000747,0.0000000733,0.0000000733,119325.876,0.00881128442654
1658214000,2022-07-19 07:00:00,CARR/BTC,0.0000000748,0.0000000748,0.0000000746,0.0000000747,265862.4969,0.01985343581745
1658210400,2022-07-19 06:00:00,CARR/BTC,0.0000000737,0.0000000753,0.0000000737,0.0000000753,2484.5491,0.00018326642915
1658206800,2022-07-19 05:00:00,CARR/BTC,0.0000000762,0.0000000762,0.0000000762,0.0000000762,453.5875,0.0000345633675
1658203200,2022-07-19 04:00:00,CARR/BTC,0.0000000772,0.0000000772,0.0000000772,0.0000000772,2.0696,0.00000015977312
1658199600,2022-07-19 03:00:00,CARR/BTC,0.000000076,0.000000076,0.000000076,0.000000076,0,0
1658196000,2022-07-19 02:00:00,CARR/BTC,0.000000076,0.000000076,0.000000076,0.000000076,0,0
1658192400,2022-07-19 01:00:00,CARR/BTC,0.0000000747,0.0000000761,0.0000000747,0.000000076,2990,0.000225636
1658188800,2022-07-19 00:00:00,CARR/BTC,0.0000000726,0.0000000777,0.0000000726,0.0000000728,18909.0181,0.00141844017552
1658185200,2022-07-18 23:00:00,CARR/BTC,0.0000000759,0.000000077,0.0000000715,0.0000000715,75118.7586,0.0056701155299
1658181600,2022-07-18 22:00:00,CARR/BTC,0.000000076,0.000000076,0.000000076,0.000000076,0,0
1658178000,2022-07-18 21:00:00,CARR/BTC,0.000000076,0.000000076,0.000000076,0.000000076,0,0
1658174400,2022-07-18 20:00:00,CARR/BTC,0.000000076,0.000000076,0.000000076,0.000000076,1506.8853,0.0001145232828
1658170800,2022-07-18 19:00:00,CARR/BTC,0.0000000764,0.0000000764,0.0000000764,0.0000000764,0,0
1658167200,2022-07-18 18:00:00,CARR/BTC,0.000000077,0.000000077,0.0000000764,0.0000000764,83337.2104,0.00638599035788
1658163600,2022-07-18 17:00:00,CARR/BTC,0.0000000765,0.0000000765,0.0000000765,0.0000000765,19564.1148,0.0014966547822
1658160000,2022-07-18 16:00:00,CARR/BTC,0.0000000759,0.0000000759,0.0000000759,0.0000000759,0,0
1658156400,2022-07-18 15:00:00,CARR/BTC,0.0000000759,0.0000000759,0.0000000759,0.0000000759,10261.2593,0.00077882958087
1658152800,2022-07-18 14:00:00,CARR/BTC,0.0000000778,0.0000000778,0.0000000778,0.0000000778,0,0
1658149200,2022-07-18 13:00:00,CARR/BTC,0.0000000778,0.0000000778,0.0000000778,0.0000000778,497.2954,0.00003868958212
1658145600,2022-07-18 12:00:00,CARR/BTC,0.0000000763,0.0000000763,0.0000000763,0.0000000763,0,0
1658142000,2022-07-18 11:00:00,CARR/BTC,0.0000000763,0.0000000763,0.0000000763,0.0000000763,0,0
1658138400,2022-07-18 10:00:00,CARR/BTC,0.0000000778,0.0000000778,0.0000000763,0.0000000763,62141.7703,0.00476242489501
1658134800,2022-07-18 09:00:00,CARR/BTC,0.0000000769,0.0000000769,0.0000000769,0.0000000769,0,0
1658131200,2022-07-18 08:00:00,CARR/BTC,0.0000000752,0.0000000769,0.0000000752,0.0000000769,26514.8023,0.00199878296925
1658127600,2022-07-18 07:00:00,CARR/BTC,0.0000000771,0.0000000771,0.0000000761,0.0000000761,4929.144,0.0003774950465
1658124000,2022-07-18 06:00:00,CARR/BTC,0.0000000795,0.0000000819,0.0000000763,0.0000000763,50162.4202,0.00384333003364
1658120400,2022-07-18 05:00:00,CARR/BTC,0.0000000773,0.0000000773,0.0000000773,0.0000000773,855.1659,0.00006610432407
1658116800,2022-07-18 04:00:00,CARR/BTC,0.0000000772,0.0000000772,0.0000000772,0.0000000772,0,0
1658113200,2022-07-18 03:00:00,CARR/BTC,0.0000000772,0.0000000772,0.0000000772,0.0000000772,0,0
1658109600,2022-07-18 02:00:00,CARR/BTC,0.0000000814,0.0000000819,0.0000000772,0.0000000772,4759.4515,0.00038206283912
1658106000,2022-07-18 01:00:00,CARR/BTC,0.0000000814,0.0000000814,0.0000000814,0.0000000814,0,0
1658102400,2022-07-18 00:00:00,CARR/BTC,0.000000081,0.0000000814,0.000000081,0.0000000814,2614.58,0.00021202488244
1658098800,2022-07-17 23:00:00,CARR/BTC,0.0000000794,0.0000000794,0.0000000794,0.0000000794,0,0
1658095200,2022-07-17 22:00:00,CARR/BTC,0.0000000794,0.0000000794,0.0000000794,0.0000000794,0,0
1658091600,2022-07-17 21:00:00,CARR/BTC,0.0000000794,0.0000000794,0.0000000794,0.0000000794,0,0
1658088000,2022-07-17 20:00:00,CARR/BTC,0.0000000794,0.0000000794,0.0000000794,0.0000000794,0,0
