https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KONO,Volume USDT
1660608000,2022-08-16 00:00:00,KONO/USDT,0.0362,0.0396,0.03511,0.03511,403186.02035362,14773.6029310047882
1660521600,2022-08-15 00:00:00,KONO/USDT,0.03768,0.03855,0.03522,0.0364,403019.88895767,14595.0226649355385
1660435200,2022-08-14 00:00:00,KONO/USDT,0.03808,0.0397,0.037,0.03768,680473.738611,26204.3949621275742
1660348800,2022-08-13 00:00:00,KONO/USDT,0.03894,0.03894,0.03701,0.03808,165791.72954524,6292.9424953874188
1660262400,2022-08-12 00:00:00,KONO/USDT,0.0383,0.03946,0.0372,0.03872,207512.25480072,7859.267137593864
1660176000,2022-08-11 00:00:00,KONO/USDT,0.03792,0.03919,0.03711,0.03832,273864.00131855,10424.9679441366057
1660089600,2022-08-10 00:00:00,KONO/USDT,0.03661,0.0416,0.03554,0.03802,608678.95544551,23117.3649798600066
1660003200,2022-08-09 00:00:00,KONO/USDT,0.0357,0.03737,0.03465,0.03661,382168.53771767,13689.7274920722191
1659916800,2022-08-08 00:00:00,KONO/USDT,0.0358,0.03695,0.03531,0.03565,331920.88592318,12061.0351465495061
1659830400,2022-08-07 00:00:00,KONO/USDT,0.03735,0.03774,0.03532,0.03575,563864.67449438,20520.5873006313961
1659744000,2022-08-06 00:00:00,KONO/USDT,0.03625,0.04023,0.03571,0.03745,510571.55967675,19166.5108944237164
1659657600,2022-08-05 00:00:00,KONO/USDT,0.03485,0.03719,0.0345,0.03625,637385.54296078,22882.6496724397948
1659571200,2022-08-04 00:00:00,KONO/USDT,0.03446,0.0361,0.0342,0.03471,336629.57206799,11832.2871273819423
1659484800,2022-08-03 00:00:00,KONO/USDT,0.03425,0.0367,0.03401,0.03432,464459.96683486,16565.6617630161491
1659398400,2022-08-02 00:00:00,KONO/USDT,0.03495,0.036,0.03334,0.03424,739109.37250214,25531.6171702754972
1659312000,2022-08-01 00:00:00,KONO/USDT,0.03311,0.047,0.03249,0.035,4390854.6593428,172833.1321936430236
1659225600,2022-07-31 00:00:00,KONO/USDT,0.03335,0.03496,0.0329,0.03304,258184.23299492,8782.3658083104798
1659139200,2022-07-30 00:00:00,KONO/USDT,0.0332,0.0428,0.03309,0.03347,3399158.84403661,129086.2959919013306
1659052800,2022-07-29 00:00:00,KONO/USDT,0.03306,0.0339,0.03252,0.033,427119.61092055,14154.2086231418216
1658966400,2022-07-28 00:00:00,KONO/USDT,0.03248,0.0339,0.032,0.03321,586271.55305166,19243.3601837278624
1658880000,2022-07-27 00:00:00,KONO/USDT,0.0304,0.0339,0.0302,0.03242,1629122.30754625,52270.3773975393408
1658793600,2022-07-26 00:00:00,KONO/USDT,0.03103,0.03106,0.02971,0.03038,241638.66875849,7337.777670879476
1658707200,2022-07-25 00:00:00,KONO/USDT,0.03286,0.03286,0.03036,0.03102,342071.05385945,10801.6968370240283
1658620800,2022-07-24 00:00:00,KONO/USDT,0.03146,0.03518,0.03146,0.03286,2224960.68294714,74279.2781947229165
1658534400,2022-07-23 00:00:00,KONO/USDT,0.03209,0.03259,0.03055,0.03145,256693.82093694,8102.2063648918746
1658448000,2022-07-22 00:00:00,KONO/USDT,0.03284,0.03379,0.03153,0.0321,685727.61914423,22392.6213037426448
1658361600,2022-07-21 00:00:00,KONO/USDT,0.03365,0.0338,0.03165,0.03308,432867.4829725,14076.779297449431
1658275200,2022-07-20 00:00:00,KONO/USDT,0.03479,0.0372,0.0333,0.03365,1221749.29991638,42605.297050391724
1658188800,2022-07-19 00:00:00,KONO/USDT,0.03409,0.03605,0.03295,0.03478,1036772.72595757,35464.3748383036515
1658102400,2022-07-18 00:00:00,KONO/USDT,0.03332,0.03575,0.0327,0.03401,1186449.29551877,40252.0651060134507
1658016000,2022-07-17 00:00:00,KONO/USDT,0.0326,0.0349,0.03204,0.03332,845226.57660145,28180.6020965699197
1657929600,2022-07-16 00:00:00,KONO/USDT,0.03204,0.03768,0.031,0.03262,2598067.87161838,87592.5870425118141
1657843200,2022-07-15 00:00:00,KONO/USDT,0.03272,0.03352,0.0314,0.03196,874109.07479325,28176.2941651128745
1657756800,2022-07-14 00:00:00,KONO/USDT,0.03056,0.0416,0.03,0.03272,3637264.52980629,129600.0488652612579
1657670400,2022-07-13 00:00:00,KONO/USDT,0.0306,0.03364,0.02891,0.03063,409391.0427292,12394.1211394118725
1657584000,2022-07-12 00:00:00,KONO/USDT,0.03184,0.0319,0.03021,0.03072,274876.82335498,8541.9545291968489
1657497600,2022-07-11 00:00:00,KONO/USDT,0.0318,0.0328,0.03179,0.03179,244582.4910016,7875.8023753971624
1657411200,2022-07-10 00:00:00,KONO/USDT,0.03371,0.03395,0.0318,0.0318,414246.82670531,13472.7925651823894
1657324800,2022-07-09 00:00:00,KONO/USDT,0.03365,0.0342,0.03313,0.0339,265066.35755041,8923.9582738191014
1657238400,2022-07-08 00:00:00,KONO/USDT,0.03396,0.03679,0.0331,0.03365,1863989.14550031,64541.5930101046418
1657152000,2022-07-07 00:00:00,KONO/USDT,0.0332,0.0433,0.03288,0.03395,2151042.24848675,77939.4987003964271
1657065600,2022-07-06 00:00:00,KONO/USDT,0.03511,0.0356,0.0328,0.0332,532753.99082605,18174.8021782250402
1656979200,2022-07-05 00:00:00,KONO/USDT,0.03882,0.04,0.0337,0.03512,1492276.48258904,54286.6220963634209
1656892800,2022-07-04 00:00:00,KONO/USDT,0.03185,0.048,0.03141,0.03861,7817613.42923956,310663.6543392022038
1656806400,2022-07-03 00:00:00,KONO/USDT,0.03148,0.0329,0.03031,0.03207,521126.50640898,16513.5822351299421
1656720000,2022-07-02 00:00:00,KONO/USDT,0.0328,0.0335,0.0304,0.03166,472836.82968269,15217.4615097678362
1656633600,2022-07-01 00:00:00,KONO/USDT,0.03048,0.0339,0.03,0.033,1996305.81906955,64111.0503992030991
1656547200,2022-06-30 00:00:00,KONO/USDT,0.03202,0.0322,0.029,0.03048,537964.72239556,16233.9181452687833
1656460800,2022-06-29 00:00:00,KONO/USDT,0.03332,0.03469,0.03162,0.03182,664292.99364827,21650.3318707768587
1656374400,2022-06-28 00:00:00,KONO/USDT,0.03672,0.03689,0.0327,0.03332,437447.07929947,15318.6391482022546
1656288000,2022-06-27 00:00:00,KONO/USDT,0.0336,0.0378,0.03261,0.03675,950376.13580059,33529.2991516422604
1656201600,2022-06-26 00:00:00,KONO/USDT,0.03508,0.037,0.0331,0.03381,914710.43543095,31936.6832960160454
1656115200,2022-06-25 00:00:00,KONO/USDT,0.03339,0.03599,0.03232,0.03491,1160672.02606211,39951.9069865631765
1656028800,2022-06-24 00:00:00,KONO/USDT,0.0329,0.037,0.0324,0.03339,3252764.15224455,112003.2963577152944
1655942400,2022-06-23 00:00:00,KONO/USDT,0.0329,0.03358,0.0319,0.03266,305192.69905284,9997.4986446937056
1655856000,2022-06-22 00:00:00,KONO/USDT,0.0337,0.0346,0.0329,0.0329,549492.91931951,18300.2387065597197
1655769600,2022-06-21 00:00:00,KONO/USDT,0.0343,0.039,0.03291,0.0335,3792916.53481059,134487.7636287128582
1655683200,2022-06-20 00:00:00,KONO/USDT,0.03056,0.04142,0.02961,0.0341,4123959.49491407,144220.1504748125898
1655596800,2022-06-19 00:00:00,KONO/USDT,0.03029,0.03184,0.02955,0.03072,923315.98479958,28247.5740969192645
1655510400,2022-06-18 00:00:00,KONO/USDT,0.0325,0.03521,0.02882,0.03029,937010.53275406,30238.821422941269
1655424000,2022-06-17 00:00:00,KONO/USDT,0.03125,0.03479,0.031,0.03236,1218549.38257534,39364.267376133786
1655337600,2022-06-16 00:00:00,KONO/USDT,0.0336,0.03403,0.0302,0.0312,539771.25995895,17228.375008740849
1655251200,2022-06-15 00:00:00,KONO/USDT,0.0306,0.03429,0.02955,0.0336,929718.49171625,29149.6476728861619
1655164800,2022-06-14 00:00:00,KONO/USDT,0.0319,0.0343,0.0301,0.0306,680737.02731105,21995.601149921416
1655078400,2022-06-13 00:00:00,KONO/USDT,0.0349,0.0354,0.0289,0.0317,978940.28224613,30289.508348016299
1654992000,2022-06-12 00:00:00,KONO/USDT,0.0376,0.0378,0.0336,0.0349,728234.82629381,25241.739054888705
1654905600,2022-06-11 00:00:00,KONO/USDT,0.0411,0.042,0.0369,0.0373,1260661.23540314,49782.030708589989
1654819200,2022-06-10 00:00:00,KONO/USDT,0.0431,0.0457,0.0408,0.0411,1843604.96511815,80337.806642978581
1654732800,2022-06-09 00:00:00,KONO/USDT,0.0437,0.0473,0.0414,0.0432,1137452.7044968,49327.137394996469
1654646400,2022-06-08 00:00:00,KONO/USDT,0.045,0.0463,0.0418,0.0437,1170475.09999598,51353.98751849366
1654560000,2022-06-07 00:00:00,KONO/USDT,0.0472,0.0472,0.0426,0.045,1777568.85484036,79276.30935497926
1654473600,2022-06-06 00:00:00,KONO/USDT,0.0473,0.0646,0.046,0.0473,8095962.98049893,439417.78503395303
1654387200,2022-06-05 00:00:00,KONO/USDT,0.0461,0.0667,0.0413,0.0473,9946991.48880661,518333.122859111521
1654300800,2022-06-04 00:00:00,KONO/USDT,0.0408,0.0521,0.0397,0.0461,4644772.14590913,220563.23397695878
1654214400,2022-06-03 00:00:00,KONO/USDT,0.0408,0.044,0.0397,0.0408,483787.69466433,20305.95695314315
1654128000,2022-06-02 00:00:00,KONO/USDT,0.0415,0.0428,0.0389,0.0408,685223.67474901,27911.888743678353
1654041600,2022-06-01 00:00:00,KONO/USDT,0.0476,0.0476,0.0408,0.0416,1377844.74994099,60052.535669829724
1653955200,2022-05-31 00:00:00,KONO/USDT,0.0423,0.058,0.042,0.0475,3560871.86678448,168058.879411895949
1653868800,2022-05-30 00:00:00,KONO/USDT,0.0425,0.0457,0.0409,0.0422,1967828.6341165,84154.70327870558
1653782400,2022-05-29 00:00:00,KONO/USDT,0.0407,0.0432,0.0384,0.0423,1092018.87916411,44179.009454235405
1653696000,2022-05-28 00:00:00,KONO/USDT,0.0438,0.0476,0.0402,0.0407,2404436.1153162,105199.931271579183
1653609600,2022-05-27 00:00:00,KONO/USDT,0.0397,0.044,0.039,0.0437,2273565.79997537,93245.194303157794
1653523200,2022-05-26 00:00:00,KONO/USDT,0.0427,0.0456,0.0369,0.0398,1130262.3687311,45881.882604988273
1653436800,2022-05-25 00:00:00,KONO/USDT,0.0434,0.0443,0.0412,0.0427,562685.35697398,23861.253627267468
1653350400,2022-05-24 00:00:00,KONO/USDT,0.0431,0.0443,0.0401,0.0435,574824.53009044,24440.93694895298
1653264000,2022-05-23 00:00:00,KONO/USDT,0.0457,0.0494,0.0429,0.0433,713626.33628565,32909.301097123153
1653177600,2022-05-22 00:00:00,KONO/USDT,0.0473,0.06,0.0441,0.0457,1223081.69827479,58504.621828332195
1653091200,2022-05-21 00:00:00,KONO/USDT,0.0496,0.0506,0.0455,0.0471,611239.82575723,29476.216944977226
1653004800,2022-05-20 00:00:00,KONO/USDT,0.0562,0.0583,0.0472,0.0493,1499782.91208448,76613.205352519368
1652918400,2022-05-19 00:00:00,KONO/USDT,0.0439,0.068,0.0413,0.0563,6779464.08071286,356172.800979842182
1652832000,2022-05-18 00:00:00,KONO/USDT,0.0439,0.0532,0.0421,0.0441,4457542.13386168,209208.138671402993
1652745600,2022-05-17 00:00:00,KONO/USDT,0.0439,0.0488,0.0407,0.0439,1512225.020614,66664.197151073844
1652659200,2022-05-16 00:00:00,KONO/USDT,0.0511,0.0518,0.0413,0.0441,1207550.52492747,53891.768013203436
1652572800,2022-05-15 00:00:00,KONO/USDT,0.0395,0.0544,0.0378,0.0511,5674132.95310097,265171.049605768839
1652486400,2022-05-14 00:00:00,KONO/USDT,0.0389,0.0441,0.0351,0.0396,2921310.7185858,110948.534665516576
1652400000,2022-05-13 00:00:00,KONO/USDT,0.0282,0.061,0.0282,0.039,9052895.32828412,375268.679908886133
1652313600,2022-05-12 00:00:00,KONO/USDT,0.0343,0.0359,0.0254,0.0282,2759362.12144425,80727.298382948017
1652227200,2022-05-11 00:00:00,KONO/USDT,0.0638,0.0669,0.0329,0.0341,3647938.72254506,175100.102811465771
1652140800,2022-05-10 00:00:00,KONO/USDT,0.067,0.0742,0.0613,0.0638,2562623.53356823,175810.80798327261
1652054400,2022-05-09 00:00:00,KONO/USDT,0.0858,0.0873,0.067,0.067,4402762.31378714,342454.842288589238
1651968000,2022-05-08 00:00:00,KONO/USDT,0.0981,0.1119,0.0834,0.0857,10648853.87313538,1067822.07072783338
1651881600,2022-05-07 00:00:00,KONO/USDT,0.081,0.11,0.081,0.0981,9934075.50250481,951252.519398648363
1651795200,2022-05-06 00:00:00,KONO/USDT,0.0841,0.0851,0.0787,0.0811,785511.24903344,64370.945943541448
1651708800,2022-05-05 00:00:00,KONO/USDT,0.0989,0.1009,0.0828,0.0846,1617637.28372037,145225.316000818772
1651622400,2022-05-04 00:00:00,KONO/USDT,0.0849,0.1048,0.0846,0.0993,4241122.04293766,394674.940824934109
1651536000,2022-05-03 00:00:00,KONO/USDT,0.0848,0.0919,0.0838,0.0849,1079336.5553617,94005.7209723061
1651449600,2022-05-02 00:00:00,KONO/USDT,0.0876,0.0908,0.0835,0.085,1141640.57325695,99524.68572646447
1651363200,2022-05-01 00:00:00,KONO/USDT,0.0832,0.0898,0.0801,0.0873,2054177.00060497,176247.591872201943
1651276800,2022-04-30 00:00:00,KONO/USDT,0.1001,0.1019,0.0828,0.0831,1730361.25975986,164080.173073360806
1651190400,2022-04-29 00:00:00,KONO/USDT,0.1002,0.1181,0.0973,0.0998,5898233.97923726,618139.895413376332
1651104000,2022-04-28 00:00:00,KONO/USDT,0.0929,0.1314,0.0928,0.1005,11417962.22408502,1286176.319701633266
1651017600,2022-04-27 00:00:00,KONO/USDT,0.0908,0.0954,0.0888,0.0929,974788.31598626,89416.367301990609
1650931200,2022-04-26 00:00:00,KONO/USDT,0.0999,0.11,0.0876,0.0908,3138003.86244637,312685.125612716469
1650844800,2022-04-25 00:00:00,KONO/USDT,0.1059,0.1059,0.096,0.1001,2582597.91231219,259782.170630792198
1650758400,2022-04-24 00:00:00,KONO/USDT,0.1209,0.1212,0.1038,0.1062,1594632.8750787,178063.025353060998
1650672000,2022-04-23 00:00:00,KONO/USDT,0.1275,0.1278,0.12,0.1209,691839.44789181,86278.126188130672
1650585600,2022-04-22 00:00:00,KONO/USDT,0.1395,0.1447,0.1267,0.1275,1345312.3644335,183848.294612727141
1650499200,2022-04-21 00:00:00,KONO/USDT,0.1355,0.1593,0.1295,0.1396,4468695.3731187,636017.606176818918
1650412800,2022-04-20 00:00:00,KONO/USDT,0.1402,0.1408,0.133,0.1356,1443953.09312394,195907.27305393256
1650326400,2022-04-19 00:00:00,KONO/USDT,0.1349,0.1472,0.1349,0.1402,2155863.54387125,305454.749758581888
1650240000,2022-04-18 00:00:00,KONO/USDT,0.1341,0.1359,0.1232,0.1353,1354476.00950384,176587.425116146055
1650153600,2022-04-17 00:00:00,KONO/USDT,0.1424,0.1492,0.1341,0.1345,1873321.31654999,266776.029328892254
1650067200,2022-04-16 00:00:00,KONO/USDT,0.1389,0.1463,0.1349,0.1424,1434244.17716389,201936.042809886726
1649980800,2022-04-15 00:00:00,KONO/USDT,0.1433,0.1503,0.137,0.1393,1164908.26133338,167017.25136434571
1649894400,2022-04-14 00:00:00,KONO/USDT,0.1536,0.1574,0.1401,0.1433,2083996.11362897,313016.402264012233
1649808000,2022-04-13 00:00:00,KONO/USDT,0.1495,0.1612,0.1437,0.1536,3282678.96156851,505942.353478473598
1649721600,2022-04-12 00:00:00,KONO/USDT,0.1398,0.1704,0.132,0.1495,7004486.21973244,1070568.822717096795
1649635200,2022-04-11 00:00:00,KONO/USDT,0.1648,0.165,0.139,0.1398,2511976.41982832,374267.53078871941
1649548800,2022-04-10 00:00:00,KONO/USDT,0.185,0.1879,0.1632,0.1644,7477911.92203631,1308225.719211214295
1649462400,2022-04-09 00:00:00,KONO/USDT,0.1576,0.1936,0.1565,0.185,11438565.47868349,2054613.768541593572
1649376000,2022-04-08 00:00:00,KONO/USDT,0.231,0.2405,0.1568,0.1579,17821055.04689079,3469727.133261666565
1649289600,2022-04-07 00:00:00,KONO/USDT,0.1339,0.2405,0.1301,0.231,27436140.03310333,5448749.008333664056
1649203200,2022-04-06 00:00:00,KONO/USDT,0.1757,0.1804,0.1314,0.1335,6055676.68957121,921102.299205194615
1649116800,2022-04-05 00:00:00,KONO/USDT,0.2222,0.2413,0.1638,0.176,9595336.21127599,1861648.980452554375
1649030400,2022-04-04 00:00:00,KONO/USDT,0.1867,0.288,0.18,0.2222,26492535.67978092,6081741.976113559984
1648944000,2022-04-03 00:00:00,KONO/USDT,0.1204,0.22,0.1143,0.1867,27703744.89121281,4821448.235075792683
1648857600,2022-04-02 00:00:00,KONO/USDT,0.0843,0.1349,0.0843,0.1204,12448233.78068435,1391554.936308942067
1648771200,2022-04-01 00:00:00,KONO/USDT,0.0806,0.0852,0.0782,0.0843,717247.96533161,58832.094596662943
1648684800,2022-03-31 00:00:00,KONO/USDT,0.0814,0.0857,0.0781,0.0806,1042611.92848668,85442.639507036194
1648598400,2022-03-30 00:00:00,KONO/USDT,0.0825,0.0844,0.0795,0.0814,735677.78255535,60030.654397401369
1648512000,2022-03-29 00:00:00,KONO/USDT,0.0862,0.0894,0.0806,0.0834,1532985.91099871,129945.409750637279
1648425600,2022-03-28 00:00:00,KONO/USDT,0.087,0.0938,0.0835,0.0862,2241269.52195326,198111.669845377886
1648339200,2022-03-27 00:00:00,KONO/USDT,0.0768,0.0898,0.0761,0.087,2673294.07308961,226319.159446626652
1648252800,2022-03-26 00:00:00,KONO/USDT,0.077,0.0826,0.0744,0.0762,630392.09366018,49544.372630147936
1648166400,2022-03-25 00:00:00,KONO/USDT,0.0761,0.081,0.0721,0.077,1309642.00100552,101570.674059300555
1648080000,2022-03-24 00:00:00,KONO/USDT,0.0767,0.078,0.0712,0.0756,960353.27521743,72743.826966032212
1647993600,2022-03-23 00:00:00,KONO/USDT,0.082,0.0889,0.0733,0.0767,3345643.37776085,266013.701370913586
1647907200,2022-03-22 00:00:00,KONO/USDT,0.0828,0.0917,0.0811,0.082,1537552.07684861,131231.393693501019
1647820800,2022-03-21 00:00:00,KONO/USDT,0.0837,0.0972,0.08,0.0828,1903842.54430544,166305.115299830284
1647734400,2022-03-20 00:00:00,KONO/USDT,0.0933,0.1,0.0814,0.0833,1615605.90447102,146584.424645187764
1647648000,2022-03-19 00:00:00,KONO/USDT,0.0856,0.114,0.0826,0.0933,1988430.0935384,192316.28056315181
1647561600,2022-03-18 00:00:00,KONO/USDT,0.0797,0.0888,0.0764,0.0852,659308.6731095,55278.570719909939
1647475200,2022-03-17 00:00:00,KONO/USDT,0.0819,0.0855,0.0774,0.0797,318171.45077292,25496.868879396888
1647388800,2022-03-16 00:00:00,KONO/USDT,0.0848,0.0896,0.0784,0.0825,410599.90418197,33919.569369450595
1647302400,2022-03-15 00:00:00,KONO/USDT,0.085,0.0903,0.0826,0.0856,423272.78271978,36558.633599758376
1647216000,2022-03-14 00:00:00,KONO/USDT,0.0873,0.0908,0.0838,0.085,213201.17657056,18475.884548278453
1647129600,2022-03-13 00:00:00,KONO/USDT,0.0888,0.13,0.0864,0.0881,1254779.04356153,122252.207936969448
1647043200,2022-03-12 00:00:00,KONO/USDT,0.088,0.098,0.0857,0.0888,321511.91264306,29550.625312127403
1646956800,2022-03-11 00:00:00,KONO/USDT,0.0901,0.0923,0.0851,0.0888,242828.69117148,21456.071928524937
1646870400,2022-03-10 00:00:00,KONO/USDT,0.1,0.1015,0.0884,0.0901,466325.79757148,43913.238656900537
1646784000,2022-03-09 00:00:00,KONO/USDT,0.1075,0.1112,0.1,0.1,537298.29551815,57131.791161260354
1646697600,2022-03-08 00:00:00,KONO/USDT,0.1129,0.1188,0.106,0.1075,208553.10620897,23511.878949785046
1646611200,2022-03-07 00:00:00,KONO/USDT,0.1189,0.1292,0.1082,0.112,1082138.74046909,127667.867293931948
1646524800,2022-03-06 00:00:00,KONO/USDT,0.1122,0.1498,0.106,0.1181,1497323.49655994,190755.280398596007
1646438400,2022-03-05 00:00:00,KONO/USDT,0.1097,0.14,0.1071,0.1115,706757.90865845,83807.563100763716
1646352000,2022-03-04 00:00:00,KONO/USDT,0.1116,0.1119,0.1026,0.11,209800.81850937,22667.320495421742
1646265600,2022-03-03 00:00:00,KONO/USDT,0.1154,0.1237,0.101,0.1106,281268.66427606,31769.849412149895
1646179200,2022-03-02 00:00:00,KONO/USDT,0.116,0.131,0.1134,0.1148,315993.96547803,38402.777592881519
1646092800,2022-03-01 00:00:00,KONO/USDT,0.1142,0.122,0.1123,0.117,134832.50323402,15761.07233414091
1646006400,2022-02-28 00:00:00,KONO/USDT,0.1037,0.118,0.1014,0.114,340120.92161299,37088.049956122576
1645920000,2022-02-27 00:00:00,KONO/USDT,0.1092,0.1193,0.1013,0.1045,536620.61595787,59369.561866971511
1645833600,2022-02-26 00:00:00,KONO/USDT,0.1177,0.1264,0.1085,0.1091,236595.79672297,26857.279257973757
1645747200,2022-02-25 00:00:00,KONO/USDT,0.1064,0.1264,0.1064,0.1182,296224.06566576,34180.355005958178
1645660800,2022-02-24 00:00:00,KONO/USDT,0.1112,0.1121,0.0983,0.1065,343592.65508423,36013.768604401998
1645574400,2022-02-23 00:00:00,KONO/USDT,0.1228,0.1248,0.111,0.1123,220456.13285554,26340.005706801621
1645488000,2022-02-22 00:00:00,KONO/USDT,0.1156,0.1559,0.1068,0.122,960012.4276473,122154.83277638429
1645401600,2022-02-21 00:00:00,KONO/USDT,0.1256,0.1272,0.1157,0.1157,161571.95844393,19589.876636577873
1645315200,2022-02-20 00:00:00,KONO/USDT,0.1325,0.1331,0.124,0.1257,189127.71331308,24028.185673538432
1645228800,2022-02-19 00:00:00,KONO/USDT,0.1298,0.1349,0.1251,0.1326,206804.47196756,26978.572502866093
1645142400,2022-02-18 00:00:00,KONO/USDT,0.1434,0.1449,0.1266,0.1298,286798.22740125,38863.15396122959
1645056000,2022-02-17 00:00:00,KONO/USDT,0.1526,0.1608,0.1375,0.1434,390674.50344392,58648.822161389512
1644969600,2022-02-16 00:00:00,KONO/USDT,0.1624,0.17,0.1464,0.1532,547466.12565063,85189.038691901511
1644883200,2022-02-15 00:00:00,KONO/USDT,0.1398,0.1663,0.1371,0.162,340058.08204025,51887.059020514905
1644796800,2022-02-14 00:00:00,KONO/USDT,0.1404,0.1497,0.1335,0.1398,124409.90347633,17583.638896902179
1644710400,2022-02-13 00:00:00,KONO/USDT,0.1424,0.1459,0.1376,0.1403,36826.56317749,5204.535062764922
1644624000,2022-02-12 00:00:00,KONO/USDT,0.138,0.1464,0.1371,0.1424,152921.65062851,21684.464074476696
1644537600,2022-02-11 00:00:00,KONO/USDT,0.1487,0.152,0.1368,0.1389,186421.50003664,26943.563317284254
1644451200,2022-02-10 00:00:00,KONO/USDT,0.1605,0.1618,0.1472,0.1487,236593.68843241,36482.511580643347
1644364800,2022-02-09 00:00:00,KONO/USDT,0.163,0.173,0.1514,0.1604,290299.33145611,47268.926967619026
1644278400,2022-02-08 00:00:00,KONO/USDT,0.166,0.1689,0.1542,0.1634,307022.58845429,49673.015831560594
1644192000,2022-02-07 00:00:00,KONO/USDT,0.1541,0.1715,0.154,0.1652,364411.95732194,59612.445880962637
1644105600,2022-02-06 00:00:00,KONO/USDT,0.1515,0.1739,0.1493,0.1547,272131.28516801,42864.046662654952
1644019200,2022-02-05 00:00:00,KONO/USDT,0.1541,0.1615,0.15,0.1515,248926.79081579,38796.756145800521
1643932800,2022-02-04 00:00:00,KONO/USDT,0.1439,0.1554,0.1403,0.154,461928.17584464,68443.610550604805
