https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAO,Volume USDT
1661806800,2022-08-29 21:00:00,DAO/USDT,1.75925,1.76479,1.75103,1.76027,2047.545043,3599.3019293076783
1661803200,2022-08-29 20:00:00,DAO/USDT,1.77041,1.77575,1.75307,1.75907,3403.94902985,6009.1025877527213
1661799600,2022-08-29 19:00:00,DAO/USDT,1.74854,1.78833,1.74,1.77041,7376.27612102,12986.174568268555
1661796000,2022-08-29 18:00:00,DAO/USDT,1.76205,1.76637,1.74354,1.74854,2641.55568896,4634.0004862978612
1661792400,2022-08-29 17:00:00,DAO/USDT,1.74944,1.78361,1.74171,1.76205,6179.74515544,10889.8424985178882
1661788800,2022-08-29 16:00:00,DAO/USDT,1.74711,1.75133,1.74196,1.74944,1576.22881081,2754.1981194429773
1661785200,2022-08-29 15:00:00,DAO/USDT,1.74545,1.75124,1.74,1.74711,2421.63114399,4227.3128170572794
1661781600,2022-08-29 14:00:00,DAO/USDT,1.75943,1.78772,1.731,1.74545,18108.64373424,31831.4563571796654
1661778000,2022-08-29 13:00:00,DAO/USDT,1.74508,1.7824,1.73573,1.75563,11993.26777742,21097.1852041682029
1661774400,2022-08-29 12:00:00,DAO/USDT,1.73098,1.76456,1.73098,1.74508,4128.8767707,7203.024662371612
1661770800,2022-08-29 11:00:00,DAO/USDT,1.73654,1.73847,1.73002,1.73075,2243.51170055,3889.1548121794985
1661767200,2022-08-29 10:00:00,DAO/USDT,1.77032,1.77278,1.73112,1.73654,9463.091866,16545.4663844709681
1661763600,2022-08-29 09:00:00,DAO/USDT,1.7414,1.82498,1.73027,1.76876,34507.15201189,61305.880845409382
1661760000,2022-08-29 08:00:00,DAO/USDT,1.72098,1.74529,1.70573,1.7414,14183.76219954,24481.5850641490841
1661756400,2022-08-29 07:00:00,DAO/USDT,1.73892,1.74466,1.72098,1.72098,4877.55972283,8465.4016990861562
1661752800,2022-08-29 06:00:00,DAO/USDT,1.71259,1.75142,1.71259,1.73892,11257.06570764,19505.6884554171899
1661749200,2022-08-29 05:00:00,DAO/USDT,1.70445,1.73175,1.70363,1.71259,4898.13694716,8410.0359073296534
1661745600,2022-08-29 04:00:00,DAO/USDT,1.70449,1.70714,1.70433,1.70445,902.31055938,1537.996596652117
1661742000,2022-08-29 03:00:00,DAO/USDT,1.70425,1.70792,1.70354,1.70449,1560.44277793,2662.0546922479867
1661738400,2022-08-29 02:00:00,DAO/USDT,1.70411,1.71046,1.70411,1.70425,1549.62622467,2643.6394140652716
1661734800,2022-08-29 01:00:00,DAO/USDT,1.70104,1.70768,1.70002,1.70411,6253.34824482,10634.3613338042025
1661731200,2022-08-29 00:00:00,DAO/USDT,1.70311,1.71535,1.70002,1.70054,4698.47308131,8012.4831149880392
1661727600,2022-08-28 23:00:00,DAO/USDT,1.70032,1.71036,1.70002,1.7001,2955.68440746,5029.7882797851398
1661724000,2022-08-28 22:00:00,DAO/USDT,1.70002,1.70536,1.70002,1.70032,1177.18374566,2001.6583423809197
1661720400,2022-08-28 21:00:00,DAO/USDT,1.7062,1.71024,1.70002,1.70002,2231.46030584,3796.4601866632434
1661716800,2022-08-28 20:00:00,DAO/USDT,1.7001,1.71479,1.7001,1.7062,3336.33424818,5696.5526436530034
1661713200,2022-08-28 19:00:00,DAO/USDT,1.7001,1.70297,1.70002,1.7001,4399.95271425,7480.08351173848
1661709600,2022-08-28 18:00:00,DAO/USDT,1.70002,1.70165,1.70002,1.7001,1966.7163728,3343.6058828219004
1661706000,2022-08-28 17:00:00,DAO/USDT,1.70002,1.70532,1.70001,1.70002,2011.84264019,3422.0753866901103
1661702400,2022-08-28 16:00:00,DAO/USDT,1.70008,1.70483,1.7,1.70002,4556.37684408,7748.1638071866718
1661698800,2022-08-28 15:00:00,DAO/USDT,1.70008,1.73679,1.7,1.70008,11483.86319379,19626.2495533611348
1661695200,2022-08-28 14:00:00,DAO/USDT,1.70022,1.70546,1.7,1.7,2946.56362073,5012.7990810505272
1661691600,2022-08-28 13:00:00,DAO/USDT,1.7,1.70555,1.7,1.70022,1181.10998652,2008.8512010339243
1661688000,2022-08-28 12:00:00,DAO/USDT,1.7,1.70365,1.7,1.7,3312.35274752,5631.0572866765648
1661684400,2022-08-28 11:00:00,DAO/USDT,1.70156,1.70392,1.7,1.7,1271.56093285,2162.2063408253795
1661680800,2022-08-28 10:00:00,DAO/USDT,1.70087,1.70461,1.7,1.70156,1065.03573137,1812.6627622831595
1661677200,2022-08-28 09:00:00,DAO/USDT,1.69825,1.70661,1.69695,1.70087,1467.00917325,2497.045746825892
1661673600,2022-08-28 08:00:00,DAO/USDT,1.70059,1.70998,1.69816,1.69825,1633.56786462,2779.9427086358806
1661670000,2022-08-28 07:00:00,DAO/USDT,1.69618,1.70295,1.69615,1.70142,589.14501805,1000.6497069334731
1661666400,2022-08-28 06:00:00,DAO/USDT,1.69691,1.70274,1.69614,1.69618,822.44183534,1396.5184138797837
1661662800,2022-08-28 05:00:00,DAO/USDT,1.69785,1.70238,1.6961,1.69691,952.21925152,1616.7147792988697
1661659200,2022-08-28 04:00:00,DAO/USDT,1.70101,1.70394,1.69685,1.69785,1143.9983165,1942.852144372693
1661655600,2022-08-28 03:00:00,DAO/USDT,1.70106,1.70332,1.69976,1.70101,653.09517425,1111.02196828351
1661652000,2022-08-28 02:00:00,DAO/USDT,1.69693,1.71331,1.69693,1.70106,1519.45279648,2589.2751712392624
1661648400,2022-08-28 01:00:00,DAO/USDT,1.69173,1.69963,1.69173,1.69716,1948.94332809,3307.2073205057541
1661644800,2022-08-28 00:00:00,DAO/USDT,1.69975,1.7,1.69156,1.69173,1774.81840829,3006.5495829008804
1661641200,2022-08-27 23:00:00,DAO/USDT,1.69586,1.70105,1.69387,1.69715,904.80481402,1535.0859485220888
1661637600,2022-08-27 22:00:00,DAO/USDT,1.69554,1.70085,1.693,1.69586,2487.45611673,4220.1264460230457
1661634000,2022-08-27 21:00:00,DAO/USDT,1.70068,1.70696,1.69554,1.69554,921.24121052,1567.4884655311437
1661630400,2022-08-27 20:00:00,DAO/USDT,1.68736,1.70413,1.68734,1.70068,2331.83170728,3958.0958179309856
1661626800,2022-08-27 19:00:00,DAO/USDT,1.69088,1.69445,1.68572,1.68736,825.74689444,1394.9228555889356
1661623200,2022-08-27 18:00:00,DAO/USDT,1.69255,1.70414,1.68511,1.69088,5113.14513101,8656.5881181697238
1661619600,2022-08-27 17:00:00,DAO/USDT,1.69544,1.70796,1.68979,1.69255,4966.3159824,8442.482464756638
1661616000,2022-08-27 16:00:00,DAO/USDT,1.69164,1.6957,1.69059,1.69301,821.85387368,1391.2400124370192
1661612400,2022-08-27 15:00:00,DAO/USDT,1.70141,1.70182,1.69093,1.69164,3951.8511,6704.594598672
1661608800,2022-08-27 14:00:00,DAO/USDT,1.70179,1.71051,1.70012,1.70141,1212.33214901,2065.2435934925966
1661605200,2022-08-27 13:00:00,DAO/USDT,1.70618,1.70943,1.70029,1.70179,2016.38076698,3439.049059168055
1661601600,2022-08-27 12:00:00,DAO/USDT,1.70559,1.70763,1.70419,1.70618,587.357,1001.856097039
1661598000,2022-08-27 11:00:00,DAO/USDT,1.69565,1.70749,1.69166,1.70559,2435.70817713,4141.8583861865483
1661594400,2022-08-27 10:00:00,DAO/USDT,1.705,1.71733,1.69,1.69565,6609.89722216,11241.8651581097112
1661590800,2022-08-27 09:00:00,DAO/USDT,1.7171,1.73155,1.65205,1.705,11947.51535309,20363.2680843220974
1661587200,2022-08-27 08:00:00,DAO/USDT,1.71996,1.72358,1.70798,1.7171,3169.2512049,5435.0954779164248
1661583600,2022-08-27 07:00:00,DAO/USDT,1.70262,1.72368,1.70046,1.71996,2147.73887607,3670.0945333066667
1661580000,2022-08-27 06:00:00,DAO/USDT,1.71111,1.72799,1.69531,1.70262,5085.57734524,8716.4475711189206
1661576400,2022-08-27 05:00:00,DAO/USDT,1.7088,1.71112,1.70004,1.70898,3701.37922855,6312.9113741735733
1661572800,2022-08-27 04:00:00,DAO/USDT,1.71536,1.71901,1.70833,1.7088,1217.12204388,2083.4158474571265
1661569200,2022-08-27 03:00:00,DAO/USDT,1.73028,1.73309,1.71429,1.71536,1984.22728286,3414.9814294077931
1661565600,2022-08-27 02:00:00,DAO/USDT,1.73309,1.73662,1.73044,1.73044,2338.8183238,4055.6751857755672
1661562000,2022-08-27 01:00:00,DAO/USDT,1.73942,1.77128,1.73292,1.73309,7381.9600954,12910.3866184568392
1661558400,2022-08-27 00:00:00,DAO/USDT,1.73486,1.74999,1.73308,1.73942,5656.54603811,9847.9345368717015
1661554800,2022-08-26 23:00:00,DAO/USDT,1.73292,1.73813,1.73292,1.73308,33823.62849132,58614.3561001967245
1661551200,2022-08-26 22:00:00,DAO/USDT,1.74558,1.76302,1.73292,1.73292,5113.69462313,8923.1803067800649
1661547600,2022-08-26 21:00:00,DAO/USDT,1.7366,1.75577,1.73292,1.74558,4089.89787618,7131.1039539815837
1661544000,2022-08-26 20:00:00,DAO/USDT,1.73304,1.73682,1.73292,1.73292,1579.38018283,2737.4393879148006
1661540400,2022-08-26 19:00:00,DAO/USDT,1.73495,1.74,1.73292,1.73304,3164.64805177,5493.8708461818677
1661536800,2022-08-26 18:00:00,DAO/USDT,1.72322,1.738,1.72023,1.73495,4289.18122597,7412.3977024070516
1661533200,2022-08-26 17:00:00,DAO/USDT,1.73565,1.74858,1.7203,1.72325,9241.57943732,16068.8039095217752
1661529600,2022-08-26 16:00:00,DAO/USDT,1.79825,1.80435,1.71036,1.73565,21708.19133036,38118.486654480669
1661526000,2022-08-26 15:00:00,DAO/USDT,1.83121,1.83121,1.739,1.79825,114474.8429931,205192.22447680094
1661522400,2022-08-26 14:00:00,DAO/USDT,1.8345,1.84926,1.82061,1.83317,30162.9217565,55210.5820891488928
1661518800,2022-08-26 13:00:00,DAO/USDT,1.81013,1.84185,1.80906,1.83555,17632.43665969,32225.8113980141156
1661515200,2022-08-26 12:00:00,DAO/USDT,1.79569,1.82,1.75147,1.8106,25848.26312684,46138.5399865541761
1661511600,2022-08-26 11:00:00,DAO/USDT,1.78302,1.80009,1.74348,1.8,23367.72532184,41292.474751907572
1661508000,2022-08-26 10:00:00,DAO/USDT,1.74277,1.78116,1.73948,1.78116,8993.26830969,15858.0754509768741
1661504400,2022-08-26 09:00:00,DAO/USDT,1.73902,1.7453,1.73127,1.74397,3740.07467154,6501.5280616915706
1661500800,2022-08-26 08:00:00,DAO/USDT,1.73565,1.77683,1.73,1.73902,8157.41787619,14162.6239610814314
1661497200,2022-08-26 07:00:00,DAO/USDT,1.73015,1.73611,1.73015,1.73565,838.22489627,1452.9619055183021
1661493600,2022-08-26 06:00:00,DAO/USDT,1.73452,1.73452,1.73,1.73015,601.76110516,1041.8313276501575
1661490000,2022-08-26 05:00:00,DAO/USDT,1.73369,1.73913,1.73035,1.73452,3625.6641121,6291.9004130986862
1661486400,2022-08-26 04:00:00,DAO/USDT,1.73456,1.73456,1.73153,1.73369,171.17279314,296.6810270764933
1661482800,2022-08-26 03:00:00,DAO/USDT,1.74034,1.74034,1.73186,1.73456,1124.7648975,1950.0969429486975
1661479200,2022-08-26 02:00:00,DAO/USDT,1.74565,1.74753,1.73227,1.73911,2793.5944241,4859.3444099693485
1661475600,2022-08-26 01:00:00,DAO/USDT,1.75191,1.75191,1.74288,1.74565,2242.76350777,3917.1148086118964
1661472000,2022-08-26 00:00:00,DAO/USDT,1.75931,1.75996,1.74868,1.75526,5793.9737575,10158.3789773473126
1661468400,2022-08-25 23:00:00,DAO/USDT,1.7516,1.75996,1.74625,1.75931,889.57450107,1562.0826803718816
1661464800,2022-08-25 22:00:00,DAO/USDT,1.74932,1.75181,1.74783,1.7516,260.8030901,456.3922169152902
1661461200,2022-08-25 21:00:00,DAO/USDT,1.73784,1.79082,1.73784,1.75294,6947.51724642,12196.8553858587595
1661457600,2022-08-25 20:00:00,DAO/USDT,1.73425,1.74,1.73425,1.73784,1118.89777588,1945.0105112984835
1661454000,2022-08-25 19:00:00,DAO/USDT,1.73057,1.73357,1.72377,1.73346,1873.11366776,3236.6561134885634
1661450400,2022-08-25 18:00:00,DAO/USDT,1.7271,1.73121,1.72516,1.73057,819.23050744,1416.534481889958
1661446800,2022-08-25 17:00:00,DAO/USDT,1.72699,1.75598,1.72052,1.7271,42444.26353073,73659.2776714097474
1661443200,2022-08-25 16:00:00,DAO/USDT,1.76242,1.76242,1.72021,1.72699,14227.54865356,24686.0431670321126
1661439600,2022-08-25 15:00:00,DAO/USDT,1.76163,1.7632,1.75441,1.76242,6419.98073044,11295.9326581096402
1661436000,2022-08-25 14:00:00,DAO/USDT,1.75242,1.76442,1.75148,1.76352,4359.36822885,7662.2508554235939
1661432400,2022-08-25 13:00:00,DAO/USDT,1.73189,1.775,1.73189,1.75436,22667.85048632,39746.0551896877664
1661428800,2022-08-25 12:00:00,DAO/USDT,1.73493,1.74276,1.725,1.73189,16098.97130021,27871.5671739042561
1661425200,2022-08-25 11:00:00,DAO/USDT,1.73686,1.73723,1.73,1.73493,4586.71584127,7945.9248109931902
1661421600,2022-08-25 10:00:00,DAO/USDT,1.73064,1.76254,1.73064,1.73686,16814.35979141,29463.4288114709428
1661418000,2022-08-25 09:00:00,DAO/USDT,1.73218,1.73218,1.72942,1.73064,780.87150133,1351.8782413897462
1661414400,2022-08-25 08:00:00,DAO/USDT,1.72487,1.74365,1.71984,1.73036,3652.47951531,6316.4137570379475
1661410800,2022-08-25 07:00:00,DAO/USDT,1.73006,1.73922,1.7232,1.72487,1337.5549791,2318.7488139276419
1661407200,2022-08-25 06:00:00,DAO/USDT,1.71936,1.74,1.715,1.73195,5810.15099754,10040.8035621104227
1661403600,2022-08-25 05:00:00,DAO/USDT,1.72404,1.73097,1.70391,1.71969,5221.96500565,8957.2965588024887
1661400000,2022-08-25 04:00:00,DAO/USDT,1.72055,1.72619,1.7174,1.72619,1235.77781002,2125.4767275990702
1661396400,2022-08-25 03:00:00,DAO/USDT,1.73101,1.73152,1.7174,1.72062,3691.02267247,6363.9272325268722
1661392800,2022-08-25 02:00:00,DAO/USDT,1.73902,1.74,1.72818,1.72944,1792.00991422,3104.9784448477237
1661389200,2022-08-25 01:00:00,DAO/USDT,1.71706,1.73988,1.71706,1.73988,6267.11942137,10835.7854921591443
1661385600,2022-08-25 00:00:00,DAO/USDT,1.71749,1.72565,1.71058,1.7175,3246.15399267,5577.7446566544525
1661382000,2022-08-24 23:00:00,DAO/USDT,1.70128,1.72856,1.70116,1.71446,5427.12719997,9301.590452732551
1661378400,2022-08-24 22:00:00,DAO/USDT,1.732,1.732,1.69246,1.70155,12006.81154561,20575.5288450863508
1661374800,2022-08-24 21:00:00,DAO/USDT,1.74273,1.74273,1.732,1.732,1301.66906255,2257.9437392677901
1661371200,2022-08-24 20:00:00,DAO/USDT,1.73791,1.74989,1.73685,1.74092,2316.27792128,4031.8211651618576
1661367600,2022-08-24 19:00:00,DAO/USDT,1.74143,1.75963,1.73462,1.73791,7446.96486749,13007.514355597622
1661364000,2022-08-24 18:00:00,DAO/USDT,1.74626,1.74626,1.7406,1.74143,440.4716072,767.9747055412023
1661360400,2022-08-24 17:00:00,DAO/USDT,1.75292,1.75314,1.738,1.74626,3399.63177675,5935.4813756625507
1661356800,2022-08-24 16:00:00,DAO/USDT,1.75695,1.76613,1.75291,1.75292,3824.53805306,6733.1779722327365
1661353200,2022-08-24 15:00:00,DAO/USDT,1.75557,1.76447,1.75262,1.75979,4942.73493186,8688.7658890501531
1661349600,2022-08-24 14:00:00,DAO/USDT,1.76716,1.78518,1.74276,1.75584,15854.88970222,27970.4530038348952
1661346000,2022-08-24 13:00:00,DAO/USDT,1.79718,1.81361,1.74627,1.76537,13608.56667347,24205.7453505958754
1661342400,2022-08-24 12:00:00,DAO/USDT,1.8007,1.80555,1.75912,1.79898,11159.32751105,19866.6801421021765
1661338800,2022-08-24 11:00:00,DAO/USDT,1.80833,1.88,1.79284,1.8007,40596.23631861,74708.2128029283755
1661335200,2022-08-24 10:00:00,DAO/USDT,1.6988,1.83157,1.6988,1.80906,34295.89010981,60587.4479811738871
1661331600,2022-08-24 09:00:00,DAO/USDT,1.69645,1.704,1.69623,1.6977,1156.54668201,1965.8401810135897
1661328000,2022-08-24 08:00:00,DAO/USDT,1.69803,1.70144,1.6875,1.70042,2343.99005204,3982.0991724673543
1661324400,2022-08-24 07:00:00,DAO/USDT,1.69,1.69839,1.67714,1.69839,4751.65667976,8014.8313845008472
1661320800,2022-08-24 06:00:00,DAO/USDT,1.70389,1.70644,1.67974,1.69,5608.22850442,9493.3261611923246
1661317200,2022-08-24 05:00:00,DAO/USDT,1.70003,1.70944,1.69777,1.70644,2203.96922708,3755.6053011351355
1661313600,2022-08-24 04:00:00,DAO/USDT,1.68586,1.71241,1.68279,1.70003,3767.5207789,6388.6895986989829
1661310000,2022-08-24 03:00:00,DAO/USDT,1.68994,1.69297,1.67768,1.68652,3965.59624434,6685.9791006460216
1661306400,2022-08-24 02:00:00,DAO/USDT,1.7028,1.70479,1.68564,1.68653,17024.45292176,28818.3509295607793
1661302800,2022-08-24 01:00:00,DAO/USDT,1.70713,1.70801,1.7,1.7028,988.01919417,1683.968002463415
1661299200,2022-08-24 00:00:00,DAO/USDT,1.73127,1.73127,1.70551,1.70944,5641.57379988,9695.8681329984918
1661295600,2022-08-23 23:00:00,DAO/USDT,1.73565,1.74075,1.72871,1.72871,552.11952181,958.5127321435807
1661292000,2022-08-23 22:00:00,DAO/USDT,1.72862,1.73758,1.72251,1.73428,4742.69461828,8206.9386424911001
1661288400,2022-08-23 21:00:00,DAO/USDT,1.73592,1.74175,1.72516,1.72856,1363.67733039,2362.8700909742965
1661284800,2022-08-23 20:00:00,DAO/USDT,1.76448,1.77046,1.73,1.73621,21734.23368815,37955.4677941898805
1661281200,2022-08-23 19:00:00,DAO/USDT,1.74477,1.80555,1.74477,1.76469,58804.64165113,105009.181556737181
1661277600,2022-08-23 18:00:00,DAO/USDT,1.73656,1.79335,1.72502,1.74477,10206.67305383,17822.4592125386
1661274000,2022-08-23 17:00:00,DAO/USDT,1.73226,1.74825,1.72961,1.73656,7591.38978306,13198.8359461531275
1661270400,2022-08-23 16:00:00,DAO/USDT,1.75716,1.75716,1.72021,1.73194,9478.76325243,16435.3815660611552
1661266800,2022-08-23 15:00:00,DAO/USDT,1.75666,1.76091,1.75291,1.75505,1312.16066516,2305.612786510594
1661263200,2022-08-23 14:00:00,DAO/USDT,1.76616,1.76998,1.75695,1.75695,2916.36871475,5148.9039976348074
1661259600,2022-08-23 13:00:00,DAO/USDT,1.76092,1.77298,1.75837,1.76616,4442.95841931,7843.501480260839
1661256000,2022-08-23 12:00:00,DAO/USDT,1.78881,1.82039,1.73735,1.76092,26837.7789423,48101.5763292006718
1661252400,2022-08-23 11:00:00,DAO/USDT,1.70603,1.79214,1.7017,1.78725,32619.46268856,56715.7927628810906
1661248800,2022-08-23 10:00:00,DAO/USDT,1.71081,1.71081,1.70148,1.70862,2415.83713678,4119.7108245942768
1661245200,2022-08-23 09:00:00,DAO/USDT,1.71103,1.71459,1.7017,1.71081,4131.39113503,7057.1434328959466
1661241600,2022-08-23 08:00:00,DAO/USDT,1.70504,1.70988,1.70232,1.70988,2037.94183435,3477.4090538841801
1661238000,2022-08-23 07:00:00,DAO/USDT,1.71331,1.71906,1.70268,1.70543,3679.46169128,6292.5340000800188
1661234400,2022-08-23 06:00:00,DAO/USDT,1.69382,1.71331,1.67867,1.71331,20436.62618299,34540.0500005431637
1661230800,2022-08-23 05:00:00,DAO/USDT,1.6965,1.71821,1.6836,1.69383,9764.61415699,16594.2505895293583
1661227200,2022-08-23 04:00:00,DAO/USDT,1.7011,1.7011,1.69765,1.69784,111.72443392,189.7629977865985
1661223600,2022-08-23 03:00:00,DAO/USDT,1.69474,1.71249,1.69405,1.70175,3164.94781159,5389.0411760304818
1661220000,2022-08-23 02:00:00,DAO/USDT,1.70302,1.7053,1.69283,1.69485,732.7329415,1247.0949855639676
1661216400,2022-08-23 01:00:00,DAO/USDT,1.70162,1.7053,1.69887,1.70302,243.42945238,414.2763236274924
1661212800,2022-08-23 00:00:00,DAO/USDT,1.69654,1.70956,1.68511,1.69887,17719.65542197,30218.9914556024438
1661209200,2022-08-22 23:00:00,DAO/USDT,1.69278,1.7035,1.68631,1.69614,11193.7635258,19004.2363373274573
1661205600,2022-08-22 22:00:00,DAO/USDT,1.68877,1.69694,1.68317,1.69138,2656.44028014,4489.0211938134439
1661202000,2022-08-22 21:00:00,DAO/USDT,1.70019,1.70108,1.68137,1.68877,2901.61750691,4904.4524293453055
1661198400,2022-08-22 20:00:00,DAO/USDT,1.69002,1.7011,1.68992,1.70019,3049.37640868,5173.9916470169681
1661194800,2022-08-22 19:00:00,DAO/USDT,1.6858,1.69286,1.68241,1.69078,2103.6898042,3551.8504663105098
1661191200,2022-08-22 18:00:00,DAO/USDT,1.70771,1.70885,1.68209,1.6858,2341.53874939,3964.0864294282692
1661187600,2022-08-22 17:00:00,DAO/USDT,1.70677,1.70774,1.70334,1.70585,673.90357436,1150.1820037409686
1661184000,2022-08-22 16:00:00,DAO/USDT,1.7197,1.72206,1.70428,1.70677,1260.14986486,2160.5912157920134
1661180400,2022-08-22 15:00:00,DAO/USDT,1.69262,1.72005,1.69092,1.71798,5075.35114407,8654.4048466108391
1661176800,2022-08-22 14:00:00,DAO/USDT,1.70054,1.70142,1.68426,1.69262,2620.96223227,4438.7079597355951
1661173200,2022-08-22 13:00:00,DAO/USDT,1.6857,1.70225,1.68121,1.69944,4492.84141766,7613.7907815669536
1661169600,2022-08-22 12:00:00,DAO/USDT,1.68823,1.69788,1.6757,1.6857,8184.85051605,13783.4917136347339
1661166000,2022-08-22 11:00:00,DAO/USDT,1.6893,1.6912,1.68217,1.68823,854.0041104,1440.8570247294015
1661162400,2022-08-22 10:00:00,DAO/USDT,1.69275,1.70188,1.67913,1.68582,4025.27658369,6806.7970454225742
1661158800,2022-08-22 09:00:00,DAO/USDT,1.68859,1.70802,1.66782,1.69275,9389.01816276,15879.9330371873538
1661155200,2022-08-22 08:00:00,DAO/USDT,1.69545,1.69986,1.68121,1.68474,3861.82155778,6535.356978249666
1661151600,2022-08-22 07:00:00,DAO/USDT,1.70101,1.70468,1.69012,1.69545,5834.78487473,9919.4125575756625
1661148000,2022-08-22 06:00:00,DAO/USDT,1.72212,1.72212,1.6959,1.6959,11659.19672335,19867.8667524719442
1661144400,2022-08-22 05:00:00,DAO/USDT,1.74175,1.74545,1.72021,1.72221,1958.61036352,3395.3178751152089
1661140800,2022-08-22 04:00:00,DAO/USDT,1.72772,1.7416,1.70573,1.7416,6597.53817525,11333.0814599276685
1661137200,2022-08-22 03:00:00,DAO/USDT,1.73425,1.73753,1.72772,1.72772,564.67790198,978.5606416581641
1661133600,2022-08-22 02:00:00,DAO/USDT,1.72298,1.73423,1.72294,1.73423,794.69611105,1373.5538721858541
1661130000,2022-08-22 01:00:00,DAO/USDT,1.72595,1.72595,1.70406,1.72302,4305.63353595,7389.9647816189755
1661126400,2022-08-22 00:00:00,DAO/USDT,1.73302,1.73302,1.7127,1.72595,2668.73162576,4597.825745936822
1661122800,2022-08-21 23:00:00,DAO/USDT,1.74086,1.74155,1.72021,1.73029,3816.70241854,6607.3319089288726
1661119200,2022-08-21 22:00:00,DAO/USDT,1.74682,1.74891,1.72041,1.74255,11492.83233637,19939.9238377942993
1661115600,2022-08-21 21:00:00,DAO/USDT,1.75081,1.76174,1.74083,1.74375,4176.76612442,7316.0825259339274
1661112000,2022-08-21 20:00:00,DAO/USDT,1.74445,1.75323,1.73565,1.75081,2208.19401006,3857.1105828225304
1661108400,2022-08-21 19:00:00,DAO/USDT,1.74075,1.75283,1.7402,1.7402,2240.28860164,3917.5569622137502
1661104800,2022-08-21 18:00:00,DAO/USDT,1.75087,1.75087,1.72021,1.74075,7183.70838851,12441.0621238841904
1661101200,2022-08-21 17:00:00,DAO/USDT,1.7384,1.74946,1.73739,1.74946,2162.64272065,3767.3666544514734
1661097600,2022-08-21 16:00:00,DAO/USDT,1.75114,1.75439,1.73607,1.7384,6853.80834003,11966.7244019724105
1661094000,2022-08-21 15:00:00,DAO/USDT,1.75098,1.75963,1.7233,1.75963,12666.14010469,22070.8278988434861
1661090400,2022-08-21 14:00:00,DAO/USDT,1.73467,1.78789,1.7287,1.75365,11643.28557103,20353.4119158435101
1661086800,2022-08-21 13:00:00,DAO/USDT,1.71424,1.75481,1.7113,1.73533,20442.77818718,35355.2358032364352
1661083200,2022-08-21 12:00:00,DAO/USDT,1.71039,1.71683,1.703,1.71424,4070.04503414,6964.9140427694801
1661079600,2022-08-21 11:00:00,DAO/USDT,1.71809,1.7258,1.70516,1.71039,5058.41702153,8677.6604774070634
1661076000,2022-08-21 10:00:00,DAO/USDT,1.70256,1.72557,1.69911,1.72085,3746.35945899,6422.1555252231054
1661072400,2022-08-21 09:00:00,DAO/USDT,1.71366,1.75553,1.69852,1.70548,14306.13554633,24554.8281620409207
1661068800,2022-08-21 08:00:00,DAO/USDT,1.71429,1.72579,1.70452,1.71366,65717.09276728,112805.7149463197014
1661065200,2022-08-21 07:00:00,DAO/USDT,1.70032,1.716,1.69546,1.71537,10184.47834822,17328.0727420236685
1661061600,2022-08-21 06:00:00,DAO/USDT,1.70285,1.71068,1.69889,1.70009,21119.35204374,35997.3037796610145
1661058000,2022-08-21 05:00:00,DAO/USDT,1.69934,1.72667,1.69879,1.70529,4375.80600487,7484.9800051338633
1661054400,2022-08-21 04:00:00,DAO/USDT,1.70672,1.707,1.69872,1.69934,449.96207606,766.5890021623308
1661050800,2022-08-21 03:00:00,DAO/USDT,1.70325,1.72245,1.70325,1.70505,6221.47048917,10653.0941867696747
1661047200,2022-08-21 02:00:00,DAO/USDT,1.69809,1.70483,1.69809,1.70215,795.83566308,1354.2117452708716
1661043600,2022-08-21 01:00:00,DAO/USDT,1.70752,1.70752,1.68769,1.7007,5163.83267932,8756.0446304790017
1661040000,2022-08-21 00:00:00,DAO/USDT,1.7157,1.73565,1.7001,1.70752,22662.25540448,38783.6504388820915
1661036400,2022-08-20 23:00:00,DAO/USDT,1.73318,1.7379,1.71249,1.71598,26150.84881801,45173.2901815470876
1661032800,2022-08-20 22:00:00,DAO/USDT,1.77487,1.78148,1.73189,1.73342,19387.19366695,34029.206782045574
1661029200,2022-08-20 21:00:00,DAO/USDT,1.78377,1.79109,1.77105,1.77105,10371.6479153,18487.8916634638035
1661025600,2022-08-20 20:00:00,DAO/USDT,1.83048,1.84033,1.78197,1.78377,15878.81214524,28712.5093205432242
1661022000,2022-08-20 19:00:00,DAO/USDT,1.83822,1.83956,1.82719,1.8305,3039.05472163,5572.0671330712685
1661018400,2022-08-20 18:00:00,DAO/USDT,1.85271,1.85503,1.82968,1.83566,5271.87736125,9698.8306164578887
1661014800,2022-08-20 17:00:00,DAO/USDT,1.84375,1.85271,1.83781,1.85271,2557.28924359,4716.0968994286716
1661011200,2022-08-20 16:00:00,DAO/USDT,1.84946,1.84976,1.83992,1.84108,1213.757462,2236.9600927378438
1661007600,2022-08-20 15:00:00,DAO/USDT,1.84374,1.85777,1.84211,1.84689,3244.75452272,5993.0209293883892
1661004000,2022-08-20 14:00:00,DAO/USDT,1.84822,1.85425,1.84211,1.84374,1964.11514794,3628.211613512914
1661000400,2022-08-20 13:00:00,DAO/USDT,1.84522,1.86431,1.84272,1.85114,4729.13314637,8758.9257281030768
1660996800,2022-08-20 12:00:00,DAO/USDT,1.85164,1.85164,1.844,1.84725,1224.89591749,2262.6480225100736
1660993200,2022-08-20 11:00:00,DAO/USDT,1.85172,1.85307,1.84883,1.84892,206.44208215,382.0903939791375
