https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLN,Volume BTC
1660003200000,2022-08-09 00:00:00,BTC/PLN,109839.96,110527.34,109655.1,109953.32,15140.458912080401,0.13769897
1659916800000,2022-08-08 00:00:00,BTC/PLN,107730.88,112182.74,107341.5,110067.85,289681.8079603385,2.63184761
1659830400000,2022-08-07 00:00:00,BTC/PLN,106474.53,108486.86,105931.89,107412.17,284186.9120513011,2.64576083
1659744000000,2022-08-06 00:00:00,BTC/PLN,107810.17,108580.27,106298.39,106479.22,271567.9844680272,2.55043176
1659657600000,2022-08-05 00:00:00,BTC/PLN,104666.35,108658.55,104221.68,107982.28,279640.1188571928,2.58968526
1659571200000,2022-08-04 00:00:00,BTC/PLN,105861.75,108035.71,103850.76,104270.17,284234.5348068015,2.72594295
1659484800000,2022-08-03 00:00:00,BTC/PLN,107324.05,114874.2,105834.61,105834.61,265665.0982106632,2.51019112
1659398400000,2022-08-02 00:00:00,BTC/PLN,107300.1,114913.96,104281.64,107318.43,279364.2872283333,2.60313431
1659312000000,2022-08-01 00:00:00,BTC/PLN,108437.3,114759.68,105545.49,107146.46,277753.3242472474,2.59227719
1659225600000,2022-07-31 00:00:00,BTC/PLN,109338.05,114518.5,108039.03,108553.51,284289.4065383528,2.61888728
1659139200000,2022-07-30 00:00:00,BTC/PLN,109880.8,113936.0,108938.04,109385.83,292148.1484046439,2.67080433
1659052800000,2022-07-29 00:00:00,BTC/PLN,110805.09,128199.75,108718.79,109909.9,287989.860249915,2.62023585
1658966400000,2022-07-28 00:00:00,BTC/PLN,108835.93,113738.59,105545.59,110601.85,295110.37125606905,2.66822274
1658880000000,2022-07-27 00:00:00,BTC/PLN,104499.61,110050.21,97510.0,109928.37,282801.85987389507,2.57260123
1658793600000,2022-07-26 00:00:00,BTC/PLN,107365.04,137996.51,100005.86,103869.97,274593.45925858937,2.64362702
1658707200000,2022-07-25 00:00:00,BTC/PLN,137102.48,139267.99,98000.0,107787.91,282585.82287225354,2.62168385
1658620800000,2022-07-24 00:00:00,BTC/PLN,138318.47,139269.21,135269.21,137518.34,358471.2860502914,2.60671621
1658534400000,2022-07-23 00:00:00,BTC/PLN,139806.94,145223.6,133915.08,138086.7,366988.77780484204,2.65766926
1658448000000,2022-07-22 00:00:00,BTC/PLN,141164.75,145226.51,131993.63,142180.16,357139.4832391808,2.51187988
1658361600000,2022-07-21 00:00:00,BTC/PLN,141018.77,145232.88,131990.05,138946.94,363896.1959201118,2.61895797
1658275200000,2022-07-20 00:00:00,BTC/PLN,137349.94,153978.37,137119.4,142252.93,378058.2134861107,2.65764799
1658188800000,2022-07-19 00:00:00,BTC/PLN,135699.13,149112.16,123112.0,142419.9,374399.860530087,2.62884513
1658102400000,2022-07-18 00:00:00,BTC/PLN,130119.43,146584.62,128663.58,138365.57,360975.9360418848,2.60885664
1658016000000,2022-07-17 00:00:00,BTC/PLN,125086.09,132456.53,123113.39,130500.11,339898.8103995029,2.60458639
1657929600000,2022-07-16 00:00:00,BTC/PLN,130956.93,132456.3,123113.0,127467.07,327400.65173702413,2.56851163
1657843200000,2022-07-15 00:00:00,BTC/PLN,127805.9,134855.66,125988.94,131129.77,347543.5191840519,2.65037847
1657756800000,2022-07-14 00:00:00,BTC/PLN,126367.61,130585.99,123113.32,128713.91,339210.56998146634,2.63538393
1657670400000,2022-07-13 00:00:00,BTC/PLN,127727.18,131217.55,123113.11,126489.59,327558.22649945796,2.5896062
1657584000000,2022-07-12 00:00:00,BTC/PLN,130080.4,134893.02,123113.11,126563.57,325140.60897608503,2.5689905
1657497600000,2022-07-11 00:00:00,BTC/PLN,127272.05,168999.87,122500.07,131545.6,355720.29576230404,2.70415959
1657411200000,2022-07-10 00:00:00,BTC/PLN,128535.76,133155.13,127062.19,132927.96,351488.11183199997,2.6442
1657324800000,2022-07-09 00:00:00,BTC/PLN,132433.1,137704.47,122884.28,131805.18,347531.535298116,2.6367062
1657238400000,2022-07-08 00:00:00,BTC/PLN,136594.31,139910.58,124611.05,131811.67,357789.65504513483,2.71440044
1657152000000,2022-07-07 00:00:00,BTC/PLN,131723.76,180999.97,126988.66,137786.1,370730.64815228403,2.69062444
1657065600000,2022-07-06 00:00:00,BTC/PLN,127377.91,133925.62,124611.1,133585.89,329140.3801230798,2.46388582
1656979200000,2022-07-05 00:00:00,BTC/PLN,125142.73,140778.64,122884.37,127512.13,333851.31135087414,2.61819257
1656892800000,2022-07-04 00:00:00,BTC/PLN,121891.83,129828.8,119220.58,126536.75,332120.9710293425,2.62469971
1656806400000,2022-07-03 00:00:00,BTC/PLN,123502.42,128067.47,115469.07,122517.14,325677.5755997128,2.65822052
1656720000000,2022-07-02 00:00:00,BTC/PLN,124577.25,129821.4,88080.0,123925.91,320323.77643761877,2.58480068
1656633600000,2022-07-01 00:00:00,BTC/PLN,121900.36,129827.95,121697.99,122031.15,310490.024839944,2.54435056
1656547200000,2022-06-30 00:00:00,BTC/PLN,123970.68,126453.42,118600.05,126070.78,328649.2731951726,2.60686317
1656460800000,2022-06-29 00:00:00,BTC/PLN,120263.02,129800.0,118600.05,124432.61,325765.23869446345,2.61800535
1656374400000,2022-06-28 00:00:00,BTC/PLN,122419.35,122958.36,120387.8,120755.5,10433.2752,0.0864
1656288000000,2022-06-27 00:00:00,BTC/PLN,123439.88,132540.68,118500.01,121419.88,314967.363776854,2.59403455
1656201600000,2022-06-26 00:00:00,BTC/PLN,120550.81,135662.94,118213.12,121152.4,318210.381672376,2.62652974
1656115200000,2022-06-25 00:00:00,BTC/PLN,118281.96,130348.81,111720.52,121624.66,313253.7657148218,2.57557773
1656028800000,2022-06-24 00:00:00,BTC/PLN,114638.25,119408.83,113606.96,118909.53,311093.086284198,2.6162166
1655942400000,2022-06-23 00:00:00,BTC/PLN,113726.94,118195.02,113199.69,114812.07,289825.3402870299,2.52434557
1655856000000,2022-06-22 00:00:00,BTC/PLN,110518.1,135665.51,110457.37,115129.17,305815.50970977236,2.65628172
1655769600000,2022-06-21 00:00:00,BTC/PLN,115449.87,159888.2,102000.0,113510.34,295461.4364303922,2.60294733
1655683200000,2022-06-20 00:00:00,BTC/PLN,105627.54,128997.99,101084.14,112594.12,286518.9417362496,2.54470608
1655596800000,2022-06-19 00:00:00,BTC/PLN,99286.63,128997.99,92658.44,105608.46,278349.72460625943,2.63567639
1655510400000,2022-06-18 00:00:00,BTC/PLN,101331.14,114999.97,88254.95,99322.73,269632.3954463451,2.71470987
1655424000000,2022-06-17 00:00:00,BTC/PLN,107942.93,125000.0,92100.0,107316.56,284056.9603189136,2.64690706
1655337600000,2022-06-16 00:00:00,BTC/PLN,118717.84,140586.91,100000.02,104943.96,255596.4107984232,2.43555142
1655251200000,2022-06-15 00:00:00,BTC/PLN,131687.62,163842.0,108227.94,119361.89,326872.0798025802,2.73849618
1655164800000,2022-06-14 00:00:00,BTC/PLN,140336.78,143475.33,119595.5,128114.34,338637.4131166542,2.64324363
1655078400000,2022-06-13 00:00:00,BTC/PLN,137198.52,163847.56,108227.95,136852.2,356572.08021304803,2.60552684
1654992000000,2022-06-12 00:00:00,BTC/PLN,138814.63,144000.0,130006.17,139124.64,363534.8518818912,2.61301558
1654905600000,2022-06-11 00:00:00,BTC/PLN,128601.93,144000.0,126133.01,136043.0,360648.92234159,2.65099213
1654819200000,2022-06-10 00:00:00,BTC/PLN,128342.81,131999.9,123617.86,128717.95,340790.328645608,2.64757424
1654732800000,2022-06-09 00:00:00,BTC/PLN,123999.92,132000.0,123610.16,124320.43,334217.90833503666,2.68835869
1654646400000,2022-06-08 00:00:00,BTC/PLN,122782.35,138856.99,110414.34,125747.77,327751.1996312743,2.60641759
1654560000000,2022-06-07 00:00:00,BTC/PLN,138867.52,139404.85,116897.9,117443.98,310188.22242394043,2.64115898
1654473600000,2022-06-06 00:00:00,BTC/PLN,137493.11,147993.56,110969.11,137884.4,359390.58549835597,2.60646299
1654387200000,2022-06-05 00:00:00,BTC/PLN,123293.64,141021.31,120494.51,140728.2,366104.53473353403,2.60150087
1654300800000,2022-06-04 00:00:00,BTC/PLN,142522.21,148224.18,121100.0,122825.66,316530.98318999424,2.57707537
1654214400000,2022-06-03 00:00:00,BTC/PLN,156644.94,163847.56,134573.21,140730.04,373857.75565798883,2.65655972
1654128000000,2022-06-02 00:00:00,BTC/PLN,169292.61,176000.0,149000.0,156743.6,413288.409742988,2.63671633
1654041600000,2022-06-01 00:00:00,BTC/PLN,167032.74,180900.0,151000.01,168053.96,432437.13721269637,2.57320409
1653955200000,2022-05-31 00:00:00,BTC/PLN,161119.4,176000.01,158523.06,170470.28,424634.5736618768,2.49095956
1653868800000,2022-05-30 00:00:00,BTC/PLN,163252.7,176000.01,158501.17,161708.54,430775.7370818734,2.66390221
1653782400000,2022-05-29 00:00:00,BTC/PLN,167060.84,171461.24,148488.85,160070.25,412885.20285,2.5794
1653696000000,2022-05-28 00:00:00,BTC/PLN,148330.6,174164.85,140527.29,166245.73,441066.845505314,2.6531018
1653609600000,2022-05-27 00:00:00,BTC/PLN,154023.08,155787.27,134573.2,146556.43,382303.90250556875,2.60857816
1653523200000,2022-05-26 00:00:00,BTC/PLN,149019.81,158882.78,134573.2,151584.79,396836.4850857603,2.61791757
1653436800000,2022-05-25 00:00:00,BTC/PLN,142590.15,156537.1,139863.05,148027.61,294492.7486089953,1.98944473
1653350400000,2022-05-24 00:00:00,BTC/PLN,146205.63,152604.24,134573.21,145871.98,122148.77758972581,0.83736971
1653264000000,2022-05-23 00:00:00,BTC/PLN,158826.84,172829.43,140344.61,141585.1,135186.726330049,0.95480899
1653177600000,2022-05-22 00:00:00,BTC/PLN,140652.96,174564.73,138172.51,153638.87,144215.4421996596,0.93866508
1653091200000,2022-05-21 00:00:00,BTC/PLN,139596.24,155075.79,134573.18,140071.33,133778.7907839194,0.95507618
1653004800000,2022-05-20 00:00:00,BTC/PLN,157056.86,199200.0,133573.16,143041.35,144140.036305215,1.0076809
1652918400000,2022-05-19 00:00:00,BTC/PLN,157762.13,161462.63,148968.23,161091.58,154063.4797695916,0.95637202
1652832000000,2022-05-18 00:00:00,BTC/PLN,155887.17,199200.0,133188.99,156811.53,160657.49428912593,1.02452603
1652745600000,2022-05-17 00:00:00,BTC/PLN,152094.2,159383.16,150213.36,155111.0,155607.18768012,1.00319892
1652659200000,2022-05-16 00:00:00,BTC/PLN,148527.42,153346.9,144125.16,151305.55,144270.00230888298,0.95350106
1652572800000,2022-05-15 00:00:00,BTC/PLN,150315.86,150913.74,125000.0,144634.91,141001.0085084685,0.97487535
1652486400000,2022-05-14 00:00:00,BTC/PLN,151194.16,153346.9,127890.0,148653.17,140184.67094040112,0.94303183
1652400000000,2022-05-13 00:00:00,BTC/PLN,159339.95,162040.09,128190.0,152094.15,143770.09496627699,0.94527038
1652313600000,2022-05-12 00:00:00,BTC/PLN,171266.19,177637.39,127890.0,161280.61,153414.35146081858,0.95122626
1652227200000,2022-05-11 00:00:00,BTC/PLN,168240.23,182244.37,162710.09,164538.57,160431.8205690417,0.97504081
1652140800000,2022-05-10 00:00:00,BTC/PLN,173824.52,179102.45,162710.09,168038.4,170994.839043072,1.01759383
1652054400000,2022-05-09 00:00:00,BTC/PLN,177582.17,186489.97,167256.94,173437.02,170354.757983517,0.98222835
1651968000000,2022-05-08 00:00:00,BTC/PLN,175700.46,181352.26,174164.35,176002.85,164527.02593290352,0.93479751
1651881600000,2022-05-07 00:00:00,BTC/PLN,176802.92,180811.12,175439.54,175705.76,161618.0095182592,0.91982192
1651795200000,2022-05-06 00:00:00,BTC/PLN,181646.33,186768.08,175647.08,176417.49,164126.1500426439,0.93032811
1651708800000,2022-05-05 00:00:00,BTC/PLN,187006.28,187709.37,175521.66,179130.53,173992.12775562282,0.97131476
1651622400000,2022-05-04 00:00:00,BTC/PLN,182307.63,189126.88,181627.21,187007.95,174446.7699946215,0.93283077
1651536000000,2022-05-03 00:00:00,BTC/PLN,183989.49,184509.33,180382.72,182696.75,158092.331931005,0.86532646
1651449600000,2022-05-02 00:00:00,BTC/PLN,178408.47,184497.81,178106.45,181138.75,179594.60374342502,0.99147534
1651363200000,2022-05-01 00:00:00,BTC/PLN,176116.26,179178.65,174735.05,178114.02,179365.01450631118,1.00702356
1651276800000,2022-04-30 00:00:00,BTC/PLN,177232.49,180027.38,171811.48,176103.75,178146.4566429375,1.01159945
1651190400000,2022-04-29 00:00:00,BTC/PLN,177171.51,182577.2,171036.06,176892.88,162241.2832128712,0.91717249
1651104000000,2022-04-28 00:00:00,BTC/PLN,171400.71,182564.7,169100.0,179719.81,172308.1991823639,0.95876019
1651017600000,2022-04-27 00:00:00,BTC/PLN,170998.91,172832.03,170363.32,170959.06,163676.3869701942,0.95740107
1650931200000,2022-04-26 00:00:00,BTC/PLN,173385.07,174285.96,170363.7,171185.73,163756.7212483272,0.95660264
1650844800000,2022-04-25 00:00:00,BTC/PLN,174058.74,174286.29,171972.17,173534.62,164034.0177734342,0.94525241
1650758400000,2022-04-24 00:00:00,BTC/PLN,173721.27,174167.16,172983.29,174120.32,6529.512,0.0375
1650672000000,2022-04-23 00:00:00,BTC/PLN,173019.48,174284.07,172966.78,174126.85,165420.5075,0.95
1650585600000,2022-04-22 00:00:00,BTC/PLN,173844.03,174270.14,172976.34,173912.98,102782.57118,0.591
1650412800000,2022-04-20 00:00:00,BTC/PLN,177577.82,177577.82,177550.12,177550.12,22.6695993216,0.00012768
1650326400000,2022-04-19 00:00:00,BTC/PLN,178483.8,178483.8,171972.18,171972.18,56.484262521,0.00032845
1650240000000,2022-04-18 00:00:00,BTC/PLN,172148.06,182562.4,172148.06,182562.4,478.27332427199997,0.00261978
1650153600000,2022-04-17 00:00:00,BTC/PLN,175435.64,175435.65,175435.64,175435.65,289.74074775749995,0.00165155
1650067200000,2022-04-16 00:00:00,BTC/PLN,175375.11,175375.11,175375.11,175375.11,4.436990282999999,2.53e-05
1649894400000,2022-04-14 00:00:00,BTC/PLN,171925.71,171925.71,171925.71,171925.71,3.5623007112000002,2.072e-05
1649721600000,2022-04-12 00:00:00,BTC/PLN,175905.71,175940.9,175905.71,175940.9,104.19923861599999,0.00059224
1649635200000,2022-04-11 00:00:00,BTC/PLN,171651.79,177973.13,167954.25,172630.08,241.23672639359998,0.00139742
1649548800000,2022-04-10 00:00:00,BTC/PLN,168300.47,168300.47,168300.47,168300.47,16.0104237111,9.513e-05
1649462400000,2022-04-09 00:00:00,BTC/PLN,188421.58,188421.59,167500.07,168486.86,489.6716763494,0.00290629
1649289600000,2022-04-07 00:00:00,BTC/PLN,167500.07,167500.07,167500.07,167500.07,9.999754179,5.97e-05
1649203200000,2022-04-06 00:00:00,BTC/PLN,167500.07,167500.07,167500.07,167500.07,49.998770895,0.0002985
1649116800000,2022-04-05 00:00:00,BTC/PLN,189483.62,189483.62,189412.86,189412.87,202.33461599139997,0.00106822
1648857600000,2022-04-02 00:00:00,BTC/PLN,170377.16,189492.44,167500.08,189492.44,23.5103270308,0.00012407
1648771200000,2022-04-01 00:00:00,BTC/PLN,170377.16,189500,170377.16,189500,24.375384999999998,0.00012863
1648598400000,2022-03-30 00:00:00,BTC/PLN,173136.28,192972.43,173136.28,192972.43,639.8599131183,0.00331581
1648425600000,2022-03-28 00:00:00,BTC/PLN,173169.41,173169.41,166000,166000,55.30124,0.00033314
1648166400000,2022-03-25 00:00:00,BTC/PLN,167764,167764,156243.82,165619.42,229.61642008220002,0.00138641
1648080000000,2022-03-24 00:00:00,BTC/PLN,173999.99,174000,167763.51,167763.51,237.29812962480003,0.00141448
1647907200000,2022-03-22 00:00:00,BTC/PLN,143000.01,173999.99,143000.01,173999.99,192.37438894399997,0.0011056
1647820800000,2022-03-21 00:00:00,BTC/PLN,143100,143100,143100,143100,2.862,2e-05
1647561600000,2022-03-18 00:00:00,BTC/PLN,178299.98,178299.98,178299.98,178299.98,4.090201541200001,2.294e-05
1647475200000,2022-03-17 00:00:00,BTC/PLN,178400,178400,178400,178400,9.938664,5.571e-05
1647043200000,2022-03-12 00:00:00,BTC/PLN,188732.51,188732.51,127777.43,179300,1266.2488740000001,0.00706218
1646956800000,2022-03-11 00:00:00,BTC/PLN,192393.57,192432.05,192393.57,192432.05,238.4791152445,0.00123929
1646870400000,2022-03-10 00:00:00,BTC/PLN,193965.23,193965.23,188345.87,188345.87,156.9749818928,0.00083344
1646784000000,2022-03-09 00:00:00,BTC/PLN,193081.57,193500,188345.86,188703.24,195.694695042,0.00103705
1646697600000,2022-03-08 00:00:00,BTC/PLN,188345.85,188345.85,188345.85,188345.85,4.4845146885,2.381e-05
1646611200000,2022-03-07 00:00:00,BTC/PLN,188786.03,188786.03,172315.53,172315.53,62.0422065765,0.00036005
1646352000000,2022-03-04 00:00:00,BTC/PLN,181480.06,193500,171560.73,171560.73,307.8399958755,0.00179435
1646265600000,2022-03-03 00:00:00,BTC/PLN,170939.38,182000,170939.38,177667.93,580.8035698872,0.00326904
1646092800000,2022-03-01 00:00:00,BTC/PLN,141731.78,173432.82,140000.63,171153.93,132.28658403629998,0.00077291
1646006400000,2022-02-28 00:00:00,BTC/PLN,152662.11,171681.61,147504.86,171681.61,420.15297052079995,0.00244728
1645747200000,2022-02-25 00:00:00,BTC/PLN,149706.49,149706.49,149706.49,149706.49,3.2291689892999997,2.157e-05
1645660800000,2022-02-24 00:00:00,BTC/PLN,153151.13,164971.79,152390.54,152390.54,100.5594695352,0.00065988
1645488000000,2022-02-22 00:00:00,BTC/PLN,150000,150000,150000,150000,5.7795,3.853e-05
1645315200000,2022-02-20 00:00:00,BTC/PLN,152799.03,152799.03,152799.03,152799.03,3.7771920216,2.472e-05
1645142400000,2022-02-18 00:00:00,BTC/PLN,140801.68,140801.68,137779.3,137779.3,54.070108491999996,0.00039244
1645056000000,2022-02-17 00:00:00,BTC/PLN,141801.68,141801.68,141801.68,141801.68,9.7786438528,6.896e-05
1644883200000,2022-02-15 00:00:00,BTC/PLN,137822.02,139496.65,137820,137820,428.799366,0.0031113
1644796800000,2022-02-14 00:00:00,BTC/PLN,173224.25,175184.4,173224.25,175184.4,11.569177776,6.604e-05
1644537600000,2022-02-11 00:00:00,BTC/PLN,138747.02,139395.99,138747.02,138750,218.978025,0.00157822
1644451200000,2022-02-10 00:00:00,BTC/PLN,138747.02,180000,138747.02,180000,11.037600000000001,6.132e-05
1644364800000,2022-02-09 00:00:00,BTC/PLN,185000,185000,137821,138747,89.75543429999999,0.0006469
1644278400000,2022-02-08 00:00:00,BTC/PLN,193034.5,193999.99,138000.03,141661.97,412.0734214345,0.00290885
1644192000000,2022-02-07 00:00:00,BTC/PLN,176518.25,180000,176518.25,180000,52.73459999999999,0.00029297
1643760000000,2022-02-02 00:00:00,BTC/PLN,138000.02,138000.02,138000.01,138000.01,130.23474943730002,0.00094373
1643587200000,2022-01-31 00:00:00,BTC/PLN,140000.01,140000.01,140000,140000,225.7248,0.00161232
1643500800000,2022-01-30 00:00:00,BTC/PLN,142611.84,180000,138000.02,138000.02,89.06245290759999,0.00064538
1643068800000,2022-01-25 00:00:00,BTC/PLN,140317.47,189754.12,138000.01,141461.18,10.8543163414,7.673e-05
1642982400000,2022-01-24 00:00:00,BTC/PLN,138000,194634.53,137820.01,138000,349.98179999999996,0.0025361
1642896000000,2022-01-23 00:00:00,BTC/PLN,138000,189863,138000,189863,102.35514330000001,0.0005391
1642809600000,2022-01-22 00:00:00,BTC/PLN,190249.65,190249.65,140280,140280,1138.8323184,0.00811828
1642723200000,2022-01-21 00:00:00,BTC/PLN,189544.34,189544.34,189544.34,189544.34,3.8458546586,2.029e-05
1642377600000,2022-01-17 00:00:00,BTC/PLN,178922.55,178922.55,176100,176100,6.855573000000001,3.893e-05
1642118400000,2022-01-14 00:00:00,BTC/PLN,176200,205000.99,176100,176100,171.366432,0.00097312
1642032000000,2022-01-13 00:00:00,BTC/PLN,191574.79,191574.79,176100,176100,56.267472,0.00031952
1641945600000,2022-01-12 00:00:00,BTC/PLN,202835.32,205001,189181.78,189577.09,152.7270952458,0.00080562
1641513600000,2022-01-07 00:00:00,BTC/PLN,204846.19,205009.27,204846.19,205009.27,18.881353767,9.21e-05
1641427200000,2022-01-06 00:00:00,BTC/PLN,188393.96,188393.96,188393.96,188393.96,4.6627505099999995,2.475e-05
1641168000000,2022-01-03 00:00:00,BTC/PLN,178163.17,205009.91,176333,189046.4,444.317644384,0.00235031
1641081600000,2022-01-02 00:00:00,BTC/PLN,178398,178398,176333,176333,49.6024729,0.0002813
1640736000000,2021-12-29 00:00:00,BTC/PLN,190892.4,190892.4,190892.4,190892.4,4.436339376,2.324e-05
1640649600000,2021-12-28 00:00:00,BTC/PLN,188511.12,188580.86,188511.12,188580.86,98.269486146,0.0005211
1640563200000,2021-12-27 00:00:00,BTC/PLN,188475.74,188580.85,188475.74,188580.85,56.968388976499995,0.00030209
1640476800000,2021-12-26 00:00:00,BTC/PLN,174355,174355,174355,174355,306.95372105,0.00176051
1640044800000,2021-12-21 00:00:00,BTC/PLN,174521.72,206816.11,174001,174001,17.56540095,0.00010095
1639958400000,2021-12-20 00:00:00,BTC/PLN,207864.09,209864.09,190000,209500,646.259315,0.00308477
1639094400000,2021-12-10 00:00:00,BTC/PLN,195827.34,211600.3,173500,173500,302.04962,0.00174092
1638662400000,2021-12-05 00:00:00,BTC/PLN,200496.75,200496.75,200496.75,200496.75,9.595774454999999,4.786e-05
1638403200000,2021-12-02 00:00:00,BTC/PLN,187099.52,211600.29,173500.01,175409.81,88.634576993,0.0005053
1638316800000,2021-12-01 00:00:00,BTC/PLN,187715.07,187715.07,187099.52,187099.52,420.68204474879997,0.00224844
1638230400000,2021-11-30 00:00:00,BTC/PLN,188516.1,188516.1,188516.09,188516.09,16.6120378508,8.812e-05
1638144000000,2021-11-29 00:00:00,BTC/PLN,199458.46,200823.75,196795.13,199972.73,357.5412426035,0.00178795
1638057600000,2021-11-28 00:00:00,BTC/PLN,192206.58,211600.32,187700.01,200737.16,375.19782575600004,0.0018691
1637971200000,2021-11-27 00:00:00,BTC/PLN,188640.05,214988.99,188640.05,214988.99,42.43022706639999,0.00019736
1637625600000,2021-11-23 00:00:00,BTC/PLN,194125.33,194125.33,194125.33,194125.33,4.0824556899,2.103e-05
1637539200000,2021-11-22 00:00:00,BTC/PLN,208183.16,208183.16,194132.45,194132.45,44.755295023,0.00023054
1637107200000,2021-11-17 00:00:00,BTC/PLN,191525.16,216299.93,187700.01,216299.93,170.52653881339998,0.00078838
1636675200000,2021-11-12 00:00:00,BTC/PLN,192579.12,216303,188506,216303,130.69892472,0.00060424
1636588800000,2021-11-11 00:00:00,BTC/PLN,189726.09,217281.49,187960,217281.49,102.8197738829,0.00047321
