https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNS,Volume USDT
1658707200,2022-07-25 00:00:00,BNS/USDT,0.031805,0.033,0.031,0.031,67441.5076,2153.8952774363
1658620800,2022-07-24 00:00:00,BNS/USDT,0.032614,0.033,0.0315,0.031805,60735.6467,1952.0866957592
1658534400,2022-07-23 00:00:00,BNS/USDT,0.032732,0.0335,0.031211,0.032614,195526.3632,6326.3152517837
1658448000,2022-07-22 00:00:00,BNS/USDT,0.033877,0.036,0.032,0.032889,421690.6141,14212.4759228007
1658361600,2022-07-21 00:00:00,BNS/USDT,0.033206,0.033899,0.032003,0.033877,47159.8284,1531.8006215625
1658275200,2022-07-20 00:00:00,BNS/USDT,0.034421,0.034545,0.032572,0.033326,83814.91100317,2826.43425210980765
1658188800,2022-07-19 00:00:00,BNS/USDT,0.03416,0.034807,0.032981,0.034604,120853.05831916,4114.01997152523235
1658102400,2022-07-18 00:00:00,BNS/USDT,0.033197,0.03416,0.032642,0.03416,121577.57347004,4067.87403987371944
1658016000,2022-07-17 00:00:00,BNS/USDT,0.033513,0.033907,0.032642,0.033197,21023.37970852,699.18714777689044
1657929600,2022-07-16 00:00:00,BNS/USDT,0.035515,0.036747,0.032,0.033329,531711.5811151,17996.74765121905264
1657843200,2022-07-15 00:00:00,BNS/USDT,0.033801,0.0381,0.033801,0.035553,963383.56535691,34604.94317174390467
1657756800,2022-07-14 00:00:00,BNS/USDT,0.033326,0.034448,0.033206,0.033567,115435.56852184,3879.37393506039648
1657670400,2022-07-13 00:00:00,BNS/USDT,0.033206,0.034744,0.033,0.033326,70946.31587357,2374.72947965258828
1657584000,2022-07-12 00:00:00,BNS/USDT,0.033999,0.034305,0.033101,0.033339,50270.54966576,1690.44743884734935
1657497600,2022-07-11 00:00:00,BNS/USDT,0.033105,0.035787,0.03307,0.034,177110.95707274,6058.5341334909593
1657411200,2022-07-10 00:00:00,BNS/USDT,0.034175,0.034175,0.033,0.033105,128928.81198585,4318.78744579434202
1657324800,2022-07-09 00:00:00,BNS/USDT,0.035171,0.037,0.034,0.034396,125178.7589929,4426.12640660016636
1657238400,2022-07-08 00:00:00,BNS/USDT,0.033312,0.042728,0.03302,0.035,1324397.45238131,49069.24320451485413
1657152000,2022-07-07 00:00:00,BNS/USDT,0.036208,0.036693,0.032,0.033097,961369.70966433,32498.24800208439032
1657065600,2022-07-06 00:00:00,BNS/USDT,0.038436,0.0399,0.030185,0.036444,2443623.1125769,84640.94162395827588
1656979200,2022-07-05 00:00:00,BNS/USDT,0.030491,0.0434,0.028321,0.038471,2350628.61682345,86855.62740982300477
1656892800,2022-07-04 00:00:00,BNS/USDT,0.029707,0.032,0.029035,0.0305,176182.11755336,5326.66054406641485
1656806400,2022-07-03 00:00:00,BNS/USDT,0.02944,0.0349,0.0271,0.029707,805633.90129531,24869.51362637185374
1656720000,2022-07-02 00:00:00,BNS/USDT,0.027946,0.03137,0.0265,0.02944,315466.88229107,8945.39495288509599
1656633600,2022-07-01 00:00:00,BNS/USDT,0.031919,0.033163,0.0264,0.027837,409597.03342706,11998.08501216985555
1656547200,2022-06-30 00:00:00,BNS/USDT,0.035,0.036,0.02874,0.032034,294361.02147518,9318.97761418712126
1656460800,2022-06-29 00:00:00,BNS/USDT,0.034173,0.036,0.034173,0.035171,70035.9167275,2466.5638911681
1656374400,2022-06-28 00:00:00,BNS/USDT,0.03652,0.037437,0.034,0.034,118266.79395338,4192.04430084021732
1656288000,2022-06-27 00:00:00,BNS/USDT,0.034331,0.0437,0.03357,0.03652,749019.14637563,27952.368134476453
1656201600,2022-06-26 00:00:00,BNS/USDT,0.036447,0.038,0.033689,0.034421,792634.81836403,28080.61682222115397
1656115200,2022-06-25 00:00:00,BNS/USDT,0.039435,0.045,0.032615,0.036448,2457070.91906577,92302.68158441853454
1656028800,2022-06-24 00:00:00,BNS/USDT,0.03327,0.049716,0.031801,0.039435,3944502.84820303,157983.76569782067304
1655942400,2022-06-23 00:00:00,BNS/USDT,0.029883,0.036011,0.028873,0.033087,1827352.05935037,61243.74081763435807
1655856000,2022-06-22 00:00:00,BNS/USDT,0.028806,0.036,0.0279,0.029883,2167688.099658,70623.58934533184611
1655769600,2022-06-21 00:00:00,BNS/USDT,0.028717,0.0296,0.0279,0.028811,121217.20855316,3507.84027372614864
1655683200,2022-06-20 00:00:00,BNS/USDT,0.02886,0.0302,0.027319,0.028658,345494.852,9770.45746431059542
1655596800,2022-06-19 00:00:00,BNS/USDT,0.026008,0.04,0.02574,0.028701,3338061.63818387,108085.51873276181152
1655510400,2022-06-18 00:00:00,BNS/USDT,0.028351,0.028351,0.025871,0.025871,98214.28269891,2638.4751228254897
1655424000,2022-06-17 00:00:00,BNS/USDT,0.029563,0.02999,0.026937,0.028376,179484.69910948,5144.63591106065723
1655337600,2022-06-16 00:00:00,BNS/USDT,0.028555,0.033473,0.027655,0.0296,795852.89122975,24003.90013008647973
1655251200,2022-06-15 00:00:00,BNS/USDT,0.029176,0.029444,0.026816,0.028716,298631.09071183,8458.27913917756914
1655164800,2022-06-14 00:00:00,BNS/USDT,0.03,0.038,0.02796,0.029176,750832.25907659,24338.69733609513809
1655078400,2022-06-13 00:00:00,BNS/USDT,0.034298,0.034487,0.03,0.03,298311.45389275,9433.26770868369514
1654992000,2022-06-12 00:00:00,BNS/USDT,0.03393,0.043,0.028262,0.034096,1731774.54869352,63069.65909989893664
1654905600,2022-06-11 00:00:00,BNS/USDT,0.031464,0.035464,0.031,0.03393,290386.28211469,9532.94531342423661
1654819200,2022-06-10 00:00:00,BNS/USDT,0.033542,0.035211,0.031,0.031456,350971.83341726,11682.22828843239805
1654732800,2022-06-09 00:00:00,BNS/USDT,0.037877,0.039217,0.025665,0.033542,1043734.75102087,34690.37943958639407
1654646400,2022-06-08 00:00:00,BNS/USDT,0.04,0.040362,0.036902,0.037877,214998.79445061,8184.29027843032039
1654560000,2022-06-07 00:00:00,BNS/USDT,0.040352,0.0407,0.036774,0.040177,431135.26135234,16582.40105946274845
1654473600,2022-06-06 00:00:00,BNS/USDT,0.039446,0.047599,0.036273,0.04044,2092431.37527895,88550.41293776336562
1654387200,2022-06-05 00:00:00,BNS/USDT,0.037381,0.047609,0.0368,0.039446,2738129.4733232,112829.97239165876093
1654300800,2022-06-04 00:00:00,BNS/USDT,0.035035,0.04892,0.030051,0.037381,2773224.94047411,117418.23436612177368
1654214400,2022-06-03 00:00:00,BNS/USDT,0.03405,0.036999,0.031439,0.035035,264385.08716778,9117.92700601429151
1654128000,2022-06-02 00:00:00,BNS/USDT,0.036126,0.039022,0.033191,0.034051,674243.26055557,24340.60958136757347
1654041600,2022-06-01 00:00:00,BNS/USDT,0.043639,0.056,0.0324,0.036126,3034342.97862942,128914.95385546983856
1653955200,2022-05-31 00:00:00,BNS/USDT,0.040467,0.044,0.0389,0.043897,431868.45256122,17716.48046547431997
1653868800,2022-05-30 00:00:00,BNS/USDT,0.040906,0.0432,0.038165,0.04032,355287.28957709,14447.4206230067077
1653782400,2022-05-29 00:00:00,BNS/USDT,0.042901,0.045,0.040046,0.04115,566439.3293483,23824.23940428930513
1653696000,2022-05-28 00:00:00,BNS/USDT,0.037387,0.045,0.037387,0.042901,1420365.72344683,60229.58203105443885
1653609600,2022-05-27 00:00:00,BNS/USDT,0.037387,0.044512,0.036721,0.037253,300529.17353146,12154.58379004765779
1653523200,2022-05-26 00:00:00,BNS/USDT,0.03848,0.048064,0.036,0.037023,1067366.80383369,44417.84758866056052
1653436800,2022-05-25 00:00:00,BNS/USDT,0.041144,0.042132,0.035,0.038375,853669.98479342,32954.84975921930351
1653350400,2022-05-24 00:00:00,BNS/USDT,0.046723,0.04898,0.04,0.041349,829358.87503643,36396.83532286677856
1653264000,2022-05-23 00:00:00,BNS/USDT,0.066784,0.083,0.041,0.046555,4932959.46973442,277412.11790116588331
1653177600,2022-05-22 00:00:00,BNS/USDT,0.042098,0.073,0.041797,0.066784,3385697.54027098,198256.3141654901284
1653091200,2022-05-21 00:00:00,BNS/USDT,0.044,0.050476,0.040313,0.041947,1054443.16037983,47366.95748045331187
1653004800,2022-05-20 00:00:00,BNS/USDT,0.039889,0.046,0.038889,0.044,289416.6010544,12249.75328304160459
1652918400,2022-05-19 00:00:00,BNS/USDT,0.043171,0.044663,0.039041,0.040033,241625.27497765,10110.01193625508427
1652832000,2022-05-18 00:00:00,BNS/USDT,0.053363,0.053744,0.040001,0.042923,683734.12037137,30695.93094025786732
1652745600,2022-05-17 00:00:00,BNS/USDT,0.046,0.064,0.044,0.053363,1377425.04775724,71986.75948423431015
1652659200,2022-05-16 00:00:00,BNS/USDT,0.06611,0.076,0.043281,0.046,4725661.49521509,275638.58966518348675
1652572800,2022-05-15 00:00:00,BNS/USDT,0.039991,0.076,0.032483,0.066014,715237.39999276,34087.6939423957262
1652486400,2022-05-14 00:00:00,BNS/USDT,0.032666,0.045129,0.029902,0.039946,202549.54027564,7114.00010147213625
1652400000,2022-05-13 00:00:00,BNS/USDT,0.030006,0.037495,0.028932,0.032003,148231.71546363,4729.17788096487799
1652313600,2022-05-12 00:00:00,BNS/USDT,0.0307,0.04129,0.03,0.030004,355298.43440671,11635.86725697319584
1652227200,2022-05-11 00:00:00,BNS/USDT,0.047414,0.047866,0.02648,0.03,732157.50048725,25330.84219710951207
1652140800,2022-05-10 00:00:00,BNS/USDT,0.054266,0.0563,0.046761,0.047,664109.8030861,32862.53084610162086
1652054400,2022-05-09 00:00:00,BNS/USDT,0.047541,0.095,0.047541,0.054765,6522103.90937791,474292.31177168698682
1651968000,2022-05-08 00:00:00,BNS/USDT,0.050763,0.0509,0.0461,0.047541,41477.2899775,1994.61036988348718
1651881600,2022-05-07 00:00:00,BNS/USDT,0.0545,0.05564,0.05,0.050763,117875.31310301,6200.54263926994571
1651795200,2022-05-06 00:00:00,BNS/USDT,0.054266,0.054637,0.053421,0.0545,36348.31375317,1981.20468969447299
1651708800,2022-05-05 00:00:00,BNS/USDT,0.057633,0.0581,0.0535,0.053665,95568.50082289,5381.09819389136203
1651622400,2022-05-04 00:00:00,BNS/USDT,0.05733,0.058801,0.055751,0.058114,61996.46357748,3543.96071642408141
1651536000,2022-05-03 00:00:00,BNS/USDT,0.057472,0.059254,0.055683,0.05733,63916.98358414,3645.98359768182611
1651449600,2022-05-02 00:00:00,BNS/USDT,0.058624,0.060046,0.05684,0.057871,26328.92421212,1529.9704331677034
1651363200,2022-05-01 00:00:00,BNS/USDT,0.062464,0.063886,0.0565,0.059008,96317.85314375,5745.2037448743082
1651276800,2022-04-30 00:00:00,BNS/USDT,0.071495,0.074201,0.058563,0.062,286372.44982222,18702.09795283466475
1651190400,2022-04-29 00:00:00,BNS/USDT,0.0736,0.0776,0.071495,0.071495,120306.92738181,8840.84864593003005
1651104000,2022-04-28 00:00:00,BNS/USDT,0.075477,0.083333,0.072,0.073026,347993.11523182,26642.73492109176223
1651017600,2022-04-27 00:00:00,BNS/USDT,0.078316,0.0824,0.072,0.07495,373169.89200839,27721.82229143099914
1650931200,2022-04-26 00:00:00,BNS/USDT,0.072348,0.0859,0.072348,0.078805,756062.41014086,59831.84019031323233
1650844800,2022-04-25 00:00:00,BNS/USDT,0.070912,0.087,0.070912,0.072421,1903542.35664353,150820.73118827426025
1650758400,2022-04-24 00:00:00,BNS/USDT,0.067059,0.085271,0.065124,0.070325,985824.1934503,72048.67691278280109
1650672000,2022-04-23 00:00:00,BNS/USDT,0.068285,0.088,0.066,0.067058,1635398.74480999,128736.02090391548502
1650585600,2022-04-22 00:00:00,BNS/USDT,0.070736,0.076696,0.0671,0.068285,124628.2907947,8972.90057217310076
1650499200,2022-04-21 00:00:00,BNS/USDT,0.075871,0.082999,0.07,0.07035,556578.76751069,42474.58689043448897
1650412800,2022-04-20 00:00:00,BNS/USDT,0.083614,0.089798,0.074274,0.075904,1547119.38454177,125674.91817550477306
1650326400,2022-04-19 00:00:00,BNS/USDT,0.109999,0.121,0.076123,0.083614,7259374.65350891,673158.36985710653239
1650240000,2022-04-18 00:00:00,BNS/USDT,0.057421,0.15,0.053785,0.109999,9155994.19373093,1031950.57261217108637
1650153600,2022-04-17 00:00:00,BNS/USDT,0.051031,0.073,0.050161,0.057421,2378816.30245205,145057.22650188808996
1650067200,2022-04-16 00:00:00,BNS/USDT,0.052504,0.07488,0.04951,0.051031,1216239.41739208,76664.47890518927378
1649980800,2022-04-15 00:00:00,BNS/USDT,0.048272,0.054647,0.048088,0.052504,31592.03357766,1624.13058900474935
1649894400,2022-04-14 00:00:00,BNS/USDT,0.052165,0.052183,0.047001,0.048613,61363.44265889,3027.50139273372255
1649808000,2022-04-13 00:00:00,BNS/USDT,0.054049,0.054061,0.04551,0.051954,167989.28912975,8250.52975389242352
1649721600,2022-04-12 00:00:00,BNS/USDT,0.0544,0.055857,0.0527,0.054049,113130.67835042,6162.89752579775875
1649635200,2022-04-11 00:00:00,BNS/USDT,0.05901,0.061584,0.054102,0.054496,135326.85183044,7754.15812305306652
1649548800,2022-04-10 00:00:00,BNS/USDT,0.058984,0.084,0.057587,0.05901,1524468.48942642,106913.06236608003289
1649462400,2022-04-09 00:00:00,BNS/USDT,0.060543,0.060543,0.057583,0.05897,14248.2247562,837.988269066881
1649376000,2022-04-08 00:00:00,BNS/USDT,0.060928,0.061611,0.059546,0.060543,67869.79228478,4088.14032116648058
1649289600,2022-04-07 00:00:00,BNS/USDT,0.064272,0.064272,0.055881,0.060928,120307.20261029,7154.56466713774601
1649203200,2022-04-06 00:00:00,BNS/USDT,0.064381,0.066099,0.062696,0.064272,49923.0845449,3212.60422694496569
1649116800,2022-04-05 00:00:00,BNS/USDT,0.0638,0.066124,0.062697,0.064446,72929.77726766,4656.46467649470508
1649030400,2022-04-04 00:00:00,BNS/USDT,0.067141,0.067417,0.061,0.063798,163945.3804218,10295.67759386557676
1648944000,2022-04-03 00:00:00,BNS/USDT,0.064769,0.071796,0.063489,0.067456,201778.57767705,13491.2396588082597
1648857600,2022-04-02 00:00:00,BNS/USDT,0.065,0.074999,0.062946,0.064768,278712.91650486,18795.14191842208289
1648771200,2022-04-01 00:00:00,BNS/USDT,0.063575,0.066128,0.061632,0.065,40376.13261676,2586.74317715073216
1648684800,2022-03-31 00:00:00,BNS/USDT,0.062927,0.064624,0.062,0.063486,44029.80616579,2763.61834792942059
1648598400,2022-03-30 00:00:00,BNS/USDT,0.06337,0.066066,0.062297,0.062926,56279.74591961,3643.14806934458414
1648512000,2022-03-29 00:00:00,BNS/USDT,0.065392,0.066641,0.061336,0.062926,36921.80406013,2333.63291460544012
1648425600,2022-03-28 00:00:00,BNS/USDT,0.064843,0.067989,0.064,0.064994,81415.78461994,5376.39935109356569
1648339200,2022-03-27 00:00:00,BNS/USDT,0.061348,0.066001,0.060775,0.064801,101755.09095242,6429.07361118489822
1648252800,2022-03-26 00:00:00,BNS/USDT,0.065455,0.067989,0.059201,0.061295,89697.1476854,5774.09292020789923
1648166400,2022-03-25 00:00:00,BNS/USDT,0.066298,0.0734,0.061702,0.065116,127790.40813088,8495.55454718663184
1648080000,2022-03-24 00:00:00,BNS/USDT,0.065,0.069,0.063888,0.066298,83697.86356775,5527.53844872476156
1647993600,2022-03-23 00:00:00,BNS/USDT,0.069065,0.069065,0.063374,0.065,53265.17893149,3529.30435169864062
1647907200,2022-03-22 00:00:00,BNS/USDT,0.064892,0.075032,0.064892,0.069065,116374.27740469,7985.31716428757331
1647820800,2022-03-21 00:00:00,BNS/USDT,0.063681,0.06901,0.063374,0.064478,58251.53474406,3871.9797372933054
1647734400,2022-03-20 00:00:00,BNS/USDT,0.063112,0.068121,0.062182,0.0634,43185.02733407,2828.56624659249237
1647648000,2022-03-19 00:00:00,BNS/USDT,0.0651,0.067997,0.062025,0.062926,160876.45515956,10463.9122293279477
1647561600,2022-03-18 00:00:00,BNS/USDT,0.06405,0.072902,0.059549,0.0651,300009.87938451,19461.42819694319315
1647475200,2022-03-17 00:00:00,BNS/USDT,0.061635,0.065997,0.060911,0.06405,63053.01169441,4000.08998719465286
1647388800,2022-03-16 00:00:00,BNS/USDT,0.062359,0.062427,0.059778,0.06125,61889.3711568,3779.19014108581627
1647302400,2022-03-15 00:00:00,BNS/USDT,0.060912,0.062559,0.06077,0.062359,28539.01396738,1759.47066755670534
1647216000,2022-03-14 00:00:00,BNS/USDT,0.061,0.062276,0.06077,0.060912,32038.3494773,1957.33751599796561
1647129600,2022-03-13 00:00:00,BNS/USDT,0.066198,0.066198,0.060551,0.061185,40264.01489778,2488.9214642452089
1647043200,2022-03-12 00:00:00,BNS/USDT,0.062426,0.069,0.061612,0.066,52717.11796025,3421.8323741785397
1646956800,2022-03-11 00:00:00,BNS/USDT,0.065015,0.065019,0.062364,0.062364,7991.07344111,506.39192162139273
1646870400,2022-03-10 00:00:00,BNS/USDT,0.063773,0.068,0.062,0.064904,99813.32543751,6435.72303940434126
1646784000,2022-03-09 00:00:00,BNS/USDT,0.062359,0.072,0.062359,0.063535,216647.24415257,14383.80754601640824
1646697600,2022-03-08 00:00:00,BNS/USDT,0.062083,0.063232,0.058285,0.061996,98350.70138394,6006.63953566151328
1646611200,2022-03-07 00:00:00,BNS/USDT,0.062364,0.062696,0.060507,0.062559,40836.75232543,2525.0958918089741
1646524800,2022-03-06 00:00:00,BNS/USDT,0.061632,0.064005,0.0608,0.062696,33385.45365847,2104.1236916467405
1646438400,2022-03-05 00:00:00,BNS/USDT,0.062607,0.063774,0.060002,0.061632,79833.73402278,4942.5993134565252
1646352000,2022-03-04 00:00:00,BNS/USDT,0.06387,0.066677,0.051002,0.062607,840458.95690107,51709.05991743210332
1646265600,2022-03-03 00:00:00,BNS/USDT,0.073999,0.074,0.063873,0.064127,303574.14880795,21409.17819662553616
1646179200,2022-03-02 00:00:00,BNS/USDT,0.067021,0.075349,0.066709,0.073999,1076186.54171729,78350.05072830649728
1646092800,2022-03-01 00:00:00,BNS/USDT,0.065174,0.073021,0.065174,0.067406,357904.36924222,24642.93417505100915
1646006400,2022-02-28 00:00:00,BNS/USDT,0.064882,0.0725,0.061996,0.064887,495780.28981053,33473.22474217199637
1645920000,2022-02-27 00:00:00,BNS/USDT,0.061521,0.066,0.059546,0.064413,97158.19835081,6106.03931702711492
1645833600,2022-02-26 00:00:00,BNS/USDT,0.06096,0.063485,0.060299,0.061036,24091.28241739,1491.55341953861532
1645747200,2022-02-25 00:00:00,BNS/USDT,0.062083,0.062611,0.060705,0.061022,24983.13825597,1552.72763749775867
1645660800,2022-02-24 00:00:00,BNS/USDT,0.065455,0.065455,0.059355,0.061718,119843.38278,7513.26131996505968
1645574400,2022-02-23 00:00:00,BNS/USDT,0.0642,0.066127,0.0642,0.065117,31340.80546284,2030.49920863010528
1645488000,2022-02-22 00:00:00,BNS/USDT,0.069338,0.069338,0.062166,0.0642,88922.63504693,5788.95285517291334
1645401600,2022-02-21 00:00:00,BNS/USDT,0.067422,0.074794,0.066267,0.069338,194953.85129836,13975.71412179708455
1645315200,2022-02-20 00:00:00,BNS/USDT,0.069058,0.06916,0.067421,0.067703,96729.13778325,6617.05153832553981
1645228800,2022-02-19 00:00:00,BNS/USDT,0.070289,0.072,0.0685,0.069072,35659.43082195,2493.14692003039581
1645142400,2022-02-18 00:00:00,BNS/USDT,0.071135,0.074,0.069982,0.070289,38000.70282965,2721.32411716835446
1645056000,2022-02-17 00:00:00,BNS/USDT,0.071307,0.074,0.071,0.071135,85910.49311523,6206.20201927059975
1644969600,2022-02-16 00:00:00,BNS/USDT,0.071283,0.07406,0.068445,0.071001,126119.33650434,8947.3144361901886
1644883200,2022-02-15 00:00:00,BNS/USDT,0.070057,0.077253,0.0682,0.071283,224140.39659396,15892.92982582718008
1644796800,2022-02-14 00:00:00,BNS/USDT,0.068515,0.07416,0.06777,0.070085,122243.69146883,8569.28808098708768
1644710400,2022-02-13 00:00:00,BNS/USDT,0.069975,0.074879,0.068029,0.068515,378747.0912252,26396.11498254692214
1644624000,2022-02-12 00:00:00,BNS/USDT,0.071,0.072364,0.06846,0.069982,280413.12859571,19672.63908686459915
1644537600,2022-02-11 00:00:00,BNS/USDT,0.06914,0.073,0.066796,0.071,480375.63212182,33228.98050680928748
1644451200,2022-02-10 00:00:00,BNS/USDT,0.072147,0.08293,0.066,0.06914,4382855.83417845,326006.25974230956335
1644364800,2022-02-09 00:00:00,BNS/USDT,0.08594,0.097149,0.071,0.072014,687674.13155506,56833.10437543829188
1644278400,2022-02-08 00:00:00,BNS/USDT,0.083761,0.090965,0.083761,0.086405,164421.07362917,14355.34129537185882
1644192000,2022-02-07 00:00:00,BNS/USDT,0.080427,0.086323,0.080389,0.083351,134869.18795499,11338.30209217493182
1644105600,2022-02-06 00:00:00,BNS/USDT,0.081746,0.082026,0.078709,0.080897,83451.48441204,6695.1352955087756
1644019200,2022-02-05 00:00:00,BNS/USDT,0.082102,0.085424,0.079677,0.0811,223456.04214096,18486.44400829181308
1643932800,2022-02-04 00:00:00,BNS/USDT,0.078434,0.083775,0.077883,0.082102,244839.30720266,19507.31526910890969
1643846400,2022-02-03 00:00:00,BNS/USDT,0.081821,0.083902,0.076233,0.078434,184690.9038049,14844.79195364421633
1643760000,2022-02-02 00:00:00,BNS/USDT,0.085904,0.087221,0.0811,0.081821,1410360.0049887,119044.80832807671462
1643673600,2022-02-01 00:00:00,BNS/USDT,0.1212,0.122,0.04685,0.086053,15256181.74362481,1123976.42345789150518
1643587200,2022-01-31 00:00:00,BNS/USDT,0.117015,0.122624,0.115715,0.121298,45575.35980211,5465.91352681546572
1643500800,2022-01-30 00:00:00,BNS/USDT,0.119015,0.12041,0.113321,0.117015,73378.73820141,8625.62961575173823
1643414400,2022-01-29 00:00:00,BNS/USDT,0.117458,0.12141,0.115123,0.119015,46268.94719764,5449.7689208195712
1643328000,2022-01-28 00:00:00,BNS/USDT,0.118373,0.118522,0.114998,0.118115,6438.8899,748.5305841446
1643241600,2022-01-27 00:00:00,BNS/USDT,0.116029,0.121506,0.1155,0.119103,17407.45038441,2066.33690703678174
1643155200,2022-01-26 00:00:00,BNS/USDT,0.11505,0.125621,0.114197,0.116854,66836.25108279,7994.47819122710072
1643068800,2022-01-25 00:00:00,BNS/USDT,0.110331,0.117994,0.110014,0.114186,23369.04588566,2672.89828549197231
1642982400,2022-01-24 00:00:00,BNS/USDT,0.114897,0.114897,0.106,0.11119,159822.58832384,17465.37090762042656
