https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume BTC
1656720000,2022-07-02 00:00:00,ATOM/BTC,0.00041993,0.00043336,0.00041493,0.00041877,20635.69803689,8.7180040695514514
1656633600,2022-07-01 00:00:00,ATOM/BTC,0.00037946,0.00043,0.00037093,0.00041952,40267.64014216,16.2955644676610125
1656547200,2022-06-30 00:00:00,ATOM/BTC,0.00036784,0.00038754,0.00035756,0.00037946,31261.55914173,11.6708072421578433
1656460800,2022-06-29 00:00:00,ATOM/BTC,0.00036161,0.00036976,0.000352,0.00036783,11360.09090129,4.0876080316386908
1656374400,2022-06-28 00:00:00,ATOM/BTC,0.00037553,0.00038131,0.00035849,0.00036209,15847.15844678,5.8752537077120061
1656288000,2022-06-27 00:00:00,ATOM/BTC,0.00038272,0.000405,0.00037445,0.00037506,11992.22420103,4.6845934282649482
1656201600,2022-06-26 00:00:00,ATOM/BTC,0.00040324,0.00040786,0.00038119,0.00038243,16659.45435535,6.58253332845913
1656115200,2022-06-25 00:00:00,ATOM/BTC,0.00038895,0.00041103,0.00038147,0.00040333,23690.76297474,9.2770753896121995
1656028800,2022-06-24 00:00:00,ATOM/BTC,0.00038529,0.00040652,0.00037989,0.00038871,17321.62987592,6.8001742505907795
1655942400,2022-06-23 00:00:00,ATOM/BTC,0.00035364,0.00039398,0.00035274,0.00038529,55351.23821085,20.7434112702835932
1655856000,2022-06-22 00:00:00,ATOM/BTC,0.00033575,0.00037355,0.00032734,0.00035308,51109.05363989,17.944887423629726
1655769600,2022-06-21 00:00:00,ATOM/BTC,0.00033076,0.00033624,0.0003248,0.00033585,23141.21127206,7.6676353329115714
1655683200,2022-06-20 00:00:00,ATOM/BTC,0.00032979,0.00033768,0.00032396,0.00033083,20623.58232127,6.832781301344278
1655596800,2022-06-19 00:00:00,ATOM/BTC,0.00032015,0.00033621,0.00031775,0.0003291,44651.22846588,14.6656547246914587
1655510400,2022-06-18 00:00:00,ATOM/BTC,0.00031168,0.00033144,0.00030243,0.00031999,22680.98558397,7.0899319489389904
1655424000,2022-06-17 00:00:00,ATOM/BTC,0.00031037,0.00031542,0.00030698,0.00031205,17634.33633262,5.4880959265702991
1655337600,2022-06-16 00:00:00,ATOM/BTC,0.00032484,0.00032998,0.00030331,0.00031016,22929.8974357,7.1745023954851584
1655251200,2022-06-15 00:00:00,ATOM/BTC,0.00028752,0.00032641,0.00028594,0.00032458,33408.55959289,10.390199042011098
1655164800,2022-06-14 00:00:00,ATOM/BTC,0.00028819,0.00030314,0.0002824,0.00028759,26117.26267538,7.584722788816806
1655078400,2022-06-13 00:00:00,ATOM/BTC,0.00026577,0.00028939,0.00024468,0.00028939,32652.57925535,8.6581244549757548
1654992000,2022-06-12 00:00:00,ATOM/BTC,0.00026591,0.0002747,0.00025343,0.0002657,26533.05249248,7.0106011059014852
1654905600,2022-06-11 00:00:00,ATOM/BTC,0.00027867,0.00028437,0.00026035,0.00026553,17649.03023677,4.8083100519061831
1654819200,2022-06-10 00:00:00,ATOM/BTC,0.00029167,0.0002984,0.00027584,0.00027817,25623.62713445,7.3237362950182783
1654732800,2022-06-09 00:00:00,ATOM/BTC,0.00029002,0.00030016,0.0002875,0.00029185,10332.90651459,3.0346860065879887
1654646400,2022-06-08 00:00:00,ATOM/BTC,0.00029563,0.00030309,0.00028476,0.00029014,21468.53978167,6.2540113376974387
1654560000,2022-06-07 00:00:00,ATOM/BTC,0.00030165,0.00030487,0.00028798,0.00029524,43979.90198708,13.0293510282767984
1654473600,2022-06-06 00:00:00,ATOM/BTC,0.0003069,0.00030998,0.00029688,0.00030173,14538.25255644,4.3989500002017815
1654387200,2022-06-05 00:00:00,ATOM/BTC,0.00030951,0.00031166,0.00030445,0.00030679,8492.91758701,2.6208732430365321
1654300800,2022-06-04 00:00:00,ATOM/BTC,0.00030946,0.00031031,0.00030194,0.00030948,8084.37653349,2.4869010193090714
1654214400,2022-06-03 00:00:00,ATOM/BTC,0.00031633,0.00031649,0.00030279,0.00030884,15500.50324484,4.7810856880915539
1654128000,2022-06-02 00:00:00,ATOM/BTC,0.0003134,0.00031764,0.00030933,0.00031623,16443.37412429,5.151254785769231
1654041600,2022-06-01 00:00:00,ATOM/BTC,0.00032486,0.0003311,0.00031067,0.00031328,19410.54556021,6.2676945763805978
1653955200,2022-05-31 00:00:00,ATOM/BTC,0.00033107,0.00034134,0.00031756,0.00032439,17916.41332347,5.8927877873426224
1653868800,2022-05-30 00:00:00,ATOM/BTC,0.00032558,0.00033971,0.0003242,0.00033107,14542.70699938,4.8299179329972692
1653782400,2022-05-29 00:00:00,ATOM/BTC,0.00032419,0.00032909,0.00031715,0.00032558,9090.49392141,2.9493787243019776
1653696000,2022-05-28 00:00:00,ATOM/BTC,0.000324,0.0003333,0.00032057,0.00032444,13442.74510362,4.3973234017955542
1653609600,2022-05-27 00:00:00,ATOM/BTC,0.00032904,0.00033785,0.00031534,0.00032362,15339.04785621,5.0262542668387545
1653523200,2022-05-26 00:00:00,ATOM/BTC,0.00036359,0.00036588,0.00032254,0.00032872,22620.0532279,7.6420288259086082
1653436800,2022-05-25 00:00:00,ATOM/BTC,0.00037384,0.00037769,0.00035933,0.00036329,13863.65592469,5.0847389111499894
1653350400,2022-05-24 00:00:00,ATOM/BTC,0.00038201,0.00038816,0.00036399,0.00037391,16788.60961443,6.2883058817078785
1653264000,2022-05-23 00:00:00,ATOM/BTC,0.00037677,0.00040469,0.00037572,0.0003828,17060.47940006,6.6635503380684813
1653177600,2022-05-22 00:00:00,ATOM/BTC,0.00037547,0.00038333,0.0003727,0.00037691,16197.68826707,6.1169486347878706
1653091200,2022-05-21 00:00:00,ATOM/BTC,0.00038358,0.00038913,0.00036812,0.00037547,19028.9983612,7.2025928298577508
1653004800,2022-05-20 00:00:00,ATOM/BTC,0.00035772,0.00040306,0.00035689,0.0003831,56164.64390277,21.592843362217989
1652918400,2022-05-19 00:00:00,ATOM/BTC,0.00035242,0.00036107,0.00034101,0.00035724,25022.48975511,8.8210927758360698
1652832000,2022-05-18 00:00:00,ATOM/BTC,0.00037642,0.00038405,0.00034836,0.00035228,28315.62733954,10.275057334672768
1652745600,2022-05-17 00:00:00,ATOM/BTC,0.00037066,0.00038835,0.00036572,0.00037654,27885.60667651,10.5391767408416347
1652659200,2022-05-16 00:00:00,ATOM/BTC,0.00039532,0.00040433,0.00036646,0.00037065,30689.51679231,11.8356586021651033
1652572800,2022-05-15 00:00:00,ATOM/BTC,0.00035842,0.0003998,0.00034733,0.00039514,26800.12053826,10.0675667630702988
1652486400,2022-05-14 00:00:00,ATOM/BTC,0.0003525,0.0003724,0.00033334,0.00035849,24675.39964991,8.575818534009873
1652400000,2022-05-13 00:00:00,ATOM/BTC,0.00033277,0.00037758,0.000305,0.0003525,57673.55544232,19.8509069951488237
1652313600,2022-05-12 00:00:00,ATOM/BTC,0.00037118,0.00038849,0.00031615,0.00033241,149935.19195482,50.3262083560707751
1652227200,2022-05-11 00:00:00,ATOM/BTC,0.00043734,0.00044823,0.00031486,0.00037109,161079.08754295,62.1279194838296505
1652140800,2022-05-10 00:00:00,ATOM/BTC,0.00041494,0.00047254,0.00040073,0.00043723,71694.54762472,30.8315181630410709
1652054400,2022-05-09 00:00:00,ATOM/BTC,0.00046213,0.00046775,0.0004114,0.00041438,25208.45433487,11.2497579767101031
1651968000,2022-05-08 00:00:00,ATOM/BTC,0.00046367,0.00047115,0.0004545,0.00046235,11184.66634709,5.1887163617108361
1651881600,2022-05-07 00:00:00,ATOM/BTC,0.00049057,0.00049101,0.00045994,0.0004628,12674.82393758,5.9675163921857001
1651795200,2022-05-06 00:00:00,ATOM/BTC,0.00048845,0.00049514,0.00048284,0.00049067,13627.85669121,6.659478725417404
1651708800,2022-05-05 00:00:00,ATOM/BTC,0.00050195,0.00051176,0.00047527,0.00048815,17875.32914847,8.7804500605311709
1651622400,2022-05-04 00:00:00,ATOM/BTC,0.00046612,0.00050263,0.00046132,0.00050143,17186.58707728,8.2724167438037772
1651536000,2022-05-03 00:00:00,ATOM/BTC,0.00046215,0.00049305,0.00045973,0.00046529,19045.07126422,9.070374660855705
1651449600,2022-05-02 00:00:00,ATOM/BTC,0.00046748,0.00047406,0.00044961,0.00046186,15262.40558115,7.0050539533233108
1651363200,2022-05-01 00:00:00,ATOM/BTC,0.00047429,0.00048961,0.00046272,0.00046771,15765.76276103,7.4869412395168396
1651276800,2022-04-30 00:00:00,ATOM/BTC,0.00050402,0.00050528,0.00045853,0.00047425,19116.64700864,9.2276481878860135
1651190400,2022-04-29 00:00:00,ATOM/BTC,0.00052233,0.00052694,0.00050323,0.00050369,18446.41583898,9.5166686168890752
1651104000,2022-04-28 00:00:00,ATOM/BTC,0.00054649,0.00054649,0.00051842,0.00052187,11064.23679501,5.8817557379633744
1651017600,2022-04-27 00:00:00,ATOM/BTC,0.00053265,0.00056412,0.00052985,0.00054652,15280.74100478,8.3584822045997707
1650931200,2022-04-26 00:00:00,ATOM/BTC,0.0005472,0.0005497,0.00052877,0.00053266,21471.38625762,11.6001131661627408
1650844800,2022-04-25 00:00:00,ATOM/BTC,0.00056503,0.0005665,0.00054348,0.0005472,13788.61341907,7.6033783384445034
1650758400,2022-04-24 00:00:00,ATOM/BTC,0.00058859,0.00058884,0.00056483,0.00056483,8711.90207344,5.0197313348061013
1650672000,2022-04-23 00:00:00,ATOM/BTC,0.00058154,0.00059046,0.00057851,0.00058866,6577.94596651,3.8352801592912784
1650585600,2022-04-22 00:00:00,ATOM/BTC,0.00057605,0.00059122,0.00057489,0.00058105,12449.80110141,7.2554985029932247
1650499200,2022-04-21 00:00:00,ATOM/BTC,0.00058696,0.00058956,0.00057231,0.00057556,12970.27792891,7.5250074702966595
1650412800,2022-04-20 00:00:00,ATOM/BTC,0.00059451,0.00060022,0.00058382,0.0005867,9591.87952864,5.6840307458877555
1650326400,2022-04-19 00:00:00,ATOM/BTC,0.00058929,0.00059569,0.00058409,0.00059456,6868.54672143,4.04939798561722
1650240000,2022-04-18 00:00:00,ATOM/BTC,0.0005845,0.00059552,0.00057812,0.00058926,9338.84040206,5.4798892777891927
1650153600,2022-04-17 00:00:00,ATOM/BTC,0.00059849,0.00060493,0.00058398,0.00058456,7314.5851885,4.3745692927825473
1650067200,2022-04-16 00:00:00,ATOM/BTC,0.0005946,0.00060361,0.00059332,0.00059903,7038.68888462,4.2132177282128511
1649980800,2022-04-15 00:00:00,ATOM/BTC,0.00060003,0.00060627,0.00059357,0.0005947,17002.70971911,10.1296142125996872
1649894400,2022-04-14 00:00:00,ATOM/BTC,0.00060025,0.00060871,0.00059625,0.00060014,10598.78478335,6.3746236958039304
1649808000,2022-04-13 00:00:00,ATOM/BTC,0.00061471,0.00061798,0.0005963,0.00060063,6507.08615173,3.9686319447082146
1649721600,2022-04-12 00:00:00,ATOM/BTC,0.00060302,0.0006304,0.00060141,0.00061441,17735.32539415,10.9585306172038205
1649635200,2022-04-11 00:00:00,ATOM/BTC,0.00062876,0.0006302,0.00059248,0.00060332,20182.06301604,12.3767122814766453
1649548800,2022-04-10 00:00:00,ATOM/BTC,0.0006381,0.00063918,0.00062048,0.00062862,4627.87626646,2.9254318096639835
1649462400,2022-04-09 00:00:00,ATOM/BTC,0.0006362,0.000645,0.00063157,0.00063824,6550.31988448,4.1825693581138214
1649376000,2022-04-08 00:00:00,ATOM/BTC,0.00063702,0.0006627,0.00062423,0.0006362,19140.35064302,12.3030915086854623
1649289600,2022-04-07 00:00:00,ATOM/BTC,0.00062359,0.00063825,0.00061464,0.00063701,11267.71564366,7.0808518284401128
1649203200,2022-04-06 00:00:00,ATOM/BTC,0.00064402,0.00064712,0.00061729,0.00062258,22033.83588559,13.8998047714005
1649116800,2022-04-05 00:00:00,ATOM/BTC,0.00066213,0.00066687,0.00063869,0.00064401,21371.83767297,13.9938760285349022
1649030400,2022-04-04 00:00:00,ATOM/BTC,0.00068883,0.00070405,0.00066087,0.00066199,23625.10995662,16.104787050160759
1648944000,2022-04-03 00:00:00,ATOM/BTC,0.00068401,0.000721,0.00066612,0.00068814,30449.61034118,21.1902437110704096
1648857600,2022-04-02 00:00:00,ATOM/BTC,0.00063535,0.00070848,0.00063105,0.00068276,39727.54342436,26.4859061471990433
1648771200,2022-04-01 00:00:00,ATOM/BTC,0.00063482,0.00064145,0.00062423,0.00063535,12319.56123617,7.8051883212668126
1648684800,2022-03-31 00:00:00,ATOM/BTC,0.00063821,0.00066059,0.0006224,0.00063414,22796.30978275,14.581191814458213
1648598400,2022-03-30 00:00:00,ATOM/BTC,0.00063704,0.00066236,0.0006277,0.00063717,19717.48875432,12.633137913194009
1648512000,2022-03-29 00:00:00,ATOM/BTC,0.00062386,0.00066442,0.00062356,0.00063588,20044.40302766,12.9299993271816934
1648425600,2022-03-28 00:00:00,ATOM/BTC,0.00063904,0.00065648,0.00062099,0.00062404,27627.23468022,17.8543357472432218
1648339200,2022-03-27 00:00:00,ATOM/BTC,0.00064678,0.00065078,0.00062642,0.00063903,17174.30144973,11.0191000685767689
1648252800,2022-03-26 00:00:00,ATOM/BTC,0.00063435,0.00065183,0.00063262,0.00064692,9959.07520164,6.4011072107281686
1648166400,2022-03-25 00:00:00,ATOM/BTC,0.00066534,0.00068146,0.00062894,0.00063444,17344.32922112,11.3869755809905078
1648080000,2022-03-24 00:00:00,ATOM/BTC,0.00065843,0.00067058,0.00065315,0.000665,17629.50167884,11.6631069545939113
1647993600,2022-03-23 00:00:00,ATOM/BTC,0.0006615,0.00066642,0.00064501,0.00065836,16649.61844172,10.9325849863798797
1647907200,2022-03-22 00:00:00,ATOM/BTC,0.00068108,0.00068108,0.00065779,0.00066153,11085.48265897,7.3844968439452934
1647820800,2022-03-21 00:00:00,ATOM/BTC,0.0006742,0.00069003,0.00067146,0.00068077,8285.09908366,5.643195228244655
1647734400,2022-03-20 00:00:00,ATOM/BTC,0.00068,0.000684,0.00067,0.00067472,8279.51551581,5.5955395835413546
1647648000,2022-03-19 00:00:00,ATOM/BTC,0.00068635,0.00070462,0.00067825,0.00067839,12991.17041645,8.9706204792739129
1647561600,2022-03-18 00:00:00,ATOM/BTC,0.00068798,0.00069014,0.00067248,0.00068666,16939.66617267,11.5304264589150316
1647475200,2022-03-17 00:00:00,ATOM/BTC,0.00070384,0.00070869,0.00068734,0.00068875,13374.05327526,9.3005669440394792
1647388800,2022-03-16 00:00:00,ATOM/BTC,0.00068472,0.00071233,0.00066759,0.00070436,16089.19919462,11.1269298813065436
1647302400,2022-03-15 00:00:00,ATOM/BTC,0.00067641,0.00071465,0.00067579,0.00068472,24241.20908689,16.8352485955114689
1647216000,2022-03-14 00:00:00,ATOM/BTC,0.00069402,0.0006961,0.000667,0.00067641,12401.91664052,8.4481404451357469
1647129600,2022-03-13 00:00:00,ATOM/BTC,0.00070152,0.00070522,0.0006858,0.00069526,15150.23105277,10.5597091774937583
1647043200,2022-03-12 00:00:00,ATOM/BTC,0.00071015,0.0007199,0.00069948,0.00070078,8114.92310754,5.732562926536002
1646956800,2022-03-11 00:00:00,ATOM/BTC,0.00071088,0.00072109,0.00070101,0.00070945,12590.94845972,8.9312947695738777
1646870400,2022-03-10 00:00:00,ATOM/BTC,0.00071657,0.00072876,0.00070672,0.00071088,15480.735013,11.089513136162786
1646784000,2022-03-09 00:00:00,ATOM/BTC,0.0007195,0.00074856,0.00071051,0.00071676,20512.75966232,14.8756666320959999
1646697600,2022-03-08 00:00:00,ATOM/BTC,0.0007449,0.00076019,0.00071544,0.00071936,24450.73539819,17.9681570934068293
1646611200,2022-03-07 00:00:00,ATOM/BTC,0.00073261,0.00076957,0.00071669,0.00074499,34274.71967901,25.2031996282283603
1646524800,2022-03-06 00:00:00,ATOM/BTC,0.00078397,0.00078397,0.00072822,0.00073284,26182.02905174,19.6021529982911588
1646438400,2022-03-05 00:00:00,ATOM/BTC,0.00077811,0.00080041,0.00076047,0.00078373,21569.08546101,16.7715415318621436
1646352000,2022-03-04 00:00:00,ATOM/BTC,0.00080166,0.00083673,0.00077579,0.00077811,43049.67527033,34.716248805936707
1646265600,2022-03-03 00:00:00,ATOM/BTC,0.00073347,0.00081066,0.00073039,0.00080175,40431.03010144,30.9739325023213776
1646179200,2022-03-02 00:00:00,ATOM/BTC,0.00070093,0.00074353,0.0006838,0.00073445,28289.33193906,20.2076024160904574
1646092800,2022-03-01 00:00:00,ATOM/BTC,0.00072629,0.00076019,0.00068932,0.00070129,25542.27101537,18.3990469339491994
1646006400,2022-02-28 00:00:00,ATOM/BTC,0.00070888,0.00074391,0.00069745,0.00072691,36953.397036,26.549827414548151
1645920000,2022-02-27 00:00:00,ATOM/BTC,0.00076374,0.00076451,0.00070273,0.00070994,22444.36109793,16.4908644544645046
1645833600,2022-02-26 00:00:00,ATOM/BTC,0.00069466,0.00077264,0.0006911,0.0007635,53438.07174895,39.0800605473643712
1645747200,2022-02-25 00:00:00,ATOM/BTC,0.00064866,0.00070457,0.00063089,0.00069578,25895.47126454,17.0942393485911245
1645660800,2022-02-24 00:00:00,ATOM/BTC,0.00067632,0.00068302,0.00062319,0.00064893,38281.62473002,24.6480790066546552
1645574400,2022-02-23 00:00:00,ATOM/BTC,0.00064916,0.000707,0.0006477,0.00067589,24567.2676713,16.6144256528633437
