https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DFI,Volume BTC
1661558400,2022-08-27 00:00:00,DFI/BTC,0.00004382,0.00004465,0.00004317,0.00004433,41439.0732,1.82673479265
1661472000,2022-08-26 00:00:00,DFI/BTC,0.00004488,0.0000454,0.00004166,0.00004381,285730.3681,12.419635405164
1661385600,2022-08-25 00:00:00,DFI/BTC,0.00004336,0.00004542,0.00004307,0.00004452,250353.506,11.101795309357
1661299200,2022-08-24 00:00:00,DFI/BTC,0.00004144,0.00004371,0.00004081,0.00004346,121890.154,5.119287669337
1661212800,2022-08-23 00:00:00,DFI/BTC,0.00003752,0.000042,0.00003732,0.00004113,200248.3344,7.902862848129
1661126400,2022-08-22 00:00:00,DFI/BTC,0.00003743,0.0000378,0.00003705,0.00003762,119076.7147,4.441943727124
1661040000,2022-08-21 00:00:00,DFI/BTC,0.00003714,0.00003767,0.00003647,0.00003742,125384.6637,4.689507880268
1660953600,2022-08-20 00:00:00,DFI/BTC,0.00003787,0.00003856,0.0000368,0.00003714,218260.2336,8.13781693425
1660867200,2022-08-19 00:00:00,DFI/BTC,0.00003734,0.00003843,0.00003704,0.00003797,165118.6448,6.204375743757
1660780800,2022-08-18 00:00:00,DFI/BTC,0.00003782,0.00003818,0.00003722,0.00003735,166875.4415,6.240029986674
1660694400,2022-08-17 00:00:00,DFI/BTC,0.00003812,0.0000384,0.00003726,0.00003782,152973.5397,5.749205236632
1660608000,2022-08-16 00:00:00,DFI/BTC,0.00003777,0.0000383,0.00003755,0.00003812,47661.6776,1.80551353959
1660521600,2022-08-15 00:00:00,DFI/BTC,0.00003853,0.00003893,0.00003756,0.00003777,162680.2767,6.180898445803
1660435200,2022-08-14 00:00:00,DFI/BTC,0.00003892,0.00003913,0.00003828,0.0000385,138916.2777,5.351540366798
1660348800,2022-08-13 00:00:00,DFI/BTC,0.00003961,0.00003994,0.00003867,0.00003892,65821.2494,2.576780224505
1660262400,2022-08-12 00:00:00,DFI/BTC,0.00003942,0.00004018,0.00003903,0.00003959,104082.8469,4.103179292916
1660176000,2022-08-11 00:00:00,DFI/BTC,0.00003974,0.000042,0.00003888,0.00003946,321528.4298,12.633172094119
1660089600,2022-08-10 00:00:00,DFI/BTC,0.00003979,0.00004063,0.00003943,0.00003964,378428.1365,14.995056043001
1660003200,2022-08-09 00:00:00,DFI/BTC,0.00004124,0.00004141,0.00003979,0.00003995,470233.7578,19.046304716898
1659916800,2022-08-08 00:00:00,DFI/BTC,0.00004095,0.00004206,0.0000405,0.00004135,182739.5222,7.502862383172
1659830400,2022-08-07 00:00:00,DFI/BTC,0.00004245,0.00004255,0.00004084,0.00004094,356535.5865,14.833064921838
1659744000,2022-08-06 00:00:00,DFI/BTC,0.00004341,0.00004364,0.00004209,0.0000425,347313.7314,14.856762665951
1659657600,2022-08-05 00:00:00,DFI/BTC,0.00004353,0.00004411,0.00004266,0.00004352,413785.9402,17.920750487829
1659571200,2022-08-04 00:00:00,DFI/BTC,0.00004595,0.00004633,0.00004001,0.00004351,944053.7199,41.708893924594
1659484800,2022-08-03 00:00:00,DFI/BTC,0.00004739,0.00004779,0.0000455,0.00004596,292338.6281,13.580333135347
1659398400,2022-08-02 00:00:00,DFI/BTC,0.00004831,0.00004874,0.00004651,0.00004742,230844.341,10.898008848775
1659312000,2022-08-01 00:00:00,DFI/BTC,0.00004965,0.00004965,0.00004822,0.00004831,148851.9566,7.271429644641
1659225600,2022-07-31 00:00:00,DFI/BTC,0.00004977,0.00005014,0.00004879,0.00004953,124533.2479,6.139458861723
1659139200,2022-07-30 00:00:00,DFI/BTC,0.00004992,0.00005029,0.00004923,0.00004977,64264.5964,3.181802900169
1659052800,2022-07-29 00:00:00,DFI/BTC,0.00004997,0.00005049,0.00004924,0.00004977,100363.4367,4.987110306484
1658966400,2022-07-28 00:00:00,DFI/BTC,0.00005015,0.00005114,0.00004956,0.0000499,205373.7994,10.273771189439
1658880000,2022-07-27 00:00:00,DFI/BTC,0.00004991,0.00005022,0.00004958,0.00005021,50388.1656,2.511528468505
1658793600,2022-07-26 00:00:00,DFI/BTC,0.00005069,0.00005145,0.00004966,0.00004988,76016.3912,3.820656976457
1658707200,2022-07-25 00:00:00,DFI/BTC,0.00005079,0.00005149,0.00005003,0.00005068,115571.4401,5.888258580358
1658620800,2022-07-24 00:00:00,DFI/BTC,0.0000494,0.00005122,0.00004925,0.0000509,96034.2032,4.792375627289
1658534400,2022-07-23 00:00:00,DFI/BTC,0.00004895,0.00004997,0.00004867,0.00004942,81516.0389,4.027236450537
1658448000,2022-07-22 00:00:00,DFI/BTC,0.00004868,0.00004992,0.00004811,0.00004899,76906.4266,3.758647897806
1658361600,2022-07-21 00:00:00,DFI/BTC,0.00004826,0.00004999,0.00004773,0.00004873,160725.4965,7.882240489466
1658275200,2022-07-20 00:00:00,DFI/BTC,0.00004863,0.00004936,0.00004758,0.00004826,135157.11981924,6.5600344943485275
1658188800,2022-07-19 00:00:00,DFI/BTC,0.00004913,0.00005072,0.00004773,0.00004847,191586.00415926,9.4660757702357697
1658102400,2022-07-18 00:00:00,DFI/BTC,0.00004875,0.00005008,0.00004812,0.00004926,114534.74663779,5.6122753554473926
1658016000,2022-07-17 00:00:00,DFI/BTC,0.00004873,0.00004895,0.00004779,0.00004859,27097.37523763,1.3089218896484299
1657929600,2022-07-16 00:00:00,DFI/BTC,0.00004874,0.00004951,0.00004778,0.00004872,93724.73786136,4.5419543499656771
1657843200,2022-07-15 00:00:00,DFI/BTC,0.00004722,0.0000534,0.00004602,0.00004874,220690.03491021,10.7581843333828065
1657756800,2022-07-14 00:00:00,DFI/BTC,0.00004703,0.0000479,0.00004672,0.00004737,91903.65395312,4.3363165847090128
1657670400,2022-07-13 00:00:00,DFI/BTC,0.00004801,0.00004809,0.00004538,0.00004704,250347.21084913,11.7366186897762282
1657584000,2022-07-12 00:00:00,DFI/BTC,0.00004869,0.00004984,0.00004752,0.00004801,159262.68140778,7.6619210219136717
1657497600,2022-07-11 00:00:00,DFI/BTC,0.00004836,0.0000495,0.00004791,0.00004836,93723.7115527,4.5488343751344684
1657411200,2022-07-10 00:00:00,DFI/BTC,0.00004799,0.0000495,0.00004781,0.00004832,55221.40651928,2.6771255529719686
1657324800,2022-07-09 00:00:00,DFI/BTC,0.00004854,0.00004877,0.00004763,0.000048,41558.49689771,1.9914129852465288
1657238400,2022-07-08 00:00:00,DFI/BTC,0.00004795,0.00004918,0.00004732,0.00004859,62658.06134571,3.0303522445696022
1657152000,2022-07-07 00:00:00,DFI/BTC,0.0000473,0.00004847,0.00004705,0.00004788,82298.58717428,3.9178602599611446
1657065600,2022-07-06 00:00:00,DFI/BTC,0.0000458,0.00004828,0.00004556,0.00004725,239781.69565228,11.1639057414981275
1656979200,2022-07-05 00:00:00,DFI/BTC,0.00004561,0.00004648,0.00004501,0.00004591,86341.70708819,3.9502395203126469
1656892800,2022-07-04 00:00:00,DFI/BTC,0.00004489,0.00004634,0.00004391,0.00004568,128347.37168469,5.7943871322659904
1656806400,2022-07-03 00:00:00,DFI/BTC,0.00004334,0.00004646,0.00004307,0.00004503,38477.12114324,1.7049403025110276
1656720000,2022-07-02 00:00:00,DFI/BTC,0.00004644,0.00004656,0.00004297,0.00004319,194279.41355855,8.8570210129856187
1656633600,2022-07-01 00:00:00,DFI/BTC,0.00004577,0.00004679,0.00004506,0.00004648,97317.44362074,4.4791986223597896
1656547200,2022-06-30 00:00:00,DFI/BTC,0.00004758,0.00004877,0.00004532,0.00004577,161722.53309316,7.5710878320682546
1656460800,2022-06-29 00:00:00,DFI/BTC,0.00004861,0.0000495,0.000047,0.0000475,115270.7732377,5.5384370892305737
1656374400,2022-06-28 00:00:00,DFI/BTC,0.0000477,0.00004922,0.00004758,0.00004852,84789.22747749,4.0837232294712088
1656288000,2022-06-27 00:00:00,DFI/BTC,0.00004793,0.00004873,0.00004758,0.0000477,109832.18707497,5.2885139504032217
1656201600,2022-06-26 00:00:00,DFI/BTC,0.00004778,0.0000492,0.00004746,0.00004795,65432.74169743,3.1330581252242975
1656115200,2022-06-25 00:00:00,DFI/BTC,0.00004776,0.00004848,0.00004725,0.00004777,81704.42466854,3.894473709023931
1656028800,2022-06-24 00:00:00,DFI/BTC,0.00004768,0.00004807,0.00004718,0.0000477,193270.27842225,9.1795203786083735
1655942400,2022-06-23 00:00:00,DFI/BTC,0.00004868,0.00004896,0.00004755,0.00004763,173076.25884807,8.2733197219288063
1655856000,2022-06-22 00:00:00,DFI/BTC,0.0000486,0.0000493,0.0000477,0.00004872,89606.43235245,4.343136205602669
1655769600,2022-06-21 00:00:00,DFI/BTC,0.00004926,0.00005001,0.00004804,0.00004888,128654.5936129,6.3034806647112626
1655683200,2022-06-20 00:00:00,DFI/BTC,0.00005017,0.00005117,0.00004866,0.0000492,141073.70052579,7.0474476697272964
1655596800,2022-06-19 00:00:00,DFI/BTC,0.00005108,0.00005161,0.00004965,0.00005009,317639.18328603,15.9827950827362414
1655510400,2022-06-18 00:00:00,DFI/BTC,0.00005136,0.0000535,0.0000503,0.00005108,367076.79752788,18.7230689082914351
1655424000,2022-06-17 00:00:00,DFI/BTC,0.00005049,0.00005313,0.00004989,0.00005115,292358.21234569,14.856351318151809
1655337600,2022-06-16 00:00:00,DFI/BTC,0.0000529,0.0000531,0.00004978,0.00005037,479324.66567759,24.6411921445286759
1655251200,2022-06-15 00:00:00,DFI/BTC,0.00005689,0.00005845,0.00005108,0.00005287,1386511.67356311,73.8457946668357054
1655164800,2022-06-14 00:00:00,DFI/BTC,0.00005984,0.00006206,0.00005639,0.00005677,270219.16601283,15.9225803203152876
1655078400,2022-06-13 00:00:00,DFI/BTC,0.00006134,0.00006548,0.0000583,0.00005965,894881.21389482,53.6030392810918599
1654992000,2022-06-12 00:00:00,DFI/BTC,0.00006435,0.00006499,0.00006072,0.00006163,385796.82261603,23.9863002857058136
1654905600,2022-06-11 00:00:00,DFI/BTC,0.00006644,0.00006775,0.00006384,0.00006435,191068.93668735,12.5447639461958817
1654819200,2022-06-10 00:00:00,DFI/BTC,0.00006772,0.00006797,0.00006634,0.00006644,149242.97764685,10.0103107102973983
1654732800,2022-06-09 00:00:00,DFI/BTC,0.00006811,0.00006876,0.00006734,0.00006773,149700.63812466,10.1593012775840295
1654646400,2022-06-08 00:00:00,DFI/BTC,0.00006824,0.00006899,0.00006799,0.00006818,151598.08343957,10.3815518172738023
1654560000,2022-06-07 00:00:00,DFI/BTC,0.00006886,0.00007028,0.00006782,0.00006821,210165.30656151,14.4669721708297624
1654473600,2022-06-06 00:00:00,DFI/BTC,0.0000691,0.00007071,0.00006821,0.00006883,188567.73302088,12.9734907253104062
1654387200,2022-06-05 00:00:00,DFI/BTC,0.00006947,0.00007118,0.00006882,0.0000691,171131.83181157,11.860371920371389
1654300800,2022-06-04 00:00:00,DFI/BTC,0.00006978,0.00007081,0.00006842,0.00006947,317428.02613057,22.0952831054668267
1654214400,2022-06-03 00:00:00,DFI/BTC,0.00007087,0.00007109,0.00006876,0.00006973,144760.1186608,10.089848599348097
1654128000,2022-06-02 00:00:00,DFI/BTC,0.00007165,0.000073,0.00007017,0.00007085,96013.68697068,6.8613074828550124
1654041600,2022-06-01 00:00:00,DFI/BTC,0.00007198,0.00007257,0.0000702,0.00007165,104469.78462691,7.4118910390505398
1653955200,2022-05-31 00:00:00,DFI/BTC,0.00007331,0.00007413,0.00007157,0.00007185,93203.58727896,6.7801217334171905
1653868800,2022-05-30 00:00:00,DFI/BTC,0.000073,0.00007966,0.00007149,0.00007353,197121.03084692,14.4822516897472985
1653782400,2022-05-29 00:00:00,DFI/BTC,0.00007451,0.00007506,0.00006713,0.00007292,213509.6823186,15.6819457511488884
1653696000,2022-05-28 00:00:00,DFI/BTC,0.00007639,0.00007738,0.00007437,0.00007472,167974.68555111,12.6228472406062547
1653609600,2022-05-27 00:00:00,DFI/BTC,0.00008004,0.00008029,0.00007573,0.00007644,190199.49834269,14.6931352966879847
1653523200,2022-05-26 00:00:00,DFI/BTC,0.0000831,0.00008376,0.00007935,0.00008004,299644.98349067,24.4448336907103752
1653436800,2022-05-25 00:00:00,DFI/BTC,0.0000852,0.00008529,0.00008233,0.00008302,159075.08824157,13.3478991702299237
1653350400,2022-05-24 00:00:00,DFI/BTC,0.00008631,0.00008734,0.00008459,0.00008498,224885.17279533,19.2126100659253934
1653264000,2022-05-23 00:00:00,DFI/BTC,0.00008718,0.00008831,0.00008593,0.00008635,186144.73668005,16.1866700857879304
1653177600,2022-05-22 00:00:00,DFI/BTC,0.00008572,0.000089,0.00008502,0.00008713,221284.47746384,19.2765769743997752
1653091200,2022-05-21 00:00:00,DFI/BTC,0.00008696,0.0000888,0.000081,0.00008573,289328.40895178,25.0286318700264481
1653004800,2022-05-20 00:00:00,DFI/BTC,0.0000907,0.00009328,0.00008581,0.00008735,236098.71449064,21.239963570588391
1652918400,2022-05-19 00:00:00,DFI/BTC,0.00009872,0.00009893,0.00009029,0.00009036,68120.40291662,6.4418288231713181
1652832000,2022-05-18 00:00:00,DFI/BTC,0.00010225,0.000103,0.0000977,0.00009878,57627.03430678,5.8100020576618208
1652745600,2022-05-17 00:00:00,DFI/BTC,0.0001005,0.000103,0.00010047,0.00010259,49700.33316156,5.0663368488822869
1652659200,2022-05-16 00:00:00,DFI/BTC,0.00010167,0.0001038,0.000096,0.00010069,129911.16937773,13.1141655970881058
1652572800,2022-05-15 00:00:00,DFI/BTC,0.00010118,0.00010251,0.00010067,0.00010126,116678.6331494,11.8695382908433876
1652486400,2022-05-14 00:00:00,DFI/BTC,0.0001032,0.00011027,0.00010041,0.00010109,199304.97634901,20.5578123296644209
1652400000,2022-05-13 00:00:00,DFI/BTC,0.00010117,0.00010642,0.00009969,0.00010339,200920.75464872,20.7978097621600082
1652313600,2022-05-12 00:00:00,DFI/BTC,0.00009708,0.0001104,0.00009708,0.00010117,373596.74070639,38.0042691497106546
1652227200,2022-05-11 00:00:00,DFI/BTC,0.00011539,0.00011575,0.000082,0.00009701,830839.51280805,84.2813161966439801
1652140800,2022-05-10 00:00:00,DFI/BTC,0.00012034,0.00012092,0.00011487,0.00011534,196541.17183093,23.0283358142676742
1652054400,2022-05-09 00:00:00,DFI/BTC,0.00011905,0.00012157,0.00011703,0.00012005,200008.50546733,23.7256493008945964
1651968000,2022-05-08 00:00:00,DFI/BTC,0.00011968,0.0001224,0.00011873,0.00011912,135248.7727655,16.2125446953158536
1651881600,2022-05-07 00:00:00,DFI/BTC,0.00011967,0.00012139,0.00011872,0.00011988,42808.79809031,5.1272470353037554
1651795200,2022-05-06 00:00:00,DFI/BTC,0.00011784,0.00011998,0.00011522,0.00011967,165532.76002841,19.5989198979519663
1651708800,2022-05-05 00:00:00,DFI/BTC,0.00011383,0.00011875,0.00011255,0.00011823,206073.98427403,23.8929712022231473
1651622400,2022-05-04 00:00:00,DFI/BTC,0.00011356,0.00011578,0.00011222,0.0001138,117461.27330022,13.3650904602970725
1651536000,2022-05-03 00:00:00,DFI/BTC,0.00011131,0.00012938,0.00011058,0.00011354,197316.06948817,22.4268997476454847
1651449600,2022-05-02 00:00:00,DFI/BTC,0.00011191,0.00011318,0.00011019,0.00011131,215604.54727624,23.9247149094083952
1651363200,2022-05-01 00:00:00,DFI/BTC,0.00011208,0.00011293,0.00011072,0.00011203,59459.17822156,6.6342588085225606
1651276800,2022-04-30 00:00:00,DFI/BTC,0.00011311,0.00011399,0.00011049,0.00011201,80100.45780315,9.0020570856671205
1651190400,2022-04-29 00:00:00,DFI/BTC,0.00011123,0.0001145,0.00011001,0.00011353,160107.50169877,17.9189396874670703
1651104000,2022-04-28 00:00:00,DFI/BTC,0.00011004,0.00011184,0.00010901,0.00011097,116681.93513906,12.8205038268870616
1651017600,2022-04-27 00:00:00,DFI/BTC,0.00010859,0.00011131,0.00010748,0.00010968,110987.29122474,12.0919369340160339
1650931200,2022-04-26 00:00:00,DFI/BTC,0.00010811,0.00012187,0.00010655,0.00010846,233948.79902535,25.5227215221435813
1650844800,2022-04-25 00:00:00,DFI/BTC,0.00010761,0.00011252,0.00010652,0.00010812,213858.72183632,23.1616094692113576
1650758400,2022-04-24 00:00:00,DFI/BTC,0.0001077,0.00010893,0.00010672,0.00010773,77954.94592017,8.4066826948583333
1650672000,2022-04-23 00:00:00,DFI/BTC,0.00010662,0.00010969,0.00010662,0.00010776,80578.82107481,8.7038895702578037
1650585600,2022-04-22 00:00:00,DFI/BTC,0.00010715,0.00010849,0.00010645,0.00010687,76247.2341743,8.190774756584471
1650499200,2022-04-21 00:00:00,DFI/BTC,0.000107,0.00010799,0.00010653,0.00010723,98778.5929582,10.5728892166741188
1650412800,2022-04-20 00:00:00,DFI/BTC,0.0001073,0.00010849,0.00010633,0.00010699,104967.60863208,11.2543732392140515
1650326400,2022-04-19 00:00:00,DFI/BTC,0.00010677,0.00010774,0.00010628,0.00010759,85282.57374825,9.1172719944749585
1650240000,2022-04-18 00:00:00,DFI/BTC,0.00010735,0.00010849,0.00010612,0.0001068,77824.23062052,8.3448897259055196
1650153600,2022-04-17 00:00:00,DFI/BTC,0.00010731,0.00010801,0.00010572,0.00010735,75475.58728619,8.0575786657594922
1650067200,2022-04-16 00:00:00,DFI/BTC,0.00010686,0.00010824,0.00010604,0.00010727,37079.2271455,3.9679534147237768
1649980800,2022-04-15 00:00:00,DFI/BTC,0.00010615,0.00010845,0.00010598,0.00010685,51113.89195079,5.47754556523964
1649894400,2022-04-14 00:00:00,DFI/BTC,0.00010532,0.0001085,0.00010433,0.0001064,163106.938213,17.299251126129012
1649808000,2022-04-13 00:00:00,DFI/BTC,0.00010449,0.00010552,0.00010378,0.00010535,78161.58010225,8.1835285859674643
1649721600,2022-04-12 00:00:00,DFI/BTC,0.00010504,0.00010656,0.00010352,0.00010449,126879.20534771,13.2678417305186361
1649635200,2022-04-11 00:00:00,DFI/BTC,0.00010486,0.00010587,0.00010323,0.00010495,123312.63873484,12.8656886377525263
1649548800,2022-04-10 00:00:00,DFI/BTC,0.00010348,0.00010694,0.00010265,0.00010486,120715.85253641,12.6206778167839148
1649462400,2022-04-09 00:00:00,DFI/BTC,0.00010308,0.00010611,0.00010217,0.00010348,128255.34197422,13.3154102541678521
1649376000,2022-04-08 00:00:00,DFI/BTC,0.00010139,0.00010437,0.00010125,0.00010283,130726.22199003,13.4458617807191304
1649289600,2022-04-07 00:00:00,DFI/BTC,0.00010062,0.00010187,0.00009992,0.0001014,139884.82759557,14.0615592559946666
1649203200,2022-04-06 00:00:00,DFI/BTC,0.00010222,0.0001025,0.00009812,0.00010036,191802.00419446,19.1142379098155381
1649116800,2022-04-05 00:00:00,DFI/BTC,0.00009835,0.0001025,0.00009779,0.0001021,123889.21056788,12.4043227563872498
1649030400,2022-04-04 00:00:00,DFI/BTC,0.00009889,0.0001011,0.00009756,0.00009825,36409.04902305,3.6163421011359153
1648944000,2022-04-03 00:00:00,DFI/BTC,0.00009841,0.00009983,0.00009299,0.00009884,66052.08780463,6.3950950298696276
1648857600,2022-04-02 00:00:00,DFI/BTC,0.0000972,0.00009967,0.00009661,0.00009799,67440.96479542,6.6122610175591854
1648771200,2022-04-01 00:00:00,DFI/BTC,0.00009497,0.00009857,0.00009454,0.00009766,137036.73059025,13.2583418001238593
1648684800,2022-03-31 00:00:00,DFI/BTC,0.00009812,0.0000989,0.0000902,0.00009513,236175.64475729,22.5870818699646292
1648598400,2022-03-30 00:00:00,DFI/BTC,0.0000978,0.00009947,0.00009692,0.00009812,113358.52580657,11.1193355387366152
1648512000,2022-03-29 00:00:00,DFI/BTC,0.00009773,0.0000995,0.00009651,0.0000978,215067.13773759,20.9904585675542277
1648425600,2022-03-28 00:00:00,DFI/BTC,0.00009733,0.00010049,0.00009462,0.00009771,220538.88697173,21.4098175566517848
1648339200,2022-03-27 00:00:00,DFI/BTC,0.00009767,0.00009834,0.00009552,0.00009683,131870.97316427,12.7818808881655832
1648252800,2022-03-26 00:00:00,DFI/BTC,0.00009511,0.00009834,0.00009466,0.00009767,110047.56442498,10.6341436643869439
1648166400,2022-03-25 00:00:00,DFI/BTC,0.00009486,0.00009581,0.00009406,0.00009493,115899.46207136,11.0010619186268035
1648080000,2022-03-24 00:00:00,DFI/BTC,0.0000928,0.0000965,0.00009256,0.00009488,168641.35211659,15.9831618209919333
1647993600,2022-03-23 00:00:00,DFI/BTC,0.00009284,0.00009346,0.00008016,0.00009256,358051.07277682,32.7704372031134193
1647907200,2022-03-22 00:00:00,DFI/BTC,0.00009092,0.0000938,0.00009032,0.00009309,147516.34035084,13.5580402925846663
1647820800,2022-03-21 00:00:00,DFI/BTC,0.00009126,0.0000918,0.00008976,0.00009108,168995.94588976,15.3437439092228823
1647734400,2022-03-20 00:00:00,DFI/BTC,0.00008994,0.00009201,0.00008958,0.00009133,104474.14764421,9.4837930638971742
1647648000,2022-03-19 00:00:00,DFI/BTC,0.0000895,0.00009148,0.0000875,0.00008998,135769.10989708,12.1919695374758124
1647561600,2022-03-18 00:00:00,DFI/BTC,0.00008919,0.00009007,0.00008786,0.00008938,100488.45548372,8.9546615982918837
1647475200,2022-03-17 00:00:00,DFI/BTC,0.00009004,0.00009025,0.00008845,0.00008903,111034.73558017,9.9127959793106523
1647388800,2022-03-16 00:00:00,DFI/BTC,0.00008928,0.00009037,0.00008525,0.00009004,162157.41786066,14.4231699745820311
1647302400,2022-03-15 00:00:00,DFI/BTC,0.00008934,0.00009042,0.00008844,0.00008937,103553.70635988,9.2340114092747068
1647216000,2022-03-14 00:00:00,DFI/BTC,0.0000901,0.0000912,0.00008875,0.00008976,103675.23814712,9.2919586008081472
1647129600,2022-03-13 00:00:00,DFI/BTC,0.00009045,0.00009084,0.00008862,0.0000901,137428.92611474,12.343276241679836
1647043200,2022-03-12 00:00:00,DFI/BTC,0.00008996,0.0000905,0.00008835,0.00009045,51331.42860557,4.5899743747147049
1646956800,2022-03-11 00:00:00,DFI/BTC,0.00008968,0.00009074,0.00008773,0.0000898,123805.50369245,11.0666791536880879
1646870400,2022-03-10 00:00:00,DFI/BTC,0.00008667,0.00009075,0.00008612,0.00008968,141249.81709852,12.5959154321282456
1646784000,2022-03-09 00:00:00,DFI/BTC,0.00008777,0.00008954,0.00008553,0.00008653,222738.98604089,19.2711967751266645
1646697600,2022-03-08 00:00:00,DFI/BTC,0.00008979,0.0000922,0.00008637,0.00008799,115605.54556464,10.2750298506100035
1646611200,2022-03-07 00:00:00,DFI/BTC,0.00008954,0.0000922,0.00008913,0.00009019,170998.14447013,15.4090102628575801
1646524800,2022-03-06 00:00:00,DFI/BTC,0.00008813,0.000091,0.00008737,0.00008954,89707.35609885,8.0007313930050945
1646438400,2022-03-05 00:00:00,DFI/BTC,0.00008711,0.00008957,0.00008663,0.0000881,53008.84691346,4.656761881278339
1646352000,2022-03-04 00:00:00,DFI/BTC,0.00008641,0.00008812,0.00008608,0.00008704,70386.64453557,6.1351599198366478
1646265600,2022-03-03 00:00:00,DFI/BTC,0.00008416,0.00008787,0.0000835,0.00008642,88188.76410376,7.5184180389603535
1646179200,2022-03-02 00:00:00,DFI/BTC,0.00008502,0.00008595,0.00008341,0.00008416,159363.8009626,13.4483591819772876
1646092800,2022-03-01 00:00:00,DFI/BTC,0.00008645,0.00008705,0.00008417,0.000085,141522.75512201,12.0833161285034714
1646006400,2022-02-28 00:00:00,DFI/BTC,0.00008932,0.00009088,0.00008563,0.00008651,199879.92813118,17.6364135309685019
1645920000,2022-02-27 00:00:00,DFI/BTC,0.00009012,0.0000906,0.00008788,0.00008931,116292.3522866,10.3168663235524869
1645833600,2022-02-26 00:00:00,DFI/BTC,0.00008967,0.00009194,0.00008662,0.00009012,137349.12183251,12.2868267287267908
1645747200,2022-02-25 00:00:00,DFI/BTC,0.00008937,0.0000905,0.00008832,0.00008992,109040.55569335,9.7033909203237563
1645660800,2022-02-24 00:00:00,DFI/BTC,0.00008866,0.00009134,0.0000882,0.00008919,238992.34627284,21.4649656510388217
1645574400,2022-02-23 00:00:00,DFI/BTC,0.00008896,0.00009,0.00008811,0.00008866,144038.67899703,12.7931320322321349
1645488000,2022-02-22 00:00:00,DFI/BTC,0.00008822,0.0000902,0.00008816,0.00008896,143517.60556921,12.7420430403099663
1645401600,2022-02-21 00:00:00,DFI/BTC,0.00008849,0.00009,0.0000869,0.00008821,194826.2839114,17.2659899914790565
1645315200,2022-02-20 00:00:00,DFI/BTC,0.00008786,0.00009,0.00008735,0.00008849,175754.67649698,15.5719993101203866
1645228800,2022-02-19 00:00:00,DFI/BTC,0.0000876,0.00009,0.00008625,0.00008786,241224.33084999,21.1084428791671432
1645142400,2022-02-18 00:00:00,DFI/BTC,0.00008726,0.00008999,0.00008626,0.00008765,109883.4516895,9.674016712465798
1645056000,2022-02-17 00:00:00,DFI/BTC,0.00008469,0.00008755,0.0000834,0.00008719,202595.3522164,17.3624527378369653
