https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TIME,Volume BTC
1663372800,2022-09-17 00:00:00,TIME/BTC,0.00321206,0.00341288,0.0031569,0.00335308,112.047882,0.36706538680638
1663286400,2022-09-16 00:00:00,TIME/BTC,0.0030453,0.00329074,0.00302603,0.00321208,27.11588,0.08571104772655
1663200000,2022-09-15 00:00:00,TIME/BTC,0.00294599,0.00332966,0.0028875,0.00304528,139.91627,0.42690628710132
1663113600,2022-09-14 00:00:00,TIME/BTC,0.00274801,0.00353708,0.00270613,0.0029667,375.430286,1.1530939069433
1663027200,2022-09-13 00:00:00,TIME/BTC,0.00253057,0.0028,0.00249625,0.00274816,39.806874,0.10629210374153
1662940800,2022-09-12 00:00:00,TIME/BTC,0.00268153,0.00269379,0.00252602,0.00252602,48.89538,0.12741018132812
1662854400,2022-09-11 00:00:00,TIME/BTC,0.00259754,0.00286903,0.00257038,0.00268154,84.957419,0.22927159888603
1662768000,2022-09-10 00:00:00,TIME/BTC,0.00268153,0.00272515,0.00259753,0.00259754,23.918487,0.06370680329822
1662681600,2022-09-09 00:00:00,TIME/BTC,0.00277211,0.00297704,0.00260451,0.00265566,135.353527,0.37901892213208
1662595200,2022-09-08 00:00:00,TIME/BTC,0.00292268,0.0029269,0.00277211,0.00279976,27.444203,0.07763338897729
1662508800,2022-09-07 00:00:00,TIME/BTC,0.00292825,0.003007,0.0028,0.00292269,56.620837,0.16442630107293
1662422400,2022-09-06 00:00:00,TIME/BTC,0.00289111,0.00298824,0.002857,0.00292823,51.400671,0.1495770037157
1662336000,2022-09-05 00:00:00,TIME/BTC,0.00292333,0.00304,0.00289272,0.00290776,35.211674,0.1049144203179
1662249600,2022-09-04 00:00:00,TIME/BTC,0.0029505,0.00326803,0.00287794,0.00292334,220.46029,0.66574916417331
1662163200,2022-09-03 00:00:00,TIME/BTC,0.00311788,0.00313006,0.00286903,0.00296163,108.588465,0.32288550194113
1662076800,2022-09-02 00:00:00,TIME/BTC,0.00311335,0.00319039,0.002874,0.00313252,145.406134,0.43690374057845
1661990400,2022-09-01 00:00:00,TIME/BTC,0.00293941,0.00316768,0.00281473,0.00311092,219.845367,0.65170769946508
1661904000,2022-08-31 00:00:00,TIME/BTC,0.00283995,0.00322714,0.00283995,0.00296163,238.266456,0.72953691529529
1661817600,2022-08-30 00:00:00,TIME/BTC,0.00293596,0.00298323,0.00278867,0.00286903,118.835641,0.34160119570154
1661731200,2022-08-29 00:00:00,TIME/BTC,0.00292519,0.00334,0.00273328,0.00295612,939.447963,2.82463012912914
1661644800,2022-08-28 00:00:00,TIME/BTC,0.00264914,0.00386104,0.00256001,0.00292519,283.517915,0.92291289458265
1661558400,2022-08-27 00:00:00,TIME/BTC,0.00275534,0.00278638,0.00259432,0.0026254,33.794339,0.09062246207127
1661472000,2022-08-26 00:00:00,TIME/BTC,0.00281742,0.00290431,0.0026817,0.002725,36.133686,0.10089245964539
1661385600,2022-08-25 00:00:00,TIME/BTC,0.00285958,0.00296163,0.002752,0.00284104,16.623505,0.04746355780887
1661299200,2022-08-24 00:00:00,TIME/BTC,0.00278301,0.00287234,0.00273441,0.00285958,18.582169,0.05202153343595
1661212800,2022-08-23 00:00:00,TIME/BTC,0.00283608,0.00286808,0.00274972,0.00275552,8.262058,0.02323351697249
1661126400,2022-08-22 00:00:00,TIME/BTC,0.00286805,0.00291303,0.00276655,0.00286003,14.650126,0.04151194255295
1661040000,2022-08-21 00:00:00,TIME/BTC,0.00278684,0.00298854,0.00276558,0.00286746,47.278463,0.13432881907728
1660953600,2022-08-20 00:00:00,TIME/BTC,0.00292255,0.00292689,0.00271611,0.00279395,21.886738,0.06149258817598
1660867200,2022-08-19 00:00:00,TIME/BTC,0.00288893,0.0030416,0.00270713,0.00291699,134.51968,0.38307890059092
1660780800,2022-08-18 00:00:00,TIME/BTC,0.00296028,0.00322499,0.00272927,0.00286808,510.890636,1.49544842248942
1660694400,2022-08-17 00:00:00,TIME/BTC,0.00287806,0.00367372,0.0026202,0.00295757,387.185971,1.16949173979131
1660608000,2022-08-16 00:00:00,TIME/BTC,0.00293714,0.00297701,0.00287292,0.002879,3.074707,0.00900296826827
1660521600,2022-08-15 00:00:00,TIME/BTC,0.00286747,0.00298153,0.00284805,0.00296163,7.988504,0.02337606421833
1660435200,2022-08-14 00:00:00,TIME/BTC,0.00300058,0.00303208,0.00286808,0.00287421,50.938147,0.15050272020046
1660348800,2022-08-13 00:00:00,TIME/BTC,0.00309763,0.00310194,0.00297711,0.00300794,11.768724,0.03565157443133
1660262400,2022-08-12 00:00:00,TIME/BTC,0.00305,0.00309764,0.00298753,0.00309764,15.763296,0.04789292359433
1660176000,2022-08-11 00:00:00,TIME/BTC,0.00311502,0.00311502,0.00291103,0.003031,185.280716,0.54989794142457
1660089600,2022-08-10 00:00:00,TIME/BTC,0.00313892,0.00322946,0.00304758,0.00313059,59.264546,0.18598511057267
1660003200,2022-08-09 00:00:00,TIME/BTC,0.00323752,0.0033139,0.00304001,0.00313892,103.362548,0.32295181237635
1659916800,2022-08-08 00:00:00,TIME/BTC,0.00324253,0.00326753,0.00312006,0.00323558,20.849855,0.06630140524227
1659830400,2022-08-07 00:00:00,TIME/BTC,0.0034092,0.00342909,0.00323511,0.00325179,22.209562,0.0741566492188
1659744000,2022-08-06 00:00:00,TIME/BTC,0.00346024,0.00347499,0.00337393,0.00343234,10.775534,0.03671823175399
1659657600,2022-08-05 00:00:00,TIME/BTC,0.00339224,0.0035584,0.00325187,0.00346736,47.962163,0.16345241634808
1659571200,2022-08-04 00:00:00,TIME/BTC,0.00339105,0.00358658,0.00334453,0.00340415,208.121032,0.71194451225619
1659484800,2022-08-03 00:00:00,TIME/BTC,0.00332698,0.00351963,0.00319496,0.00339204,134.515696,0.44894879224182
1659398400,2022-08-02 00:00:00,TIME/BTC,0.00328741,0.00353541,0.00314,0.00332804,116.420527,0.38814332364826
1659312000,2022-08-01 00:00:00,TIME/BTC,0.00346628,0.00352182,0.00317395,0.00325966,268.418492,0.88726052381057
1659225600,2022-07-31 00:00:00,TIME/BTC,0.00320124,0.00407207,0.00307323,0.00346024,362.453137,1.26334311613624
1659139200,2022-07-30 00:00:00,TIME/BTC,0.00294936,0.0039712,0.0028535,0.00320124,414.783012,1.36918334973719
1659052800,2022-07-29 00:00:00,TIME/BTC,0.003025,0.00314044,0.00289467,0.00297356,73.251757,0.21803887525412
1658966400,2022-07-28 00:00:00,TIME/BTC,0.00312354,0.00344435,0.00276418,0.00302859,662.624423,2.05046287106769
1658880000,2022-07-27 00:00:00,TIME/BTC,0.00384464,0.00487453,0.00307323,0.00311989,1952.145035,7.38999634057507
1658793600,2022-07-26 00:00:00,TIME/BTC,0.002874,0.00492633,0.002613,0.0038605,1009.01990779,3.6754900350307424
1658707200,2022-07-25 00:00:00,TIME/BTC,0.00279943,0.00308073,0.00271158,0.00287342,312.440343,0.91096554693229
1658620800,2022-07-24 00:00:00,TIME/BTC,0.00316508,0.00316508,0.00274436,0.00279999,38.223598,0.11213471418357
1658534400,2022-07-23 00:00:00,TIME/BTC,0.00327411,0.00332522,0.00294107,0.00316508,102.946815,0.32725341322644
1658448000,2022-07-22 00:00:00,TIME/BTC,0.00345267,0.00354326,0.0032517,0.0032517,29.569597,0.09920909310994
1658361600,2022-07-21 00:00:00,TIME/BTC,0.00338548,0.00373446,0.00329064,0.00345267,189.767367,0.67503811294406
1658275200,2022-07-20 00:00:00,TIME/BTC,0.00380555,0.00396949,0.00334,0.00337658,432.30883179,1.6216399468113093
1658188800,2022-07-19 00:00:00,TIME/BTC,0.00412227,0.00460006,0.00379424,0.00382308,320.57172081,1.3701388724093076
1658102400,2022-07-18 00:00:00,TIME/BTC,0.00596322,0.00610607,0.00389865,0.00409236,1374.30473776,6.9140099736654624
