https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FRONT,Volume USDT
1657065600,2022-07-06 00:00:00,FRONT/USDT,0.1919,0.2184,0.189,0.2053,956799.38544038,195666.945143842666
1656979200,2022-07-05 00:00:00,FRONT/USDT,0.1992,0.2015,0.1869,0.1919,205298.71304776,39681.155683754164
1656892800,2022-07-04 00:00:00,FRONT/USDT,0.1917,0.2006,0.1897,0.1994,189075.37670755,36959.116153390473
1656806400,2022-07-03 00:00:00,FRONT/USDT,0.1867,0.1996,0.1842,0.1918,393139.86846626,75059.312434272462
1656720000,2022-07-02 00:00:00,FRONT/USDT,0.1863,0.1925,0.182,0.1868,364687.39538782,68248.109914840262
1656633600,2022-07-01 00:00:00,FRONT/USDT,0.192,0.1956,0.1807,0.1869,642240.59217651,120052.377538706098
1656547200,2022-06-30 00:00:00,FRONT/USDT,0.1943,0.2346,0.182,0.1908,2227763.89615169,456784.852131278145
1656460800,2022-06-29 00:00:00,FRONT/USDT,0.1871,0.219,0.1829,0.1944,1089695.89296264,215604.512869651874
1656374400,2022-06-28 00:00:00,FRONT/USDT,0.1935,0.199,0.1863,0.1868,384261.17263577,73908.015645804351
1656288000,2022-06-27 00:00:00,FRONT/USDT,0.2001,0.2043,0.1916,0.1935,450193.2973351,89698.925872218916
1656201600,2022-06-26 00:00:00,FRONT/USDT,0.2065,0.2238,0.1994,0.2001,401838.80593514,84043.044940812079
1656115200,2022-06-25 00:00:00,FRONT/USDT,0.194,0.231,0.1925,0.2066,894337.35121698,189225.397171070055
1656028800,2022-06-24 00:00:00,FRONT/USDT,0.1895,0.1981,0.1826,0.1942,435018.75561211,83060.418238335567
1655942400,2022-06-23 00:00:00,FRONT/USDT,0.1796,0.1906,0.1796,0.1895,103292.10221551,19058.366529688919
1655856000,2022-06-22 00:00:00,FRONT/USDT,0.1866,0.1893,0.1795,0.18,281424.97549813,52236.06374596982
1655769600,2022-06-21 00:00:00,FRONT/USDT,0.1854,0.1965,0.1825,0.187,129512.34330765,24642.448977604732
1655683200,2022-06-20 00:00:00,FRONT/USDT,0.182,0.189,0.1744,0.1854,201722.39922021,36793.416302846413
1655596800,2022-06-19 00:00:00,FRONT/USDT,0.1714,0.184,0.1613,0.1819,211658.24845022,36500.74920459782
1655510400,2022-06-18 00:00:00,FRONT/USDT,0.186,0.1888,0.1587,0.1701,331493.72702657,57152.686312084628
1655424000,2022-06-17 00:00:00,FRONT/USDT,0.1775,0.1903,0.1769,0.1863,317453.20792569,59122.071134120736
1655337600,2022-06-16 00:00:00,FRONT/USDT,0.1954,0.2119,0.1766,0.1767,798229.47536391,154422.18919507548
1655251200,2022-06-15 00:00:00,FRONT/USDT,0.1987,0.2001,0.1671,0.1946,947640.13743689,171072.665373834097
1655164800,2022-06-14 00:00:00,FRONT/USDT,0.1811,0.2059,0.1734,0.2005,746434.84519654,143810.653198927947
1655078400,2022-06-13 00:00:00,FRONT/USDT,0.2007,0.2123,0.1668,0.1808,1710432.03903864,319339.030272103275
1654992000,2022-06-12 00:00:00,FRONT/USDT,0.2095,0.2571,0.1893,0.2011,2543954.57038771,576393.366478473978
1654905600,2022-06-11 00:00:00,FRONT/USDT,0.2263,0.2324,0.2059,0.2078,250619.9687247,55377.201999269296
1654819200,2022-06-10 00:00:00,FRONT/USDT,0.2368,0.2534,0.225,0.225,308294.33100552,72700.705325830595
1654732800,2022-06-09 00:00:00,FRONT/USDT,0.2333,0.2427,0.2294,0.237,137615.46749777,32617.527929503824
1654646400,2022-06-08 00:00:00,FRONT/USDT,0.2401,0.2578,0.2301,0.2344,476681.71820768,116594.223406323527
1654560000,2022-06-07 00:00:00,FRONT/USDT,0.2353,0.2456,0.2121,0.2419,253708.84174849,58299.952757812887
1654473600,2022-06-06 00:00:00,FRONT/USDT,0.2312,0.2471,0.2303,0.2348,183990.49367871,43908.505736503403
1654387200,2022-06-05 00:00:00,FRONT/USDT,0.2297,0.2339,0.2191,0.2306,100688.48901656,22592.275248852841
1654300800,2022-06-04 00:00:00,FRONT/USDT,0.2223,0.231,0.2185,0.2293,192374.80968743,42926.090239825243
1654214400,2022-06-03 00:00:00,FRONT/USDT,0.2393,0.2393,0.2171,0.2212,391473.81183182,89238.709821249432
1654128000,2022-06-02 00:00:00,FRONT/USDT,0.2409,0.2418,0.2314,0.2396,231807.73849823,54777.784693637879
1654041600,2022-06-01 00:00:00,FRONT/USDT,0.2727,0.2746,0.2358,0.2413,451314.46614568,116909.395075340552
1653955200,2022-05-31 00:00:00,FRONT/USDT,0.2842,0.2862,0.2643,0.2731,211322.65513983,57695.015015448772
1653868800,2022-05-30 00:00:00,FRONT/USDT,0.2725,0.2873,0.2708,0.284,230340.63869478,64163.071208578953
1653782400,2022-05-29 00:00:00,FRONT/USDT,0.2496,0.2737,0.2456,0.2726,350581.66758831,89980.341167079539
1653696000,2022-05-28 00:00:00,FRONT/USDT,0.2437,0.2509,0.2394,0.2498,235898.5480782,57965.417004835428
1653609600,2022-05-27 00:00:00,FRONT/USDT,0.25,0.2771,0.2418,0.2436,708780.41938598,182505.264480882479
1653523200,2022-05-26 00:00:00,FRONT/USDT,0.268,0.2818,0.2395,0.2498,607780.81114661,159245.200958173711
1653436800,2022-05-25 00:00:00,FRONT/USDT,0.2696,0.2748,0.2621,0.2675,289377.08768671,77453.542584610393
1653350400,2022-05-24 00:00:00,FRONT/USDT,0.2565,0.2762,0.2551,0.2691,275283.54059011,72066.373115701536
1653264000,2022-05-23 00:00:00,FRONT/USDT,0.2706,0.2777,0.2566,0.2568,298837.14062405,80051.327935963158
1653177600,2022-05-22 00:00:00,FRONT/USDT,0.2656,0.2741,0.2548,0.2716,613593.03025815,163055.831779101162
1653091200,2022-05-21 00:00:00,FRONT/USDT,0.2747,0.2759,0.263,0.2665,734527.91120922,196357.954350725402
1653004800,2022-05-20 00:00:00,FRONT/USDT,0.2914,0.3136,0.2666,0.2744,1821598.07790764,519078.567070370636
1652918400,2022-05-19 00:00:00,FRONT/USDT,0.2667,0.3129,0.2654,0.2915,1312347.2319613,372767.343729910083
1652832000,2022-05-18 00:00:00,FRONT/USDT,0.2707,0.3179,0.2591,0.2654,2234158.85856679,623950.299885313977
1652745600,2022-05-17 00:00:00,FRONT/USDT,0.2446,0.2879,0.2446,0.2705,965804.02255249,260719.1050610312
1652659200,2022-05-16 00:00:00,FRONT/USDT,0.2627,0.2756,0.2341,0.2449,949844.22846136,235708.117280870215
1652572800,2022-05-15 00:00:00,FRONT/USDT,0.2352,0.2908,0.2335,0.2624,1514791.36757898,389128.462650389953
1652486400,2022-05-14 00:00:00,FRONT/USDT,0.2269,0.2482,0.212,0.2364,902266.8670258,205480.156117552264
1652400000,2022-05-13 00:00:00,FRONT/USDT,0.1768,0.2791,0.1748,0.2279,1583260.81307374,359761.715210472361
1652313600,2022-05-12 00:00:00,FRONT/USDT,0.1753,0.1863,0.137,0.1763,1098953.33423027,185009.357343563382
1652227200,2022-05-11 00:00:00,FRONT/USDT,0.2798,0.2855,0.1706,0.1756,1713826.94220884,374794.413037225128
1652140800,2022-05-10 00:00:00,FRONT/USDT,0.276,0.3066,0.2661,0.2807,510841.67967955,146681.150087842236
1652054400,2022-05-09 00:00:00,FRONT/USDT,0.3411,0.3453,0.276,0.276,930074.88003699,292297.173455415954
1651968000,2022-05-08 00:00:00,FRONT/USDT,0.3679,0.3679,0.3335,0.342,293176.0819009,101572.145552680123
1651881600,2022-05-07 00:00:00,FRONT/USDT,0.3792,0.3834,0.3609,0.3689,197869.06438873,74396.998645626767
1651795200,2022-05-06 00:00:00,FRONT/USDT,0.3919,0.3935,0.3665,0.3801,390652.23477206,147816.940223778582
1651708800,2022-05-05 00:00:00,FRONT/USDT,0.4298,0.4498,0.3773,0.3921,665541.45329293,279857.746420570744
1651622400,2022-05-04 00:00:00,FRONT/USDT,0.408,0.4334,0.401,0.4299,363336.46441622,150148.360676999006
1651536000,2022-05-03 00:00:00,FRONT/USDT,0.4013,0.442,0.398,0.408,763620.9694859,317724.943583108473
1651449600,2022-05-02 00:00:00,FRONT/USDT,0.412,0.4272,0.3934,0.4014,628305.88526134,258220.608162654665
1651363200,2022-05-01 00:00:00,FRONT/USDT,0.4017,0.4128,0.3818,0.4115,437091.6357512,173482.065221156077
1651276800,2022-04-30 00:00:00,FRONT/USDT,0.4468,0.4584,0.3981,0.4012,779148.96562566,340245.192937310157
1651190400,2022-04-29 00:00:00,FRONT/USDT,0.485,0.5284,0.4432,0.4467,1162707.91696628,558801.184521853213
1651104000,2022-04-28 00:00:00,FRONT/USDT,0.462,0.4882,0.4559,0.485,739763.06609763,348109.385384169862
1651017600,2022-04-27 00:00:00,FRONT/USDT,0.4574,0.4637,0.449,0.4617,551286.10573806,251070.777677856878
1650931200,2022-04-26 00:00:00,FRONT/USDT,0.4913,0.5091,0.4524,0.458,547330.13125554,261643.160521096171
1650844800,2022-04-25 00:00:00,FRONT/USDT,0.4963,0.4967,0.468,0.4905,529355.56284987,255218.926292320042
1650758400,2022-04-24 00:00:00,FRONT/USDT,0.5048,0.5242,0.4958,0.4962,399338.92850516,202381.314550007513
1650672000,2022-04-23 00:00:00,FRONT/USDT,0.5136,0.5173,0.5019,0.5052,460095.86227429,234158.796822624025
1650585600,2022-04-22 00:00:00,FRONT/USDT,0.507,0.5224,0.4993,0.514,326511.20527722,167174.297908778826
1650499200,2022-04-21 00:00:00,FRONT/USDT,0.5235,0.556,0.4995,0.5078,492774.54190604,262443.562549997618
1650412800,2022-04-20 00:00:00,FRONT/USDT,0.5423,0.5581,0.518,0.5235,726545.05579856,390401.150559842116
1650326400,2022-04-19 00:00:00,FRONT/USDT,0.512,0.5533,0.5089,0.5425,563417.86855487,296663.553087107564
1650240000,2022-04-18 00:00:00,FRONT/USDT,0.4979,0.5118,0.474,0.5118,398400.81302977,195211.509913208549
1650153600,2022-04-17 00:00:00,FRONT/USDT,0.5226,0.5294,0.4955,0.4979,276901.90988339,142469.988157630339
1650067200,2022-04-16 00:00:00,FRONT/USDT,0.5269,0.5335,0.5118,0.5221,213576.47976352,111882.044847701767
1649980800,2022-04-15 00:00:00,FRONT/USDT,0.5124,0.561,0.5074,0.5281,1357978.50852212,729142.691411048825
1649894400,2022-04-14 00:00:00,FRONT/USDT,0.52,0.5386,0.503,0.5131,473763.05213786,248018.758520262437
1649808000,2022-04-13 00:00:00,FRONT/USDT,0.4991,0.5288,0.4965,0.5201,899411.21264697,460810.355393276446
1649721600,2022-04-12 00:00:00,FRONT/USDT,0.476,0.5195,0.476,0.499,961492.86314997,484014.446136468604
1649635200,2022-04-11 00:00:00,FRONT/USDT,0.5522,0.553,0.4759,0.4759,791702.84384508,406186.12457877451
1649548800,2022-04-10 00:00:00,FRONT/USDT,0.5548,0.5866,0.5469,0.5517,596464.08152968,336757.089932492013
1649462400,2022-04-09 00:00:00,FRONT/USDT,0.5381,0.588,0.5374,0.5562,889195.98256352,499721.282997300373
1649376000,2022-04-08 00:00:00,FRONT/USDT,0.552,0.5969,0.5378,0.5387,1610305.0636149,910366.095875533233
1649289600,2022-04-07 00:00:00,FRONT/USDT,0.5205,0.5624,0.512,0.5512,407832.53889925,220077.110650078483
1649203200,2022-04-06 00:00:00,FRONT/USDT,0.612,0.612,0.5183,0.5188,758146.17824163,431536.979854558567
1649116800,2022-04-05 00:00:00,FRONT/USDT,0.6061,0.7653,0.6016,0.6128,3361199.72524731,2291028.977396439917
1649030400,2022-04-04 00:00:00,FRONT/USDT,0.6225,0.6564,0.5691,0.6058,557928.75066646,338564.325561555713
1648944000,2022-04-03 00:00:00,FRONT/USDT,0.5879,0.69,0.5879,0.6228,1017688.90188589,641825.890703536681
1648857600,2022-04-02 00:00:00,FRONT/USDT,0.5867,0.6359,0.5867,0.5878,658640.15126777,403623.406904403195
1648771200,2022-04-01 00:00:00,FRONT/USDT,0.5562,0.5864,0.5386,0.5864,444110.18784237,252295.690784668935
1648684800,2022-03-31 00:00:00,FRONT/USDT,0.5835,0.6193,0.5452,0.5554,784452.03442079,448199.244750755977
1648598400,2022-03-30 00:00:00,FRONT/USDT,0.5727,0.5834,0.5545,0.5824,253238.09778327,144419.504754045657
1648512000,2022-03-29 00:00:00,FRONT/USDT,0.5595,0.5809,0.5519,0.5732,428737.47931459,244394.171836170342
1648425600,2022-03-28 00:00:00,FRONT/USDT,0.5618,0.5795,0.5584,0.5595,285945.60508982,163269.676966375846
1648339200,2022-03-27 00:00:00,FRONT/USDT,0.555,0.5652,0.5414,0.5614,250047.11245881,138331.837740690054
1648252800,2022-03-26 00:00:00,FRONT/USDT,0.5301,0.5726,0.5209,0.5529,644166.42332023,353663.003834148139
1648166400,2022-03-25 00:00:00,FRONT/USDT,0.5468,0.5479,0.5259,0.5306,363034.17134809,195816.316144862462
1648080000,2022-03-24 00:00:00,FRONT/USDT,0.5323,0.5652,0.5298,0.5468,678926.67720094,371444.399707454975
1647993600,2022-03-23 00:00:00,FRONT/USDT,0.5663,0.5702,0.5274,0.5323,2533181.78231483,1363641.25415693609
1647907200,2022-03-22 00:00:00,FRONT/USDT,0.5659,0.655,0.5415,0.5644,3882000.18771266,2316403.666479366101
1647820800,2022-03-21 00:00:00,FRONT/USDT,0.4814,0.6084,0.4784,0.5678,4986466.99399084,2669284.533005057596
1647734400,2022-03-20 00:00:00,FRONT/USDT,0.4664,0.7448,0.463,0.4822,11278938.82597287,6667663.364608058895
1647648000,2022-03-19 00:00:00,FRONT/USDT,0.4513,0.4786,0.4513,0.4664,571043.06662079,266302.242811614329
1647561600,2022-03-18 00:00:00,FRONT/USDT,0.4432,0.4545,0.4306,0.4513,693471.85189299,307599.636657361697
1647475200,2022-03-17 00:00:00,FRONT/USDT,0.4487,0.4529,0.4412,0.4435,423852.19205502,188809.50695344604
1647388800,2022-03-16 00:00:00,FRONT/USDT,0.4398,0.4512,0.4281,0.4497,665121.451589,293547.89437068237
1647302400,2022-03-15 00:00:00,FRONT/USDT,0.4599,0.4599,0.429,0.4398,1010732.57534572,446887.43120202538
1647216000,2022-03-14 00:00:00,FRONT/USDT,0.4263,0.4733,0.42,0.4587,1196004.23949531,533499.725519447712
1647129600,2022-03-13 00:00:00,FRONT/USDT,0.4416,0.4585,0.421,0.4284,654071.58949956,285652.161437280842
1647043200,2022-03-12 00:00:00,FRONT/USDT,0.4576,0.4586,0.4364,0.4416,491802.2892017,219564.364207544502
1646956800,2022-03-11 00:00:00,FRONT/USDT,0.4432,0.4694,0.4325,0.4583,1487906.27426163,667965.946387735963
1646870400,2022-03-10 00:00:00,FRONT/USDT,0.4599,0.5368,0.4201,0.4437,1664490.74680367,765384.087068712038
1646784000,2022-03-09 00:00:00,FRONT/USDT,0.4648,0.4841,0.4479,0.4598,1061963.94352621,492724.903872304454
1646697600,2022-03-08 00:00:00,FRONT/USDT,0.4222,0.5416,0.417,0.467,2281088.10707502,1073774.372755637158
1646611200,2022-03-07 00:00:00,FRONT/USDT,0.4471,0.458,0.421,0.4239,735991.37485274,320738.880229730873
1646524800,2022-03-06 00:00:00,FRONT/USDT,0.4728,0.4867,0.4431,0.4461,807196.88334702,374304.286748205222
1646438400,2022-03-05 00:00:00,FRONT/USDT,0.4575,0.4921,0.4454,0.4727,827645.66926963,389701.761769719394
1646352000,2022-03-04 00:00:00,FRONT/USDT,0.5272,0.5484,0.4484,0.4588,2139554.21918545,1079863.577195811276
1646265600,2022-03-03 00:00:00,FRONT/USDT,0.563,0.6117,0.5175,0.5278,5033176.88999506,2795992.946277796191
1646179200,2022-03-02 00:00:00,FRONT/USDT,0.4818,0.8047,0.4633,0.5631,14340086.57452479,9345716.837742962708
1646092800,2022-03-01 00:00:00,FRONT/USDT,0.4228,0.5166,0.4182,0.481,1320621.58839343,610885.031334031227
1646006400,2022-02-28 00:00:00,FRONT/USDT,0.3864,0.4272,0.3837,0.4228,307916.79471628,126473.125952339888
1645920000,2022-02-27 00:00:00,FRONT/USDT,0.4052,0.4147,0.3794,0.3851,346862.40249571,138610.898695902639
1645833600,2022-02-26 00:00:00,FRONT/USDT,0.4086,0.4224,0.4024,0.4063,255265.05195038,105260.742921802778
1645747200,2022-02-25 00:00:00,FRONT/USDT,0.3888,0.4116,0.3863,0.4116,262653.0445226,104415.670343380209
1645660800,2022-02-24 00:00:00,FRONT/USDT,0.4115,0.4205,0.3529,0.3899,847040.11603864,321679.344141804958
1645574400,2022-02-23 00:00:00,FRONT/USDT,0.4272,0.449,0.4086,0.412,394480.69347816,170700.717673286878
1645488000,2022-02-22 00:00:00,FRONT/USDT,0.3969,0.4664,0.3906,0.428,875564.61736047,373205.464990412716
1645401600,2022-02-21 00:00:00,FRONT/USDT,0.4288,0.4494,0.3936,0.3966,519685.08397257,218509.277108253916
1645315200,2022-02-20 00:00:00,FRONT/USDT,0.4578,0.4842,0.422,0.4296,776111.27173303,345382.690574018048
1645228800,2022-02-19 00:00:00,FRONT/USDT,0.4624,0.4726,0.4489,0.4578,303095.45050157,139333.402754798307
1645142400,2022-02-18 00:00:00,FRONT/USDT,0.4693,0.4844,0.4615,0.4624,392698.17423528,185322.135909828369
1645056000,2022-02-17 00:00:00,FRONT/USDT,0.5006,0.5194,0.4584,0.471,489628.66838043,238715.867952454873
1644969600,2022-02-16 00:00:00,FRONT/USDT,0.5012,0.5133,0.4863,0.4992,294396.46972314,147061.609017906083
1644883200,2022-02-15 00:00:00,FRONT/USDT,0.4685,0.5087,0.4662,0.502,248388.27973317,121725.239674589637
1644796800,2022-02-14 00:00:00,FRONT/USDT,0.4732,0.4801,0.4489,0.4679,292523.80979195,135545.723436065272
1644710400,2022-02-13 00:00:00,FRONT/USDT,0.4777,0.5465,0.4728,0.4728,798538.69016162,400745.565471544761
1644624000,2022-02-12 00:00:00,FRONT/USDT,0.4768,0.4896,0.4684,0.4787,228432.36098704,109150.843537459605
1644537600,2022-02-11 00:00:00,FRONT/USDT,0.5155,0.5214,0.4656,0.4772,370449.40074288,185533.433511350098
1644451200,2022-02-10 00:00:00,FRONT/USDT,0.5393,0.5408,0.5058,0.5152,382950.46683924,200622.660546452052
1644364800,2022-02-09 00:00:00,FRONT/USDT,0.5244,0.553,0.5087,0.5393,416790.74900596,222505.331446206643
1644278400,2022-02-08 00:00:00,FRONT/USDT,0.552,0.5565,0.5088,0.5237,512432.73761594,272064.564366240235
1644192000,2022-02-07 00:00:00,FRONT/USDT,0.5423,0.5592,0.5264,0.5496,779555.79206344,424849.28265263771
1644105600,2022-02-06 00:00:00,FRONT/USDT,0.5268,0.5544,0.5161,0.5424,766145.25807027,408856.795979662255
