https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCHBULL,Volume USDT
1663135200000.0,2022-09-14 06:00:00,BCHBULL/USDT,5.23e-06,5.23e-06,5.07e-06,5.11e-06,20117.416829745598,0.1028
1663131600000.0,2022-09-14 05:00:00,BCHBULL/USDT,5.28e-06,5.29e-06,5.23e-06,5.23e-06,10000.0,0.0523
1663128000000.0,2022-09-14 04:00:00,BCHBULL/USDT,5.29e-06,5.29e-06,5.26e-06,5.28e-06,0.0,0.0
1663124400000.0,2022-09-14 03:00:00,BCHBULL/USDT,5.23e-06,5.29e-06,5.23e-06,5.29e-06,10000.0,0.0529
1663120800000.0,2022-09-14 02:00:00,BCHBULL/USDT,5.11e-06,5.24e-06,5.11e-06,5.23e-06,19885.27724665392,0.104
1663117200000.0,2022-09-14 01:00:00,BCHBULL/USDT,5e-06,5.11e-06,5e-06,5.11e-06,19882.583170254402,0.1016
1663113600000.0,2022-09-14 00:00:00,BCHBULL/USDT,5e-06,5.05e-06,4.88e-06,5e-06,20100.0,0.1005
1663110000000.0,2022-09-13 23:00:00,BCHBULL/USDT,5.05e-06,5.05e-06,4.85e-06,5e-06,10000.0,0.05
1663106400000.0,2022-09-13 22:00:00,BCHBULL/USDT,5e-06,5.05e-06,4.94e-06,5.05e-06,10000.0,0.0505
1663102800000.0,2022-09-13 21:00:00,BCHBULL/USDT,5.11e-06,5.11e-06,4.93e-06,5e-06,20100.0,0.1005
1663099200000.0,2022-09-13 20:00:00,BCHBULL/USDT,5.05e-06,5.14e-06,5.05e-06,5.11e-06,10000.0,0.0511
1663095600000.0,2022-09-13 19:00:00,BCHBULL/USDT,5e-06,5.06e-06,4.8e-06,5.05e-06,10000.0,0.0505
1663092000000.0,2022-09-13 18:00:00,BCHBULL/USDT,5.41e-06,5.41e-06,5e-06,5e-06,72399.99999999999,0.362
1663088400000.0,2022-09-13 17:00:00,BCHBULL/USDT,5.41e-06,5.47e-06,5.38e-06,5.41e-06,20110.90573012939,0.1088
1663084800000.0,2022-09-13 16:00:00,BCHBULL/USDT,5.35e-06,5.41e-06,5.35e-06,5.41e-06,7397153.419593345,40.0186
1663081200000.0,2022-09-13 15:00:00,BCHBULL/USDT,5.38e-06,5.41e-06,5.33e-06,5.35e-06,20112.149532710282,0.1076
1663077600000.0,2022-09-13 14:00:00,BCHBULL/USDT,5.64e-06,5.68e-06,5.34e-06,5.38e-06,325297.39776951674,1.7501
1663074000000.0,2022-09-13 13:00:00,BCHBULL/USDT,6.07e-06,6.07e-06,5.64e-06,5.64e-06,7026276.595744681,39.6282
1663070400000.0,2022-09-13 12:00:00,BCHBULL/USDT,7.38e-06,7.42e-06,6e-06,6.07e-06,3672059.3080724874,22.2894
1663066800000.0,2022-09-13 11:00:00,BCHBULL/USDT,6.79e-06,7.38e-06,6.79e-06,7.38e-06,462181.57181571814,3.4109
1663063200000.0,2022-09-13 10:00:00,BCHBULL/USDT,6.67e-06,6.82e-06,6.67e-06,6.79e-06,19911.63475699558,0.1352
1663059600000.0,2022-09-13 09:00:00,BCHBULL/USDT,6.73e-06,6.78e-06,6.67e-06,6.67e-06,10000.0,0.0667
1663056000000.0,2022-09-13 08:00:00,BCHBULL/USDT,6.82e-06,6.85e-06,6.7e-06,6.73e-06,20089.153046062405,0.1352
1663052400000.0,2022-09-13 07:00:00,BCHBULL/USDT,6.67e-06,6.85e-06,6.67e-06,6.82e-06,29868.035190615836,0.2037
1663048800000.0,2022-09-13 06:00:00,BCHBULL/USDT,6.67e-06,6.79e-06,6.65e-06,6.67e-06,40359.82008995502,0.2692
1663045200000.0,2022-09-13 05:00:00,BCHBULL/USDT,6.67e-06,6.67e-06,6.67e-06,6.67e-06,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,BCHBULL/USDT,6.63e-06,6.69e-06,6.63e-06,6.67e-06,10000.0,0.0667
1663038000000.0,2022-09-13 03:00:00,BCHBULL/USDT,6.61e-06,6.63e-06,6.61e-06,6.63e-06,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,BCHBULL/USDT,6.49e-06,6.61e-06,6.42e-06,6.61e-06,39455.3706505295,0.2608
1663030800000.0,2022-09-13 01:00:00,BCHBULL/USDT,6.49e-06,6.5e-06,6.4e-06,6.49e-06,19907.550077041604,0.1292
1663027200000.0,2022-09-13 00:00:00,BCHBULL/USDT,6.67e-06,6.67e-06,6.42e-06,6.49e-06,305192.6040061633,1.9807
1663023600000.0,2022-09-12 23:00:00,BCHBULL/USDT,6.67e-06,6.67e-06,6.65e-06,6.67e-06,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,BCHBULL/USDT,6.67e-06,6.69e-06,6.66e-06,6.67e-06,0.0,0.0
1663016400000.0,2022-09-12 21:00:00,BCHBULL/USDT,6.73e-06,6.73e-06,6.61e-06,6.67e-06,29910.044977511247,0.1995
1663012800000.0,2022-09-12 20:00:00,BCHBULL/USDT,6.67e-06,6.73e-06,6.67e-06,6.73e-06,10000.0,0.0673
1663009200000.0,2022-09-12 19:00:00,BCHBULL/USDT,6.67e-06,6.67e-06,6.67e-06,6.67e-06,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,BCHBULL/USDT,6.73e-06,6.74e-06,6.6e-06,6.67e-06,29910.044977511247,0.1995
1663002000000.0,2022-09-12 17:00:00,BCHBULL/USDT,6.55e-06,6.74e-06,6.55e-06,6.73e-06,6837057.94947994,46.0134
1662998400000.0,2022-09-12 16:00:00,BCHBULL/USDT,6.55e-06,6.57e-06,6.34e-06,6.55e-06,6937526.717557252,45.4408
1662994800000.0,2022-09-12 15:00:00,BCHBULL/USDT,6.91e-06,6.91e-06,6.54e-06,6.55e-06,61374.04580152672,0.402
1662991200000.0,2022-09-12 14:00:00,BCHBULL/USDT,7.02e-06,7.02e-06,6.89e-06,6.91e-06,20086.83068017366,0.1388
1662987600000.0,2022-09-12 13:00:00,BCHBULL/USDT,7.26e-06,7.26e-06,7e-06,7.02e-06,60598.2905982906,0.4254
1662984000000.0,2022-09-12 12:00:00,BCHBULL/USDT,7.26e-06,7.28e-06,7.08e-06,7.26e-06,1561859.5041322315,11.3391
1662980400000.0,2022-09-12 11:00:00,BCHBULL/USDT,7.08e-06,7.28e-06,7.08e-06,7.26e-06,49669.4214876033,0.3606
1662976800000.0,2022-09-12 10:00:00,BCHBULL/USDT,7.14e-06,7.14e-06,7e-06,7.08e-06,29915.254237288133,0.2118
1662973200000.0,2022-09-12 09:00:00,BCHBULL/USDT,7.2e-06,7.2e-06,7.1e-06,7.14e-06,10000.0,0.0714
1662969600000.0,2022-09-12 08:00:00,BCHBULL/USDT,6.85e-06,7.22e-06,6.85e-06,7.2e-06,58777.77777777778,0.4232
1662966000000.0,2022-09-12 07:00:00,BCHBULL/USDT,6.61e-06,6.87e-06,6.61e-06,6.85e-06,39474.45255474452,0.2704
1662962400000.0,2022-09-12 06:00:00,BCHBULL/USDT,6.73e-06,6.73e-06,6.55e-06,6.61e-06,40000.0,0.2644
1662958800000.0,2022-09-12 05:00:00,BCHBULL/USDT,6.67e-06,6.73e-06,6.67e-06,6.73e-06,10000.0,0.0673
1662955200000.0,2022-09-12 04:00:00,BCHBULL/USDT,6.61e-06,6.69e-06,6.61e-06,6.67e-06,10000.0,0.0667
1662951600000.0,2022-09-12 03:00:00,BCHBULL/USDT,6.79e-06,6.81e-06,6.55e-06,6.61e-06,70453.85779122541,0.4657
1662948000000.0,2022-09-12 02:00:00,BCHBULL/USDT,7.14e-06,7.14e-06,6.73e-06,6.79e-06,162091.31075110455,1.1006
1662944400000.0,2022-09-12 01:00:00,BCHBULL/USDT,6.64e-06,7.14e-06,6.61e-06,7.14e-06,96316.52661064426,0.6877
1662940800000.0,2022-09-12 00:00:00,BCHBULL/USDT,6.91e-06,6.91e-06,6.64e-06,6.64e-06,40722.891566265054,0.2704
1662937200000.0,2022-09-11 23:00:00,BCHBULL/USDT,6.79e-06,6.91e-06,6.75e-06,6.91e-06,19913.16931982634,0.1376
1662933600000.0,2022-09-11 22:00:00,BCHBULL/USDT,6.55e-06,6.82e-06,6.55e-06,6.79e-06,39469.80854197349,0.268
1662930000000.0,2022-09-11 21:00:00,BCHBULL/USDT,6.85e-06,6.88e-06,6.51e-06,6.55e-06,50916.03053435115,0.3335
1662926400000.0,2022-09-11 20:00:00,BCHBULL/USDT,7.2e-06,7.2e-06,6.76e-06,6.85e-06,274131.3868613139,1.8778
1662922800000.0,2022-09-11 19:00:00,BCHBULL/USDT,7.2e-06,7.2e-06,7.19e-06,7.2e-06,0.0,0.0
1662919200000.0,2022-09-11 18:00:00,BCHBULL/USDT,7.3e-06,7.3e-06,7.18e-06,7.2e-06,10000.0,0.072
1662915600000.0,2022-09-11 17:00:00,BCHBULL/USDT,7.14e-06,7.32e-06,7.14e-06,7.3e-06,2269780.821917808,16.5694
1662912000000.0,2022-09-11 16:00:00,BCHBULL/USDT,7.02e-06,7.17e-06,7.02e-06,7.14e-06,19915.96638655462,0.1422
1662908400000.0,2022-09-11 15:00:00,BCHBULL/USDT,6.91e-06,7.02e-06,6.91e-06,7.02e-06,19928.77492877493,0.1399
1662904800000.0,2022-09-11 14:00:00,BCHBULL/USDT,6.97e-06,6.97e-06,6.91e-06,6.91e-06,10000.0,0.0691
1662901200000.0,2022-09-11 13:00:00,BCHBULL/USDT,6.97e-06,6.97e-06,6.94e-06,6.97e-06,0.0,0.0
1662897600000.0,2022-09-11 12:00:00,BCHBULL/USDT,7.02e-06,7.02e-06,6.94e-06,6.97e-06,10000.0,0.0697
1662894000000.0,2022-09-11 11:00:00,BCHBULL/USDT,6.97e-06,7.02e-06,6.97e-06,7.02e-06,10000.0,0.0702
1662890400000.0,2022-09-11 10:00:00,BCHBULL/USDT,6.91e-06,6.99e-06,6.91e-06,6.97e-06,10000.0,0.0697
1662886800000.0,2022-09-11 09:00:00,BCHBULL/USDT,6.91e-06,6.91e-06,6.85e-06,6.91e-06,19913.16931982634,0.1376
1662883200000.0,2022-09-11 08:00:00,BCHBULL/USDT,6.91e-06,6.98e-06,6.91e-06,6.91e-06,1525180.8972503617,10.539
1662879600000.0,2022-09-11 07:00:00,BCHBULL/USDT,6.79e-06,6.93e-06,6.79e-06,6.91e-06,19913.16931982634,0.1376
1662876000000.0,2022-09-11 06:00:00,BCHBULL/USDT,7.08e-06,7.08e-06,6.66e-06,6.79e-06,90515.46391752578,0.6146
1662872400000.0,2022-09-11 05:00:00,BCHBULL/USDT,7.08e-06,7.08e-06,7.05e-06,7.08e-06,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,BCHBULL/USDT,7.08e-06,7.08e-06,7.07e-06,7.08e-06,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,BCHBULL/USDT,7.08e-06,7.11e-06,7.08e-06,7.08e-06,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,BCHBULL/USDT,7.26e-06,7.26e-06,7.07e-06,7.08e-06,30254.237288135595,0.2142
1662858000000.0,2022-09-11 01:00:00,BCHBULL/USDT,7.26e-06,7.32e-06,7.25e-06,7.26e-06,20082.644628099177,0.1458
1662854400000.0,2022-09-11 00:00:00,BCHBULL/USDT,7.37e-06,7.38e-06,7.22e-06,7.26e-06,20082.644628099177,0.1458
1662850800000.0,2022-09-10 23:00:00,BCHBULL/USDT,7.32e-06,7.44e-06,7.32e-06,7.37e-06,30122.11668928087,0.222
1662847200000.0,2022-09-10 22:00:00,BCHBULL/USDT,7.14e-06,7.32e-06,7.14e-06,7.32e-06,1424316.9398907104,10.426
1662843600000.0,2022-09-10 21:00:00,BCHBULL/USDT,7.14e-06,7.34e-06,7.08e-06,7.14e-06,80672.26890756302,0.576
1662840000000.0,2022-09-10 20:00:00,BCHBULL/USDT,7.21e-06,7.21e-06,7.14e-06,7.14e-06,10000.0,0.0714
