https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RLC,Volume BTC
1656720000,2022-07-02 00:00:00,RLC/BTC,0.00006869,0.00007114,0.00005896,0.00005928,17580.3395,1.14365873048
1656633600,2022-07-01 00:00:00,RLC/BTC,0.00005186,0.0000719,0.00005144,0.00006856,73629.07618601,4.5760101065912429
1656547200,2022-06-30 00:00:00,RLC/BTC,0.00004087,0.00006373,0.00004046,0.00005175,86550.26304781,4.4250367177024223
1656460800,2022-06-29 00:00:00,RLC/BTC,0.00003579,0.000045,0.00003578,0.00004119,18438.53685624,0.7369281630878
1656374400,2022-06-28 00:00:00,RLC/BTC,0.00003724,0.00003757,0.00003551,0.00003571,3660.50431541,0.1321465818257176
1656288000,2022-06-27 00:00:00,RLC/BTC,0.00003528,0.00003769,0.000035,0.00003761,1280.51939628,0.0468365910679836
1656201600,2022-06-26 00:00:00,RLC/BTC,0.00003628,0.000039,0.00003467,0.00003467,7044.99599255,0.264531725099949
1656115200,2022-06-25 00:00:00,RLC/BTC,0.00003728,0.0000378,0.00003552,0.00003631,3117.1784,0.114352784264
1656028800,2022-06-24 00:00:00,RLC/BTC,0.00003613,0.00003876,0.00003558,0.00003736,7001.9939,0.263056813107
1655942400,2022-06-23 00:00:00,RLC/BTC,0.00003354,0.00003917,0.00003354,0.00003599,19450.27726182,0.7228393346037495
1655856000,2022-06-22 00:00:00,RLC/BTC,0.00003332,0.00003406,0.00003284,0.00003355,1019.59095257,0.0343358814697515
1655769600,2022-06-21 00:00:00,RLC/BTC,0.00003324,0.00003487,0.00003276,0.00003379,3085.24846385,0.1048892067228057
1655683200,2022-06-20 00:00:00,RLC/BTC,0.00003352,0.00003438,0.00003265,0.00003336,2361.3707162,0.079039870089716
1655596800,2022-06-19 00:00:00,RLC/BTC,0.00003242,0.00003522,0.0000317,0.00003326,3143.23448212,0.1055328882886576
1655510400,2022-06-18 00:00:00,RLC/BTC,0.00003121,0.00003446,0.00003059,0.00003231,5481.4447,0.175106095988
1655424000,2022-06-17 00:00:00,RLC/BTC,0.00003032,0.000032,0.00003032,0.0000311,1200.7855,0.036947952381
1655337600,2022-06-16 00:00:00,RLC/BTC,0.0000322,0.0000322,0.00002999,0.00003035,4379.38471034,0.136571766205853
1655251200,2022-06-15 00:00:00,RLC/BTC,0.00003084,0.00003231,0.00003009,0.00003215,15700.16431388,0.4914737926467532
1655164800,2022-06-14 00:00:00,RLC/BTC,0.00003029,0.00003229,0.00002982,0.00003082,16763.6933,0.51039438653
1655078400,2022-06-13 00:00:00,RLC/BTC,0.00002676,0.00003095,0.00002583,0.0000305,12412.65018109,0.3574980944839502
1654992000,2022-06-12 00:00:00,RLC/BTC,0.00002823,0.00002853,0.00002614,0.00002666,3071.5803,0.084806112875
1654905600,2022-06-11 00:00:00,RLC/BTC,0.00003048,0.00003075,0.00002691,0.00002802,2082.37101566,0.0590224672618358
1654819200,2022-06-10 00:00:00,RLC/BTC,0.0000305,0.00003092,0.00002896,0.00003046,3130.197,0.095755873505
1654732800,2022-06-09 00:00:00,RLC/BTC,0.00002973,0.00003191,0.00002922,0.00003049,8239.56721713,0.2525633064476199
1654646400,2022-06-08 00:00:00,RLC/BTC,0.00003041,0.00003187,0.00002957,0.0000296,2810.1732,0.085992099874
1654560000,2022-06-07 00:00:00,RLC/BTC,0.00002805,0.00003484,0.00002746,0.00003036,45275.29675791,1.4825903208097922
1654473600,2022-06-06 00:00:00,RLC/BTC,0.00002918,0.00002987,0.0000277,0.00002817,4938.84017531,0.1420382997697803
1654387200,2022-06-05 00:00:00,RLC/BTC,0.0000289,0.00002944,0.00002815,0.00002893,235.5076,0.006759190501
1654300800,2022-06-04 00:00:00,RLC/BTC,0.00002976,0.00002995,0.00002878,0.00002899,388.1367,0.011337778279
1654214400,2022-06-03 00:00:00,RLC/BTC,0.00003019,0.00003024,0.0000288,0.00002969,1795.1176,0.05234888291
1654128000,2022-06-02 00:00:00,RLC/BTC,0.00002978,0.00003029,0.00002911,0.00003029,447.4403,0.013261840988
1654041600,2022-06-01 00:00:00,RLC/BTC,0.00003096,0.00003323,0.0000295,0.00002985,2075.7817,0.063768164691
1653955200,2022-05-31 00:00:00,RLC/BTC,0.00003107,0.00003169,0.00002916,0.00003082,2177.4035,0.064903023165
1653868800,2022-05-30 00:00:00,RLC/BTC,0.00002872,0.00003136,0.0000284,0.00003106,914.32331436,0.0273256985924596
1653782400,2022-05-29 00:00:00,RLC/BTC,0.00002756,0.00002866,0.00002695,0.00002866,461.53363338,0.0128068863479752
1653696000,2022-05-28 00:00:00,RLC/BTC,0.00002703,0.00002795,0.00002643,0.00002762,909.8951,0.02511015482
1653609600,2022-05-27 00:00:00,RLC/BTC,0.00002729,0.00002753,0.0000257,0.00002694,2410.8972,0.065065663701
1653523200,2022-05-26 00:00:00,RLC/BTC,0.00002947,0.00002973,0.00002659,0.00002713,4253.21823789,0.1172479197869943
1653436800,2022-05-25 00:00:00,RLC/BTC,0.00003062,0.00003068,0.00002878,0.00002929,5326.11318374,0.1561070657777202
1653350400,2022-05-24 00:00:00,RLC/BTC,0.0000301,0.00003086,0.00002891,0.00003062,6970.6378,0.209445316779
1653264000,2022-05-23 00:00:00,RLC/BTC,0.00003084,0.00003225,0.00002975,0.00003,1727.5038,0.053978850759
1653177600,2022-05-22 00:00:00,RLC/BTC,0.00003045,0.00003125,0.00002988,0.00003087,1667.0293,0.050641409097
1653091200,2022-05-21 00:00:00,RLC/BTC,0.00003069,0.00003197,0.00002978,0.00003037,5424.42177483,0.1695450326835558
1653004800,2022-05-20 00:00:00,RLC/BTC,0.00002999,0.0000308,0.00002916,0.00003073,1437.9784,0.043025605643
1652918400,2022-05-19 00:00:00,RLC/BTC,0.00002877,0.00003033,0.00002734,0.00003022,2269.0397,0.066811269438
1652832000,2022-05-18 00:00:00,RLC/BTC,0.00002999,0.00003149,0.00002846,0.00002877,2618.58396963,0.0792040412478039
1652745600,2022-05-17 00:00:00,RLC/BTC,0.00002747,0.00003064,0.00002746,0.00002993,3013.66486904,0.0876451718108752
1652659200,2022-05-16 00:00:00,RLC/BTC,0.00002851,0.00002851,0.00002684,0.00002702,3951.9248,0.108768959167
1652572800,2022-05-15 00:00:00,RLC/BTC,0.00002899,0.00002949,0.00002726,0.00002837,817.7402,0.023283041709
1652486400,2022-05-14 00:00:00,RLC/BTC,0.00002775,0.00002923,0.00002616,0.00002898,5976.86352328,0.1624868993578936
1652400000,2022-05-13 00:00:00,RLC/BTC,0.00002479,0.00002933,0.00002479,0.00002775,3526.6841231,0.097807160203721
1652313600,2022-05-12 00:00:00,RLC/BTC,0.00002826,0.00002927,0.00002356,0.00002479,16178.533391,0.409413719851765
1652227200,2022-05-11 00:00:00,RLC/BTC,0.00003711,0.00003888,0.00002694,0.00002802,15233.36497128,0.513582188853158
1652140800,2022-05-10 00:00:00,RLC/BTC,0.0000367,0.00004007,0.00003571,0.00003724,700.9238,0.02630554179
1652054400,2022-05-09 00:00:00,RLC/BTC,0.00003937,0.00004049,0.00003622,0.00003622,2064.033,0.078883312581
1651968000,2022-05-08 00:00:00,RLC/BTC,0.00003874,0.0000402,0.00003816,0.00003939,260.6087,0.010279575342
1651881600,2022-05-07 00:00:00,RLC/BTC,0.00004169,0.00004169,0.00003844,0.00003844,787.30701719,0.0322595129475722
1651795200,2022-05-06 00:00:00,RLC/BTC,0.00004039,0.0000419,0.0000402,0.00004169,1023.6388,0.041901341219
1651708800,2022-05-05 00:00:00,RLC/BTC,0.00004136,0.00004177,0.00003882,0.00004067,2577.3095,0.103802591569
1651622400,2022-05-04 00:00:00,RLC/BTC,0.00003926,0.00004125,0.00003881,0.00004125,887.2167,0.035540315787
1651536000,2022-05-03 00:00:00,RLC/BTC,0.00003928,0.00004076,0.00003867,0.0000392,349.5392,0.014042271803
1651449600,2022-05-02 00:00:00,RLC/BTC,0.0000401,0.0000407,0.00003816,0.00003927,440.7268,0.017385533542
1651363200,2022-05-01 00:00:00,RLC/BTC,0.00003909,0.00004194,0.0000384,0.00004034,4827.8914,0.195792632903
1651276800,2022-04-30 00:00:00,RLC/BTC,0.00004271,0.00004359,0.00003722,0.0000389,2371.7151,0.096134757202
1651190400,2022-04-29 00:00:00,RLC/BTC,0.00004501,0.00004559,0.00004207,0.00004251,822.86186121,0.036748275752446
1651104000,2022-04-28 00:00:00,RLC/BTC,0.00004551,0.00004602,0.00004449,0.00004478,1979.46054155,0.0903131331823181
1651017600,2022-04-27 00:00:00,RLC/BTC,0.00004559,0.00004746,0.000045,0.00004546,9493.7127,0.429354810398
1650931200,2022-04-26 00:00:00,RLC/BTC,0.00004714,0.00004772,0.00004548,0.00004568,266.72404093,0.0124817560093714
1650844800,2022-04-25 00:00:00,RLC/BTC,0.00004797,0.00004826,0.00004606,0.0000473,558.5856,0.026305548247
1650758400,2022-04-24 00:00:00,RLC/BTC,0.00004921,0.00004936,0.00004785,0.00004811,931.1621,0.045446945924
1650672000,2022-04-23 00:00:00,RLC/BTC,0.00005009,0.00005029,0.00004911,0.0000492,558.461,0.027855620741
1650585600,2022-04-22 00:00:00,RLC/BTC,0.00004847,0.00005205,0.00004841,0.00005009,3963.95660668,0.1994537049785924
1650499200,2022-04-21 00:00:00,RLC/BTC,0.00004899,0.00005061,0.00004801,0.00004839,1466.14391626,0.0732336875050701
1650412800,2022-04-20 00:00:00,RLC/BTC,0.0000498,0.00005118,0.0000487,0.00004914,3312.9396,0.164415555166
1650326400,2022-04-19 00:00:00,RLC/BTC,0.00004843,0.00005001,0.00004812,0.0000499,706.05651163,0.034616433161544
1650240000,2022-04-18 00:00:00,RLC/BTC,0.00004881,0.00004894,0.0000472,0.00004828,777.885,0.037838839067
1650153600,2022-04-17 00:00:00,RLC/BTC,0.0000509,0.00005246,0.00004915,0.00004915,874.3316,0.044737668788
1650067200,2022-04-16 00:00:00,RLC/BTC,0.00005156,0.00005217,0.00005035,0.00005097,121.28966455,0.0062580826759234
1649980800,2022-04-15 00:00:00,RLC/BTC,0.00005182,0.00005269,0.00005083,0.00005147,1380.94268423,0.0712162646309526
1649894400,2022-04-14 00:00:00,RLC/BTC,0.00005006,0.00005321,0.00004982,0.00005204,5268.97149089,0.2706707076008497
1649808000,2022-04-13 00:00:00,RLC/BTC,0.00004926,0.00005047,0.00004897,0.00005014,1447.77854207,0.0718471397856345
1649721600,2022-04-12 00:00:00,RLC/BTC,0.00004608,0.00005074,0.00004602,0.00004959,10441.07810066,0.5162552937498086
1649635200,2022-04-11 00:00:00,RLC/BTC,0.00004661,0.00004733,0.00004415,0.00004592,5827.3390844,0.2663200229323428
1649548800,2022-04-10 00:00:00,RLC/BTC,0.0000482,0.00004984,0.00004664,0.00004664,3267.52049006,0.1545136672856512
1649462400,2022-04-09 00:00:00,RLC/BTC,0.00004695,0.00004846,0.00004677,0.00004784,1540.32527061,0.0732953328417606
1649376000,2022-04-08 00:00:00,RLC/BTC,0.00004859,0.00004933,0.00004653,0.00004653,52233.2613,2.534573806364
1649289600,2022-04-07 00:00:00,RLC/BTC,0.0000463,0.0000509,0.00004586,0.00004851,10362.00868109,0.5075447650632288
1649203200,2022-04-06 00:00:00,RLC/BTC,0.00005147,0.00005153,0.00004625,0.00004625,3992.2376,0.194696913186
1649116800,2022-04-05 00:00:00,RLC/BTC,0.00005253,0.00005432,0.00005145,0.00005145,13760.85,0.727663530611
1649030400,2022-04-04 00:00:00,RLC/BTC,0.00005492,0.00005633,0.00005165,0.00005262,3097.8781625,0.1677017805844475
1648944000,2022-04-03 00:00:00,RLC/BTC,0.00005294,0.00005548,0.00005143,0.00005491,2521.09915832,0.1355304730729492
1648857600,2022-04-02 00:00:00,RLC/BTC,0.00005431,0.00005492,0.00005235,0.0000525,2768.5665624,0.1485866435119788
1648771200,2022-04-01 00:00:00,RLC/BTC,0.00004911,0.00005602,0.00004877,0.00005459,12452.25132542,0.6499079387756041
1648684800,2022-03-31 00:00:00,RLC/BTC,0.00005148,0.00005246,0.00004828,0.00004912,12544.4078654,0.6353839476315793
1648598400,2022-03-30 00:00:00,RLC/BTC,0.00004823,0.00005174,0.00004747,0.00005129,2500.00985059,0.1261424070422517
1648512000,2022-03-29 00:00:00,RLC/BTC,0.00004702,0.00005004,0.00004702,0.00004844,1761.58868435,0.086017659970739
1648425600,2022-03-28 00:00:00,RLC/BTC,0.00004875,0.00004956,0.00004669,0.00004669,5350.90386314,0.2609273033599624
1648339200,2022-03-27 00:00:00,RLC/BTC,0.00004868,0.00004946,0.00004767,0.00004873,3059.58942244,0.1487819972456427
1648252800,2022-03-26 00:00:00,RLC/BTC,0.00004702,0.00005085,0.00004665,0.00004865,21768.33649127,1.0710599611175577
1648166400,2022-03-25 00:00:00,RLC/BTC,0.00004812,0.00004896,0.00004611,0.00004701,8431.8485,0.404048406284
1648080000,2022-03-24 00:00:00,RLC/BTC,0.00004872,0.00004932,0.00004764,0.00004812,1722.00557404,0.0832653934026528
1647993600,2022-03-23 00:00:00,RLC/BTC,0.0000457,0.00004992,0.00004532,0.00004882,6703.79409668,0.3235394198199268
1647907200,2022-03-22 00:00:00,RLC/BTC,0.00004649,0.00004752,0.00004572,0.00004579,2218.99746052,0.1042291825056386
1647820800,2022-03-21 00:00:00,RLC/BTC,0.00004551,0.00004817,0.00004506,0.00004629,6603.66726817,0.3112246454627619
1647734400,2022-03-20 00:00:00,RLC/BTC,0.0000456,0.00004583,0.00004456,0.00004539,315.8809,0.014127199724
1647648000,2022-03-19 00:00:00,RLC/BTC,0.00004423,0.00004696,0.000044,0.00004576,2711.30680396,0.1232875163297244
1647561600,2022-03-18 00:00:00,RLC/BTC,0.00004383,0.00004477,0.00004326,0.00004423,500.3157,0.022083922014
1647475200,2022-03-17 00:00:00,RLC/BTC,0.00004426,0.00004478,0.00004345,0.00004402,221.8871,0.009697675236
1647388800,2022-03-16 00:00:00,RLC/BTC,0.00004354,0.00004492,0.00004276,0.00004409,4735.792,0.208976212038
1647302400,2022-03-15 00:00:00,RLC/BTC,0.00004253,0.0000436,0.00004191,0.00004337,125.3686,0.005386839111
1647216000,2022-03-14 00:00:00,RLC/BTC,0.00004237,0.00004357,0.00004197,0.00004272,918.0048,0.039135723569
1647129600,2022-03-13 00:00:00,RLC/BTC,0.00004225,0.00004336,0.00004217,0.00004217,381.772,0.016302108487
1647043200,2022-03-12 00:00:00,RLC/BTC,0.00004227,0.00004292,0.00004202,0.00004203,689.5861,0.029315467017
1646956800,2022-03-11 00:00:00,RLC/BTC,0.00004221,0.00004323,0.00004179,0.00004223,101.8843,0.004318450676
1646870400,2022-03-10 00:00:00,RLC/BTC,0.00004273,0.00004357,0.00004176,0.0000423,1548.5324,0.066147948706
1646784000,2022-03-09 00:00:00,RLC/BTC,0.00004393,0.00004426,0.00004145,0.00004265,8051.12656229,0.3405143779787702
1646697600,2022-03-08 00:00:00,RLC/BTC,0.00004462,0.00004693,0.00004342,0.00004349,1273.63115818,0.0576170725125444
1646611200,2022-03-07 00:00:00,RLC/BTC,0.00004417,0.00004614,0.00004352,0.00004471,1993.95590351,0.0901019955139514
1646524800,2022-03-06 00:00:00,RLC/BTC,0.00004623,0.00004623,0.00004445,0.0000449,2893.67559262,0.1299914044483755
1646438400,2022-03-05 00:00:00,RLC/BTC,0.00004386,0.00004668,0.00004327,0.00004624,998.1089,0.04583540665
1646352000,2022-03-04 00:00:00,RLC/BTC,0.00004341,0.00004624,0.00004315,0.00004408,4625.825564,0.21139603052692
1646265600,2022-03-03 00:00:00,RLC/BTC,0.00004388,0.00004516,0.00004316,0.00004348,1262.3645,0.056148098796
1646179200,2022-03-02 00:00:00,RLC/BTC,0.00004448,0.00004519,0.00004358,0.00004377,1242.91797598,0.0546906810659532
1646092800,2022-03-01 00:00:00,RLC/BTC,0.0000432,0.00004584,0.00004257,0.00004478,1869.0745,0.081418999308
1646006400,2022-02-28 00:00:00,RLC/BTC,0.00004247,0.0000438,0.00004193,0.00004285,8567.00496156,0.369677103009388
1645920000,2022-02-27 00:00:00,RLC/BTC,0.00004302,0.00004434,0.00004177,0.00004234,138.8946,0.005921081126
1645833600,2022-02-26 00:00:00,RLC/BTC,0.00004242,0.00004358,0.00004242,0.00004279,382.0677,0.016411167762
1645747200,2022-02-25 00:00:00,RLC/BTC,0.0000408,0.0000426,0.00004003,0.00004208,2194.5344,0.090740736741
1645660800,2022-02-24 00:00:00,RLC/BTC,0.0000427,0.00004293,0.00003924,0.00004059,1903.63314053,0.0778883881799972
1645574400,2022-02-23 00:00:00,RLC/BTC,0.00004433,0.00004528,0.00004263,0.00004263,1669.3952,0.072876069078
1645488000,2022-02-22 00:00:00,RLC/BTC,0.00004268,0.00004462,0.00004132,0.0000442,2970.39391087,0.1274676312476495
1645401600,2022-02-21 00:00:00,RLC/BTC,0.00004521,0.00004697,0.00004274,0.00004274,6015.2015,0.268981294153
1645315200,2022-02-20 00:00:00,RLC/BTC,0.00004558,0.00004606,0.00004468,0.00004553,20112.6323,0.907510984498
1645228800,2022-02-19 00:00:00,RLC/BTC,0.00004577,0.00004637,0.0000445,0.00004552,9917.12334335,0.4475143588457845
1645142400,2022-02-18 00:00:00,RLC/BTC,0.00004698,0.00004805,0.00004553,0.00004575,44530.40485632,2.0768911973867312
1645056000,2022-02-17 00:00:00,RLC/BTC,0.00004863,0.00004898,0.00004675,0.00004713,41503.77115082,1.9859034762018516
1644969600,2022-02-16 00:00:00,RLC/BTC,0.00004821,0.00004985,0.0000478,0.00004848,77023.30102648,3.7522071385189312
1644883200,2022-02-15 00:00:00,RLC/BTC,0.00004582,0.00004819,0.0000457,0.00004798,45920.48702713,2.1600993000061517
1644796800,2022-02-14 00:00:00,RLC/BTC,0.00004741,0.00004751,0.00004454,0.0000456,41349.4863171,1.893702307824942
1644710400,2022-02-13 00:00:00,RLC/BTC,0.0000479,0.00004836,0.00004639,0.00004757,17648.6318,0.838711644618
