https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume LEO
1663448400000,2022-09-17 21:00:00,LEO/ETH,0.0033781,0.0034487,0.0033781,0.003447,0.07900796078604,22.92078932
1663444800000,2022-09-17 20:00:00,LEO/ETH,0.0034055,0.0034121,0.0033779,0.0034098,0.081172398711456,23.80561872
1663441200000,2022-09-17 19:00:00,LEO/ETH,0.003379,0.003412,0.0033611,0.0034056,0.088389627027768,25.95420103
1663437600000,2022-09-17 18:00:00,LEO/ETH,0.0033842,0.003387,0.0033566,0.0033611,0.088730847924191,26.399347810000002
1663434000000,2022-09-17 17:00:00,LEO/ETH,0.0033989,0.0034047,0.0033528,0.00339,0.090604874424,26.7271016
1663430400000,2022-09-17 16:00:00,LEO/ETH,0.0034433,0.0034433,0.0033641,0.0034018,0.078696744741308,23.13385406
1663426800000,2022-09-17 15:00:00,LEO/ETH,0.0034369,0.0034543,0.0034082,0.00342,0.13023919128960001,38.08163488
1663423200000,2022-09-17 14:00:00,LEO/ETH,0.0034821,0.0034821,0.0034249,0.0034249,0.091277822183533,26.65123717
1663419600000,2022-09-17 13:00:00,LEO/ETH,0.0034836,0.0034938,0.0034616,0.0034821,0.092814965447904,26.65488224
1663416000000,2022-09-17 12:00:00,LEO/ETH,0.0034885,0.0035175,0.0034647,0.0034647,0.087310705603902,25.20007666
1663412400000,2022-09-17 11:00:00,LEO/ETH,0.0035069,0.0035069,0.0034605,0.0034879,0.085249205135159,24.44141321
1663408800000,2022-09-17 10:00:00,LEO/ETH,0.0034614,0.0035159,0.0034557,0.0035092,0.078940504338652,22.49529931
1663405200000,2022-09-17 09:00:00,LEO/ETH,0.0034844,0.0034844,0.0034328,0.0034602,0.093522319094736,27.02800968
1663401600000,2022-09-17 08:00:00,LEO/ETH,0.0034796,0.0035053,0.0034515,0.0034845,0.7101175815414751,203.79325055
1663398000000,2022-09-17 07:00:00,LEO/ETH,0.0034789,0.0034886,0.0034537,0.003459,0.08417195923215,24.33418885
1663394400000,2022-09-17 06:00:00,LEO/ETH,0.0034751,0.003493,0.0034518,0.003478,0.08851823430404,25.45090118
1663390800000,2022-09-17 05:00:00,LEO/ETH,0.0034458,0.003482,0.0034278,0.003482,0.08145211503142,23.39233631
1663387200000,2022-09-17 04:00:00,LEO/ETH,0.0034468,0.0034482,0.0034182,0.0034279,0.078399837622617,22.87109823
1663383600000,2022-09-17 03:00:00,LEO/ETH,0.0034506,0.0034541,0.0034298,0.0034298,0.09497515445869001,27.69116405
1663380000000,2022-09-17 02:00:00,LEO/ETH,0.0034414,0.0034516,0.0034224,0.0034469,0.090372287891616,26.21842464
1663376400000,2022-09-17 01:00:00,LEO/ETH,0.0034321,0.0034474,0.0034116,0.0034474,0.092611543760406,26.86417119
1663372800000,2022-09-17 00:00:00,LEO/ETH,0.0034519,0.0034519,0.0033902,0.0034332,0.220986141440964,64.36739527
1663369200000,2022-09-16 23:00:00,LEO/ETH,0.0034498,0.0034694,0.0034316,0.0034509,0.076694101830102,22.22437678
1663365600000,2022-09-16 22:00:00,LEO/ETH,0.0034401,0.0034491,0.0034106,0.003448,0.09296687581352,26.96255099
1663362000000,2022-09-16 21:00:00,LEO/ETH,0.0034306,0.0034424,0.0034029,0.0034424,0.07610455265909599,22.10799229
1663358400000,2022-09-16 20:00:00,LEO/ETH,0.0034482,0.0034537,0.0034226,0.0034356,0.080771699498196,23.510216409999998
1663354800000,2022-09-16 19:00:00,LEO/ETH,0.0034509,0.0034509,0.0034189,0.0034482,0.08372984500633199,24.28218926
1663351200000,2022-09-16 18:00:00,LEO/ETH,0.0034725,0.0034861,0.0034329,0.0034554,0.08953252092290999,25.91089915
1663347600000,2022-09-16 17:00:00,LEO/ETH,0.0034607,0.0034858,0.0034239,0.0034675,0.857010900285375,247.15527045
1663344000000,2022-09-16 16:00:00,LEO/ETH,0.0033995,0.0034832,0.0033822,0.0034599,0.08386512967866601,24.23917734
1663340400000,2022-09-16 15:00:00,LEO/ETH,0.0034107,0.0034231,0.0033841,0.0034008,0.090447444151272,26.59593159
1663336800000,2022-09-16 14:00:00,LEO/ETH,0.0034261,0.0034449,0.0033817,0.003401,0.08907613009251,26.19115851
1663333200000,2022-09-16 13:00:00,LEO/ETH,0.0033768,0.0034347,0.0033553,0.0034343,0.083118472764309,24.20244963
1663329600000,2022-09-16 12:00:00,LEO/ETH,0.0032965,0.0033812,0.0032877,0.0033812,0.08192060809646,24.22826455
1663326000000,2022-09-16 11:00:00,LEO/ETH,0.003308,0.0033145,0.0032798,0.003295,0.1146705681221,34.80138638
1663322400000,2022-09-16 10:00:00,LEO/ETH,0.0033208,0.003329,0.0032887,0.0033057,0.085834175795703,25.96550679
1663318800000,2022-09-16 09:00:00,LEO/ETH,0.0033417,0.0033418,0.0032843,0.0033209,0.081728658895796,24.61039444
1663315200000,2022-09-16 08:00:00,LEO/ETH,0.0032902,0.0033583,0.003285,0.0033054,0.16176257329092,48.9388798
1663311600000,2022-09-16 07:00:00,LEO/ETH,0.0032612,0.0032889,0.0032505,0.0032868,0.076601534763204,23.30580953
1663308000000,2022-09-16 06:00:00,LEO/ETH,0.0032885,0.0032934,0.0032501,0.0032865,0.07743028685721,23.56010554
1663304400000,2022-09-16 05:00:00,LEO/ETH,0.003315,0.0033151,0.0032728,0.0032907,0.08322478374896701,25.29090581
1663300800000,2022-09-16 04:00:00,LEO/ETH,0.0033012,0.0033122,0.003292,0.0033107,0.124267396738861,37.53508223
1663297200000,2022-09-16 03:00:00,LEO/ETH,0.003321,0.0033329,0.0032978,0.0033053,0.362713601454202,109.73696834
1663293600000,2022-09-16 02:00:00,LEO/ETH,0.0033153,0.0033386,0.0032874,0.0033223,0.20988420214193998,63.1743678
1663290000000,2022-09-16 01:00:00,LEO/ETH,0.0032964,0.0033493,0.0032706,0.0033237,0.155075148031725,46.65738425
1663286400000,2022-09-16 00:00:00,LEO/ETH,0.0033121,0.0033464,0.0032796,0.0032796,23.13991819393409,7055.71356078
1663282800000,2022-09-15 23:00:00,LEO/ETH,0.0033622,0.0033921,0.0032551,0.003312,0.08039304824832,24.27326336
1663279200000,2022-09-15 22:00:00,LEO/ETH,0.0033349,0.0033928,0.0032969,0.0033484,0.09220869190368,27.5381352
1663275600000,2022-09-15 21:00:00,LEO/ETH,0.0032963,0.0033361,0.0032716,0.0033271,0.074818029097588,22.48746028
1663272000000,2022-09-15 20:00:00,LEO/ETH,0.0032998,0.0033116,0.0032226,0.0032923,0.10670481839124801,32.41041776
1663268400000,2022-09-15 19:00:00,LEO/ETH,0.0033103,0.0033246,0.0032849,0.003305,0.08428820463060001,25.50323892
1663264800000,2022-09-15 18:00:00,LEO/ETH,0.0033002,0.0033157,0.003275,0.0033072,0.07874584903598401,23.81042847
1663261200000,2022-09-15 17:00:00,LEO/ETH,0.003317,0.0033173,0.0032606,0.0032938,0.077378663629964,23.49221678
1663257600000,2022-09-15 16:00:00,LEO/ETH,0.0034479,0.0034566,0.003291,0.0033221,1.160350029029635,349.28208935
1663254000000,2022-09-15 15:00:00,LEO/ETH,0.0034252,0.0034824,0.0034046,0.0034233,2.1042047072775243,614.67143028
1663250400000,2022-09-15 14:00:00,LEO/ETH,0.003227,0.0034434,0.0032099,0.0034114,1.3915675501067901,407.91685235
1663246800000,2022-09-15 13:00:00,LEO/ETH,0.0032326,0.0032495,0.0032199,0.0032229,0.07624620495870299,23.65763907
1663243200000,2022-09-15 12:00:00,LEO/ETH,0.003225,0.0032353,0.003156,0.0032179,0.088335622353727,27.451326129999998
1663239600000,2022-09-15 11:00:00,LEO/ETH,0.0032498,0.003263,0.0032027,0.0032261,0.07083996262422,21.9583902
1663236000000,2022-09-15 10:00:00,LEO/ETH,0.0032346,0.0032586,0.0032065,0.0032271,0.086204177470617,26.71258327
1663232400000,2022-09-15 09:00:00,LEO/ETH,0.003195,0.0032419,0.0031914,0.0032393,0.08180996577429801,25.255445860000002
1663228800000,2022-09-15 08:00:00,LEO/ETH,0.0031585,0.0032101,0.0031577,0.0031674,0.075728130078714,23.90860961
1663225200000,2022-09-15 07:00:00,LEO/ETH,0.00322,0.00322,0.0031166,0.0031228,0.080689713516148,25.83889891
1663221600000,2022-09-15 06:00:00,LEO/ETH,0.0031531,0.0032441,0.0031531,0.0032388,1.2397139356267202,382.7695244
1663218000000,2022-09-15 05:00:00,LEO/ETH,0.0031852,0.003201,0.003157,0.0031616,1.533989435952896,485.19402706
1663214400000,2022-09-15 04:00:00,LEO/ETH,0.0032002,0.0032311,0.003179,0.0031834,2.2320117226150917,701.14083138
1663210800000,2022-09-15 03:00:00,LEO/ETH,0.0032072,0.0032574,0.0031993,0.0032017,3.3059327419065085,1032.55543677
1663207200000,2022-09-15 02:00:00,LEO/ETH,0.0032118,0.0032494,0.003192,0.0032083,5.715685279467772,1781.53080431
1663203600000,2022-09-15 01:00:00,LEO/ETH,0.0030092,0.0032593,0.0029907,0.0032083,16.133752986281205,5028.75447629
1663200000000,2022-09-15 00:00:00,LEO/ETH,0.0029776,0.0030092,0.0029466,0.00299,0.075327398302,25.1931098
1663196400000,2022-09-14 23:00:00,LEO/ETH,0.0029619,0.0030007,0.0029577,0.0029723,0.130888864404257,44.03622259
1663192800000,2022-09-14 22:00:00,LEO/ETH,0.0029925,0.0030298,0.0029451,0.0029599,0.07460712129999,25.2059601
1663189200000,2022-09-14 21:00:00,LEO/ETH,0.0030208,0.0030536,0.0029966,0.0029966,0.067781468232358,22.61945813
1663185600000,2022-09-14 20:00:00,LEO/ETH,0.0030261,0.0030526,0.003019,0.0030261,0.062652179277072,20.70393552
1663182000000,2022-09-14 19:00:00,LEO/ETH,0.0030616,0.003093,0.003027,0.003027,0.06799982161872,22.46442736
1663178400000,2022-09-14 18:00:00,LEO/ETH,0.0030351,0.0030816,0.0030351,0.0030611,0.18436093698297804,60.22702198
1663174800000,2022-09-14 17:00:00,LEO/ETH,0.0030499,0.0030725,0.0030234,0.0030354,0.068828484416478,22.67526007
1663171200000,2022-09-14 16:00:00,LEO/ETH,0.0030246,0.0030638,0.0030179,0.0030516,0.07633732872916799,25.01550948
1663167600000,2022-09-14 15:00:00,LEO/ETH,0.0029992,0.003198,0.0029992,0.0030227,0.316666032381405,104.76264015
1663164000000,2022-09-14 14:00:00,LEO/ETH,0.0029832,0.0030227,0.002979,0.0030227,0.07190543852622701,23.78848001
1663160400000,2022-09-14 13:00:00,LEO/ETH,0.0029841,0.0030008,0.002948,0.0029996,0.84467105147476,281.5945631
1663156800000,2022-09-14 12:00:00,LEO/ETH,0.0030194,0.0030509,0.002977,0.0029873,0.348968623441204,116.81740148
1663153200000,2022-09-14 11:00:00,LEO/ETH,0.003,0.0030377,0.003,0.0030194,0.07933079954423401,26.273696610000002
1663149600000,2022-09-14 10:00:00,LEO/ETH,0.0029997,0.0030263,0.0029939,0.0030024,0.0737640335556,24.5683565
1663146000000,2022-09-14 09:00:00,LEO/ETH,0.0030232,0.0030275,0.0029929,0.0029997,0.179528808353697,59.84892101
1663142400000,2022-09-14 08:00:00,LEO/ETH,0.0029902,0.0030415,0.0029902,0.0030035,0.410068084857855,136.53007653
1663138800000,2022-09-14 07:00:00,LEO/ETH,0.002985,0.0030014,0.0029654,0.0029796,0.11448948886611598,38.42444921
1663135200000,2022-09-14 06:00:00,LEO/ETH,0.002986,0.0030165,0.0029781,0.0030165,0.17346954098493,57.50689242
1663131600000,2022-09-14 05:00:00,LEO/ETH,0.0030051,0.0030307,0.0029885,0.0029971,0.39303448474049,131.1382619
1663128000000,2022-09-14 04:00:00,LEO/ETH,0.0030886,0.0030886,0.003011,0.003011,0.34742805255656994,115.38626787
1663124400000,2022-09-14 03:00:00,LEO/ETH,0.0031294,0.0031511,0.0030656,0.0030658,0.184558253682916,60.19905202
1663120800000,2022-09-14 02:00:00,LEO/ETH,0.0031712,0.0031938,0.0031365,0.0031633,2.4264159132443437,767.05210168
1663117200000,2022-09-14 01:00:00,LEO/ETH,0.003029,0.0031855,0.0030025,0.0031721,15.373589014025626,4846.50200625
1663113600000,2022-09-14 00:00:00,LEO/ETH,0.003146,0.003168,0.0030294,0.0030294,3.746477594239182,1236.70614453
1663110000000,2022-09-13 23:00:00,LEO/ETH,0.0031155,0.0031795,0.0031155,0.0031478,0.06535589018028601,20.76240237
1663106400000,2022-09-13 22:00:00,LEO/ETH,0.0031023,0.0031348,0.0030981,0.003112,0.1256286258184,40.3690957
1663102800000,2022-09-13 21:00:00,LEO/ETH,0.0030751,0.003152,0.0030751,0.0031062,0.113099747838678,36.41096769
1663099200000,2022-09-13 20:00:00,LEO/ETH,0.0030746,0.0030983,0.0030444,0.0030734,0.074609443982744,24.27586516
1663095600000,2022-09-13 19:00:00,LEO/ETH,0.0031318,0.0031598,0.0030727,0.0030766,0.079529246890636,25.84971946
1663092000000,2022-09-13 18:00:00,LEO/ETH,0.0030652,0.003161,0.0030603,0.003161,0.08389029313665002,26.53916265
1663088400000,2022-09-13 17:00:00,LEO/ETH,0.0030611,0.0030921,0.0030445,0.0030674,0.073088531259142,23.82751883
1663084800000,2022-09-13 16:00:00,LEO/ETH,0.0031107,0.0031286,0.0030723,0.0030768,0.269566545737616,87.61263187
1663081200000,2022-09-13 15:00:00,LEO/ETH,0.0031094,0.0031362,0.0031001,0.0031102,0.050555373134034,16.25470167
1663077600000,2022-09-13 14:00:00,LEO/ETH,0.003085,0.0031368,0.0030744,0.0031088,3.246836028276,1044.4017075
1663074000000,2022-09-13 13:00:00,LEO/ETH,0.0030379,0.0030954,0.0030341,0.003085,1.8773006430808503,608.5253300100001
1663070400000,2022-09-13 12:00:00,LEO/ETH,0.0028667,0.0030474,0.0028411,0.0030346,0.611545557207116,201.52427246
1663066800000,2022-09-13 11:00:00,LEO/ETH,0.0028697,0.0028759,0.0028525,0.0028618,0.071647836550796,25.03593422
1663063200000,2022-09-13 10:00:00,LEO/ETH,0.0028966,0.0029016,0.002867,0.002879,0.2752849947236,95.6182684
1663059600000,2022-09-13 09:00:00,LEO/ETH,0.0028984,0.0029086,0.0028837,0.0028863,0.20780447943631503,71.99684005
1663056000000,2022-09-13 08:00:00,LEO/ETH,0.0029739,0.0029779,0.0028998,0.0029052,0.4335891640439041,149.24589152000001
1663052400000,2022-09-13 07:00:00,LEO/ETH,0.0029685,0.0029845,0.0029612,0.0029667,0.350322325919016,118.08485048
1663048800000,2022-09-13 06:00:00,LEO/ETH,0.0029596,0.0029784,0.002937,0.002978,0.07789593552240001,26.1571308
1663045200000,2022-09-13 05:00:00,LEO/ETH,0.0029587,0.0029652,0.0029457,0.0029521,0.07698712835591,26.0787671
1663041600000,2022-09-13 04:00:00,LEO/ETH,0.0029616,0.0029705,0.0029447,0.0029636,0.09634679710129598,32.51005436
1663038000000,2022-09-13 03:00:00,LEO/ETH,0.0029802,0.0029869,0.0029591,0.0029642,0.06704610338500401,22.61861662
1663034400000,2022-09-13 02:00:00,LEO/ETH,0.0029976,0.0030093,0.0029846,0.0029846,0.8532635703533479,285.88875237999997
1663030800000,2022-09-13 01:00:00,LEO/ETH,0.0029929,0.0030131,0.002982,0.0030054,0.419615751119784,139.62059996
1663027200000,2022-09-13 00:00:00,LEO/ETH,0.0029296,0.0030131,0.0029296,0.0029931,0.093354320939022,31.18984362
1663023600000,2022-09-12 23:00:00,LEO/ETH,0.0029552,0.0029552,0.0029323,0.0029367,0.114358204206324,38.94105772
1663020000000,2022-09-12 22:00:00,LEO/ETH,0.00292,0.0029484,0.0029149,0.002947,0.15937087323668,54.07902044
1663016400000,2022-09-12 21:00:00,LEO/ETH,0.0028982,0.0029249,0.0028982,0.0029209,0.081792903085107,28.00263723
1663012800000,2022-09-12 20:00:00,LEO/ETH,0.0028879,0.0028988,0.0028783,0.002893,0.06841704299507,23.64916799
1663009200000,2022-09-12 19:00:00,LEO/ETH,0.0028854,0.0028973,0.0028774,0.0028866,0.07156888020925199,24.79348722
1663005600000,2022-09-12 18:00:00,LEO/ETH,0.0028916,0.0028975,0.0028781,0.0028861,0.083666469163627,28.98945607
1663002000000,2022-09-12 17:00:00,LEO/ETH,0.0029192,0.0029192,0.0028804,0.0028804,0.068191623922836,23.67435909
1662998400000,2022-09-12 16:00:00,LEO/ETH,0.0029152,0.0029325,0.0028975,0.0029038,0.07549559507593999,25.9988963
1662994800000,2022-09-12 15:00:00,LEO/ETH,0.002862,0.0029212,0.002862,0.0029139,0.092913696311205,31.88637095
1662991200000,2022-09-12 14:00:00,LEO/ETH,0.0028428,0.0028668,0.0028283,0.0028619,1.381340114813751,482.66540229
1662987600000,2022-09-12 13:00:00,LEO/ETH,0.0028451,0.0028637,0.0028317,0.0028386,0.42603103503531,150.08491335
1662984000000,2022-09-12 12:00:00,LEO/ETH,0.0028381,0.002862,0.0028311,0.0028427,0.7966693163799861,280.25092918
1662980400000,2022-09-12 11:00:00,LEO/ETH,0.0028493,0.0028579,0.0028222,0.0028403,3.5246911793545173,1240.95735639
1662976800000,2022-09-12 10:00:00,LEO/ETH,0.0028447,0.0028881,0.0028439,0.0028521,3.4658047730097,1215.176457
1662973200000,2022-09-12 09:00:00,LEO/ETH,0.002841,0.0028556,0.0028363,0.0028447,0.6681141812447831,234.86279089
1662969600000,2022-09-12 08:00:00,LEO/ETH,0.0028289,0.0028449,0.0028217,0.0028406,0.18078507901132,63.6432722
1662966000000,2022-09-12 07:00:00,LEO/ETH,0.0028648,0.00287,0.0028239,0.0028332,1.5774879287903762,556.78664718
1662962400000,2022-09-12 06:00:00,LEO/ETH,0.0028804,0.002891,0.0028601,0.0028661,0.786235036522589,274.32226249
1662958800000,2022-09-12 05:00:00,LEO/ETH,0.0029398,0.002956,0.0028721,0.0028869,0.10718722452342,37.1288318
1662955200000,2022-09-12 04:00:00,LEO/ETH,0.0029393,0.0029532,0.002937,0.0029532,0.071151110551284,24.09288587
1662951600000,2022-09-12 03:00:00,LEO/ETH,0.0029287,0.0029618,0.0029171,0.0029457,0.09059700910930199,30.75568086
1662948000000,2022-09-12 02:00:00,LEO/ETH,0.0029213,0.0029517,0.0029092,0.0029204,1.6651065432272878,570.1638622199999
1662944400000,2022-09-12 01:00:00,LEO/ETH,0.0029217,0.0029328,0.0028955,0.0029202,1.9161979843804198,656.1872420999999
1662940800000,2022-09-12 00:00:00,LEO/ETH,0.0028759,0.0029192,0.0028664,0.0029192,0.06051620790936,20.7304083
1662937200000,2022-09-11 23:00:00,LEO/ETH,0.0028909,0.0029096,0.0028607,0.0028607,0.086975752936879,30.40366097
1662933600000,2022-09-11 22:00:00,LEO/ETH,0.0028983,0.0029067,0.0028816,0.0028944,0.319518425376144,110.39193801
1662930000000,2022-09-11 21:00:00,LEO/ETH,0.0028579,0.0029218,0.0028423,0.002919,0.15842263120803002,54.27291237
1662926400000,2022-09-11 20:00:00,LEO/ETH,0.0028457,0.002871,0.0028243,0.002861,1.90752922461098,666.73513618
1662922800000,2022-09-11 19:00:00,LEO/ETH,0.0028461,0.0028476,0.0028355,0.0028474,0.079345955662934,27.86610791
1662919200000,2022-09-11 18:00:00,LEO/ETH,0.0028275,0.0028361,0.0028199,0.0028292,0.075972939675424,26.85315272
1662915600000,2022-09-11 17:00:00,LEO/ETH,0.002817,0.0028307,0.0028041,0.002824,0.07670371178872001,27.16137103
1662912000000,2022-09-11 16:00:00,LEO/ETH,0.0028161,0.0028236,0.0028049,0.0028188,0.06403691132852402,22.717791730000002
1662908400000,2022-09-11 15:00:00,LEO/ETH,0.0028247,0.0028313,0.0028067,0.002817,0.06508000724166,23.10259398
1662904800000,2022-09-11 14:00:00,LEO/ETH,0.002822,0.0028421,0.0028176,0.0028259,0.074616041191846,26.40434594
1662901200000,2022-09-11 13:00:00,LEO/ETH,0.0028083,0.0028261,0.0028006,0.0028227,0.078828626425764,27.92667532
1662897600000,2022-09-11 12:00:00,LEO/ETH,0.0028044,0.0028111,0.0027926,0.0027967,0.067730304463834,24.21793702
1662894000000,2022-09-11 11:00:00,LEO/ETH,0.0028242,0.002825,0.0027933,0.0028049,0.5293316763913569,188.71677293
1662890400000,2022-09-11 10:00:00,LEO/ETH,0.0028255,0.0028311,0.002815,0.0028195,0.0680458084888,24.1339984
1662886800000,2022-09-11 09:00:00,LEO/ETH,0.0028128,0.0028311,0.0028128,0.0028311,0.063330475499811,22.36956501
1662883200000,2022-09-11 08:00:00,LEO/ETH,0.0028239,0.0028354,0.0028063,0.0028081,0.092289629729323,32.86550683
1662879600000,2022-09-11 07:00:00,LEO/ETH,0.0028422,0.0028422,0.0028172,0.0028289,0.055501155197639,19.619341509999998
1662876000000,2022-09-11 06:00:00,LEO/ETH,0.0028145,0.0028449,0.0028012,0.0028344,0.39510311159390404,139.39567866000002
1662872400000,2022-09-11 05:00:00,LEO/ETH,0.0028218,0.0028218,0.0028047,0.0028214,0.070604452654532,25.02461638
1662868800000,2022-09-11 04:00:00,LEO/ETH,0.0028163,0.0028196,0.0028044,0.0028196,0.07038015698378,24.96104305
1662865200000,2022-09-11 03:00:00,LEO/ETH,0.0028185,0.0028185,0.0027955,0.0028102,0.0672307063181,23.9238155
1662861600000,2022-09-11 02:00:00,LEO/ETH,0.0028618,0.0028618,0.0028134,0.0028134,0.7705179988338241,273.87431536
1662858000000,2022-09-11 01:00:00,LEO/ETH,0.0028055,0.0028811,0.0027899,0.0028712,0.24643420543989597,85.82968982999999
1662854400000,2022-09-11 00:00:00,LEO/ETH,0.0027934,0.0028035,0.0027821,0.0028007,0.8070585546781169,288.16315731
1662850800000,2022-09-10 23:00:00,LEO/ETH,0.0027956,0.0028068,0.0027769,0.0027987,0.33105485535227697,118.28879671
1662847200000,2022-09-10 22:00:00,LEO/ETH,0.0028342,0.0028342,0.0027828,0.0027906,0.19763352449151,70.82115835
1662843600000,2022-09-10 21:00:00,LEO/ETH,0.0029015,0.0029082,0.0027925,0.0028353,0.704509174160376,248.47782392
1662840000000,2022-09-10 20:00:00,LEO/ETH,0.0029033,0.0029438,0.0029033,0.0029096,1.4111027609247921,484.98170227
1662836400000,2022-09-10 19:00:00,LEO/ETH,0.0029141,0.002918,0.0028978,0.0029043,0.069780531808638,24.02662666
1662832800000,2022-09-10 18:00:00,LEO/ETH,0.0029256,0.0029256,0.0028985,0.0029136,0.06266865605208001,21.50901155
1662829200000,2022-09-10 17:00:00,LEO/ETH,0.0028848,0.0029302,0.0028848,0.0029256,0.08087265742658399,27.643101389999998
1662825600000,2022-09-10 16:00:00,LEO/ETH,0.0028868,0.002904,0.0028715,0.0028731,0.072678904455612,25.29633652
1662822000000,2022-09-10 15:00:00,LEO/ETH,0.0028762,0.002897,0.0028762,0.0028938,0.07622995694277601,26.34251052
1662818400000,2022-09-10 14:00:00,LEO/ETH,0.0028833,0.0028888,0.0028731,0.0028853,0.064512378814587,22.35898479
1662814800000,2022-09-10 13:00:00,LEO/ETH,0.0028677,0.0028878,0.002861,0.0028804,0.064369431171652,22.34739313
1662811200000,2022-09-10 12:00:00,LEO/ETH,0.0028715,0.0028766,0.0028548,0.0028683,0.06408542047089599,22.34264912
1662807600000,2022-09-10 11:00:00,LEO/ETH,0.0028606,0.0028784,0.0028597,0.0028722,0.07201608332029201,25.07349186
1662804000000,2022-09-10 10:00:00,LEO/ETH,0.0028685,0.0028865,0.002863,0.0028796,0.069946231313792,24.29025952
1662800400000,2022-09-10 09:00:00,LEO/ETH,0.0028831,0.0028962,0.0028656,0.0028837,2.268441227122605,786.64258665
1662796800000,2022-09-10 08:00:00,LEO/ETH,0.0028979,0.0029009,0.0028769,0.002885,2.05076162899805,710.83591993
1662793200000,2022-09-10 07:00:00,LEO/ETH,0.002862,0.0029115,0.002862,0.0029115,0.16244185836042,55.79318508
1662789600000,2022-09-10 06:00:00,LEO/ETH,0.0028682,0.0028843,0.0028564,0.002866,3.0138653781631803,1051.59294423
1662786000000,2022-09-10 05:00:00,LEO/ETH,0.0028647,0.0028806,0.0028557,0.0028693,0.070249884715304,24.48328328
1662782400000,2022-09-10 04:00:00,LEO/ETH,0.0028583,0.0028778,0.0028438,0.0028655,0.07422018420498,25.90130316
