https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CAS,Volume USDT
1656547200,2022-06-30 00:00:00,CAS/USDT,0.007547,0.0076,0.006943,0.007109,20892924.41662301,152975.68839806262498
1656460800,2022-06-29 00:00:00,CAS/USDT,0.00769,0.007767,0.007391,0.0076,34026488.21094316,257309.70816879085194
1656374400,2022-06-28 00:00:00,CAS/USDT,0.0082,0.0082,0.007361,0.007718,20257351.96746157,157814.57874591004631
1656288000,2022-06-27 00:00:00,CAS/USDT,0.00853,0.00885,0.007629,0.00813,30087756.8920699,248277.65868190543531
1656201600,2022-06-26 00:00:00,CAS/USDT,0.00859,0.008625,0.008025,0.008509,24552118.55502138,207935.0864436243266
1656115200,2022-06-25 00:00:00,CAS/USDT,0.00888,0.00941,0.008462,0.0086,23928138.59165422,211425.88377895935533
1656028800,2022-06-24 00:00:00,CAS/USDT,0.008529,0.00945,0.008391,0.00889,26842979.13922939,233810.9834769631768
1655942400,2022-06-23 00:00:00,CAS/USDT,0.008129,0.008838,0.008,0.00853,21371859.76625906,177169.20084832010674
1655856000,2022-06-22 00:00:00,CAS/USDT,0.007999,0.00845,0.007741,0.00814,20521881.03168781,164876.85023462117566
1655769600,2022-06-21 00:00:00,CAS/USDT,0.007124,0.008054,0.007034,0.007982,2714651.3426512,20545.78476602605719
1655683200,2022-06-20 00:00:00,CAS/USDT,0.00712,0.0072,0.006694,0.007199,29221384.88218977,203038.18631496548197
1655596800,2022-06-19 00:00:00,CAS/USDT,0.006898,0.007257,0.006753,0.00711,39019965.05276831,274752.25527699361886
1655510400,2022-06-18 00:00:00,CAS/USDT,0.00702,0.007199,0.006273,0.00689,31029454.30963788,211360.84174924799002
1655424000,2022-06-17 00:00:00,CAS/USDT,0.006253,0.007487,0.00622,0.00701,29830703.56202618,203752.79646332923633
1655337600,2022-06-16 00:00:00,CAS/USDT,0.00654,0.00738,0.006027,0.006203,45447150.90892222,290579.67874167564731
1655251200,2022-06-15 00:00:00,CAS/USDT,0.00613,0.00687,0.00553,0.00654,38241219.36300079,231651.96486366061244
1655164800,2022-06-14 00:00:00,CAS/USDT,0.0064,0.0065,0.006,0.00617,37339977.29510467,234660.9561070087145
1655078400,2022-06-13 00:00:00,CAS/USDT,0.0075,0.00751,0.00607,0.00631,27961635.65113105,184377.4673315110717
1654992000,2022-06-12 00:00:00,CAS/USDT,0.00767,0.00816,0.00677,0.0075,30351916.78022234,224494.880223105427
1654905600,2022-06-11 00:00:00,CAS/USDT,0.008,0.00809,0.00745,0.00764,31399481.50421585,247236.5769680593741
1654819200,2022-06-10 00:00:00,CAS/USDT,0.00858,0.00872,0.00778,0.008,21482420.09033338,176048.9477880143368
1654732800,2022-06-09 00:00:00,CAS/USDT,0.00878,0.00945,0.00842,0.00859,23320765.90098525,206230.7917769493354
1654646400,2022-06-08 00:00:00,CAS/USDT,0.00782,0.00897,0.00754,0.00878,25856562.02672502,206172.1364484576413
1654560000,2022-06-07 00:00:00,CAS/USDT,0.00764,0.01188,0.00722,0.00781,45114489.27334308,398731.9129298028165
1654473600,2022-06-06 00:00:00,CAS/USDT,0.00755,0.00824,0.00737,0.00765,22064620.52665776,168941.0488319930916
1654387200,2022-06-05 00:00:00,CAS/USDT,0.00776,0.00787,0.00739,0.00754,26534594.99657222,203814.8774167507623
1654300800,2022-06-04 00:00:00,CAS/USDT,0.0078,0.00817,0.00766,0.00778,23621333.40821851,187502.4107273551943
1654214400,2022-06-03 00:00:00,CAS/USDT,0.00762,0.0081,0.00735,0.00781,15346909.68174578,117483.075641803166
1654128000,2022-06-02 00:00:00,CAS/USDT,0.00662,0.0082,0.00641,0.00762,27281920.11892116,191568.6816310064907
1654041600,2022-06-01 00:00:00,CAS/USDT,0.00709,0.00767,0.00639,0.00662,22646136.95491658,159806.398547295308
1653955200,2022-05-31 00:00:00,CAS/USDT,0.00655,0.00764,0.0065,0.00709,25785187.06213653,178666.5596152377989
1653868800,2022-05-30 00:00:00,CAS/USDT,0.00595,0.00768,0.00595,0.00655,27733606.54948331,179683.6980537970109
1653782400,2022-05-29 00:00:00,CAS/USDT,0.00561,0.00636,0.00548,0.00598,16720827.37161112,96955.2392252734585
1653696000,2022-05-28 00:00:00,CAS/USDT,0.00585,0.00586,0.00548,0.00562,17534724.99486674,98738.2195713569126
1653609600,2022-05-27 00:00:00,CAS/USDT,0.0053,0.00638,0.00492,0.00585,22486499.54953854,125320.8235065790084
1653523200,2022-05-26 00:00:00,CAS/USDT,0.00566,0.00601,0.0052,0.0053,24359793.03994873,134615.8913357071278
1653436800,2022-05-25 00:00:00,CAS/USDT,0.00641,0.00662,0.00526,0.00566,34370100.73018594,194179.2587182941537
1653350400,2022-05-24 00:00:00,CAS/USDT,0.00622,0.00656,0.0055,0.00642,31134271.1771793,185546.091901616597
1653264000,2022-05-23 00:00:00,CAS/USDT,0.00776,0.00785,0.0061,0.00617,39466986.63546254,268768.714195702634
1653177600,2022-05-22 00:00:00,CAS/USDT,0.00581,0.0111,0.00556,0.00776,88900439.69888683,685198.8336520487126
1653091200,2022-05-21 00:00:00,CAS/USDT,0.00505,0.00751,0.005,0.0058,64193731.46359445,388509.0988790482667
1653004800,2022-05-20 00:00:00,CAS/USDT,0.00479,0.0058,0.0046,0.00504,39315302.72150657,198043.2085566738577
1652918400,2022-05-19 00:00:00,CAS/USDT,0.00447,0.00558,0.00435,0.00477,38331932.79975251,177027.0946915946237
1652832000,2022-05-18 00:00:00,CAS/USDT,0.00497,0.0055,0.00436,0.00447,51260483.71959229,236897.6253476346329
1652745600,2022-05-17 00:00:00,CAS/USDT,0.0042,0.00542,0.00419,0.00497,51241114.98292411,228352.2090777861255
1652659200,2022-05-16 00:00:00,CAS/USDT,0.00474,0.0057,0.00408,0.00423,57366229.98697523,267941.9573485853927
1652572800,2022-05-15 00:00:00,CAS/USDT,0.00512,0.0138,0.00447,0.00478,123729192.36436927,864752.0879035673938
1652486400,2022-05-14 00:00:00,CAS/USDT,0.00382,0.0058,0.00376,0.00513,61208322.33596658,261674.3233333088966
1652400000,2022-05-13 00:00:00,CAS/USDT,0.00336,0.00392,0.00329,0.00382,55470059.52339783,198810.2678314314987
1652313600,2022-05-12 00:00:00,CAS/USDT,0.00541,0.00588,0.00298,0.00336,80467165.02456448,317539.2833401873619
1652227200,2022-05-11 00:00:00,CAS/USDT,0.00644,0.00656,0.00511,0.00541,38433439.62212006,234202.0428799216633
1652140800,2022-05-10 00:00:00,CAS/USDT,0.00662,0.00669,0.00625,0.00644,38541350.29346033,249720.3108045228714
1652054400,2022-05-09 00:00:00,CAS/USDT,0.00722,0.00749,0.0065,0.00662,24121945.26840228,166068.8289280709571
1651968000,2022-05-08 00:00:00,CAS/USDT,0.00724,0.00727,0.00693,0.00722,15570146.72477445,110604.5549252537317
1651881600,2022-05-07 00:00:00,CAS/USDT,0.00756,0.008,0.00702,0.00725,23158569.02041221,173108.5577191444235
1651795200,2022-05-06 00:00:00,CAS/USDT,0.0084,0.00841,0.00753,0.00756,11652567.97295896,93016.7960797288088
1651708800,2022-05-05 00:00:00,CAS/USDT,0.00876,0.00986,0.00831,0.0084,12319263.47867426,108735.2682633733058
1651622400,2022-05-04 00:00:00,CAS/USDT,0.00825,0.00922,0.00806,0.00876,7579598.50700374,65549.2535113887756
1651536000,2022-05-03 00:00:00,CAS/USDT,0.00801,0.00838,0.00795,0.00831,2112181.97136381,16980.7770602519931
1651449600,2022-05-02 00:00:00,CAS/USDT,0.0082,0.00826,0.008,0.00801,1218654.90925758,9897.10662914587
1651363200,2022-05-01 00:00:00,CAS/USDT,0.00838,0.00848,0.00796,0.00819,14028996.3866063,116515.5824131705211
1651276800,2022-04-30 00:00:00,CAS/USDT,0.00858,0.0086,0.00838,0.0084,13310381.44823116,113457.9326552863389
1651190400,2022-04-29 00:00:00,CAS/USDT,0.00913,0.00914,0.0085,0.00858,14454103.32556551,127985.5531349463461
1651104000,2022-04-28 00:00:00,CAS/USDT,0.00922,0.00926,0.009,0.00913,16158527.70389482,147710.1259624437737
1651017600,2022-04-27 00:00:00,CAS/USDT,0.00927,0.00941,0.00917,0.00923,16206126.117634,150877.842114269988
1650931200,2022-04-26 00:00:00,CAS/USDT,0.00954,0.0097,0.00921,0.00927,15513109.35382649,147037.1297906004561
1650844800,2022-04-25 00:00:00,CAS/USDT,0.0097,0.00972,0.00925,0.00955,14337922.80081294,135476.6511627848065
1650758400,2022-04-24 00:00:00,CAS/USDT,0.00989,0.00989,0.00967,0.0097,11499773.78414088,112800.7995897797415
1650672000,2022-04-23 00:00:00,CAS/USDT,0.00979,0.00994,0.00975,0.00988,15136948.67979128,149160.1930327406281
1650585600,2022-04-22 00:00:00,CAS/USDT,0.01012,0.01012,0.00972,0.0098,18917899.87798531,188454.0721836199808
1650499200,2022-04-21 00:00:00,CAS/USDT,0.01031,0.01055,0.01008,0.01009,16591861.92453304,171540.0723188652136
1650412800,2022-04-20 00:00:00,CAS/USDT,0.01064,0.01065,0.01019,0.01031,21676751.49741789,225914.343146234086
1650326400,2022-04-19 00:00:00,CAS/USDT,0.0091,0.0128,0.00906,0.01061,36635012.58125126,375410.9258552692319
1650240000,2022-04-18 00:00:00,CAS/USDT,0.00899,0.00916,0.0088,0.0091,19762616.14476518,176817.2675087467386
1650153600,2022-04-17 00:00:00,CAS/USDT,0.00912,0.00914,0.00891,0.009,20656082.48328787,186350.7566741604708
1650067200,2022-04-16 00:00:00,CAS/USDT,0.00923,0.00929,0.009,0.00912,18791962.45874349,171849.0692879426723
1649980800,2022-04-15 00:00:00,CAS/USDT,0.0092,0.00932,0.00876,0.00922,23094941.70924211,211267.628945767854
1649894400,2022-04-14 00:00:00,CAS/USDT,0.00949,0.00971,0.00905,0.0092,13802281.95494076,128473.030424597393
1649808000,2022-04-13 00:00:00,CAS/USDT,0.00906,0.00987,0.00905,0.00949,11287896.53591627,107802.5338524338964
1649721600,2022-04-12 00:00:00,CAS/USDT,0.00906,0.00928,0.00885,0.00903,8561466.31249275,78334.0964173569243
1649635200,2022-04-11 00:00:00,CAS/USDT,0.01019,0.01019,0.00902,0.00904,5779206.11395154,55473.8145350569497
1649548800,2022-04-10 00:00:00,CAS/USDT,0.01043,0.01043,0.01013,0.01022,1866145.44166988,19060.9597020425523
1649462400,2022-04-09 00:00:00,CAS/USDT,0.01142,0.01154,0.01021,0.01043,2481052.93973062,26179.1059577503108
1649376000,2022-04-08 00:00:00,CAS/USDT,0.01162,0.01249,0.01127,0.01142,3726448.27771753,43713.8741139390921
1649289600,2022-04-07 00:00:00,CAS/USDT,0.01152,0.01179,0.0111,0.01156,517037.25240746,5925.4317286719534
1649203200,2022-04-06 00:00:00,CAS/USDT,0.01243,0.01251,0.01131,0.01155,3476632.23712061,41192.3939621288695
1649116800,2022-04-05 00:00:00,CAS/USDT,0.01286,0.01332,0.01219,0.01243,1684262.15143231,21792.5071832936788
1649030400,2022-04-04 00:00:00,CAS/USDT,0.01195,0.01379,0.01191,0.01285,2386082.22656212,31134.4907626388328
1648944000,2022-04-03 00:00:00,CAS/USDT,0.01284,0.0129,0.01187,0.0119,1968604.0022766,23891.924682792388
1648857600,2022-04-02 00:00:00,CAS/USDT,0.01258,0.01344,0.01242,0.01284,1046676.01055851,13541.9558662096936
1648771200,2022-04-01 00:00:00,CAS/USDT,0.01127,0.0135,0.0108,0.01254,4083970.1749131,48511.8463266421692
1648684800,2022-03-31 00:00:00,CAS/USDT,0.01225,0.01273,0.01114,0.01128,2879574.83893468,34649.6334086876856
1648598400,2022-03-30 00:00:00,CAS/USDT,0.01305,0.0163,0.01156,0.0122,19837754.87799507,279484.4335342811371
1648512000,2022-03-29 00:00:00,CAS/USDT,0.01133,0.01305,0.01122,0.01305,7372401.36430356,86236.4336561330264
1648425600,2022-03-28 00:00:00,CAS/USDT,0.01142,0.012,0.01112,0.01134,12234408.27743372,140511.1382041286362
1648339200,2022-03-27 00:00:00,CAS/USDT,0.01086,0.01193,0.01046,0.01142,19353935.74681708,207853.9656815450118
1648252800,2022-03-26 00:00:00,CAS/USDT,0.01122,0.01132,0.0106,0.01086,22840611.25769034,245441.5016687517391
1648166400,2022-03-25 00:00:00,CAS/USDT,0.01065,0.0121,0.0106,0.01122,31615373.51177831,349275.1104582862109
1648080000,2022-03-24 00:00:00,CAS/USDT,0.01007,0.01093,0.00973,0.01064,37701566.54498612,389351.7264336271721
1647993600,2022-03-23 00:00:00,CAS/USDT,0.01047,0.0106,0.01003,0.01007,18455569.39207527,189029.8708877526036
1647907200,2022-03-22 00:00:00,CAS/USDT,0.01018,0.01113,0.01004,0.01042,11590581.39426022,121345.0002135754457
1647820800,2022-03-21 00:00:00,CAS/USDT,0.01029,0.01045,0.00984,0.01017,965974.94288245,9797.440942361485
1647734400,2022-03-20 00:00:00,CAS/USDT,0.00995,0.01048,0.00965,0.01029,915105.09746453,9222.4712485793378
1647648000,2022-03-19 00:00:00,CAS/USDT,0.01013,0.01072,0.00998,0.00998,843865.70495741,8786.2287627637763
1647561600,2022-03-18 00:00:00,CAS/USDT,0.01037,0.01083,0.00935,0.01013,3919015.0024593,39411.6933997386341
1647475200,2022-03-17 00:00:00,CAS/USDT,0.01095,0.01108,0.01035,0.01041,901215.91890745,9621.3417830584683
1647388800,2022-03-16 00:00:00,CAS/USDT,0.01154,0.01194,0.01034,0.01101,2745926.46210329,30188.3388058724991
1647302400,2022-03-15 00:00:00,CAS/USDT,0.01055,0.01249,0.01055,0.01154,6177617.17907407,71930.3892502913751
1647216000,2022-03-14 00:00:00,CAS/USDT,0.00977,0.01093,0.00949,0.01056,13434378.03507088,134186.4931876845267
1647129600,2022-03-13 00:00:00,CAS/USDT,0.01031,0.01035,0.00966,0.00975,8867504.14333771,87791.37548324792
1647043200,2022-03-12 00:00:00,CAS/USDT,0.01047,0.01075,0.01024,0.01027,961643.47617442,10092.6255143943745
1646956800,2022-03-11 00:00:00,CAS/USDT,0.01098,0.01098,0.01021,0.01047,5179989.9271736,54036.5878957179685
1646870400,2022-03-10 00:00:00,CAS/USDT,0.0121,0.01293,0.0108,0.01094,10614223.66091636,125208.7817114083663
1646784000,2022-03-09 00:00:00,CAS/USDT,0.00982,0.01299,0.00962,0.01211,15215988.62353762,173611.2884831282602
1646697600,2022-03-08 00:00:00,CAS/USDT,0.01001,0.01005,0.00894,0.00982,12258194.09233637,119673.6721809518684
1646611200,2022-03-07 00:00:00,CAS/USDT,0.01006,0.0102,0.01,0.01,5043510.7545291,50612.27080017891
1646524800,2022-03-06 00:00:00,CAS/USDT,0.01045,0.01048,0.01001,0.01001,3311101.24469858,33855.7375212978131
1646438400,2022-03-05 00:00:00,CAS/USDT,0.01034,0.01057,0.01033,0.01043,782423.80502202,8190.0386622213365
1646352000,2022-03-04 00:00:00,CAS/USDT,0.01063,0.01105,0.01017,0.01034,7852610.51010079,83139.4559108228725
1646265600,2022-03-03 00:00:00,CAS/USDT,0.01098,0.01126,0.0106,0.01066,12108049.03092303,131402.1680982127465
1646179200,2022-03-02 00:00:00,CAS/USDT,0.01114,0.01148,0.01053,0.01098,13910143.52848977,152655.0361354351806
1646092800,2022-03-01 00:00:00,CAS/USDT,0.01096,0.01168,0.01077,0.01112,11381566.5009585,126171.7366374174374
1646006400,2022-02-28 00:00:00,CAS/USDT,0.01071,0.01118,0.01023,0.01096,37822368.58529518,400511.1358258333013
1645920000,2022-02-27 00:00:00,CAS/USDT,0.01139,0.01141,0.01068,0.01071,36103807.09820056,399051.4204525520346
1645833600,2022-02-26 00:00:00,CAS/USDT,0.01139,0.01153,0.01092,0.01139,26618247.47853692,297587.7943896296508
1645747200,2022-02-25 00:00:00,CAS/USDT,0.01121,0.01171,0.01107,0.0114,39565584.29572929,451079.5354506379686
1645660800,2022-02-24 00:00:00,CAS/USDT,0.0114,0.01143,0.01011,0.01121,34107865.85102298,362335.9537731093211
1645574400,2022-02-23 00:00:00,CAS/USDT,0.01143,0.01198,0.0109,0.0114,16735915.32154793,187698.1174821758437
1645488000,2022-02-22 00:00:00,CAS/USDT,0.01144,0.01153,0.01071,0.01143,44557371.93609883,498893.5862384377888
1645401600,2022-02-21 00:00:00,CAS/USDT,0.01176,0.01213,0.01116,0.01144,26245324.04882581,305289.6748541183875
1645315200,2022-02-20 00:00:00,CAS/USDT,0.01247,0.01265,0.01155,0.01175,4722714.21571899,56320.2098716271068
1645228800,2022-02-19 00:00:00,CAS/USDT,0.0126,0.01379,0.01236,0.01251,23358093.05043033,294520.6477884857505
1645142400,2022-02-18 00:00:00,CAS/USDT,0.01277,0.01325,0.0123,0.01261,13084549.46524449,168898.4617372898434
1645056000,2022-02-17 00:00:00,CAS/USDT,0.01438,0.01485,0.01247,0.01278,20099431.09379188,279705.8099795008849
1644969600,2022-02-16 00:00:00,CAS/USDT,0.01484,0.01516,0.01404,0.01438,13003519.97428862,187413.472753775093
1644883200,2022-02-15 00:00:00,CAS/USDT,0.01465,0.01529,0.01424,0.01484,10205327.81521987,149078.2464990169608
1644796800,2022-02-14 00:00:00,CAS/USDT,0.01524,0.01526,0.01385,0.01467,9105280.70072442,130701.1337344513767
1644710400,2022-02-13 00:00:00,CAS/USDT,0.01468,0.01533,0.01426,0.01516,6063069.14789716,89643.2589563402721
1644624000,2022-02-12 00:00:00,CAS/USDT,0.01422,0.01521,0.01403,0.01472,3029287.13423261,44322.613307565479
1644537600,2022-02-11 00:00:00,CAS/USDT,0.0151,0.01537,0.01403,0.01422,7653036.96646665,115128.7421619056881
1644451200,2022-02-10 00:00:00,CAS/USDT,0.01535,0.01594,0.015,0.01513,11409671.61002775,173051.7750974684457
1644364800,2022-02-09 00:00:00,CAS/USDT,0.01473,0.01555,0.01439,0.01542,12775732.16053562,190879.3364431864195
1644278400,2022-02-08 00:00:00,CAS/USDT,0.01512,0.0161,0.01427,0.01473,10324760.21643134,153265.191101946285
