https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ATOM
1663462800000,2022-09-18 01:00:00,ATOM/BTC,0.00079066,0.00079582,0.00078834,0.00079391,0.007621536,9.6
1663459200000,2022-09-18 00:00:00,ATOM/BTC,0.00081562,0.00081608,0.00078434,0.00078656,0.006850061419353599,8.70888606
1663455600000,2022-09-17 23:00:00,ATOM/BTC,0.00081731,0.00082112,0.00081624,0.00082112,0.0061584000000000005,7.5
1663452000000,2022-09-17 22:00:00,ATOM/BTC,0.00082484,0.00082778,0.00081538,0.00081784,0.007442344,9.1
1663448400000,2022-09-17 21:00:00,ATOM/BTC,0.00082821,0.00082977,0.00082463,0.00082663,0.007935648,9.6
1663444800000,2022-09-17 20:00:00,ATOM/BTC,0.00084053,0.00084284,0.00082998,0.00083015,0.01186927566823,14.2977482
1663441200000,2022-09-17 19:00:00,ATOM/BTC,0.00082727,0.00083819,0.00082492,0.0008346,0.009848280000000001,11.8
1663437600000,2022-09-17 18:00:00,ATOM/BTC,0.00082053,0.00082899,0.00082053,0.00082586,0.009662562,11.7
1663434000000,2022-09-17 17:00:00,ATOM/BTC,0.00082385,0.00082517,0.00081805,0.00082129,0.0069809650000000004,8.5
1663430400000,2022-09-17 16:00:00,ATOM/BTC,0.00081591,0.00082403,0.00081591,0.00081975,0.00737775,9.0
1663426800000,2022-09-17 15:00:00,ATOM/BTC,0.00081827,0.00082283,0.00080827,0.00081313,0.009920186,12.2
1663423200000,2022-09-17 14:00:00,ATOM/BTC,0.000819,0.00082194,0.00081615,0.00081979,0.0091963833399487,11.21797453
1663419600000,2022-09-17 13:00:00,ATOM/BTC,0.00083189,0.00083392,0.00082118,0.00082118,0.0076988245303262,9.37531909
1663416000000,2022-09-17 12:00:00,ATOM/BTC,0.00082975,0.00083711,0.00082745,0.00083196,0.008651992795768799,10.39952978
1663412400000,2022-09-17 11:00:00,ATOM/BTC,0.00083679,0.00083679,0.00082949,0.00083075,0.00481835,5.8
1663408800000,2022-09-17 10:00:00,ATOM/BTC,0.00084847,0.00084951,0.00083412,0.00083689,0.6997478880559773,836.12886766
1663405200000,2022-09-17 09:00:00,ATOM/BTC,0.00082106,0.00084951,0.00082106,0.00084951,0.8870998182893479,1044.24882378
1663401600000,2022-09-17 08:00:00,ATOM/BTC,0.00081708,0.00082407,0.00081708,0.00082332,0.034921168557677996,42.41506165
1663398000000,2022-09-17 07:00:00,ATOM/BTC,0.00081263,0.00082209,0.00080862,0.00082091,0.010837513050353199,13.20182852
1663394400000,2022-09-17 06:00:00,ATOM/BTC,0.00081742,0.00081742,0.00081159,0.00081385,0.089786680078464,110.32337664
1663390800000,2022-09-17 05:00:00,ATOM/BTC,0.00080862,0.00082436,0.00080862,0.00081743,0.0077846673148004,9.52334428
1663387200000,2022-09-17 04:00:00,ATOM/BTC,0.0008168,0.0008168,0.00081095,0.00081152,0.035343977507328005,43.5528114
1663383600000,2022-09-17 03:00:00,ATOM/BTC,0.00081696,0.00081951,0.00081229,0.00081859,0.007858463999999999,9.6
1663380000000,2022-09-17 02:00:00,ATOM/BTC,0.0008184,0.00082677,0.00081699,0.00081699,0.005964026999999999,7.3
1663376400000,2022-09-17 01:00:00,ATOM/BTC,0.00081804,0.0008204,0.00081617,0.00081787,0.007239413910662599,8.85154598
1663372800000,2022-09-17 00:00:00,ATOM/BTC,0.00083514,0.00083514,0.00081834,0.00081834,0.005073708,6.2
1663369200000,2022-09-16 23:00:00,ATOM/BTC,0.00082933,0.00084236,0.00082679,0.00083882,0.00712997,8.5
1663365600000,2022-09-16 22:00:00,ATOM/BTC,0.0008306,0.00083513,0.00082863,0.00082962,0.006305112,7.6
1663362000000,2022-09-16 21:00:00,ATOM/BTC,0.00082041,0.00084172,0.00081806,0.0008324,0.034845954221496,41.86203054
1663358400000,2022-09-16 20:00:00,ATOM/BTC,0.00081167,0.00082394,0.00081009,0.00081974,0.009345036000000001,11.4
1663354800000,2022-09-16 19:00:00,ATOM/BTC,0.0008016,0.00081062,0.00079867,0.00081062,0.08794563372967079,108.49181334
1663351200000,2022-09-16 18:00:00,ATOM/BTC,0.00081396,0.00081396,0.00079605,0.00079906,0.007334773950123601,9.17925306
1663347600000,2022-09-16 17:00:00,ATOM/BTC,0.00081586,0.00082371,0.00081177,0.00081337,0.011768776114328,14.4691544
1663344000000,2022-09-16 16:00:00,ATOM/BTC,0.00082088,0.00082283,0.00081124,0.00081369,0.0063467820000000005,7.8
1663340400000,2022-09-16 15:00:00,ATOM/BTC,0.00082357,0.00082357,0.00081536,0.0008214,0.027062434592328,32.94671852
1663336800000,2022-09-16 14:00:00,ATOM/BTC,0.00078717,0.00082334,0.00078717,0.00082249,0.0796244948547901,96.80907349
1663333200000,2022-09-16 13:00:00,ATOM/BTC,0.00078904,0.00079163,0.000783,0.00078502,0.009030926287432,11.5040716
1663329600000,2022-09-16 12:00:00,ATOM/BTC,0.00079,0.00079805,0.00078556,0.00079132,0.0097529869831928,12.32495954
1663326000000,2022-09-16 11:00:00,ATOM/BTC,0.00076273,0.00078904,0.00076241,0.00078904,0.021278364286894398,26.96740886
1663322400000,2022-09-16 10:00:00,ATOM/BTC,0.00075771,0.00076277,0.00075452,0.00076262,0.0072448899999999995,9.5
1663318800000,2022-09-16 09:00:00,ATOM/BTC,0.00074596,0.00076495,0.00074596,0.00076091,0.0083697610378571,10.99967281
1663315200000,2022-09-16 08:00:00,ATOM/BTC,0.0007465,0.00075316,0.00074391,0.00074391,0.0336644492135571,45.25338981
1663311600000,2022-09-16 07:00:00,ATOM/BTC,0.00074214,0.00075187,0.00074214,0.00074764,0.009033942935852,12.0832793
1663308000000,2022-09-16 06:00:00,ATOM/BTC,0.00075738,0.00075738,0.00074,0.00074152,0.0078946494507712,10.64657656
1663304400000,2022-09-16 05:00:00,ATOM/BTC,0.00075877,0.00076614,0.00075687,0.00076069,0.023867592903214198,31.37624118
1663300800000,2022-09-16 04:00:00,ATOM/BTC,0.00077242,0.00077242,0.00075865,0.00075865,0.006575135043976501,8.66688861
1663297200000,2022-09-16 03:00:00,ATOM/BTC,0.00076652,0.00077234,0.00076207,0.00076975,0.005619175,7.3
1663293600000,2022-09-16 02:00:00,ATOM/BTC,0.0007673,0.0007673,0.00075829,0.00076662,0.0065186238913776,8.50307048
1663290000000,2022-09-16 01:00:00,ATOM/BTC,0.00077001,0.00077001,0.00076321,0.00076763,0.0080768434769831,10.52179237
1663286400000,2022-09-16 00:00:00,ATOM/BTC,0.00076328,0.00078095,0.00075643,0.00077619,0.0086294959739703,11.11776237
1663282800000,2022-09-15 23:00:00,ATOM/BTC,0.00077041,0.00077041,0.00074826,0.0007561,0.007031730000000001,9.3
1663279200000,2022-09-15 22:00:00,ATOM/BTC,0.00077417,0.00077991,0.00076891,0.00076891,0.0433323156708242,56.35551062
1663275600000,2022-09-15 21:00:00,ATOM/BTC,0.00076996,0.000777,0.00076995,0.00077486,0.018126529849967602,23.39329666
1663272000000,2022-09-15 20:00:00,ATOM/BTC,0.00076548,0.00077447,0.00076164,0.00076927,0.0092491607369879,12.02329577
1663268400000,2022-09-15 19:00:00,ATOM/BTC,0.00077378,0.00077378,0.00076321,0.00076631,0.0078467844456952,10.23969992
1663264800000,2022-09-15 18:00:00,ATOM/BTC,0.0007566,0.00077451,0.00075489,0.00077451,0.006575076841340699,8.48933757
1663261200000,2022-09-15 17:00:00,ATOM/BTC,0.00075574,0.00075574,0.00074855,0.00075532,0.008862220317504001,11.7330672
1663257600000,2022-09-15 16:00:00,ATOM/BTC,0.00075097,0.00075662,0.00074473,0.00075578,0.0128920539441808,17.05794536
1663254000000,2022-09-15 15:00:00,ATOM/BTC,0.00074906,0.00075196,0.00073439,0.00075047,0.015273919113996899,20.35247127
1663250400000,2022-09-15 14:00:00,ATOM/BTC,0.0007326,0.000767,0.00072362,0.00074811,0.1230247965048993,164.44746963
1663246800000,2022-09-15 13:00:00,ATOM/BTC,0.0007266,0.00072992,0.00072293,0.00072952,0.0074406662952952,10.19940001
1663243200000,2022-09-15 12:00:00,ATOM/BTC,0.00072747,0.00073258,0.00072509,0.00072562,0.007722106336310799,10.64208034
1663239600000,2022-09-15 11:00:00,ATOM/BTC,0.00071413,0.00072705,0.00071265,0.00072306,0.0199465587474894,27.58631199
1663236000000,2022-09-15 10:00:00,ATOM/BTC,0.00072016,0.00072229,0.00071267,0.00071267,0.0105817300324008,14.84800824
1663232400000,2022-09-15 09:00:00,ATOM/BTC,0.00071399,0.00071954,0.00070806,0.00071827,0.0194480404396061,27.07622543
1663228800000,2022-09-15 08:00:00,ATOM/BTC,0.000717,0.00073274,0.00070635,0.00071127,0.0320447270200176,45.05283088
1663225200000,2022-09-15 07:00:00,ATOM/BTC,0.00068532,0.00071531,0.00068532,0.00071531,0.03698973490327911,51.71147461
1663221600000,2022-09-15 06:00:00,ATOM/BTC,0.00067425,0.00069,0.00066287,0.00068347,0.053581085287409305,78.39566519
1663218000000,2022-09-15 05:00:00,ATOM/BTC,0.00067033,0.00068404,0.00067027,0.00067288,0.0177992234019496,26.45229967
1663214400000,2022-09-15 04:00:00,ATOM/BTC,0.0006704,0.00067252,0.00066559,0.00066941,0.0099122041490108,14.80737388
1663210800000,2022-09-15 03:00:00,ATOM/BTC,0.00067325,0.00067325,0.00066786,0.00066915,0.0066914999999999995,10.0
1663207200000,2022-09-15 02:00:00,ATOM/BTC,0.00067752,0.00067801,0.00066626,0.00067205,0.007331894960592,10.90974624
1663203600000,2022-09-15 01:00:00,ATOM/BTC,0.00068341,0.00068455,0.00067813,0.00067813,0.005696292,8.4
1663200000000,2022-09-15 00:00:00,ATOM/BTC,0.00068865,0.00068956,0.00067922,0.0006831,0.00778734,11.4
1663196400000,2022-09-14 23:00:00,ATOM/BTC,0.00069274,0.00069274,0.00068844,0.00069178,0.004911638,7.1
1663192800000,2022-09-14 22:00:00,ATOM/BTC,0.00069327,0.00069494,0.00068906,0.0006916,0.005187,7.5
1663189200000,2022-09-14 21:00:00,ATOM/BTC,0.00068855,0.00069261,0.00068844,0.00069139,0.006571664376778899,9.50500351
1663185600000,2022-09-14 20:00:00,ATOM/BTC,0.00068686,0.00068851,0.00068548,0.00068754,0.006462876000000001,9.4
1663182000000,2022-09-14 19:00:00,ATOM/BTC,0.0006827,0.00068637,0.00068107,0.0006863,0.00542177,7.9
1663178400000,2022-09-14 18:00:00,ATOM/BTC,0.00068496,0.00068511,0.00067844,0.00068257,0.0188571585574988,27.62670284
1663174800000,2022-09-14 17:00:00,ATOM/BTC,0.00068556,0.00068905,0.00068189,0.00068707,0.012925229547,18.8121
1663171200000,2022-09-14 16:00:00,ATOM/BTC,0.0006945,0.00069515,0.00068647,0.00068647,0.0060785151800808,8.85474264
1663167600000,2022-09-14 15:00:00,ATOM/BTC,0.00069836,0.00069891,0.00069562,0.00069702,0.006203478,8.9
1663164000000,2022-09-14 14:00:00,ATOM/BTC,0.00069918,0.00070192,0.00069633,0.00069731,0.0049506950355453,7.09970463
1663160400000,2022-09-14 13:00:00,ATOM/BTC,0.00070188,0.00070272,0.00069451,0.00069676,0.007246304,10.4
1663156800000,2022-09-14 12:00:00,ATOM/BTC,0.00069789,0.00070884,0.00069516,0.00070217,0.0131502007263697,18.72794441
1663153200000,2022-09-14 11:00:00,ATOM/BTC,0.00070164,0.00070164,0.00069895,0.00069895,0.004333490000000001,6.2
1663149600000,2022-09-14 10:00:00,ATOM/BTC,0.00070282,0.00070282,0.00069765,0.00070186,0.033677933590868,47.9838338
1663146000000,2022-09-14 09:00:00,ATOM/BTC,0.00069876,0.00070608,0.00069876,0.00070271,0.011717318703989902,16.67447269
1663142400000,2022-09-14 08:00:00,ATOM/BTC,0.00070018,0.00070155,0.00069126,0.00069914,0.011559236552403799,16.53350767
1663138800000,2022-09-14 07:00:00,ATOM/BTC,0.00070377,0.000707,0.00069387,0.00069949,0.0443508371309201,63.40453349
1663135200000,2022-09-14 06:00:00,ATOM/BTC,0.00070321,0.00070841,0.00070161,0.00070264,0.0109297376840672,15.55524548
1663131600000,2022-09-14 05:00:00,ATOM/BTC,0.0007032,0.00070507,0.00070147,0.00070305,0.00492135,7.0
1663128000000,2022-09-14 04:00:00,ATOM/BTC,0.00069541,0.00070348,0.00069541,0.00070348,0.0029296822488288003,4.16455656
1663120800000,2022-09-14 02:00:00,ATOM/BTC,0.00069455,0.00069471,0.00069455,0.00069471,0.0011520548704377,1.65832487
1663110000000,2022-09-13 23:00:00,ATOM/BTC,0.00069494,0.00069639,0.00068818,0.00068827,0.005850295,8.5
1663106400000,2022-09-13 22:00:00,ATOM/BTC,0.00069706,0.00070306,0.00069591,0.00069776,0.012869617379438397,18.44418909
1663095600000,2022-09-13 19:00:00,ATOM/BTC,0.00068811,0.00069421,0.00068255,0.00069333,0.0119977149589341,17.30447977
1663092000000,2022-09-13 18:00:00,ATOM/BTC,0.0006885,0.00069087,0.0006851,0.00068895,0.005180600062818,7.51955884
1663088400000,2022-09-13 17:00:00,ATOM/BTC,0.0006915,0.00069335,0.00068774,0.00068774,0.006826691423649401,9.92626781
1663084800000,2022-09-13 16:00:00,ATOM/BTC,0.00068811,0.00069299,0.00068811,0.00069257,0.004709476,6.8
1663081200000,2022-09-13 15:00:00,ATOM/BTC,0.00069015,0.00069433,0.00068277,0.00068645,0.013521369701893,19.69753034
1663077600000,2022-09-13 14:00:00,ATOM/BTC,0.00068793,0.00069236,0.0006868,0.0006868,0.016041923108668,23.35748851
1663074000000,2022-09-13 13:00:00,ATOM/BTC,0.00069884,0.00070015,0.00068774,0.00068894,0.0069522374320083995,10.09120886
1663070400000,2022-09-13 12:00:00,ATOM/BTC,0.00070349,0.00070727,0.00069245,0.00070184,0.0081077333526328,11.55211067
1663066800000,2022-09-13 11:00:00,ATOM/BTC,0.00070956,0.00070956,0.00070171,0.00070716,0.006223008,8.8
1663063200000,2022-09-13 10:00:00,ATOM/BTC,0.00070228,0.00070865,0.00070168,0.00070865,0.00864553,12.2
1663059600000,2022-09-13 09:00:00,ATOM/BTC,0.00071052,0.00071089,0.00070279,0.00070414,0.007675126000000001,10.9
1663056000000,2022-09-13 08:00:00,ATOM/BTC,0.0007185,0.0007185,0.00070787,0.00071027,0.005966268,8.4
1663052400000,2022-09-13 07:00:00,ATOM/BTC,0.00070932,0.00071923,0.00070932,0.00071923,0.006401147,8.9
1663048800000,2022-09-13 06:00:00,ATOM/BTC,0.00070735,0.00072,0.00070617,0.00071042,0.007108619224443601,10.00622058
1663045200000,2022-09-13 05:00:00,ATOM/BTC,0.0007018,0.00071163,0.0007018,0.00070563,0.0093874000466388,13.30357276
1663041600000,2022-09-13 04:00:00,ATOM/BTC,0.00071014,0.00071014,0.00070049,0.00070153,0.0064540759999999996,9.2
1663038000000,2022-09-13 03:00:00,ATOM/BTC,0.00069902,0.00071475,0.00069549,0.00071475,0.00643321390134,9.00064904
1663034400000,2022-09-13 02:00:00,ATOM/BTC,0.00068983,0.00069902,0.00068818,0.00069902,0.007968827999999999,11.4
1663030800000,2022-09-13 01:00:00,ATOM/BTC,0.00068816,0.00069039,0.00068629,0.00068851,0.005301527,7.7
1663027200000,2022-09-13 00:00:00,ATOM/BTC,0.00069359,0.00069359,0.0006865,0.00068974,0.005931764,8.6
1663023600000,2022-09-12 23:00:00,ATOM/BTC,0.00069141,0.00069612,0.00068928,0.00069284,0.0089288416363836,12.88730679
1663020000000,2022-09-12 22:00:00,ATOM/BTC,0.00069335,0.00069589,0.00069162,0.00069177,0.004219797,6.1
1663016400000,2022-09-12 21:00:00,ATOM/BTC,0.00069802,0.00069899,0.00069021,0.00069232,0.008104478234744,11.70626045
1663012800000,2022-09-12 20:00:00,ATOM/BTC,0.000692,0.00069937,0.00068972,0.00069937,0.0053154677666027005,7.60036571
1663009200000,2022-09-12 19:00:00,ATOM/BTC,0.00068946,0.00069336,0.00068946,0.00069148,0.006515521967385599,9.42257472
1663005600000,2022-09-12 18:00:00,ATOM/BTC,0.00069262,0.00069262,0.00068578,0.00068903,0.0220489599931097,31.99999999
1663002000000,2022-09-12 17:00:00,ATOM/BTC,0.00069116,0.00069402,0.0006885,0.00069086,0.022245692,32.2
1662998400000,2022-09-12 16:00:00,ATOM/BTC,0.00069683,0.00069683,0.00068121,0.00068927,0.009077136475990299,13.16920289
1662994800000,2022-09-12 15:00:00,ATOM/BTC,0.00071223,0.00071223,0.00069641,0.00069777,0.0158882831105733,22.77008629
1662991200000,2022-09-12 14:00:00,ATOM/BTC,0.00072117,0.00072117,0.00071108,0.00071533,0.0082031294099216,11.46761552
1662987600000,2022-09-12 13:00:00,ATOM/BTC,0.00072297,0.00072559,0.00072125,0.00072125,0.0060417729214625,8.37680821
1662984000000,2022-09-12 12:00:00,ATOM/BTC,0.00072168,0.00072792,0.00071977,0.00072374,0.0055727979999999995,7.7
1662980400000,2022-09-12 11:00:00,ATOM/BTC,0.00073621,0.00073621,0.00071985,0.00072381,0.011961946600363201,16.52636272
1662976800000,2022-09-12 10:00:00,ATOM/BTC,0.00072475,0.00074095,0.00072384,0.00073462,0.004975625058044399,6.77305962
1662973200000,2022-09-12 09:00:00,ATOM/BTC,0.00071397,0.00073,0.00071397,0.00072393,0.0075083360822289,10.37163273
1662969600000,2022-09-12 08:00:00,ATOM/BTC,0.00069912,0.00071547,0.00069912,0.00071038,0.15195379424658842,213.90494418
1662966000000,2022-09-12 07:00:00,ATOM/BTC,0.00070404,0.00070435,0.00069817,0.00070078,0.0077420464566878,11.04775601
1662962400000,2022-09-12 06:00:00,ATOM/BTC,0.00070699,0.00070699,0.00070226,0.00070482,0.0071170815229368,10.09772924
1662958800000,2022-09-12 05:00:00,ATOM/BTC,0.00070684,0.00070932,0.00070337,0.00070717,0.0211666722629432,29.93151896
1662955200000,2022-09-12 04:00:00,ATOM/BTC,0.00070897,0.00071061,0.00070616,0.00070686,0.006794957140587,9.61287545
1662951600000,2022-09-12 03:00:00,ATOM/BTC,0.00070978,0.00071234,0.00070779,0.00070817,0.005736177,8.1
1662948000000,2022-09-12 02:00:00,ATOM/BTC,0.00072403,0.00072403,0.00070931,0.00070931,0.005461687,7.7
1662944400000,2022-09-12 01:00:00,ATOM/BTC,0.00071109,0.0007292,0.00071043,0.00072726,0.0110331185388648,15.17080348
1662940800000,2022-09-12 00:00:00,ATOM/BTC,0.00071714,0.00071761,0.00070852,0.00070852,0.0098457447568228,13.89621289
1662937200000,2022-09-11 23:00:00,ATOM/BTC,0.0007208,0.000722,0.00071847,0.00072027,0.0059782410000000005,8.3
1662933600000,2022-09-11 22:00:00,ATOM/BTC,0.00071597,0.00072241,0.00071597,0.00071854,0.006035736000000001,8.4
1662930000000,2022-09-11 21:00:00,ATOM/BTC,0.00072394,0.00072394,0.00071051,0.00071406,0.0154020213799164,21.56964594
1662926400000,2022-09-11 20:00:00,ATOM/BTC,0.00072937,0.0007314,0.00072413,0.00072543,0.0125735217064437,17.33250859
1662922800000,2022-09-11 19:00:00,ATOM/BTC,0.0007286,0.00072992,0.00072642,0.00072992,0.0072803773120864,9.97421267
1662919200000,2022-09-11 18:00:00,ATOM/BTC,0.0007315,0.0007315,0.00072677,0.00072678,0.006831732,9.4
1662915600000,2022-09-11 17:00:00,ATOM/BTC,0.00073152,0.00073698,0.00072946,0.0007301,0.0058408,8.0
1662912000000,2022-09-11 16:00:00,ATOM/BTC,0.00072647,0.0007339,0.00072647,0.00072953,0.0112078813363785,15.36315345
1662908400000,2022-09-11 15:00:00,ATOM/BTC,0.00072985,0.00072985,0.00072639,0.00072764,0.00582112,8.0
1662904800000,2022-09-11 14:00:00,ATOM/BTC,0.00072922,0.00073068,0.00072681,0.00072973,0.0058408327905679,8.00410123
1662901200000,2022-09-11 13:00:00,ATOM/BTC,0.00072551,0.00073167,0.00072285,0.00073167,0.006804300231282001,9.2996846
1662897600000,2022-09-11 12:00:00,ATOM/BTC,0.0007302,0.0007306,0.00072241,0.00072441,0.022634009984980802,31.24475088
1662894000000,2022-09-11 11:00:00,ATOM/BTC,0.00073261,0.00073334,0.00072721,0.00072974,0.007516322000000001,10.3
1662890400000,2022-09-11 10:00:00,ATOM/BTC,0.00073042,0.0007336,0.00072969,0.0007336,0.005409546299360001,7.3739726
1662886800000,2022-09-11 09:00:00,ATOM/BTC,0.00073134,0.00073344,0.00072835,0.00072835,0.006535654153581,8.97323286
1662883200000,2022-09-11 08:00:00,ATOM/BTC,0.00073688,0.00073803,0.00073211,0.00073211,0.00805321,11.0
1662879600000,2022-09-11 07:00:00,ATOM/BTC,0.00073941,0.00075572,0.00073186,0.00073969,0.007944998551119698,10.74098413
1662876000000,2022-09-11 06:00:00,ATOM/BTC,0.00073409,0.0007374,0.00072492,0.0007374,0.006415379992626,8.69999999
1662872400000,2022-09-11 05:00:00,ATOM/BTC,0.00072822,0.00073603,0.00072822,0.00073375,0.00953875,13.0
1662868800000,2022-09-11 04:00:00,ATOM/BTC,0.00073275,0.000734,0.00072843,0.00072913,0.005760127,7.9
1662865200000,2022-09-11 03:00:00,ATOM/BTC,0.00073133,0.0007331,0.00072799,0.0007331,0.009275101981214,12.65189194
1662861600000,2022-09-11 02:00:00,ATOM/BTC,0.00073106,0.00073177,0.00072796,0.00073177,0.0067448343457859,9.21715067
1662858000000,2022-09-11 01:00:00,ATOM/BTC,0.00073556,0.00073615,0.00073,0.00073054,0.0069912678,9.57
1662854400000,2022-09-11 00:00:00,ATOM/BTC,0.00074141,0.00074141,0.00073373,0.00073655,0.0090066010668485,12.22809187
1662850800000,2022-09-10 23:00:00,ATOM/BTC,0.00074233,0.00074307,0.00073702,0.00073827,0.006422948999999999,8.7
1662847200000,2022-09-10 22:00:00,ATOM/BTC,0.00074878,0.00075415,0.00074679,0.00074732,0.007174272,9.6
1662843600000,2022-09-10 21:00:00,ATOM/BTC,0.00075738,0.00075788,0.00074857,0.00074857,0.010629694,14.2
1662840000000,2022-09-10 20:00:00,ATOM/BTC,0.00074143,0.00075792,0.00073618,0.00075792,0.010443750431726401,13.77948917
1662836400000,2022-09-10 19:00:00,ATOM/BTC,0.00074574,0.00074715,0.00074069,0.00074081,0.006963614,9.4
1662832800000,2022-09-10 18:00:00,ATOM/BTC,0.00074864,0.00076,0.00074626,0.00074626,0.0084932751111942,11.38112067
1662829200000,2022-09-10 17:00:00,ATOM/BTC,0.00073656,0.00074606,0.00073589,0.00074606,0.0064266241282698,8.61408483
1662825600000,2022-09-10 16:00:00,ATOM/BTC,0.00074158,0.00074246,0.00073311,0.00073929,0.005905508454240299,7.98808107
1662822000000,2022-09-10 15:00:00,ATOM/BTC,0.00074606,0.00074757,0.00074148,0.00074148,0.005315546797046399,7.16883368
1662818400000,2022-09-10 14:00:00,ATOM/BTC,0.00074338,0.00074364,0.00074146,0.00074295,0.00638937,8.6
1662814800000,2022-09-10 13:00:00,ATOM/BTC,0.00074703,0.00074859,0.00074376,0.00074413,0.006771582999999999,9.1
1662811200000,2022-09-10 12:00:00,ATOM/BTC,0.00075144,0.00075304,0.00074565,0.0007465,0.0067185,9.0
1662807600000,2022-09-10 11:00:00,ATOM/BTC,0.00074408,0.00075437,0.00074172,0.00075193,0.0110219609965557,14.65822749
1662804000000,2022-09-10 10:00:00,ATOM/BTC,0.00074674,0.0007472,0.00074092,0.0007432,0.0075063199999999995,10.1
1662800400000,2022-09-10 09:00:00,ATOM/BTC,0.0007419,0.00074702,0.00074166,0.0007461,0.00790866,10.6
1662796800000,2022-09-10 08:00:00,ATOM/BTC,0.00073523,0.00074118,0.00073486,0.00074062,0.0129489097539848,17.48387804
1662793200000,2022-09-10 07:00:00,ATOM/BTC,0.00074759,0.00074759,0.00073506,0.00073506,0.013521017463332402,18.39444054
1662789600000,2022-09-10 06:00:00,ATOM/BTC,0.00074862,0.00075157,0.00074609,0.00074858,0.009551880799999999,12.76
1662786000000,2022-09-10 05:00:00,ATOM/BTC,0.00074108,0.00075224,0.00074092,0.00074533,0.007487326796448901,10.04565333
1662782400000,2022-09-10 04:00:00,ATOM/BTC,0.00074897,0.00075201,0.00074324,0.00074324,0.005128356000000001,6.9
1662778800000,2022-09-10 03:00:00,ATOM/BTC,0.00075385,0.00075385,0.00074294,0.00074294,0.0112852021142718,15.18992397
1662775200000,2022-09-10 02:00:00,ATOM/BTC,0.00075331,0.00075331,0.00075019,0.00075171,0.007216416,9.6
1662771600000,2022-09-10 01:00:00,ATOM/BTC,0.00075567,0.00076108,0.0007527,0.00075396,0.0066348480000000005,8.8
