https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSD,Volume BTC
1643068800,2022-01-25 00:00:00,SUSD/BTC,0.00002741,0.00002805,0.00002679,0.00002784,107.428,0.00295966389
1642982400,2022-01-24 00:00:00,SUSD/BTC,0.00002766,0.00003033,0.0000269,0.00002735,6242.4525,0.181529136265
1642896000,2022-01-23 00:00:00,SUSD/BTC,0.00002939,0.00002939,0.00002766,0.00002766,379.4835,0.010795670158
1642809600,2022-01-22 00:00:00,SUSD/BTC,0.00002528,0.00003023,0.00002528,0.00002872,7900.21651772,0.2224704719489816
1642723200,2022-01-21 00:00:00,SUSD/BTC,0.00002461,0.00002844,0.00002427,0.00002731,3582.82179132,0.0954267550959204
1642636800,2022-01-20 00:00:00,SUSD/BTC,0.00002387,0.0000246,0.00002316,0.0000246,854.5667,0.020810238341
1642550400,2022-01-19 00:00:00,SUSD/BTC,0.00002347,0.00002485,0.0000234,0.0000244,28.9405,0.000693246758
1642464000,2022-01-18 00:00:00,SUSD/BTC,0.00002384,0.0000246,0.00002358,0.00002374,127.45147717,0.0030937729048612
1642377600,2022-01-17 00:00:00,SUSD/BTC,0.00002329,0.00002407,0.00002329,0.00002385,35629.0524,0.830147963495
1642291200,2022-01-16 00:00:00,SUSD/BTC,0.00002319,0.0000241,0.0000219,0.0000241,623.6083,0.014475022218
1642204800,2022-01-15 00:00:00,SUSD/BTC,0.000023,0.000024,0.00002268,0.00002308,94.2163,0.002185328194
1642118400,2022-01-14 00:00:00,SUSD/BTC,0.00002344,0.00002436,0.00002284,0.00002306,993.5608,0.023368532508
1642032000,2022-01-13 00:00:00,SUSD/BTC,0.00002226,0.00002376,0.00002226,0.00002337,105.58995019,0.0024697409759289
1641945600,2022-01-12 00:00:00,SUSD/BTC,0.00002341,0.00002494,0.00002272,0.00002272,537.26629346,0.0127630125918924
1641859200,2022-01-11 00:00:00,SUSD/BTC,0.00002389,0.00002502,0.00002334,0.0000235,2336.63421622,0.0574241329788244
1641772800,2022-01-10 00:00:00,SUSD/BTC,0.00002383,0.00002524,0.00002352,0.00002432,311.7496,0.00767456448
1641686400,2022-01-09 00:00:00,SUSD/BTC,0.0000239,0.00002434,0.00002339,0.00002378,207.2686,0.004862191012
1641600000,2022-01-08 00:00:00,SUSD/BTC,0.00002395,0.00002473,0.00002275,0.00002374,185.0806,0.004484333369
1641513600,2022-01-07 00:00:00,SUSD/BTC,0.00002355,0.00002468,0.00002316,0.00002411,2226.17339724,0.0525701815288832
1641427200,2022-01-06 00:00:00,SUSD/BTC,0.0000231,0.00002505,0.00002302,0.00002318,2468.38895303,0.0588031406756924
1641340800,2022-01-05 00:00:00,SUSD/BTC,0.00002213,0.00002338,0.00002144,0.00002338,2334.2985479,0.052081802853823
1641254400,2022-01-04 00:00:00,SUSD/BTC,0.00002156,0.00002242,0.00002063,0.00002242,4917.8302033,0.104627074989986
1641168000,2022-01-03 00:00:00,SUSD/BTC,0.00002106,0.00002205,0.00002088,0.0000215,1471.7265,0.032044330328
1641081600,2022-01-02 00:00:00,SUSD/BTC,0.00002138,0.00002158,0.00002088,0.00002113,316.8032,0.006631447287
1640995200,2022-01-01 00:00:00,SUSD/BTC,0.00002174,0.00002183,0.00002064,0.00002092,679.96617566,0.0146404791074516
1640908800,2021-12-31 00:00:00,SUSD/BTC,0.00002149,0.0000217,0.00002041,0.00002047,548.98092955,0.0117553235369825
1640822400,2021-12-30 00:00:00,SUSD/BTC,0.00002069,0.00002159,0.00001982,0.00002109,424.9417,0.009159084216
