https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume BTC
1663311600,2022-09-16 07:00:00,ATOM/BTC,0.00074269,0.0007536,0.00074263,0.00074891,476.66535775,0.3567542556211675
1663308000,2022-09-16 06:00:00,ATOM/BTC,0.00075758,0.00075804,0.00073918,0.00074196,1780.51523293,1.3307338847012805
1663304400,2022-09-16 05:00:00,ATOM/BTC,0.00075875,0.00076255,0.00075528,0.00075746,392.3176,0.297399480545
1663300800,2022-09-16 04:00:00,ATOM/BTC,0.00077292,0.0007733,0.00075808,0.0007584,521.3242271,0.399197100620009
1663297200,2022-09-16 03:00:00,ATOM/BTC,0.00076461,0.00077323,0.0007622,0.00077315,240.4101,0.18502390852
1663293600,2022-09-16 02:00:00,ATOM/BTC,0.00076946,0.00076946,0.00075781,0.00076498,629.02379699,0.4792616910254135
1663290000,2022-09-16 01:00:00,ATOM/BTC,0.00077754,0.00077754,0.00076321,0.00076814,437.45587773,0.3357826526349014
1663286400,2022-09-16 00:00:00,ATOM/BTC,0.00075645,0.000784,0.00075372,0.00077753,3163.4461,2.426791665968
1663282800,2022-09-15 23:00:00,ATOM/BTC,0.00077,0.00077408,0.00074693,0.00075756,1499.34244673,1.139517599574882
1663279200,2022-09-15 22:00:00,ATOM/BTC,0.00077488,0.00078216,0.00076726,0.00077034,931.0424,0.722559281222
1663275600,2022-09-15 21:00:00,ATOM/BTC,0.00076995,0.00078,0.00076908,0.00077473,1153.12288115,0.895362938289097
1663272000,2022-09-15 20:00:00,ATOM/BTC,0.00076632,0.00077583,0.00075987,0.00077065,1101.6574,0.845557690792
1663268400,2022-09-15 19:00:00,ATOM/BTC,0.00077442,0.00077557,0.00076575,0.00076651,518.84724294,0.399619934872062
1663264800,2022-09-15 18:00:00,ATOM/BTC,0.0007575,0.00077754,0.00075612,0.00077617,1421.19077563,1.0895313177467834
1663261200,2022-09-15 17:00:00,ATOM/BTC,0.00075718,0.00075747,0.0007485,0.00075675,418.3840344,0.314983593315744
1663257600,2022-09-15 16:00:00,ATOM/BTC,0.00075112,0.00075933,0.00074502,0.00075645,1291.4739,0.973005872615
1663254000,2022-09-15 15:00:00,ATOM/BTC,0.00074855,0.0007556,0.00073104,0.00075094,2178.22905478,1.620499044874004
1663250400,2022-09-15 14:00:00,ATOM/BTC,0.00073392,0.00077127,0.00072394,0.00074861,2088.71308684,1.5633759048952973
1663246800,2022-09-15 13:00:00,ATOM/BTC,0.00072702,0.00076,0.00072321,0.00073354,2807.53284586,2.0719291239953224
1663243200,2022-09-15 12:00:00,ATOM/BTC,0.00072287,0.00076902,0.0007228,0.00072552,6480.7886,4.74985944042
1663239600,2022-09-15 11:00:00,ATOM/BTC,0.00071371,0.00073171,0.00071288,0.00072343,664.8895824,0.4808432981065022
1663236000,2022-09-15 10:00:00,ATOM/BTC,0.00071771,0.00072405,0.00071228,0.00071337,1158.43225128,0.8317942465221934
1663232400,2022-09-15 09:00:00,ATOM/BTC,0.00071264,0.00072184,0.00070818,0.00071731,720.6913949,0.516234470167625
1663228800,2022-09-15 08:00:00,ATOM/BTC,0.00071525,0.00073487,0.00070516,0.00071256,3087.07991742,2.2211032122824766
1663225200,2022-09-15 07:00:00,ATOM/BTC,0.00068781,0.00071718,0.00068781,0.00071523,3159.5353,2.218102192585
1663221600,2022-09-15 06:00:00,ATOM/BTC,0.00067417,0.00069188,0.00066192,0.00068748,2466.58117971,1.6756976702605403
1663218000,2022-09-15 05:00:00,ATOM/BTC,0.00067111,0.00067548,0.0006698,0.00067523,279.2263,0.187941719356
1663214400,2022-09-15 04:00:00,ATOM/BTC,0.00067129,0.0006716,0.00066521,0.00067096,408.1934,0.272945433488
1663210800,2022-09-15 03:00:00,ATOM/BTC,0.00067311,0.00067365,0.00066582,0.0006709,424.53442764,0.2842434567664336
1663207200,2022-09-15 02:00:00,ATOM/BTC,0.00067879,0.00067879,0.00066586,0.00067296,934.52402396,0.626868064697611
1663203600,2022-09-15 01:00:00,ATOM/BTC,0.00068306,0.00068531,0.00067837,0.00067921,176.011,0.120010415085
1663200000,2022-09-15 00:00:00,ATOM/BTC,0.00069112,0.00069112,0.00067813,0.0006826,1776.6729583,1.2082790152649114
1663196400,2022-09-14 23:00:00,ATOM/BTC,0.00069291,0.00069332,0.00068842,0.00069075,303.8112,0.209708591453
1663192800,2022-09-14 22:00:00,ATOM/BTC,0.00069264,0.0006949,0.00068939,0.00069194,227.09520563,0.1573925408407562
1663189200,2022-09-14 21:00:00,ATOM/BTC,0.00068929,0.00069258,0.00068778,0.00069258,552.13872728,0.3814826841630304
1663185600,2022-09-14 20:00:00,ATOM/BTC,0.00068644,0.0006903,0.0006851,0.00069002,4466.61251422,3.0750019431582798
1663182000,2022-09-14 19:00:00,ATOM/BTC,0.00068282,0.00068627,0.00068039,0.00068627,466.9864,0.319230546064
1663178400,2022-09-14 18:00:00,ATOM/BTC,0.00068616,0.00068616,0.00067794,0.00068209,1057.15008638,0.7192037484417755
1663174800,2022-09-14 17:00:00,ATOM/BTC,0.00068726,0.00069001,0.00068101,0.00068721,591.70081314,0.405839200296692
1663171200,2022-09-14 16:00:00,ATOM/BTC,0.00069643,0.00069651,0.00068485,0.0006869,1054.63556604,0.727849432501784
1663167600,2022-09-14 15:00:00,ATOM/BTC,0.00069799,0.00069885,0.00069594,0.00069705,224.6224,0.156503059128
1663164000,2022-09-14 14:00:00,ATOM/BTC,0.00069907,0.00070223,0.00069619,0.00069729,575.7248,0.402315019652
1663160400,2022-09-14 13:00:00,ATOM/BTC,0.0007018,0.00070331,0.00069359,0.00069873,454.24146283,0.3166160778509303
1663156800,2022-09-14 12:00:00,ATOM/BTC,0.00070094,0.0007107,0.00069431,0.0007007,1050.6815,0.739948032304
1663153200,2022-09-14 11:00:00,ATOM/BTC,0.00070195,0.0007023,0.00069909,0.00070173,58.4787,0.040959736344
1663149600,2022-09-14 10:00:00,ATOM/BTC,0.00070106,0.00070183,0.0006968,0.00070055,84.5091,0.059113692191
1663146000,2022-09-14 09:00:00,ATOM/BTC,0.00069868,0.00070757,0.00069785,0.00070132,323.9495,0.227610698073
1663142400,2022-09-14 08:00:00,ATOM/BTC,0.0006992,0.00070227,0.00068896,0.00069808,990.8018,0.689833464102
1663138800,2022-09-14 07:00:00,ATOM/BTC,0.00070288,0.00070669,0.0006928,0.00069909,317.03194177,0.2213477900462638
1663135200,2022-09-14 06:00:00,ATOM/BTC,0.00070552,0.00071021,0.0007004,0.00070384,738.97580641,0.5215967549089635
1663131600,2022-09-14 05:00:00,ATOM/BTC,0.00070266,0.00070552,0.00070147,0.00070452,154.48231353,0.1086543335487365
1663128000,2022-09-14 04:00:00,ATOM/BTC,0.00069824,0.00070279,0.00069632,0.00070171,206.212,0.144557569234
1663124400,2022-09-14 03:00:00,ATOM/BTC,0.0006956,0.00070033,0.00069445,0.000698,271.3559,0.189775377873
1663120800,2022-09-14 02:00:00,ATOM/BTC,0.00069378,0.0006962,0.00069178,0.00069561,118.9798,0.08260966767
1663117200,2022-09-14 01:00:00,ATOM/BTC,0.00069648,0.00069657,0.00069084,0.00069352,167.1472,0.11581203637
1663113600,2022-09-14 00:00:00,ATOM/BTC,0.00068855,0.00070005,0.00068226,0.00069686,691.0546,0.477356437982
1663110000,2022-09-13 23:00:00,ATOM/BTC,0.00069716,0.00069716,0.00068808,0.00068934,264.3659,0.183018334657
1663106400,2022-09-13 22:00:00,ATOM/BTC,0.00070768,0.00070768,0.00069717,0.00069717,615.2128,0.430869214718
1663102800,2022-09-13 21:00:00,ATOM/BTC,0.00069505,0.00071243,0.00069505,0.000708,816.0555,0.575397769045
1663099200,2022-09-13 20:00:00,ATOM/BTC,0.00069377,0.00069729,0.00069326,0.0006955,461.5266,0.321318277425
1663095600,2022-09-13 19:00:00,ATOM/BTC,0.00069052,0.00069437,0.00068091,0.00069329,1289.2779,0.888780250137
1663092000,2022-09-13 18:00:00,ATOM/BTC,0.00068812,0.00069727,0.00068355,0.0006909,767.20203126,0.5321533182732772
1663088400,2022-09-13 17:00:00,ATOM/BTC,0.00069184,0.00069246,0.00068716,0.00068842,54.8146,0.037783644218
1663084800,2022-09-13 16:00:00,ATOM/BTC,0.00068732,0.00069312,0.0006867,0.00069253,174.03022717,0.1201086407495717
1663081200,2022-09-13 15:00:00,ATOM/BTC,0.00069057,0.00069539,0.0006801,0.0006872,1957.67980354,1.3494077576243572
1663077600,2022-09-13 14:00:00,ATOM/BTC,0.00068802,0.000692,0.00068318,0.00068914,589.66513831,0.4056246424985195
1663074000,2022-09-13 13:00:00,ATOM/BTC,0.00070045,0.00070058,0.0006866,0.00068769,744.56629325,0.514861290233849
1663070400,2022-09-13 12:00:00,ATOM/BTC,0.0007068,0.00071047,0.00069016,0.00069874,2531.2701,1.775962469135
1663066800,2022-09-13 11:00:00,ATOM/BTC,0.00071005,0.0007104,0.00070095,0.00070672,714.20693135,0.505135311237725
1663063200,2022-09-13 10:00:00,ATOM/BTC,0.00070309,0.00071,0.00069969,0.00070972,411.7434,0.290407402473
1663059600,2022-09-13 09:00:00,ATOM/BTC,0.00070996,0.00071151,0.00070086,0.00070381,276.2785,0.19504259422
1663056000,2022-09-13 08:00:00,ATOM/BTC,0.00071958,0.00072013,0.00070818,0.00070998,278.7287,0.198619870707
1663052400,2022-09-13 07:00:00,ATOM/BTC,0.00070918,0.00072067,0.00070918,0.00071949,790.27797089,0.5661135305527542
1663048800,2022-09-13 06:00:00,ATOM/BTC,0.00070606,0.00072242,0.00070565,0.00071092,1007.0247,0.7181441276
1663045200,2022-09-13 05:00:00,ATOM/BTC,0.00070148,0.00071097,0.00070128,0.00070572,104.8969,0.074148200276
1663041600,2022-09-13 04:00:00,ATOM/BTC,0.00071121,0.0007118,0.0006996,0.00070108,189.2065,0.133479974426
1663038000,2022-09-13 03:00:00,ATOM/BTC,0.0006999,0.0007172,0.00069579,0.00071165,470.20255754,0.3339801558058484
1663034400,2022-09-13 02:00:00,ATOM/BTC,0.00068906,0.0007015,0.00068769,0.00070026,252.98239274,0.1755284987263765
1663030800,2022-09-13 01:00:00,ATOM/BTC,0.00068922,0.00068999,0.00068626,0.00068863,89.1163,0.061373034242
1663027200,2022-09-13 00:00:00,ATOM/BTC,0.00069316,0.00069316,0.00068479,0.00069058,130.5059,0.089789340962
1663023600,2022-09-12 23:00:00,ATOM/BTC,0.00069072,0.0006962,0.00069047,0.00069331,142.87260013,0.0992297173501634
1663020000,2022-09-12 22:00:00,ATOM/BTC,0.00069323,0.00069489,0.00068908,0.00069094,153.8733,0.10660742982
1663016400,2022-09-12 21:00:00,ATOM/BTC,0.00069849,0.00069914,0.00069072,0.00069096,84.6091,0.05875187524
1663012800,2022-09-12 20:00:00,ATOM/BTC,0.00069251,0.00070183,0.00068937,0.00069975,946.65333732,0.6610895750006936
1663009200,2022-09-12 19:00:00,ATOM/BTC,0.00068895,0.00069438,0.00068852,0.00069146,246.7878,0.170871399085
1663005600,2022-09-12 18:00:00,ATOM/BTC,0.00069184,0.00069271,0.0006847,0.00068915,147.98627368,0.10187997585674
1663002000,2022-09-12 17:00:00,ATOM/BTC,0.00069178,0.00069383,0.00068783,0.00069313,648.85158299,0.4476179818382083
1662998400,2022-09-12 16:00:00,ATOM/BTC,0.00069741,0.00069874,0.00067943,0.00069094,888.45402348,0.6098782742174856
1662994800,2022-09-12 15:00:00,ATOM/BTC,0.00071403,0.00071409,0.00069418,0.0006965,4076.65135803,2.8579991626708361
1662991200,2022-09-12 14:00:00,ATOM/BTC,0.000721,0.000721,0.00070758,0.00071467,593.79179544,0.4239099403601768
1662987600,2022-09-12 13:00:00,ATOM/BTC,0.00072246,0.0007257,0.00071744,0.00071925,180.72057544,0.1302727904447688
1662984000,2022-09-12 12:00:00,ATOM/BTC,0.00072213,0.00072706,0.00071943,0.00072246,382.23773732,0.276386758583968
1662980400,2022-09-12 11:00:00,ATOM/BTC,0.00073419,0.00073781,0.00071911,0.00072312,661.35943009,0.4816393018768029
1662976800,2022-09-12 10:00:00,ATOM/BTC,0.0007231,0.0007448,0.00072242,0.00073568,1179.49062525,0.8657454258368069
1662973200,2022-09-12 09:00:00,ATOM/BTC,0.0007144,0.00073237,0.00071432,0.00072518,1463.69485095,1.0576481413220902
1662969600,2022-09-12 08:00:00,ATOM/BTC,0.00070178,0.00071624,0.0006974,0.00071624,789.96738636,0.5598756775415353
1662966000,2022-09-12 07:00:00,ATOM/BTC,0.00070477,0.00070484,0.00069839,0.0007021,266.9509,0.187326724127
1662962400,2022-09-12 06:00:00,ATOM/BTC,0.000706,0.00070621,0.00070183,0.00070487,649.431,0.457229874668
1662958800,2022-09-12 05:00:00,ATOM/BTC,0.00070812,0.00070924,0.00070322,0.00070605,270.58887458,0.1910117024088726
1662955200,2022-09-12 04:00:00,ATOM/BTC,0.0007082,0.00071092,0.00070638,0.00070638,53.9177,0.038188960362
1662951600,2022-09-12 03:00:00,ATOM/BTC,0.00070946,0.0007135,0.00070696,0.0007085,220.8988,0.156730394646
1662948000,2022-09-12 02:00:00,ATOM/BTC,0.0007236,0.0007236,0.000707,0.00070934,416.2439,0.297134738768
1662944400,2022-09-12 01:00:00,ATOM/BTC,0.00071075,0.00073084,0.0007089,0.00072365,1172.8276,0.841029170118
1662940800,2022-09-12 00:00:00,ATOM/BTC,0.00071969,0.00071969,0.00070856,0.00070948,1035.5283,0.739868297152
1662937200,2022-09-11 23:00:00,ATOM/BTC,0.00072091,0.00072317,0.00071844,0.00071922,1865.95037738,1.344466755548124
1662933600,2022-09-11 22:00:00,ATOM/BTC,0.0007159,0.00072369,0.00071424,0.00072033,1238.9423,0.892500213562
1662930000,2022-09-11 21:00:00,ATOM/BTC,0.00072484,0.00072495,0.00070836,0.00071588,1393.1432,1.000569486746
1662926400,2022-09-11 20:00:00,ATOM/BTC,0.00072948,0.000731,0.00072281,0.000726,256.26613091,0.1863582807389009
1662922800,2022-09-11 19:00:00,ATOM/BTC,0.0007287,0.00073027,0.00072793,0.00072987,41.98428472,0.03058548994934
1662919200,2022-09-11 18:00:00,ATOM/BTC,0.0007308,0.00073189,0.00072674,0.00072797,272.5922,0.198697402354
1662915600,2022-09-11 17:00:00,ATOM/BTC,0.0007318,0.00073797,0.00072922,0.00073067,282.84878814,0.2073218401723846
1662912000,2022-09-11 16:00:00,ATOM/BTC,0.00072658,0.00073313,0.00072658,0.00072953,62.13380009,0.0454249660738647
1662908400,2022-09-11 15:00:00,ATOM/BTC,0.00072942,0.00073048,0.00072627,0.00072681,82.883,0.060244414848
1662904800,2022-09-11 14:00:00,ATOM/BTC,0.00073104,0.00073497,0.00072553,0.00073058,155.5386,0.113404670541
1662901200,2022-09-11 13:00:00,ATOM/BTC,0.0007256,0.00073345,0.00072285,0.00073151,247.52570456,0.1799999061418292
1662897600,2022-09-11 12:00:00,ATOM/BTC,0.0007303,0.00073104,0.00072331,0.00072357,305.9793,0.222025544019
1662894000,2022-09-11 11:00:00,ATOM/BTC,0.00073419,0.00073427,0.0007274,0.00073001,97.0712,0.070831728917
1662890400,2022-09-11 10:00:00,ATOM/BTC,0.00073037,0.00073415,0.00072873,0.00073415,157.07164456,0.1148237136760496
1662886800,2022-09-11 09:00:00,ATOM/BTC,0.00073109,0.0007345,0.00072822,0.00073065,524.26854885,0.3836665842775707
1662883200,2022-09-11 08:00:00,ATOM/BTC,0.0007394,0.0007396,0.00072999,0.00073016,175.0855,0.128569164002
1662879600,2022-09-11 07:00:00,ATOM/BTC,0.0007408,0.000759,0.00073255,0.00074149,1288.71915849,0.9600068602268366
1662876000,2022-09-11 06:00:00,ATOM/BTC,0.00073401,0.00074076,0.00072556,0.00074076,404.0692,0.295687635076
1662872400,2022-09-11 05:00:00,ATOM/BTC,0.00072979,0.00073632,0.00072928,0.00073393,130.731837,0.095896816158966
1662868800,2022-09-11 04:00:00,ATOM/BTC,0.00073448,0.00073466,0.000729,0.000729,41.8524,0.030656112863
1662865200,2022-09-11 03:00:00,ATOM/BTC,0.00073101,0.00073444,0.00072941,0.00073444,58.1611,0.042580661279
1662861600,2022-09-11 02:00:00,ATOM/BTC,0.00073062,0.00073267,0.00072788,0.00073214,337.50730837,0.2465827104301528
1662858000,2022-09-11 01:00:00,ATOM/BTC,0.00073614,0.00073659,0.0007294,0.00073006,475.8643,0.347921567543
1662854400,2022-09-11 00:00:00,ATOM/BTC,0.0007394,0.0007415,0.00073361,0.00073602,287.5844,0.212167942093
1662850800,2022-09-10 23:00:00,ATOM/BTC,0.00074295,0.00074457,0.00073731,0.000738,153.2989,0.113505620808
1662847200,2022-09-10 22:00:00,ATOM/BTC,0.00074861,0.00075469,0.00074114,0.00074114,493.3919,0.368308559994
1662843600,2022-09-10 21:00:00,ATOM/BTC,0.00075678,0.00075763,0.00074776,0.00074862,488.03043268,0.3669523043437434
1662840000,2022-09-10 20:00:00,ATOM/BTC,0.00074056,0.000759,0.00073673,0.00075808,766.95177817,0.5746547039564229
1662836400,2022-09-10 19:00:00,ATOM/BTC,0.00074572,0.00074774,0.00073899,0.0007411,480.03734169,0.3566593465401541
1662832800,2022-09-10 18:00:00,ATOM/BTC,0.00074578,0.00076347,0.00074541,0.00074733,2948.2398,2.216285494424
1662829200,2022-09-10 17:00:00,ATOM/BTC,0.00073769,0.00074573,0.00073466,0.00074529,213.22292992,0.1582766742990576
1662825600,2022-09-10 16:00:00,ATOM/BTC,0.00074221,0.00074256,0.00073026,0.00073673,698.5204,0.514516053765
1662822000,2022-09-10 15:00:00,ATOM/BTC,0.00074202,0.00074744,0.00074067,0.0007418,168.84125539,0.1257764539426026
1662818400,2022-09-10 14:00:00,ATOM/BTC,0.00074398,0.0007446,0.00074133,0.00074202,232.56266464,0.1728342470565744
1662814800,2022-09-10 13:00:00,ATOM/BTC,0.00074828,0.00074943,0.000741,0.00074358,374.30089841,0.279483082171881
1662811200,2022-09-10 12:00:00,ATOM/BTC,0.00075207,0.00075264,0.0007452,0.00074601,451.41994199,0.337914178747739
1662807600,2022-09-10 11:00:00,ATOM/BTC,0.00074402,0.00075763,0.00074067,0.00075236,742.52941314,0.5571515148700952
1662804000,2022-09-10 10:00:00,ATOM/BTC,0.00074613,0.00074727,0.00074014,0.0007435,279.12297381,0.207404060402021
1662800400,2022-09-10 09:00:00,ATOM/BTC,0.00074085,0.00074826,0.00074085,0.00074589,284.30641619,0.2116952182899019
1662796800,2022-09-10 08:00:00,ATOM/BTC,0.0007355,0.00074256,0.00073548,0.00074157,518.36835891,0.3831127355888943
1662793200,2022-09-10 07:00:00,ATOM/BTC,0.00074676,0.00074676,0.00073363,0.00073415,448.7012,0.33270887132
1662789600,2022-09-10 06:00:00,ATOM/BTC,0.0007492,0.00075225,0.00074513,0.00074675,254.94858306,0.190910975626454
1662786000,2022-09-10 05:00:00,ATOM/BTC,0.00074224,0.00075207,0.00073908,0.00074849,429.56545977,0.3201116084197423
1662782400,2022-09-10 04:00:00,ATOM/BTC,0.00074362,0.00075319,0.00074183,0.00074389,281.7951,0.210910068086
1662778800,2022-09-10 03:00:00,ATOM/BTC,0.00075312,0.00075329,0.00074183,0.00074183,438.8767,0.327724252962
1662775200,2022-09-10 02:00:00,ATOM/BTC,0.00075323,0.0007556,0.00074939,0.00075268,299.9984,0.225567297262
1662771600,2022-09-10 01:00:00,ATOM/BTC,0.00075491,0.0007627,0.00075265,0.0007535,362.22675603,0.2740976668031728
1662768000,2022-09-10 00:00:00,ATOM/BTC,0.00075522,0.00076657,0.00074391,0.0007551,1469.5656,1.107169568523
1662764400,2022-09-09 23:00:00,ATOM/BTC,0.00075268,0.00075781,0.0007472,0.000755,517.0397367,0.388660412997614
1662760800,2022-09-09 22:00:00,ATOM/BTC,0.00076133,0.00076936,0.00074985,0.00075194,651.09444507,0.4948940694333196
1662757200,2022-09-09 21:00:00,ATOM/BTC,0.00075697,0.00076607,0.00075697,0.0007622,406.71458615,0.3097980567044979
1662753600,2022-09-09 20:00:00,ATOM/BTC,0.00075268,0.00075925,0.00074889,0.00075611,385.06185979,0.2904362987662017
1662750000,2022-09-09 19:00:00,ATOM/BTC,0.00075081,0.0007597,0.00074879,0.00075465,525.05171832,0.395877117799136
1662746400,2022-09-09 18:00:00,ATOM/BTC,0.00074,0.0007528,0.00073986,0.0007504,1148.80958938,0.8581990854336933
1662742800,2022-09-09 17:00:00,ATOM/BTC,0.00074873,0.00075532,0.000739,0.00074019,2185.4108,1.629969063044
1662739200,2022-09-09 16:00:00,ATOM/BTC,0.00077415,0.00078235,0.00074519,0.00074716,2971.6903,2.259592426391
1662735600,2022-09-09 15:00:00,ATOM/BTC,0.00078274,0.00078718,0.0007682,0.00077493,1416.4968,1.10216822434
1662732000,2022-09-09 14:00:00,ATOM/BTC,0.00076903,0.00079374,0.00076388,0.0007849,2277.86091411,1.7762203046359541
1662728400,2022-09-09 13:00:00,ATOM/BTC,0.00076903,0.00077637,0.0007573,0.00076923,1476.74521892,1.131085560919046
1662724800,2022-09-09 12:00:00,ATOM/BTC,0.00074906,0.00077801,0.00074906,0.00076988,1665.90504285,1.2759200156876425
1662721200,2022-09-09 11:00:00,ATOM/BTC,0.00074747,0.00076,0.0007457,0.00074747,494.893,0.371906187772
1662717600,2022-09-09 10:00:00,ATOM/BTC,0.00076346,0.00076965,0.00074567,0.00074776,1414.2981,1.074291143513
1662714000,2022-09-09 09:00:00,ATOM/BTC,0.00075583,0.00076367,0.00074352,0.00076231,1723.4659,1.298845827724
1662710400,2022-09-09 08:00:00,ATOM/BTC,0.00070129,0.000826,0.00069819,0.0007556,12131.07467169,9.333608872664466
1662706800,2022-09-09 07:00:00,ATOM/BTC,0.00068191,0.00070527,0.00068191,0.00070143,764.90486469,0.5321477854875314
1662703200,2022-09-09 06:00:00,ATOM/BTC,0.00068566,0.00068656,0.00068156,0.00068217,431.06993298,0.294995903190479
1662699600,2022-09-09 05:00:00,ATOM/BTC,0.00069055,0.00069158,0.00068555,0.000686,366.58155958,0.2527736949820662
1662696000,2022-09-09 04:00:00,ATOM/BTC,0.00070387,0.00070576,0.0006906,0.00069129,603.38982389,0.4209115971942982
1662692400,2022-09-09 03:00:00,ATOM/BTC,0.00071495,0.00071508,0.0007039,0.0007039,400.49444144,0.2834264166586192
