https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FCL,Volume USDT
1660003200,2022-08-09 00:00:00,FCL/USDT,0.02945,0.0355,0.02892,0.03078,4623166.93862086,146844.3001784462638
1659916800,2022-08-08 00:00:00,FCL/USDT,0.02864,0.03072,0.02793,0.02971,1982247.9748,58194.811799762
1659830400,2022-08-07 00:00:00,FCL/USDT,0.02692,0.0289,0.02691,0.0289,296656.0821,8183.487982028
1659744000,2022-08-06 00:00:00,FCL/USDT,0.02732,0.0278,0.02691,0.02691,282687.9039,7734.855922159
1659657600,2022-08-05 00:00:00,FCL/USDT,0.02491,0.02868,0.02491,0.02735,1680738.007,45808.818298668
1659571200,2022-08-04 00:00:00,FCL/USDT,0.0257,0.0259,0.0247,0.02495,288445.0135,7295.883892781
1659484800,2022-08-03 00:00:00,FCL/USDT,0.0258,0.0262,0.02516,0.0257,471313.7116,12110.93041843
1659398400,2022-08-02 00:00:00,FCL/USDT,0.0262,0.02639,0.02548,0.02582,411995.46082159,10672.9619235058061
1659312000,2022-08-01 00:00:00,FCL/USDT,0.02685,0.02685,0.02539,0.02616,564930.5985,14754.242105825
1659225600,2022-07-31 00:00:00,FCL/USDT,0.02758,0.0285,0.02669,0.02669,1226275.3334,33737.284337511
1659139200,2022-07-30 00:00:00,FCL/USDT,0.02651,0.0275,0.0263,0.02737,401288.4332,10762.657104801
1659052800,2022-07-29 00:00:00,FCL/USDT,0.02724,0.02731,0.02647,0.02648,467473.6363,12574.432688035
1658966400,2022-07-28 00:00:00,FCL/USDT,0.02577,0.02722,0.02556,0.02695,925855.4004,24374.739183524
1658880000,2022-07-27 00:00:00,FCL/USDT,0.02577,0.0277,0.02495,0.02577,2305797.7276,60267.769714536
1658793600,2022-07-26 00:00:00,FCL/USDT,0.02376,0.02578,0.023,0.02576,2714407.84,66487.165578225
1658707200,2022-07-25 00:00:00,FCL/USDT,0.02547,0.02547,0.0238,0.0238,208050.7999,5146.575999176
1658620800,2022-07-24 00:00:00,FCL/USDT,0.02518,0.02612,0.02505,0.02559,266169.9796,6837.350972429
1658534400,2022-07-23 00:00:00,FCL/USDT,0.02669,0.02679,0.02461,0.02505,357031.9743,9072.090725441
1658448000,2022-07-22 00:00:00,FCL/USDT,0.02689,0.02776,0.02675,0.02675,243792.6504,6638.870879685
1658361600,2022-07-21 00:00:00,FCL/USDT,0.02744,0.02772,0.0256,0.02662,524382.7321,13963.972516762
1658275200,2022-07-20 00:00:00,FCL/USDT,0.0286,0.03145,0.02704,0.02749,2289605.8314,66735.513372832
1658188800,2022-07-19 00:00:00,FCL/USDT,0.0287,0.02886,0.02786,0.0288,201390.0618,5729.448454563
1658102400,2022-07-18 00:00:00,FCL/USDT,0.02736,0.02957,0.0273,0.0287,611833.5299,17448.06342838
1658016000,2022-07-17 00:00:00,FCL/USDT,0.0276,0.02817,0.0271,0.0273,109214.7548,3008.29229135
1657929600,2022-07-16 00:00:00,FCL/USDT,0.02909,0.02909,0.02652,0.02731,786495.5945,21550.840878274
1657843200,2022-07-15 00:00:00,FCL/USDT,0.02712,0.0305,0.027,0.02908,1231914.8907,35234.3926628
1657756800,2022-07-14 00:00:00,FCL/USDT,0.02607,0.0275,0.02527,0.02704,438815.8125,11611.380357054
1657670400,2022-07-13 00:00:00,FCL/USDT,0.02448,0.02606,0.0241,0.02583,166072.9202,4139.817333931
1657584000,2022-07-12 00:00:00,FCL/USDT,0.02471,0.025,0.02411,0.02448,298668.3242,7343.413141752
1657497600,2022-07-11 00:00:00,FCL/USDT,0.02565,0.02594,0.0238,0.02497,337495.23862039,8382.4828811013082
1657411200,2022-07-10 00:00:00,FCL/USDT,0.02629,0.0265,0.0255,0.02567,247520.1583,6400.982845894
1657324800,2022-07-09 00:00:00,FCL/USDT,0.02645,0.02771,0.02535,0.02655,702236.852,18429.691894935
1657238400,2022-07-08 00:00:00,FCL/USDT,0.0308,0.0312,0.02618,0.02645,766627.52227261,21988.2610199972606
1657152000,2022-07-07 00:00:00,FCL/USDT,0.02764,0.0367,0.027,0.031,2183692.29072822,68007.450866750823
1657065600,2022-07-06 00:00:00,FCL/USDT,0.02638,0.02778,0.02564,0.02743,513251.34209418,13816.2901674180098
1656979200,2022-07-05 00:00:00,FCL/USDT,0.02702,0.02762,0.02606,0.02612,563712.17631356,15036.5244013882259
1656892800,2022-07-04 00:00:00,FCL/USDT,0.02595,0.02789,0.02555,0.02729,266804.92774306,7067.0412154622364
1656806400,2022-07-03 00:00:00,FCL/USDT,0.02582,0.02751,0.0257,0.02593,381506.75301152,9983.6397724340402
1656720000,2022-07-02 00:00:00,FCL/USDT,0.02585,0.02596,0.02492,0.02577,185948.24149428,4719.417849181762
1656633600,2022-07-01 00:00:00,FCL/USDT,0.0253,0.0268,0.0251,0.02587,373744.89822702,9699.7074924703062
1656547200,2022-06-30 00:00:00,FCL/USDT,0.02638,0.02644,0.025,0.0255,225399.25143993,5738.0464818649902
1656460800,2022-06-29 00:00:00,FCL/USDT,0.02709,0.02709,0.02586,0.02638,328629.16309259,8626.9534548143762
1656374400,2022-06-28 00:00:00,FCL/USDT,0.02859,0.0291,0.02671,0.02701,283890.83968003,7948.2610193830941
1656288000,2022-06-27 00:00:00,FCL/USDT,0.02916,0.02999,0.02815,0.02861,672924.10871092,19424.2769016794379
1656201600,2022-06-26 00:00:00,FCL/USDT,0.02919,0.0305,0.02912,0.0292,301608.25715045,8995.5461899597937
1656115200,2022-06-25 00:00:00,FCL/USDT,0.03051,0.03137,0.0288,0.02919,467080.84077719,14081.3893742928601
1656028800,2022-06-24 00:00:00,FCL/USDT,0.02644,0.031,0.02644,0.03048,1391070.12950663,40760.9066030297801
1655942400,2022-06-23 00:00:00,FCL/USDT,0.0251,0.02726,0.02486,0.0264,662249.17233319,17301.7844751118714
1655856000,2022-06-22 00:00:00,FCL/USDT,0.02663,0.02741,0.02447,0.0254,1755680.04883335,45753.3455701879184
1655769600,2022-06-21 00:00:00,FCL/USDT,0.0309,0.03143,0.02662,0.0267,1390744.84433263,41248.0120039946527
1655683200,2022-06-20 00:00:00,FCL/USDT,0.02817,0.0339,0.02641,0.03103,3249130.81556347,96002.4788969377373
1655596800,2022-06-19 00:00:00,FCL/USDT,0.02222,0.031,0.02213,0.02829,4646784.71868078,123666.6974456171529
1655510400,2022-06-18 00:00:00,FCL/USDT,0.0271,0.02735,0.02149,0.0224,1622708.30896674,39158.9754148432274
1655424000,2022-06-17 00:00:00,FCL/USDT,0.02766,0.02769,0.0265,0.0269,521240.63154155,14090.3438615579561
1655337600,2022-06-16 00:00:00,FCL/USDT,0.0289,0.0295,0.02649,0.02766,1885038.02293996,52139.4313881386014
1655251200,2022-06-15 00:00:00,FCL/USDT,0.0297,0.0304,0.02648,0.0285,1233606.46391329,34629.2895004050447
1655164800,2022-06-14 00:00:00,FCL/USDT,0.0295,0.0308,0.0279,0.03,1136851.24686792,33598.362706199027
1655078400,2022-06-13 00:00:00,FCL/USDT,0.0293,0.0335,0.0257,0.0295,3010166.55702106,87764.652015220541
1654992000,2022-06-12 00:00:00,FCL/USDT,0.0305,0.0307,0.0282,0.0293,721895.16580996,20997.219311289709
1654905600,2022-06-11 00:00:00,FCL/USDT,0.0331,0.0336,0.0296,0.0302,961149.68683021,30087.821614677528
1654819200,2022-06-10 00:00:00,FCL/USDT,0.0353,0.0358,0.0323,0.0331,675224.14398104,23024.419930075659
1654732800,2022-06-09 00:00:00,FCL/USDT,0.0372,0.0379,0.0355,0.0355,1065906.07295318,39182.662998913534
1654646400,2022-06-08 00:00:00,FCL/USDT,0.0348,0.0377,0.0335,0.0373,1664167.54068616,58270.29687002502
1654560000,2022-06-07 00:00:00,FCL/USDT,0.0359,0.0362,0.0329,0.0348,1172597.86921127,40428.823221985792
1654473600,2022-06-06 00:00:00,FCL/USDT,0.0359,0.04,0.0357,0.036,1232530.26401586,46650.0760774169
1654387200,2022-06-05 00:00:00,FCL/USDT,0.0376,0.0387,0.0342,0.0361,1410810.30130673,50547.65106650233
1654300800,2022-06-04 00:00:00,FCL/USDT,0.0321,0.0388,0.0315,0.0379,3141048.70002594,111463.003571384779
1654214400,2022-06-03 00:00:00,FCL/USDT,0.0355,0.0362,0.0313,0.0319,1210032.7390558,40335.972376268565
1654128000,2022-06-02 00:00:00,FCL/USDT,0.0341,0.0357,0.0336,0.0357,413489.20418661,14276.959596707346
1654041600,2022-06-01 00:00:00,FCL/USDT,0.0395,0.0405,0.0337,0.0343,1224614.86768933,45954.243309454887
1653955200,2022-05-31 00:00:00,FCL/USDT,0.0445,0.0457,0.0383,0.0397,2275584.01679425,93404.827683070309
1653868800,2022-05-30 00:00:00,FCL/USDT,0.0405,0.0496,0.0373,0.0447,1444881.40972599,63624.693572963404
1653782400,2022-05-29 00:00:00,FCL/USDT,0.0418,0.0418,0.039,0.0405,370117.33749026,14874.820409579904
1653696000,2022-05-28 00:00:00,FCL/USDT,0.0393,0.0456,0.039,0.0415,1442733.41300106,61945.409830565514
1653609600,2022-05-27 00:00:00,FCL/USDT,0.042,0.0423,0.0385,0.0389,482409.10877731,19340.30706994752
1653523200,2022-05-26 00:00:00,FCL/USDT,0.0481,0.0482,0.0421,0.0421,895417.05484278,39517.500203992657
1653436800,2022-05-25 00:00:00,FCL/USDT,0.0435,0.0626,0.0419,0.0481,4926315.20167694,249613.363312120687
1653350400,2022-05-24 00:00:00,FCL/USDT,0.04,0.0447,0.0361,0.0439,1983577.00377758,78889.825278147812
1653264000,2022-05-23 00:00:00,FCL/USDT,0.0421,0.0444,0.0398,0.0403,676682.48867242,28746.975401597909
1653177600,2022-05-22 00:00:00,FCL/USDT,0.043,0.0433,0.042,0.0424,277243.92912194,11785.768995793903
1653091200,2022-05-21 00:00:00,FCL/USDT,0.0454,0.0454,0.0418,0.0427,951326.97570991,41240.712523988018
1653004800,2022-05-20 00:00:00,FCL/USDT,0.0473,0.0511,0.0443,0.0451,266634.27471587,12611.625694741738
1652918400,2022-05-19 00:00:00,FCL/USDT,0.0442,0.0485,0.0442,0.0475,408125.50147224,18505.819053886859
1652832000,2022-05-18 00:00:00,FCL/USDT,0.0511,0.0524,0.0442,0.0443,1478252.94913653,71911.5570442772
1652745600,2022-05-17 00:00:00,FCL/USDT,0.0463,0.0514,0.0461,0.0513,749934.89029729,37284.20822263248
1652659200,2022-05-16 00:00:00,FCL/USDT,0.0447,0.048,0.0409,0.0463,1725873.58398419,75735.320418787958
1652572800,2022-05-15 00:00:00,FCL/USDT,0.038,0.0455,0.038,0.0446,1592071.65150812,68635.563366851804
1652486400,2022-05-14 00:00:00,FCL/USDT,0.041,0.0415,0.0366,0.038,440637.9629219,17111.399354822656
1652400000,2022-05-13 00:00:00,FCL/USDT,0.0359,0.0439,0.0355,0.041,1971135.61997784,78753.847654723332
1652313600,2022-05-12 00:00:00,FCL/USDT,0.0467,0.0487,0.0355,0.036,1912505.00183056,79919.019418146323
1652227200,2022-05-11 00:00:00,FCL/USDT,0.0602,0.061,0.0459,0.0467,1405673.77257869,75933.715582395087
1652140800,2022-05-10 00:00:00,FCL/USDT,0.0602,0.0631,0.0596,0.0602,903227.16278789,55490.213241383698
1652054400,2022-05-09 00:00:00,FCL/USDT,0.069,0.0698,0.0602,0.0602,781880.49184018,50135.113399770268
1651968000,2022-05-08 00:00:00,FCL/USDT,0.077,0.0806,0.069,0.069,1695679.50435512,127922.183918230203
1651881600,2022-05-07 00:00:00,FCL/USDT,0.0691,0.089,0.0679,0.0766,3715723.13188516,287968.115730348095
1651795200,2022-05-06 00:00:00,FCL/USDT,0.0692,0.0701,0.0668,0.0695,496588.2010153,33895.610860269327
1651708800,2022-05-05 00:00:00,FCL/USDT,0.0784,0.0823,0.0682,0.069,913566.26766808,70048.697112911967
1651622400,2022-05-04 00:00:00,FCL/USDT,0.0705,0.0806,0.0673,0.0784,1709043.39777145,127440.525257178572
1651536000,2022-05-03 00:00:00,FCL/USDT,0.0752,0.0758,0.07,0.0705,635498.93743585,45998.802594031758
1651449600,2022-05-02 00:00:00,FCL/USDT,0.0823,0.0835,0.0735,0.0758,924234.18575421,72354.581400660181
1651363200,2022-05-01 00:00:00,FCL/USDT,0.0957,0.0982,0.074,0.082,3392823.58183902,278362.472576546989
1651276800,2022-04-30 00:00:00,FCL/USDT,0.1057,0.1126,0.087,0.0951,2390478.12462289,239673.085780925697
1651190400,2022-04-29 00:00:00,FCL/USDT,0.1138,0.1138,0.1058,0.1058,490673.27604282,53769.12835370851
1651104000,2022-04-28 00:00:00,FCL/USDT,0.1057,0.1145,0.1056,0.1143,627543.32484241,69236.190970147992
1651017600,2022-04-27 00:00:00,FCL/USDT,0.1083,0.1119,0.1,0.1057,957118.30395263,100248.242212856113
1650931200,2022-04-26 00:00:00,FCL/USDT,0.1077,0.1174,0.107,0.1089,1179227.26924774,133069.386454161204
1650844800,2022-04-25 00:00:00,FCL/USDT,0.106,0.1087,0.1002,0.1082,346307.14494296,36047.063126270587
1650758400,2022-04-24 00:00:00,FCL/USDT,0.1208,0.1221,0.105,0.106,703571.14272973,80459.679285291059
1650672000,2022-04-23 00:00:00,FCL/USDT,0.1022,0.1348,0.0984,0.1208,6458387.23705423,748487.171438166967
1650585600,2022-04-22 00:00:00,FCL/USDT,0.0986,0.1046,0.096,0.1022,846640.24282093,85377.408551620501
1650499200,2022-04-21 00:00:00,FCL/USDT,0.0997,0.1041,0.0981,0.0986,355067.37327349,35983.750132626366
1650412800,2022-04-20 00:00:00,FCL/USDT,0.1058,0.1064,0.0987,0.0998,391618.0597601,39973.395745574719
1650326400,2022-04-19 00:00:00,FCL/USDT,0.0978,0.1077,0.0947,0.1054,1083922.01941515,107101.771664068273
1650240000,2022-04-18 00:00:00,FCL/USDT,0.1026,0.1034,0.092,0.0975,856364.96347522,83029.727286182269
1650153600,2022-04-17 00:00:00,FCL/USDT,0.1078,0.1082,0.1024,0.1028,405071.8114666,42799.10842260694
1650067200,2022-04-16 00:00:00,FCL/USDT,0.1169,0.131,0.1071,0.1078,2971275.67180025,358333.899475421554
1649980800,2022-04-15 00:00:00,FCL/USDT,0.0987,0.119,0.0961,0.117,2400725.35617537,261423.552681160292
1649894400,2022-04-14 00:00:00,FCL/USDT,0.0987,0.1047,0.098,0.0987,498686.96029243,50090.183586699939
1649808000,2022-04-13 00:00:00,FCL/USDT,0.0957,0.1,0.092,0.0987,412825.3389904,39474.59266104889
1649721600,2022-04-12 00:00:00,FCL/USDT,0.0963,0.0991,0.0946,0.0956,416874.5870058,40263.964298378882
1649635200,2022-04-11 00:00:00,FCL/USDT,0.1329,0.1375,0.0936,0.0963,1425588.67894699,160071.529974912085
1649548800,2022-04-10 00:00:00,FCL/USDT,0.1112,0.1397,0.1102,0.1329,1409912.93461698,179363.271963136787
1649462400,2022-04-09 00:00:00,FCL/USDT,0.1116,0.1123,0.1092,0.1112,131541.34841782,14559.510156617497
1649376000,2022-04-08 00:00:00,FCL/USDT,0.1196,0.1203,0.1113,0.1123,209784.45450515,24398.917207089046
1649289600,2022-04-07 00:00:00,FCL/USDT,0.1188,0.122,0.1152,0.12,234061.1295147,27859.660955783923
1649203200,2022-04-06 00:00:00,FCL/USDT,0.1323,0.1323,0.1182,0.1188,436674.91176342,54804.502645328236
1649116800,2022-04-05 00:00:00,FCL/USDT,0.1332,0.1391,0.1312,0.1323,437195.03239602,58903.597770561673
1649030400,2022-04-04 00:00:00,FCL/USDT,0.137,0.137,0.1304,0.1326,307384.01867624,41288.240305442449
1648944000,2022-04-03 00:00:00,FCL/USDT,0.1413,0.1418,0.135,0.1377,856448.52862796,118974.099576058315
1648857600,2022-04-02 00:00:00,FCL/USDT,0.1269,0.1443,0.1248,0.1419,1341670.22333883,185914.759371227348
1648771200,2022-04-01 00:00:00,FCL/USDT,0.1178,0.1273,0.1163,0.1273,827191.41569632,99294.616628147465
1648684800,2022-03-31 00:00:00,FCL/USDT,0.1336,0.1347,0.117,0.1178,815349.62020232,101170.168359155992
1648598400,2022-03-30 00:00:00,FCL/USDT,0.1387,0.1415,0.13,0.1336,1190938.56283204,162282.415611864519
1648512000,2022-03-29 00:00:00,FCL/USDT,0.1242,0.1444,0.122,0.1387,3977326.6188719,527666.722315232782
1648425600,2022-03-28 00:00:00,FCL/USDT,0.0709,0.153,0.0708,0.1242,18264111.37430289,2161373.044003186615
1648339200,2022-03-27 00:00:00,FCL/USDT,0.0696,0.0719,0.0663,0.0708,873091.92899257,60395.272722126233
1648252800,2022-03-26 00:00:00,FCL/USDT,0.0712,0.072,0.0676,0.0694,564721.06185162,39696.605628704618
1648166400,2022-03-25 00:00:00,FCL/USDT,0.0826,0.0857,0.0686,0.0712,2600801.47738939,198734.689558087074
1648080000,2022-03-24 00:00:00,FCL/USDT,0.0612,0.1172,0.0601,0.0826,10372981.053831,852441.372282571693
1647993600,2022-03-23 00:00:00,FCL/USDT,0.0597,0.0639,0.0581,0.061,542025.68219502,33071.774612512316
1647907200,2022-03-22 00:00:00,FCL/USDT,0.0559,0.06,0.0558,0.0595,810052.31096079,47067.704381355266
1647820800,2022-03-21 00:00:00,FCL/USDT,0.0549,0.0567,0.0539,0.0559,494735.59614896,27420.307636968581
1647734400,2022-03-20 00:00:00,FCL/USDT,0.0577,0.0579,0.054,0.0553,509154.2526832,28551.343989742115
1647648000,2022-03-19 00:00:00,FCL/USDT,0.059,0.0611,0.0571,0.0574,615310.89583215,36472.837746390475
1647561600,2022-03-18 00:00:00,FCL/USDT,0.0587,0.0604,0.0533,0.0589,1538654.36070497,86561.669287616448
1647475200,2022-03-17 00:00:00,FCL/USDT,0.053,0.0659,0.053,0.0588,4018434.86439155,244953.411126922718
1647388800,2022-03-16 00:00:00,FCL/USDT,0.0517,0.0532,0.0509,0.0529,491278.21072941,25509.745891152345
1647302400,2022-03-15 00:00:00,FCL/USDT,0.0504,0.052,0.0492,0.0514,238234.66915178,11984.176283310087
1647216000,2022-03-14 00:00:00,FCL/USDT,0.0535,0.0535,0.0493,0.0502,195068.59583153,9979.69590384272
1647129600,2022-03-13 00:00:00,FCL/USDT,0.0539,0.0554,0.0532,0.0532,242021.45052266,13187.260515498016
1647043200,2022-03-12 00:00:00,FCL/USDT,0.0532,0.0553,0.053,0.0543,194580.39186426,10561.537596218825
1646956800,2022-03-11 00:00:00,FCL/USDT,0.0559,0.0581,0.0528,0.0532,432305.5188034,24122.151429847494
1646870400,2022-03-10 00:00:00,FCL/USDT,0.0577,0.0577,0.054,0.0559,333595.27983077,18466.906903913659
1646784000,2022-03-09 00:00:00,FCL/USDT,0.054,0.0631,0.0536,0.0573,884590.4110363,51886.538709864488
1646697600,2022-03-08 00:00:00,FCL/USDT,0.0476,0.0543,0.0473,0.0539,567900.12442669,29635.639430622814
1646611200,2022-03-07 00:00:00,FCL/USDT,0.0519,0.0522,0.0476,0.0479,308237.20759527,15492.765699542784
1646524800,2022-03-06 00:00:00,FCL/USDT,0.0524,0.0532,0.0515,0.0519,470607.98514119,24613.936884738729
1646438400,2022-03-05 00:00:00,FCL/USDT,0.0518,0.0529,0.0515,0.0523,272999.22407405,14245.734044425396
1646352000,2022-03-04 00:00:00,FCL/USDT,0.0567,0.0567,0.0516,0.0521,570105.08519495,30040.445057800743
1646265600,2022-03-03 00:00:00,FCL/USDT,0.0558,0.0574,0.0539,0.0567,317219.6140514,17629.059283477252
1646179200,2022-03-02 00:00:00,FCL/USDT,0.0608,0.0614,0.054,0.0558,742916.97177692,42512.5902911626
1646092800,2022-03-01 00:00:00,FCL/USDT,0.0619,0.0633,0.06,0.0609,423730.49161769,25928.441538349059
1646006400,2022-02-28 00:00:00,FCL/USDT,0.0542,0.0621,0.0511,0.0614,1369853.25912556,77171.243978303502
1645920000,2022-02-27 00:00:00,FCL/USDT,0.0585,0.0588,0.0545,0.0545,403453.88046958,23253.60227589847
1645833600,2022-02-26 00:00:00,FCL/USDT,0.0611,0.0621,0.0581,0.0585,730037.17739917,43853.704334133748
1645747200,2022-02-25 00:00:00,FCL/USDT,0.0595,0.0631,0.0591,0.061,695840.35177718,42782.400040405943
1645660800,2022-02-24 00:00:00,FCL/USDT,0.07,0.0704,0.0539,0.059,1529930.36286012,90911.644735480648
1645574400,2022-02-23 00:00:00,FCL/USDT,0.0649,0.0774,0.0644,0.07,2568476.00275008,185517.197548745577
1645488000,2022-02-22 00:00:00,FCL/USDT,0.0698,0.0703,0.0637,0.0649,684232.05921816,44909.082278336376
1645401600,2022-02-21 00:00:00,FCL/USDT,0.0717,0.0737,0.0699,0.07,553725.11804573,39534.430546325789
1645315200,2022-02-20 00:00:00,FCL/USDT,0.076,0.0762,0.0714,0.0723,197147.05761589,14398.608392430603
1645228800,2022-02-19 00:00:00,FCL/USDT,0.0768,0.0774,0.075,0.076,238560.6227898,18091.712194609252
1645142400,2022-02-18 00:00:00,FCL/USDT,0.0808,0.0808,0.0763,0.0768,139484.60199256,10926.834890603116
1645056000,2022-02-17 00:00:00,FCL/USDT,0.087,0.0884,0.0806,0.0806,360856.00688152,30691.87837461593
1644969600,2022-02-16 00:00:00,FCL/USDT,0.0903,0.0903,0.0845,0.0873,286662.04734818,24830.699076550858
1644883200,2022-02-15 00:00:00,FCL/USDT,0.0863,0.0907,0.0856,0.0902,264998.66237094,23542.681938205466
1644796800,2022-02-14 00:00:00,FCL/USDT,0.0871,0.0874,0.0851,0.0857,110197.60937877,9515.351335493541
1644710400,2022-02-13 00:00:00,FCL/USDT,0.0859,0.0916,0.0855,0.087,377327.42830271,33524.952176647282
1644624000,2022-02-12 00:00:00,FCL/USDT,0.0846,0.086,0.0819,0.0859,481794.38769826,40235.559217976725
1644537600,2022-02-11 00:00:00,FCL/USDT,0.0965,0.0968,0.0843,0.0848,513018.63056326,47097.996104956119
1644451200,2022-02-10 00:00:00,FCL/USDT,0.098,0.102,0.0954,0.0971,525030.78242705,51651.77449230552
1644364800,2022-02-09 00:00:00,FCL/USDT,0.0942,0.0985,0.0939,0.0982,179259.56741107,17229.994328156809
1644278400,2022-02-08 00:00:00,FCL/USDT,0.097,0.097,0.0918,0.0937,452997.92907137,42701.147168825788
1644192000,2022-02-07 00:00:00,FCL/USDT,0.1008,0.1033,0.0962,0.0969,1224070.17497931,122475.876827514142
1644105600,2022-02-06 00:00:00,FCL/USDT,0.1217,0.1221,0.0998,0.1007,1484037.96102448,165217.900635976175
1644019200,2022-02-05 00:00:00,FCL/USDT,0.1182,0.1371,0.1145,0.1221,3998014.17924749,513480.092912881535
1643932800,2022-02-04 00:00:00,FCL/USDT,0.0799,0.1338,0.0796,0.1182,6404811.5999326,734964.208998397095
1643846400,2022-02-03 00:00:00,FCL/USDT,0.0768,0.0798,0.0756,0.0797,331645.40039753,25793.031598456409
1643760000,2022-02-02 00:00:00,FCL/USDT,0.0795,0.0799,0.076,0.0768,613708.28887097,47962.858685260449
1643673600,2022-02-01 00:00:00,FCL/USDT,0.0744,0.0795,0.0741,0.0795,302782.34717871,23469.166998190768
