https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume ETH
1660064400,2022-08-09 17:00:00,LINK/ETH,0.00518000,0.00518000,0.00518000,0.00518000,6.02404800,0.031204568639999996
1660060800,2022-08-09 16:00:00,LINK/ETH,0.00508000,0.00508000,0.00508000,0.00508000,0.00000000,0.0
1660057200,2022-08-09 15:00:00,LINK/ETH,0.00507651,0.00508000,0.00507651,0.00508000,2301.90324015,11.693668459962
1660053600,2022-08-09 14:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660050000,2022-08-09 13:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660046400,2022-08-09 12:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660042800,2022-08-09 11:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660039200,2022-08-09 10:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660035600,2022-08-09 09:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660032000,2022-08-09 08:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660028400,2022-08-09 07:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660024800,2022-08-09 06:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660021200,2022-08-09 05:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660017600,2022-08-09 04:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660014000,2022-08-09 03:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,0.00000000,0.0
1660010400,2022-08-09 02:00:00,LINK/ETH,0.00488912,0.00488912,0.00488912,0.00488912,2.72908212,0.013342809974534402
1660006800,2022-08-09 01:00:00,LINK/ETH,0.00480388,0.00480388,0.00480388,0.00480388,0.00000000,0.0
1660003200,2022-08-09 00:00:00,LINK/ETH,0.00480388,0.00480388,0.00480388,0.00480388,0.00000000,0.0
1659999600,2022-08-08 23:00:00,LINK/ETH,0.00480388,0.00480388,0.00480388,0.00480388,0.00000000,0.0
1659996000,2022-08-08 22:00:00,LINK/ETH,0.00480388,0.00480388,0.00480388,0.00480388,2.78448562,0.0133763347802056
1659992400,2022-08-08 21:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
1659988800,2022-08-08 20:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
1659985200,2022-08-08 19:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
1659981600,2022-08-08 18:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
1659978000,2022-08-08 17:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
1659974400,2022-08-08 16:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
1659970800,2022-08-08 15:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
1659967200,2022-08-08 14:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
1659963600,2022-08-08 13:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
1659960000,2022-08-08 12:00:00,LINK/ETH,0.00487102,0.00487102,0.00487102,0.00487102,0.00000000,0.0
