https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CAS,Volume BTC
1661385600,2022-08-25 00:00:00,CAS/BTC,0.0000003431,0.0000003525,0.0000003363,0.0000003385,11349938.3884,3.86530146586887
1661299200,2022-08-24 00:00:00,CAS/BTC,0.0000003444,0.0000003502,0.0000003381,0.000000343,13360545.9377,4.57607828779251
1661212800,2022-08-23 00:00:00,CAS/BTC,0.0000003573,0.0000003607,0.0000003386,0.0000003441,11434298.0525,3.99210712282826
1661126400,2022-08-22 00:00:00,CAS/BTC,0.0000003869,0.0000003901,0.0000003433,0.0000003578,8070370.9243,3.03501810973152
1661040000,2022-08-21 00:00:00,CAS/BTC,0.0000003898,0.0000003929,0.0000003762,0.000000383,10140824.3986,3.89915670661912
1660953600,2022-08-20 00:00:00,CAS/BTC,0.0000003876,0.0000003935,0.0000003742,0.00000039,10833298.0753,4.13776186388647
1660867200,2022-08-19 00:00:00,CAS/BTC,0.0000003753,0.0000003875,0.0000003529,0.0000003775,11648673.0073,4.33750280980906
1660780800,2022-08-18 00:00:00,CAS/BTC,0.0000003569,0.0000003879,0.00000035,0.0000003752,12232456.5266,4.45758245183696
1660694400,2022-08-17 00:00:00,CAS/BTC,0.0000003522,0.0000003646,0.0000003485,0.0000003568,12804031.2873,4.54290768359981
1660608000,2022-08-16 00:00:00,CAS/BTC,0.0000003535,0.0000003618,0.000000348,0.0000003526,11471518.7457,4.04555677568576
1660521600,2022-08-15 00:00:00,CAS/BTC,0.0000003617,0.000000368,0.0000003528,0.0000003536,9396933.5452,3.38854278040068
1660435200,2022-08-14 00:00:00,CAS/BTC,0.0000003653,0.0000003673,0.000000358,0.0000003625,11873849.7468,4.32645687547251
1660348800,2022-08-13 00:00:00,CAS/BTC,0.0000003649,0.0000003704,0.0000003463,0.0000003654,11135734.133,4.02041536114155
1660262400,2022-08-12 00:00:00,CAS/BTC,0.0000003726,0.0000003824,0.0000003632,0.0000003642,12499331.6726,4.62696863251258
1660176000,2022-08-11 00:00:00,CAS/BTC,0.0000003622,0.0000003783,0.0000003595,0.0000003726,11478904.834,4.24963622523271
1660089600,2022-08-10 00:00:00,CAS/BTC,0.0000003867,0.0000003967,0.00000036,0.0000003615,10151601.403,3.87247576264761
1660003200,2022-08-09 00:00:00,CAS/BTC,0.0000003949,0.0000003992,0.0000003776,0.0000003867,10480294.4435,4.07449633412299
1659916800,2022-08-08 00:00:00,CAS/BTC,0.0000003922,0.0000003996,0.0000003767,0.0000003933,9583928.3963,3.72074751098709
1659830400,2022-08-07 00:00:00,CAS/BTC,0.0000003799,0.0000004499,0.0000003738,0.000000392,11575035.9566,4.55132486903168
1659744000,2022-08-06 00:00:00,CAS/BTC,0.0000003873,0.000000396,0.0000003734,0.0000003802,8200065.9098,3.11253345037614
1659657600,2022-08-05 00:00:00,CAS/BTC,0.0000003949,0.0000004053,0.0000003825,0.0000003867,8947008.8562,3.47811356260254
1659571200,2022-08-04 00:00:00,CAS/BTC,0.0000003765,0.0000004055,0.0000003746,0.0000003948,5003371.4663,1.91921193715124
1659484800,2022-08-03 00:00:00,CAS/BTC,0.0000003798,0.000000384,0.0000003692,0.0000003746,10128796.9049,3.82135483310679
1659398400,2022-08-02 00:00:00,CAS/BTC,0.0000003647,0.0000003853,0.0000003606,0.0000003799,16153111.8606,6.06253877626462
1659312000,2022-08-01 00:00:00,CAS/BTC,0.0000003825,0.0000003838,0.00000035,0.000000365,17123778.3945,6.26335677372925
1659225600,2022-07-31 00:00:00,CAS/BTC,0.000000382,0.0000003998,0.0000003726,0.0000003775,16049144.5987,6.14123106398325
1659139200,2022-07-30 00:00:00,CAS/BTC,0.0000003709,0.0000003837,0.0000003643,0.000000382,16002688.147,5.98662245796701
1659052800,2022-07-29 00:00:00,CAS/BTC,0.000000357,0.0000003781,0.0000003523,0.0000003709,15757755.3682,5.73456332992157
1658966400,2022-07-28 00:00:00,CAS/BTC,0.0000003562,0.0000003689,0.0000003482,0.0000003569,15280247.1666,5.48186306676662
1658880000,2022-07-27 00:00:00,CAS/BTC,0.0000003783,0.0000003866,0.0000003529,0.0000003592,13140354.8802,4.86162199974385
1658793600,2022-07-26 00:00:00,CAS/BTC,0.000000355,0.0000003807,0.0000003459,0.0000003786,13784099.312,5.09278876991425
1658707200,2022-07-25 00:00:00,CAS/BTC,0.0000003352,0.0000003593,0.000000332,0.0000003537,19873470.6529,6.83674034463693
1658620800,2022-07-24 00:00:00,CAS/BTC,0.0000003126,0.0000003425,0.0000003051,0.0000003338,19284990.0676,6.1050740253571
1658534400,2022-07-23 00:00:00,CAS/BTC,0.0000003124,0.0000003259,0.0000003098,0.0000003127,21116248.23521331,6.694613072295693088
1658448000,2022-07-22 00:00:00,CAS/BTC,0.0000003104,0.0000003149,0.000000308,0.0000003122,17511022.3896,5.44084897169244
1658361600,2022-07-21 00:00:00,CAS/BTC,0.0000003111,0.0000003183,0.0000003084,0.0000003106,20216275.4316,6.31729269216743
1658275200,2022-07-20 00:00:00,CAS/BTC,0.0000003125,0.0000003185,0.0000003077,0.0000003125,16207382.4864,5.07747577963853
1658188800,2022-07-19 00:00:00,CAS/BTC,0.0000003148,0.00000032,0.0000002947,0.0000003126,18051678.63756565,5.60597137752274792
1658102400,2022-07-18 00:00:00,CAS/BTC,0.0000003282,0.0000003301,0.0000003125,0.0000003148,20354984.56791719,6.538693408647776662
1658016000,2022-07-17 00:00:00,CAS/BTC,0.0000003322,0.0000003396,0.0000003282,0.0000003282,21282875.41626714,7.10582396172155838
1657929600,2022-07-16 00:00:00,CAS/BTC,0.0000003424,0.0000003445,0.0000003208,0.0000003323,7222180.3989679,2.40135562176297795
1657843200,2022-07-15 00:00:00,CAS/BTC,0.000000362,0.0000003674,0.0000003399,0.0000003446,7705807.06809401,2.718756177612161856
1657756800,2022-07-14 00:00:00,CAS/BTC,0.000000354,0.0000003693,0.0000003456,0.0000003589,21196570.53397167,7.510842368034677711
1657670400,2022-07-13 00:00:00,CAS/BTC,0.000000355,0.0000003603,0.0000003456,0.000000354,18563477.32666008,6.559423840041245864
1657584000,2022-07-12 00:00:00,CAS/BTC,0.000000386,0.0000003899,0.0000003509,0.000000355,21800915.1485641,8.202491673394187008
1657497600,2022-07-11 00:00:00,CAS/BTC,0.000000382,0.0000003974,0.0000003724,0.000000386,30991537.0919,11.87791628611433
1657411200,2022-07-10 00:00:00,CAS/BTC,0.00000038,0.0000003842,0.000000371,0.000000382,21263554.2975,8.05205310305144
1657324800,2022-07-09 00:00:00,CAS/BTC,0.0000004016,0.000000404,0.0000003752,0.0000003778,15368519.8169,5.94473240477093
1657238400,2022-07-08 00:00:00,CAS/BTC,0.000000413,0.0000004254,0.0000003942,0.0000004015,21436399.5962621,8.82088727619911999
1657152000,2022-07-07 00:00:00,CAS/BTC,0.000000397,0.0000004499,0.000000395,0.000000413,22555532.84870335,9.612171529239290735
1657065600,2022-07-06 00:00:00,CAS/BTC,0.000000387,0.0000004137,0.0000003808,0.000000395,24545136.5055444,9.773127344743643877
1656979200,2022-07-05 00:00:00,CAS/BTC,0.000000408,0.0000004116,0.0000003763,0.000000387,26614328.57730793,10.522464989010131275
1656892800,2022-07-04 00:00:00,CAS/BTC,0.000000428,0.0000004304,0.0000003943,0.000000408,26755259.01988486,11.205364247863878902
1656806400,2022-07-03 00:00:00,CAS/BTC,0.000000391,0.0000004305,0.0000003865,0.000000428,46314144.36053671,18.441933680985749307
1656720000,2022-07-02 00:00:00,CAS/BTC,0.000000416,0.000000449,0.0000003846,0.000000391,36495824.26342526,14.488935217853135182
1656633600,2022-07-01 00:00:00,CAS/BTC,0.000000358,0.000000419,0.0000003502,0.000000419,37622027.14248698,14.713381244119019311
1656547200,2022-06-30 00:00:00,CAS/BTC,0.0000003749,0.0000003881,0.0000003571,0.000000358,63554380.5808,23.70655367639064
1656460800,2022-06-29 00:00:00,CAS/BTC,0.0000003804,0.0000003819,0.0000003655,0.0000003749,26888362.6563,10.1072109252632
1656374400,2022-06-28 00:00:00,CAS/BTC,0.0000003905,0.0000003957,0.0000003589,0.000000376,16614842.3568321,6.23725616512506258
1656288000,2022-06-27 00:00:00,CAS/BTC,0.0000004057,0.0000004097,0.0000003597,0.0000003904,17153299.05255115,6.6396953491135662
1656201600,2022-06-26 00:00:00,CAS/BTC,0.000000399,0.0000004054,0.0000003822,0.0000004054,23800850.02289731,9.401872394648998082
1656115200,2022-06-25 00:00:00,CAS/BTC,0.000000419,0.0000004326,0.0000003985,0.000000401,22200880.26672254,9.199126802777003312
1656028800,2022-06-24 00:00:00,CAS/BTC,0.0000004013,0.0000004419,0.000000397,0.000000419,25632842.9427,10.49388947939398
1655942400,2022-06-23 00:00:00,CAS/BTC,0.0000004077,0.0000004329,0.00000039,0.000000403,21285181.53628042,8.544074088456239538
1655856000,2022-06-22 00:00:00,CAS/BTC,0.0000003887,0.0000004191,0.0000003808,0.000000407,21210074.91855559,8.434565827581363008
1655769600,2022-06-21 00:00:00,CAS/BTC,0.000000348,0.00000039,0.0000003383,0.0000003865,8442014.62620634,2.934674248060907645
1655683200,2022-06-20 00:00:00,CAS/BTC,0.000000346,0.000000355,0.0000003284,0.000000348,40989898.4155,14.00468216636319
1655596800,2022-06-19 00:00:00,CAS/BTC,0.0000003625,0.000000388,0.0000003399,0.000000345,31380121.4549,11.403954520728543812
1655510400,2022-06-18 00:00:00,CAS/BTC,0.000000342,0.000000376,0.0000003383,0.0000003625,28767578.92710589,9.98156443886625953
1655424000,2022-06-17 00:00:00,CAS/BTC,0.0000003059,0.000000364,0.0000002944,0.000000342,25340274.67973918,8.521489055819193515
1655337600,2022-06-16 00:00:00,CAS/BTC,0.0000002896,0.00000031,0.0000002851,0.0000003031,34034441.96821227,10.142798923498899773
1655251200,2022-06-15 00:00:00,CAS/BTC,0.000000279,0.0000003028,0.000000266,0.00000029,35139385.36664628,9.906493889500275448
1655164800,2022-06-14 00:00:00,CAS/BTC,0.000000284,0.00000029,0.000000272,0.000000278,29974766.68414823,8.4634680829563867
1655078400,2022-06-13 00:00:00,CAS/BTC,0.000000281,0.00000029,0.000000263,0.000000288,15117314.26097931,4.2042888117673999
1654992000,2022-06-12 00:00:00,CAS/BTC,0.000000269,0.000000287,0.000000248,0.00000028,20434457.7056,5.521967240091
1654905600,2022-06-11 00:00:00,CAS/BTC,0.000000272,0.000000282,0.000000265,0.000000269,24998158.5155,6.8078554997706
1654819200,2022-06-10 00:00:00,CAS/BTC,0.000000288,0.00000029,0.000000268,0.000000275,12958944.50240832,3.60501603230367248
1654732800,2022-06-09 00:00:00,CAS/BTC,0.00000029,0.000000308,0.000000279,0.000000286,12680306.80919825,3.70024487168039775
1654646400,2022-06-08 00:00:00,CAS/BTC,0.000000252,0.000000294,0.000000243,0.00000029,10635813.40722142,2.77765688996919772
1654560000,2022-06-07 00:00:00,CAS/BTC,0.000000244,0.000000392,0.000000244,0.000000251,10630187.23402,2.95895199713116862
1654473600,2022-06-06 00:00:00,CAS/BTC,0.000000252,0.000000261,0.000000236,0.000000243,12942947.26416692,3.14634583124297597
1654387200,2022-06-05 00:00:00,CAS/BTC,0.00000026,0.000000264,0.000000248,0.000000252,16590518.27562755,4.2960031441103977
1654300800,2022-06-04 00:00:00,CAS/BTC,0.000000261,0.000000274,0.00000026,0.00000026,18281512.7505014,4.8776624328128808
1654214400,2022-06-03 00:00:00,CAS/BTC,0.000000248,0.000000272,0.000000242,0.000000261,6434769.50750336,1.63835273183052452
1654128000,2022-06-02 00:00:00,CAS/BTC,0.000000222,0.00000027,0.000000215,0.000000249,15293164.69242878,3.49187619794229061
1654041600,2022-06-01 00:00:00,CAS/BTC,0.000000224,0.000000238,0.000000216,0.000000222,13097310.05272173,2.9816480656956979
1653955200,2022-05-31 00:00:00,CAS/BTC,0.000000206,0.000000238,0.000000203,0.000000224,18690774.88261723,4.04438439048382289
1653868800,2022-05-30 00:00:00,CAS/BTC,0.000000207,0.000000239,0.000000196,0.000000207,21891755.41307506,4.56171770793979824
1653782400,2022-05-29 00:00:00,CAS/BTC,0.000000192,0.000000215,0.000000188,0.000000203,25404748.75408814,5.08459118730377672
1653696000,2022-05-28 00:00:00,CAS/BTC,0.000000203,0.000000208,0.00000019,0.000000192,31265673.2789142,6.11617674674499615
1653609600,2022-05-27 00:00:00,CAS/BTC,0.00000018,0.000000215,0.000000172,0.000000203,21681426.28494206,4.17801572546979274
1653523200,2022-05-26 00:00:00,CAS/BTC,0.000000195,0.000000201,0.000000177,0.000000182,20816437.36465223,3.84327725499339823
1653436800,2022-05-25 00:00:00,CAS/BTC,0.000000219,0.00000022,0.000000177,0.000000194,21015274.83317728,3.94629933440223913
1653350400,2022-05-24 00:00:00,CAS/BTC,0.000000213,0.000000221,0.000000188,0.000000213,35820876.75607004,7.22263466034869532
1653264000,2022-05-23 00:00:00,CAS/BTC,0.000000257,0.000000257,0.000000207,0.000000211,26273247.71810491,5.90538591615429322
1653177600,2022-05-22 00:00:00,CAS/BTC,0.000000197,0.00000035,0.000000189,0.000000257,23717007.89515174,5.83073379505898211
1653091200,2022-05-21 00:00:00,CAS/BTC,0.000000176,0.000000256,0.000000173,0.000000197,22128349.56928771,4.33663351538139788
1653004800,2022-05-20 00:00:00,CAS/BTC,0.000000158,0.000000197,0.000000154,0.000000173,27618669.06710802,4.67591436953819787
1652918400,2022-05-19 00:00:00,CAS/BTC,0.000000154,0.000000183,0.00000015,0.000000158,27866281.2282,4.3540496574346
1652832000,2022-05-18 00:00:00,CAS/BTC,0.000000165,0.000000178,0.00000015,0.000000155,29077016.1504,4.5576110170698
1652745600,2022-05-17 00:00:00,CAS/BTC,0.000000142,0.000000178,0.00000014,0.000000163,25450666.182,3.8203782834184
1652659200,2022-05-16 00:00:00,CAS/BTC,0.000000153,0.000000181,0.000000138,0.000000142,27443284.96921735,4.34055662800049714
1652572800,2022-05-15 00:00:00,CAS/BTC,0.00000017,0.000000462,0.000000146,0.000000156,38588994.05587807,8.20733997480017243
1652486400,2022-05-14 00:00:00,CAS/BTC,0.000000129,0.000000196,0.000000125,0.00000017,39260567.02057537,5.78724927346079633
1652400000,2022-05-13 00:00:00,CAS/BTC,0.000000115,0.000000132,0.000000111,0.000000132,47867749.14611349,5.68150128799289815
1652313600,2022-05-12 00:00:00,CAS/BTC,0.000000187,0.000000193,0.00000011,0.000000116,42706571.16331114,5.75472937447309113
1652227200,2022-05-11 00:00:00,CAS/BTC,0.000000206,0.000000209,0.000000179,0.000000187,26796624.91147823,5.3600407961036951
1652140800,2022-05-10 00:00:00,CAS/BTC,0.000000219,0.000000222,0.0000002,0.000000209,15274283.34406363,3.1611812882500986
1652054400,2022-05-09 00:00:00,CAS/BTC,0.000000212,0.000000221,0.000000204,0.000000219,11397838.75166279,2.43707483666189985
1651968000,2022-05-08 00:00:00,CAS/BTC,0.000000204,0.000000214,0.000000199,0.000000212,14005858.36520243,2.89618953979859815
1651881600,2022-05-07 00:00:00,CAS/BTC,0.000000209,0.00000022,0.000000198,0.000000204,14574120.5,3.0215356725108
1651795200,2022-05-06 00:00:00,CAS/BTC,0.000000229,0.000000231,0.000000208,0.000000208,13345146.11562857,2.95924674866049968
1651708800,2022-05-05 00:00:00,CAS/BTC,0.000000224,0.00000025,0.000000215,0.000000229,8537792.77389578,1.92946489897949804
1651622400,2022-05-04 00:00:00,CAS/BTC,0.00000022,0.000000229,0.000000213,0.000000218,11015748.7937,2.4180114944203
1651536000,2022-05-03 00:00:00,CAS/BTC,0.000000209,0.000000223,0.000000206,0.00000022,10600431.3641,2.2232202765673
1651449600,2022-05-02 00:00:00,CAS/BTC,0.000000212,0.000000213,0.000000205,0.000000208,10242641.968,2.1511477455708
1651363200,2022-05-01 00:00:00,CAS/BTC,0.000000223,0.000000223,0.000000212,0.000000212,8503695.3131,1.8536395392523
1651276800,2022-04-30 00:00:00,CAS/BTC,0.000000222,0.000000226,0.000000219,0.000000224,7170411.844,1.5921869760181
1651190400,2022-04-29 00:00:00,CAS/BTC,0.000000228,0.000000231,0.000000221,0.000000222,3500252.52182357,0.79694879162509753
1651104000,2022-04-28 00:00:00,CAS/BTC,0.000000236,0.000000237,0.000000226,0.00000023,4657278.6432,1.075480611363
1651017600,2022-04-27 00:00:00,CAS/BTC,0.000000243,0.000000245,0.000000235,0.000000235,4105345.6874,0.9844636964709
1650931200,2022-04-26 00:00:00,CAS/BTC,0.000000236,0.000000244,0.000000235,0.000000243,5027489.331,1.1978634711956
1650844800,2022-04-25 00:00:00,CAS/BTC,0.000000248,0.00000025,0.000000236,0.000000237,5479219.5915,1.3250752830791
1650758400,2022-04-24 00:00:00,CAS/BTC,0.000000249,0.000000251,0.000000245,0.000000246,4659523.01799638,1.15328658654059862
1650672000,2022-04-23 00:00:00,CAS/BTC,0.000000247,0.000000251,0.000000246,0.00000025,5375630.873,1.3327407677514
1650585600,2022-04-22 00:00:00,CAS/BTC,0.00000025,0.00000025,0.000000246,0.000000247,2967852.1624,0.7365754023243
1650499200,2022-04-21 00:00:00,CAS/BTC,0.000000249,0.000000253,0.000000245,0.00000025,2059474.50128326,0.51108585271969826
1650412800,2022-04-20 00:00:00,CAS/BTC,0.000000256,0.000000256,0.000000248,0.00000025,2701516.88436377,0.67963667261449758
1650326400,2022-04-19 00:00:00,CAS/BTC,0.000000222,0.00000031,0.000000221,0.000000256,4951040.37322583,1.2325000242921769
1650240000,2022-04-18 00:00:00,CAS/BTC,0.000000227,0.00000023,0.00000022,0.000000223,3467386.4588,0.7811410500091
1650153600,2022-04-17 00:00:00,CAS/BTC,0.000000224,0.000000226,0.000000221,0.000000225,2679651.7052,0.598474131068
1650067200,2022-04-16 00:00:00,CAS/BTC,0.000000228,0.000000229,0.000000223,0.000000225,2616177.1906,0.5912038470793
1649980800,2022-04-15 00:00:00,CAS/BTC,0.000000231,0.000000232,0.000000221,0.000000227,2485462.80156113,0.56719034874849877
1649894400,2022-04-14 00:00:00,CAS/BTC,0.000000231,0.000000235,0.000000226,0.00000023,4556566.34,1.044075631602
1649808000,2022-04-13 00:00:00,CAS/BTC,0.000000226,0.000000246,0.000000225,0.000000231,2530073.96448607,0.59495343527799956
1649721600,2022-04-12 00:00:00,CAS/BTC,0.00000023,0.000000235,0.000000222,0.000000226,1747560.34091734,0.39982333427599442
1649635200,2022-04-11 00:00:00,CAS/BTC,0.000000242,0.000000243,0.000000225,0.000000226,419989.35992553,0.09900697486989596
1649548800,2022-04-10 00:00:00,CAS/BTC,0.000000243,0.000000243,0.000000233,0.000000243,600030.646,0.1433959261411
1649462400,2022-04-09 00:00:00,CAS/BTC,0.000000271,0.000000271,0.000000238,0.000000242,567412.22013471,0.14112139717899882
1649376000,2022-04-08 00:00:00,CAS/BTC,0.000000272,0.000000289,0.000000267,0.000000272,153205.3974,0.0428019741632
1649289600,2022-04-07 00:00:00,CAS/BTC,0.000000263,0.000000272,0.000000261,0.000000272,106860.1424647,0.0282284845812984
1649203200,2022-04-06 00:00:00,CAS/BTC,0.00000027,0.000000281,0.000000261,0.000000273,344838.5354,0.0939166025074
1649116800,2022-04-05 00:00:00,CAS/BTC,0.000000277,0.000000286,0.000000262,0.000000272,319542.8502,0.0878534284605
1649030400,2022-04-04 00:00:00,CAS/BTC,0.00000026,0.000000298,0.00000026,0.000000278,578128.54378358,0.16160556089619944
1648944000,2022-04-03 00:00:00,CAS/BTC,0.000000276,0.000000281,0.000000252,0.000000255,318989.72457524,0.08428358665709849
1648857600,2022-04-02 00:00:00,CAS/BTC,0.00000027,0.00000029,0.00000027,0.000000287,261307.0749,0.0722493480866
1648771200,2022-04-01 00:00:00,CAS/BTC,0.00000025,0.000000291,0.000000236,0.00000027,967392.7354,0.2442983213543
1648684800,2022-03-31 00:00:00,CAS/BTC,0.00000026,0.000000269,0.000000242,0.000000248,551540.16390376,0.14258840691179778
1648598400,2022-03-30 00:00:00,CAS/BTC,0.000000275,0.000000363,0.000000254,0.000000261,3749622.32298044,1.13733522792599274
1648512000,2022-03-29 00:00:00,CAS/BTC,0.00000024,0.000000275,0.000000237,0.000000275,3264412.79674302,0.80680174711949602
1648425600,2022-03-28 00:00:00,CAS/BTC,0.000000243,0.000000248,0.000000236,0.000000241,1972974.40307363,0.47889384220639886
1648339200,2022-03-27 00:00:00,CAS/BTC,0.000000243,0.000000247,0.000000226,0.000000242,2300054.3057432,0.5490558750632976
1648252800,2022-03-26 00:00:00,CAS/BTC,0.000000252,0.000000267,0.00000024,0.000000244,2055846.92574392,0.51297947458905852
1648166400,2022-03-25 00:00:00,CAS/BTC,0.000000241,0.000000269,0.000000241,0.000000254,2197650.03379149,0.55261307120339803
1648080000,2022-03-24 00:00:00,CAS/BTC,0.000000238,0.000000252,0.000000227,0.000000241,1429724.53524225,0.34021584737059775
1647993600,2022-03-23 00:00:00,CAS/BTC,0.000000247,0.000000247,0.000000233,0.00000024,420334.26242411,0.10304279628129712
1647907200,2022-03-22 00:00:00,CAS/BTC,0.000000247,0.000000258,0.000000239,0.000000246,1443963.94000401,0.3535213402277025
1647820800,2022-03-21 00:00:00,CAS/BTC,0.00000025,0.000000252,0.00000024,0.000000248,105309.0433,0.0260576953134
1647734400,2022-03-20 00:00:00,CAS/BTC,0.00000023,0.00000025,0.00000023,0.00000024,75915.5425,0.0184157181335
1647648000,2022-03-19 00:00:00,CAS/BTC,0.000000245,0.000000258,0.00000024,0.00000024,40499.8762562,0.0100843276880996
1647561600,2022-03-18 00:00:00,CAS/BTC,0.000000254,0.000000259,0.00000024,0.000000244,818182.28900286,0.2049248737544959
1647475200,2022-03-17 00:00:00,CAS/BTC,0.000000267,0.000000269,0.000000254,0.000000255,204730.13661966,0.05369504120569708
1647388800,2022-03-16 00:00:00,CAS/BTC,0.000000293,0.000000299,0.000000255,0.000000268,1537505.05166923,0.42692077966939977
1647302400,2022-03-15 00:00:00,CAS/BTC,0.000000269,0.00000032,0.000000269,0.000000292,1804385.7926313,0.5342903799249014
1647216000,2022-03-14 00:00:00,CAS/BTC,0.000000255,0.000000284,0.000000252,0.000000266,727780.5113,0.1879223223476
1647129600,2022-03-13 00:00:00,CAS/BTC,0.000000265,0.000000265,0.000000251,0.000000258,556083.3034,0.1427618839225
1647043200,2022-03-12 00:00:00,CAS/BTC,0.000000268,0.00000027,0.00000026,0.000000269,92651.45725185,0.0246471586025995
1646956800,2022-03-11 00:00:00,CAS/BTC,0.000000277,0.000000279,0.000000262,0.000000268,390052.657,0.1044313074196
1646870400,2022-03-10 00:00:00,CAS/BTC,0.000000297,0.000000313,0.000000275,0.000000275,590799.67725938,0.17342253621819512
1646784000,2022-03-09 00:00:00,CAS/BTC,0.000000248,0.0000003,0.000000232,0.000000277,1484776.12317029,0.38616641994279931
1646697600,2022-03-08 00:00:00,CAS/BTC,0.000000262,0.000000262,0.000000242,0.000000253,593042.9668,0.1496011731695
1646611200,2022-03-07 00:00:00,CAS/BTC,0.000000261,0.000000271,0.000000255,0.000000262,179624.314,0.0475093491427
1646524800,2022-03-06 00:00:00,CAS/BTC,0.000000265,0.00000027,0.000000253,0.000000261,260460.6579,0.0681640438021
1646438400,2022-03-05 00:00:00,CAS/BTC,0.000000266,0.000000269,0.000000262,0.000000265,38239.1016,0.0101342105376
1646352000,2022-03-04 00:00:00,CAS/BTC,0.000000253,0.000000268,0.00000025,0.000000266,3068719.96854339,0.78487182777669835
1646265600,2022-03-03 00:00:00,CAS/BTC,0.000000251,0.000000257,0.000000249,0.000000252,3699751.9818,0.9370168814791
1646179200,2022-03-02 00:00:00,CAS/BTC,0.000000251,0.000000261,0.00000024,0.000000251,9251954.04383305,2.3113486204052981
1646092800,2022-03-01 00:00:00,CAS/BTC,0.000000256,0.000000266,0.00000025,0.000000252,4849249.6476,1.2357482096082
1646006400,2022-02-28 00:00:00,CAS/BTC,0.000000284,0.000000285,0.000000252,0.000000254,2970776.6767,0.7955602302892
1645920000,2022-02-27 00:00:00,CAS/BTC,0.000000289,0.000000294,0.000000279,0.000000285,4643530.5813,1.3343193012854
1645833600,2022-02-26 00:00:00,CAS/BTC,0.000000289,0.000000293,0.000000282,0.000000292,2324411.16021219,0.66427694064829853
1645747200,2022-02-25 00:00:00,CAS/BTC,0.000000293,0.000000309,0.000000282,0.000000292,4588000.16263274,1.35919451032949537
1645660800,2022-02-24 00:00:00,CAS/BTC,0.000000306,0.000000309,0.000000288,0.000000293,7705620.46153613,2.29496573664969682
