https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume EUR
1663398000,2022-09-17 07:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,0.00000000,0.0
1663394400,2022-09-17 06:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,0.00000000,0.0
1663390800,2022-09-17 05:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,0.00000000,0.0
1663387200,2022-09-17 04:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,0.00000000,0.0
1663383600,2022-09-17 03:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,0.00000000,0.0
1663380000,2022-09-17 02:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,0.00000000,0.0
1663376400,2022-09-17 01:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,0.00000000,0.0
1663372800,2022-09-17 00:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,0.00000000,0.0
1663369200,2022-09-16 23:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,0.00000000,0.0
1663365600,2022-09-16 22:00:00,BAT/EUR,0.31997,0.31997,0.31997,0.31997,45.52586932,14.566912406320398
1663362000,2022-09-16 21:00:00,BAT/EUR,0.31589,0.31589,0.31589,0.31589,0.00000000,0.0
1663358400,2022-09-16 20:00:00,BAT/EUR,0.31589,0.31589,0.31589,0.31589,0.00000000,0.0
1663354800,2022-09-16 19:00:00,BAT/EUR,0.31589,0.31589,0.31589,0.31589,0.00000000,0.0
1663351200,2022-09-16 18:00:00,BAT/EUR,0.31589,0.31589,0.31589,0.31589,0.00000000,0.0
1663347600,2022-09-16 17:00:00,BAT/EUR,0.31250,0.31677,0.31250,0.31589,7091.91720498,2240.2657258811323
1663344000,2022-09-16 16:00:00,BAT/EUR,0.31776,0.31776,0.31776,0.31776,0.00000000,0.0
1663340400,2022-09-16 15:00:00,BAT/EUR,0.31776,0.31776,0.31776,0.31776,0.00000000,0.0
1663336800,2022-09-16 14:00:00,BAT/EUR,0.31776,0.31776,0.31776,0.31776,48.34000000,15.3605184
1663333200,2022-09-16 13:00:00,BAT/EUR,0.31368,0.31368,0.31368,0.31368,0.00000000,0.0
1663329600,2022-09-16 12:00:00,BAT/EUR,0.31368,0.31368,0.31368,0.31368,0.00000000,0.0
1663326000,2022-09-16 11:00:00,BAT/EUR,0.31368,0.31368,0.31368,0.31368,0.00000000,0.0
1663322400,2022-09-16 10:00:00,BAT/EUR,0.31368,0.31368,0.31368,0.31368,0.00000000,0.0
1663318800,2022-09-16 09:00:00,BAT/EUR,0.31368,0.31368,0.31368,0.31368,0.00000000,0.0
1663315200,2022-09-16 08:00:00,BAT/EUR,0.31368,0.31368,0.31368,0.31368,1280.35953259,401.6231781828312
1663311600,2022-09-16 07:00:00,BAT/EUR,0.31687,0.31687,0.31687,0.31687,0.00000000,0.0
1663308000,2022-09-16 06:00:00,BAT/EUR,0.31687,0.31687,0.31687,0.31687,0.00000000,0.0
1663304400,2022-09-16 05:00:00,BAT/EUR,0.31687,0.31687,0.31687,0.31687,0.00000000,0.0
1663300800,2022-09-16 04:00:00,BAT/EUR,0.31687,0.31687,0.31687,0.31687,272.66557095,86.3995394669265
1663297200,2022-09-16 03:00:00,BAT/EUR,0.31450,0.31450,0.31450,0.31450,0.00000000,0.0
1663293600,2022-09-16 02:00:00,BAT/EUR,0.31450,0.31450,0.31450,0.31450,0.00000000,0.0
1663290000,2022-09-16 01:00:00,BAT/EUR,0.31450,0.31450,0.31450,0.31450,0.00000000,0.0
1663286400,2022-09-16 00:00:00,BAT/EUR,0.31450,0.31450,0.31450,0.31450,0.00000000,0.0
1663282800,2022-09-15 23:00:00,BAT/EUR,0.31450,0.31450,0.31450,0.31450,367.36320110,115.53572674595002
1663279200,2022-09-15 22:00:00,BAT/EUR,0.31532,0.31532,0.31532,0.31532,0.00000000,0.0
1663275600,2022-09-15 21:00:00,BAT/EUR,0.31532,0.31532,0.31532,0.31532,0.00000000,0.0
1663272000,2022-09-15 20:00:00,BAT/EUR,0.31532,0.31532,0.31532,0.31532,0.00000000,0.0
1663268400,2022-09-15 19:00:00,BAT/EUR,0.31532,0.31532,0.31532,0.31532,0.00000000,0.0
1663264800,2022-09-15 18:00:00,BAT/EUR,0.31532,0.31532,0.31532,0.31532,0.00000000,0.0
1663261200,2022-09-15 17:00:00,BAT/EUR,0.31532,0.31532,0.31532,0.31532,0.00000000,0.0
1663257600,2022-09-15 16:00:00,BAT/EUR,0.31532,0.31532,0.31532,0.31532,0.00000000,0.0
1663254000,2022-09-15 15:00:00,BAT/EUR,0.31535,0.31535,0.31370,0.31532,7597.15411912,2395.534636840918
1663250400,2022-09-15 14:00:00,BAT/EUR,0.32188,0.32215,0.31625,0.31629,4992.39296494,1579.0439708808726
1663246800,2022-09-15 13:00:00,BAT/EUR,0.32165,0.32165,0.32165,0.32165,0.00000000,0.0
1663243200,2022-09-15 12:00:00,BAT/EUR,0.32231,0.32231,0.32165,0.32165,356.02895094,114.516712069851
1663239600,2022-09-15 11:00:00,BAT/EUR,0.32079,0.32079,0.32079,0.32079,152.27322167,48.847726779519306
1663236000,2022-09-15 10:00:00,BAT/EUR,0.32148,0.32179,0.32148,0.32179,715.45051576,230.22482146641042
1663232400,2022-09-15 09:00:00,BAT/EUR,0.32507,0.32507,0.32507,0.32507,0.00000000,0.0
1663228800,2022-09-15 08:00:00,BAT/EUR,0.32507,0.32507,0.32507,0.32507,0.00000000,0.0
1663225200,2022-09-15 07:00:00,BAT/EUR,0.32543,0.32543,0.32507,0.32507,200.49680345,65.1754958974915
1663221600,2022-09-15 06:00:00,BAT/EUR,0.31631,0.31631,0.31631,0.31631,0.00000000,0.0
1663218000,2022-09-15 05:00:00,BAT/EUR,0.31733,0.31733,0.31631,0.31631,356.02895094,112.6155174718314
1663214400,2022-09-15 04:00:00,BAT/EUR,0.31496,0.31502,0.31496,0.31496,1838.62009991,579.0917866676537
1663210800,2022-09-15 03:00:00,BAT/EUR,0.32177,0.32177,0.32177,0.32177,0.00000000,0.0
1663207200,2022-09-15 02:00:00,BAT/EUR,0.32177,0.32177,0.32177,0.32177,0.00000000,0.0
1663203600,2022-09-15 01:00:00,BAT/EUR,0.32177,0.32177,0.32177,0.32177,0.00000000,0.0
1663200000,2022-09-15 00:00:00,BAT/EUR,0.32177,0.32177,0.32177,0.32177,0.00000000,0.0
1663196400,2022-09-14 23:00:00,BAT/EUR,0.32177,0.32177,0.32177,0.32177,0.00000000,0.0
1663192800,2022-09-14 22:00:00,BAT/EUR,0.32177,0.32177,0.32177,0.32177,0.00000000,0.0
1663189200,2022-09-14 21:00:00,BAT/EUR,0.32177,0.32177,0.32177,0.32177,0.00000000,0.0
1663185600,2022-09-14 20:00:00,BAT/EUR,0.32177,0.32177,0.32177,0.32177,0.00000000,0.0
1663182000,2022-09-14 19:00:00,BAT/EUR,0.32177,0.32177,0.32177,0.32177,357.14598000,114.9188619846
1663178400,2022-09-14 18:00:00,BAT/EUR,0.32245,0.32245,0.31818,0.31916,3004.60912069,958.9510469594204
1663174800,2022-09-14 17:00:00,BAT/EUR,0.32293,0.32293,0.32293,0.32293,0.00000000,0.0
1663171200,2022-09-14 16:00:00,BAT/EUR,0.32411,0.32411,0.32270,0.32293,1552.69343854,501.4112921077222
1663167600,2022-09-14 15:00:00,BAT/EUR,0.32598,0.32607,0.32598,0.32607,3418.52443692,1114.6782631465044
1663164000,2022-09-14 14:00:00,BAT/EUR,0.32614,0.32662,0.32541,0.32541,2719.91604000,885.0878785763999
1663160400,2022-09-14 13:00:00,BAT/EUR,0.32536,0.32541,0.32234,0.32302,5712.35513208,1845.2049547644813
1663156800,2022-09-14 12:00:00,BAT/EUR,0.32222,0.32222,0.32073,0.32073,7592.78868000,2435.2351133364
1663153200,2022-09-14 11:00:00,BAT/EUR,0.32618,0.32618,0.32618,0.32618,0.00000000,0.0
1663149600,2022-09-14 10:00:00,BAT/EUR,0.32618,0.32618,0.32618,0.32618,0.00000000,0.0
1663146000,2022-09-14 09:00:00,BAT/EUR,0.32618,0.32618,0.32618,0.32618,60.61989058,19.772995909384402
1663142400,2022-09-14 08:00:00,BAT/EUR,0.32631,0.32631,0.32631,0.32631,0.00000000,0.0
1663138800,2022-09-14 07:00:00,BAT/EUR,0.32631,0.32631,0.32631,0.32631,430.56605681,140.4980099976711
1663135200,2022-09-14 06:00:00,BAT/EUR,0.32908,0.32908,0.32908,0.32908,0.00000000,0.0
1663131600,2022-09-14 05:00:00,BAT/EUR,0.32911,0.32911,0.32908,0.32908,711.31732521,234.0803053801068
1663128000,2022-09-14 04:00:00,BAT/EUR,0.32223,0.32223,0.32223,0.32223,0.00000000,0.0
1663124400,2022-09-14 03:00:00,BAT/EUR,0.32223,0.32223,0.32223,0.32223,0.00000000,0.0
1663120800,2022-09-14 02:00:00,BAT/EUR,0.32223,0.32223,0.32223,0.32223,0.00000000,0.0
1663117200,2022-09-14 01:00:00,BAT/EUR,0.32223,0.32223,0.32223,0.32223,0.00000000,0.0
1663113600,2022-09-14 00:00:00,BAT/EUR,0.32223,0.32223,0.32223,0.32223,0.00000000,0.0
1663110000,2022-09-13 23:00:00,BAT/EUR,0.32223,0.32223,0.32223,0.32223,1617.10542756,521.0798819226588
1663106400,2022-09-13 22:00:00,BAT/EUR,0.33021,0.33021,0.33021,0.33021,0.00000000,0.0
1663102800,2022-09-13 21:00:00,BAT/EUR,0.33021,0.33021,0.33021,0.33021,0.00000000,0.0
1663099200,2022-09-13 20:00:00,BAT/EUR,0.33021,0.33021,0.33021,0.33021,2924.86946595,965.8211463513495
1663095600,2022-09-13 19:00:00,BAT/EUR,0.33011,0.33011,0.33011,0.33011,0.00000000,0.0
1663092000,2022-09-13 18:00:00,BAT/EUR,0.33011,0.33011,0.33011,0.33011,0.00000000,0.0
1663088400,2022-09-13 17:00:00,BAT/EUR,0.33011,0.33011,0.33011,0.33011,0.00000000,0.0
1663084800,2022-09-13 16:00:00,BAT/EUR,0.33011,0.33011,0.33011,0.33011,0.00000000,0.0
1663081200,2022-09-13 15:00:00,BAT/EUR,0.33011,0.33011,0.33011,0.33011,0.00000000,0.0
1663077600,2022-09-13 14:00:00,BAT/EUR,0.33011,0.33011,0.33011,0.33011,107.08551694,35.34999999706341
1663074000,2022-09-13 13:00:00,BAT/EUR,0.33557,0.33557,0.33557,0.33557,2083.64099416,699.2074084102711
1663070400,2022-09-13 12:00:00,BAT/EUR,0.35272,0.35272,0.33592,0.33592,5978.83187189,2008.4092024052889
1663066800,2022-09-13 11:00:00,BAT/EUR,0.35090,0.35090,0.35090,0.35090,0.00000000,0.0
1663063200,2022-09-13 10:00:00,BAT/EUR,0.35090,0.35090,0.35090,0.35090,0.00000000,0.0
1663059600,2022-09-13 09:00:00,BAT/EUR,0.35090,0.35090,0.35090,0.35090,208.27582399,73.08398663809099
1663056000,2022-09-13 08:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663052400,2022-09-13 07:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663048800,2022-09-13 06:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663045200,2022-09-13 05:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663041600,2022-09-13 04:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663038000,2022-09-13 03:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663034400,2022-09-13 02:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663030800,2022-09-13 01:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663027200,2022-09-13 00:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663023600,2022-09-12 23:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663020000,2022-09-12 22:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663016400,2022-09-12 21:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663012800,2022-09-12 20:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663009200,2022-09-12 19:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663005600,2022-09-12 18:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1663002000,2022-09-12 17:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1662998400,2022-09-12 16:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1662994800,2022-09-12 15:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1662991200,2022-09-12 14:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1662987600,2022-09-12 13:00:00,BAT/EUR,0.35669,0.35669,0.35669,0.35669,0.00000000,0.0
1662984000,2022-09-12 12:00:00,BAT/EUR,0.35533,0.35669,0.35533,0.35669,427.32097838,152.4211197783622
1662980400,2022-09-12 11:00:00,BAT/EUR,0.35658,0.35658,0.35658,0.35658,400.56574590,142.833733673022
1662976800,2022-09-12 10:00:00,BAT/EUR,0.35351,0.35351,0.35351,0.35351,0.00000000,0.0
1662973200,2022-09-12 09:00:00,BAT/EUR,0.35350,0.35351,0.35350,0.35351,989.61478403,349.8387223024453
1662969600,2022-09-12 08:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662966000,2022-09-12 07:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662962400,2022-09-12 06:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662958800,2022-09-12 05:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662955200,2022-09-12 04:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662951600,2022-09-12 03:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662948000,2022-09-12 02:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662944400,2022-09-12 01:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662940800,2022-09-12 00:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662937200,2022-09-11 23:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662933600,2022-09-11 22:00:00,BAT/EUR,0.34846,0.34846,0.34846,0.34846,0.00000000,0.0
1662930000,2022-09-11 21:00:00,BAT/EUR,0.34863,0.34863,0.34846,0.34846,2871.02176203,1000.4362431969738
1662926400,2022-09-11 20:00:00,BAT/EUR,0.35001,0.35001,0.34885,0.34885,668.12030646,233.07376890857103
1662922800,2022-09-11 19:00:00,BAT/EUR,0.35881,0.35881,0.35881,0.35881,0.00000000,0.0
1662919200,2022-09-11 18:00:00,BAT/EUR,0.35881,0.35881,0.35881,0.35881,0.00000000,0.0
1662915600,2022-09-11 17:00:00,BAT/EUR,0.35881,0.35881,0.35881,0.35881,89.18402497,32.0001199994857
1662912000,2022-09-11 16:00:00,BAT/EUR,0.35777,0.35777,0.35777,0.35777,1391.03770257,497.67155884846886
1662908400,2022-09-11 15:00:00,BAT/EUR,0.35647,0.35647,0.35647,0.35647,0.00000000,0.0
1662904800,2022-09-11 14:00:00,BAT/EUR,0.35900,0.35900,0.35647,0.35647,2617.46713553,933.0485098023792
1662901200,2022-09-11 13:00:00,BAT/EUR,0.35372,0.35702,0.35372,0.35702,1457.57778529,520.3844209042359
1662897600,2022-09-11 12:00:00,BAT/EUR,0.35253,0.35253,0.35209,0.35209,1395.80391526,491.4486005238934
1662894000,2022-09-11 11:00:00,BAT/EUR,0.35339,0.35339,0.35269,0.35269,559.02401013,197.1621781327497
1662890400,2022-09-11 10:00:00,BAT/EUR,0.35049,0.35049,0.35049,0.35049,0.00000000,0.0
1662886800,2022-09-11 09:00:00,BAT/EUR,0.35257,0.35257,0.35049,0.35049,1217.02337254,426.55452184154467
1662883200,2022-09-11 08:00:00,BAT/EUR,0.35326,0.35326,0.35326,0.35326,0.00000000,0.0
1662879600,2022-09-11 07:00:00,BAT/EUR,0.35326,0.35326,0.35326,0.35326,0.00000000,0.0
1662876000,2022-09-11 06:00:00,BAT/EUR,0.35326,0.35326,0.35326,0.35326,0.00000000,0.0
1662872400,2022-09-11 05:00:00,BAT/EUR,0.35326,0.35326,0.35326,0.35326,0.00000000,0.0
1662868800,2022-09-11 04:00:00,BAT/EUR,0.35326,0.35326,0.35326,0.35326,0.00000000,0.0
1662865200,2022-09-11 03:00:00,BAT/EUR,0.35326,0.35326,0.35326,0.35326,0.00000000,0.0
1662861600,2022-09-11 02:00:00,BAT/EUR,0.35326,0.35326,0.35326,0.35326,0.00000000,0.0
1662858000,2022-09-11 01:00:00,BAT/EUR,0.35298,0.35326,0.35298,0.35326,6618.31950072,2337.987546824347
1662854400,2022-09-11 00:00:00,BAT/EUR,0.35348,0.35348,0.35340,0.35345,3625.95673224,1281.594407010228
1662850800,2022-09-10 23:00:00,BAT/EUR,0.34689,0.34689,0.34689,0.34689,0.00000000,0.0
1662847200,2022-09-10 22:00:00,BAT/EUR,0.34689,0.34689,0.34689,0.34689,0.00000000,0.0
1662843600,2022-09-10 21:00:00,BAT/EUR,0.34689,0.34689,0.34689,0.34689,101.05235927,35.054052907170295
1662840000,2022-09-10 20:00:00,BAT/EUR,0.34839,0.34839,0.34839,0.34839,0.00000000,0.0
1662836400,2022-09-10 19:00:00,BAT/EUR,0.34839,0.34839,0.34839,0.34839,313.95524013,109.37886610889069
1662832800,2022-09-10 18:00:00,BAT/EUR,0.34609,0.34609,0.34609,0.34609,0.00000000,0.0
1662829200,2022-09-10 17:00:00,BAT/EUR,0.34609,0.34609,0.34609,0.34609,0.00000000,0.0
1662825600,2022-09-10 16:00:00,BAT/EUR,0.34609,0.34609,0.34609,0.34609,0.00000000,0.0
1662822000,2022-09-10 15:00:00,BAT/EUR,0.34610,0.34610,0.34579,0.34609,1729.30408343,598.4948502342887
1662818400,2022-09-10 14:00:00,BAT/EUR,0.35046,0.35046,0.35046,0.35046,0.00000000,0.0
1662814800,2022-09-10 13:00:00,BAT/EUR,0.35046,0.35046,0.35046,0.35046,0.00000000,0.0
1662811200,2022-09-10 12:00:00,BAT/EUR,0.35046,0.35046,0.35046,0.35046,0.00000000,0.0
1662807600,2022-09-10 11:00:00,BAT/EUR,0.35046,0.35046,0.35046,0.35046,0.00000000,0.0
1662804000,2022-09-10 10:00:00,BAT/EUR,0.35076,0.35076,0.35046,0.35046,713.10214399,249.9137773827354
1662800400,2022-09-10 09:00:00,BAT/EUR,0.35562,0.35562,0.35562,0.35562,0.00000000,0.0
1662796800,2022-09-10 08:00:00,BAT/EUR,0.35562,0.35562,0.35562,0.35562,0.00000000,0.0
1662793200,2022-09-10 07:00:00,BAT/EUR,0.35562,0.35562,0.35562,0.35562,0.00000000,0.0
1662789600,2022-09-10 06:00:00,BAT/EUR,0.35588,0.35588,0.35562,0.35562,2020.90275045,718.673436115029
1662786000,2022-09-10 05:00:00,BAT/EUR,0.35439,0.35439,0.35439,0.35439,0.00000000,0.0
1662782400,2022-09-10 04:00:00,BAT/EUR,0.35439,0.35439,0.35439,0.35439,829.00000000,293.78931
1662778800,2022-09-10 03:00:00,BAT/EUR,0.35332,0.35332,0.35332,0.35332,0.00000000,0.0
1662775200,2022-09-10 02:00:00,BAT/EUR,0.35332,0.35332,0.35332,0.35332,0.00000000,0.0
1662771600,2022-09-10 01:00:00,BAT/EUR,0.35332,0.35332,0.35332,0.35332,177.04262883,62.55270161821561
1662768000,2022-09-10 00:00:00,BAT/EUR,0.35218,0.35218,0.35218,0.35218,0.00000000,0.0
1662764400,2022-09-09 23:00:00,BAT/EUR,0.35218,0.35218,0.35218,0.35218,1486.90752244,523.6590912529192
1662760800,2022-09-09 22:00:00,BAT/EUR,0.34521,0.34521,0.34521,0.34521,0.00000000,0.0
1662757200,2022-09-09 21:00:00,BAT/EUR,0.34521,0.34521,0.34521,0.34521,0.00000000,0.0
1662753600,2022-09-09 20:00:00,BAT/EUR,0.34521,0.34521,0.34521,0.34521,0.00000000,0.0
1662750000,2022-09-09 19:00:00,BAT/EUR,0.34521,0.34521,0.34521,0.34521,0.00000000,0.0
1662746400,2022-09-09 18:00:00,BAT/EUR,0.34426,0.34546,0.34426,0.34521,1687.19686987,582.4372314478227
1662742800,2022-09-09 17:00:00,BAT/EUR,0.34577,0.34577,0.34577,0.34577,100.11166109,34.6156090550893
1662739200,2022-09-09 16:00:00,BAT/EUR,0.34876,0.34876,0.34876,0.34876,0.00000000,0.0
1662735600,2022-09-09 15:00:00,BAT/EUR,0.35282,0.35298,0.34876,0.34876,5730.41897843,1998.5409229172467
1662732000,2022-09-09 14:00:00,BAT/EUR,0.35089,0.35120,0.35089,0.35120,2989.14864437,1049.789003902744
1662728400,2022-09-09 13:00:00,BAT/EUR,0.34991,0.35007,0.34922,0.34922,6112.47199309,2134.59746942689
1662724800,2022-09-09 12:00:00,BAT/EUR,0.35109,0.35400,0.35109,0.35400,781.10166109,276.50998802585997
1662721200,2022-09-09 11:00:00,BAT/EUR,0.35000,0.35001,0.35000,0.35001,61.29890504,21.4552297530504
1662717600,2022-09-09 10:00:00,BAT/EUR,0.34840,0.34840,0.34836,0.34836,503.25085279,175.3124670779244
1662714000,2022-09-09 09:00:00,BAT/EUR,0.34436,0.34436,0.34436,0.34436,0.00000000,0.0
1662710400,2022-09-09 08:00:00,BAT/EUR,0.34436,0.34436,0.34436,0.34436,58.28128953,20.069744862550802
1662706800,2022-09-09 07:00:00,BAT/EUR,0.34259,0.34259,0.34143,0.34143,3272.86844750,1117.455474029925
1662703200,2022-09-09 06:00:00,BAT/EUR,0.34143,0.34143,0.34143,0.34143,0.00000000,0.0
1662699600,2022-09-09 05:00:00,BAT/EUR,0.34143,0.34143,0.34143,0.34143,86.72566372,29.6107433639196
1662696000,2022-09-09 04:00:00,BAT/EUR,0.33900,0.33900,0.33900,0.33900,132.31771359,44.85570490701001
1662692400,2022-09-09 03:00:00,BAT/EUR,0.32947,0.32947,0.32947,0.32947,0.00000000,0.0
1662688800,2022-09-09 02:00:00,BAT/EUR,0.32947,0.32947,0.32947,0.32947,0.00000000,0.0
1662685200,2022-09-09 01:00:00,BAT/EUR,0.32947,0.32947,0.32947,0.32947,0.00000000,0.0
1662681600,2022-09-09 00:00:00,BAT/EUR,0.32947,0.32947,0.32947,0.32947,0.00000000,0.0
1662678000,2022-09-08 23:00:00,BAT/EUR,0.32947,0.32947,0.32947,0.32947,0.00000000,0.0
