https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TONE,Volume BTC
1663401600,2022-09-17 08:00:00,TONE/BTC,0.000000852,0.0000008614,0.0000008482,0.0000008482,933.9883,0.00080160687822
1663398000,2022-09-17 07:00:00,TONE/BTC,0.0000008546,0.0000008546,0.0000008546,0.0000008546,0,0
1663394400,2022-09-17 06:00:00,TONE/BTC,0.0000008546,0.0000008546,0.0000008546,0.0000008546,47.811,0.0000408592806
1663390800,2022-09-17 05:00:00,TONE/BTC,0.000000861,0.0000008615,0.000000861,0.0000008615,124.7626,0.0001074590744
1663387200,2022-09-17 04:00:00,TONE/BTC,0.000000852,0.0000008615,0.000000852,0.0000008546,1234.7023,0.00106137309035
1663383600,2022-09-17 03:00:00,TONE/BTC,0.000000852,0.000000852,0.000000852,0.000000852,1.4517,0.0000012368484
1663380000,2022-09-17 02:00:00,TONE/BTC,0.0000008534,0.0000008534,0.0000008386,0.0000008482,1072.7789,0.00090687935924
1663376400,2022-09-17 01:00:00,TONE/BTC,0.0000008546,0.0000008586,0.0000008546,0.0000008586,9030.8285,0.00773124640042
1663372800,2022-09-17 00:00:00,TONE/BTC,0.0000008418,0.000000852,0.0000008398,0.000000852,1138.7071,0.00095698465098
1663369200,2022-09-16 23:00:00,TONE/BTC,0.0000008344,0.0000008344,0.0000008344,0.0000008344,183.6345,0.0001532246268
1663365600,2022-09-16 22:00:00,TONE/BTC,0.0000008354,0.0000008354,0.0000008354,0.0000008354,0,0
1663362000,2022-09-16 21:00:00,TONE/BTC,0.0000008499,0.0000008499,0.0000008354,0.0000008354,259.0746,0.00021691376442
1663358400,2022-09-16 20:00:00,TONE/BTC,0.0000008482,0.0000008585,0.0000008482,0.0000008482,654.9571,0.00056025324734
1663354800,2022-09-16 19:00:00,TONE/BTC,0.0000008482,0.0000008482,0.0000008482,0.0000008482,0,0
1663351200,2022-09-16 18:00:00,TONE/BTC,0.0000008586,0.0000008586,0.0000008482,0.0000008482,143.1863,0.00012244252382
1663347600,2022-09-16 17:00:00,TONE/BTC,0.0000008474,0.0000008546,0.0000008474,0.0000008546,959.734,0.00081569054872
1663344000,2022-09-16 16:00:00,TONE/BTC,0.000000861,0.000000861,0.0000008345,0.0000008451,6894.2949,0.00583353064081
1663340400,2022-09-16 15:00:00,TONE/BTC,0.0000008621,0.0000008674,0.0000008482,0.0000008674,599.4821,0.00051612268538
1663336800,2022-09-16 14:00:00,TONE/BTC,0.000000861,0.0000008712,0.0000008471,0.0000008712,7438.7623,0.00636336649024
1663333200,2022-09-16 13:00:00,TONE/BTC,0.0000008673,0.0000008726,0.0000008673,0.0000008726,36.7236,0.00003200103874
1663329600,2022-09-16 12:00:00,TONE/BTC,0.0000008658,0.0000008674,0.0000008599,0.0000008674,525.2641,0.00045315775529
1663326000,2022-09-16 11:00:00,TONE/BTC,0.000000861,0.0000008737,0.00000086,0.0000008737,446.723,0.00038747574314
1663322400,2022-09-16 10:00:00,TONE/BTC,0.000000861,0.000000861,0.000000861,0.000000861,0,0
1663318800,2022-09-16 09:00:00,TONE/BTC,0.0000008674,0.0000008674,0.000000861,0.000000861,50.3847,0.00004343641198
1663315200,2022-09-16 08:00:00,TONE/BTC,0.0000008674,0.0000008764,0.0000008674,0.0000008764,371.9821,0.00032497426959
1663311600,2022-09-16 07:00:00,TONE/BTC,0.0000008674,0.0000008674,0.0000008674,0.0000008674,2.0354,0.00000176550596
1663308000,2022-09-16 06:00:00,TONE/BTC,0.0000008738,0.0000008738,0.0000008599,0.0000008599,6134.6831,0.00533342463007
1663304400,2022-09-16 05:00:00,TONE/BTC,0.0000008861,0.0000008861,0.0000008861,0.0000008861,1170.8322,0.00103747441242
1663300800,2022-09-16 04:00:00,TONE/BTC,0.0000008802,0.0000008802,0.0000008752,0.0000008752,421.7737,0.00036974594062
1663297200,2022-09-16 03:00:00,TONE/BTC,0.0000008911,0.0000008926,0.0000008911,0.0000008926,629.8653,0.00056194630893
1663293600,2022-09-16 02:00:00,TONE/BTC,0.0000008866,0.0000008866,0.0000008866,0.0000008866,0,0
1663290000,2022-09-16 01:00:00,TONE/BTC,0.0000008866,0.0000008866,0.0000008866,0.0000008866,0,0
1663286400,2022-09-16 00:00:00,TONE/BTC,0.0000008872,0.0000008915,0.0000008838,0.0000008866,4011.3718,0.00355169165686
1663282800,2022-09-15 23:00:00,TONE/BTC,0.0000009141,0.0000009141,0.0000008865,0.0000008865,7832.8474,0.00708524813155
1663279200,2022-09-15 22:00:00,TONE/BTC,0.0000009233,0.0000009233,0.0000009141,0.0000009141,389.6282,0.00035947747748
1663275600,2022-09-15 21:00:00,TONE/BTC,0.0000009186,0.0000009288,0.0000009186,0.0000009288,4765.2717,0.00440882235709
1663272000,2022-09-15 20:00:00,TONE/BTC,0.0000009141,0.0000009141,0.0000009072,0.0000009072,62.1636,0.00005665579426
1663268400,2022-09-15 19:00:00,TONE/BTC,0.0000009141,0.0000009216,0.0000009122,0.0000009216,314.2254,0.00028855396322
1663264800,2022-09-15 18:00:00,TONE/BTC,0.0000009141,0.000000921,0.0000009141,0.000000921,2935.9666,0.00269360750785
1663261200,2022-09-15 17:00:00,TONE/BTC,0.0000008994,0.0000009122,0.0000008994,0.0000009122,3991.6472,0.00361138719985
1663257600,2022-09-15 16:00:00,TONE/BTC,0.0000008743,0.0000008964,0.0000008743,0.0000008964,5588.4218,0.00495208980447
1663254000,2022-09-15 15:00:00,TONE/BTC,0.0000009058,0.0000009122,0.0000008656,0.0000008795,90467.3229,0.07913794431657
1663250400,2022-09-15 14:00:00,TONE/BTC,0.000000921,0.000000921,0.0000008994,0.0000009058,20517.745,0.01867051153266
1663246800,2022-09-15 13:00:00,TONE/BTC,0.0000009058,0.0000009314,0.0000009058,0.0000009314,10284.3298,0.00945078261197
1663243200,2022-09-15 12:00:00,TONE/BTC,0.0000008967,0.0000008967,0.0000008967,0.0000008967,0,0
1663239600,2022-09-15 11:00:00,TONE/BTC,0.0000008967,0.0000008967,0.0000008967,0.0000008967,3344.5947,0.00299909806749
1663236000,2022-09-15 10:00:00,TONE/BTC,0.000000909,0.000000909,0.0000008964,0.0000009058,2780.4277,0.00250464561468
1663232400,2022-09-15 09:00:00,TONE/BTC,0.0000009122,0.0000009122,0.000000909,0.000000909,1481.4676,0.00134680291816
1663228800,2022-09-15 08:00:00,TONE/BTC,0.0000009122,0.0000009122,0.0000009122,0.0000009122,1.2892,0.00000117600824
1663225200,2022-09-15 07:00:00,TONE/BTC,0.000000914,0.0000009278,0.000000914,0.0000009186,5452.0103,0.0050465224784
1663221600,2022-09-15 06:00:00,TONE/BTC,0.0000009141,0.0000009216,0.0000009058,0.0000009058,2528.5456,0.00230653794368
1663218000,2022-09-15 05:00:00,TONE/BTC,0.0000009149,0.0000009216,0.0000009141,0.0000009216,22357.4242,0.02058938070636
1663214400,2022-09-15 04:00:00,TONE/BTC,0.0000009118,0.0000009149,0.0000009058,0.0000009149,1052.1507,0.00095970846705
1663210800,2022-09-15 03:00:00,TONE/BTC,0.0000009121,0.0000009121,0.0000009003,0.0000009003,61.4186,0.00005591291918
1663207200,2022-09-15 02:00:00,TONE/BTC,0.000000909,0.000000909,0.000000909,0.000000909,0,0
1663203600,2022-09-15 01:00:00,TONE/BTC,0.000000909,0.000000909,0.000000909,0.000000909,0,0
1663200000,2022-09-15 00:00:00,TONE/BTC,0.000000901,0.000000909,0.0000008954,0.000000909,122700.987,0.11065876193286
1663196400,2022-09-14 23:00:00,TONE/BTC,0.0000008745,0.000000901,0.0000008745,0.000000901,316909.6683,0.28527565772023
1663192800,2022-09-14 22:00:00,TONE/BTC,0.0000008674,0.0000008738,0.0000008599,0.0000008738,3036.2914,0.00261305178865
1663189200,2022-09-14 21:00:00,TONE/BTC,0.0000008738,0.0000008738,0.0000008727,0.0000008727,59.3078,0.00005181050916
1663185600,2022-09-14 20:00:00,TONE/BTC,0.0000008674,0.0000008802,0.0000008589,0.0000008802,4493.0596,0.0039197271942
1663182000,2022-09-14 19:00:00,TONE/BTC,0.0000008658,0.0000008658,0.0000008658,0.0000008658,0,0
1663178400,2022-09-14 18:00:00,TONE/BTC,0.000000861,0.0000008658,0.0000008546,0.0000008658,142.9385,0.00012327967097
1663174800,2022-09-14 17:00:00,TONE/BTC,0.0000008546,0.0000008546,0.000000852,0.000000852,496.0739,0.00042370896076
1663171200,2022-09-14 16:00:00,TONE/BTC,0.0000008658,0.0000008659,0.0000008546,0.0000008546,216.5524,0.00018611370521
1663167600,2022-09-14 15:00:00,TONE/BTC,0.0000008586,0.0000008658,0.0000008586,0.0000008658,2738.2935,0.00235770380029
1663164000,2022-09-14 14:00:00,TONE/BTC,0.0000008538,0.0000008538,0.0000008538,0.0000008538,172.2436,0.00014706158568
1663160400,2022-09-14 13:00:00,TONE/BTC,0.0000008491,0.0000008586,0.0000008491,0.0000008586,1909.9155,0.0016348573893
1663156800,2022-09-14 12:00:00,TONE/BTC,0.000000848,0.000000852,0.0000008475,0.0000008475,2839.677,0.0024092182989
1663153200,2022-09-14 11:00:00,TONE/BTC,0.0000008335,0.000000848,0.0000008335,0.000000848,1975.9235,0.00167010303616
1663149600,2022-09-14 10:00:00,TONE/BTC,0.0000008365,0.0000008418,0.000000827,0.0000008418,4505.3786,0.00375355061979
1663146000,2022-09-14 09:00:00,TONE/BTC,0.0000008781,0.0000008781,0.0000008344,0.000000845,42063.7637,0.03563526266299
1663142400,2022-09-14 08:00:00,TONE/BTC,0.0000008712,0.0000008712,0.0000008712,0.0000008712,1079.8561,0.00094077063432
1663138800,2022-09-14 07:00:00,TONE/BTC,0.0000008802,0.0000008802,0.0000008712,0.0000008787,938.5925,0.00082055122872
1663135200,2022-09-14 06:00:00,TONE/BTC,0.000000887,0.000000887,0.000000887,0.000000887,19.4151,0.0000172211937
1663131600,2022-09-14 05:00:00,TONE/BTC,0.0000008802,0.0000008878,0.0000008802,0.0000008878,204.1201,0.00018083677586
1663128000,2022-09-14 04:00:00,TONE/BTC,0.0000008802,0.0000008802,0.0000008712,0.0000008802,363.2489,0.00031765773882
1663124400,2022-09-14 03:00:00,TONE/BTC,0.0000008835,0.0000008866,0.0000008835,0.000000884,1952.1374,0.00172541316733
1663120800,2022-09-14 02:00:00,TONE/BTC,0.000000852,0.0000008802,0.0000008451,0.0000008802,9565.7424,0.00826875830619
1663117200,2022-09-14 01:00:00,TONE/BTC,0.0000008493,0.0000008493,0.0000008348,0.0000008482,1258.5625,0.00105430761973
1663113600,2022-09-14 00:00:00,TONE/BTC,0.0000008535,0.0000008546,0.0000008453,0.0000008546,117.4008,0.00010007558874
1663110000,2022-09-13 23:00:00,TONE/BTC,0.0000008451,0.0000008451,0.0000008451,0.0000008451,1.2459,0.00000105291009
1663106400,2022-09-13 22:00:00,TONE/BTC,0.0000008536,0.0000008536,0.0000008535,0.0000008535,258.0389,0.00022024098225
1663102800,2022-09-13 21:00:00,TONE/BTC,0.0000008471,0.000000852,0.0000008451,0.000000852,3010.9895,0.00254876115428
1663099200,2022-09-13 20:00:00,TONE/BTC,0.000000861,0.000000861,0.0000008471,0.0000008479,2991.4101,0.00253727161743
1663095600,2022-09-13 19:00:00,TONE/BTC,0.000000861,0.0000008712,0.000000852,0.0000008712,4397.4619,0.00380403554217
1663092000,2022-09-13 18:00:00,TONE/BTC,0.0000008485,0.0000008589,0.0000008485,0.0000008589,3118.9108,0.00266179643499
1663088400,2022-09-13 17:00:00,TONE/BTC,0.0000008485,0.0000008485,0.0000008418,0.0000008485,493.0889,0.00041806559862
1663084800,2022-09-13 16:00:00,TONE/BTC,0.0000008334,0.0000008485,0.0000008334,0.0000008485,1857.2635,0.00155925493534
1663081200,2022-09-13 15:00:00,TONE/BTC,0.0000008511,0.0000008586,0.0000008334,0.0000008334,4655.3618,0.0039124513286
1663077600,2022-09-13 14:00:00,TONE/BTC,0.0000008359,0.000000852,0.0000008359,0.000000852,5443.8906,0.00460721936563
1663074000,2022-09-13 13:00:00,TONE/BTC,0.0000008738,0.0000008738,0.0000008208,0.0000008359,49567.2339,0.04177284681391
1663070400,2022-09-13 12:00:00,TONE/BTC,0.0000008516,0.0000008838,0.0000008417,0.0000008838,15360.1885,0.0132836810314
1663066800,2022-09-13 11:00:00,TONE/BTC,0.0000008546,0.0000008546,0.000000846,0.0000008531,1177.5199,0.00099647094977
1663063200,2022-09-13 10:00:00,TONE/BTC,0.0000008546,0.0000008546,0.0000008546,0.0000008546,14.4133,0.00001231760618
1663059600,2022-09-13 09:00:00,TONE/BTC,0.0000008546,0.0000008615,0.0000008546,0.0000008615,42.0931,0.00003603276221
1663056000,2022-09-13 08:00:00,TONE/BTC,0.0000008523,0.0000008615,0.0000008523,0.0000008615,533.7211,0.00045696584611
1663052400,2022-09-13 07:00:00,TONE/BTC,0.0000008557,0.0000008589,0.0000008531,0.0000008531,210.8545,0.00018009311739
1663048800,2022-09-13 06:00:00,TONE/BTC,0.0000008589,0.0000008589,0.0000008482,0.0000008482,111.6177,0.00009527753798
1663045200,2022-09-13 05:00:00,TONE/BTC,0.0000008486,0.0000008613,0.0000008469,0.000000852,4660.7486,0.00395811549383
1663041600,2022-09-13 04:00:00,TONE/BTC,0.0000008546,0.0000008546,0.0000008471,0.0000008476,26517.6889,0.02248901315864
1663038000,2022-09-13 03:00:00,TONE/BTC,0.0000008553,0.000000861,0.0000008524,0.000000861,10490.7093,0.00896790200257
1663034400,2022-09-13 02:00:00,TONE/BTC,0.0000008546,0.0000008546,0.0000008546,0.0000008546,0,0
1663030800,2022-09-13 01:00:00,TONE/BTC,0.0000008546,0.0000008707,0.0000008546,0.0000008546,677.1054,0.00058506252014
1663027200,2022-09-13 00:00:00,TONE/BTC,0.0000008675,0.0000008678,0.0000008471,0.0000008475,12542.9605,0.01068127393533
1663023600,2022-09-12 23:00:00,TONE/BTC,0.0000008615,0.0000008745,0.0000008471,0.0000008745,4482.0275,0.00390134066626
1663020000,2022-09-12 22:00:00,TONE/BTC,0.000000861,0.0000008615,0.000000861,0.0000008615,2249.4528,0.0019378796817
1663016400,2022-09-12 21:00:00,TONE/BTC,0.0000008463,0.0000008589,0.0000008463,0.0000008589,1075.0665,0.00091976808579
1663012800,2022-09-12 20:00:00,TONE/BTC,0.0000008738,0.0000008802,0.000000846,0.0000008545,17626.4392,0.01511107380656
1663009200,2022-09-12 19:00:00,TONE/BTC,0.000000909,0.000000909,0.0000008674,0.0000008674,31748.7785,0.02783071737223
1663005600,2022-09-12 18:00:00,TONE/BTC,0.0000009186,0.0000009186,0.000000909,0.000000909,37.5628,0.00003414761304
1663002000,2022-09-12 17:00:00,TONE/BTC,0.0000009337,0.0000009337,0.000000909,0.000000909,6236.2497,0.00572942899321
1662998400,2022-09-12 16:00:00,TONE/BTC,0.0000009413,0.0000009413,0.0000009272,0.0000009272,6765.0291,0.00631639029563
1662994800,2022-09-12 15:00:00,TONE/BTC,0.0000009442,0.0000009554,0.0000009413,0.0000009417,525.5834,0.0004968103301
1662991200,2022-09-12 14:00:00,TONE/BTC,0.0000009287,0.0000009716,0.0000009287,0.0000009486,34682.8841,0.03261876339635
1662987600,2022-09-12 13:00:00,TONE/BTC,0.000000914,0.0000009288,0.0000008964,0.0000009287,123602.5305,0.11464060925394
1662984000,2022-09-12 12:00:00,TONE/BTC,0.0000008865,0.0000009122,0.0000008865,0.0000009122,8867.2764,0.00798258519877
1662980400,2022-09-12 11:00:00,TONE/BTC,0.0000009011,0.000000909,0.0000008747,0.0000008747,25349.1239,0.02269060571111
1662976800,2022-09-12 10:00:00,TONE/BTC,0.0000009122,0.0000009141,0.0000009022,0.0000009058,28504.8943,0.02577802854436
1662973200,2022-09-12 09:00:00,TONE/BTC,0.0000009216,0.0000009429,0.0000008997,0.0000009072,33736.4602,0.03062268127696
1662969600,2022-09-12 08:00:00,TONE/BTC,0.0000009238,0.0000009314,0.0000009216,0.0000009216,1263.7129,0.00116582302736
1662966000,2022-09-12 07:00:00,TONE/BTC,0.0000009486,0.0000009622,0.0000009216,0.0000009236,12276.9924,0.01150844588447
1662962400,2022-09-12 06:00:00,TONE/BTC,0.0000009637,0.0000009637,0.0000009413,0.0000009487,64585.0634,0.06143779419681
1662958800,2022-09-12 05:00:00,TONE/BTC,0.0000009826,0.0000009846,0.0000009594,0.00000097,4576.6834,0.00443716368662
1662955200,2022-09-12 04:00:00,TONE/BTC,0.0000010424,0.0000010424,0.0000009701,0.0000009701,60388.6223,0.0608371230623
1662951600,2022-09-12 03:00:00,TONE/BTC,0.0000010413,0.0000010481,0.0000010383,0.0000010481,1280.9715,0.00133916632786
1662948000,2022-09-12 02:00:00,TONE/BTC,0.0000010413,0.0000010588,0.0000010388,0.0000010438,6417.9019,0.0067330983026
1662944400,2022-09-12 01:00:00,TONE/BTC,0.0000010521,0.0000010641,0.0000010441,0.0000010441,19998.8861,0.02095967668746
1662940800,2022-09-12 00:00:00,TONE/BTC,0.0000010907,0.0000010935,0.0000010539,0.0000010539,42910.463,0.04620881898173
1662937200,2022-09-11 23:00:00,TONE/BTC,0.0000010749,0.0000011509,0.0000010749,0.0000010907,140552.6217,0.15710431429871
1662933600,2022-09-11 22:00:00,TONE/BTC,0.0000010478,0.0000010728,0.0000010245,0.0000010728,12930.9705,0.01361293121609
1662930000,2022-09-11 21:00:00,TONE/BTC,0.0000010498,0.0000010498,0.0000010225,0.0000010478,10063.1722,0.01044296666393
1662926400,2022-09-11 20:00:00,TONE/BTC,0.0000010799,0.0000010934,0.0000010521,0.0000010521,467507.4421,0.50476128655381
1662922800,2022-09-11 19:00:00,TONE/BTC,0.0000010765,0.0000010804,0.0000010499,0.0000010799,127141.2023,0.1370253965211
1662919200,2022-09-11 18:00:00,TONE/BTC,0.0000011043,0.000001125,0.0000010494,0.0000010836,226819.9461,0.24978428725683
1662915600,2022-09-11 17:00:00,TONE/BTC,0.0000010003,0.0000011086,0.0000009848,0.0000010978,68180.041,0.07252996557051
1662912000,2022-09-11 16:00:00,TONE/BTC,0.0000010199,0.0000010478,0.0000009914,0.0000009914,11597.0446,0.01183947983578
1662908400,2022-09-11 15:00:00,TONE/BTC,0.0000010052,0.0000010245,0.0000009997,0.000001015,3350.8357,0.00337171537232
1662904800,2022-09-11 14:00:00,TONE/BTC,0.0000010817,0.0000010817,0.0000010052,0.0000010052,218442.626,0.22564459843982
1662901200,2022-09-11 13:00:00,TONE/BTC,0.0000011418,0.0000011479,0.0000010806,0.0000010836,18118.9245,0.02009968685799
1662897600,2022-09-11 12:00:00,TONE/BTC,0.0000010458,0.0000011596,0.0000010458,0.0000011404,171421.7083,0.19236663015543
1662894000,2022-09-11 11:00:00,TONE/BTC,0.0000010101,0.0000011193,0.0000009699,0.0000010534,130508.1106,0.13891273028582
1662890400,2022-09-11 10:00:00,TONE/BTC,0.0000009511,0.0000010266,0.0000009511,0.000001015,24977.4882,0.02490645840929
1662886800,2022-09-11 09:00:00,TONE/BTC,0.0000010101,0.0000010107,0.0000009511,0.0000009511,14220.2138,0.01402429631797
1662883200,2022-09-11 08:00:00,TONE/BTC,0.0000009664,0.0000010265,0.0000009664,0.0000010107,20536.0013,0.020701066794
1662879600,2022-09-11 07:00:00,TONE/BTC,0.0000009774,0.0000010267,0.0000009693,0.0000009693,39443.6031,0.03909754434405
1662876000,2022-09-11 06:00:00,TONE/BTC,0.0000009709,0.0000009865,0.0000009321,0.0000009774,21654.6967,0.02074034511345
1662872400,2022-09-11 05:00:00,TONE/BTC,0.0000009913,0.0000009913,0.0000009616,0.00000097,14043.5647,0.01369253844537
1662868800,2022-09-11 04:00:00,TONE/BTC,0.0000009758,0.0000010166,0.0000009696,0.0000009954,27614.2832,0.02733614383559
1662865200,2022-09-11 03:00:00,TONE/BTC,0.0000010107,0.0000010866,0.0000009616,0.0000009703,72200.2766,0.07374424604187
1662861600,2022-09-11 02:00:00,TONE/BTC,0.0000008997,0.0000011556,0.0000008902,0.0000010126,369538.1748,0.39487139045524
1662858000,2022-09-11 01:00:00,TONE/BTC,0.000000786,0.0000009524,0.000000786,0.0000008997,499803.8789,0.43822631404278
1662854400,2022-09-11 00:00:00,TONE/BTC,0.0000007787,0.000000787,0.0000007787,0.000000787,2804.1056,0.00219592793346
1662850800,2022-09-10 23:00:00,TONE/BTC,0.0000007798,0.0000007798,0.0000007787,0.0000007787,12896.6076,0.01004264842815
1662847200,2022-09-10 22:00:00,TONE/BTC,0.0000007798,0.0000007848,0.0000007798,0.0000007848,382.0742,0.00029979732519
1662843600,2022-09-10 21:00:00,TONE/BTC,0.0000007651,0.0000007798,0.0000007623,0.0000007798,186735.2384,0.14526477021772
1662840000,2022-09-10 20:00:00,TONE/BTC,0.0000007599,0.0000007731,0.0000007599,0.0000007731,1651.9621,0.00127184901571
1662836400,2022-09-10 19:00:00,TONE/BTC,0.0000007406,0.0000007597,0.0000007406,0.0000007597,1871.3689,0.00140297857429
1662832800,2022-09-10 18:00:00,TONE/BTC,0.0000007404,0.0000007416,0.0000007357,0.0000007357,180.2821,0.00013326033695
1662829200,2022-09-10 17:00:00,TONE/BTC,0.0000007404,0.0000007404,0.0000007404,0.0000007404,146.6372,0.00010857018288
1662825600,2022-09-10 16:00:00,TONE/BTC,0.0000007345,0.0000007416,0.0000007308,0.0000007308,646.9327,0.00047700762896
1662822000,2022-09-10 15:00:00,TONE/BTC,0.0000007308,0.0000007385,0.0000007111,0.0000007308,7913.4123,0.00568675558225
1662818400,2022-09-10 14:00:00,TONE/BTC,0.0000007602,0.000000764,0.0000007074,0.0000007308,115339.0373,0.08264632405482
1662814800,2022-09-10 13:00:00,TONE/BTC,0.0000007504,0.0000007782,0.0000007504,0.0000007623,14690.6968,0.01132124681226
1662811200,2022-09-10 12:00:00,TONE/BTC,0.0000007433,0.0000007433,0.0000007433,0.0000007433,0,0
1662807600,2022-09-10 11:00:00,TONE/BTC,0.0000007504,0.0000007504,0.0000007423,0.0000007433,1628.8307,0.00121198295482
1662804000,2022-09-10 10:00:00,TONE/BTC,0.0000007536,0.0000007536,0.0000007536,0.0000007536,34.4351,0.00002595029136
1662800400,2022-09-10 09:00:00,TONE/BTC,0.0000007553,0.0000007572,0.0000007553,0.0000007572,587.5203,0.00044421937283
1662796800,2022-09-10 08:00:00,TONE/BTC,0.0000007536,0.0000007536,0.0000007536,0.0000007536,0,0
1662793200,2022-09-10 07:00:00,TONE/BTC,0.0000007437,0.0000007536,0.0000007406,0.0000007536,844.2952,0.00063093086763
1662789600,2022-09-10 06:00:00,TONE/BTC,0.0000007484,0.0000007501,0.0000007484,0.0000007501,1014.9009,0.00076090931291
1662786000,2022-09-10 05:00:00,TONE/BTC,0.0000007504,0.0000007535,0.0000007455,0.0000007455,162.0556,0.00012157378335
1662782400,2022-09-10 04:00:00,TONE/BTC,0.0000007455,0.0000007504,0.0000007416,0.0000007504,387.7514,0.00028956991206
1662778800,2022-09-10 03:00:00,TONE/BTC,0.0000007554,0.0000007554,0.0000007453,0.0000007504,2408.9048,0.00180320614317
1662775200,2022-09-10 02:00:00,TONE/BTC,0.0000007572,0.0000007602,0.0000007572,0.0000007602,54.6274,0.00004152774918
1662771600,2022-09-10 01:00:00,TONE/BTC,0.0000007536,0.0000007572,0.0000007536,0.0000007565,175.0307,0.00013233496726
1662768000,2022-09-10 00:00:00,TONE/BTC,0.0000007598,0.0000007679,0.0000007553,0.0000007553,2465.9078,0.00187678559067
1662764400,2022-09-09 23:00:00,TONE/BTC,0.0000007624,0.0000007624,0.00000075,0.0000007601,5735.0389,0.00435639249714
1662760800,2022-09-09 22:00:00,TONE/BTC,0.000000768,0.000000768,0.000000768,0.000000768,1.4676,0.0000011271168
1662757200,2022-09-09 21:00:00,TONE/BTC,0.00000077,0.00000077,0.0000007624,0.0000007624,192.9276,0.00014792964406
1662753600,2022-09-09 20:00:00,TONE/BTC,0.0000007716,0.0000007752,0.0000007641,0.0000007752,769.2207,0.00059173308357
1662750000,2022-09-09 19:00:00,TONE/BTC,0.0000007745,0.0000007783,0.0000007651,0.0000007672,748.748,0.00057743525741
1662746400,2022-09-09 18:00:00,TONE/BTC,0.000000768,0.000000768,0.000000768,0.000000768,0,0
1662742800,2022-09-09 17:00:00,TONE/BTC,0.000000768,0.000000768,0.000000768,0.000000768,34.435,0.00002644608
1662739200,2022-09-09 16:00:00,TONE/BTC,0.0000007824,0.0000007824,0.0000007625,0.0000007732,8222.5551,0.00634259092659
1662735600,2022-09-09 15:00:00,TONE/BTC,0.0000007857,0.000000786,0.0000007739,0.000000786,1901.1553,0.00148016463835
1662732000,2022-09-09 14:00:00,TONE/BTC,0.0000007945,0.0000007994,0.0000007857,0.0000007857,2017.0186,0.0015877846906
1662728400,2022-09-09 13:00:00,TONE/BTC,0.000000799,0.000000799,0.0000007857,0.0000007945,2375.5859,0.00187850333177
1662724800,2022-09-09 12:00:00,TONE/BTC,0.0000007718,0.000000799,0.0000007718,0.000000799,4363.061,0.0034438646194
1662721200,2022-09-09 11:00:00,TONE/BTC,0.0000007739,0.0000007739,0.0000007737,0.0000007737,889.8442,0.00068856454932
1662717600,2022-09-09 10:00:00,TONE/BTC,0.0000007752,0.0000007752,0.0000007739,0.0000007739,2038.4896,0.00157768649437
1662714000,2022-09-09 09:00:00,TONE/BTC,0.0000007832,0.0000007832,0.000000774,0.0000007824,1404.3604,0.00109603111511
1662710400,2022-09-09 08:00:00,TONE/BTC,0.0000007896,0.0000007896,0.0000007847,0.0000007847,346.925,0.0002725671943
