https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SRM,Volume USDT
1642464000,2022-01-18 00:00:00,SRM/USDT,3.008,3.036,2.89,2.993,185604.34671672,548009.58095638898
1642377600,2022-01-17 00:00:00,SRM/USDT,3.176,3.181,2.949,3.007,157826.84050873,479199.48576682258
1642291200,2022-01-16 00:00:00,SRM/USDT,3.216,3.223,3.115,3.172,146596.95876962,466705.39416778915
1642204800,2022-01-15 00:00:00,SRM/USDT,3.165,3.35,3.135,3.219,167271.74812486,541366.05573421823
1642118400,2022-01-14 00:00:00,SRM/USDT,3.087,3.197,3.021,3.17,148686.83557182,462107.63380453403
1642032000,2022-01-13 00:00:00,SRM/USDT,3.169,3.262,3.067,3.08,145280.80206612,457779.67587211051
1641945600,2022-01-12 00:00:00,SRM/USDT,3.024,3.222,3.019,3.162,165919.01063037,520427.99632614658
1641859200,2022-01-11 00:00:00,SRM/USDT,2.903,3.079,2.885,3.017,129538.83393162,385128.28698618115
1641772800,2022-01-10 00:00:00,SRM/USDT,3.03,3.051,2.787,2.905,244161.63174589,709160.31180063199
1641686400,2022-01-09 00:00:00,SRM/USDT,2.971,3.091,2.949,3.036,164195.66707382,496380.37310045839
1641600000,2022-01-08 00:00:00,SRM/USDT,3.099,3.174,2.883,2.97,273513.49048717,824328.14186071663
1641513600,2022-01-07 00:00:00,SRM/USDT,3.259,3.495,2.974,3.099,514871.151684,1620982.15889188926
1641427200,2022-01-06 00:00:00,SRM/USDT,3.387,3.449,3.162,3.263,216315.77760127,710538.06458455684
1641340800,2022-01-05 00:00:00,SRM/USDT,3.613,3.925,3.245,3.39,485328.78704095,1751852.36334670466
1641254400,2022-01-04 00:00:00,SRM/USDT,3.645,3.717,3.519,3.606,120809.69022958,438988.18621216541
1641168000,2022-01-03 00:00:00,SRM/USDT,3.797,3.808,3.552,3.644,122583.99962088,450090.19190652646
1641081600,2022-01-02 00:00:00,SRM/USDT,3.672,3.871,3.593,3.803,136234.6900914,508657.30275825929
1640995200,2022-01-01 00:00:00,SRM/USDT,3.416,3.672,3.416,3.672,61271.79262696,218210.52837913471
1640908800,2021-12-31 00:00:00,SRM/USDT,3.479,3.601,3.32,3.41,112213.96516153,387287.46735020923
1640822400,2021-12-30 00:00:00,SRM/USDT,3.41,3.622,3.322,3.479,225734.88737462,789707.01725874196
1640736000,2021-12-29 00:00:00,SRM/USDT,3.644,3.699,3.372,3.404,163132.67269081,575141.07421745005
1640649600,2021-12-28 00:00:00,SRM/USDT,4.053,4.053,3.641,3.643,187149.95174198,710164.44721407606
