https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AION,Volume BTC
1660867200,2022-08-19 00:00:00,AION/BTC,0.00000199,0.00000205,0.00000191,0.00000195,338425.99427,0.66031573758764
1660780800,2022-08-18 00:00:00,AION/BTC,0.00000201,0.00000217,0.00000197,0.000002,314836.827737,0.6542379478488
1660694400,2022-08-17 00:00:00,AION/BTC,0.00000203,0.00000207,0.00000194,0.000002,393648.530325,0.79251918127033
1660608000,2022-08-16 00:00:00,AION/BTC,0.00000222,0.00000246,0.00000194,0.00000204,1074527.022376,2.34580046388068
1660521600,2022-08-15 00:00:00,AION/BTC,0.00000192,0.00000229,0.00000186,0.00000223,933830.895951,1.93354602030717
1660435200,2022-08-14 00:00:00,AION/BTC,0.000002,0.00000209,0.00000186,0.00000192,331560.622524,0.64854915882396
1660348800,2022-08-13 00:00:00,AION/BTC,0.0000019,0.00000218,0.00000189,0.00000199,475123.997258,0.95131876290699
1660262400,2022-08-12 00:00:00,AION/BTC,0.000002,0.00000208,0.0000019,0.00000191,420851.091061,0.82467912696487
1660176000,2022-08-11 00:00:00,AION/BTC,0.0000018,0.0000022,0.00000176,0.00000199,1268506.080836,2.48174190989724
1660089600,2022-08-10 00:00:00,AION/BTC,0.0000018,0.00000182,0.00000174,0.00000181,72354.344484,0.12858468704324
1660003200,2022-08-09 00:00:00,AION/BTC,0.00000181,0.00000185,0.00000175,0.0000018,126226.906769,0.22477676766113
1659916800,2022-08-08 00:00:00,AION/BTC,0.00000183,0.00000184,0.00000177,0.0000018,376440.986325,0.6811153537013
1659830400,2022-08-07 00:00:00,AION/BTC,0.00000181,0.00000184,0.00000179,0.00000184,225523.535683,0.41069789078394
1659744000,2022-08-06 00:00:00,AION/BTC,0.00000183,0.00000185,0.00000176,0.0000018,264382.461854,0.4799803694874
1659657600,2022-08-05 00:00:00,AION/BTC,0.00000179,0.00000185,0.00000176,0.00000184,102285.387218,0.1866058362812
1659571200,2022-08-04 00:00:00,AION/BTC,0.0000018,0.00000183,0.00000176,0.00000179,241056.364661,0.43129220084024
1659484800,2022-08-03 00:00:00,AION/BTC,0.0000018,0.00000185,0.00000173,0.00000181,183964.426177,0.32836619259133
1659398400,2022-08-02 00:00:00,AION/BTC,0.00000183,0.0000024,0.00000175,0.0000018,1497281.37635985,2.9984478172164655
1659312000,2022-08-01 00:00:00,AION/BTC,0.00000168,0.00000191,0.00000168,0.00000183,420735.042392,0.75431226276726
1659225600,2022-07-31 00:00:00,AION/BTC,0.00000169,0.00000175,0.00000166,0.00000166,174465.244124,0.2983044219773
1659139200,2022-07-30 00:00:00,AION/BTC,0.00000161,0.00000179,0.0000016,0.00000169,419336.762897,0.70946233602595
1659052800,2022-07-29 00:00:00,AION/BTC,0.00000155,0.00000167,0.00000154,0.0000016,389303.425402,0.62142397486909
1658966400,2022-07-28 00:00:00,AION/BTC,0.00000156,0.00000161,0.00000154,0.00000155,117992.433146,0.18474721078018
1658880000,2022-07-27 00:00:00,AION/BTC,0.00000156,0.00000178,0.00000155,0.00000158,949885.461301,1.53448961760841
1658793600,2022-07-26 00:00:00,AION/BTC,0.00000155,0.00000158,0.00000152,0.00000156,158259.386212,0.24338777315411
1658707200,2022-07-25 00:00:00,AION/BTC,0.00000162,0.00000163,0.00000153,0.00000156,67873.914128,0.10696689351173
1658620800,2022-07-24 00:00:00,AION/BTC,0.00000163,0.00000173,0.0000016,0.00000162,103594.707147,0.17261292389727
1658534400,2022-07-23 00:00:00,AION/BTC,0.00000153,0.00000167,0.00000153,0.00000163,143043.252079,0.23138646990266
1658448000,2022-07-22 00:00:00,AION/BTC,0.00000156,0.0000016,0.00000153,0.00000153,150020.821058,0.23525961747123
1658361600,2022-07-21 00:00:00,AION/BTC,0.0000015,0.00000157,0.00000147,0.00000156,156897.219286,0.23790705697411
1658275200,2022-07-20 00:00:00,AION/BTC,0.00000156,0.00000159,0.00000149,0.00000151,234500.157699,0.36448753204481
1658188800,2022-07-19 00:00:00,AION/BTC,0.00000168,0.00000168,0.00000155,0.00000157,86798.856548,0.13812738355192
1658102400,2022-07-18 00:00:00,AION/BTC,0.00000169,0.00000174,0.0000016,0.00000169,328291.983436,0.55777631163757
1658016000,2022-07-17 00:00:00,AION/BTC,0.0000016,0.00000172,0.00000157,0.00000168,373363.018306,0.61587190101448
1657929600,2022-07-16 00:00:00,AION/BTC,0.0000016,0.00000167,0.00000159,0.0000016,410049.482075,0.66867625542756
1657843200,2022-07-15 00:00:00,AION/BTC,0.0000017,0.00000175,0.00000156,0.0000016,639641.986435,1.05813213916863
1657756800,2022-07-14 00:00:00,AION/BTC,0.00000167,0.00000251,0.00000163,0.00000169,3356549.774262,6.57589558885256
1657670400,2022-07-13 00:00:00,AION/BTC,0.00000153,0.00000185,0.00000151,0.00000165,1367449.470538,2.26876390774406
1657584000,2022-07-12 00:00:00,AION/BTC,0.00000148,0.00000179,0.00000144,0.00000153,1760284.171572,2.86559054260847
1657497600,2022-07-11 00:00:00,AION/BTC,0.00000147,0.00000179,0.00000146,0.0000015,1066566.103049,1.73025846164219
1657411200,2022-07-10 00:00:00,AION/BTC,0.00000146,0.00000148,0.00000143,0.00000145,133956.353113,0.19285476655196
1657324800,2022-07-09 00:00:00,AION/BTC,0.00000144,0.00000148,0.00000144,0.00000147,49063.486516,0.07181811350616
1657238400,2022-07-08 00:00:00,AION/BTC,0.00000143,0.00000149,0.00000141,0.00000144,380025.092127,0.54980828013512
1657152000,2022-07-07 00:00:00,AION/BTC,0.00000148,0.00000171,0.00000143,0.00000143,308647.107128,0.4757713550936
1657065600,2022-07-06 00:00:00,AION/BTC,0.0000014,0.00000155,0.00000133,0.00000148,342708.497795,0.49150251595612
1656979200,2022-07-05 00:00:00,AION/BTC,0.00000144,0.00000145,0.00000138,0.00000139,140560.89603,0.19798240442791
1656892800,2022-07-04 00:00:00,AION/BTC,0.00000145,0.00000148,0.00000141,0.00000144,113886.31804272,0.163290755172894
1656806400,2022-07-03 00:00:00,AION/BTC,0.00000147,0.00000187,0.00000142,0.00000148,1185430.52529607,1.9487007059777179
1656720000,2022-07-02 00:00:00,AION/BTC,0.00000138,0.00000162,0.00000132,0.00000146,338001.19950651,0.487249354431737
1656633600,2022-07-01 00:00:00,AION/BTC,0.00000138,0.00000141,0.00000132,0.00000138,105328.02504016,0.143467609010342
1656547200,2022-06-30 00:00:00,AION/BTC,0.00000139,0.00000143,0.00000136,0.00000138,84081.048435,0.11802446824333
1656460800,2022-06-29 00:00:00,AION/BTC,0.00000135,0.00000141,0.00000134,0.0000014,70461.078526,0.09597226595966
1656374400,2022-06-28 00:00:00,AION/BTC,0.00000136,0.00000141,0.0000013,0.00000135,76783.068213,0.10299736552912
1656288000,2022-06-27 00:00:00,AION/BTC,0.00000134,0.0000014,0.00000131,0.00000136,44408.35915186,0.060499539835464
1656201600,2022-06-26 00:00:00,AION/BTC,0.00000135,0.00000143,0.00000132,0.00000135,92036.64529169,0.1269328403131005
1656115200,2022-06-25 00:00:00,AION/BTC,0.00000139,0.00000141,0.0000013,0.00000133,187945.96158975,0.25062937986927
1656028800,2022-06-24 00:00:00,AION/BTC,0.00000131,0.00000141,0.00000131,0.0000014,63022.1691041,0.086718526476886
1655942400,2022-06-23 00:00:00,AION/BTC,0.00000132,0.00000137,0.00000127,0.00000131,236312.38043699,0.3124156981508573
1655856000,2022-06-22 00:00:00,AION/BTC,0.00000135,0.00000136,0.00000129,0.00000132,205791.02043243,0.2723409442095285
1655769600,2022-06-21 00:00:00,AION/BTC,0.00000127,0.00000144,0.00000125,0.00000136,420937.44897276,0.575066449572568
1655683200,2022-06-20 00:00:00,AION/BTC,0.00000124,0.00000133,0.0000012,0.00000126,193855.45130919,0.2500031821345451
1655596800,2022-06-19 00:00:00,AION/BTC,0.00000125,0.00000128,0.0000012,0.00000123,24924.39806995,0.0309162613071865
1655510400,2022-06-18 00:00:00,AION/BTC,0.00000124,0.00000134,0.00000118,0.00000124,527667.54448978,0.662299384284402
1655424000,2022-06-17 00:00:00,AION/BTC,0.00000119,0.00000125,0.00000116,0.00000125,65248.038591,0.08017716099026
1655337600,2022-06-16 00:00:00,AION/BTC,0.00000121,0.00000122,0.00000116,0.00000119,46149.838432,0.0551751339251
1655251200,2022-06-15 00:00:00,AION/BTC,0.00000119,0.00000124,0.00000113,0.00000121,157469.3350068,0.190997822708884
1655164800,2022-06-14 00:00:00,AION/BTC,0.00000112,0.0000012,0.0000011,0.00000118,199139.74151429,0.2260703448443722
1655078400,2022-06-13 00:00:00,AION/BTC,0.00000102,0.00000113,0.00000097,0.00000111,603852.7272054,0.642798566760413
1654992000,2022-06-12 00:00:00,AION/BTC,0.00000106,0.00000106,0.00000098,0.00000103,556356.26579923,0.5699887412592015
1654905600,2022-06-11 00:00:00,AION/BTC,0.00000113,0.00000113,0.00000102,0.00000107,166052.8864313,0.175268384370321
1654819200,2022-06-10 00:00:00,AION/BTC,0.00000116,0.00000117,0.00000112,0.00000112,24964.871446,0.0285486517568
1654732800,2022-06-09 00:00:00,AION/BTC,0.00000115,0.00000119,0.00000112,0.00000118,24117.53623571,0.0280763583438378
1654646400,2022-06-08 00:00:00,AION/BTC,0.00000113,0.00000122,0.00000109,0.00000116,104205.914963,0.12211475995251
1654560000,2022-06-07 00:00:00,AION/BTC,0.00000113,0.00000114,0.0000011,0.00000113,28128.49706526,0.0316598824883364
1654473600,2022-06-06 00:00:00,AION/BTC,0.00000115,0.00000119,0.0000011,0.00000112,68663.587871,0.07905435198517
1654387200,2022-06-05 00:00:00,AION/BTC,0.00000118,0.0000012,0.00000115,0.00000116,14255.14474038,0.0165759103479684
1654300800,2022-06-04 00:00:00,AION/BTC,0.00000118,0.00000119,0.00000114,0.00000119,10953.932616,0.01276143395088
1654214400,2022-06-03 00:00:00,AION/BTC,0.0000012,0.00000123,0.00000114,0.00000118,128035.56015878,0.1529458883469726
1654128000,2022-06-02 00:00:00,AION/BTC,0.00000112,0.00000121,0.00000111,0.00000119,172889.32178234,0.201749061909255
1654041600,2022-06-01 00:00:00,AION/BTC,0.00000116,0.00000117,0.00000108,0.00000112,79059.66634527,0.0885555730591323
1653955200,2022-05-31 00:00:00,AION/BTC,0.00000135,0.00000144,0.00000113,0.00000115,1871909.85022609,2.3726233588850866
1653868800,2022-05-30 00:00:00,AION/BTC,0.0000012,0.00000135,0.00000113,0.00000135,421364.34762315,0.5295635548619344
1653782400,2022-05-29 00:00:00,AION/BTC,0.00000116,0.00000124,0.00000113,0.00000121,81867.53959263,0.0975378902569219
1653696000,2022-05-28 00:00:00,AION/BTC,0.00000112,0.00000117,0.00000111,0.00000114,140648.69181065,0.161852507755854
1653609600,2022-05-27 00:00:00,AION/BTC,0.00000115,0.00000116,0.00000109,0.0000011,420018.74500154,0.4733993366741666
1653523200,2022-05-26 00:00:00,AION/BTC,0.00000127,0.00000137,0.00000113,0.00000114,1689983.07274508,2.064663497192291
1653436800,2022-05-25 00:00:00,AION/BTC,0.0000012,0.00000142,0.00000116,0.00000127,1656259.902832,2.10541182914637
1653350400,2022-05-24 00:00:00,AION/BTC,0.00000113,0.00000123,0.00000111,0.00000119,120197.125391,0.13903712041001
1653264000,2022-05-23 00:00:00,AION/BTC,0.00000112,0.0000012,0.00000111,0.00000115,82167.02549741,0.0960114467183704
1653177600,2022-05-22 00:00:00,AION/BTC,0.00000112,0.00000115,0.00000109,0.00000112,130710.470112,0.1482072807814
1653091200,2022-05-21 00:00:00,AION/BTC,0.00000112,0.00000117,0.00000108,0.0000011,350992.88107872,0.3961984589607038
1653004800,2022-05-20 00:00:00,AION/BTC,0.00000122,0.00000124,0.0000011,0.00000112,348907.23661402,0.4074437469969769
1652918400,2022-05-19 00:00:00,AION/BTC,0.00000103,0.00000135,0.000001,0.00000122,2253914.27504331,2.5811587238560621
1652832000,2022-05-18 00:00:00,AION/BTC,0.00000111,0.00000117,0.000001,0.00000104,962501.81769714,1.0230346786526706
1652745600,2022-05-17 00:00:00,AION/BTC,0.00000097,0.00000118,0.00000094,0.00000111,1902874.35270571,1.9814350891955155
1652659200,2022-05-16 00:00:00,AION/BTC,0.0000011,0.0000011,0.00000087,0.00000095,1268633.90239379,1.244880940429894
1652572800,2022-05-15 00:00:00,AION/BTC,0.00000104,0.00000111,0.00000099,0.00000109,343761.76480657,0.3616797992000385
1652486400,2022-05-14 00:00:00,AION/BTC,0.00000107,0.00000112,0.00000096,0.00000102,251164.52897538,0.2554220508675979
1652400000,2022-05-13 00:00:00,AION/BTC,0.00000086,0.00000113,0.00000078,0.00000107,1662706.75436334,1.6106447722039054
1652313600,2022-05-12 00:00:00,AION/BTC,0.00000103,0.00000107,0.0000008,0.00000083,840370.6610565,0.7529871029880848
1652227200,2022-05-11 00:00:00,AION/BTC,0.00000153,0.00000157,0.00000096,0.00000102,1317331.2506407,1.6173780976910242
1652140800,2022-05-10 00:00:00,AION/BTC,0.00000161,0.00000166,0.00000149,0.00000152,379590.91306725,0.6000387098145908
1652054400,2022-05-09 00:00:00,AION/BTC,0.0000018,0.00000185,0.00000159,0.00000159,930394.59426742,1.5466385075626286
1651968000,2022-05-08 00:00:00,AION/BTC,0.00000189,0.00000192,0.00000179,0.00000182,95123.13229501,0.1762052745878826
1651881600,2022-05-07 00:00:00,AION/BTC,0.00000197,0.00000199,0.00000181,0.00000186,614836.37499996,1.1747127771506217
1651795200,2022-05-06 00:00:00,AION/BTC,0.0000019,0.00000205,0.00000183,0.00000193,394398.7381852,0.7674213317837735
1651708800,2022-05-05 00:00:00,AION/BTC,0.0000019,0.00000192,0.00000181,0.0000019,435964.54942823,0.8171012844750743
1651622400,2022-05-04 00:00:00,AION/BTC,0.00000189,0.00000192,0.00000182,0.00000189,193493.135302,0.3642353643087
1651536000,2022-05-03 00:00:00,AION/BTC,0.00000185,0.00000192,0.00000184,0.00000189,361982.277927,0.67997536374962
1651449600,2022-05-02 00:00:00,AION/BTC,0.00000184,0.00000194,0.00000181,0.00000188,810041.10786578,1.5182950371075764
1651363200,2022-05-01 00:00:00,AION/BTC,0.00000185,0.00000188,0.0000018,0.00000185,123737.82194279,0.2254381672578343
1651276800,2022-04-30 00:00:00,AION/BTC,0.00000195,0.00000205,0.00000182,0.00000184,257788.674385,0.5004082289397492
1651190400,2022-04-29 00:00:00,AION/BTC,0.00000207,0.00000211,0.00000193,0.00000193,335850.966635,0.66985439775688
1651104000,2022-04-28 00:00:00,AION/BTC,0.00000209,0.00000212,0.00000203,0.00000207,11426.67943781,0.0235970522276072
1651017600,2022-04-27 00:00:00,AION/BTC,0.00000213,0.00000217,0.00000207,0.00000211,123853.77684388,0.2635806317799556
1650931200,2022-04-26 00:00:00,AION/BTC,0.00000213,0.00000216,0.00000206,0.00000213,159876.029961,0.33797219453228
1650844800,2022-04-25 00:00:00,AION/BTC,0.00000219,0.00000219,0.00000209,0.00000215,268437.34981,0.5698282662465
1650758400,2022-04-24 00:00:00,AION/BTC,0.00000222,0.00000229,0.00000215,0.00000216,126914.95144932,0.2813407578381738
1650672000,2022-04-23 00:00:00,AION/BTC,0.00000224,0.00000226,0.00000216,0.00000222,67417.51708785,0.1489272599637795
1650585600,2022-04-22 00:00:00,AION/BTC,0.00000224,0.0000023,0.0000022,0.0000022,150178.23349531,0.3377160202812451
1650499200,2022-04-21 00:00:00,AION/BTC,0.00000219,0.00000257,0.00000218,0.00000224,620848.13945096,1.4446931639572968
1650412800,2022-04-20 00:00:00,AION/BTC,0.00000219,0.00000223,0.00000213,0.00000217,50449.71240972,0.1106850058456224
1650326400,2022-04-19 00:00:00,AION/BTC,0.00000215,0.00000222,0.00000208,0.00000219,180746.57652599,0.3862866052643182
1650240000,2022-04-18 00:00:00,AION/BTC,0.00000221,0.00000224,0.00000212,0.00000216,331856.425968,0.71681608925061
1650153600,2022-04-17 00:00:00,AION/BTC,0.0000022,0.00000245,0.0000022,0.0000022,141873.25926718,0.323674841101934
1650067200,2022-04-16 00:00:00,AION/BTC,0.00000225,0.00000227,0.00000218,0.00000219,186948.9798931,0.415998315274053
1649980800,2022-04-15 00:00:00,AION/BTC,0.00000225,0.00000228,0.00000219,0.00000224,26734.102849,0.05992499776907
1649894400,2022-04-14 00:00:00,AION/BTC,0.00000224,0.00000231,0.00000218,0.00000222,84423.66349687,0.1925453558622857
1649808000,2022-04-13 00:00:00,AION/BTC,0.00000222,0.00000229,0.00000216,0.00000226,40259.72477604,0.0906302274517178
1649721600,2022-04-12 00:00:00,AION/BTC,0.00000224,0.00000236,0.00000216,0.00000226,194852.402278,0.4350873690830843
1649635200,2022-04-11 00:00:00,AION/BTC,0.00000226,0.00000226,0.00000211,0.00000225,219403.33468447,0.4803079196604534
1649548800,2022-04-10 00:00:00,AION/BTC,0.00000229,0.00000236,0.00000222,0.00000227,282713.59542346,0.6436002104629026
1649462400,2022-04-09 00:00:00,AION/BTC,0.00000227,0.00000237,0.00000222,0.00000223,42799.32330703,0.0973160965834517
1649376000,2022-04-08 00:00:00,AION/BTC,0.00000235,0.00000246,0.00000223,0.00000224,162825.45453621,0.3813801945871493
1649289600,2022-04-07 00:00:00,AION/BTC,0.0000023,0.00000246,0.00000223,0.00000236,181061.85272554,0.4261306928029532
1649203200,2022-04-06 00:00:00,AION/BTC,0.00000244,0.00000246,0.00000229,0.00000229,186362.931943,0.445669778257
1649116800,2022-04-05 00:00:00,AION/BTC,0.00000247,0.00000265,0.00000244,0.00000246,650076.21256951,1.654312957310828
1649030400,2022-04-04 00:00:00,AION/BTC,0.00000263,0.00000278,0.00000237,0.00000247,419972.45717958,1.0713315520668193
1648944000,2022-04-03 00:00:00,AION/BTC,0.00000236,0.00000334,0.00000231,0.00000265,2200362.28408067,6.3250506207688075
1648857600,2022-04-02 00:00:00,AION/BTC,0.00000235,0.00000241,0.00000231,0.00000236,77525.2494455,0.1829009612417027
1648771200,2022-04-01 00:00:00,AION/BTC,0.00000237,0.00000242,0.0000023,0.00000232,100821.23903824,0.2354577893139953
1648684800,2022-03-31 00:00:00,AION/BTC,0.00000225,0.00000247,0.00000221,0.00000238,423649.53952025,0.9995816964642093
1648598400,2022-03-30 00:00:00,AION/BTC,0.00000221,0.00000233,0.00000217,0.00000224,231249.30428882,0.5148295742090278
1648512000,2022-03-29 00:00:00,AION/BTC,0.00000216,0.00000245,0.00000215,0.00000221,411387.41842167,0.9431037514561417
1648425600,2022-03-28 00:00:00,AION/BTC,0.00000216,0.00000226,0.00000213,0.00000216,219163.02761497,0.4779594710903976
1648339200,2022-03-27 00:00:00,AION/BTC,0.00000213,0.00000223,0.00000212,0.00000216,187853.14814145,0.4089967462535997
1648252800,2022-03-26 00:00:00,AION/BTC,0.00000205,0.00000217,0.000002,0.00000211,111084.64891844,0.233989569251436
1648166400,2022-03-25 00:00:00,AION/BTC,0.00000213,0.00000213,0.00000202,0.00000205,65448.12677086,0.1361073958924632
1648080000,2022-03-24 00:00:00,AION/BTC,0.0000021,0.00000219,0.00000201,0.00000212,80606.70451442,0.170553651794962
1647993600,2022-03-23 00:00:00,AION/BTC,0.0000021,0.00000219,0.00000207,0.00000211,116029.61849634,0.2461390682962909
1647907200,2022-03-22 00:00:00,AION/BTC,0.00000214,0.00000227,0.00000207,0.00000208,239642.29588311,0.5195728621540962
1647820800,2022-03-21 00:00:00,AION/BTC,0.00000208,0.00000222,0.00000204,0.00000212,133757.08350768,0.2852068219456539
1647734400,2022-03-20 00:00:00,AION/BTC,0.00000212,0.00000214,0.00000207,0.00000209,90119.401109,0.18994355851856
1647648000,2022-03-19 00:00:00,AION/BTC,0.00000207,0.00000219,0.00000206,0.00000212,122219.35381635,0.2570327021920312
1647561600,2022-03-18 00:00:00,AION/BTC,0.00000207,0.00000214,0.00000205,0.00000207,178470.313181,0.371821508064
1647475200,2022-03-17 00:00:00,AION/BTC,0.00000206,0.00000211,0.00000201,0.00000207,167773.76634191,0.348086369061341
1647388800,2022-03-16 00:00:00,AION/BTC,0.00000205,0.0000021,0.00000199,0.00000206,150287.57894629,0.3059615030178687
1647302400,2022-03-15 00:00:00,AION/BTC,0.00000207,0.00000214,0.000002,0.00000205,288634.66885585,0.5968971642417695
1647216000,2022-03-14 00:00:00,AION/BTC,0.000002,0.00000218,0.00000193,0.00000207,459506.67246825,0.9574254854704193
1647129600,2022-03-13 00:00:00,AION/BTC,0.00000201,0.00000211,0.00000199,0.000002,237658.36355857,0.4823994118234984
1647043200,2022-03-12 00:00:00,AION/BTC,0.00000204,0.00000206,0.00000195,0.00000202,66248.56466707,0.1320074869850435
1646956800,2022-03-11 00:00:00,AION/BTC,0.00000203,0.00000208,0.00000192,0.00000207,181785.73184956,0.3712619900055492
1646870400,2022-03-10 00:00:00,AION/BTC,0.00000203,0.00000209,0.00000196,0.00000199,105637.5606764,0.216614203757912
1646784000,2022-03-09 00:00:00,AION/BTC,0.00000217,0.00000217,0.00000199,0.000002,316029.88410341,0.6498336433641778
1646697600,2022-03-08 00:00:00,AION/BTC,0.00000201,0.0000023,0.00000195,0.00000219,477257.82638578,1.0408912630419591
1646611200,2022-03-07 00:00:00,AION/BTC,0.00000209,0.0000021,0.00000197,0.00000203,263609.07888441,0.5328148478169805
1646524800,2022-03-06 00:00:00,AION/BTC,0.00000202,0.00000227,0.00000199,0.00000209,450580.85889646,0.9688149566961059
1646438400,2022-03-05 00:00:00,AION/BTC,0.00000196,0.00000217,0.00000194,0.00000202,342083.29116985,0.6975790678965495
1646352000,2022-03-04 00:00:00,AION/BTC,0.0000019,0.00000208,0.0000018,0.00000197,158109.931317,0.29781444301957
1646265600,2022-03-03 00:00:00,AION/BTC,0.00000194,0.00000197,0.00000186,0.00000191,7877.49028097,0.0150442993752115
1646179200,2022-03-02 00:00:00,AION/BTC,0.0000019,0.00000204,0.00000186,0.00000196,94835.79663584,0.1864505361845068
1646092800,2022-03-01 00:00:00,AION/BTC,0.00000194,0.00000196,0.00000187,0.00000189,199156.1823608,0.3858816096073966
1646006400,2022-02-28 00:00:00,AION/BTC,0.00000205,0.00000214,0.00000184,0.00000194,414284.76572983,0.8246530971011728
1645920000,2022-02-27 00:00:00,AION/BTC,0.00000203,0.00000223,0.00000196,0.00000205,436273.87259371,0.9258658181905814
1645833600,2022-02-26 00:00:00,AION/BTC,0.00000203,0.00000206,0.00000199,0.00000203,105269.98657,0.21366858407646
1645747200,2022-02-25 00:00:00,AION/BTC,0.00000197,0.00000209,0.00000194,0.00000202,177131.44046513,0.3602706576000787
1645660800,2022-02-24 00:00:00,AION/BTC,0.0000021,0.00000213,0.0000019,0.00000194,517086.08538872,1.0279856014691276
1645574400,2022-02-23 00:00:00,AION/BTC,0.00000208,0.00000243,0.00000203,0.00000212,981969.42796877,2.1843818573958669
1645488000,2022-02-22 00:00:00,AION/BTC,0.00000206,0.00000217,0.00000201,0.00000208,63551.05787403,0.1332983295436448
1645401600,2022-02-21 00:00:00,AION/BTC,0.00000222,0.00000231,0.00000206,0.00000206,240146.63833863,0.5356040507025802
1645315200,2022-02-20 00:00:00,AION/BTC,0.00000229,0.00000231,0.00000218,0.00000225,331844.481683,0.74059089313861
1645228800,2022-02-19 00:00:00,AION/BTC,0.00000231,0.00000237,0.00000227,0.00000229,120249.90740205,0.2751867116375165
1645142400,2022-02-18 00:00:00,AION/BTC,0.00000236,0.00000242,0.00000231,0.00000233,182374.64730533,0.4358973984084287
1645056000,2022-02-17 00:00:00,AION/BTC,0.0000024,0.00000247,0.00000237,0.00000237,152411.46147452,0.3692871197955492
1644969600,2022-02-16 00:00:00,AION/BTC,0.00000238,0.00000254,0.00000234,0.0000024,302208.30965379,0.7433521248999002
1644883200,2022-02-15 00:00:00,AION/BTC,0.00000234,0.00000242,0.00000231,0.00000238,107300.62274354,0.2530836752256234
1644796800,2022-02-14 00:00:00,AION/BTC,0.00000237,0.00000239,0.00000229,0.00000234,170489.88912939,0.4003247054960686
