https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1663545600000.0,2022-09-19 00:00:00,XRP/USDT,0.357575,0.3611,0.3553,0.359225,387160.232584035,139077.63455
1663459200000.0,2022-09-18 00:00:00,XRP/USDT,0.37605,0.39825,0.355725,0.357575,24232109.829196673,8664796.672175
1663372800000.0,2022-09-17 00:00:00,XRP/USDT,0.3553,0.38065,0.3464,0.37605,17628589.33433054,6629231.019175
1663286400000.0,2022-09-16 00:00:00,XRP/USDT,0.326225,0.35815,0.32155,0.3553,18656973.83218407,6628822.802575
1663200000000.0,2022-09-15 00:00:00,XRP/USDT,0.341525,0.34275,0.324275,0.326225,20010920.74220247,6528062.619125
1663113600000.0,2022-09-14 00:00:00,XRP/USDT,0.3326,0.344225,0.33125,0.341525,10205768.68384452,3485525.14975
1663027200000.0,2022-09-13 00:00:00,XRP/USDT,0.359725,0.3602,0.33085,0.3326,19991612.94971437,6649210.467075
1662940800000.0,2022-09-12 00:00:00,XRP/USDT,0.3551,0.36025,0.3479,0.359725,19107377.13663215,6873401.240475
1662854400000.0,2022-09-11 00:00:00,XRP/USDT,0.3573,0.360275,0.34845,0.3551,7021803.408406083,2493442.390325
1662768000000.0,2022-09-10 00:00:00,XRP/USDT,0.35675,0.36185,0.351425,0.3573,9742144.146655472,3480868.1036
1662681600000.0,2022-09-09 00:00:00,XRP/USDT,0.33955,0.3597,0.3394,0.35675,26152394.16222845,9329866.617375
1662595200000.0,2022-09-08 00:00:00,XRP/USDT,0.33685,0.343475,0.32825,0.339525,16542278.14314115,5616516.98655
1662508800000.0,2022-09-07 00:00:00,XRP/USDT,0.321175,0.338725,0.3125,0.33685,14232204.905967047,4794118.222575
1662422400000.0,2022-09-06 00:00:00,XRP/USDT,0.332875,0.343025,0.317825,0.321175,18250827.488907915,5861709.51875
1662336000000.0,2022-09-05 00:00:00,XRP/USDT,0.331675,0.33375,0.32245,0.332875,12277783.219151335,4086967.089075
1662249600000.0,2022-09-04 00:00:00,XRP/USDT,0.3297,0.332725,0.3275,0.331675,5042618.240898469,1672510.40505
1662163200000.0,2022-09-03 00:00:00,XRP/USDT,0.331425,0.3342,0.32655,0.3297,6512348.340840158,2147121.247975
1662076800000.0,2022-09-02 00:00:00,XRP/USDT,0.3332,0.335275,0.3253,0.331425,15185463.511503357,5032842.2443
1661990400000.0,2022-09-01 00:00:00,XRP/USDT,0.3277,0.33335,0.32155,0.3332,12294687.56077431,4096589.89525
1661904000000.0,2022-08-31 00:00:00,XRP/USDT,0.3267,0.33385,0.323225,0.3277,12019750.08590174,3938872.10315
