https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PRE,Volume BTC
1663221600,2022-09-15 06:00:00,PRE/BTC,0.0000039107,0.0000039685,0.0000039031,0.0000039424,4883.0091,0.01932169740588
1663218000,2022-09-15 05:00:00,PRE/BTC,0.000003767,0.0000039571,0.000003767,0.0000039333,11967.6532,0.0464530847333
1663214400,2022-09-15 04:00:00,PRE/BTC,0.0000037807,0.0000037949,0.0000037238,0.000003767,162.1416,0.00060617845715
1663210800,2022-09-15 03:00:00,PRE/BTC,0.0000038034,0.0000038038,0.0000037325,0.0000037461,337.1149,0.00126466270078
1663207200,2022-09-15 02:00:00,PRE/BTC,0.00000385,0.00000385,0.0000037807,0.000003781,397.9179,0.00151029403831
1663203600,2022-09-15 01:00:00,PRE/BTC,0.0000038501,0.0000039108,0.0000038257,0.0000038257,698.7418,0.0027023781271
1663200000,2022-09-15 00:00:00,PRE/BTC,0.0000038952,0.0000038952,0.0000037877,0.0000038688,925.8575,0.00354074862662
1663196400,2022-09-14 23:00:00,PRE/BTC,0.0000038619,0.0000038961,0.0000038501,0.0000038501,700.4714,0.00269933154934
1663192800,2022-09-14 22:00:00,PRE/BTC,0.0000038549,0.0000038963,0.0000038502,0.0000038731,666.9391,0.00259786148324
1663189200,2022-09-14 21:00:00,PRE/BTC,0.0000038962,0.0000039108,0.0000038549,0.000003856,793.934,0.00306367280413
1663185600,2022-09-14 20:00:00,PRE/BTC,0.0000038731,0.0000039107,0.0000038642,0.0000038962,154.716,0.00059892254437
1663182000,2022-09-14 19:00:00,PRE/BTC,0.0000038038,0.0000039192,0.0000038038,0.0000038731,4374.5016,0.01700337457045
1663178400,2022-09-14 18:00:00,PRE/BTC,0.0000038962,0.0000039655,0.00000377,0.00000377,2937.5665,0.01132077894521
1663174800,2022-09-14 17:00:00,PRE/BTC,0.0000038731,0.0000038995,0.00000385,0.0000038847,414.1938,0.00160429414969
1663171200,2022-09-14 16:00:00,PRE/BTC,0.0000039108,0.0000039889,0.000003869,0.0000038962,2020.5697,0.00793877898363
1663167600,2022-09-14 15:00:00,PRE/BTC,0.0000038642,0.0000039107,0.0000038549,0.0000038962,262.2737,0.00101866017625
1663164000,2022-09-14 14:00:00,PRE/BTC,0.0000039031,0.000003919,0.0000038642,0.0000038642,452.428,0.00176112840052
1663160400,2022-09-14 13:00:00,PRE/BTC,0.0000038962,0.0000039654,0.0000038378,0.0000039031,8970.4426,0.03481150461174
1663156800,2022-09-14 12:00:00,PRE/BTC,0.0000039599,0.00000398,0.0000038642,0.0000038642,2064.7201,0.00817916150037
1663153200,2022-09-14 11:00:00,PRE/BTC,0.0000038962,0.00000398,0.0000038731,0.0000039599,5188.7648,0.02034844021802
1663149600,2022-09-14 10:00:00,PRE/BTC,0.00000385,0.0000038996,0.00000385,0.0000038962,43.7407,0.00016970809478
1663146000,2022-09-14 09:00:00,PRE/BTC,0.0000038317,0.0000038996,0.0000038317,0.0000038847,66.7109,0.00025824269077
1663142400,2022-09-14 08:00:00,PRE/BTC,0.00000385,0.0000039424,0.0000038301,0.0000038623,1599.353,0.00622663391261
1663138800,2022-09-14 07:00:00,PRE/BTC,0.00000385,0.00000385,0.0000038205,0.0000038269,177.6747,0.00068082057694
1663135200,2022-09-14 06:00:00,PRE/BTC,0.0000038038,0.0000038731,0.0000037881,0.0000038731,277.2374,0.0010687068591
1663131600,2022-09-14 05:00:00,PRE/BTC,0.0000038038,0.0000038376,0.0000037581,0.0000038376,281.128,0.00107434359122
1663128000,2022-09-14 04:00:00,PRE/BTC,0.0000037921,0.0000038266,0.0000037807,0.0000038038,49.6344,0.00018838501395
1663124400,2022-09-14 03:00:00,PRE/BTC,0.000003795,0.0000038266,0.0000037576,0.0000038266,363.7149,0.00138734046527
1663120800,2022-09-14 02:00:00,PRE/BTC,0.0000038731,0.0000038731,0.0000037125,0.0000037856,2482.1231,0.00941602321637
1663117200,2022-09-14 01:00:00,PRE/BTC,0.0000036467,0.0000039501,0.0000036467,0.0000038797,11863.5388,0.04554138518293
1663113600,2022-09-14 00:00:00,PRE/BTC,0.0000036445,0.0000036883,0.0000036445,0.0000036883,174.6494,0.00063702390088
1663110000,2022-09-13 23:00:00,PRE/BTC,0.0000036445,0.0000036445,0.0000036421,0.0000036421,92.9038,0.00033849000016
1663106400,2022-09-13 22:00:00,PRE/BTC,0.0000036883,0.0000036883,0.0000036454,0.0000036537,134.2786,0.00049070711912
1663102800,2022-09-13 21:00:00,PRE/BTC,0.0000036879,0.0000037112,0.0000036652,0.0000036652,41.6961,0.00015356842054
1663099200,2022-09-13 20:00:00,PRE/BTC,0.0000036796,0.0000036881,0.0000036651,0.0000036651,102.4578,0.00037761162442
1663095600,2022-09-13 19:00:00,PRE/BTC,0.0000037807,0.0000038037,0.0000036652,0.0000036652,1158.6295,0.00433616690612
1663092000,2022-09-13 18:00:00,PRE/BTC,0.0000036961,0.0000038085,0.0000036883,0.0000038085,2223.4286,0.00838591607043
1663088400,2022-09-13 17:00:00,PRE/BTC,0.000003681,0.0000037198,0.0000036026,0.0000037198,896.7815,0.0032796585136
1663084800,2022-09-13 16:00:00,PRE/BTC,0.0000036652,0.0000036811,0.0000036421,0.000003681,89.7934,0.00032886058719
1663081200,2022-09-13 15:00:00,PRE/BTC,0.0000037098,0.0000037114,0.0000035779,0.0000036652,5066.5819,0.01848088314712
1663077600,2022-09-13 14:00:00,PRE/BTC,0.0000036369,0.0000037238,0.000003619,0.0000036812,1401.4109,0.00515107155345
1663074000,2022-09-13 13:00:00,PRE/BTC,0.0000035655,0.000003619,0.0000035655,0.000003619,351.3966,0.0012674686889
1663070400,2022-09-13 12:00:00,PRE/BTC,0.0000035728,0.0000037198,0.0000035203,0.0000035959,8433.247,0.03025938929551
1663066800,2022-09-13 11:00:00,PRE/BTC,0.000003564,0.000003598,0.0000035397,0.0000035728,7354.2371,0.02629229296944
1663063200,2022-09-13 10:00:00,PRE/BTC,0.000003564,0.000003564,0.0000035328,0.0000035328,222.2457,0.00078831567198
1663059600,2022-09-13 09:00:00,PRE/BTC,0.0000035497,0.0000036317,0.0000035154,0.0000035667,5242.784,0.01880520864689
1663056000,2022-09-13 08:00:00,PRE/BTC,0.000003564,0.000003564,0.0000035266,0.0000035266,202.4893,0.00071702922966
1663052400,2022-09-13 07:00:00,PRE/BTC,0.0000036612,0.0000036612,0.0000035397,0.0000035476,2729.155,0.00976187758384
1663048800,2022-09-13 06:00:00,PRE/BTC,0.0000036811,0.0000037085,0.0000036615,0.0000036615,4174.8863,0.01529888895983
1663045200,2022-09-13 05:00:00,PRE/BTC,0.0000036652,0.0000036827,0.0000036191,0.0000036616,1469.2424,0.00536325615726
1663041600,2022-09-13 04:00:00,PRE/BTC,0.0000036728,0.0000036728,0.0000036195,0.0000036581,247.3526,0.00089985079936
1663038000,2022-09-13 03:00:00,PRE/BTC,0.0000036194,0.0000036685,0.0000036194,0.0000036498,130.7295,0.0004775818877
1663034400,2022-09-13 02:00:00,PRE/BTC,0.0000036124,0.0000036652,0.0000035449,0.0000036295,89955.0728,0.3249128405916
1663030800,2022-09-13 01:00:00,PRE/BTC,0.0000036421,0.000003646,0.0000035883,0.0000035883,511.3563,0.00184804162375
1663027200,2022-09-13 00:00:00,PRE/BTC,0.0000035241,0.0000036641,0.0000034911,0.0000036421,12072.3917,0.04400997189374
1663023600,2022-09-12 23:00:00,PRE/BTC,0.0000035397,0.0000035472,0.000003496,0.000003496,525.5805,0.00184754699467
1663020000,2022-09-12 22:00:00,PRE/BTC,0.0000035497,0.0000035703,0.0000035397,0.0000035397,34.2444,0.00012139608736
1663016400,2022-09-12 21:00:00,PRE/BTC,0.000003527,0.0000035879,0.000003527,0.0000035728,7946.2186,0.02850089193481
1663012800,2022-09-12 20:00:00,PRE/BTC,0.0000035315,0.0000035609,0.0000035312,0.0000035609,49.4538,0.00017481447693
1663009200,2022-09-12 19:00:00,PRE/BTC,0.0000034182,0.0000035737,0.0000034182,0.0000035312,2349.3146,0.00826012131563
1663005600,2022-09-12 18:00:00,PRE/BTC,0.0000034425,0.000003452,0.0000033659,0.000003452,7514.4165,0.02538993674467
1663002000,2022-09-12 17:00:00,PRE/BTC,0.0000034572,0.0000034573,0.0000034182,0.0000034182,90.7381,0.00031112141531
1662998400,2022-09-12 16:00:00,PRE/BTC,0.0000034858,0.00000351,0.0000033659,0.0000034342,12526.9894,0.04279905591371
1662994800,2022-09-12 15:00:00,PRE/BTC,0.0000034804,0.00000351,0.0000034589,0.0000034851,2130.1084,0.00747218352847
1662991200,2022-09-12 14:00:00,PRE/BTC,0.0000034804,0.0000034911,0.0000034546,0.0000034728,832.8962,0.00288254713529
1662987600,2022-09-12 13:00:00,PRE/BTC,0.0000034888,0.00000351,0.0000034816,0.00000351,371.781,0.00130168330964
1662984000,2022-09-12 12:00:00,PRE/BTC,0.00000351,0.00000351,0.00000346,0.00000346,937.1679,0.00324722325081
1662980400,2022-09-12 11:00:00,PRE/BTC,0.0000035171,0.0000035411,0.0000034804,0.00000351,473.229,0.00165784497233
1662976800,2022-09-12 10:00:00,PRE/BTC,0.0000035307,0.000003556,0.0000035168,0.0000035266,286.7606,0.00101696853339
1662973200,2022-09-12 09:00:00,PRE/BTC,0.0000035263,0.0000035381,0.0000035177,0.0000035381,158.9363,0.00056189687925
1662969600,2022-09-12 08:00:00,PRE/BTC,0.0000036126,0.0000036126,0.00000346,0.0000035266,2640.0288,0.00927145109388
1662966000,2022-09-12 07:00:00,PRE/BTC,0.0000036631,0.0000036631,0.00000358,0.0000036126,881.1905,0.00318712079
1662962400,2022-09-12 06:00:00,PRE/BTC,0.0000036435,0.0000036443,0.0000036421,0.0000036421,53.0368,0.00019325075612
1662958800,2022-09-12 05:00:00,PRE/BTC,0.000003653,0.000003688,0.000003653,0.0000036612,133.7374,0.00049122065871
1662955200,2022-09-12 04:00:00,PRE/BTC,0.000003734,0.000003734,0.000003653,0.000003653,447.8286,0.00164762675084
1662951600,2022-09-12 03:00:00,PRE/BTC,0.0000037125,0.0000037341,0.0000037098,0.0000037112,215.5021,0.0008002731921
1662948000,2022-09-12 02:00:00,PRE/BTC,0.0000037098,0.0000037572,0.0000037098,0.0000037572,458.4654,0.0017121426404
1662944400,2022-09-12 01:00:00,PRE/BTC,0.0000037576,0.000003767,0.0000036612,0.0000037098,1080.1487,0.00400429883508
1662940800,2022-09-12 00:00:00,PRE/BTC,0.0000037125,0.0000037351,0.0000037125,0.0000037351,12.7919,0.00004751788495
1662937200,2022-09-11 23:00:00,PRE/BTC,0.0000037341,0.0000038444,0.0000037238,0.0000037238,4706.6858,0.01780859097448
1662933600,2022-09-11 22:00:00,PRE/BTC,0.0000037341,0.0000037341,0.0000037098,0.0000037172,166.6922,0.00061892634756
1662930000,2022-09-11 21:00:00,PRE/BTC,0.0000037345,0.000003767,0.0000037129,0.0000037341,556.5806,0.00208093660015
1662926400,2022-09-11 20:00:00,PRE/BTC,0.0000037584,0.0000037807,0.0000037576,0.0000037807,85.7203,0.00032232464235
1662922800,2022-09-11 19:00:00,PRE/BTC,0.000003767,0.0000037948,0.0000037585,0.0000037948,4382.3604,0.01660190784391
1662919200,2022-09-11 18:00:00,PRE/BTC,0.0000037584,0.000003767,0.0000037098,0.000003767,2221.8762,0.00826813242728
1662915600,2022-09-11 17:00:00,PRE/BTC,0.0000037098,0.0000037884,0.0000036855,0.0000037884,2332.3024,0.00875156978905
1662912000,2022-09-11 16:00:00,PRE/BTC,0.0000036421,0.000003692,0.0000036421,0.000003692,358.7583,0.00132098591649
1662908400,2022-09-11 15:00:00,PRE/BTC,0.0000036026,0.0000036652,0.0000036026,0.0000036652,464.5992,0.00169112017275
1662904800,2022-09-11 14:00:00,PRE/BTC,0.0000036026,0.0000036026,0.0000036026,0.0000036026,10.1497,0.00003656530922
1662901200,2022-09-11 13:00:00,PRE/BTC,0.0000036126,0.000003665,0.0000035883,0.0000036126,922.2569,0.00335236135958
1662897600,2022-09-11 12:00:00,PRE/BTC,0.0000036421,0.0000037198,0.0000035883,0.0000035883,4815.9845,0.01756258398636
1662894000,2022-09-11 11:00:00,PRE/BTC,0.0000036369,0.0000036715,0.0000035734,0.0000036652,1607.3763,0.00583218893071
1662890400,2022-09-11 10:00:00,PRE/BTC,0.0000035668,0.0000036269,0.0000035668,0.0000036269,293.0257,0.00105559433322
1662886800,2022-09-11 09:00:00,PRE/BTC,0.0000035266,0.000003646,0.0000035266,0.0000035667,1509.6103,0.00543056865702
1662883200,2022-09-11 08:00:00,PRE/BTC,0.000003556,0.000003564,0.0000034994,0.000003504,644.906,0.00227942727745
1662879600,2022-09-11 07:00:00,PRE/BTC,0.0000034994,0.0000035518,0.0000034672,0.0000035518,1846.7649,0.00649614817324
1662876000,2022-09-11 06:00:00,PRE/BTC,0.0000035598,0.000003598,0.0000034994,0.0000035007,2437.3211,0.00865816679711
1662872400,2022-09-11 05:00:00,PRE/BTC,0.0000035728,0.0000035737,0.0000035516,0.0000035693,156.681,0.00055973626044
1662868800,2022-09-11 04:00:00,PRE/BTC,0.0000035638,0.000003564,0.0000035266,0.000003564,96.9041,0.00034470853044
1662865200,2022-09-11 03:00:00,PRE/BTC,0.0000035397,0.0000035639,0.0000035266,0.0000035639,232.2313,0.00082140788359
1662861600,2022-09-11 02:00:00,PRE/BTC,0.0000035728,0.0000035728,0.0000035728,0.0000035728,8.1411,0.00002908652208
1662858000,2022-09-11 01:00:00,PRE/BTC,0.0000035787,0.000003588,0.0000035497,0.0000035497,6.397,0.00002282426895
1662854400,2022-09-11 00:00:00,PRE/BTC,0.0000035667,0.0000035737,0.0000035155,0.0000035593,1486.2923,0.00524652892511
1662850800,2022-09-10 23:00:00,PRE/BTC,0.0000035096,0.0000036382,0.0000034668,0.0000035667,7444.4824,0.02679310006177
1662847200,2022-09-10 22:00:00,PRE/BTC,0.0000036101,0.0000036124,0.000003496,0.0000035114,3195.8886,0.01146636894313
1662843600,2022-09-10 21:00:00,PRE/BTC,0.0000036365,0.0000036365,0.0000035883,0.0000035883,79.0958,0.00028422415478
1662840000,2022-09-10 20:00:00,PRE/BTC,0.0000036037,0.0000036369,0.0000035959,0.0000035959,221.3828,0.00080051001597
1662836400,2022-09-10 19:00:00,PRE/BTC,0.0000035728,0.0000036365,0.0000035667,0.0000036365,242.6037,0.00087681911489
1662832800,2022-09-10 18:00:00,PRE/BTC,0.0000035497,0.0000036113,0.0000035266,0.0000035828,3005.9284,0.01078966445743
1662829200,2022-09-10 17:00:00,PRE/BTC,0.0000035177,0.0000035728,0.0000034915,0.0000035557,411.9478,0.00145983801512
1662825600,2022-09-10 16:00:00,PRE/BTC,0.0000035397,0.0000035397,0.0000034804,0.0000035051,690.2665,0.00241427373298
1662822000,2022-09-10 15:00:00,PRE/BTC,0.0000036125,0.0000036125,0.0000035154,0.0000035154,3053.3465,0.0108378107497
1662818400,2022-09-10 14:00:00,PRE/BTC,0.0000036421,0.0000036421,0.0000035731,0.0000035731,478.3932,0.00171735007012
1662814800,2022-09-10 13:00:00,PRE/BTC,0.00000359,0.0000036369,0.00000359,0.0000036369,2390.0946,0.00860176572076
1662811200,2022-09-10 12:00:00,PRE/BTC,0.0000035739,0.00000359,0.0000035739,0.00000359,1512.8683,0.00543108307376
1662807600,2022-09-10 11:00:00,PRE/BTC,0.0000035728,0.0000036097,0.0000035644,0.00000359,141.4751,0.00050793783654
1662804000,2022-09-10 10:00:00,PRE/BTC,0.0000035959,0.0000036097,0.0000035728,0.0000035959,62.7168,0.000225193713
1662800400,2022-09-10 09:00:00,PRE/BTC,0.0000036612,0.0000036612,0.0000035667,0.0000035667,553.3941,0.00198886182187
1662796800,2022-09-10 08:00:00,PRE/BTC,0.0000036421,0.0000036507,0.0000036369,0.0000036507,75.031,0.00027293986486
1662793200,2022-09-10 07:00:00,PRE/BTC,0.0000035883,0.0000036652,0.0000035595,0.0000036421,820.4617,0.00297476243959
1662789600,2022-09-10 06:00:00,PRE/BTC,0.0000035655,0.0000035959,0.000003564,0.000003564,108.1565,0.00038604972462
1662786000,2022-09-10 05:00:00,PRE/BTC,0.000003564,0.0000036189,0.0000035497,0.0000035883,4870.2832,0.01755717085392
1662782400,2022-09-10 04:00:00,PRE/BTC,0.0000035655,0.0000035719,0.000003564,0.0000035719,32.8628,0.00011716695016
1662778800,2022-09-10 03:00:00,PRE/BTC,0.000003564,0.0000035883,0.000003564,0.0000035883,52.3984,0.00018702111406
1662775200,2022-09-10 02:00:00,PRE/BTC,0.000003564,0.000003564,0.0000035559,0.0000035559,34.9655,0.00012460693077
1662771600,2022-09-10 01:00:00,PRE/BTC,0.000003619,0.0000036826,0.0000035397,0.0000035397,12120.0973,0.04406070370299
1662768000,2022-09-10 00:00:00,PRE/BTC,0.0000035746,0.0000036366,0.0000035746,0.0000035959,518.385,0.00186948599571
1662764400,2022-09-09 23:00:00,PRE/BTC,0.0000035883,0.0000035959,0.0000035497,0.0000035959,91.6048,0.00032802278823
1662760800,2022-09-09 22:00:00,PRE/BTC,0.0000035935,0.0000036126,0.0000035449,0.0000035728,583.1845,0.00208147120273
1662757200,2022-09-09 21:00:00,PRE/BTC,0.0000036612,0.0000036824,0.00000358,0.0000035934,672.5955,0.00242987580968
1662753600,2022-09-09 20:00:00,PRE/BTC,0.0000036723,0.0000036853,0.00000363,0.00000363,735.5783,0.00269446779567
1662750000,2022-09-09 19:00:00,PRE/BTC,0.0000038556,0.0000038799,0.0000034994,0.0000036623,10549.1067,0.03920715789154
1662746400,2022-09-09 18:00:00,PRE/BTC,0.0000037198,0.0000040348,0.0000036883,0.0000038556,8342.6521,0.03240750642568
1662742800,2022-09-09 17:00:00,PRE/BTC,0.0000035959,0.0000038332,0.0000035728,0.0000037037,3847.7896,0.01426186627602
1662739200,2022-09-09 16:00:00,PRE/BTC,0.0000037333,0.0000037333,0.0000034903,0.0000035667,32006.898,0.11429554391792
1662735600,2022-09-09 15:00:00,PRE/BTC,0.000003805,0.0000038485,0.0000036916,0.0000036916,3203.1181,0.0121411480968
1662732000,2022-09-09 14:00:00,PRE/BTC,0.0000037609,0.0000038283,0.0000037609,0.0000038283,1883.0893,0.00720028299188
1662728400,2022-09-09 13:00:00,PRE/BTC,0.0000037112,0.0000038066,0.0000037112,0.0000037923,758.6838,0.00286536833701
1662724800,2022-09-09 12:00:00,PRE/BTC,0.0000037145,0.0000037584,0.0000036916,0.0000036998,548.1251,0.00204546657542
1662721200,2022-09-09 11:00:00,PRE/BTC,0.0000036522,0.0000037399,0.0000036522,0.0000037399,395.431,0.0014691524993
1662717600,2022-09-09 10:00:00,PRE/BTC,0.0000037085,0.0000037341,0.0000036501,0.0000036612,3750.8124,0.01377927796003
