https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VRA,Volume BTC
1661126400,2022-08-22 00:00:00,VRA/BTC,0.0000002509,0.0000002511,0.0000002351,0.0000002425,42936672.5111,10.39675716405714
1661040000,2022-08-21 00:00:00,VRA/BTC,0.0000002506,0.000000256,0.0000002478,0.0000002515,26661041.6014,6.7044764521235
1660953600,2022-08-20 00:00:00,VRA/BTC,0.0000002498,0.0000002573,0.0000002465,0.0000002499,20986581.7962,5.27186271680665
1660867200,2022-08-19 00:00:00,VRA/BTC,0.0000002398,0.0000002781,0.0000002296,0.0000002485,48716428.1257,11.94243285208373
1660780800,2022-08-18 00:00:00,VRA/BTC,0.0000002506,0.0000002538,0.0000002359,0.0000002393,29307422.6754,7.25006605001473
1660694400,2022-08-17 00:00:00,VRA/BTC,0.0000002529,0.0000002662,0.0000002496,0.0000002499,33619819.5124,8.70163268730344
1660608000,2022-08-16 00:00:00,VRA/BTC,0.0000002698,0.0000002718,0.0000002481,0.0000002527,42243489.79,11.01425502027063
1660521600,2022-08-15 00:00:00,VRA/BTC,0.0000002757,0.0000002826,0.0000002648,0.0000002707,22495409.8384,6.11406051576977
1660435200,2022-08-14 00:00:00,VRA/BTC,0.0000002878,0.0000002908,0.0000002711,0.0000002763,18492065.1557,5.21173600751678
1660348800,2022-08-13 00:00:00,VRA/BTC,0.0000002983,0.0000002998,0.0000002833,0.0000002871,10741196.8601,3.13624490444298
1660262400,2022-08-12 00:00:00,VRA/BTC,0.0000002912,0.0000003043,0.0000002852,0.000000298,33162080.908,9.8373466258374
1660176000,2022-08-11 00:00:00,VRA/BTC,0.0000003069,0.0000003135,0.0000002901,0.0000002914,64245688.9456,19.54899557244233
1660089600,2022-08-10 00:00:00,VRA/BTC,0.0000002993,0.0000003128,0.0000002795,0.0000003077,48095951.457,14.13931444372783
1660003200,2022-08-09 00:00:00,VRA/BTC,0.0000002855,0.0000003103,0.0000002636,0.0000003002,69466576.7191,19.83585670512772
1659916800,2022-08-08 00:00:00,VRA/BTC,0.0000002674,0.0000002981,0.0000002659,0.0000002853,50456719.929,14.35099834252917
1659830400,2022-08-07 00:00:00,VRA/BTC,0.0000002656,0.0000002785,0.0000002611,0.0000002677,15889137.5463,4.26678362939409
1659744000,2022-08-06 00:00:00,VRA/BTC,0.0000002527,0.000000272,0.0000002523,0.0000002653,30848931.833,8.0871767304403
1659657600,2022-08-05 00:00:00,VRA/BTC,0.0000002501,0.0000002656,0.0000002464,0.0000002529,23682534.7608,6.01481240145838
1659571200,2022-08-04 00:00:00,VRA/BTC,0.000000249,0.0000002578,0.000000246,0.0000002503,17534905.7099,4.40647517850939
1659484800,2022-08-03 00:00:00,VRA/BTC,0.0000002455,0.000000265,0.0000002417,0.0000002475,44860672.2644,11.42848683981647
1659398400,2022-08-02 00:00:00,VRA/BTC,0.0000002398,0.0000002539,0.0000002348,0.0000002458,23704355.7912,5.73154307558941
1659312000,2022-08-01 00:00:00,VRA/BTC,0.0000002367,0.0000002467,0.0000002345,0.00000024,20127411.2601,4.81714433588692
1659225600,2022-07-31 00:00:00,VRA/BTC,0.0000002307,0.0000002444,0.0000002302,0.0000002366,15019349.6213,3.57401242943285
1659139200,2022-07-30 00:00:00,VRA/BTC,0.0000002319,0.0000002413,0.0000002262,0.0000002312,16835159.5788,3.94805800226653
1659052800,2022-07-29 00:00:00,VRA/BTC,0.0000002357,0.0000002405,0.0000002285,0.0000002313,26491493.8797,6.18838400204393
1658966400,2022-07-28 00:00:00,VRA/BTC,0.0000002414,0.0000002438,0.0000002289,0.0000002352,24506927.0917,5.76506977134167
1658880000,2022-07-27 00:00:00,VRA/BTC,0.0000002356,0.0000002468,0.0000002302,0.0000002409,32111060.4542,7.69281300831597
1658793600,2022-07-26 00:00:00,VRA/BTC,0.0000002393,0.0000002431,0.0000002299,0.0000002357,21955140.1659,5.18289327100737
1658707200,2022-07-25 00:00:00,VRA/BTC,0.0000002457,0.0000002465,0.000000233,0.0000002377,20344962.0143,4.87272405147732
1658620800,2022-07-24 00:00:00,VRA/BTC,0.0000002518,0.0000002551,0.00000024,0.0000002448,6690342.1853,1.63761923594939
1658534400,2022-07-23 00:00:00,VRA/BTC,0.0000002388,0.0000002628,0.0000002365,0.0000002521,23002624.566,5.70975235916754
1658448000,2022-07-22 00:00:00,VRA/BTC,0.0000002407,0.0000002745,0.0000002342,0.0000002387,45931957.3903,11.6716803373176
1658361600,2022-07-21 00:00:00,VRA/BTC,0.0000002284,0.0000002508,0.0000002189,0.0000002421,47097850.834,11.15212273967544
1658275200,2022-07-20 00:00:00,VRA/BTC,0.0000002561,0.0000002675,0.0000002277,0.000000228,36772333.45257753,9.253708006214656953
1658188800,2022-07-19 00:00:00,VRA/BTC,0.0000002416,0.0000003024,0.0000002372,0.0000002555,76008782.69451048,20.622221897040866611
1658102400,2022-07-18 00:00:00,VRA/BTC,0.0000002014,0.000000261,0.0000001977,0.0000002414,82937384.51714608,19.388195874896202586
1658016000,2022-07-17 00:00:00,VRA/BTC,0.0000002057,0.0000002093,0.0000002004,0.0000002005,10303438.31334406,2.0955779359104604
1657929600,2022-07-16 00:00:00,VRA/BTC,0.0000002022,0.0000002117,0.000000191,0.0000002058,27302808.84656385,5.49149814056936355
1657843200,2022-07-15 00:00:00,VRA/BTC,0.000000205,0.0000002105,0.0000002009,0.0000002019,10605538.13082647,2.17404845603808987
1657756800,2022-07-14 00:00:00,VRA/BTC,0.0000002133,0.0000002155,0.0000002035,0.0000002046,16771673.92419165,3.522739530164844886
1657670400,2022-07-13 00:00:00,VRA/BTC,0.0000002214,0.0000002222,0.0000002058,0.0000002129,25586541.55120083,5.403470268429669219
1657584000,2022-07-12 00:00:00,VRA/BTC,0.0000002253,0.0000002286,0.000000208,0.0000002216,34246053.46178632,7.396315416435703252
1657497600,2022-07-11 00:00:00,VRA/BTC,0.000000226,0.000000229,0.000000223,0.0000002258,5460938.75807261,1.232549904759363053
1657411200,2022-07-10 00:00:00,VRA/BTC,0.0000002257,0.000000235,0.0000002254,0.0000002257,8632433.19395576,1.983129487722297689
1657324800,2022-07-09 00:00:00,VRA/BTC,0.0000002279,0.000000249,0.0000002223,0.0000002257,12725120.12452463,2.902596049617630027
1657238400,2022-07-08 00:00:00,VRA/BTC,0.0000002218,0.0000002538,0.0000002166,0.0000002277,26398289.46964169,6.083616609672514472
1657152000,2022-07-07 00:00:00,VRA/BTC,0.0000002258,0.0000002344,0.0000002198,0.0000002225,11044592.81190552,2.514599724540556157
1657065600,2022-07-06 00:00:00,VRA/BTC,0.0000002342,0.0000002349,0.0000002258,0.0000002259,14223317.64214728,3.26998456967075699
1656979200,2022-07-05 00:00:00,VRA/BTC,0.0000002352,0.0000002385,0.0000002261,0.0000002343,53910301.03157454,12.646232433080353405
1656892800,2022-07-04 00:00:00,VRA/BTC,0.0000002401,0.0000002401,0.0000002323,0.000000235,16316089.59747119,3.837427340024365006
1656806400,2022-07-03 00:00:00,VRA/BTC,0.0000002419,0.000000245,0.000000237,0.0000002393,10265545.71473032,2.469283044325035724
1656720000,2022-07-02 00:00:00,VRA/BTC,0.0000002484,0.0000002502,0.0000002384,0.0000002417,30009234.50457606,7.275520722677725432
1656633600,2022-07-01 00:00:00,VRA/BTC,0.0000002501,0.0000002576,0.0000002452,0.000000249,15762383.60830777,3.961821981455371603
1656547200,2022-06-30 00:00:00,VRA/BTC,0.0000002495,0.0000002617,0.0000002442,0.0000002493,18703124.47008982,4.740627536531980554
1656460800,2022-06-29 00:00:00,VRA/BTC,0.0000002533,0.00000026,0.0000002448,0.0000002492,11472798.0036391,2.919905730465887877
1656374400,2022-06-28 00:00:00,VRA/BTC,0.000000255,0.0000002581,0.0000002456,0.0000002533,11267015.44474838,2.845548338560168535
1656288000,2022-06-27 00:00:00,VRA/BTC,0.0000002505,0.0000002571,0.000000248,0.0000002538,12896116.37892835,3.248284004780469908
1656201600,2022-06-26 00:00:00,VRA/BTC,0.0000002596,0.0000002647,0.0000002322,0.0000002516,17099999.74085975,4.324572252404177505
1656115200,2022-06-25 00:00:00,VRA/BTC,0.0000002582,0.0000002645,0.0000002569,0.0000002596,10708264.22816069,2.781316412751642764
1656028800,2022-06-24 00:00:00,VRA/BTC,0.0000002585,0.0000002658,0.0000002568,0.0000002583,8522189.0166209,2.227743799315853959
1655942400,2022-06-23 00:00:00,VRA/BTC,0.000000261,0.0000002676,0.0000002571,0.0000002585,8517775.27004642,2.224801446446410372
1655856000,2022-06-22 00:00:00,VRA/BTC,0.0000002662,0.0000002699,0.0000002547,0.0000002608,10755621.00254055,2.818051817331734823
1655769600,2022-06-21 00:00:00,VRA/BTC,0.0000002633,0.0000002728,0.0000002597,0.0000002659,22368235.41210344,6.008491978905541701
1655683200,2022-06-20 00:00:00,VRA/BTC,0.000000277,0.0000002805,0.0000002634,0.0000002635,12165728.68680399,3.30149114374739653
1655596800,2022-06-19 00:00:00,VRA/BTC,0.0000002789,0.0000002847,0.0000002642,0.0000002766,17073823.29108822,4.660102845095567366
1655510400,2022-06-18 00:00:00,VRA/BTC,0.0000002621,0.000000284,0.0000002549,0.0000002784,29362803.01109899,8.011747716852239104
1655424000,2022-06-17 00:00:00,VRA/BTC,0.0000002625,0.000000272,0.0000002522,0.0000002617,14450076.77685088,3.765204220602198659
1655337600,2022-06-16 00:00:00,VRA/BTC,0.0000002555,0.0000002683,0.0000002441,0.0000002624,27650461.02502364,7.120052841184321359
1655251200,2022-06-15 00:00:00,VRA/BTC,0.000000237,0.0000002683,0.0000002369,0.0000002552,30117023.46443628,7.555768821388831114
1655164800,2022-06-14 00:00:00,VRA/BTC,0.000000232,0.00000026,0.0000002298,0.000000237,53513372.2695681,13.00677134192706612
1655078400,2022-06-13 00:00:00,VRA/BTC,0.0000001954,0.0000002453,0.0000001886,0.000000232,60532536.63390167,13.077287081020599778
1654992000,2022-06-12 00:00:00,VRA/BTC,0.0000002034,0.0000002073,0.0000001908,0.0000001952,23268442.76860921,4.622203028301104621
1654905600,2022-06-11 00:00:00,VRA/BTC,0.0000002122,0.0000002136,0.0000001985,0.000000204,15295267.68166994,3.159278370078174086
1654819200,2022-06-10 00:00:00,VRA/BTC,0.0000002245,0.00000023,0.0000002074,0.0000002123,27685771.47387805,6.02118109181454095
1654732800,2022-06-09 00:00:00,VRA/BTC,0.0000002212,0.0000002274,0.0000002194,0.0000002251,4809551.73573482,1.074991311232282812
1654646400,2022-06-08 00:00:00,VRA/BTC,0.0000002234,0.0000002343,0.0000002177,0.0000002216,11500270.56303007,2.575797979256676802
1654560000,2022-06-07 00:00:00,VRA/BTC,0.0000002245,0.0000002387,0.0000002223,0.0000002231,20910150.25713485,4.807958856129102225
1654473600,2022-06-06 00:00:00,VRA/BTC,0.0000002266,0.0000002383,0.0000002202,0.0000002257,11141407.41920758,2.543133332755363754
1654387200,2022-06-05 00:00:00,VRA/BTC,0.0000002288,0.0000002317,0.0000002223,0.0000002254,5454639.81328911,1.237361823768009471
1654300800,2022-06-04 00:00:00,VRA/BTC,0.0000002304,0.0000002317,0.0000002234,0.0000002286,6522459.86718455,1.489782497511941189
1654214400,2022-06-03 00:00:00,VRA/BTC,0.0000002345,0.0000002368,0.0000002265,0.0000002296,8873186.71370142,2.048108941850641152
1654128000,2022-06-02 00:00:00,VRA/BTC,0.000000228,0.0000002548,0.0000002271,0.0000002347,19811272.69519774,4.641402534539952173
1654041600,2022-06-01 00:00:00,VRA/BTC,0.000000249,0.0000002495,0.000000227,0.0000002293,26087710.92296658,6.176604270748774159
1653955200,2022-05-31 00:00:00,VRA/BTC,0.0000002489,0.0000002587,0.0000002423,0.0000002496,29599191.69002797,7.460833676025894431
1653868800,2022-05-30 00:00:00,VRA/BTC,0.0000002259,0.0000002735,0.0000002255,0.000000249,50646034.99605546,12.710774831522758118
1653782400,2022-05-29 00:00:00,VRA/BTC,0.0000002246,0.0000002298,0.0000002188,0.000000226,6387525.03433326,1.430134750868024481
1653696000,2022-05-28 00:00:00,VRA/BTC,0.000000224,0.0000002338,0.0000002206,0.000000225,13291580.19124996,3.006584934518225704
1653609600,2022-05-27 00:00:00,VRA/BTC,0.0000002214,0.0000002338,0.0000002118,0.000000224,37373973.21117809,8.301659652692923439
1653523200,2022-05-26 00:00:00,VRA/BTC,0.0000002418,0.0000002432,0.0000002136,0.0000002214,41565677.66281535,9.496704067383733241
1653436800,2022-05-25 00:00:00,VRA/BTC,0.0000002601,0.0000002621,0.0000002409,0.0000002412,16311513.61302312,4.050873770080996235
1653350400,2022-05-24 00:00:00,VRA/BTC,0.0000002686,0.0000002722,0.0000002416,0.0000002601,20088008.75150577,5.128428212922818816
1653264000,2022-05-23 00:00:00,VRA/BTC,0.0000002669,0.0000002735,0.00000026,0.0000002679,11862718.4643906,3.176680384092654866
1653177600,2022-05-22 00:00:00,VRA/BTC,0.0000002744,0.0000002768,0.0000002651,0.0000002655,13216875.30738763,3.587695959033760454
1653091200,2022-05-21 00:00:00,VRA/BTC,0.0000002769,0.0000003018,0.0000002665,0.0000002744,17271751.49914463,4.813710172067871516
1653004800,2022-05-20 00:00:00,VRA/BTC,0.0000002743,0.0000002824,0.0000002664,0.0000002759,14607902.16551644,3.994420822203132696
1652918400,2022-05-19 00:00:00,VRA/BTC,0.0000002741,0.0000002816,0.000000268,0.0000002744,14768147.50942571,4.049620914441363648
1652832000,2022-05-18 00:00:00,VRA/BTC,0.0000002903,0.0000002939,0.000000266,0.0000002741,22324239.37579602,6.254382607199474655
1652745600,2022-05-17 00:00:00,VRA/BTC,0.0000002819,0.0000003103,0.0000002816,0.0000002894,26369908.31169263,7.758281619888092444
1652659200,2022-05-16 00:00:00,VRA/BTC,0.0000003056,0.0000003134,0.0000002702,0.0000002816,34610621.43522083,9.904924726837521309
1652572800,2022-05-15 00:00:00,VRA/BTC,0.0000002885,0.0000003076,0.000000268,0.0000003062,27220081.29949206,7.689433337766993884
1652486400,2022-05-14 00:00:00,VRA/BTC,0.0000002628,0.0000002954,0.0000002494,0.0000002905,42089190.94877091,11.442834468386049127
1652400000,2022-05-13 00:00:00,VRA/BTC,0.0000002439,0.0000003422,0.0000002241,0.0000002629,67257454.09744783,19.528099629718961902
1652313600,2022-05-12 00:00:00,VRA/BTC,0.0000002449,0.0000002887,0.0000001958,0.0000002441,88546672.17537688,21.319309200520296482
1652227200,2022-05-11 00:00:00,VRA/BTC,0.0000003222,0.0000003288,0.0000002302,0.0000002456,114038302.00512516,30.626448514554233139
1652140800,2022-05-10 00:00:00,VRA/BTC,0.0000003222,0.0000003586,0.0000003025,0.0000003222,55121989.08256154,18.056628898169264438
1652054400,2022-05-09 00:00:00,VRA/BTC,0.0000003459,0.0000003525,0.0000003099,0.0000003219,51605583.65903508,16.738379209268700255
1651968000,2022-05-08 00:00:00,VRA/BTC,0.0000003402,0.0000003677,0.0000003305,0.000000346,15705461.4064151,5.436632028866993938
1651881600,2022-05-07 00:00:00,VRA/BTC,0.0000003581,0.000000359,0.0000003316,0.00000034,10740345.40766841,3.673265528435934999
1651795200,2022-05-06 00:00:00,VRA/BTC,0.0000003804,0.0000003804,0.0000003363,0.0000003582,27385739.78614085,9.808287018458530883
1651708800,2022-05-05 00:00:00,VRA/BTC,0.000000404,0.0000004274,0.0000003594,0.0000003806,30566319.27085977,11.697195639102346961
1651622400,2022-05-04 00:00:00,VRA/BTC,0.0000003569,0.0000004048,0.0000003549,0.0000004026,20097375.74074879,7.484743480114879002
1651536000,2022-05-03 00:00:00,VRA/BTC,0.0000003626,0.0000003756,0.0000003522,0.0000003569,10805526.98409607,3.900998957129106418
1651449600,2022-05-02 00:00:00,VRA/BTC,0.0000003677,0.0000003774,0.0000003504,0.0000003622,11184598.12689095,4.050837424850454947
1651363200,2022-05-01 00:00:00,VRA/BTC,0.0000003596,0.0000003795,0.0000003505,0.0000003663,16627657.95519704,6.066022777920879649
1651276800,2022-04-30 00:00:00,VRA/BTC,0.0000003817,0.0000004593,0.000000341,0.0000003607,43880795.21605113,17.467019290726357285
1651190400,2022-04-29 00:00:00,VRA/BTC,0.00000042,0.0000004222,0.0000003197,0.0000003813,86189838.87255538,33.047722672712740718
1651104000,2022-04-28 00:00:00,VRA/BTC,0.000000437,0.000000448,0.0000004182,0.0000004196,30388753.29738823,13.181762283211710293
1651017600,2022-04-27 00:00:00,VRA/BTC,0.000000462,0.0000004644,0.0000004299,0.0000004372,12728523.64169166,5.671909208199602676
1650931200,2022-04-26 00:00:00,VRA/BTC,0.0000004714,0.0000004749,0.0000004425,0.0000004612,18454817.73711807,8.491678030636666652
1650844800,2022-04-25 00:00:00,VRA/BTC,0.0000004739,0.0000004888,0.0000004474,0.0000004715,48732562.77695234,22.678426543702844615
1650758400,2022-04-24 00:00:00,VRA/BTC,0.0000004856,0.0000004983,0.0000004698,0.0000004732,15374819.8991249,7.443009220771546621
1650672000,2022-04-23 00:00:00,VRA/BTC,0.0000005014,0.0000005027,0.0000004701,0.0000004856,18598046.94469029,9.06894588635531293
1650585600,2022-04-22 00:00:00,VRA/BTC,0.000000496,0.0000005048,0.0000004845,0.0000005017,15634841.4302043,7.724426484593912327
1650499200,2022-04-21 00:00:00,VRA/BTC,0.0000005029,0.0000005094,0.0000004847,0.0000004961,19728147.35549388,9.860248002943033194
1650412800,2022-04-20 00:00:00,VRA/BTC,0.000000512,0.0000005277,0.0000004862,0.0000005032,29169782.15203217,14.803470222230997273
1650326400,2022-04-19 00:00:00,VRA/BTC,0.0000004986,0.0000005324,0.000000496,0.0000005108,26989208.41406455,13.822036345557741468
1650240000,2022-04-18 00:00:00,VRA/BTC,0.0000005138,0.0000005168,0.0000004749,0.0000004977,40168338.23584648,19.948405932174293661
1650153600,2022-04-17 00:00:00,VRA/BTC,0.0000005229,0.0000005299,0.0000005069,0.0000005139,17228187.28224985,8.941115965245419107
1650067200,2022-04-16 00:00:00,VRA/BTC,0.0000005248,0.0000005356,0.0000005201,0.000000523,8926323.59525124,4.701507637608728095
1649980800,2022-04-15 00:00:00,VRA/BTC,0.0000005255,0.0000005373,0.0000005175,0.0000005248,15458216.45125159,8.155623503108808912
1649894400,2022-04-14 00:00:00,VRA/BTC,0.0000005332,0.0000005432,0.0000005112,0.000000525,16325492.57384832,8.613436116732629314
1649808000,2022-04-13 00:00:00,VRA/BTC,0.0000005307,0.0000005434,0.00000052,0.000000533,19791105.26111143,10.508357065394573933
1649721600,2022-04-12 00:00:00,VRA/BTC,0.0000005274,0.0000005395,0.00000051,0.0000005307,33359117.31654449,17.532285863535432989
1649635200,2022-04-11 00:00:00,VRA/BTC,0.000000565,0.0000005669,0.0000004942,0.0000005249,55720125.20799935,29.204975820705256589
1649548800,2022-04-10 00:00:00,VRA/BTC,0.0000005655,0.0000005838,0.0000005556,0.0000005651,27388892.72634998,15.556792161194314999
1649462400,2022-04-09 00:00:00,VRA/BTC,0.0000005607,0.0000005778,0.0000005524,0.000000567,24359286.72270788,13.782946176121047527
1649376000,2022-04-08 00:00:00,VRA/BTC,0.0000005809,0.0000005951,0.0000005464,0.0000005607,52493526.99747844,29.792361330153201865
1649289600,2022-04-07 00:00:00,VRA/BTC,0.0000005741,0.0000005951,0.00000057,0.000000581,33635269.71377744,19.633224182871947432
1649203200,2022-04-06 00:00:00,VRA/BTC,0.0000006094,0.0000006195,0.0000005727,0.0000005742,64677771.52670377,38.428631147568697533
1649116800,2022-04-05 00:00:00,VRA/BTC,0.0000006144,0.0000006382,0.000000606,0.0000006086,46678619.33079569,28.871104396284013008
1649030400,2022-04-04 00:00:00,VRA/BTC,0.0000006374,0.0000006459,0.0000005938,0.000000616,51821384.48227001,31.926366401938829431
1648944000,2022-04-03 00:00:00,VRA/BTC,0.0000006307,0.0000006478,0.0000006076,0.0000006391,52009141.88383329,32.743649358660695467
1648857600,2022-04-02 00:00:00,VRA/BTC,0.0000005987,0.0000006631,0.0000005964,0.0000006317,61940915.46876055,39.131954020804494467
1648771200,2022-04-01 00:00:00,VRA/BTC,0.0000005749,0.0000006144,0.0000005531,0.0000005992,57414815.79352396,33.670109454472360923
1648684800,2022-03-31 00:00:00,VRA/BTC,0.0000005877,0.0000006136,0.0000005591,0.0000005748,59118018.057783,34.639604654327761679
1648598400,2022-03-30 00:00:00,VRA/BTC,0.0000005817,0.0000005985,0.0000005688,0.0000005879,44248767.52269083,25.82145389648238758
1648512000,2022-03-29 00:00:00,VRA/BTC,0.0000005522,0.0000006241,0.0000005518,0.0000005814,73979137.50891882,43.409239129989528555
1648425600,2022-03-28 00:00:00,VRA/BTC,0.0000005758,0.0000006183,0.0000005514,0.0000005522,116403956.57717562,67.525258080279411476
1648339200,2022-03-27 00:00:00,VRA/BTC,0.0000005035,0.0000005928,0.0000005035,0.0000005759,60730388.19961296,32.888619965463442391
1648252800,2022-03-26 00:00:00,VRA/BTC,0.0000004923,0.0000005118,0.0000004865,0.0000005035,28954914.00538492,14.49171958921285135
1648166400,2022-03-25 00:00:00,VRA/BTC,0.0000005255,0.0000005272,0.0000004846,0.0000004922,30291618.75621101,15.243321355286869321
1648080000,2022-03-24 00:00:00,VRA/BTC,0.0000005037,0.0000005326,0.0000005005,0.0000005255,41777879.12918262,21.748327917093832385
1647993600,2022-03-23 00:00:00,VRA/BTC,0.0000005038,0.0000005123,0.000000491,0.0000005037,12076591.96119119,6.065576165435884929
1647907200,2022-03-22 00:00:00,VRA/BTC,0.0000004999,0.0000005043,0.0000004894,0.0000005038,17190456.33437972,8.541169347581727499
1647820800,2022-03-21 00:00:00,VRA/BTC,0.0000004858,0.0000005015,0.0000004821,0.0000004999,13535395.98485474,6.686366439482462276
1647734400,2022-03-20 00:00:00,VRA/BTC,0.000000496,0.0000005041,0.0000004845,0.0000004859,16680465.86203762,8.213446075120438497
1647648000,2022-03-19 00:00:00,VRA/BTC,0.0000004855,0.0000005247,0.0000004803,0.0000004952,31464470.20958716,15.82896230218933433
1647561600,2022-03-18 00:00:00,VRA/BTC,0.0000004887,0.000000504,0.0000004762,0.0000004854,17169226.39935556,8.430230204424821783
1647475200,2022-03-17 00:00:00,VRA/BTC,0.00000051,0.0000005101,0.00000048,0.0000004887,21969955.8108563,10.842312148609240179
1647388800,2022-03-16 00:00:00,VRA/BTC,0.0000004982,0.000000518,0.000000476,0.00000051,29244703.29319288,14.530981902262432027
1647302400,2022-03-15 00:00:00,VRA/BTC,0.0000005025,0.0000005156,0.0000004519,0.0000004981,63805428.82552913,31.756078883315519809
1647216000,2022-03-14 00:00:00,VRA/BTC,0.0000005135,0.000000514,0.0000004813,0.0000005027,15948060.16882803,7.956101806700475476
1647129600,2022-03-13 00:00:00,VRA/BTC,0.0000005138,0.000000516,0.0000005041,0.0000005134,10127731.76388696,5.172892675170880765
1647043200,2022-03-12 00:00:00,VRA/BTC,0.0000005176,0.0000005253,0.0000005108,0.0000005137,13629354.78000408,7.078389900762120863
1646956800,2022-03-11 00:00:00,VRA/BTC,0.0000005396,0.0000005415,0.0000005155,0.0000005176,51342415.51829886,26.936750313079672558
1646870400,2022-03-10 00:00:00,VRA/BTC,0.0000005439,0.0000005557,0.0000005225,0.0000005396,55647880.81101438,29.824144682121624494
1646784000,2022-03-09 00:00:00,VRA/BTC,0.0000005374,0.0000005879,0.0000005226,0.0000005438,99798929.68621578,54.553033899223454919
1646697600,2022-03-08 00:00:00,VRA/BTC,0.0000004884,0.00000058,0.0000004874,0.0000005381,111437030.11660005,59.547374667069438648
1646611200,2022-03-07 00:00:00,VRA/BTC,0.0000005054,0.0000005261,0.0000004877,0.0000004884,53938962.18187129,27.176113478697968442
1646524800,2022-03-06 00:00:00,VRA/BTC,0.0000005168,0.0000005291,0.0000004959,0.0000005054,53187052.5213487,27.119590475155924863
1646438400,2022-03-05 00:00:00,VRA/BTC,0.0000005206,0.000000531,0.0000005033,0.0000005168,47036025.08128924,24.408594124574295178
1646352000,2022-03-04 00:00:00,VRA/BTC,0.0000005278,0.000000539,0.0000004909,0.0000005206,52808505.99957924,27.253219206513619802
