https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DYP,Volume USDT
1657843200,2022-07-15 00:00:00,DYP/USDT,0.2799,0.2845,0.267,0.2759,1461954.54190923,402552.751786355328
1657756800,2022-07-14 00:00:00,DYP/USDT,0.2688,0.2979,0.2601,0.2794,2300708.16293012,631777.699699897364
1657670400,2022-07-13 00:00:00,DYP/USDT,0.2593,0.2698,0.2469,0.2688,1618053.62124695,420914.015481362296
1657584000,2022-07-12 00:00:00,DYP/USDT,0.2643,0.2718,0.257,0.2593,2533394.68990786,667272.762556281611
1657497600,2022-07-11 00:00:00,DYP/USDT,0.2934,0.2934,0.2597,0.2644,2502909.38348286,705438.286660698494
1657411200,2022-07-10 00:00:00,DYP/USDT,0.2965,0.3198,0.2689,0.2935,3093228.83942483,902152.780456453305
1657324800,2022-07-09 00:00:00,DYP/USDT,0.2508,0.301,0.2492,0.2965,3229341.05560461,855457.521789167956
1657238400,2022-07-08 00:00:00,DYP/USDT,0.2522,0.2607,0.2387,0.2511,2694488.6599512,686134.968640068929
1657152000,2022-07-07 00:00:00,DYP/USDT,0.2741,0.2938,0.238,0.2517,3359848.32749963,907048.099893048066
1657065600,2022-07-06 00:00:00,DYP/USDT,0.2466,0.3288,0.2466,0.2748,4367963.34310554,1189932.457357287788
1656979200,2022-07-05 00:00:00,DYP/USDT,0.2483,0.2887,0.2332,0.2466,3213215.20232981,803178.22290934694
1656892800,2022-07-04 00:00:00,DYP/USDT,0.245,0.2556,0.2358,0.2489,2332327.79679395,568670.469815196046
1656806400,2022-07-03 00:00:00,DYP/USDT,0.2374,0.257,0.2295,0.2451,967412.11101085,230926.095395608041
1656720000,2022-07-02 00:00:00,DYP/USDT,0.2388,0.263,0.2256,0.238,1312610.42568373,322321.051258474359
1656633600,2022-07-01 00:00:00,DYP/USDT,0.2351,0.2694,0.2287,0.2393,1930003.76889385,472026.463578541498
1656547200,2022-06-30 00:00:00,DYP/USDT,0.244,0.2628,0.2271,0.2333,2574258.9391771,619345.992433474677
1656460800,2022-06-29 00:00:00,DYP/USDT,0.3098,0.36,0.24,0.2446,4284559.28895464,1213886.855453080924
1656374400,2022-06-28 00:00:00,DYP/USDT,0.226,0.3656,0.2242,0.3085,6250233.65852917,1782431.278502941588
1656288000,2022-06-27 00:00:00,DYP/USDT,0.2391,0.2553,0.2255,0.2264,2483577.78982063,589931.457164435181
1656201600,2022-06-26 00:00:00,DYP/USDT,0.2792,0.2793,0.2297,0.2391,2632108.4788981,696323.930011384743
1656115200,2022-06-25 00:00:00,DYP/USDT,0.2763,0.3181,0.2633,0.2782,3434696.70479468,985026.366771388129
1656028800,2022-06-24 00:00:00,DYP/USDT,0.3016,0.3208,0.2573,0.2762,4011392.11494053,1147683.445121800122
1655942400,2022-06-23 00:00:00,DYP/USDT,0.3104,0.3652,0.28,0.3013,6240582.30334717,1953233.746129376413
1655856000,2022-06-22 00:00:00,DYP/USDT,0.3732,0.555,0.2986,0.3104,10646503.63519933,4219583.858600670358
1655769600,2022-06-21 00:00:00,DYP/USDT,0.2299,0.412,0.2274,0.3739,9066102.40878828,2987888.067993808855
1655683200,2022-06-20 00:00:00,DYP/USDT,0.226,0.2317,0.2073,0.2299,3598106.36795369,780809.285485570943
1655596800,2022-06-19 00:00:00,DYP/USDT,0.232,0.2414,0.205,0.226,3800245.84378744,840370.839902089218
1655510400,2022-06-18 00:00:00,DYP/USDT,0.2206,0.25,0.1897,0.2326,4384237.88681062,938532.850316364106
1655424000,2022-06-17 00:00:00,DYP/USDT,0.1972,0.2461,0.1926,0.2207,5038353.06300577,1111848.396643160774
1655337600,2022-06-16 00:00:00,DYP/USDT,0.1877,0.2589,0.1733,0.1972,6326204.22244626,1277613.389518198073
1655251200,2022-06-15 00:00:00,DYP/USDT,0.1679,0.206,0.1609,0.1877,5338143.30391611,933376.189303863894
1655164800,2022-06-14 00:00:00,DYP/USDT,0.1635,0.209,0.14,0.1684,5837938.2916314,1025271.136345404253
1655078400,2022-06-13 00:00:00,DYP/USDT,0.2392,0.2438,0.138,0.1634,7324012.65374824,1295370.07518688516
1654992000,2022-06-12 00:00:00,DYP/USDT,0.2583,0.29,0.2175,0.239,4908902.97218124,1248124.681635627908
1654905600,2022-06-11 00:00:00,DYP/USDT,0.202,0.351,0.2011,0.2588,7755582.60321197,2055736.279005832847
1654819200,2022-06-10 00:00:00,DYP/USDT,0.2135,0.2281,0.1815,0.2024,4007592.61021519,800773.254785875164
1654732800,2022-06-09 00:00:00,DYP/USDT,0.1843,0.2779,0.1843,0.2131,6444961.17293955,1402973.286455706874
1654646400,2022-06-08 00:00:00,DYP/USDT,0.1826,0.2579,0.165,0.184,11703477.10905315,2368959.71045461657
1654560000,2022-06-07 00:00:00,DYP/USDT,0.0699,0.4037,0.0647,0.1841,30717553.44914693,5616410.408110252199
1654473600,2022-06-06 00:00:00,DYP/USDT,0.0662,0.0743,0.0661,0.0697,7288307.73298286,508470.928187010388
1654387200,2022-06-05 00:00:00,DYP/USDT,0.0729,0.0731,0.0648,0.0662,8887419.44618716,606970.732107045978
1654300800,2022-06-04 00:00:00,DYP/USDT,0.0724,0.0761,0.0712,0.073,6855517.44944358,498055.019452177251
1654214400,2022-06-03 00:00:00,DYP/USDT,0.0764,0.0768,0.0712,0.0724,6080568.00667077,447819.286076627481
1654128000,2022-06-02 00:00:00,DYP/USDT,0.0736,0.0781,0.0726,0.0764,5206148.60135877,383653.772583015458
1654041600,2022-06-01 00:00:00,DYP/USDT,0.0792,0.0827,0.0732,0.0737,6861849.04852486,532869.019043239559
1653955200,2022-05-31 00:00:00,DYP/USDT,0.0808,0.0821,0.0785,0.0791,6968949.09398996,555703.743969927741
1653868800,2022-05-30 00:00:00,DYP/USDT,0.0758,0.0819,0.0747,0.081,7394202.55935822,579648.139871238012
1653782400,2022-05-29 00:00:00,DYP/USDT,0.0749,0.0767,0.0726,0.0756,6681542.11330668,499233.663383955488
1653696000,2022-05-28 00:00:00,DYP/USDT,0.0724,0.0766,0.0722,0.0747,7148283.47479239,533816.770280183419
1653609600,2022-05-27 00:00:00,DYP/USDT,0.0744,0.076,0.0717,0.0725,5652231.46054614,413330.320416436242
1653523200,2022-05-26 00:00:00,DYP/USDT,0.0828,0.0829,0.0745,0.0745,6181271.52565411,484741.174810357012
1653436800,2022-05-25 00:00:00,DYP/USDT,0.0824,0.0844,0.08,0.0828,2187276.558205,178722.300282503664
1653350400,2022-05-24 00:00:00,DYP/USDT,0.0803,0.0846,0.08,0.082,4449501.88100244,360644.7184153751
1653264000,2022-05-23 00:00:00,DYP/USDT,0.0864,0.1031,0.0802,0.0803,4148733.13018569,374115.130776688061
1653177600,2022-05-22 00:00:00,DYP/USDT,0.0809,0.0861,0.0777,0.0861,3085801.10553678,251211.475792275541
1653091200,2022-05-21 00:00:00,DYP/USDT,0.0735,0.0827,0.0726,0.0804,7217314.6858617,542406.167761475032
1653004800,2022-05-20 00:00:00,DYP/USDT,0.0784,0.0802,0.0725,0.0735,7631499.39864923,580250.075740933929
1652918400,2022-05-19 00:00:00,DYP/USDT,0.0721,0.0804,0.0715,0.0788,7733939.15558382,587859.717908914846
1652832000,2022-05-18 00:00:00,DYP/USDT,0.0805,0.0821,0.0699,0.072,7940200.91705239,602312.885263405513
1652745600,2022-05-17 00:00:00,DYP/USDT,0.0777,0.0828,0.0775,0.0803,6417791.93997311,509348.777875439427
1652659200,2022-05-16 00:00:00,DYP/USDT,0.076,0.0848,0.072,0.0777,5478812.41334296,430935.48116066534
1652572800,2022-05-15 00:00:00,DYP/USDT,0.0685,0.0792,0.0678,0.0762,3413662.49006884,239800.136281098685
1652486400,2022-05-14 00:00:00,DYP/USDT,0.0623,0.0713,0.0614,0.0685,2368549.01777041,156721.196943386627
1652400000,2022-05-13 00:00:00,DYP/USDT,0.0584,0.0763,0.0574,0.0626,4166370.58500053,283596.230431757131
1652313600,2022-05-12 00:00:00,DYP/USDT,0.0804,0.081,0.055,0.0584,8423184.54303449,555309.10616299125
1652227200,2022-05-11 00:00:00,DYP/USDT,0.1078,0.13,0.065,0.0807,8335090.09880957,753892.914756388669
1652140800,2022-05-10 00:00:00,DYP/USDT,0.1023,0.138,0.095,0.1078,5691759.48087072,608781.686409833995
1652054400,2022-05-09 00:00:00,DYP/USDT,0.1154,0.1192,0.1025,0.1025,3326714.2742652,366084.944944831304
1651968000,2022-05-08 00:00:00,DYP/USDT,0.12,0.1202,0.1147,0.1154,2915123.55088653,341922.069603885875
1651881600,2022-05-07 00:00:00,DYP/USDT,0.1226,0.1233,0.1168,0.12,3447548.89900257,413283.085014107348
1651795200,2022-05-06 00:00:00,DYP/USDT,0.1195,0.1227,0.1156,0.1225,2423315.13448924,287564.705549646616
1651708800,2022-05-05 00:00:00,DYP/USDT,0.1361,0.1363,0.1187,0.119,2259254.6474249,297177.113675463426
1651622400,2022-05-04 00:00:00,DYP/USDT,0.122,0.14,0.1168,0.1362,2509744.80185031,315269.307314927999
1651536000,2022-05-03 00:00:00,DYP/USDT,0.127,0.1298,0.1173,0.122,3332442.2909419,404668.924028483922
1651449600,2022-05-02 00:00:00,DYP/USDT,0.1122,0.1421,0.1067,0.1268,5996236.17616151,714667.992310750592
1651363200,2022-05-01 00:00:00,DYP/USDT,0.108,0.1256,0.104,0.1123,4642778.76627605,502491.754721003727
1651276800,2022-04-30 00:00:00,DYP/USDT,0.1179,0.1204,0.105,0.1082,3434390.43633917,394761.2938831604
1651190400,2022-04-29 00:00:00,DYP/USDT,0.124,0.1257,0.112,0.1179,4295077.20593191,505735.075871990783
1651104000,2022-04-28 00:00:00,DYP/USDT,0.1226,0.1312,0.12,0.1241,2702630.76855554,334494.278951903901
1651017600,2022-04-27 00:00:00,DYP/USDT,0.1247,0.1345,0.118,0.1226,3675901.52390281,449551.166775315397
1650931200,2022-04-26 00:00:00,DYP/USDT,0.121,0.16,0.12,0.1246,4314065.13324414,563794.665905574921
1650844800,2022-04-25 00:00:00,DYP/USDT,0.1289,0.1392,0.1175,0.1209,3987151.17328718,491889.420019478552
1650758400,2022-04-24 00:00:00,DYP/USDT,0.1264,0.16,0.1261,0.1284,5973336.2176676,813205.301215723763
1650672000,2022-04-23 00:00:00,DYP/USDT,0.125,0.129,0.1241,0.1262,5349607.92131278,673062.347953260648
1650585600,2022-04-22 00:00:00,DYP/USDT,0.1244,0.131,0.1238,0.1249,2926403.71103963,368817.974004029244
1650499200,2022-04-21 00:00:00,DYP/USDT,0.1341,0.1348,0.1236,0.1244,1484886.14801963,193926.026039818687
1650412800,2022-04-20 00:00:00,DYP/USDT,0.1392,0.1449,0.1321,0.1338,1722613.25956975,236077.635031847971
1650326400,2022-04-19 00:00:00,DYP/USDT,0.133,0.1448,0.1313,0.1393,3063765.65471568,412291.533216212951
1650240000,2022-04-18 00:00:00,DYP/USDT,0.1375,0.1377,0.1271,0.1328,3187749.22303999,421027.28846191307
1650153600,2022-04-17 00:00:00,DYP/USDT,0.1516,0.1546,0.1348,0.1379,3029738.36548963,436595.08718311192
1650067200,2022-04-16 00:00:00,DYP/USDT,0.1474,0.1536,0.1421,0.1514,2800842.53574214,409288.058381426047
1649980800,2022-04-15 00:00:00,DYP/USDT,0.1415,0.1495,0.1389,0.1476,3822365.27267829,544439.064999757656
1649894400,2022-04-14 00:00:00,DYP/USDT,0.1447,0.1785,0.1348,0.1413,4271078.03751727,663047.361642879575
1649808000,2022-04-13 00:00:00,DYP/USDT,0.1341,0.1654,0.1321,0.1446,3402511.55391079,498466.891322467381
1649721600,2022-04-12 00:00:00,DYP/USDT,0.1297,0.1516,0.127,0.1343,2765478.31855859,375456.544624247614
1649635200,2022-04-11 00:00:00,DYP/USDT,0.1503,0.1503,0.1198,0.1295,3303584.74355344,452589.24972467657
1649548800,2022-04-10 00:00:00,DYP/USDT,0.1541,0.1599,0.15,0.1502,2889167.99245085,441642.480257001296
1649462400,2022-04-09 00:00:00,DYP/USDT,0.1505,0.1559,0.15,0.1542,3806059.19567375,582117.196392472734
1649376000,2022-04-08 00:00:00,DYP/USDT,0.1671,0.1698,0.1501,0.1504,4178396.30792776,672928.456410405655
1649289600,2022-04-07 00:00:00,DYP/USDT,0.1646,0.18,0.1564,0.1672,4009311.0553561,645495.885476807356
1649203200,2022-04-06 00:00:00,DYP/USDT,0.1774,0.1883,0.1625,0.1647,4116718.7787459,716412.920270853454
1649116800,2022-04-05 00:00:00,DYP/USDT,0.2001,0.2052,0.177,0.1777,2210558.1532062,407668.115933214789
1649030400,2022-04-04 00:00:00,DYP/USDT,0.1767,0.2355,0.174,0.2001,5368222.60500283,1077162.892129684032
1648944000,2022-04-03 00:00:00,DYP/USDT,0.1697,0.1836,0.1676,0.1763,1014355.73799501,175738.213643848976
1648857600,2022-04-02 00:00:00,DYP/USDT,0.1734,0.1829,0.1676,0.1695,1149928.92189156,199879.418627095829
1648771200,2022-04-01 00:00:00,DYP/USDT,0.1686,0.185,0.1548,0.1735,1666954.83377664,276576.127609646878
1648684800,2022-03-31 00:00:00,DYP/USDT,0.1852,0.1862,0.1663,0.1687,1366663.71584497,243367.283814836067
1648598400,2022-03-30 00:00:00,DYP/USDT,0.1871,0.2189,0.1832,0.1847,2269926.57611786,442063.198642449971
1648512000,2022-03-29 00:00:00,DYP/USDT,0.195,0.1958,0.1815,0.1872,2473110.95292719,467094.570084089833
1648425600,2022-03-28 00:00:00,DYP/USDT,0.1895,0.2092,0.184,0.195,2445706.73151303,476938.327352631002
1648339200,2022-03-27 00:00:00,DYP/USDT,0.183,0.193,0.1727,0.1895,2932214.23623828,528133.810132888564
1648252800,2022-03-26 00:00:00,DYP/USDT,0.1918,0.1919,0.1808,0.1828,2106662.36822142,389567.580746025644
1648166400,2022-03-25 00:00:00,DYP/USDT,0.202,0.25,0.185,0.1921,3746717.61866767,781918.671688205918
1648080000,2022-03-24 00:00:00,DYP/USDT,0.1761,0.2213,0.164,0.2021,3973132.43988427,734650.187912734976
1647993600,2022-03-23 00:00:00,DYP/USDT,0.1824,0.1998,0.171,0.1762,2529205.67332017,447944.976988768253
1647907200,2022-03-22 00:00:00,DYP/USDT,0.1641,0.1869,0.1631,0.1825,2519988.02004629,429697.438544313939
1647820800,2022-03-21 00:00:00,DYP/USDT,0.1666,0.1758,0.1607,0.1643,2085312.97031638,349312.56067462501
1647734400,2022-03-20 00:00:00,DYP/USDT,0.197,0.1991,0.1657,0.1666,2666279.6692748,477220.858162037082
1647648000,2022-03-19 00:00:00,DYP/USDT,0.1597,0.2732,0.154,0.1973,7849212.06251414,1656613.245264140015
1647561600,2022-03-18 00:00:00,DYP/USDT,0.1401,0.1616,0.135,0.1603,2543670.70974471,363999.125847437047
1647475200,2022-03-17 00:00:00,DYP/USDT,0.1428,0.1437,0.135,0.1403,2613061.05682775,364991.938405370138
1647388800,2022-03-16 00:00:00,DYP/USDT,0.1358,0.18,0.1335,0.1434,3892826.2962316,556807.039854871512
1647302400,2022-03-15 00:00:00,DYP/USDT,0.1375,0.1393,0.1332,0.1358,2782863.04615174,378628.771505804295
1647216000,2022-03-14 00:00:00,DYP/USDT,0.1391,0.1456,0.1351,0.1375,1617442.78665995,226504.248486806785
1647129600,2022-03-13 00:00:00,DYP/USDT,0.1459,0.1949,0.1381,0.1392,1039833.12878291,160316.943709678694
1647043200,2022-03-12 00:00:00,DYP/USDT,0.1493,0.1508,0.14,0.1458,1544762.79779624,223163.791645234821
1646956800,2022-03-11 00:00:00,DYP/USDT,0.1579,0.1587,0.1488,0.1493,1643306.33606286,255536.49654799275
1646870400,2022-03-10 00:00:00,DYP/USDT,0.1623,0.1627,0.1555,0.1579,2326775.88066969,367360.554461831049
1646784000,2022-03-09 00:00:00,DYP/USDT,0.1536,0.1679,0.1533,0.1619,2491379.84344614,401276.097674411425
1646697600,2022-03-08 00:00:00,DYP/USDT,0.1633,0.1661,0.1518,0.1534,2171378.80244975,347124.733429181694
1646611200,2022-03-07 00:00:00,DYP/USDT,0.1612,0.1728,0.16,0.1627,2417742.93088715,393825.14090804845
1646524800,2022-03-06 00:00:00,DYP/USDT,0.1803,0.1804,0.16,0.16,2164047.02481266,367567.310143194306
1646438400,2022-03-05 00:00:00,DYP/USDT,0.1755,0.1826,0.1752,0.1804,2284202.8071295,409568.696793769146
1646352000,2022-03-04 00:00:00,DYP/USDT,0.1808,0.1847,0.175,0.1756,2067099.37146688,371400.464300748931
1646265600,2022-03-03 00:00:00,DYP/USDT,0.1905,0.1955,0.1792,0.1808,2426167.05887023,452215.850146317339
1646179200,2022-03-02 00:00:00,DYP/USDT,0.1822,0.224,0.1775,0.1911,2212544.61754815,437514.492239058648
1646092800,2022-03-01 00:00:00,DYP/USDT,0.1855,0.191,0.1801,0.1821,1151834.44524438,214558.957183200161
1646006400,2022-02-28 00:00:00,DYP/USDT,0.1769,0.1877,0.175,0.1858,1472333.03192508,262648.075392256494
1645920000,2022-02-27 00:00:00,DYP/USDT,0.1874,0.1881,0.1751,0.1764,1376091.66901364,248988.975922645591
1645833600,2022-02-26 00:00:00,DYP/USDT,0.1878,0.1994,0.1843,0.1877,1184460.55359643,226958.546569240625
1645747200,2022-02-25 00:00:00,DYP/USDT,0.1917,0.2023,0.1852,0.1886,1849172.1168681,351363.448437480572
1645660800,2022-02-24 00:00:00,DYP/USDT,0.1876,0.2527,0.17,0.1914,4084588.45793357,776356.824235441542
1645574400,2022-02-23 00:00:00,DYP/USDT,0.1964,0.198,0.1834,0.1874,2019860.91334451,390152.099684784595
1645488000,2022-02-22 00:00:00,DYP/USDT,0.2101,0.2103,0.19,0.1969,1792078.66585041,353026.274926797576
1645401600,2022-02-21 00:00:00,DYP/USDT,0.2071,0.295,0.2006,0.2101,2390198.62155616,530684.175102318489
1645315200,2022-02-20 00:00:00,DYP/USDT,0.2352,0.2366,0.2067,0.2075,1329224.57956676,296630.235470421099
1645228800,2022-02-19 00:00:00,DYP/USDT,0.2388,0.2428,0.2345,0.235,1260893.3816473,297450.073109853432
1645142400,2022-02-18 00:00:00,DYP/USDT,0.271,0.2817,0.2368,0.2387,1080779.72290157,276659.126260627423
1645056000,2022-02-17 00:00:00,DYP/USDT,0.2448,0.2986,0.2438,0.2701,2680773.4815591,717044.587902726305
1644969600,2022-02-16 00:00:00,DYP/USDT,0.2434,0.2612,0.239,0.2451,1221805.10809073,301997.540199889597
1644883200,2022-02-15 00:00:00,DYP/USDT,0.2389,0.2485,0.2388,0.2434,937169.18840265,229358.868344559444
1644796800,2022-02-14 00:00:00,DYP/USDT,0.2404,0.2484,0.2359,0.2392,837514.88673762,202294.29539205217
1644710400,2022-02-13 00:00:00,DYP/USDT,0.25,0.2515,0.2344,0.2404,675730.00099609,165493.008944963898
1644624000,2022-02-12 00:00:00,DYP/USDT,0.2496,0.272,0.2466,0.251,587661.33671478,148338.677879430566
1644537600,2022-02-11 00:00:00,DYP/USDT,0.2876,0.2898,0.2401,0.2488,1210018.16184651,330965.2265598195
1644451200,2022-02-10 00:00:00,DYP/USDT,0.3281,0.3281,0.2851,0.2876,1483064.51912338,454730.0690477755
1644364800,2022-02-09 00:00:00,DYP/USDT,0.3533,0.3604,0.316,0.3285,1935305.2022284,649007.06733909056
1644278400,2022-02-08 00:00:00,DYP/USDT,0.3096,0.3917,0.303,0.354,2353734.38152471,786730.204012441741
1644192000,2022-02-07 00:00:00,DYP/USDT,0.3178,0.3221,0.3069,0.3095,1403777.98472955,444116.662253452348
1644105600,2022-02-06 00:00:00,DYP/USDT,0.3371,0.3385,0.3109,0.3185,907656.65494485,294472.694960704729
1644019200,2022-02-05 00:00:00,DYP/USDT,0.3403,0.3496,0.3317,0.3373,1001551.43225108,340687.858790829927
1643932800,2022-02-04 00:00:00,DYP/USDT,0.3103,0.346,0.3079,0.341,1029338.15494927,337138.358724303944
