https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QTUM,Volume BTC
1663459200,2022-09-18 00:00:00,QTUM/BTC,0.00015353,0.00015353,0.00015242,0.00015265,0.1588,0.000024261421
1663372800,2022-09-17 00:00:00,QTUM/BTC,0.00015195,0.00015384,0.00015097,0.00015367,1543.9282,0.235849470419
1663286400,2022-09-16 00:00:00,QTUM/BTC,0.00015158,0.00015312,0.0001487,0.00015165,6771.1675,1.021861786058
1663200000,2022-09-15 00:00:00,QTUM/BTC,0.00015221,0.00015303,0.00014875,0.00015122,3312.3201,0.500872147704
1663113600,2022-09-14 00:00:00,QTUM/BTC,0.00014902,0.00015484,0.00014902,0.00015256,2051.6843,0.311606599659
1663027200,2022-09-13 00:00:00,QTUM/BTC,0.00014706,0.00015216,0.00014395,0.00014944,5300.5728,0.779145860637
1662940800,2022-09-12 00:00:00,QTUM/BTC,0.00015079,0.00015361,0.000147,0.000147,5135.0463,0.774227433301
1662854400,2022-09-11 00:00:00,QTUM/BTC,0.00015542,0.000157,0.00015075,0.00015149,3669.5859,0.563529835968
1662768000,2022-09-10 00:00:00,QTUM/BTC,0.0001568,0.00016407,0.00015465,0.00015502,11378.5744,1.798014081491
1662681600,2022-09-09 00:00:00,QTUM/BTC,0.00016402,0.00016407,0.00015447,0.0001566,9113.8317,1.456365693638
1662595200,2022-09-08 00:00:00,QTUM/BTC,0.00016014,0.00016566,0.00015904,0.00016402,7064.1239,1.139004963464
1662508800,2022-09-07 00:00:00,QTUM/BTC,0.00015909,0.00016355,0.00015669,0.00016031,7875.3249,1.265285513096
1662422400,2022-09-06 00:00:00,QTUM/BTC,0.00016842,0.00016927,0.0001573,0.00015875,5345.2506,0.878408147589
1662336000,2022-09-05 00:00:00,QTUM/BTC,0.000162,0.00016966,0.0001467,0.00016913,13693.417,2.170630152094
1662249600,2022-09-04 00:00:00,QTUM/BTC,0.00015876,0.00016239,0.00015876,0.00016177,1384.2693,0.222444173761
1662163200,2022-09-03 00:00:00,QTUM/BTC,0.00015684,0.00016069,0.00015633,0.00015908,2018.6311,0.320317478043
1662076800,2022-09-02 00:00:00,QTUM/BTC,0.00015871,0.00016068,0.00015615,0.00015801,2806.7039,0.444231438621
1661990400,2022-09-01 00:00:00,QTUM/BTC,0.00015613,0.00015935,0.00015312,0.00015927,7035.8385,1.101809726501
1661904000,2022-08-31 00:00:00,QTUM/BTC,0.00015807,0.00015927,0.00015557,0.00015557,4883.2816,0.768605331645
1661817600,2022-08-30 00:00:00,QTUM/BTC,0.00015747,0.00015927,0.00015265,0.00015703,6460.0749,0.995416600124
1661731200,2022-08-29 00:00:00,QTUM/BTC,0.00015199,0.00016008,0.00015085,0.00015791,4131.6508,0.643166374094
1661644800,2022-08-28 00:00:00,QTUM/BTC,0.00015518,0.00015798,0.00015221,0.00015235,682.7142,0.105438676468
1661558400,2022-08-27 00:00:00,QTUM/BTC,0.00015407,0.00015703,0.00015168,0.0001556,1208.5646,0.186641839175
1661472000,2022-08-26 00:00:00,QTUM/BTC,0.00016157,0.00016268,0.00015239,0.00015405,8350.9369,1.307468519162
1661385600,2022-08-25 00:00:00,QTUM/BTC,0.00016234,0.00016359,0.0001592,0.00016123,1082.0973,0.175077800364
1661299200,2022-08-24 00:00:00,QTUM/BTC,0.00016293,0.0001662,0.00016098,0.00016175,4397.8327,0.720603298688
1661212800,2022-08-23 00:00:00,QTUM/BTC,0.00016207,0.00016384,0.00015894,0.00016364,12618.3495,2.048713257394
1661126400,2022-08-22 00:00:00,QTUM/BTC,0.00016037,0.00016302,0.00015444,0.0001625,4392.2277,0.696965852058
1661040000,2022-08-21 00:00:00,QTUM/BTC,0.00015819,0.00016235,0.0001457,0.00016123,6853.5707,1.088604677552
1660953600,2022-08-20 00:00:00,QTUM/BTC,0.000161,0.00016213,0.0001542,0.00015887,4438.6419,0.700639827648
1660867200,2022-08-19 00:00:00,QTUM/BTC,0.00016181,0.00016297,0.0001566,0.00016036,5201.6797,0.829295253228
1660780800,2022-08-18 00:00:00,QTUM/BTC,0.00017174,0.00017296,0.00015407,0.00016202,7747.0033,1.298310277285
1660694400,2022-08-17 00:00:00,QTUM/BTC,0.00016811,0.00017525,0.00016811,0.00017222,5666.1897,0.972317416047
1660608000,2022-08-16 00:00:00,QTUM/BTC,0.00016989,0.00017246,0.00016661,0.00016819,1800.3103,0.305553282168
1660521600,2022-08-15 00:00:00,QTUM/BTC,0.00017221,0.00017509,0.00016826,0.00017021,4547.1112,0.775933652361
1660435200,2022-08-14 00:00:00,QTUM/BTC,0.00017576,0.0001795,0.00017046,0.00017152,5326.3252,0.923871167907
1660348800,2022-08-13 00:00:00,QTUM/BTC,0.00017591,0.00017766,0.00017305,0.00017561,4229.8252,0.745771022796
1660262400,2022-08-12 00:00:00,QTUM/BTC,0.00017573,0.00017738,0.0001738,0.00017585,2164.468,0.380711244729
1660176000,2022-08-11 00:00:00,QTUM/BTC,0.00017535,0.00017741,0.00017139,0.00017628,3310.341,0.575716837858
1660089600,2022-08-10 00:00:00,QTUM/BTC,0.0001732,0.00017669,0.00017152,0.0001749,6421.7472,1.120534419485
1660003200,2022-08-09 00:00:00,QTUM/BTC,0.00017561,0.00017683,0.00017071,0.0001738,3114.8672,0.541276050241
1659916800,2022-08-08 00:00:00,QTUM/BTC,0.00017659,0.00018631,0.00017428,0.00017505,8640.1913,1.564721205304
1659830400,2022-08-07 00:00:00,QTUM/BTC,0.00017983,0.00018129,0.00017531,0.00017711,5578.4636,0.997592250781
1659744000,2022-08-06 00:00:00,QTUM/BTC,0.0001766,0.00018229,0.00017513,0.00017988,12694.0347,2.278542339877
1659657600,2022-08-05 00:00:00,QTUM/BTC,0.00017512,0.0001781,0.00017307,0.00017644,3271.135,0.573510511477
1659571200,2022-08-04 00:00:00,QTUM/BTC,0.00017219,0.00017509,0.00017048,0.0001747,3058.3037,0.527773951991
1659484800,2022-08-03 00:00:00,QTUM/BTC,0.0001721,0.00017799,0.00016764,0.00017222,6346.7192,1.098713113244
1659398400,2022-08-02 00:00:00,QTUM/BTC,0.00017794,0.00018269,0.00016844,0.00017279,16233.8679,2.83397082948
1659312000,2022-08-01 00:00:00,QTUM/BTC,0.000174,0.00019725,0.00017189,0.00017809,12159.7699,2.167389206495
1659225600,2022-07-31 00:00:00,QTUM/BTC,0.00018309,0.00018672,0.00017301,0.00017453,7333.9725,1.322298040024
1659139200,2022-07-30 00:00:00,QTUM/BTC,0.00019661,0.0002027,0.00018129,0.00018277,9110.5428,1.731570901829
1659052800,2022-07-29 00:00:00,QTUM/BTC,0.00018956,0.00021946,0.00018547,0.00019612,20954.42299022,4.1871024680169186
1658966400,2022-07-28 00:00:00,QTUM/BTC,0.00018128,0.00021145,0.00017839,0.0001881,28240.1891,5.327765621772
1658880000,2022-07-27 00:00:00,QTUM/BTC,0.00017305,0.00018259,0.00016475,0.00018003,15457.6438,2.666134718404
1658793600,2022-07-26 00:00:00,QTUM/BTC,0.00015394,0.00017998,0.0001512,0.00017103,13484.7544,2.176746224746
1658707200,2022-07-25 00:00:00,QTUM/BTC,0.00015089,0.00016525,0.00014689,0.0001542,14640.4481,2.319091955982
1658620800,2022-07-24 00:00:00,QTUM/BTC,0.00015374,0.00016689,0.0001485,0.00015095,14804.0399,2.244562084047
1658534400,2022-07-23 00:00:00,QTUM/BTC,0.00014374,0.00015525,0.00014202,0.00015375,10075.8513,1.501148292863
1658448000,2022-07-22 00:00:00,QTUM/BTC,0.00013403,0.00015124,0.00013403,0.00014318,12609.0497,1.805101038718
1658361600,2022-07-21 00:00:00,QTUM/BTC,0.0001316,0.00013538,0.00013049,0.00013401,2261.0119,0.300552168159
1658275200,2022-07-20 00:00:00,QTUM/BTC,0.00013848,0.00014227,0.00013107,0.00013156,5664.3693,0.769054634542
1658188800,2022-07-19 00:00:00,QTUM/BTC,0.00014202,0.00014696,0.00013777,0.0001384,8123.1679,1.141348222359
1658102400,2022-07-18 00:00:00,QTUM/BTC,0.00014295,0.00014963,0.00014123,0.00014278,15569.9935,2.265445981256
1658016000,2022-07-17 00:00:00,QTUM/BTC,0.00013634,0.00014421,0.00013381,0.00014311,6819.5254,0.962601641704
1657929600,2022-07-16 00:00:00,QTUM/BTC,0.00013331,0.00013643,0.00013261,0.00013643,1864.5565,0.251088218949
1657843200,2022-07-15 00:00:00,QTUM/BTC,0.0001343,0.00013505,0.00013164,0.00013348,697.1944,0.092757071814
1657756800,2022-07-14 00:00:00,QTUM/BTC,0.00013424,0.00013607,0.00013036,0.00013349,4827.2731,0.642091815861
1657670400,2022-07-13 00:00:00,QTUM/BTC,0.00013507,0.00013621,0.0001316,0.00013481,1607.9178,0.216436366875
1657584000,2022-07-12 00:00:00,QTUM/BTC,0.00013478,0.00013799,0.0001334,0.00013447,3798.7675,0.513943718507
1657497600,2022-07-11 00:00:00,QTUM/BTC,0.00014091,0.00014225,0.00013437,0.00013503,2980.924,0.409055993763
1657411200,2022-07-10 00:00:00,QTUM/BTC,0.00013994,0.00014202,0.00013815,0.0001413,2485.1221,0.347297211197
1657324800,2022-07-09 00:00:00,QTUM/BTC,0.00013546,0.00014705,0.00013546,0.00014029,7499.8281,1.06748226748
1657238400,2022-07-08 00:00:00,QTUM/BTC,0.00013813,0.00014007,0.00013355,0.00013507,1219.2531,0.166191218395
1657152000,2022-07-07 00:00:00,QTUM/BTC,0.00013972,0.00014267,0.0001374,0.00013813,1130.36900632,0.1588781097523965
1657065600,2022-07-06 00:00:00,QTUM/BTC,0.00014013,0.0001433,0.0001392,0.00013972,1613.57053001,0.2274511796880409
1656979200,2022-07-05 00:00:00,QTUM/BTC,0.00014332,0.00014471,0.0001393,0.00014079,3512.91260112,0.4983772836706832
1656892800,2022-07-04 00:00:00,QTUM/BTC,0.00014597,0.00014688,0.00014322,0.0001433,4020.48449685,0.5803496835934698
1656806400,2022-07-03 00:00:00,QTUM/BTC,0.00014499,0.00014688,0.00014419,0.00014651,2327.41823446,0.3386384739275888
1656720000,2022-07-02 00:00:00,QTUM/BTC,0.00014238,0.00014634,0.00014078,0.0001453,5206.13013316,0.747923494350368
1656633600,2022-07-01 00:00:00,QTUM/BTC,0.00014142,0.00014455,0.00013919,0.00014208,2890.06343835,0.4091837548179289
1656547200,2022-06-30 00:00:00,QTUM/BTC,0.00014205,0.0001462,0.00013777,0.00014145,3513.17222721,0.5004602543357203
1656460800,2022-06-29 00:00:00,QTUM/BTC,0.00014275,0.00014526,0.00014012,0.00014191,2306.65200768,0.3293307146216144
1656374400,2022-06-28 00:00:00,QTUM/BTC,0.00014458,0.00014747,0.00014059,0.00014257,3502.59517256,0.5042421258378578
1656288000,2022-06-27 00:00:00,QTUM/BTC,0.00014014,0.00014598,0.00014014,0.00014462,2281.78176754,0.3280360065845101
