https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EQX,Volume BTC
1663459200,2022-09-18 00:00:00,EQX/BTC,0.0000007701,0.0000007814,0.0000007701,0.0000007722,1186.289,0.00091854369867
1663372800,2022-09-17 00:00:00,EQX/BTC,0.0000007783,0.00000078,0.0000007476,0.0000007623,12723.9374,0.00973407066087
1663286400,2022-09-16 00:00:00,EQX/BTC,0.0000007645,0.00000085,0.0000007525,0.00000077,102513.6255,0.08126396946973
1663200000,2022-09-15 00:00:00,EQX/BTC,0.0000007372,0.0000007845,0.0000007253,0.0000007559,97468.6634,0.07275436273958
1663113600,2022-09-14 00:00:00,EQX/BTC,0.0000007366,0.000000804,0.0000006992,0.0000007393,107290.7293,0.08135716699481
1663027200,2022-09-13 00:00:00,EQX/BTC,0.0000007151,0.0000007449,0.0000006732,0.0000007393,45282.8842,0.03210766316124
1662940800,2022-09-12 00:00:00,EQX/BTC,0.0000007637,0.00000077,0.0000006597,0.0000007206,95261.0695,0.06801464309229
1662854400,2022-09-11 00:00:00,EQX/BTC,0.0000007101,0.000000832,0.0000006992,0.00000077,145622.0325,0.1107887192004
1662768000,2022-09-10 00:00:00,EQX/BTC,0.0000007127,0.000000756,0.0000007029,0.0000007078,25411.746,0.01828440361013
1662681600,2022-09-09 00:00:00,EQX/BTC,0.0000007643,0.0000007645,0.0000007073,0.0000007113,25080.2955,0.01853651115201
1662595200,2022-09-08 00:00:00,EQX/BTC,0.0000007992,0.0000008095,0.0000007624,0.0000007717,29778.6296,0.02340242833611
1662508800,2022-09-07 00:00:00,EQX/BTC,0.000000799,0.0000008292,0.0000007764,0.0000007962,52729.409,0.04197368587627
1662422400,2022-09-06 00:00:00,EQX/BTC,0.0000007615,0.000000799,0.0000007508,0.0000007962,50573.8358,0.03890144767882
1662336000,2022-09-05 00:00:00,EQX/BTC,0.0000007932,0.00000088,0.0000007623,0.0000007623,72223.2226,0.05930817370275
1662249600,2022-09-04 00:00:00,EQX/BTC,0.0000007875,0.0000008498,0.0000007786,0.0000007845,28540.4774,0.02312690611206
1662163200,2022-09-03 00:00:00,EQX/BTC,0.0000007478,0.0000008051,0.0000007366,0.0000007875,40735.7252,0.0316671414928
1662076800,2022-09-02 00:00:00,EQX/BTC,0.0000007291,0.0000007874,0.0000007261,0.0000007403,61665.9625,0.04639124998551
1661990400,2022-09-01 00:00:00,EQX/BTC,0.0000007645,0.000000818,0.0000007203,0.0000007368,87365.8095,0.0662601472102
1661904000,2022-08-31 00:00:00,EQX/BTC,0.000000796,0.0000008021,0.0000007467,0.0000007617,32923.3654,0.02554370280143
1661817600,2022-08-30 00:00:00,EQX/BTC,0.0000008157,0.00000085,0.000000792,0.000000799,21244.882,0.01746630995087
1661731200,2022-08-29 00:00:00,EQX/BTC,0.0000008445,0.0000008599,0.0000008122,0.0000008231,11404.0515,0.00939047821477
1661644800,2022-08-28 00:00:00,EQX/BTC,0.0000008613,0.00000088,0.0000008272,0.0000008525,19053.6228,0.01620441401501
1661558400,2022-08-27 00:00:00,EQX/BTC,0.0000008447,0.0000008858,0.0000008415,0.0000008613,16490.5054,0.01427223480676
1661472000,2022-08-26 00:00:00,EQX/BTC,0.0000008753,0.0000009,0.0000008253,0.0000008416,45952.1376,0.03932152260477
1661385600,2022-08-25 00:00:00,EQX/BTC,0.00000083,0.00000088,0.0000008079,0.0000008732,45314.1876,0.03839901019925
1661299200,2022-08-24 00:00:00,EQX/BTC,0.00000083,0.0000009163,0.0000008021,0.00000083,63279.5869,0.05308297156349
1661212800,2022-08-23 00:00:00,EQX/BTC,0.0000008476,0.0000008738,0.000000812,0.00000083,42718.8399,0.03607460224588
1661126400,2022-08-22 00:00:00,EQX/BTC,0.0000009051,0.0000009613,0.0000008508,0.0000008508,101713.1942,0.09010767341992
1661040000,2022-08-21 00:00:00,EQX/BTC,0.0000008763,0.00000091,0.0000008478,0.0000008959,15757.4998,0.01389061127714
1660953600,2022-08-20 00:00:00,EQX/BTC,0.0000008795,0.0000008895,0.0000008321,0.0000008795,39988.4481,0.03421449530966
1660867200,2022-08-19 00:00:00,EQX/BTC,0.0000008447,0.00000096,0.0000008415,0.00000088,110186.1953,0.09815860615441
1660780800,2022-08-18 00:00:00,EQX/BTC,0.0000008508,0.0000008708,0.0000008322,0.0000008416,23505.347,0.01995264478851
1660694400,2022-08-17 00:00:00,EQX/BTC,0.0000008733,0.0000009402,0.0000008355,0.0000008508,249870.3974,0.21811919330469
1660608000,2022-08-16 00:00:00,EQX/BTC,0.0000008447,0.0000009938,0.0000008447,0.00000088,462758.4548,0.42475859581926
1660521600,2022-08-15 00:00:00,EQX/BTC,0.0000009155,0.0000009333,0.0000008383,0.0000008383,206015.2794,0.18066578771145
1660435200,2022-08-14 00:00:00,EQX/BTC,0.000001,0.0000010045,0.0000009009,0.0000009155,149712.1139,0.13869776381349
1660348800,2022-08-13 00:00:00,EQX/BTC,0.0000009682,0.0000009975,0.0000009505,0.0000009899,46381.5111,0.04538539040852
1660262400,2022-08-12 00:00:00,EQX/BTC,0.0000009575,0.00000112,0.0000009475,0.0000009682,350428.466,0.35608709780794
1660176000,2022-08-11 00:00:00,EQX/BTC,0.000001074,0.0000011865,0.0000008613,0.0000009575,227429.9255,0.22825169233986
1660089600,2022-08-10 00:00:00,EQX/BTC,0.000000972,0.0000011,0.0000009718,0.000001074,79761.8531,0.08350440152811
1660003200,2022-08-09 00:00:00,EQX/BTC,0.0000008926,0.00000098,0.000000891,0.00000097,92129.2547,0.08706604277692
1659916800,2022-08-08 00:00:00,EQX/BTC,0.0000010047,0.00000103,0.0000008415,0.0000009024,39698.8165,0.0367721020598
1659830400,2022-08-07 00:00:00,EQX/BTC,0.0000008846,0.0000010427,0.0000008712,0.0000010124,103372.7782,0.1016505143559
1659744000,2022-08-06 00:00:00,EQX/BTC,0.00000081,0.0000009398,0.00000081,0.00000089,70451.3435,0.06001480694676
1659657600,2022-08-05 00:00:00,EQX/BTC,0.0000008226,0.0000008365,0.0000007821,0.0000008099,29287.6389,0.02366245486974
1659571200,2022-08-04 00:00:00,EQX/BTC,0.0000007821,0.00000083,0.0000007729,0.0000008217,7586.3864,0.00608817838134
1659484800,2022-08-03 00:00:00,EQX/BTC,0.0000007821,0.00000079,0.000000753,0.0000007865,8139.1266,0.00625333063133
1659398400,2022-08-02 00:00:00,EQX/BTC,0.0000008415,0.00000085,0.000000765,0.0000007942,23531.7739,0.01875706063091
1659312000,2022-08-01 00:00:00,EQX/BTC,0.0000008296,0.00000091,0.000000792,0.0000008415,47783.3042,0.04016478902326
1659225600,2022-07-31 00:00:00,EQX/BTC,0.0000007128,0.0000008222,0.0000007128,0.0000008131,92097.7394,0.07118271603733
1659139200,2022-07-30 00:00:00,EQX/BTC,0.0000007111,0.0000007269,0.000000701,0.0000007128,7062.4058,0.00502045477178
1659052800,2022-07-29 00:00:00,EQX/BTC,0.0000007195,0.00000073,0.0000007097,0.0000007199,141720.6202,0.10199018985203
1658966400,2022-07-28 00:00:00,EQX/BTC,0.0000007303,0.0000007397,0.0000006943,0.0000007065,54420.5962,0.03915920253772
1658880000,2022-07-27 00:00:00,EQX/BTC,0.00000077,0.0000007793,0.0000007252,0.0000007326,39777.4909,0.02970179966482
1658793600,2022-07-26 00:00:00,EQX/BTC,0.0000007478,0.000000778,0.0000007478,0.0000007623,18700.0544,0.01422744251829
1658707200,2022-07-25 00:00:00,EQX/BTC,0.0000007277,0.00000075,0.0000007237,0.00000075,89429.1045,0.06508986668571
1658620800,2022-07-24 00:00:00,EQX/BTC,0.0000007227,0.0000007391,0.0000007227,0.0000007274,15132.6659,0.01101088499701
1658534400,2022-07-23 00:00:00,EQX/BTC,0.0000007399,0.0000007494,0.0000007135,0.0000007389,2278.1547,0.00166108777083
1658448000,2022-07-22 00:00:00,EQX/BTC,0.0000007299,0.0000007301,0.0000007233,0.0000007233,140953.7089,0.10270036775823
1658361600,2022-07-21 00:00:00,EQX/BTC,0.0000007192,0.00000074,0.0000007139,0.0000007158,14983.6147,0.01086095359445
1658275200,2022-07-20 00:00:00,EQX/BTC,0.0000007405,0.0000007558,0.000000706,0.0000007196,24797.5925,0.01829637853668
1658188800,2022-07-19 00:00:00,EQX/BTC,0.0000007227,0.0000007996,0.0000007128,0.0000007422,67347.9815,0.05084997576711
1658102400,2022-07-18 00:00:00,EQX/BTC,0.0000007598,0.0000007598,0.00000066,0.0000007326,43672.9437,0.03125903021201
1658016000,2022-07-17 00:00:00,EQX/BTC,0.0000007342,0.00000075,0.0000007317,0.00000075,6770.2731,0.00504267209626
1657929600,2022-07-16 00:00:00,EQX/BTC,0.0000007564,0.0000007697,0.0000007227,0.0000007465,27945.7746,0.0206473286
1657843200,2022-07-15 00:00:00,EQX/BTC,0.00000077,0.0000008064,0.0000007542,0.0000007542,12942.8019,0.0100980220031
1657756800,2022-07-14 00:00:00,EQX/BTC,0.0000007398,0.00000079,0.0000007227,0.00000077,45762.3466,0.03477168217276
1657670400,2022-07-13 00:00:00,EQX/BTC,0.0000007596,0.0000007596,0.0000007029,0.0000007232,45953.9955,0.03332897013214
1657584000,2022-07-12 00:00:00,EQX/BTC,0.0000007796,0.0000007796,0.0000007425,0.0000007443,2411.077,0.00182431168709
1657497600,2022-07-11 00:00:00,EQX/BTC,0.00000073,0.00000077,0.00000073,0.0000007654,33730.19,0.02566178506639
1657411200,2022-07-10 00:00:00,EQX/BTC,0.00000071,0.00000072,0.0000007022,0.00000072,3148.6558,0.00224664000333
1657324800,2022-07-09 00:00:00,EQX/BTC,0.000000703,0.00000073,0.0000006868,0.0000006941,36291.7789,0.02529099007374
1657238400,2022-07-08 00:00:00,EQX/BTC,0.0000007227,0.0000007399,0.0000007,0.0000007,11453.3016,0.0082787750456
1657152000,2022-07-07 00:00:00,EQX/BTC,0.0000008023,0.00000085,0.0000007128,0.0000007398,55631.5363,0.04310794943997
1657065600,2022-07-06 00:00:00,EQX/BTC,0.0000008282,0.0000008384,0.0000008019,0.0000008019,4882.2537,0.00399957919412
1656979200,2022-07-05 00:00:00,EQX/BTC,0.0000008217,0.00000084,0.0000008,0.0000008284,16603.5489,0.0136286735069
1656892800,2022-07-04 00:00:00,EQX/BTC,0.00000084,0.00000086,0.000000824,0.000000824,6280.51760476,0.005297152748926502
1656806400,2022-07-03 00:00:00,EQX/BTC,0.0000008288,0.00000085,0.0000008178,0.00000083,8647.0421,0.00717522989296
1656720000,2022-07-02 00:00:00,EQX/BTC,0.00000087,0.00000087,0.00000081,0.00000083,12802.6549,0.01068485093628
1656633600,2022-07-01 00:00:00,EQX/BTC,0.0000008499,0.0000009084,0.0000008107,0.00000087,22431.82517031,0.01934856598813281
1656547200,2022-06-30 00:00:00,EQX/BTC,0.0000009084,0.00000094,0.0000008304,0.0000008304,21664.54357483,0.019332946769627817
1656460800,2022-06-29 00:00:00,EQX/BTC,0.00000091,0.00000093,0.0000008708,0.0000009009,26421.94,0.02391210296408
1656374400,2022-06-28 00:00:00,EQX/BTC,0.000000915,0.00000092,0.000000891,0.0000008918,18937.70487362,0.0171064180804342
