https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EUR
1663545600,2022-09-19 00:00:00,ETH/EUR,1331.9,1336.1,1329.7,1332.4,24.52975573,32683.446534652005
1663459200,2022-09-18 00:00:00,ETH/EUR,1464.3,1464.3,1323.3,1332.1,9497.82647096,12652054.641965816
1663372800,2022-09-17 00:00:00,ETH/EUR,1431.4,1474.8,1407.8,1468.2,4062.06462736,5963923.285889952
1663286400,2022-09-16 00:00:00,ETH/EUR,1474.8,1485.4,1405.0,1432.5,8050.05770258,11531707.658945851
1663200000,2022-09-15 00:00:00,ETH/EUR,1637.3,1660.0,1459.0,1474.4,10662.42818739,15720684.119487816
1663113600,2022-09-14 00:00:00,ETH/EUR,1578.1,1651.2,1558.5,1639.1,5932.89732905,9724612.012045855
1663027200,2022-09-13 00:00:00,ETH/EUR,1695.6,1735.4,1565.6,1578.7,11336.96944913,17897673.66934153
1662940800,2022-09-12 00:00:00,ETH/EUR,1751.7,1766.7,1670.3,1695.2,7921.35079470,13428273.86717544
1662854400,2022-09-11 00:00:00,ETH/EUR,1765.8,1778.3,1705.4,1750.6,4113.42673011,7200964.833730565
1662768000,2022-09-10 00:00:00,ETH/EUR,1709.4,1778.0,1697.8,1765.9,4447.41085728,7853682.832870752
1662681600,2022-09-09 00:00:00,ETH/EUR,1634.1,1737.5,1625.0,1710.6,10427.89520315,17837957.53450839
1662595200,2022-09-08 00:00:00,ETH/EUR,1630.6,1663.4,1597.3,1634.1,8966.18118243,14651636.670208862
1662508800,2022-09-07 00:00:00,ETH/EUR,1576.1,1655.3,1508.6,1629.4,10634.05189906,17327124.164328363
1662422400,2022-09-06 00:00:00,ETH/EUR,1628.1,1699.0,1572.9,1573.6,9799.50428621,15420499.944780055
1662336000,2022-09-05 00:00:00,ETH/EUR,1593.0,1637.5,1567.4,1623.8,5490.01306934,8914683.221994292
1662249600,2022-09-04 00:00:00,ETH/EUR,1565.1,1593.7,1549.2,1592.3,2364.95859005,3765723.562936615
1662163200,2022-09-03 00:00:00,ETH/EUR,1581.0,1589.1,1540.7,1564.3,2504.52503932,3917828.5190082756
1662076800,2022-09-02 00:00:00,ETH/EUR,1594.0,1647.9,1552.8,1583.8,8202.87115894,12991707.341529174
1661990400,2022-09-01 00:00:00,ETH/EUR,1545.8,1606.0,1524.0,1592.1,7023.24407498,11181706.891775656
1661904000,2022-08-31 00:00:00,ETH/EUR,1523.6,1611.1,1523.3,1548.8,7821.73422137,12114301.962057857
1661817600,2022-08-30 00:00:00,ETH/EUR,1549.4,1600.6,1471.1,1519.1,10016.03351294,15215356.509507151
1661731200,2022-08-29 00:00:00,ETH/EUR,1436.3,1559.2,1431.5,1551.8,6717.32753022,10423948.861395396
1661644800,2022-08-28 00:00:00,ETH/EUR,1498.7,1517.0,1433.9,1435.4,4732.44152256,6792946.561482624
1661558400,2022-08-27 00:00:00,ETH/EUR,1513.7,1525.1,1454.6,1498.3,8500.26059167,12735940.44449916
1661472000,2022-08-26 00:00:00,ETH/EUR,1699.5,1702.1,1492.0,1514.7,14196.37407659,21503247.813810874
1661385600,2022-08-25 00:00:00,ETH/EUR,1661.2,1722.5,1660.4,1700.7,8803.95058835,14972878.765606847
1661299200,2022-08-24 00:00:00,ETH/EUR,1670.2,1698.6,1614.4,1661.8,8220.53457388,13660884.354873784
1661212800,2022-08-23 00:00:00,ETH/EUR,1635.2,1680.1,1576.2,1669.5,11508.73157396,19213827.36272622
1661126400,2022-08-22 00:00:00,ETH/EUR,1613.0,1638.8,1529.4,1636.6,12146.53281977,19879015.612835582
1661040000,2022-08-21 00:00:00,ETH/EUR,1570.8,1639.4,1557.5,1612.3,9068.73646810,14621523.80751763
1660953600,2022-08-20 00:00:00,ETH/EUR,1603.2,1650.1,1518.6,1572.0,8796.29373302,13827773.74830744
1660867200,2022-08-19 00:00:00,ETH/EUR,1829.0,1831.3,1597.21,1604.2,21787.15930142,34950960.95133796
1660780800,2022-08-18 00:00:00,ETH/EUR,1802.1,1862.6,1789.0,1830.9,5992.61628577,10971881.157616293
1660694400,2022-08-17 00:00:00,ETH/EUR,1846.7,1925.0,1788.6,1801.5,12643.52451346,22777309.41099819
1660608000,2022-08-16 00:00:00,ETH/EUR,1866.4,1891.2,1823.9,1847.6,6033.63292530,11147740.19278428
1660521600,2022-08-15 00:00:00,ETH/EUR,1889.2,1965.3,1834.7,1871.3,10093.11726454,18887250.337133702
1660435200,2022-08-14 00:00:00,ETH/EUR,1934.1,1978.3,1857.7,1887.8,5278.40276393,9964568.737747055
1660348800,2022-08-13 00:00:00,ETH/EUR,1909.3,1968.0,1897.1,1935.4,5106.85903851,9883814.983132254
1660262400,2022-08-12 00:00:00,ETH/EUR,1823.8,1914.9,1801.0,1907.9,7436.04385926,14187228.079082156
1660176000,2022-08-11 00:00:00,ETH/EUR,1799.4,1878.0,1797.4,1824.4,11639.33087779,21234795.25344008
1660089600,2022-08-10 00:00:00,ETH/EUR,1668.42,1830.1,1624.0,1801.7,11821.92634769,21299564.70063307
1660003200,2022-08-09 00:00:00,ETH/EUR,1743.57,1754.55,1631.83,1669.04,8179.92052610,13652614.554881943
1659916800,2022-08-08 00:00:00,ETH/EUR,1670.69,1780.0,1666.05,1744.98,7125.18283073,12433301.535967236
1659830400,2022-08-07 00:00:00,ETH/EUR,1662.12,1699.76,1639.81,1673.01,2405.77244011,4024881.350028431
1659744000,2022-08-06 00:00:00,ETH/EUR,1705.86,1718.17,1657.25,1660.98,2379.53634938,3952362.2855931926
1659657600,2022-08-05 00:00:00,ETH/EUR,1571.11,1710.91,1568.41,1704.3,9424.43759162,16062068.987397967
1659571200,2022-08-04 00:00:00,ETH/EUR,1592.07,1637.01,1544.68,1570.59,11128.40385490,17478159.81046739
1659484800,2022-08-03 00:00:00,ETH/EUR,1607.34,1652.48,1566.39,1594.16,6016.23352971,9590838.843722494
1659398400,2022-08-02 00:00:00,ETH/EUR,1586.95,1646.89,1524.75,1606.7,9215.31188621,14806241.607573608
1659312000,2022-08-01 00:00:00,ETH/EUR,1642.45,1666.53,1565.77,1589.87,5929.55129474,9427215.716968283
1659225600,2022-07-31 00:00:00,ETH/EUR,1660.55,1715.59,1632.53,1646.83,3180.53553457,5237801.3343959125
1659139200,2022-07-30 00:00:00,ETH/EUR,1687.14,1705.74,1638.26,1661.97,4328.99603831,7194661.545790071
1659052800,2022-07-29 00:00:00,ETH/EUR,1693.62,1727.64,1627.09,1685.80,11646.57553124,19633797.03056439
1658966400,2022-07-28 00:00:00,ETH/EUR,1604.42,1750.00,1568.73,1693.70,12700.02530718,21510032.862770766
1658880000,2022-07-27 00:00:00,ETH/EUR,1431.99,1611.00,1400.88,1602.92,10274.66241381,16469461.876344325
1658793600,2022-07-26 00:00:00,ETH/EUR,1409.14,1435.14,1340.42,1431.50,10415.47660369,14909754.758182235
1658707200,2022-07-25 00:00:00,ETH/EUR,1566.25,1578.20,1403.12,1406.67,10928.28151812,15372485.76309386
1658620800,2022-07-24 00:00:00,ETH/EUR,1520.03,1630.13,1516.09,1566.47,4391.64347662,6879377.756820931
1658534400,2022-07-23 00:00:00,ETH/EUR,1504.29,1564.48,1457.14,1517.37,5194.09086006,7881357.648329241
1658448000,2022-07-22 00:00:00,ETH/EUR,1542.54,1620.00,1485.60,1504.29,10517.44173699,15821282.430536687
1658361600,2022-07-21 00:00:00,ETH/EUR,1494.82,1570.52,1434.76,1542.15,12544.97119149,19346227.322956305
1658275200,2022-07-20 00:00:00,ETH/EUR,1507.63,1585.02,1456.38,1495.60,12643.39546160,18909462.252368957
1658188800,2022-07-19 00:00:00,ETH/EUR,1560.19,1605.00,1466.13,1507.77,17817.07925898,26864057.594312273
1658102400,2022-07-18 00:00:00,ETH/EUR,1326.66,1572.30,1324.20,1567.40,15996.49368887,25072904.207934838
1658016000,2022-07-17 00:00:00,ETH/EUR,1346.56,1373.75,1307.77,1325.11,6482.90791521,8590566.107523924
1657929600,2022-07-16 00:00:00,ETH/EUR,1220.54,1420.00,1183.12,1343.84,9999.18812692,13437308.972480172
1657843200,2022-07-15 00:00:00,ETH/EUR,1189.57,1276.00,1177.87,1220.43,12922.93177634,15771533.627798626
1657756800,2022-07-14 00:00:00,ETH/EUR,1109.58,1210.00,1070.00,1188.69,17020.97620278,20232664.20248256
1657670400,2022-07-13 00:00:00,ETH/EUR,1034.95,1112.49,1005.60,1111.42,13671.02001525,15194245.065349156
1657584000,2022-07-12 00:00:00,ETH/EUR,1089.45,1091.34,1028.82,1033.37,9870.53415521,10199913.879969357
1657497600,2022-07-11 00:00:00,ETH/EUR,1147.51,1152.75,1086.00,1090.77,6662.95962139,7267756.4662235705
1657411200,2022-07-10 00:00:00,ETH/EUR,1195.05,1197.67,1132.46,1148.12,3810.55646742,4374976.09137425
1657324800,2022-07-09 00:00:00,ETH/EUR,1192.61,1212.75,1182.42,1195.05,2481.83563226,2965917.6723323124
1657238400,2022-07-08 00:00:00,ETH/EUR,1216.21,1250.92,1175.34,1191.07,14628.51099530,17423580.59117197
1657152000,2022-07-07 00:00:00,ETH/EUR,1164.21,1233.38,1138.31,1215.49,10452.63786387,12705076.797155347
1657065600,2022-07-06 00:00:00,ETH/EUR,1103.47,1180.83,1081.76,1164.00,11556.48429549,13451747.71995036
1656979200,2022-07-05 00:00:00,ETH/EUR,1099.51,1137.37,1051.45,1104.33,9313.84842223,10285562.228121255
1656892800,2022-07-04 00:00:00,ETH/EUR,1027.33,1110.85,1000.58,1101.82,9338.29686388,10289122.25056026
1656806400,2022-07-03 00:00:00,ETH/EUR,1022.52,1041.57,997.63,1028.50,3673.47717153,3778171.270918605
1656720000,2022-07-02 00:00:00,ETH/EUR,1015.57,1033.36,985.53,1021.93,4428.67962501,4525800.569186469
1656633600,2022-07-01 00:00:00,ETH/EUR,1019.96,1064.33,987.73,1014.27,13107.87155853,13294920.885670222
1656547200,2022-06-30 00:00:00,ETH/EUR,1050.27,1057.67,958.19,1021.97,14573.18881078,14893361.768952837
1656460800,2022-06-29 00:00:00,ETH/EUR,1085.75,1098.28,1038.66,1051.53,12391.18929016,13029707.274281945
1656374400,2022-06-28 00:00:00,ETH/EUR,1125.96,1173.32,1078.80,1086.08,13085.92095217,14212357.027732791
1656288000,2022-06-27 00:00:00,ETH/EUR,1132.75,1170.51,1105.39,1124.39,15448.32175359,17369938.496519063
1656201600,2022-06-26 00:00:00,ETH/EUR,1177.25,1213.92,1130.48,1133.74,8151.96082068,9242204.060837744
1656115200,2022-06-25 00:00:00,ETH/EUR,1159.19,1192.43,1118.13,1176.28,8314.84556846,9780586.545268128
1656028800,2022-06-24 00:00:00,ETH/EUR,1087.12,1178.66,1072.80,1159.57,18330.34322104,21255316.08882135
1655942400,2022-06-23 00:00:00,ETH/EUR,993.53,1095.70,988.54,1087.30,14926.87867130,16229995.17930449
1655856000,2022-06-22 00:00:00,ETH/EUR,1069.06,1070.03,987.00,992.83,15638.01939384,15525894.794786168
1655769600,2022-06-21 00:00:00,ETH/EUR,1071.83,1129.41,1053.00,1068.54,15566.65979001,16633598.652017286
1655683200,2022-06-20 00:00:00,ETH/EUR,1072.86,1108.60,1000.95,1071.83,17123.94517393,18353958.15577339
1655596800,2022-06-19 00:00:00,ETH/EUR,947.83,1102.50,891.23,1074.82,28756.08278815,30907612.90235938
1655510400,2022-06-18 00:00:00,ETH/EUR,1033.88,1043.60,838.98,947.15,30073.46448858,28484081.89035855
1655424000,2022-06-17 00:00:00,ETH/EUR,1012.14,1066.19,996.68,1034.42,13755.21052776,14228664.874125501
1655337600,2022-06-16 00:00:00,ETH/EUR,1183.10,1201.52,996.35,1012.06,14284.68289426,14456956.169964775
1655251200,2022-06-15 00:00:00,ETH/EUR,1156.49,1192.77,966.42,1183.96,26935.58204875,31890651.72243805
1655164800,2022-06-14 00:00:00,ETH/EUR,1158.10,1255.44,1033.19,1156.05,27371.21986454,31642498.724401463
1655078400,2022-06-13 00:00:00,ETH/EUR,1366.44,1382.99,1117.08,1162.10,44637.29014272,51872994.87485491
1654992000,2022-06-12 00:00:00,ETH/EUR,1457.57,1470.10,1354.65,1366.24,13613.23218321,18598942.33798883
1654905600,2022-06-11 00:00:00,ETH/EUR,1580.52,1599.06,1427.77,1455.78,11926.47608625,17362325.356841024
1654819200,2022-06-10 00:00:00,ETH/EUR,1681.12,1695.00,1573.55,1580.19,7688.57677027,12149412.126612952
1654732800,2022-06-09 00:00:00,ETH/EUR,1673.77,1709.12,1654.46,1683.05,7960.77736893,13398386.350777637
1654646400,2022-06-08 00:00:00,ETH/EUR,1693.84,1714.63,1650.79,1670.84,5310.75452601,8873421.092238547
1654560000,2022-06-07 00:00:00,ETH/EUR,1738.56,1749.18,1616.00,1694.86,9285.05306604,15736865.039508553
1654473600,2022-06-06 00:00:00,ETH/EUR,1685.31,1789.39,1682.52,1738.56,6594.42905288,11464810.574175052
1654387200,2022-06-05 00:00:00,ETH/EUR,1683.99,1707.17,1655.32,1684.52,2362.41032047,3979527.4330381243
1654300800,2022-06-04 00:00:00,ETH/EUR,1655.04,1693.26,1631.73,1682.47,1360.88881003,2289654.596211174
1654214400,2022-06-03 00:00:00,ETH/EUR,1707.31,1713.86,1620.09,1658.23,4962.89862294,8229627.383517796
1654128000,2022-06-02 00:00:00,ETH/EUR,1702.92,1723.15,1663.63,1705.41,5373.92140734,9164739.307291709
1654041600,2022-06-01 00:00:00,ETH/EUR,1809.85,1838.99,1652.65,1706.60,8242.10006353,14065967.968420299
1653955200,2022-05-31 00:00:00,ETH/EUR,1854.88,1863.62,1792.28,1808.23,7451.30696600,13473676.79513018
1653868800,2022-05-30 00:00:00,ETH/EUR,1685.26,1866.75,1679.38,1854.59,8965.15644836,16626689.497563971
1653782400,2022-05-29 00:00:00,ETH/EUR,1669.24,1701.20,1641.84,1688.19,5650.51909593,9539149.832558068
1653696000,2022-05-28 00:00:00,ETH/EUR,1609.64,1685.42,1603.02,1669.68,4307.29798080,7191809.292582144
