https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1663473600,2022-09-18 04:00:00,BTC/EUR,19971,20005,19936,19991,3.13673736,62706.51656376
1663470000,2022-09-18 03:00:00,BTC/EUR,20009,20017,19934,19972,5.06873070,101232.6895404
1663466400,2022-09-18 02:00:00,BTC/EUR,19977,20025,19977,20017,2.84171764,56882.66199988
1663462800,2022-09-18 01:00:00,BTC/EUR,19965,20029,19953,19978,3.61948660,72310.1032948
1663459200,2022-09-18 00:00:00,BTC/EUR,20090,20090,19935,19955,6.79292370,135552.7924335
1663455600,2022-09-17 23:00:00,BTC/EUR,20110,20121,20077,20092,13.56244708,272496.68673136
1663452000,2022-09-17 22:00:00,BTC/EUR,20016,20120,20016,20107,38.30690877,770237.01463839
1663448400,2022-09-17 21:00:00,BTC/EUR,20059,20073,19933,20012,11.95833853,239310.27066236
1663444800,2022-09-17 20:00:00,BTC/EUR,20000,20073,19968,20058,7.02204158,140848.11001164
1663441200,2022-09-17 19:00:00,BTC/EUR,20063,20063,19971,19991,9.86868389,197284.85964499
1663437600,2022-09-17 18:00:00,BTC/EUR,20053,20087,20010,20059,13.39833965,268757.29503935
1663434000,2022-09-17 17:00:00,BTC/EUR,20107,20166,20025,20068,17.98173529,360857.46379972
1663430400,2022-09-17 16:00:00,BTC/EUR,19943,20158,19919,20114,36.18205221,727765.79815194
1663426800,2022-09-17 15:00:00,BTC/EUR,19903,19996,19863,19949,14.74080427,294064.30438223
1663423200,2022-09-17 14:00:00,BTC/EUR,19877,19934,19853,19904,13.14222186,261582.78390143998
1663419600,2022-09-17 13:00:00,BTC/EUR,19832,19883,19827,19874,10.60294045,210722.8385033
1663416000,2022-09-17 12:00:00,BTC/EUR,19789,19849,19740,19836,5.84251812,115892.18942832001
1663412400,2022-09-17 11:00:00,BTC/EUR,19847,19848,19788,19793,9.93089548,196562.21423564
1663408800,2022-09-17 10:00:00,BTC/EUR,19850,19875,19800,19845,8.75603179,173763.45087255
1663405200,2022-09-17 09:00:00,BTC/EUR,19851,19892,19841,19855,15.07354549,299285.24570395
1663401600,2022-09-17 08:00:00,BTC/EUR,19818,19870,19818,19851,7.06094493,140166.81780543
1663398000,2022-09-17 07:00:00,BTC/EUR,19811,19829,19775,19819,14.87236974,294755.49587706
1663394400,2022-09-17 06:00:00,BTC/EUR,19832,19842,19763,19812,7.86650872,155851.27076064
1663390800,2022-09-17 05:00:00,BTC/EUR,19909,19909,19796,19828,5.60170671,111070.64064588
1663387200,2022-09-17 04:00:00,BTC/EUR,19854,19950,19852,19912,13.12267383,261298.68130296
1663383600,2022-09-17 03:00:00,BTC/EUR,19881,19893,19851,19858,3.91690116,77781.82323528
1663380000,2022-09-17 02:00:00,BTC/EUR,19965,19977,19842,19890,7.88227269,156778.4038041
1663376400,2022-09-17 01:00:00,BTC/EUR,19922,20023,19920,19971,11.26503963,224974.10645073
1663372800,2022-09-17 00:00:00,BTC/EUR,19777,20035,19748,19924,19.39498048,386425.59108352003
1663369200,2022-09-16 23:00:00,BTC/EUR,19705,19777,19667,19768,13.67809968,270388.67447424
1663365600,2022-09-16 22:00:00,BTC/EUR,19715,19740,19687,19699,23.52112113,463342.56513987004
1663362000,2022-09-16 21:00:00,BTC/EUR,19721,19781,19680,19709,24.01223961,473257.23047349
1663358400,2022-09-16 20:00:00,BTC/EUR,19597,19721,19597,19719,22.33263026,440377.13609693997
1663354800,2022-09-16 19:00:00,BTC/EUR,19553,19630,19550,19601,16.49900770,323397.0499277
1663351200,2022-09-16 18:00:00,BTC/EUR,19453,19572,19392,19549,36.12098809,706129.1961714099
1663347600,2022-09-16 17:00:00,BTC/EUR,19515,19535,19328,19451,59.06864188,1148944.15320788
1663344000,2022-09-16 16:00:00,BTC/EUR,19644,19644,19456,19519,30.89628211,603064.53050509
1663340400,2022-09-16 15:00:00,BTC/EUR,19602,19699,19566,19646,93.01264535,1827326.4305461
1663336800,2022-09-16 14:00:00,BTC/EUR,19584,19773,19548,19603,91.57251195,1795095.95175585
1663333200,2022-09-16 13:00:00,BTC/EUR,19767,19842,19497,19565,82.65153157,1617077.21516705
1663329600,2022-09-16 12:00:00,BTC/EUR,19935,19937,19762,19780,55.30849126,1094001.9571228
1663326000,2022-09-16 11:00:00,BTC/EUR,19828,19943,19816,19917,22.37445842,445632.08835114
1663322400,2022-09-16 10:00:00,BTC/EUR,19818,19880,19805,19826,35.01693067,694245.66746342
1663318800,2022-09-16 09:00:00,BTC/EUR,19762,19827,19759,19818,36.89375196,731160.3763432801
1663315200,2022-09-16 08:00:00,BTC/EUR,19824,19834,19692,19772,44.19039860,873732.5611192001
1663311600,2022-09-16 07:00:00,BTC/EUR,19778,19848,19761,19822,58.36688103,1156948.31577666
1663308000,2022-09-16 06:00:00,BTC/EUR,19779,19827,19770,19778,84.67145621,1674632.06092138
1663304400,2022-09-16 05:00:00,BTC/EUR,19831,19846,19771,19779,61.84706040,1223273.0076515998
1663300800,2022-09-16 04:00:00,BTC/EUR,19754,19856,19750,19842,11.95234148,237158.35964615998
1663297200,2022-09-16 03:00:00,BTC/EUR,19757,19779,19708,19753,5.76775419,113930.44851506999
1663293600,2022-09-16 02:00:00,BTC/EUR,19745,19776,19697,19757,3.27756558,64754.86316406
1663290000,2022-09-16 01:00:00,BTC/EUR,19780,19789,19712,19744,7.63069335,150660.4095024
1663286400,2022-09-16 00:00:00,BTC/EUR,19728,19779,19568,19779,15.02777927,297234.44618133
1663282800,2022-09-15 23:00:00,BTC/EUR,19736,19778,19660,19730,10.38251903,204847.10046189997
1663279200,2022-09-15 22:00:00,BTC/EUR,19839,19839,19606,19743,31.53818141,622658.31557763
1663275600,2022-09-15 21:00:00,BTC/EUR,19839,19906,19803,19839,7.49749176,148742.73902664
1663272000,2022-09-15 20:00:00,BTC/EUR,19795,19862,19766,19854,16.39995091,325604.62536714005
1663268400,2022-09-15 19:00:00,BTC/EUR,19784,19848,19700,19795,53.41619156,1057373.5119302
1663264800,2022-09-15 18:00:00,BTC/EUR,19838,19878,19751,19770,16.66974836,329560.9250772
1663261200,2022-09-15 17:00:00,BTC/EUR,19857,19921,19796,19834,42.97654726,852396.83835484
1663257600,2022-09-15 16:00:00,BTC/EUR,19743,19871,19672,19862,43.83351146,870621.20461852
1663254000,2022-09-15 15:00:00,BTC/EUR,19703,19855,19505,19762,58.06995348,1147578.42067176
1663250400,2022-09-15 14:00:00,BTC/EUR,20137,20176,19660,19703,87.15461131,1717207.3066409302
1663246800,2022-09-15 13:00:00,BTC/EUR,20112,20143,19991,20122,72.53977955,1459645.4441051001
1663243200,2022-09-15 12:00:00,BTC/EUR,20179,20206,20099,20111,86.08948895,1731345.71227345
1663239600,2022-09-15 11:00:00,BTC/EUR,20194,20226,20136,20177,14.50937383,292755.63576791
1663236000,2022-09-15 10:00:00,BTC/EUR,20143,20227,20118,20188,41.48005571,837399.36467348
1663232400,2022-09-15 09:00:00,BTC/EUR,20169,20201,20080,20144,87.16032922,1755757.6718076798
1663228800,2022-09-15 08:00:00,BTC/EUR,20243,20272,20078,20176,18.08681955,364919.6712408
1663225200,2022-09-15 07:00:00,BTC/EUR,20178,20411,20150,20255,58.81274018,1191252.0523458999
1663221600,2022-09-15 06:00:00,BTC/EUR,20227,20395,20060,20156,95.86771580,1932309.6796648
1663218000,2022-09-15 05:00:00,BTC/EUR,20095,20278,20077,20231,35.53463343,718901.16892233
1663214400,2022-09-15 04:00:00,BTC/EUR,20078,20147,20026,20088,28.46195949,571743.84223512
1663210800,2022-09-15 03:00:00,BTC/EUR,20152,20165,19982,20078,49.95933588,1003083.54579864
1663207200,2022-09-15 02:00:00,BTC/EUR,20215,20227,20081,20165,12.40111213,250068.42610145
1663203600,2022-09-15 01:00:00,BTC/EUR,20211,20240,20026,20240,16.78391413,339706.4219912
1663200000,2022-09-15 00:00:00,BTC/EUR,20256,20322,20201,20210,27.38167238,553383.5987998
1663196400,2022-09-14 23:00:00,BTC/EUR,20331,20354,20228,20264,16.14900258,327243.38828112005
1663192800,2022-09-14 22:00:00,BTC/EUR,20244,20427,20172,20331,49.21351113,1000559.89478403
1663189200,2022-09-14 21:00:00,BTC/EUR,19995,20264,19901,20244,55.99102539,1133482.31799516
1663185600,2022-09-14 20:00:00,BTC/EUR,19993,20035,19944,19994,11.80874070,236103.9615558
1663182000,2022-09-14 19:00:00,BTC/EUR,19814,20042,19775,19999,31.86135411,637195.22084589
1663178400,2022-09-14 18:00:00,BTC/EUR,20134,20152,19656,19824,100.33026456,1988947.1646374401
1663174800,2022-09-14 17:00:00,BTC/EUR,20146,20245,20126,20126,15.89242139,319850.87289514
1663171200,2022-09-14 16:00:00,BTC/EUR,20191,20222,20125,20147,31.29562142,630512.88474874
1663167600,2022-09-14 15:00:00,BTC/EUR,20301,20326,20178,20191,78.70253570,1589082.8983187
1663164000,2022-09-14 14:00:00,BTC/EUR,20327,20342,20172,20306,76.79567338,1559412.94365428
1663160400,2022-09-14 13:00:00,BTC/EUR,20316,20391,20218,20323,30.94462973,628887.71000279
1663156800,2022-09-14 12:00:00,BTC/EUR,20232,20336,20077,20320,65.06525073,1322125.8948336001
1663153200,2022-09-14 11:00:00,BTC/EUR,20316,20345,20086,20216,37.48632496,757823.54539136
1663149600,2022-09-14 10:00:00,BTC/EUR,20321,20352,20274,20311,26.09378606,529990.88866466
1663146000,2022-09-14 09:00:00,BTC/EUR,20390,20401,20298,20318,54.70855381,1111568.39631158
1663142400,2022-09-14 08:00:00,BTC/EUR,20276,20428,20202,20392,75.29869411,1535490.97029112
1663138800,2022-09-14 07:00:00,BTC/EUR,20308,20374,20162,20261,90.95744747,1842888.84318967
1663135200,2022-09-14 06:00:00,BTC/EUR,20342,20368,20287,20316,22.11112269,449209.56857004
1663131600,2022-09-14 05:00:00,BTC/EUR,20390,20397,20336,20346,13.59493980,276602.64517080004
1663128000,2022-09-14 04:00:00,BTC/EUR,20339,20411,20312,20398,17.41454359,355221.86014882004
1663124400,2022-09-14 03:00:00,BTC/EUR,20465,20483,20334,20334,15.54843932,316161.96513288
1663120800,2022-09-14 02:00:00,BTC/EUR,20343,20545,20326,20478,20.52798504,420372.07764912
1663117200,2022-09-14 01:00:00,BTC/EUR,20244,20355,20230,20345,24.12787944,490881.7072068
1663113600,2022-09-14 00:00:00,BTC/EUR,20215,20255,20105,20237,13.99886670,283295.0654079
1663110000,2022-09-13 23:00:00,BTC/EUR,20286,20311,20177,20222,16.09186349,325409.66349478
1663106400,2022-09-13 22:00:00,BTC/EUR,20205,20332,20161,20285,69.88677687,1417653.2688079502
1663102800,2022-09-13 21:00:00,BTC/EUR,20295,20315,19912,20205,57.13381262,1154388.6839871
1663099200,2022-09-13 20:00:00,BTC/EUR,20348,20453,20304,20304,39.54143183,802849.23187632
1663095600,2022-09-13 19:00:00,BTC/EUR,20301,20403,20094,20334,45.15540249,918189.95423166
1663092000,2022-09-13 18:00:00,BTC/EUR,20792,20812,20294,20329,44.29360879,900444.77309191
1663088400,2022-09-13 17:00:00,BTC/EUR,20766,20929,20738,20791,30.43284964,632729.37686524
1663084800,2022-09-13 16:00:00,BTC/EUR,20825,20885,20690,20774,37.64675788,782073.74819912
1663081200,2022-09-13 15:00:00,BTC/EUR,20967,21024,20759,20836,49.24746505,1026120.1817818
1663077600,2022-09-13 14:00:00,BTC/EUR,21117,21204,20832,20978,111.49488118,2338939.61739404
1663074000,2022-09-13 13:00:00,BTC/EUR,21315,21440,21115,21115,111.47520678,2353798.9911597
1663070400,2022-09-13 12:00:00,BTC/EUR,22133,22450,21239,21326,192.54298329,4106171.66164254
1663066800,2022-09-13 11:00:00,BTC/EUR,22140,22300,22095,22133,44.64825521,988199.8325629301
1663063200,2022-09-13 10:00:00,BTC/EUR,21997,22196,21985,22151,33.70747370,746654.2499287
1663059600,2022-09-13 09:00:00,BTC/EUR,21889,22063,21889,22005,35.26022469,775901.24430345
1663056000,2022-09-13 08:00:00,BTC/EUR,21941,21996,21857,21898,26.44751097,579147.59522106
1663052400,2022-09-13 07:00:00,BTC/EUR,22009,22099,21935,21947,38.48138751,844551.01168197
1663048800,2022-09-13 06:00:00,BTC/EUR,22074,22290,21946,22008,29.23306662,643361.33017296
1663045200,2022-09-13 05:00:00,BTC/EUR,21989,22132,21985,22087,9.00204517,198828.17166979003
1663041600,2022-09-13 04:00:00,BTC/EUR,21946,22067,21904,21996,10.83582939,238344.90326244003
1663038000,2022-09-13 03:00:00,BTC/EUR,21965,21985,21893,21930,2.95056235,64705.832335499996
1663034400,2022-09-13 02:00:00,BTC/EUR,21937,21974,21782,21954,8.33389284,182962.28340936
1663030800,2022-09-13 01:00:00,BTC/EUR,21921,21987,21877,21939,12.27488109,269298.61623350997
1663027200,2022-09-13 00:00:00,BTC/EUR,22108,22137,21810,21924,10.56338583,231591.67093691998
1663023600,2022-09-12 23:00:00,BTC/EUR,22046,22116,22042,22116,12.69880334,280846.73466744
1663020000,2022-09-12 22:00:00,BTC/EUR,22068,22129,21994,22052,25.02345892,551817.31610384
1663016400,2022-09-12 21:00:00,BTC/EUR,22124,22145,21984,22075,21.57692661,476310.65491575
1663012800,2022-09-12 20:00:00,BTC/EUR,22179,22221,22102,22135,11.16981599,247243.87693865
1663009200,2022-09-12 19:00:00,BTC/EUR,22142,22199,22111,22169,10.48468738,232435.03452722
1663005600,2022-09-12 18:00:00,BTC/EUR,22066,22159,22007,22139,16.76800300,371226.818417
1663002000,2022-09-12 17:00:00,BTC/EUR,21903,22098,21864,22067,26.91327475,593895.23390825
1662998400,2022-09-12 16:00:00,BTC/EUR,21846,21971,21725,21925,38.08293013,834968.24310025
1662994800,2022-09-12 15:00:00,BTC/EUR,22037,22067,21756,21836,28.84245080,629803.7556688001
1662991200,2022-09-12 14:00:00,BTC/EUR,22132,22180,22016,22020,28.28472426,622829.6282052001
1662987600,2022-09-12 13:00:00,BTC/EUR,22045,22200,21995,22140,31.32931490,693631.031886
1662984000,2022-09-12 12:00:00,BTC/EUR,21994,22100,21897,22051,42.04734983,927186.11110133
1662980400,2022-09-12 11:00:00,BTC/EUR,21859,22150,21820,21991,37.90960615,833670.14884465
1662976800,2022-09-12 10:00:00,BTC/EUR,21835,21913,21677,21859,60.91987118,1331647.46412362
1662973200,2022-09-12 09:00:00,BTC/EUR,21816,21871,21773,21835,58.88992854,1285861.5896709
1662969600,2022-09-12 08:00:00,BTC/EUR,21806,21903,21739,21813,60.36023851,1316637.88261863
1662966000,2022-09-12 07:00:00,BTC/EUR,21526,21840,21484,21812,84.34386123,1839708.3011487601
1662962400,2022-09-12 06:00:00,BTC/EUR,21597,21600,21517,21524,16.98029040,365483.77056960005
1662958800,2022-09-12 05:00:00,BTC/EUR,21549,21615,21487,21600,11.20172965,241957.36044000002
1662955200,2022-09-12 04:00:00,BTC/EUR,21476,21583,21468,21551,11.14526204,240191.54222404002
1662951600,2022-09-12 03:00:00,BTC/EUR,21586,21653,21390,21483,18.10627253,388977.05276198994
1662948000,2022-09-12 02:00:00,BTC/EUR,21879,21902,21489,21594,20.31121112,438600.29292528
1662944400,2022-09-12 01:00:00,BTC/EUR,21494,22151,21440,21854,67.06708326,1465684.0375640402
1662940800,2022-09-12 00:00:00,BTC/EUR,21683,21685,21496,21496,9.28759406,199646.12191376
1662937200,2022-09-11 23:00:00,BTC/EUR,21495,21699,21449,21697,8.30288384,180147.67067648
1662933600,2022-09-11 22:00:00,BTC/EUR,21319,21546,21319,21496,15.38702939,330759.58376744
1662930000,2022-09-11 21:00:00,BTC/EUR,21437,21520,21249,21319,47.58248449,1014410.9868423099
1662926400,2022-09-11 20:00:00,BTC/EUR,21466,21521,21239,21444,83.93726942,1799950.8054424801
1662922800,2022-09-11 19:00:00,BTC/EUR,21459,21498,21447,21469,89.86484499,1929308.35709031
1662919200,2022-09-11 18:00:00,BTC/EUR,21511,21559,21426,21437,6.69896420,143605.6955554
1662915600,2022-09-11 17:00:00,BTC/EUR,21563,21749,21494,21513,18.20624966,391671.04893558
1662912000,2022-09-11 16:00:00,BTC/EUR,21525,21608,21483,21559,25.38668848,547311.61694032
1662908400,2022-09-11 15:00:00,BTC/EUR,21404,21639,21392,21537,15.74089017,339011.55159129
1662904800,2022-09-11 14:00:00,BTC/EUR,21431,21460,21345,21404,11.28650334,241576.31748936
1662901200,2022-09-11 13:00:00,BTC/EUR,21500,21506,21410,21429,23.04722214,493878.92323806
1662897600,2022-09-11 12:00:00,BTC/EUR,21495,21540,21410,21503,25.43994468,547035.13045404
1662894000,2022-09-11 11:00:00,BTC/EUR,21479,21584,21478,21506,14.40735195,309844.5110367
1662890400,2022-09-11 10:00:00,BTC/EUR,21493,21559,21456,21485,27.44712177,589701.41122845
1662886800,2022-09-11 09:00:00,BTC/EUR,21561,21578,21477,21491,27.02448069,580783.11450879
1662883200,2022-09-11 08:00:00,BTC/EUR,21499,21595,21448,21561,15.69797144,338463.96221784
1662879600,2022-09-11 07:00:00,BTC/EUR,21324,21509,21324,21499,18.69541319,401932.68817181
1662876000,2022-09-11 06:00:00,BTC/EUR,21476,21518,21236,21339,17.47068277,372806.89962902997
1662872400,2022-09-11 05:00:00,BTC/EUR,21448,21502,21424,21494,2.94074368,63208.34465792
1662868800,2022-09-11 04:00:00,BTC/EUR,21427,21526,21427,21450,11.55133062,247776.041799
1662865200,2022-09-11 03:00:00,BTC/EUR,21387,21442,21387,21429,11.13878556,238693.03576524
1662861600,2022-09-11 02:00:00,BTC/EUR,21455,21506,21357,21395,7.01401138,150064.7734751
1662858000,2022-09-11 01:00:00,BTC/EUR,21433,21544,21418,21486,7.45318510,160139.1350586
1662854400,2022-09-11 00:00:00,BTC/EUR,21524,21562,21421,21426,6.62543955,141956.6677983
1662850800,2022-09-10 23:00:00,BTC/EUR,21640,21668,21542,21545,18.04976876,388882.2679342
1662847200,2022-09-10 22:00:00,BTC/EUR,21507,21690,21484,21656,30.90903086,669365.97230416
1662843600,2022-09-10 21:00:00,BTC/EUR,21305,21670,21305,21482,38.23927359,821456.07526038
1662840000,2022-09-10 20:00:00,BTC/EUR,21471,21485,21252,21309,31.82895029,678243.10172961
1662836400,2022-09-10 19:00:00,BTC/EUR,21345,21525,21328,21467,14.61394988,313717.66207396
1662832800,2022-09-10 18:00:00,BTC/EUR,21170,21373,21170,21344,17.84718316,380930.27736704
1662829200,2022-09-10 17:00:00,BTC/EUR,21297,21313,21171,21175,14.45972060,306184.583705
1662825600,2022-09-10 16:00:00,BTC/EUR,21105,21330,21067,21292,27.58542168,587348.79841056
1662822000,2022-09-10 15:00:00,BTC/EUR,21134,21179,21088,21111,21.92670906,462894.75496566
1662818400,2022-09-10 14:00:00,BTC/EUR,21060,21170,21021,21133,25.63466330,541737.3395189
1662814800,2022-09-10 13:00:00,BTC/EUR,21188,21195,21028,21060,38.85146886,818211.9341916
1662811200,2022-09-10 12:00:00,BTC/EUR,21164,21235,21062,21192,12.69418944,269015.26261248003
1662807600,2022-09-10 11:00:00,BTC/EUR,21224,21255,21165,21168,27.10426210,573743.0201328
1662804000,2022-09-10 10:00:00,BTC/EUR,21211,21263,21145,21225,23.02905435,488791.67857875
1662800400,2022-09-10 09:00:00,BTC/EUR,21217,21281,21205,21217,15.79787174,335183.44470757997
1662796800,2022-09-10 08:00:00,BTC/EUR,21178,21281,21178,21223,26.52854906,563015.39670038
1662793200,2022-09-10 07:00:00,BTC/EUR,21419,21449,21147,21176,35.09592949,743191.4028802401
1662789600,2022-09-10 06:00:00,BTC/EUR,21436,21478,21365,21433,14.41293385,308912.41120705
1662786000,2022-09-10 05:00:00,BTC/EUR,21328,21558,21303,21430,49.39729085,1058583.9429155
1662782400,2022-09-10 04:00:00,BTC/EUR,21180,21330,21176,21330,12.99983525,277286.4858825
1662778800,2022-09-10 03:00:00,BTC/EUR,21180,21249,21164,21195,6.35242918,134639.7364701
1662775200,2022-09-10 02:00:00,BTC/EUR,21169,21193,21076,21193,8.73016358,185018.35675093997
1662771600,2022-09-10 01:00:00,BTC/EUR,21146,21224,21141,21170,9.72297149,205835.3064433
1662768000,2022-09-10 00:00:00,BTC/EUR,21250,21281,21050,21148,35.41333014,748921.1058007199
1662764400,2022-09-09 23:00:00,BTC/EUR,21245,21500,21146,21273,43.15032647,917936.8949963101
1662760800,2022-09-09 22:00:00,BTC/EUR,21143,21293,21122,21252,44.67321194,949395.10014888
1662757200,2022-09-09 21:00:00,BTC/EUR,21192,21221,21079,21143,188.46618312,3984740.50970616
1662753600,2022-09-09 20:00:00,BTC/EUR,21195,21244,21113,21194,25.68431100,544353.287334
1662750000,2022-09-09 19:00:00,BTC/EUR,21081,21211,21066,21195,36.30954353,769580.7751183499
1662746400,2022-09-09 18:00:00,BTC/EUR,21149,21166,21049,21086,79.34561470,1673081.6315642
1662742800,2022-09-09 17:00:00,BTC/EUR,21188,21331,21076,21159,80.72247098,1708006.7634658199
1662739200,2022-09-09 16:00:00,BTC/EUR,21175,21304,21068,21194,84.78900773,1797018.2298296199
1662735600,2022-09-09 15:00:00,BTC/EUR,21016,21263,20985,21172,106.15814329,2247580.20973588
1662732000,2022-09-09 14:00:00,BTC/EUR,20907,21017,20889,21013,95.14007556,1999178.40774228
1662728400,2022-09-09 13:00:00,BTC/EUR,20987,21001,20825,20902,132.96796028,2779296.30577256
1662724800,2022-09-09 12:00:00,BTC/EUR,20857,21147,20847,20990,81.93188878,1719750.3454922
1662721200,2022-09-09 11:00:00,BTC/EUR,20915,20939,20809,20867,57.55537959,1201008.10590453
1662717600,2022-09-09 10:00:00,BTC/EUR,20577,20999,20545,20919,77.78455086,1627175.0194403399
1662714000,2022-09-09 09:00:00,BTC/EUR,20561,20588,20452,20572,75.63713007,1556007.03980004
1662710400,2022-09-09 08:00:00,BTC/EUR,20428,20722,20416,20557,41.92121748,861774.46773636
1662706800,2022-09-09 07:00:00,BTC/EUR,20552,20570,20382,20426,60.47257791,1235212.87638966
1662703200,2022-09-09 06:00:00,BTC/EUR,20387,20641,20355,20549,51.99534475,1068452.33926775
1662699600,2022-09-09 05:00:00,BTC/EUR,20229,20548,20200,20378,69.10395157,1408200.32509346
1662696000,2022-09-09 04:00:00,BTC/EUR,19821,20288,19805,20227,124.23594686,2512920.49713722
1662692400,2022-09-09 03:00:00,BTC/EUR,19272,19813,19264,19813,67.28033366,1333025.2508055798
1662688800,2022-09-09 02:00:00,BTC/EUR,19247,19328,19244,19279,3.95037522,76159.28386638
1662685200,2022-09-09 01:00:00,BTC/EUR,19288,19300,19227,19241,12.88783184,247974.77243344
1662681600,2022-09-09 00:00:00,BTC/EUR,19299,19348,19269,19284,13.01750319,251029.53151596
1662678000,2022-09-08 23:00:00,BTC/EUR,19303,19326,19278,19307,2.53242393,48893.50881651
1662674400,2022-09-08 22:00:00,BTC/EUR,19342,19342,19257,19299,8.86591766,171103.34492034
1662670800,2022-09-08 21:00:00,BTC/EUR,19380,19387,19305,19345,10.09654233,195317.61137385
1662667200,2022-09-08 20:00:00,BTC/EUR,19362,19462,19342,19386,48.52289965,940664.9326148999
1662663600,2022-09-08 19:00:00,BTC/EUR,19214,19359,19201,19359,22.98495625,444965.76804375
1662660000,2022-09-08 18:00:00,BTC/EUR,19214,19248,19179,19222,12.89370091,247842.71889202
1662656400,2022-09-08 17:00:00,BTC/EUR,19248,19273,19164,19214,71.70935887,1377823.62132818
1662652800,2022-09-08 16:00:00,BTC/EUR,19341,19342,19191,19253,39.52977008,761066.66335024
1662649200,2022-09-08 15:00:00,BTC/EUR,19403,19428,19326,19341,28.35502553,548414.54877573
1662645600,2022-09-08 14:00:00,BTC/EUR,19283,19403,19173,19401,76.11205010,1476649.8839901001
1662642000,2022-09-08 13:00:00,BTC/EUR,19149,19383,19113,19286,118.65572841,2288394.37811526
1662638400,2022-09-08 12:00:00,BTC/EUR,19270,19347,19101,19139,264.02681799,5053209.26951061
1662634800,2022-09-08 11:00:00,BTC/EUR,19277,19373,19231,19275,34.08133556,656917.742919
1662631200,2022-09-08 10:00:00,BTC/EUR,19190,19326,19185,19289,20.28167544,391213.23756216
1662627600,2022-09-08 09:00:00,BTC/EUR,19240,19244,19142,19190,21.55712083,413681.1487277
1662624000,2022-09-08 08:00:00,BTC/EUR,19200,19253,19165,19240,26.47710399,509419.4807676
1662620400,2022-09-08 07:00:00,BTC/EUR,19231,19260,19078,19210,67.71620519,1300828.3016998998
1662616800,2022-09-08 06:00:00,BTC/EUR,19305,19330,19229,19236,33.61187485,646558.0246146
1662613200,2022-09-08 05:00:00,BTC/EUR,19374,19387,19296,19307,12.84575430,248012.9782701
1662609600,2022-09-08 04:00:00,BTC/EUR,19240,19387,19231,19369,5.61591123,108774.58461387
1662606000,2022-09-08 03:00:00,BTC/EUR,19259,19282,19218,19243,19.31751727,371726.98482661
1662602400,2022-09-08 02:00:00,BTC/EUR,19214,19280,19214,19264,6.05026285,116552.2635424
1662598800,2022-09-08 01:00:00,BTC/EUR,19333,19351,19179,19213,6.99810656,134454.62133728
1662595200,2022-09-08 00:00:00,BTC/EUR,19298,19394,19266,19332,10.89948641,210708.87127812
1662591600,2022-09-07 23:00:00,BTC/EUR,19323,19346,19249,19295,12.82086188,247378.5299746
1662588000,2022-09-07 22:00:00,BTC/EUR,19355,19407,19303,19334,14.81717889,286475.33665926
1662584400,2022-09-07 21:00:00,BTC/EUR,19375,19450,19256,19354,28.55175542,552590.67439868
1662580800,2022-09-07 20:00:00,BTC/EUR,19016,19445,18983,19381,30.39016906,588991.86655186
1662577200,2022-09-07 19:00:00,BTC/EUR,19109,19203,19000,19000,14.22147936,270208.10784
