https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume BTC
1650585600,2022-04-22 00:00:00,BAT/BTC,1.856e-05,1.928e-05,1.852e-05,1.859e-05,0.01962306,1039.29641477
1650499200,2022-04-21 00:00:00,BAT/BTC,1.828e-05,1.939e-05,1.825e-05,1.853e-05,0.03875467,2051.44677399
1650412800,2022-04-20 00:00:00,BAT/BTC,1.854e-05,1.864e-05,1.8e-05,1.84e-05,0.11510339,6188.06757189
1650326400,2022-04-19 00:00:00,BAT/BTC,1.863e-05,1.866e-05,1.835e-05,1.866e-05,0.00764297,413.18208503
1650240000,2022-04-18 00:00:00,BAT/BTC,1.831e-05,1.892e-05,1.801e-05,1.87e-05,0.15836145,8504.59455123
1650162114,2022-04-17 02:21:54,BAT/BTC,1.822e-05,1.822e-05,1.822e-05,1.822e-05,0.0,0.0
1650153600,2022-04-17 00:00:00,BAT/BTC,1.912e-05,1.918e-05,1.822e-05,1.822e-05,0.01834756,972.89936536
1650071505,2022-04-16 01:11:45,BAT/BTC,1.922e-05,1.922e-05,1.922e-05,1.922e-05,0.0,0.0
1650067200,2022-04-16 00:00:00,BAT/BTC,1.794e-05,1.945e-05,1.794e-05,1.922e-05,0.13671568,7296.41771077
1649980800,2022-04-15 00:00:00,BAT/BTC,1.807e-05,1.834e-05,1.778e-05,1.791e-05,0.01489209,827.22584091
1649894400,2022-04-14 00:00:00,BAT/BTC,1.805e-05,1.835e-05,1.767e-05,1.806e-05,0.01294927,718.13873762
1649808000,2022-04-13 00:00:00,BAT/BTC,1.788e-05,1.81e-05,1.779e-05,1.799e-05,0.01763659,980.85861476
1649721600,2022-04-12 00:00:00,BAT/BTC,1.742e-05,1.803e-05,1.732e-05,1.798e-05,0.06972648,3989.07789853
1649635200,2022-04-11 00:00:00,BAT/BTC,1.757e-05,1.76e-05,1.686e-05,1.74e-05,0.02267476,1320.35647763
1649548800,2022-04-10 00:00:00,BAT/BTC,1.81e-05,1.81e-05,1.759e-05,1.759e-05,0.00237886,133.37163991
1649462400,2022-04-09 00:00:00,BAT/BTC,1.753e-05,1.816e-05,1.753e-05,1.784e-05,0.00505474,284.16190208
1649376000,2022-04-08 00:00:00,BAT/BTC,1.825e-05,1.832e-05,1.741e-05,1.751e-05,0.01017475,571.43901445
1649289600,2022-04-07 00:00:00,BAT/BTC,1.75e-05,1.823e-05,1.742e-05,1.822e-05,0.02789693,1550.97652462
1649203200,2022-04-06 00:00:00,BAT/BTC,1.843e-05,1.843e-05,1.741e-05,1.741e-05,0.13949179,7846.72672717
1649116800,2022-04-05 00:00:00,BAT/BTC,1.904e-05,1.912e-05,1.849e-05,1.849e-05,0.04896494,2601.97837588
1649030400,2022-04-04 00:00:00,BAT/BTC,2.037e-05,2.037e-05,1.891e-05,1.912e-05,0.06488308,3350.80436472
1648944000,2022-04-03 00:00:00,BAT/BTC,2.009e-05,2.121e-05,1.999e-05,2.046e-05,0.0811048,3966.17125449
1648857600,2022-04-02 00:00:00,BAT/BTC,1.93e-05,2.063e-05,1.915e-05,2e-05,0.08055018,4074.98495718
1648771200,2022-04-01 00:00:00,BAT/BTC,1.905e-05,1.94e-05,1.873e-05,1.93e-05,0.08003968,4235.00296779
1648684800,2022-03-31 00:00:00,BAT/BTC,1.911e-05,1.978e-05,1.877e-05,1.896e-05,0.11203355,5848.72448057
1648598400,2022-03-30 00:00:00,BAT/BTC,1.874e-05,1.926e-05,1.834e-05,1.909e-05,0.02330193,1232.90364847
1648512000,2022-03-29 00:00:00,BAT/BTC,1.857e-05,1.925e-05,1.835e-05,1.886e-05,0.0792136,4213.68784347
1648425600,2022-03-28 00:00:00,BAT/BTC,1.921e-05,1.968e-05,1.84e-05,1.848e-05,0.09759929,5084.74034561
1648339200,2022-03-27 00:00:00,BAT/BTC,1.932e-05,2.033e-05,1.921e-05,1.931e-05,0.07886281,3978.78129308
1648252800,2022-03-26 00:00:00,BAT/BTC,1.886e-05,1.926e-05,1.879e-05,1.926e-05,0.01958572,1029.2723342
1648166400,2022-03-25 00:00:00,BAT/BTC,1.947e-05,1.981e-05,1.86e-05,1.88e-05,0.03344357,1742.12282825
1648080000,2022-03-24 00:00:00,BAT/BTC,1.951e-05,1.986e-05,1.918e-05,1.951e-05,0.04522054,2307.21495304
1647993600,2022-03-23 00:00:00,BAT/BTC,1.909e-05,1.982e-05,1.858e-05,1.942e-05,0.07275875,3778.10908246
1647907200,2022-03-22 00:00:00,BAT/BTC,1.979e-05,1.979e-05,1.912e-05,1.912e-05,0.04087638,2116.38997581
1647820800,2022-03-21 00:00:00,BAT/BTC,1.987e-05,2.009e-05,1.958e-05,1.987e-05,0.02527855,1276.07797056
1647734400,2022-03-20 00:00:00,BAT/BTC,1.999e-05,2.022e-05,1.958e-05,1.988e-05,0.04609254,2317.93221945
1647648000,2022-03-19 00:00:00,BAT/BTC,2.02e-05,2.11e-05,1.989e-05,1.999e-05,0.05629679,2750.90797861
1647561600,2022-03-18 00:00:00,BAT/BTC,2.082e-05,2.094e-05,1.984e-05,2.014e-05,0.20851643,10393.38340527
1647475200,2022-03-17 00:00:00,BAT/BTC,2.006e-05,2.168e-05,2.006e-05,2.074e-05,0.24682747,11870.25336574
1647388800,2022-03-16 00:00:00,BAT/BTC,2.002e-05,2.14e-05,1.969e-05,2.002e-05,0.24009753,11742.16193299
1647302400,2022-03-15 00:00:00,BAT/BTC,1.81e-05,2.037e-05,1.8e-05,2.001e-05,0.16285542,8349.27000078
1647216000,2022-03-14 00:00:00,BAT/BTC,1.779e-05,1.834e-05,1.755e-05,1.814e-05,0.03085991,1709.35958001
1647129600,2022-03-13 00:00:00,BAT/BTC,1.706e-05,1.892e-05,1.706e-05,1.784e-05,0.11186237,6106.88431098
1647043200,2022-03-12 00:00:00,BAT/BTC,1.695e-05,1.804e-05,1.695e-05,1.709e-05,0.00860409,494.08131055
1646956800,2022-03-11 00:00:00,BAT/BTC,1.722e-05,1.745e-05,1.678e-05,1.678e-05,0.00672074,394.71074576
1646870400,2022-03-10 00:00:00,BAT/BTC,1.637e-05,1.84e-05,1.615e-05,1.715e-05,0.07296847,4223.21416282
1646784000,2022-03-09 00:00:00,BAT/BTC,1.704e-05,1.716e-05,1.612e-05,1.633e-05,0.07386149,4482.0405132
1646697600,2022-03-08 00:00:00,BAT/BTC,1.659e-05,1.704e-05,1.659e-05,1.703e-05,0.12016278,7155.54292942
1646611200,2022-03-07 00:00:00,BAT/BTC,1.661e-05,1.711e-05,1.623e-05,1.666e-05,0.1579918,9421.64033961
1646524800,2022-03-06 00:00:00,BAT/BTC,1.708e-05,1.708e-05,1.663e-05,1.663e-05,0.03438724,2044.63991502
1646438400,2022-03-05 00:00:00,BAT/BTC,1.668e-05,1.718e-05,1.656e-05,1.714e-05,0.01462572,858.53682339
1646352000,2022-03-04 00:00:00,BAT/BTC,1.669e-05,1.684e-05,1.636e-05,1.675e-05,0.00589052,354.98394423
1646265600,2022-03-03 00:00:00,BAT/BTC,1.674e-05,1.749e-05,1.646e-05,1.678e-05,0.02985241,1767.77504974
1646179200,2022-03-02 00:00:00,BAT/BTC,1.694e-05,1.718e-05,1.65e-05,1.657e-05,0.01211404,724.78473293
1646092800,2022-03-01 00:00:00,BAT/BTC,1.721e-05,1.733e-05,1.678e-05,1.7e-05,0.06972155,4072.06884777
1646006400,2022-02-28 00:00:00,BAT/BTC,1.758e-05,1.796e-05,1.658e-05,1.717e-05,0.13078789,7594.65678471
1645920000,2022-02-27 00:00:00,BAT/BTC,1.785e-05,1.793e-05,1.743e-05,1.774e-05,0.10752486,6119.68776223
1645833600,2022-02-26 00:00:00,BAT/BTC,1.796e-05,1.821e-05,1.786e-05,1.79e-05,0.02409338,1334.76344726
1645747200,2022-02-25 00:00:00,BAT/BTC,1.724e-05,1.796e-05,1.713e-05,1.794e-05,0.0083875,479.26913216
1645660800,2022-02-24 00:00:00,BAT/BTC,1.755e-05,1.773e-05,1.638e-05,1.723e-05,0.07131627,4201.52904829
1645574400,2022-02-23 00:00:00,BAT/BTC,1.786e-05,1.83e-05,1.759e-05,1.759e-05,0.10176095,5683.83736363
1645488000,2022-02-22 00:00:00,BAT/BTC,1.762e-05,1.798e-05,1.733e-05,1.785e-05,0.06084226,3447.4046544
1645401600,2022-02-21 00:00:00,BAT/BTC,1.847e-05,1.881e-05,1.734e-05,1.734e-05,0.04342986,2373.81807572
1645315200,2022-02-20 00:00:00,BAT/BTC,1.884e-05,1.886e-05,1.823e-05,1.835e-05,0.07663288,4143.15623993
1645228800,2022-02-19 00:00:00,BAT/BTC,1.89e-05,1.911e-05,1.847e-05,1.893e-05,0.06235306,3326.51120421
1645142400,2022-02-18 00:00:00,BAT/BTC,1.872e-05,1.927e-05,1.867e-05,1.878e-05,0.02892817,1528.75135464
1645056000,2022-02-17 00:00:00,BAT/BTC,1.917e-05,1.917e-05,1.866e-05,1.88e-05,0.05711794,3036.75287447
1644969600,2022-02-16 00:00:00,BAT/BTC,1.931e-05,1.939e-05,1.872e-05,1.915e-05,0.07138202,3736.86475381
1644883200,2022-02-15 00:00:00,BAT/BTC,1.904e-05,1.931e-05,1.9e-05,1.931e-05,0.02012258,1051.78250092
1644796800,2022-02-14 00:00:00,BAT/BTC,1.902e-05,1.906e-05,1.862e-05,1.895e-05,0.04624042,2461.03332872
1644710400,2022-02-13 00:00:00,BAT/BTC,1.909e-05,1.938e-05,1.862e-05,1.916e-05,0.05230702,2750.80345864
1644624000,2022-02-12 00:00:00,BAT/BTC,1.938e-05,1.963e-05,1.876e-05,1.924e-05,0.10971953,5733.84301888
1644537600,2022-02-11 00:00:00,BAT/BTC,2.028e-05,2.047e-05,1.938e-05,1.944e-05,0.06186355,3103.1436341
1644451200,2022-02-10 00:00:00,BAT/BTC,2.121e-05,2.136e-05,2.014e-05,2.033e-05,0.04403544,2129.00095101
1644364800,2022-02-09 00:00:00,BAT/BTC,2.099e-05,2.138e-05,2.084e-05,2.136e-05,0.02419277,1138.68597729
1644278400,2022-02-08 00:00:00,BAT/BTC,2.195e-05,2.195e-05,2.042e-05,2.094e-05,0.10001517,4783.18566432
1644192000,2022-02-07 00:00:00,BAT/BTC,2.206e-05,2.257e-05,2.191e-05,2.195e-05,0.05380943,2423.18991572
1644105600,2022-02-06 00:00:00,BAT/BTC,2.234e-05,2.261e-05,2.184e-05,2.223e-05,0.08909082,3998.47636391
1644019200,2022-02-05 00:00:00,BAT/BTC,2.158e-05,2.29e-05,2.154e-05,2.232e-05,0.05363465,2385.48519378
1643932800,2022-02-04 00:00:00,BAT/BTC,2.208e-05,2.268e-05,2.151e-05,2.164e-05,0.06311199,2873.44016903
1643846400,2022-02-03 00:00:00,BAT/BTC,2.207e-05,2.252e-05,2.176e-05,2.223e-05,0.15646085,7090.02953182
1643760000,2022-02-02 00:00:00,BAT/BTC,2.178e-05,2.258e-05,2.155e-05,2.195e-05,0.05443209,2463.34399135
1643673600,2022-02-01 00:00:00,BAT/BTC,2.202e-05,2.214e-05,2.162e-05,2.181e-05,0.02505208,1144.58608673
1643587200,2022-01-31 00:00:00,BAT/BTC,2.186e-05,2.244e-05,2.173e-05,2.215e-05,0.03585237,1611.88087367
1643500800,2022-01-30 00:00:00,BAT/BTC,2.234e-05,2.269e-05,2.174e-05,2.201e-05,0.02293452,1034.45968195
1643414400,2022-01-29 00:00:00,BAT/BTC,2.294e-05,2.376e-05,2.217e-05,2.217e-05,0.11204621,4871.64889093
1643328000,2022-01-28 00:00:00,BAT/BTC,2.245e-05,2.362e-05,2.224e-05,2.29e-05,0.16110534,7020.7544681
1643241600,2022-01-27 00:00:00,BAT/BTC,2.189e-05,2.333e-05,2.152e-05,2.241e-05,0.07059759,3131.20302192
1643155200,2022-01-26 00:00:00,BAT/BTC,2.131e-05,2.263e-05,2.125e-05,2.193e-05,1.21924367,54601.95463808
1643068800,2022-01-25 00:00:00,BAT/BTC,2.031e-05,2.147e-05,2.02e-05,2.147e-05,0.03395587,1630.34813426
1642982400,2022-01-24 00:00:00,BAT/BTC,2.1e-05,2.136e-05,1.965e-05,2.044e-05,0.64226089,32182.58158553
1642896000,2022-01-23 00:00:00,BAT/BTC,2.049e-05,2.111e-05,2.027e-05,2.096e-05,0.24996839,12133.54277282
1642809600,2022-01-22 00:00:00,BAT/BTC,2.223e-05,2.266e-05,1.967e-05,2.046e-05,1.76355997,86935.3817561
1642723200,2022-01-21 00:00:00,BAT/BTC,2.233e-05,2.293e-05,2.163e-05,2.216e-05,0.57460417,25907.34117408
1642636800,2022-01-20 00:00:00,BAT/BTC,2.29e-05,2.334e-05,2.233e-05,2.233e-05,0.72274169,31953.40253804
1642550400,2022-01-19 00:00:00,BAT/BTC,2.363e-05,2.375e-05,2.294e-05,2.294e-05,0.04959551,2126.34694212
1642464000,2022-01-18 00:00:00,BAT/BTC,2.414e-05,2.42e-05,2.35e-05,2.377e-05,0.01896354,794.50148026
1642377600,2022-01-17 00:00:00,BAT/BTC,2.44e-05,2.44e-05,2.39e-05,2.395e-05,0.03015974,1253.21920218
1642291200,2022-01-16 00:00:00,BAT/BTC,2.45e-05,2.469e-05,2.43e-05,2.45e-05,0.02439691,996.75221928
1642204800,2022-01-15 00:00:00,BAT/BTC,2.457e-05,2.505e-05,2.426e-05,2.469e-05,0.06215504,2528.52623541
1642118400,2022-01-14 00:00:00,BAT/BTC,2.427e-05,2.49e-05,2.414e-05,2.452e-05,0.09333309,3793.46733674
1642032000,2022-01-13 00:00:00,BAT/BTC,2.543e-05,2.543e-05,2.43e-05,2.43e-05,0.06739877,2730.47456657
1641945600,2022-01-12 00:00:00,BAT/BTC,2.469e-05,2.546e-05,2.469e-05,2.515e-05,0.10362444,4111.80763978
1641859200,2022-01-11 00:00:00,BAT/BTC,2.396e-05,2.481e-05,2.396e-05,2.469e-05,0.06153546,2506.14956724
1641772800,2022-01-10 00:00:00,BAT/BTC,2.481e-05,2.485e-05,2.342e-05,2.386e-05,0.10736246,4522.59162771
1641686400,2022-01-09 00:00:00,BAT/BTC,2.441e-05,2.493e-05,2.426e-05,2.462e-05,0.03689829,1503.11347754
1641600000,2022-01-08 00:00:00,BAT/BTC,2.594e-05,2.616e-05,2.432e-05,2.457e-05,0.10493299,4175.84643476
1641513600,2022-01-07 00:00:00,BAT/BTC,2.735e-05,2.735e-05,2.518e-05,2.593e-05,0.6592252,25429.85998093
