https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XDB,Volume USDT
1663401600,2022-09-17 08:00:00,XDB/USDT,0.00385123,0.00393029,0.00381156,0.00385134,2668378.5662,10303.408552007603
1663398000,2022-09-17 07:00:00,XDB/USDT,0.00400721,0.004206,0.00383053,0.00383066,10792752.4437,43036.170510582977
1663394400,2022-09-17 06:00:00,XDB/USDT,0.00402109,0.00465311,0.0039529,0.00400721,19000133.599,81758.887848138662
1663390800,2022-09-17 05:00:00,XDB/USDT,0.00370098,0.0046,0.00370098,0.00402109,22357768.6787,92745.170426468261
1663387200,2022-09-17 04:00:00,XDB/USDT,0.00373935,0.00375786,0.00370098,0.00370098,639665.1771,2378.816394664125
1663383600,2022-09-17 03:00:00,XDB/USDT,0.00358019,0.00379999,0.00354201,0.00375902,2068663.5965,7630.358159286721
1663380000,2022-09-17 02:00:00,XDB/USDT,0.00360577,0.00372699,0.003535,0.00358018,2095932.5006,7610.843851310521
1663376400,2022-09-17 01:00:00,XDB/USDT,0.00348894,0.00375,0.00348879,0.00360577,5381729.6401,19340.397606774826
1663372800,2022-09-17 00:00:00,XDB/USDT,0.00343607,0.00350533,0.00340113,0.0034848,367457.7406,1270.10387257418
1663369200,2022-09-16 23:00:00,XDB/USDT,0.00345,0.00348921,0.0033803,0.00343607,2635219.8057,8993.624270932503
1663365600,2022-09-16 22:00:00,XDB/USDT,0.0033984,0.00347884,0.003381,0.00344638,1918766.8007,6623.447094053625
1663362000,2022-09-16 21:00:00,XDB/USDT,0.00341287,0.003477,0.00328117,0.00339348,6343677.382,21412.503080096827
1663358400,2022-09-16 20:00:00,XDB/USDT,0.00330001,0.00346798,0.00330001,0.00341283,2029572.0448,6825.121991773804
1663354800,2022-09-16 19:00:00,XDB/USDT,0.00337658,0.00347798,0.00328,0.0033,3887691.6973,13081.708702320188
1663351200,2022-09-16 18:00:00,XDB/USDT,0.00342131,0.003473,0.0032327,0.003355,4944889.6584,16536.46528608645
1663347600,2022-09-16 17:00:00,XDB/USDT,0.00343607,0.00348999,0.00336,0.00342132,2828356.5847,9631.332550540782
1663344000,2022-09-16 16:00:00,XDB/USDT,0.00348094,0.003535,0.00339902,0.00343607,2279033.4571,7860.72425027238
1663340400,2022-09-16 15:00:00,XDB/USDT,0.00348094,0.0035986,0.00347227,0.00348094,2147840.5199,7549.126609834026
1663336800,2022-09-16 14:00:00,XDB/USDT,0.00335,0.00350229,0.00333482,0.0035009,2568916.9833,8859.57464428274
1663333200,2022-09-16 13:00:00,XDB/USDT,0.00352463,0.003545,0.003344,0.00335,2998768.6713,10328.175632150945
1663329600,2022-09-16 12:00:00,XDB/USDT,0.00354933,0.00356198,0.0035,0.003546,1525239.5078,5368.614640918304
1663326000,2022-09-16 11:00:00,XDB/USDT,0.00358674,0.00363178,0.0034,0.00352463,5221615.8441,18254.979000226932
1663322400,2022-09-16 10:00:00,XDB/USDT,0.00354783,0.00362001,0.00340505,0.0036,6050046.0008,21222.186507488701
1663318800,2022-09-16 09:00:00,XDB/USDT,0.00355008,0.00360726,0.00351341,0.00354783,822206.0308,2932.96990730442
1663315200,2022-09-16 08:00:00,XDB/USDT,0.00359384,0.00362,0.0035,0.00354933,2204689.6018,7816.299454886155
1663311600,2022-09-16 07:00:00,XDB/USDT,0.003605,0.00362001,0.003511,0.0035768,1364582.2728,4898.295099623422
1663308000,2022-09-16 06:00:00,XDB/USDT,0.00361355,0.00362001,0.00351304,0.0036,4341811.2237,15561.043558230302
1663304400,2022-09-16 05:00:00,XDB/USDT,0.00354335,0.00362,0.0035,0.00361995,1610504.3521,5761.237671961637
1663300800,2022-09-16 04:00:00,XDB/USDT,0.0035134,0.00358868,0.00345013,0.00357689,1337896.5452,4693.31942677054
1663297200,2022-09-16 03:00:00,XDB/USDT,0.0035845,0.00361494,0.00340001,0.00347469,6275022.136,21777.628334387694
1663293600,2022-09-16 02:00:00,XDB/USDT,0.00363,0.00370684,0.00357,0.00357,1228437.9129,4438.262889793112
1663290000,2022-09-16 01:00:00,XDB/USDT,0.00365535,0.003714,0.00359,0.00362374,1351087.722,4963.525232920119
1663286400,2022-09-16 00:00:00,XDB/USDT,0.00381339,0.00383871,0.00348001,0.00365535,10745189.6583,39148.343829120713
1663282800,2022-09-15 23:00:00,XDB/USDT,0.00381,0.0039,0.00379,0.00383871,1811802.4201,6951.803577853559
1663279200,2022-09-15 22:00:00,XDB/USDT,0.00393535,0.00393575,0.0038,0.0038,2068998.0166,7968.675631151894
1663275600,2022-09-15 21:00:00,XDB/USDT,0.004,0.004,0.00387,0.00390001,1300436.1899,5069.585350863546
1663272000,2022-09-15 20:00:00,XDB/USDT,0.00405,0.004072,0.0039,0.004,1890170.6434,7518.631561338122
1663268400,2022-09-15 19:00:00,XDB/USDT,0.004,0.004076,0.00397,0.004072,1695919.0132,6831.966107280683
1663264800,2022-09-15 18:00:00,XDB/USDT,0.00402,0.00407,0.00397,0.00400771,1404209.0203,5630.242330148719
1663261200,2022-09-15 17:00:00,XDB/USDT,0.00403,0.00413,0.00397,0.00400771,5870305.9598,23554.111372685611
1663257600,2022-09-15 16:00:00,XDB/USDT,0.00400771,0.00407732,0.00397,0.00400771,2623349.6852,10481.657698950448
1663254000,2022-09-15 15:00:00,XDB/USDT,0.00407209,0.00413751,0.00397,0.00397003,6027391.86826118,24129.8295449420852118
1663250400,2022-09-15 14:00:00,XDB/USDT,0.00427637,0.00433499,0.00401,0.00411019,4399705.4586,18411.687965151875
1663246800,2022-09-15 13:00:00,XDB/USDT,0.004287,0.00443991,0.004217,0.00427597,2795042.6471,12118.313546361
1663243200,2022-09-15 12:00:00,XDB/USDT,0.004406,0.0045,0.00423301,0.004287,6623589.1176,28947.570403945359
1663239600,2022-09-15 11:00:00,XDB/USDT,0.004332,0.00449989,0.0042533,0.004406,2017716.7574,8825.045200257915
1663236000,2022-09-15 10:00:00,XDB/USDT,0.00425,0.00444799,0.00425,0.00434049,3490451.7552,15149.663512666426
1663232400,2022-09-15 09:00:00,XDB/USDT,0.00413751,0.004448,0.00409999,0.00425,5196146.4205,22407.024025829047
1663228800,2022-09-15 08:00:00,XDB/USDT,0.00409999,0.0042,0.00405002,0.00413751,1426220.2927,5880.391092563426
1663225200,2022-09-15 07:00:00,XDB/USDT,0.00403526,0.0041,0.00400002,0.00408,2725578.4036,11121.307747551133
1663221600,2022-09-15 06:00:00,XDB/USDT,0.00402116,0.0041,0.004,0.00403526,996463.9067,4024.477733555667
1663218000,2022-09-15 05:00:00,XDB/USDT,0.00404905,0.004053,0.004,0.00402112,883744.4161,3561.976211055202
1663214400,2022-09-15 04:00:00,XDB/USDT,0.00409,0.00410699,0.004,0.00403526,2311339.2837,9355.100598831542
1663210800,2022-09-15 03:00:00,XDB/USDT,0.00409616,0.00411019,0.00405001,0.00409,555328.4664,2266.574260260386
1663207200,2022-09-15 02:00:00,XDB/USDT,0.0040762,0.00411251,0.00405,0.00405004,93128.4896,379.192552864237
1663203600,2022-09-15 01:00:00,XDB/USDT,0.00409998,0.00409998,0.00405,0.00405,691371.0774,2800.923127373742
1663200000,2022-09-15 00:00:00,XDB/USDT,0.0040762,0.00412297,0.00405,0.0041,1059113.9981,4329.792099790676
1663196400,2022-09-14 23:00:00,XDB/USDT,0.0040762,0.00414899,0.00405,0.004057,7888405.9584,31980.539336136901
1663192800,2022-09-14 22:00:00,XDB/USDT,0.00412,0.00413332,0.00405,0.004094,2215100.6625,9002.017205170029
1663189200,2022-09-14 21:00:00,XDB/USDT,0.004187,0.004187,0.00405,0.00411666,3008315.6998,12303.179482661049
1663185600,2022-09-14 20:00:00,XDB/USDT,0.004198,0.00422,0.00412846,0.004187,853921.5194,3571.498931064224
1663182000,2022-09-14 19:00:00,XDB/USDT,0.0041118,0.00423,0.00409407,0.004198,1564483.5729,6535.881701937815
1663178400,2022-09-14 18:00:00,XDB/USDT,0.004129,0.00417879,0.00405001,0.0041118,3451690.5667,14126.384243003511
1663174800,2022-09-14 17:00:00,XDB/USDT,0.00417,0.00419864,0.00405001,0.0041118,2863462.2495,11811.891866152759
1663171200,2022-09-14 16:00:00,XDB/USDT,0.00415798,0.00418208,0.00411,0.00417,1218219.0356,5055.224087043571
1663167600,2022-09-14 15:00:00,XDB/USDT,0.00424,0.00433199,0.00411001,0.00418082,5252844.2581,21866.416360408391
1663164000,2022-09-14 14:00:00,XDB/USDT,0.00435546,0.00438,0.00414354,0.00424181,1241730.4582,5315.876402883924
1663160400,2022-09-14 13:00:00,XDB/USDT,0.00419971,0.0044,0.00415802,0.00438,3703855.2302,16090.418274228855
1663156800,2022-09-14 12:00:00,XDB/USDT,0.00430233,0.00430233,0.00409602,0.00419971,5709114.6078,23780.053868409458
1663153200,2022-09-14 11:00:00,XDB/USDT,0.0044,0.0044,0.004263,0.00430233,531159.5587,2307.738835702307
1663149600,2022-09-14 10:00:00,XDB/USDT,0.00437087,0.0044,0.00425466,0.0044,1366488.1823,5934.219945439624
1663146000,2022-09-14 09:00:00,XDB/USDT,0.00431997,0.00439999,0.0042975,0.004358,1854739.7007,8088.660571688264
1663142400,2022-09-14 08:00:00,XDB/USDT,0.00430233,0.00432724,0.00417159,0.0042975,5044293.986,21288.227941408124
1663138800,2022-09-14 07:00:00,XDB/USDT,0.00439125,0.00445639,0.00427643,0.00427704,2357535.0851,10237.973690859637
1663135200,2022-09-14 06:00:00,XDB/USDT,0.00450039,0.00451298,0.00436667,0.00441,920054.3571,4044.304302393912
1663131600,2022-09-14 05:00:00,XDB/USDT,0.00451884,0.00463096,0.00445087,0.00452635,1511893.989,6842.339992076325
1663128000,2022-09-14 04:00:00,XDB/USDT,0.00451441,0.00465005,0.00448201,0.004484,2537274.2281,11545.181951212867
1663124400,2022-09-14 03:00:00,XDB/USDT,0.00450039,0.00451442,0.00441565,0.00451441,1502958.4931,6741.361901320867
1663120800,2022-09-14 02:00:00,XDB/USDT,0.004555,0.00463096,0.0044625,0.00448201,1935278.2479,8827.56170428174
1663117200,2022-09-14 01:00:00,XDB/USDT,0.004369,0.00455597,0.00434066,0.004555,2058532.3238,9127.131527625031
1663113600,2022-09-14 00:00:00,XDB/USDT,0.0042899,0.0044,0.0042891,0.004369,1304806.8555,5686.214227574215
1663110000,2022-09-13 23:00:00,XDB/USDT,0.00431997,0.00439,0.00424047,0.00429736,1479088.2238,6363.680387962066
1663106400,2022-09-13 22:00:00,XDB/USDT,0.00436427,0.0044,0.004143,0.0042857,3948021.5244,16826.045478083127
1663102800,2022-09-13 21:00:00,XDB/USDT,0.00436222,0.00438,0.00421112,0.00436427,1366737.5423,5845.706083784602
1663099200,2022-09-13 20:00:00,XDB/USDT,0.00430213,0.00449969,0.00414226,0.00436222,5887335.9753,25157.622384591978
1663095600,2022-09-13 19:00:00,XDB/USDT,0.00445022,0.00445022,0.00430001,0.00430213,1703389.2866,7383.697903533192
1663092000,2022-09-13 18:00:00,XDB/USDT,0.00445022,0.00457464,0.00442,0.004451,1628165.2692,7310.77717807619
1663088400,2022-09-13 17:00:00,XDB/USDT,0.00445486,0.0045,0.00432701,0.0044636,1635531.9179,7254.923946411685
1663084800,2022-09-13 16:00:00,XDB/USDT,0.004406,0.00451884,0.00430101,0.00445489,1837178.5047,8116.15075888511
1663081200,2022-09-13 15:00:00,XDB/USDT,0.00456561,0.00457465,0.0043333,0.00440925,3446915.7331,15541.206973191709
1663077600,2022-09-13 14:00:00,XDB/USDT,0.00442806,0.00460887,0.00439956,0.00457177,1486456.9133,6721.946367303238
1663074000,2022-09-13 13:00:00,XDB/USDT,0.00442806,0.00462,0.00432475,0.00444584,6909503.0451,31041.754609934049
1663070400,2022-09-13 12:00:00,XDB/USDT,0.004863,0.00496,0.00415001,0.00445,11792356.6725,53329.834939816626
1663066800,2022-09-13 11:00:00,XDB/USDT,0.00482457,0.00495,0.0047,0.004863,3671818.0815,17937.990936774719
1663063200,2022-09-13 10:00:00,XDB/USDT,0.0047348,0.00486745,0.00462162,0.00484986,4039766.6611,19146.874815162431
1663059600,2022-09-13 09:00:00,XDB/USDT,0.00489625,0.004913,0.00471323,0.0047348,4689328.059,22586.901223875376
1663056000,2022-09-13 08:00:00,XDB/USDT,0.00506662,0.00514,0.00480973,0.00488999,6282195.2439,30931.474270649987
1663052400,2022-09-13 07:00:00,XDB/USDT,0.004978,0.005095,0.004921,0.00504,686157.5034,3456.66620593388
1663048800,2022-09-13 06:00:00,XDB/USDT,0.0051208,0.00512816,0.00497443,0.004977,1709792.4135,8632.394894003316
1663045200,2022-09-13 05:00:00,XDB/USDT,0.00510005,0.00513869,0.00501054,0.00513774,1699533.818,8578.139687709726
1663041600,2022-09-13 04:00:00,XDB/USDT,0.0052046,0.00522,0.0051,0.0051208,1298892.926,6686.916709932605
1663038000,2022-09-13 03:00:00,XDB/USDT,0.0052718,0.00529676,0.00515002,0.00518386,534451.487,2788.035967746813
1663034400,2022-09-13 02:00:00,XDB/USDT,0.00529676,0.00529676,0.0052,0.00529676,349224.8434,1832.586163315963
1663030800,2022-09-13 01:00:00,XDB/USDT,0.00527418,0.00534192,0.005232,0.00529676,236777.6693,1250.078860964893
1663027200,2022-09-13 00:00:00,XDB/USDT,0.0053221,0.00535935,0.00526097,0.00527418,354176.7358,1882.328416875389
1663023600,2022-09-12 23:00:00,XDB/USDT,0.00533792,0.00534192,0.00529681,0.00534183,603177.6477,3216.105460469973
1663020000,2022-09-12 22:00:00,XDB/USDT,0.00521462,0.00534431,0.00521461,0.0053221,637648.7542,3373.039698577725
1663016400,2022-09-12 21:00:00,XDB/USDT,0.00517501,0.00523807,0.00511701,0.00523807,1708634.0031,8843.665401250614
1663012800,2022-09-12 20:00:00,XDB/USDT,0.00520644,0.00523999,0.00512738,0.00518951,1760274.2035,9153.856179370601
1663009200,2022-09-12 19:00:00,XDB/USDT,0.00527984,0.00534432,0.005116,0.0051879,3523516.423,18264.131712468462
1663005600,2022-09-12 18:00:00,XDB/USDT,0.0051208,0.00532499,0.005104,0.00527984,1668681.3212,8793.638183492665
1663002000,2022-09-12 17:00:00,XDB/USDT,0.005265,0.00536,0.00509455,0.00509455,3649775.5685,19135.219945161029
1662998400,2022-09-12 16:00:00,XDB/USDT,0.0052,0.00531,0.0051,0.0052656,4561692.5196,23786.631573933864
1662994800,2022-09-12 15:00:00,XDB/USDT,0.005708,0.005729,0.005175,0.005175,4867314.9457,26514.588879985521
1662991200,2022-09-12 14:00:00,XDB/USDT,0.00559063,0.00573,0.0055222,0.0056912,3414790.5592,19331.257397369644
1662987600,2022-09-12 13:00:00,XDB/USDT,0.00560105,0.00564999,0.00551116,0.00559063,2023451.5334,11340.296603800301
1662984000,2022-09-12 12:00:00,XDB/USDT,0.0056415,0.0057863,0.0055,0.00560107,5547688.6799,31362.778576672106
1662980400,2022-09-12 11:00:00,XDB/USDT,0.0056744,0.00587,0.00555,0.00564252,4409333.1961,25161.606693408979
1662976800,2022-09-12 10:00:00,XDB/USDT,0.00563997,0.00570001,0.00557889,0.00570001,1412706.8715,7975.414517539744
1662973200,2022-09-12 09:00:00,XDB/USDT,0.00580691,0.00585,0.00553589,0.00563999,3670058.2656,20860.67831520484
1662969600,2022-09-12 08:00:00,XDB/USDT,0.00570579,0.00587168,0.00565449,0.00580691,2119778.2072,12260.904008930622
1662966000,2022-09-12 07:00:00,XDB/USDT,0.00575136,0.00577571,0.00563206,0.00572916,1388081.2573,7891.820858605063
1662962400,2022-09-12 06:00:00,XDB/USDT,0.005826,0.00594,0.00566536,0.0057104,1905100.9415,10992.498958895067
1662958800,2022-09-12 05:00:00,XDB/USDT,0.00567,0.0058665,0.005606,0.00582917,2036720.859,11669.230944107676
1662955200,2022-09-12 04:00:00,XDB/USDT,0.0057,0.00576,0.00563206,0.00570577,542706.6687,3079.269447155639
1662951600,2022-09-12 03:00:00,XDB/USDT,0.00577628,0.00586778,0.00568851,0.00569001,912129.5203,5254.486780553649
1662948000,2022-09-12 02:00:00,XDB/USDT,0.00590139,0.00604851,0.00576514,0.00581544,2836485.4868,16790.837380932128
1662944400,2022-09-12 01:00:00,XDB/USDT,0.00607871,0.00612255,0.00579992,0.00590139,3063743.0027,17984.405864989249
1662940800,2022-09-12 00:00:00,XDB/USDT,0.00613799,0.0061382,0.00607209,0.00611299,106909.3467,650.409536424989
1662937200,2022-09-11 23:00:00,XDB/USDT,0.0062412,0.00629449,0.006076,0.00613799,1276702.8565,7852.901895322878
1662933600,2022-09-11 22:00:00,XDB/USDT,0.00594771,0.00634339,0.00588021,0.0062412,2139595.2873,13178.909768005215
1662930000,2022-09-11 21:00:00,XDB/USDT,0.00587156,0.00606625,0.00580001,0.00592498,1616476.3855,9563.524304174705
1662926400,2022-09-11 20:00:00,XDB/USDT,0.00583314,0.00593323,0.0057,0.00591057,2747695.6144,15996.337810679333
1662922800,2022-09-11 19:00:00,XDB/USDT,0.00584573,0.00606625,0.0057,0.00583059,4947999.8322,28931.086307224608
1662919200,2022-09-11 18:00:00,XDB/USDT,0.00573275,0.005915,0.00567,0.00584749,3025846.6742,17758.955993440187
1662915600,2022-09-11 17:00:00,XDB/USDT,0.00574938,0.00589,0.00570577,0.00575,3642725.0263,21095.537317846915
1662912000,2022-09-11 16:00:00,XDB/USDT,0.00575452,0.00577786,0.00555884,0.00573669,4962342.9175,28363.025517763957
1662908400,2022-09-11 15:00:00,XDB/USDT,0.0055855,0.00579999,0.005544,0.00578863,4969523.5748,28257.426043765456
1662904800,2022-09-11 14:00:00,XDB/USDT,0.00587168,0.00587168,0.0055,0.0055855,6397467.9852,35987.238869865672
1662901200,2022-09-11 13:00:00,XDB/USDT,0.00579381,0.00599099,0.005733,0.00587168,2403297.577,14062.719449889382
1662897600,2022-09-11 12:00:00,XDB/USDT,0.00596067,0.00598919,0.00568851,0.00579381,3787214.3184,22020.723721423215
1662894000,2022-09-11 11:00:00,XDB/USDT,0.00616,0.00620452,0.0057,0.00598919,8160079.4466,48208.415185557867
1662890400,2022-09-11 10:00:00,XDB/USDT,0.00619231,0.00624892,0.00607,0.00616,2406960.7988,14865.222487793561
1662886800,2022-09-11 09:00:00,XDB/USDT,0.00623355,0.00629392,0.00605,0.00619231,4208491.4461,26154.943405071924
1662883200,2022-09-11 08:00:00,XDB/USDT,0.00619232,0.00629997,0.00609,0.006255,1677487.1877,10419.676613539791
1662879600,2022-09-11 07:00:00,XDB/USDT,0.00641831,0.006448,0.00614,0.00623355,2737460.3156,17065.352813714569
1662876000,2022-09-11 06:00:00,XDB/USDT,0.0063203,0.00641832,0.00614001,0.00641832,3628481.9576,22878.740797656665
1662872400,2022-09-11 05:00:00,XDB/USDT,0.0063203,0.00637,0.00622627,0.0062922,915872.2932,5803.857898920278
1662868800,2022-09-11 04:00:00,XDB/USDT,0.00632031,0.00637146,0.00615734,0.00629059,1926929.0696,12033.374076499054
1662865200,2022-09-11 03:00:00,XDB/USDT,0.00634629,0.0066,0.00624542,0.00632031,3145867.7411,20119.662955334312
1662861600,2022-09-11 02:00:00,XDB/USDT,0.00681,0.0068447,0.00634,0.00634003,7115264.6029,45813.741331819554
1662858000,2022-09-11 01:00:00,XDB/USDT,0.00680338,0.00682,0.0067002,0.00681,905051.5774,6146.621563194975
1662854400,2022-09-11 00:00:00,XDB/USDT,0.00691564,0.00701526,0.00656,0.0067756,3133463.344,21230.924940172199
1662850800,2022-09-10 23:00:00,XDB/USDT,0.00694399,0.00705101,0.0069,0.00695028,1958840.5579,13586.856059990046
1662847200,2022-09-10 22:00:00,XDB/USDT,0.00690387,0.00708117,0.00690384,0.00690384,1181659.739,8234.343832870652
1662843600,2022-09-10 21:00:00,XDB/USDT,0.00697534,0.00703999,0.00663174,0.00690385,2962835.0108,20464.26075995205
1662840000,2022-09-10 20:00:00,XDB/USDT,0.00709501,0.00720098,0.00681706,0.006975,5668940.1137,39712.036368016684
1662836400,2022-09-10 19:00:00,XDB/USDT,0.00734,0.0074,0.00686,0.00709501,8634984.3085,60817.166944076869
1662832800,2022-09-10 18:00:00,XDB/USDT,0.00709,0.00751611,0.00703258,0.00734,8742200.3798,63715.34350913773
1662829200,2022-09-10 17:00:00,XDB/USDT,0.0079,0.00818723,0.0070595,0.00709,12977101.677,97376.622395804153
1662825600,2022-09-10 16:00:00,XDB/USDT,0.00742005,0.0085,0.00736,0.0079,22040875.3617,176027.89744384156
1662822000,2022-09-10 15:00:00,XDB/USDT,0.006801,0.0081,0.00653394,0.0074442,22082773.0611,165507.415209985283
1662818400,2022-09-10 14:00:00,XDB/USDT,0.00674938,0.00700693,0.00614226,0.00679983,20591134.3222,135103.381875239281
1662814800,2022-09-10 13:00:00,XDB/USDT,0.00838,0.0084482,0.0066,0.0067487,50135377.7524,378152.4405466573381887
1662811200,2022-09-10 12:00:00,XDB/USDT,0.00563616,0.00900001,0.0055799,0.00838,63209797.61749291,461504.1792899296834126
1662807600,2022-09-10 11:00:00,XDB/USDT,0.00531401,0.00592,0.00520381,0.00560004,7391060.7533,40718.61090379448
1662804000,2022-09-10 10:00:00,XDB/USDT,0.00488415,0.00548969,0.004851,0.00531812,8329407.3741,42586.121632900783
1662800400,2022-09-10 09:00:00,XDB/USDT,0.00496121,0.00496121,0.00487525,0.00489062,1231283.6928,6039.635769115452
1662796800,2022-09-10 08:00:00,XDB/USDT,0.00488415,0.00507518,0.00487328,0.00496121,2930393.9815,14591.131460339018
1662793200,2022-09-10 07:00:00,XDB/USDT,0.00491817,0.00492406,0.00485,0.00487908,306910.1381,1496.693706832021
1662789600,2022-09-10 06:00:00,XDB/USDT,0.00489998,0.00498754,0.00488726,0.00491778,627867.8912,3094.502353102127
1662786000,2022-09-10 05:00:00,XDB/USDT,0.00490722,0.00502633,0.00487427,0.00487427,1436940.4985,7095.685236604703
1662782400,2022-09-10 04:00:00,XDB/USDT,0.00489219,0.00496,0.00486937,0.00488947,1015831.4577,4996.148416487279
1662778800,2022-09-10 03:00:00,XDB/USDT,0.00488415,0.00492801,0.00483496,0.004897,791899.9604,3855.829108692697
1662775200,2022-09-10 02:00:00,XDB/USDT,0.00485749,0.00493833,0.00483195,0.0048842,543693.9061,2655.870318262085
1662771600,2022-09-10 01:00:00,XDB/USDT,0.00486984,0.00490665,0.00484036,0.00486714,800567.9345,3896.986051135152
1662768000,2022-09-10 00:00:00,XDB/USDT,0.0049222,0.00528206,0.00485901,0.00488128,2128434.0301,10602.204154079022
1662764400,2022-09-09 23:00:00,XDB/USDT,0.00486303,0.0052,0.00484561,0.00492223,2663430.0136,13344.79874214306
1662760800,2022-09-09 22:00:00,XDB/USDT,0.00491408,0.00493081,0.00482601,0.00486361,1205500.5821,5895.247087678297
1662757200,2022-09-09 21:00:00,XDB/USDT,0.004917,0.00497279,0.00481506,0.00490682,1390570.6623,6810.526967152887
1662753600,2022-09-09 20:00:00,XDB/USDT,0.00503973,0.00505251,0.00480974,0.00491948,3555538.7909,17390.08500016181
1662750000,2022-09-09 19:00:00,XDB/USDT,0.0051919,0.00529498,0.00501293,0.00503973,2171855.3519,11141.534014346037
1662746400,2022-09-09 18:00:00,XDB/USDT,0.005191,0.00521735,0.00502339,0.005192,3025811.4456,15439.60916985519
1662742800,2022-09-09 17:00:00,XDB/USDT,0.00505902,0.005262,0.004942,0.00518734,7946739.1097,40513.563017281244
1662739200,2022-09-09 16:00:00,XDB/USDT,0.00485328,0.00506209,0.004752,0.0050344,6029533.7424,29560.710507048127
1662735600,2022-09-09 15:00:00,XDB/USDT,0.00487278,0.00492259,0.00477208,0.00485328,3636214.3944,17672.79802341852
1662732000,2022-09-09 14:00:00,XDB/USDT,0.00498748,0.00498748,0.00477208,0.0048965,4509078.9795,21940.7420550618
1662728400,2022-09-09 13:00:00,XDB/USDT,0.00500791,0.00528013,0.00448739,0.00498748,20848151.395,99950.532517412722
1662724800,2022-09-09 12:00:00,XDB/USDT,0.00494,0.00510368,0.00485074,0.00498713,3766058.9917,18544.23139059113
1662721200,2022-09-09 11:00:00,XDB/USDT,0.00504747,0.00525398,0.004885,0.00493,5493538.9541,27878.471120098909
1662717600,2022-09-09 10:00:00,XDB/USDT,0.00514006,0.00538817,0.00504747,0.00504747,5564804.7068,28677.251482308968
1662714000,2022-09-09 09:00:00,XDB/USDT,0.005173,0.00535893,0.005128,0.005128,2088126.3553,10932.977582775139
1662710400,2022-09-09 08:00:00,XDB/USDT,0.00533278,0.00533278,0.00501489,0.0051786,7032075.5631,36166.844111458152
1662706800,2022-09-09 07:00:00,XDB/USDT,0.00507136,0.00568951,0.00504902,0.00532624,9684244.4413,52505.469600236252
1662703200,2022-09-09 06:00:00,XDB/USDT,0.004834,0.00519995,0.0048064,0.00507669,6257033.9809,31477.670558355357
1662699600,2022-09-09 05:00:00,XDB/USDT,0.0048447,0.005,0.004786,0.00483359,3676643.3667,18044.537680888486
1662696000,2022-09-09 04:00:00,XDB/USDT,0.00469997,0.00486,0.00468806,0.00485033,2263245.9313,10885.0180897442
1662692400,2022-09-09 03:00:00,XDB/USDT,0.00465014,0.00473019,0.0045555,0.00469997,1343403.3549,6223.1384448681
1662688800,2022-09-09 02:00:00,XDB/USDT,0.00477773,0.0048327,0.00457001,0.00465611,6218659.5191,29023.499310177351
1662685200,2022-09-09 01:00:00,XDB/USDT,0.004851,0.00494388,0.00475,0.00478,3745004.4485,17973.92534534742
1662681600,2022-09-09 00:00:00,XDB/USDT,0.00494283,0.005,0.0048,0.00483408,3343657.9335,16261.925718553515
