https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT
1660262400000.0,2022-08-12 00:00:00,LTC/USDT,61.845,63.06,60.65,62.895,26907.927262103505,1692374.08515
1660176000000.0,2022-08-11 00:00:00,LTC/USDT,61.57,63.455,61.465,61.845,28608.172655833132,1769272.4379
1660089600000.0,2022-08-10 00:00:00,LTC/USDT,59.155,62.31,57.5,61.57,42183.91297709924,2597263.522
1660003200000.0,2022-08-09 00:00:00,LTC/USDT,62.605,62.84,58.265,59.15,34845.98091462384,2061139.7711
1659916800000.0,2022-08-08 00:00:00,LTC/USDT,61.105,64.09,60.8,62.605,33979.785321459945,2127304.46005
1659830400000.0,2022-08-07 00:00:00,LTC/USDT,60.83,61.995,59.92,61.105,15123.188417478112,924102.42825
1659744000000.0,2022-08-06 00:00:00,LTC/USDT,62.465,62.57,60.51,60.83,11279.139394213382,686110.04935
1659657600000.0,2022-08-05 00:00:00,LTC/USDT,59.625,62.55,59.61,62.465,37815.92726887057,2362171.89685
1659571200000.0,2022-08-04 00:00:00,LTC/USDT,57.765,60.785,57.615,59.625,29113.838441090145,1735912.61705
1659484800000.0,2022-08-03 00:00:00,LTC/USDT,58.055,60.125,56.715,57.765,24806.635807149658,1432955.3174
1659398400000.0,2022-08-02 00:00:00,LTC/USDT,59.47,59.855,56.645,58.055,25786.250165360434,1497020.75335
1659312000000.0,2022-08-01 00:00:00,LTC/USDT,59.745,60.705,58.25,59.47,32995.67115856734,1962252.5638
1659225600000.0,2022-07-31 00:00:00,LTC/USDT,60.45,63.005,59.58,59.75,33945.97706778243,2028272.1298
1659139200000.0,2022-07-30 00:00:00,LTC/USDT,60.63,64.095,59.955,60.45,47155.53009346567,2850551.79415
1659052800000.0,2022-07-29 00:00:00,LTC/USDT,63.42,64.6,59.75,60.63,59635.40440540986,3615694.5691
1658966400000.0,2022-07-28 00:00:00,LTC/USDT,58.995,64.275,58.095,63.42,59147.13956795963,3751111.5914
1658880000000.0,2022-07-27 00:00:00,LTC/USDT,53.9,59.055,53.02,58.995,44144.549069412664,2604307.67235
1658793600000.0,2022-07-26 00:00:00,LTC/USDT,53.945,54.13,51.97,53.9,43404.58936363637,2339507.3667
1658707200000.0,2022-07-25 00:00:00,LTC/USDT,58.365,58.975,53.915,53.945,39725.94274260822,2143015.98125
1658620800000.0,2022-07-24 00:00:00,LTC/USDT,56.315,59.785,56.31,58.365,34610.539898912015,2020044.1612
1658534400000.0,2022-07-23 00:00:00,LTC/USDT,56.105,57.255,54.51,56.315,28814.10066856077,1622666.07915
1658448000000.0,2022-07-22 00:00:00,LTC/USDT,58.015,59.17,55.475,56.105,40090.58496568933,2249282.2695
1658361600000.0,2022-07-21 00:00:00,LTC/USDT,57.185,58.62,55.165,58.015,34748.44359045075,2015930.9549
1658275200000.0,2022-07-20 00:00:00,LTC/USDT,57.92,61.705,56.425,57.185,74040.36188948152,4233998.09465
1658188800000.0,2022-07-19 00:00:00,LTC/USDT,58.635,59.61,55.84,57.92,57657.94285479972,3339548.05015
1658102400000.0,2022-07-18 00:00:00,LTC/USDT,55.75,59.325,55.25,58.635,55689.10516159291,3265330.68115
1658016000000.0,2022-07-17 00:00:00,LTC/USDT,55.1,57.07,54.51,55.75,49282.155812556055,2747480.18655
1657929600000.0,2022-07-16 00:00:00,LTC/USDT,51.76,55.53,51.075,55.1,46739.73243738657,2575359.2573
1657843200000.0,2022-07-15 00:00:00,LTC/USDT,51.315,52.75,50.645,51.76,79239.66242561824,4101444.92715
1657756800000.0,2022-07-14 00:00:00,LTC/USDT,49.55,51.745,47.955,51.315,71800.43039462146,3684439.0857
1657670400000.0,2022-07-13 00:00:00,LTC/USDT,47.335,49.7,46.475,49.55,89223.56645812312,4421027.718
1657584000000.0,2022-07-12 00:00:00,LTC/USDT,48.705,49.38,47.275,47.335,95571.68208302524,4523885.5714
1657497600000.0,2022-07-11 00:00:00,LTC/USDT,52.11,52.275,48.285,48.705,92272.50851452624,4494132.5272
1657411200000.0,2022-07-10 00:00:00,LTC/USDT,54.07,55.055,50.69,52.11,90867.31130493188,4735095.5921
1657324800000.0,2022-07-09 00:00:00,LTC/USDT,51.35,54.795,51.345,54.07,79570.17962456075,4302359.6123
1657238400000.0,2022-07-08 00:00:00,LTC/USDT,52.135,54.01,50.79,51.35,95507.51615384615,4904310.9545
1657152000000.0,2022-07-07 00:00:00,LTC/USDT,50.33,52.63,49.79,52.135,76187.7351241968,3972047.5707
1657065600000.0,2022-07-06 00:00:00,LTC/USDT,49.76,51.165,48.975,50.33,54616.19763858534,2748833.22715
1656979200000.0,2022-07-05 00:00:00,LTC/USDT,52.245,52.45,47.965,49.72,93978.21824014481,4672597.0109
1656892800000.0,2022-07-04 00:00:00,LTC/USDT,50.94,52.425,49.725,52.245,48413.720961814535,2529374.85165
1656806400000.0,2022-07-03 00:00:00,LTC/USDT,50.55,52.225,49.14,50.94,41873.13250098155,2133017.3696
1656720000000.0,2022-07-02 00:00:00,LTC/USDT,51.195,51.67,49.81,50.55,38412.54036399605,1941753.9154
1656633600000.0,2022-07-01 00:00:00,LTC/USDT,53.82,56.275,50.11,51.195,99329.6738421721,5085182.65235
1656547200000.0,2022-06-30 00:00:00,LTC/USDT,53.675,53.995,50.155,53.82,130014.25420568562,6997367.16135
1656460800000.0,2022-06-29 00:00:00,LTC/USDT,52.69,54.44,51.4,53.67,91408.29396776597,4905883.13725
1656374400000.0,2022-06-28 00:00:00,LTC/USDT,55.875,57.02,52.56,52.69,96240.73893907762,5070924.5347
1656288000000.0,2022-06-27 00:00:00,LTC/USDT,56.62,58.585,54.87,55.875,106142.77250380312,5930727.41365
1656201600000.0,2022-06-26 00:00:00,LTC/USDT,58.905,60.445,56.61,56.62,64136.39961497705,3631402.9462
1656115200000.0,2022-06-25 00:00:00,LTC/USDT,55.805,59.7,54.63,58.905,78552.97407775231,4627162.93805
1656028800000.0,2022-06-24 00:00:00,LTC/USDT,55.755,57.245,54.43,55.805,86767.3644843652,4842052.77505
1655942400000.0,2022-06-23 00:00:00,LTC/USDT,52.19,56.735,51.955,55.755,138895.0290592772,7744092.3452
1655856000000.0,2022-06-22 00:00:00,LTC/USDT,53.53,53.535,50.43,52.19,142609.72993006321,7442801.80505
1655769600000.0,2022-06-21 00:00:00,LTC/USDT,52.755,55.705,51.87,53.53,188113.24630580982,10069702.07475
1655683200000.0,2022-06-20 00:00:00,LTC/USDT,54.295,54.77,51.36,52.755,243411.17214671595,12841156.3866
1655596800000.0,2022-06-19 00:00:00,LTC/USDT,47.18,56.325,44.945,54.295,226306.2323206557,12287296.88385
1655510400000.0,2022-06-18 00:00:00,LTC/USDT,47.625,48.35,41.53,47.18,236259.01142115303,11146700.15885
1655424000000.0,2022-06-17 00:00:00,LTC/USDT,44.775,48.4,44.41,47.625,119329.90095328084,5683086.5329
1655337600000.0,2022-06-16 00:00:00,LTC/USDT,50.64,51.17,44.04,44.775,104834.24833947515,4693953.4694
1655251200000.0,2022-06-15 00:00:00,LTC/USDT,46.195,51.015,41.71,50.64,76295.52443325434,3863605.3573
1655164800000.0,2022-06-14 00:00:00,LTC/USDT,43.48,46.5,40.435,46.195,53851.37778330988,2487664.3967
1655078400000.0,2022-06-13 00:00:00,LTC/USDT,47.905,48.22,41.07,43.48,86956.84765179394,3780883.7359
1654992000000.0,2022-06-12 00:00:00,LTC/USDT,52.125,52.605,47.265,47.905,59374.03033816929,2844312.92335
1654905600000.0,2022-06-11 00:00:00,LTC/USDT,56.655,57.775,51.645,52.125,85679.39038752997,4466038.22395
1654819200000.0,2022-06-10 00:00:00,LTC/USDT,60.2,60.33,55.6,56.655,59125.11154002295,3349733.1943
1654732800000.0,2022-06-09 00:00:00,LTC/USDT,61.38,62.38,59.22,60.2,48601.08853654485,2925785.5299
1654646400000.0,2022-06-08 00:00:00,LTC/USDT,63.835,64.465,61.15,61.38,54356.501143695015,3336402.0402
1654560000000.0,2022-06-07 00:00:00,LTC/USDT,64.445,65.51,60.23,63.835,38426.21616824626,2452937.5091
1654473600000.0,2022-06-06 00:00:00,LTC/USDT,63.145,66.48,62.93,64.445,28467.47094809528,1834586.16525
1654387200000.0,2022-06-05 00:00:00,LTC/USDT,63.73,63.86,61.665,63.145,31437.74365270409,1985136.32295
1654300800000.0,2022-06-04 00:00:00,LTC/USDT,62.575,64.345,61.41,63.73,36785.17618390083,2344319.2782
1654214400000.0,2022-06-03 00:00:00,LTC/USDT,64.44,64.86,61.425,62.575,40907.139892129446,2559764.27875
1654128000000.0,2022-06-02 00:00:00,LTC/USDT,62.66,64.725,62.06,64.44,52493.11575651769,3382656.37935
1654041600000.0,2022-06-01 00:00:00,LTC/USDT,68.375,70.625,61.7,62.66,81829.99139642516,5127467.2609
1653955200000.0,2022-05-31 00:00:00,LTC/USDT,69.09,69.745,66.775,68.375,33426.12772870201,2285511.48345
1653868800000.0,2022-05-30 00:00:00,LTC/USDT,63.65,69.81,63.3,69.09,35156.01894557823,2428929.34895
1653782400000.0,2022-05-29 00:00:00,LTC/USDT,63.07,64.42,61.885,63.65,33286.64041948154,2118694.6627
1653696000000.0,2022-05-28 00:00:00,LTC/USDT,61.585,63.985,61.305,63.07,30077.64794672586,1896997.256
1653609600000.0,2022-05-27 00:00:00,LTC/USDT,63.445,64.105,60.95,61.585,43807.79423804498,2697903.00815
1653523200000.0,2022-05-26 00:00:00,LTC/USDT,68.22,68.8,60.49,63.445,45595.83926708172,2892828.0223
1653436800000.0,2022-05-25 00:00:00,LTC/USDT,70.28,71.63,67.92,68.22,42663.01496921724,2910470.8812
1653350400000.0,2022-05-24 00:00:00,LTC/USDT,69.035,70.79,67.05,70.28,55185.619148406375,3878445.31375
1653264000000.0,2022-05-23 00:00:00,LTC/USDT,71.655,73.945,68.37,69.03,63327.023150803994,4371464.4081
1653177600000.0,2022-05-22 00:00:00,LTC/USDT,69.84,72.525,69.415,71.655,33123.708652571346,2373479.3435
1653091200000.0,2022-05-21 00:00:00,LTC/USDT,68.555,70.625,67.905,69.84,32393.363219501713,2262352.48725
1653004800000.0,2022-05-20 00:00:00,LTC/USDT,72.095,73.365,66.825,68.555,54273.402217197865,3720713.089
1652918400000.0,2022-05-19 00:00:00,LTC/USDT,65.935,72.625,64.695,72.09,69858.69526910807,5036113.34195
1652832000000.0,2022-05-18 00:00:00,LTC/USDT,73.1,74.29,65.775,65.935,51796.432018654734,3415197.74515
1652745600000.0,2022-05-17 00:00:00,LTC/USDT,67.2,73.885,66.99,73.1,49591.05381463748,3625106.03385
1652659200000.0,2022-05-16 00:00:00,LTC/USDT,71.55,71.575,65.0,67.2,63750.96031547619,4284064.5332
1652572800000.0,2022-05-15 00:00:00,LTC/USDT,68.91,71.72,65.995,71.55,69931.26489028652,5003582.0029
1652486400000.0,2022-05-14 00:00:00,LTC/USDT,67.875,70.23,64.155,68.91,53039.31581773328,3654939.253
1652400000000.0,2022-05-13 00:00:00,LTC/USDT,64.415,73.12,63.2,67.875,96463.24268581951,6547442.5973
1652313600000.0,2022-05-12 00:00:00,LTC/USDT,66.54,69.735,54.33,64.415,104601.08486687882,6737878.8817
1652227200000.0,2022-05-11 00:00:00,LTC/USDT,80.2,82.81,64.21,66.54,129297.49577321911,8603455.36875
1652140800000.0,2022-05-10 00:00:00,LTC/USDT,76.13,84.96,73.27,80.2,60442.908573566085,4847521.2676
1652054400000.0,2022-05-09 00:00:00,LTC/USDT,93.89,94.93,75.32,76.2,73790.40092913386,5622828.5508
1651968000000.0,2022-05-08 00:00:00,LTC/USDT,94.28,95.765,91.555,93.89,31856.892391095964,2991043.6266
1651881600000.0,2022-05-07 00:00:00,LTC/USDT,96.7,97.3,92.665,94.28,37032.076294548155,3491384.15305
1651795200000.0,2022-05-06 00:00:00,LTC/USDT,96.86,98.395,92.895,96.7,200176.3871189245,19357056.6344
1651708800000.0,2022-05-05 00:00:00,LTC/USDT,106.25,106.85,94.835,96.86,132252.92998554616,12810018.7984
1651622400000.0,2022-05-04 00:00:00,LTC/USDT,99.38,107.18,99.03,106.25,198741.52088611765,21116286.59415
1651536000000.0,2022-05-03 00:00:00,LTC/USDT,100.645,101.39,97.455,99.38,208900.4742956329,20760529.1355
1651449600000.0,2022-05-02 00:00:00,LTC/USDT,99.295,101.855,98.315,100.645,199934.77165482636,20122435.0932
1651363200000.0,2022-05-01 00:00:00,LTC/USDT,95.83,100.015,94.43,99.295,120029.09801701998,11918289.2876
1651276800000.0,2022-04-30 00:00:00,LTC/USDT,100.36,101.535,94.08,95.83,219015.04171292915,20988211.44735
1651190400000.0,2022-04-29 00:00:00,LTC/USDT,103.335,104.45,98.365,100.36,193397.7683026106,19409400.02685
1651104000000.0,2022-04-28 00:00:00,LTC/USDT,100.565,104.355,99.73,103.335,167645.95579619685,17323694.8422
1651017600000.0,2022-04-27 00:00:00,LTC/USDT,98.62,101.915,97.765,100.565,112992.49064783972,11363089.822
1650931200000.0,2022-04-26 00:00:00,LTC/USDT,104.525,105.35,96.405,98.62,170150.05109257757,16780198.03875
1650844800000.0,2022-04-25 00:00:00,LTC/USDT,104.545,104.845,98.395,104.525,170860.61907390578,17859206.2087
1650758400000.0,2022-04-24 00:00:00,LTC/USDT,105.155,105.9,103.53,104.545,119916.75008321775,12536696.63745
1650672000000.0,2022-04-23 00:00:00,LTC/USDT,105.37,107.175,104.43,105.155,148361.80899243974,15600986.0246
1650585600000.0,2022-04-22 00:00:00,LTC/USDT,106.67,108.6,104.785,105.37,210237.5144191895,22152726.89435
1650499200000.0,2022-04-21 00:00:00,LTC/USDT,111.87,114.485,105.19,106.67,182138.75410471548,19428740.90035
1650412800000.0,2022-04-20 00:00:00,LTC/USDT,113.755,114.12,110.72,111.87,150626.45731965674,16850581.78035
1650326400000.0,2022-04-19 00:00:00,LTC/USDT,111.235,114.135,110.6,113.755,151930.38212737904,17282840.6189
1650240000000.0,2022-04-18 00:00:00,LTC/USDT,108.785,111.48,105.39,111.235,152371.06672000722,16948995.6066
1650153600000.0,2022-04-17 00:00:00,LTC/USDT,114.3,115.15,108.27,108.785,147743.52255458012,16072279.1011
1650067200000.0,2022-04-16 00:00:00,LTC/USDT,110.96,114.81,110.17,114.3,126511.93133377079,14460313.75145
1649980800000.0,2022-04-15 00:00:00,LTC/USDT,107.39,112.84,107.135,110.96,165296.4716740267,18341296.49695
1649894400000.0,2022-04-14 00:00:00,LTC/USDT,110.525,112.31,105.98,107.39,55565.81207607785,5967212.55885
1649808000000.0,2022-04-13 00:00:00,LTC/USDT,104.77,110.77,103.955,110.525,39388.29759194752,4353391.59135
1649721600000.0,2022-04-12 00:00:00,LTC/USDT,102.46,105.725,101.73,104.77,35756.62354109001,3746221.4484
1649635200000.0,2022-04-11 00:00:00,LTC/USDT,110.25,110.55,101.905,102.46,52476.37334179192,5376729.2126
1649548800000.0,2022-04-10 00:00:00,LTC/USDT,112.665,114.45,110.095,110.25,33065.141317460315,3645431.83025
1649462400000.0,2022-04-09 00:00:00,LTC/USDT,110.66,112.965,110.075,112.665,25729.211778280744,2898781.645
1649376000000.0,2022-04-08 00:00:00,LTC/USDT,114.12,115.22,109.63,110.66,82049.78172284475,9079628.84545
1649289600000.0,2022-04-07 00:00:00,LTC/USDT,111.74,114.975,110.15,114.12,26222.320435068348,2992491.20805
1649203200000.0,2022-04-06 00:00:00,LTC/USDT,122.745,123.085,111.365,111.74,43037.8186848935,4809045.85985
1649116800000.0,2022-04-05 00:00:00,LTC/USDT,124.77,127.315,122.575,122.745,47597.31071978492,5842331.9043
1649030400000.0,2022-04-04 00:00:00,LTC/USDT,128.85,128.965,121.215,124.77,56942.22307365553,7104681.1729
1648944000000.0,2022-04-03 00:00:00,LTC/USDT,124.89,129.58,123.7,128.85,71416.6160120295,9202030.97315
1648857600000.0,2022-04-02 00:00:00,LTC/USDT,124.825,128.32,123.665,124.89,34850.40312394907,4352466.84615
1648771200000.0,2022-04-01 00:00:00,LTC/USDT,123.895,126.33,119.12,124.825,27956.057348688162,3489614.85855
1648684800000.0,2022-03-31 00:00:00,LTC/USDT,131.135,132.875,121.175,123.895,68343.39307114897,8467404.68455
1648598400000.0,2022-03-30 00:00:00,LTC/USDT,130.05,134.045,125.82,131.135,27390.08107522782,3591798.2818
1648512000000.0,2022-03-29 00:00:00,LTC/USDT,127.445,132.025,127.055,130.05,38943.03951095732,5064542.2884
1648425600000.0,2022-03-28 00:00:00,LTC/USDT,129.605,132.63,126.63,127.445,56200.241381380205,7162439.76285
1648339200000.0,2022-03-27 00:00:00,LTC/USDT,124.755,129.755,123.255,129.61,49645.153579970676,6434508.3555
1648252800000.0,2022-03-26 00:00:00,LTC/USDT,123.94,125.63,121.945,124.755,36055.5816796922,4498114.09245
1648166400000.0,2022-03-25 00:00:00,LTC/USDT,126.445,127.24,121.66,123.94,53858.11491205422,6675174.7622
1648080000000.0,2022-03-24 00:00:00,LTC/USDT,122.47,127.675,120.14,126.445,56444.49213333861,7137123.8078
1647993600000.0,2022-03-23 00:00:00,LTC/USDT,122.775,124.495,118.565,122.47,59861.10177921123,7331189.1349
1647907200000.0,2022-03-22 00:00:00,LTC/USDT,116.085,123.695,115.6,122.775,65223.15386194258,8007772.7154
1647820800000.0,2022-03-21 00:00:00,LTC/USDT,114.795,116.785,113.12,116.085,50708.342583451784,5886477.9488
1647734400000.0,2022-03-20 00:00:00,LTC/USDT,116.805,118.4,111.28,114.795,77202.88001306677,8862504.6111
1647648000000.0,2022-03-19 00:00:00,LTC/USDT,111.86,117.24,111.395,116.805,61369.40621291897,7168253.4927
1647561600000.0,2022-03-18 00:00:00,LTC/USDT,110.185,112.96,107.775,111.86,64442.822294832826,7208574.1019
1647475200000.0,2022-03-17 00:00:00,LTC/USDT,111.365,111.615,108.615,110.185,32424.4442959568,3572687.39475
1647388800000.0,2022-03-16 00:00:00,LTC/USDT,106.86,112.055,105.69,111.365,25202.877251380596,2806718.4251
1647302400000.0,2022-03-15 00:00:00,LTC/USDT,105.6,108.63,102.49,106.86,38828.11665684073,4149172.54595
1647216000000.0,2022-03-14 00:00:00,LTC/USDT,101.61,106.325,100.8,105.6,43544.20526325757,4598268.0758
1647129600000.0,2022-03-13 00:00:00,LTC/USDT,105.515,107.34,101.065,101.61,60489.57411130794,6146345.62545
1647043200000.0,2022-03-12 00:00:00,LTC/USDT,104.54,107.955,104.54,105.515,39789.68104866606,4198408.19585
1646956800000.0,2022-03-11 00:00:00,LTC/USDT,102.525,106.985,99.66,104.54,46847.31540367324,4897418.3523
1646870400000.0,2022-03-10 00:00:00,LTC/USDT,106.935,107.06,99.65,102.525,50570.16369178249,5184706.0325
1646784000000.0,2022-03-09 00:00:00,LTC/USDT,100.75,109.25,100.46,106.935,40530.30615327068,4334108.2885
1646697600000.0,2022-03-08 00:00:00,LTC/USDT,98.36,102.53,97.865,100.75,38714.00515781638,3900436.01965
1646611200000.0,2022-03-07 00:00:00,LTC/USDT,101.085,103.875,96.28,98.36,48104.94521299309,4731602.41115
1646524800000.0,2022-03-06 00:00:00,LTC/USDT,104.905,105.865,100.695,101.085,34614.36717069793,3498993.30545
1646438400000.0,2022-03-05 00:00:00,LTC/USDT,101.055,105.3,99.37,104.905,21715.665972069968,2278081.9388
1646352000000.0,2022-03-04 00:00:00,LTC/USDT,111.825,112.73,99.01,101.055,53902.88063331849,5447155.6024
1646265600000.0,2022-03-03 00:00:00,LTC/USDT,110.33,113.05,107.995,111.825,56623.19035904315,6331888.2619
1646179200000.0,2022-03-02 00:00:00,LTC/USDT,112.57,114.66,109.135,110.33,31296.748243451468,3452970.2337
1646092800000.0,2022-03-01 00:00:00,LTC/USDT,113.77,115.96,109.92,112.57,29103.03466865062,3276128.61265
1646006400000.0,2022-02-28 00:00:00,LTC/USDT,102.98,113.88,101.23,113.77,37047.93361255164,4214943.4071
1645920000000.0,2022-02-27 00:00:00,LTC/USDT,108.165,110.135,101.24,102.98,38695.219194503785,3984833.67265
1645833600000.0,2022-02-26 00:00:00,LTC/USDT,109.22,114.935,106.525,108.165,42109.57903527019,4554782.61635
1645747200000.0,2022-02-25 00:00:00,LTC/USDT,104.16,110.685,101.66,109.22,18352.5963427028,2004470.57255
1645660800000.0,2022-02-24 00:00:00,LTC/USDT,105.385,107.76,91.365,104.16,45334.64062500001,4722056.1675
1645574400000.0,2022-02-23 00:00:00,LTC/USDT,107.47,111.43,105.06,105.385,48144.295528775445,5073686.5843
1645488000000.0,2022-02-22 00:00:00,LTC/USDT,102.72,107.855,100.3,107.47,38584.99942542105,4146729.88825
1645401600000.0,2022-02-21 00:00:00,LTC/USDT,110.58,114.535,102.055,102.72,43940.49004283489,4513567.1372
1645315200000.0,2022-02-20 00:00:00,LTC/USDT,115.6,115.705,108.44,110.58,32548.873083288116,3599254.38555
1645228800000.0,2022-02-19 00:00:00,LTC/USDT,114.84,117.13,113.045,115.6,30705.57071453287,3549563.9746
1645142400000.0,2022-02-18 00:00:00,LTC/USDT,116.255,123.5,114.125,114.84,62354.12354972135,7160747.54845
1645056000000.0,2022-02-17 00:00:00,LTC/USDT,127.68,129.0,114.905,116.255,52967.136984645826,6157694.51015
1644969600000.0,2022-02-16 00:00:00,LTC/USDT,131.605,131.76,125.495,127.68,30664.42916235902,3915234.31545
1644883200000.0,2022-02-15 00:00:00,LTC/USDT,124.54,132.47,123.94,131.605,30235.138053265455,3979095.3435
1644796800000.0,2022-02-14 00:00:00,LTC/USDT,125.6,126.905,121.405,124.54,24233.115569295005,3017992.213
1644710400000.0,2022-02-13 00:00:00,LTC/USDT,126.695,128.835,123.5,125.6,31752.228932324844,3988079.9539
1644624000000.0,2022-02-12 00:00:00,LTC/USDT,125.58,127.6,120.92,126.695,33121.041276293465,4196270.3245
1644537600000.0,2022-02-11 00:00:00,LTC/USDT,134.54,134.84,124.865,125.58,39423.653750995385,4950822.43805
1644451200000.0,2022-02-10 00:00:00,LTC/USDT,140.04,143.77,134.02,134.54,33319.43794336257,4482797.1809
1644364800000.0,2022-02-09 00:00:00,LTC/USDT,133.65,141.0,132.06,140.04,40645.21113503285,5691955.36735
1644278400000.0,2022-02-08 00:00:00,LTC/USDT,137.25,142.86,130.5,133.65,78520.69624354658,10494291.05295
1644192000000.0,2022-02-07 00:00:00,LTC/USDT,127.625,139.74,125.02,137.25,59117.17632641165,8113832.4508
1644105600000.0,2022-02-06 00:00:00,LTC/USDT,121.775,128.055,120.655,127.625,49024.30254769833,6256726.61265
1644019200000.0,2022-02-05 00:00:00,LTC/USDT,121.29,123.815,118.9,121.775,44146.66177992199,5375959.73825
1643932800000.0,2022-02-04 00:00:00,LTC/USDT,111.005,121.37,108.75,121.29,54069.46370929178,6558085.2533
1643846400000.0,2022-02-03 00:00:00,LTC/USDT,108.3,111.005,105.44,111.005,52036.08268546462,5776265.3585
1643760000000.0,2022-02-02 00:00:00,LTC/USDT,115.08,115.985,107.345,108.3,55605.43350092336,6022068.44815
1643673600000.0,2022-02-01 00:00:00,LTC/USDT,109.435,116.83,108.225,115.08,43185.89167535627,4969832.414
1643587200000.0,2022-01-31 00:00:00,LTC/USDT,108.53,111.305,104.38,109.435,33139.132638095674,3626580.98025
