https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUNE,Volume USDT
1654801200000.0,2022-06-09 19:00:00,RUNE/USDT,2.858,2.865,2.8315,2.832,28910.00395480226,81873.1312
1654797600000.0,2022-06-09 18:00:00,RUNE/USDT,2.8875,2.892,2.858,2.858,2248.470748775367,6426.1294
1654794000000.0,2022-06-09 17:00:00,RUNE/USDT,2.912,2.9245,2.8765,2.8875,9050.602043290042,26133.6134
1654790400000.0,2022-06-09 16:00:00,RUNE/USDT,2.903,2.9135,2.889,2.912,1770.6386160714287,5156.09965
1654786800000.0,2022-06-09 15:00:00,RUNE/USDT,2.882,2.903,2.8735,2.903,4730.673785738891,13733.146
1654783200000.0,2022-06-09 14:00:00,RUNE/USDT,2.8815,2.8965,2.8745,2.882,4945.5866412213745,14253.1807
1654779600000.0,2022-06-09 13:00:00,RUNE/USDT,2.861,2.8925,2.8575,2.8815,10143.430522297414,29228.29505
1654776000000.0,2022-06-09 12:00:00,RUNE/USDT,2.881,2.9025,2.8555,2.8615,20579.47013803949,58888.1538
1654772400000.0,2022-06-09 11:00:00,RUNE/USDT,2.9135,2.9135,2.881,2.881,1894.47176327664,5457.97315
1654768800000.0,2022-06-09 10:00:00,RUNE/USDT,2.923,2.928,2.912,2.9135,882.3526857731251,2570.73455
1654765200000.0,2022-06-09 09:00:00,RUNE/USDT,2.9505,2.968,2.9115,2.923,13334.98443380089,38978.1595
1654761600000.0,2022-06-09 08:00:00,RUNE/USDT,2.9255,2.9505,2.9135,2.9505,3695.6495000847312,10904.01385
1654758000000.0,2022-06-09 07:00:00,RUNE/USDT,2.892,2.9355,2.883,2.9255,730.7051786019483,2137.678
1654754400000.0,2022-06-09 06:00:00,RUNE/USDT,2.888,2.892,2.8785,2.892,877.3595781466113,2537.3239
1654750800000.0,2022-06-09 05:00:00,RUNE/USDT,2.879,2.903,2.8765,2.888,1209.6993594182827,3493.61175
1654747200000.0,2022-06-09 04:00:00,RUNE/USDT,2.891,2.8925,2.876,2.879,2569.161913858979,7396.61715
1654743600000.0,2022-06-09 03:00:00,RUNE/USDT,2.862,2.892,2.858,2.891,180.486803874092,521.78735
1654740000000.0,2022-06-09 02:00:00,RUNE/USDT,2.8355,2.8635,2.834,2.862,5160.940059399021,14770.61045
1654736400000.0,2022-06-09 01:00:00,RUNE/USDT,2.852,2.881,2.8355,2.8355,8202.317845177216,23257.67225
1654732800000.0,2022-06-09 00:00:00,RUNE/USDT,2.8595,2.8705,2.814,2.852,8909.925227910238,25411.10675
1654729200000.0,2022-06-08 23:00:00,RUNE/USDT,2.8965,2.9005,2.8375,2.8595,40.69146703969225,116.35725
1654725600000.0,2022-06-08 22:00:00,RUNE/USDT,2.909,2.9155,2.891,2.8965,2557.1962886242018,7406.91905
1654722000000.0,2022-06-08 21:00:00,RUNE/USDT,2.8785,2.91,2.8775,2.909,1291.846699896872,3757.98205
1654718400000.0,2022-06-08 20:00:00,RUNE/USDT,2.8595,2.892,2.8595,2.8785,2038.1583984714264,5866.83895
1654714800000.0,2022-06-08 19:00:00,RUNE/USDT,2.8915,2.892,2.8595,2.8595,2756.71954887218,7882.83955
1654711200000.0,2022-06-08 18:00:00,RUNE/USDT,2.89,2.8965,2.8235,2.8915,4336.976707591215,12540.36815
1654707600000.0,2022-06-08 17:00:00,RUNE/USDT,2.881,2.898,2.8705,2.89,4969.520346020761,14361.9138
1654704000000.0,2022-06-08 16:00:00,RUNE/USDT,2.905,2.9175,2.8605,2.881,5511.71053453662,15879.23805
1654700400000.0,2022-06-08 15:00:00,RUNE/USDT,2.8965,3.062,2.892,2.905,5589.551394148021,16237.6468
1654696800000.0,2022-06-08 14:00:00,RUNE/USDT,2.928,2.9285,2.8915,2.8965,803.35271879855,2326.91115
1654693200000.0,2022-06-08 13:00:00,RUNE/USDT,2.88,2.957,2.88,2.928,4092.35681352459,11982.42075
1654689600000.0,2022-06-08 12:00:00,RUNE/USDT,2.921,2.9215,2.876,2.88,334.5596527777778,963.5318
1654686000000.0,2022-06-08 11:00:00,RUNE/USDT,2.892,2.934,2.878,2.921,3324.697090037658,9711.4402
1654682400000.0,2022-06-08 10:00:00,RUNE/USDT,2.9465,2.9465,2.892,2.892,6759.762534578147,19549.23325
1654678800000.0,2022-06-08 09:00:00,RUNE/USDT,2.9305,2.9525,2.9135,2.9465,6731.9219921941285,19835.60815
1654675200000.0,2022-06-08 08:00:00,RUNE/USDT,2.9355,2.9515,2.9245,2.9305,417.81158505374515,1224.39685
1654671600000.0,2022-06-08 07:00:00,RUNE/USDT,2.914,2.95,2.8875,2.9355,584.6122125702606,1716.12915
1654668000000.0,2022-06-08 06:00:00,RUNE/USDT,2.9125,2.927,2.8965,2.914,711.8494852436513,2074.3294
1654664400000.0,2022-06-08 05:00:00,RUNE/USDT,2.891,2.918,2.8675,2.9125,925.1843605150215,2694.59945
1654660800000.0,2022-06-08 04:00:00,RUNE/USDT,2.842,2.893,2.8355,2.891,7075.074316845383,20454.03985
1654657200000.0,2022-06-08 03:00:00,RUNE/USDT,2.9375,2.9395,2.8115,2.842,7970.224366643209,22651.37765
1654653600000.0,2022-06-08 02:00:00,RUNE/USDT,2.9415,2.9745,2.934,2.9375,3225.833327659574,9475.8854
1654650000000.0,2022-06-08 01:00:00,RUNE/USDT,2.9255,2.9465,2.892,2.9415,3800.9939486656467,11180.6237
1654646400000.0,2022-06-08 00:00:00,RUNE/USDT,2.8975,2.9895,2.8885,2.9255,19961.358280635788,58396.95365
1654642800000.0,2022-06-07 23:00:00,RUNE/USDT,2.903,2.9335,2.8705,2.8975,34416.53358067299,99721.90605
1654639200000.0,2022-06-07 22:00:00,RUNE/USDT,3.0115,3.016,2.8225,2.903,5887.199862211505,17090.5412
1654635600000.0,2022-06-07 21:00:00,RUNE/USDT,3.015,3.0355,2.987,3.0115,1031.0116719242903,3104.89165
1654632000000.0,2022-06-07 20:00:00,RUNE/USDT,3.0005,3.06,3.0005,3.0155,3486.5427292322997,10513.6696
1654628400000.0,2022-06-07 19:00:00,RUNE/USDT,2.9395,3.044,2.9395,3.0005,7703.544042659556,23114.4839
1654624800000.0,2022-06-07 18:00:00,RUNE/USDT,2.8925,2.9475,2.892,2.9395,3374.2393944548394,9918.5767
1654621200000.0,2022-06-07 17:00:00,RUNE/USDT,2.9105,2.9105,2.8895,2.8925,861.4075540190146,2491.62135
1654617600000.0,2022-06-07 16:00:00,RUNE/USDT,2.9075,2.9135,2.881,2.9105,4744.3544579969075,13808.44365
1654614000000.0,2022-06-07 15:00:00,RUNE/USDT,2.935,2.943,2.8975,2.9075,1473.2859673258813,4283.57895
1654610400000.0,2022-06-07 14:00:00,RUNE/USDT,2.91,2.955,2.8885,2.935,8264.304872231685,24255.7348
1654606800000.0,2022-06-07 13:00:00,RUNE/USDT,2.892,2.927,2.881,2.91,1820.8081443298968,5298.5517
1654603200000.0,2022-06-07 12:00:00,RUNE/USDT,2.9165,2.9195,2.874,2.892,4683.28928077455,13544.0726
1654599600000.0,2022-06-07 11:00:00,RUNE/USDT,2.9475,2.9475,2.892,2.9165,41616.336344933996,121374.04495
1654596000000.0,2022-06-07 10:00:00,RUNE/USDT,2.9105,2.954,2.9105,2.9475,2860.056997455471,8430.018
1654592400000.0,2022-06-07 09:00:00,RUNE/USDT,2.9065,2.9155,2.8835,2.9105,6971.995086754853,20291.9917
1654588800000.0,2022-06-07 08:00:00,RUNE/USDT,2.8755,2.9245,2.8705,2.9065,4512.133820746602,13114.51695
1654585200000.0,2022-06-07 07:00:00,RUNE/USDT,2.869,2.89,2.869,2.8755,12928.546148495912,37176.03445
1654581600000.0,2022-06-07 06:00:00,RUNE/USDT,2.892,2.903,2.869,2.869,2829.828616242593,8118.7783
1654578000000.0,2022-06-07 05:00:00,RUNE/USDT,2.898,2.903,2.8765,2.892,3757.402437759336,10866.40785
1654574400000.0,2022-06-07 04:00:00,RUNE/USDT,2.907,2.908,2.8765,2.898,2253.39549689441,6530.34015
1654570800000.0,2022-06-07 03:00:00,RUNE/USDT,2.899,2.937,2.8975,2.907,9989.243240454076,29038.7301
1654567200000.0,2022-06-07 02:00:00,RUNE/USDT,2.8875,2.9195,2.877,2.899,287.4103656433253,833.20265
1654563600000.0,2022-06-07 01:00:00,RUNE/USDT,2.948,2.96,2.8675,2.8875,2104.2011428571427,6075.8808
1654560000000.0,2022-06-07 00:00:00,RUNE/USDT,3.1265,3.1265,2.9395,2.948,19365.62647557666,57089.86685
1654556400000.0,2022-06-06 23:00:00,RUNE/USDT,3.1035,3.139,3.0935,3.1265,3752.2890612506,11731.53175
1654552800000.0,2022-06-06 22:00:00,RUNE/USDT,3.1355,3.155,3.088,3.1035,12725.534622200741,39493.6967
1654549200000.0,2022-06-06 21:00:00,RUNE/USDT,3.0765,3.158,3.0765,3.1355,205821.71213522565,645353.9784
1654545600000.0,2022-06-06 20:00:00,RUNE/USDT,3.0775,3.078,3.0175,3.0765,45781.34220705348,140846.2993
1654542000000.0,2022-06-06 19:00:00,RUNE/USDT,3.0585,3.0775,3.042,3.0775,949.6526076360682,2922.5559
1654538400000.0,2022-06-06 18:00:00,RUNE/USDT,3.0615,3.0805,3.043,3.0585,1514.8696256334806,4633.22875
1654534800000.0,2022-06-06 17:00:00,RUNE/USDT,3.0825,3.098,3.044,3.0615,6534.694757471828,20005.968
1654531200000.0,2022-06-06 16:00:00,RUNE/USDT,3.14,3.14,3.0485,3.0825,24190.333414436333,74566.70275
1654527600000.0,2022-06-06 15:00:00,RUNE/USDT,3.1855,3.196,2.9785,3.14,118821.06950636941,373098.15825
1654524000000.0,2022-06-06 14:00:00,RUNE/USDT,3.219,3.2435,3.174,3.1855,8130.13506513891,25898.54525
1654520400000.0,2022-06-06 13:00:00,RUNE/USDT,3.197,3.2285,3.159,3.219,8945.435880708295,28795.3581
1654516800000.0,2022-06-06 12:00:00,RUNE/USDT,3.221,3.2285,3.173,3.197,16126.888301532686,51557.6619
1654513200000.0,2022-06-06 11:00:00,RUNE/USDT,3.2765,3.2935,3.217,3.221,9973.59160198696,32124.93855
1654509600000.0,2022-06-06 10:00:00,RUNE/USDT,3.287,3.2935,3.228,3.2765,98254.90900350985,321932.20935
1654506000000.0,2022-06-06 09:00:00,RUNE/USDT,3.236,3.2935,3.22,3.287,8356.170216002434,27466.7315
1654502400000.0,2022-06-06 08:00:00,RUNE/USDT,3.208,3.2505,3.208,3.236,2106.259301606922,6815.8551
1654498800000.0,2022-06-06 07:00:00,RUNE/USDT,3.2295,3.2505,3.196,3.208,10150.561860972568,32563.00245
1654495200000.0,2022-06-06 06:00:00,RUNE/USDT,3.1525,3.245,3.1525,3.2295,4701.286685245394,15182.80535
1654491600000.0,2022-06-06 05:00:00,RUNE/USDT,3.1415,3.177,3.137,3.1525,2083.8325614591595,6569.28215
1654488000000.0,2022-06-06 04:00:00,RUNE/USDT,3.147,3.162,3.1195,3.1415,2569.7024988063026,8072.7204
1654484400000.0,2022-06-06 03:00:00,RUNE/USDT,3.093,3.1475,3.0875,3.147,4450.553066412456,14005.8905
1654480800000.0,2022-06-06 02:00:00,RUNE/USDT,3.0155,3.1235,3.0155,3.093,10482.753798900743,32423.1575
1654477200000.0,2022-06-06 01:00:00,RUNE/USDT,2.9035,3.0345,2.9035,3.0155,14356.693798706683,43292.61015
1654473600000.0,2022-06-06 00:00:00,RUNE/USDT,2.8205,2.9245,2.811,2.9035,16117.048166006542,46795.84935
1654470000000.0,2022-06-05 23:00:00,RUNE/USDT,2.853,2.8595,2.8125,2.8205,1208.9006027300125,3409.70415
1654466400000.0,2022-06-05 22:00:00,RUNE/USDT,2.869,2.875,2.8235,2.853,2034.4885559060635,5804.39585
1654462800000.0,2022-06-05 21:00:00,RUNE/USDT,2.8735,2.875,2.8365,2.869,3468.737434646218,9951.8077
1654459200000.0,2022-06-05 20:00:00,RUNE/USDT,2.881,2.899,2.8705,2.8735,506.6200452409953,1455.7727
1654455600000.0,2022-06-05 19:00:00,RUNE/USDT,2.8655,2.887,2.853,2.881,3111.4411836168,8964.06205
1654452000000.0,2022-06-05 18:00:00,RUNE/USDT,2.867,2.885,2.864,2.8655,1772.625772116559,5079.45915
1654448400000.0,2022-06-05 17:00:00,RUNE/USDT,2.8355,2.875,2.833,2.867,2722.4997384025114,7805.40675
1654444800000.0,2022-06-05 16:00:00,RUNE/USDT,2.8655,2.916,2.824,2.8355,4161.042796684888,11798.63685
1654441200000.0,2022-06-05 15:00:00,RUNE/USDT,2.8375,2.867,2.805,2.8655,3597.7298377246557,10309.29485
1654437600000.0,2022-06-05 14:00:00,RUNE/USDT,2.8245,2.856,2.8145,2.8375,5677.528264317181,16109.98645
1654434000000.0,2022-06-05 13:00:00,RUNE/USDT,2.8845,2.89,2.819,2.8245,9985.45218622765,28203.9097
1654430400000.0,2022-06-05 12:00:00,RUNE/USDT,2.913,2.92,2.8575,2.8845,4367.71667533368,12598.67875
1654426800000.0,2022-06-05 11:00:00,RUNE/USDT,2.9355,2.9435,2.907,2.913,405.3677995193958,1180.8364
1654423200000.0,2022-06-05 10:00:00,RUNE/USDT,2.9225,2.952,2.9125,2.9355,1153.2202350536534,3385.278
1654419600000.0,2022-06-05 09:00:00,RUNE/USDT,2.9145,2.9315,2.8975,2.9225,1198.244260051326,3501.86885
1654416000000.0,2022-06-05 08:00:00,RUNE/USDT,2.9355,2.9505,2.9145,2.9145,1588.765156973752,4630.45605
1654412400000.0,2022-06-05 07:00:00,RUNE/USDT,2.942,2.972,2.9315,2.9355,4049.9479475387493,11888.6222
1654408800000.0,2022-06-05 06:00:00,RUNE/USDT,2.964,2.979,2.941,2.942,608.8139870836166,1791.13075
1654405200000.0,2022-06-05 05:00:00,RUNE/USDT,2.9105,2.9745,2.907,2.964,3944.278356950068,11690.84105
1654401600000.0,2022-06-05 04:00:00,RUNE/USDT,2.916,2.9315,2.9005,2.9105,1666.2313348221958,4849.5663
1654398000000.0,2022-06-05 03:00:00,RUNE/USDT,2.913,2.936,2.9085,2.916,4980.314386145405,14522.59675
1654394400000.0,2022-06-05 02:00:00,RUNE/USDT,2.908,2.9355,2.8975,2.913,6532.357844146927,19028.7584
1654390800000.0,2022-06-05 01:00:00,RUNE/USDT,2.9785,2.9785,2.9075,2.908,6711.978370013755,19518.4331
1654387200000.0,2022-06-05 00:00:00,RUNE/USDT,2.956,2.9965,2.9505,2.9785,2229.09989927816,6639.37405
1654383600000.0,2022-06-04 23:00:00,RUNE/USDT,2.953,2.979,2.94,2.956,5406.748596075779,15982.34885
1654380000000.0,2022-06-04 22:00:00,RUNE/USDT,2.966,3.0115,2.953,2.953,2373.4286488316966,7008.7348
1654376400000.0,2022-06-04 21:00:00,RUNE/USDT,2.963,3.0385,2.96,2.966,10664.712559002022,31631.53745
1654372800000.0,2022-06-04 20:00:00,RUNE/USDT,2.962,2.993,2.95,2.963,1755.3089942625718,5200.98055
1654369200000.0,2022-06-04 19:00:00,RUNE/USDT,2.973,2.9945,2.9605,2.962,1393.6012660364618,4127.84695
1654365600000.0,2022-06-04 18:00:00,RUNE/USDT,2.9505,3.0015,2.9505,2.973,14067.442768247562,41822.50735
1654362000000.0,2022-06-04 17:00:00,RUNE/USDT,2.919,2.951,2.893,2.9505,11404.412065751567,33648.7178
1654358400000.0,2022-06-04 16:00:00,RUNE/USDT,2.924,2.957,2.919,2.919,4675.325419664268,13647.2749
1654354800000.0,2022-06-04 15:00:00,RUNE/USDT,2.914,2.9355,2.8975,2.924,24708.12691518468,72246.5631
1654351200000.0,2022-06-04 14:00:00,RUNE/USDT,2.8815,2.972,2.846,2.914,14893.708579272476,43400.2668
1654347600000.0,2022-06-04 13:00:00,RUNE/USDT,2.85,2.899,2.8475,2.8815,4427.920839840362,12759.0539
1654344000000.0,2022-06-04 12:00:00,RUNE/USDT,2.887,2.887,2.8335,2.85,17227.453157894735,49098.2415
1654340400000.0,2022-06-04 11:00:00,RUNE/USDT,2.875,2.903,2.868,2.887,12486.718427433321,36049.1561
1654336800000.0,2022-06-04 10:00:00,RUNE/USDT,2.881,2.9165,2.8745,2.875,12225.687739130435,35148.85225
1654333200000.0,2022-06-04 09:00:00,RUNE/USDT,2.8555,2.892,2.8335,2.881,17336.410517181535,49946.1987
1654329600000.0,2022-06-04 08:00:00,RUNE/USDT,2.7715,2.862,2.762,2.8555,22173.31265977937,63315.8943
1654326000000.0,2022-06-04 07:00:00,RUNE/USDT,2.78,2.781,2.7485,2.7715,4449.633140898431,12332.15825
1654322400000.0,2022-06-04 06:00:00,RUNE/USDT,2.762,2.781,2.755,2.78,366.52802158273386,1018.9479
1654318800000.0,2022-06-04 05:00:00,RUNE/USDT,2.761,2.7635,2.7435,2.762,126.51500724112962,349.43445
1654315200000.0,2022-06-04 04:00:00,RUNE/USDT,2.6995,2.762,2.6955,2.761,1867.5726548352045,5156.3681
1654311600000.0,2022-06-04 03:00:00,RUNE/USDT,2.695,2.714,2.686,2.6995,136.62591220596406,368.82165
1654308000000.0,2022-06-04 02:00:00,RUNE/USDT,2.717,2.7255,2.673,2.6935,793.0270651568592,2136.0184
1654304400000.0,2022-06-04 01:00:00,RUNE/USDT,2.716,2.729,2.6885,2.717,1550.0234449760765,4211.4137
1654300800000.0,2022-06-04 00:00:00,RUNE/USDT,2.7325,2.741,2.7155,2.716,1378.7621134020617,3744.7179
1654297200000.0,2022-06-03 23:00:00,RUNE/USDT,2.7295,2.741,2.7145,2.7325,3632.5939249771277,9926.0629
1654293600000.0,2022-06-03 22:00:00,RUNE/USDT,2.768,2.777,2.7055,2.7295,2679.6683824876354,7314.15485
1654290000000.0,2022-06-03 21:00:00,RUNE/USDT,2.7445,2.781,2.743,2.768,2168.5408959537576,6002.5212
1654286400000.0,2022-06-03 20:00:00,RUNE/USDT,2.714,2.7445,2.7095,2.7445,331.5354162871197,909.89895
1654282800000.0,2022-06-03 19:00:00,RUNE/USDT,2.7185,2.7265,2.705,2.714,1392.9351510685335,3780.426
1654279200000.0,2022-06-03 18:00:00,RUNE/USDT,2.7075,2.726,2.7025,2.7185,1032.3180982159279,2806.35675
