https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ITAMCUBE,Volume USDT
1661558400,2022-08-27 00:00:00,ITAMCUBE/USDT,0.0609,0.0622,0.0562,0.0575,87723.791,5177.95661547
1661472000,2022-08-26 00:00:00,ITAMCUBE/USDT,0.0648,0.0655,0.0587,0.0604,151246.5861,9216.60060424
1661385600,2022-08-25 00:00:00,ITAMCUBE/USDT,0.0639,0.0656,0.0629,0.0643,45683.3578,2932.73788771
1661299200,2022-08-24 00:00:00,ITAMCUBE/USDT,0.0642,0.0649,0.0628,0.0642,71761.0535,4566.34866041
1661212800,2022-08-23 00:00:00,ITAMCUBE/USDT,0.0651,0.0669,0.063,0.0645,75347.2115,4852.49768262
1661126400,2022-08-22 00:00:00,ITAMCUBE/USDT,0.0654,0.0661,0.0614,0.0654,90826.8783,5785.8088913
1661040000,2022-08-21 00:00:00,ITAMCUBE/USDT,0.0677,0.0687,0.063,0.0654,334712.2096,22112.04776604
1660953600,2022-08-20 00:00:00,ITAMCUBE/USDT,0.0645,0.0841,0.062,0.0677,1128193.3784,83011.34925456
1660867200,2022-08-19 00:00:00,ITAMCUBE/USDT,0.0739,0.0739,0.0581,0.0648,513055.2715,33596.56586389
1660780800,2022-08-18 00:00:00,ITAMCUBE/USDT,0.0796,0.082,0.0642,0.0744,766060.6635,54081.58633005
1660694400,2022-08-17 00:00:00,ITAMCUBE/USDT,0.0814,0.0833,0.0786,0.0801,100199.7675,8081.94248043
1660608000,2022-08-16 00:00:00,ITAMCUBE/USDT,0.0815,0.0835,0.0794,0.0814,54027.6016,4410.11978507
1660521600,2022-08-15 00:00:00,ITAMCUBE/USDT,0.0836,0.0854,0.0802,0.0816,110490.0187,9136.47923968
1660435200,2022-08-14 00:00:00,ITAMCUBE/USDT,0.0857,0.0857,0.0821,0.0828,90306.071,7576.6121016
1660348800,2022-08-13 00:00:00,ITAMCUBE/USDT,0.0857,0.0871,0.0835,0.0857,34481.1564,2947.98831433
1660262400,2022-08-12 00:00:00,ITAMCUBE/USDT,0.0906,0.0908,0.0811,0.0848,181066.2021,15476.27072228
1660176000,2022-08-11 00:00:00,ITAMCUBE/USDT,0.0854,0.0929,0.0853,0.0914,139209.7124,12432.61703778
1660089600,2022-08-10 00:00:00,ITAMCUBE/USDT,0.0867,0.0882,0.0828,0.0854,78279.2477,6683.57146197
1660003200,2022-08-09 00:00:00,ITAMCUBE/USDT,0.0892,0.0904,0.0833,0.0868,259724.3335,22630.83004416
1659916800,2022-08-08 00:00:00,ITAMCUBE/USDT,0.0919,0.0928,0.0876,0.089,99492.2801,9043.77064063
1659830400,2022-08-07 00:00:00,ITAMCUBE/USDT,0.0944,0.0944,0.0905,0.0919,53666.771,4917.31191112
1659744000,2022-08-06 00:00:00,ITAMCUBE/USDT,0.0941,0.096,0.0914,0.0945,84291.9944,7880.89358016
1659657600,2022-08-05 00:00:00,ITAMCUBE/USDT,0.0938,0.098,0.0907,0.0944,150382.6494,14219.09726976
1659571200,2022-08-04 00:00:00,ITAMCUBE/USDT,0.1007,0.1007,0.0923,0.0937,81308.9457,7791.48200268
1659484800,2022-08-03 00:00:00,ITAMCUBE/USDT,0.1003,0.1016,0.0978,0.1007,74909.3509,7477.96055577
1659398400,2022-08-02 00:00:00,ITAMCUBE/USDT,0.0988,0.1021,0.0951,0.1003,155286.7623,15260.45963979
1659312000,2022-08-01 00:00:00,ITAMCUBE/USDT,0.0986,0.1047,0.0969,0.0988,132493.5552,13362.88631472
1659225600,2022-07-31 00:00:00,ITAMCUBE/USDT,0.0989,0.1025,0.0965,0.0994,138456.7925,13872.66395631
1659139200,2022-07-30 00:00:00,ITAMCUBE/USDT,0.1074,0.1097,0.096,0.0989,414223.541,42039.39101171
1659052800,2022-07-29 00:00:00,ITAMCUBE/USDT,0.1127,0.1158,0.1052,0.1072,310113.7326,34276.61946478
1658966400,2022-07-28 00:00:00,ITAMCUBE/USDT,0.1058,0.1467,0.1052,0.1127,643639.37,79956.87359439
1658880000,2022-07-27 00:00:00,ITAMCUBE/USDT,0.1044,0.1076,0.0894,0.1044,435822.28362254,42872.136056698188
1658793600,2022-07-26 00:00:00,ITAMCUBE/USDT,0.1108,0.1108,0.1005,0.1049,128683.7079,13503.63518775
1658707200,2022-07-25 00:00:00,ITAMCUBE/USDT,0.1159,0.116,0.1086,0.1108,118836.9745,13303.53227
1658620800,2022-07-24 00:00:00,ITAMCUBE/USDT,0.1194,0.1315,0.112,0.1157,239048.0368,28580.2889638
1658534400,2022-07-23 00:00:00,ITAMCUBE/USDT,0.1185,0.1192,0.1168,0.1179,45416.7696,5371.76931643
1658448000,2022-07-22 00:00:00,ITAMCUBE/USDT,0.1204,0.1217,0.1165,0.1187,104420.3752,12462.26910628
1658361600,2022-07-21 00:00:00,ITAMCUBE/USDT,0.1263,0.1267,0.119,0.1217,94294.0294,11507.48231277
1658275200,2022-07-20 00:00:00,ITAMCUBE/USDT,0.1214,0.13,0.1186,0.1277,200878.5592,24801.17984796
1658188800,2022-07-19 00:00:00,ITAMCUBE/USDT,0.118,0.1227,0.1169,0.1202,128237.76160319,15397.781074002075
1658102400,2022-07-18 00:00:00,ITAMCUBE/USDT,0.1139,0.1225,0.112,0.117,142097.16712371,16455.012723888982
1658016000,2022-07-17 00:00:00,ITAMCUBE/USDT,0.1131,0.1167,0.1106,0.1124,111408.00304371,12721.363153062813
1657929600,2022-07-16 00:00:00,ITAMCUBE/USDT,0.1142,0.1165,0.1117,0.1118,89895.94340556,10189.744675188669
1657843200,2022-07-15 00:00:00,ITAMCUBE/USDT,0.1139,0.1152,0.1119,0.1143,71400.04463549,8100.107951557164
1657756800,2022-07-14 00:00:00,ITAMCUBE/USDT,0.1131,0.1152,0.1112,0.1128,61437.88346515,6952.943182306951
1657670400,2022-07-13 00:00:00,ITAMCUBE/USDT,0.1184,0.1184,0.1101,0.1142,198786.818402,22861.4286603794
1657584000,2022-07-12 00:00:00,ITAMCUBE/USDT,0.1174,0.1219,0.1117,0.1182,520736.1855323,60830.331994027532
1657497600,2022-07-11 00:00:00,ITAMCUBE/USDT,0.1168,0.1219,0.114,0.1162,151439.6905717,17888.397502348704
1657411200,2022-07-10 00:00:00,ITAMCUBE/USDT,0.123,0.123,0.1162,0.1166,62108.6806214,7385.2382025386
1657324800,2022-07-09 00:00:00,ITAMCUBE/USDT,0.1241,0.1256,0.1171,0.1229,583185.1664006,71439.145240139586
1657238400,2022-07-08 00:00:00,ITAMCUBE/USDT,0.1225,0.13,0.1188,0.124,373769.95819636,46322.878692459696
1657152000,2022-07-07 00:00:00,ITAMCUBE/USDT,0.119,0.13,0.1161,0.1234,171277.79326427,20922.882563173818
1657065600,2022-07-06 00:00:00,ITAMCUBE/USDT,0.1219,0.1247,0.1183,0.119,29077.2661379,3539.024654008201
1656979200,2022-07-05 00:00:00,ITAMCUBE/USDT,0.1298,0.1298,0.1171,0.1216,131793.06477572,16280.612054423313
1656892800,2022-07-04 00:00:00,ITAMCUBE/USDT,0.1258,0.134,0.12,0.13,202560.54660696,25699.409332436512
1656806400,2022-07-03 00:00:00,ITAMCUBE/USDT,0.1271,0.131,0.12,0.1262,117664.95596239,14590.569737968961
1656720000,2022-07-02 00:00:00,ITAMCUBE/USDT,0.1292,0.1308,0.12,0.126,192540.49067847,24082.551442907958
1656633600,2022-07-01 00:00:00,ITAMCUBE/USDT,0.1183,0.1339,0.118,0.1296,301105.36961855,38041.223375108958
1656547200,2022-06-30 00:00:00,ITAMCUBE/USDT,0.1245,0.1274,0.112,0.1183,303290.7143537,36209.612617817757
1656460800,2022-06-29 00:00:00,ITAMCUBE/USDT,0.1252,0.1291,0.12,0.1249,267569.51459982,33462.041776141333
1656374400,2022-06-28 00:00:00,ITAMCUBE/USDT,0.1292,0.1326,0.1239,0.1252,136461.91571666,17469.487997686047
1656288000,2022-06-27 00:00:00,ITAMCUBE/USDT,0.1337,0.1352,0.124,0.1304,160290.97487541,20800.746909725604
1656201600,2022-06-26 00:00:00,ITAMCUBE/USDT,0.1362,0.1374,0.1296,0.1337,396269.59318204,52836.853381355765
1656115200,2022-06-25 00:00:00,ITAMCUBE/USDT,0.1351,0.1428,0.128,0.1346,442394.43956306,60167.552827141378
1656028800,2022-06-24 00:00:00,ITAMCUBE/USDT,0.1376,0.1384,0.1256,0.1337,297564.8606711,39172.110257136968
1655942400,2022-06-23 00:00:00,ITAMCUBE/USDT,0.1308,0.1404,0.1264,0.1365,357024.35120752,47890.098279811375
1655856000,2022-06-22 00:00:00,ITAMCUBE/USDT,0.1399,0.1442,0.1234,0.1308,401828.71297211,54497.354715619197
1655769600,2022-06-21 00:00:00,ITAMCUBE/USDT,0.1378,0.1449,0.1303,0.1402,597043.51775033,83088.480898257639
1655683200,2022-06-20 00:00:00,ITAMCUBE/USDT,0.1271,0.1419,0.1165,0.1377,1188485.05507127,156167.450184039448
1655596800,2022-06-19 00:00:00,ITAMCUBE/USDT,0.103,0.16,0.099,0.1284,2850257.24713203,354770.63607117969
1655510400,2022-06-18 00:00:00,ITAMCUBE/USDT,0.116,0.116,0.0933,0.102,1017152.74689213,107304.668229597844
1655424000,2022-06-17 00:00:00,ITAMCUBE/USDT,0.1036,0.1203,0.1024,0.1147,552479.3052522,62521.841815564347
1655337600,2022-06-16 00:00:00,ITAMCUBE/USDT,0.1167,0.1329,0.1013,0.1036,1184212.00550061,140173.791271145736
1655251200,2022-06-15 00:00:00,ITAMCUBE/USDT,0.1186,0.1259,0.0947,0.1154,1501665.855046,164077.038613735823
1655164800,2022-06-14 00:00:00,ITAMCUBE/USDT,0.1013,0.1698,0.096,0.1186,1353947.34615965,165618.958031920986
1655078400,2022-06-13 00:00:00,ITAMCUBE/USDT,0.1501,0.152,0.0922,0.1071,447328.31262546,53335.666469904595
1654992000,2022-06-12 00:00:00,ITAMCUBE/USDT,0.1535,0.1697,0.145,0.1503,279482.17123819,43604.704880380396
1654905600,2022-06-11 00:00:00,ITAMCUBE/USDT,0.1556,0.1627,0.1473,0.1533,20668.63851083,3166.490108382123
1654819200,2022-06-10 00:00:00,ITAMCUBE/USDT,0.16,0.1676,0.1545,0.1555,32424.3056182,5236.148090802967
1654732800,2022-06-09 00:00:00,ITAMCUBE/USDT,0.163,0.17,0.1575,0.162,69210.15244004,11379.865790802771
1654646400,2022-06-08 00:00:00,ITAMCUBE/USDT,0.1741,0.1809,0.1613,0.163,79222.32712491,13284.239027142155
1654560000,2022-06-07 00:00:00,ITAMCUBE/USDT,0.1754,0.1836,0.1668,0.1741,68775.73315758,12036.905407196822
1654473600,2022-06-06 00:00:00,ITAMCUBE/USDT,0.1795,0.195,0.1701,0.1756,200252.32739927,35539.021327682166
1654387200,2022-06-05 00:00:00,ITAMCUBE/USDT,0.1728,0.295,0.1584,0.179,808431.97952116,152620.988534690331
1654300800,2022-06-04 00:00:00,ITAMCUBE/USDT,0.1734,0.1747,0.164,0.1728,10988.45092891,1862.878829276889
1654214400,2022-06-03 00:00:00,ITAMCUBE/USDT,0.1608,0.187,0.1608,0.1744,55426.92587891,9348.581388601046
1654128000,2022-06-02 00:00:00,ITAMCUBE/USDT,0.1606,0.2,0.1551,0.1586,95475.68652172,16310.345017232651
1654041600,2022-06-01 00:00:00,ITAMCUBE/USDT,0.1699,0.1756,0.15,0.1578,72502.8960835,11628.784612309273
1653955200,2022-05-31 00:00:00,ITAMCUBE/USDT,0.1718,0.177,0.1609,0.1722,28484.53628816,4796.626705022361
1653868800,2022-05-30 00:00:00,ITAMCUBE/USDT,0.1689,0.1829,0.164,0.1709,45075.10358682,7732.589935212851
1653782400,2022-05-29 00:00:00,ITAMCUBE/USDT,0.1573,0.1793,0.1557,0.1689,29907.48818492,4990.247349221397
1653696000,2022-05-28 00:00:00,ITAMCUBE/USDT,0.1629,0.1676,0.15,0.1556,87031.44210883,13621.41674541677
1653609600,2022-05-27 00:00:00,ITAMCUBE/USDT,0.1693,0.174,0.152,0.163,137379.96594126,22785.235389539929
1653523200,2022-05-26 00:00:00,ITAMCUBE/USDT,0.1619,0.3104,0.1541,0.1693,691985.13368589,134843.446414306563
1653436800,2022-05-25 00:00:00,ITAMCUBE/USDT,0.1533,0.1619,0.1472,0.1619,41503.13237217,6466.611337891348
1653350400,2022-05-24 00:00:00,ITAMCUBE/USDT,0.1872,0.1914,0.126,0.1527,280641.79903487,42283.81188047656
1653264000,2022-05-23 00:00:00,ITAMCUBE/USDT,0.197,0.22,0.1834,0.1873,131524.86103622,26608.657531818571
1653177600,2022-05-22 00:00:00,ITAMCUBE/USDT,0.1964,0.2069,0.19,0.193,32598.2662072,6431.456839702118
1653091200,2022-05-21 00:00:00,ITAMCUBE/USDT,0.196,0.1997,0.1904,0.1956,17651.3340603,3457.520188077144
1653004800,2022-05-20 00:00:00,ITAMCUBE/USDT,0.2052,0.23,0.1916,0.193,50192.77944158,10568.782993573846
1652918400,2022-05-19 00:00:00,ITAMCUBE/USDT,0.1906,0.2112,0.1853,0.205,43856.33500626,8795.346976129136
1652832000,2022-05-18 00:00:00,ITAMCUBE/USDT,0.2321,0.2421,0.1904,0.1904,60561.14518281,12984.510191646121
1652745600,2022-05-17 00:00:00,ITAMCUBE/USDT,0.235,0.2528,0.205,0.2321,96033.84711377,22071.779833300753
1652659200,2022-05-16 00:00:00,ITAMCUBE/USDT,0.197,0.4,0.1854,0.2348,846033.60936102,201639.876981502461
1652572800,2022-05-15 00:00:00,ITAMCUBE/USDT,0.1354,0.2164,0.1354,0.1912,334903.39581349,60401.878175340202
1652486400,2022-05-14 00:00:00,ITAMCUBE/USDT,0.128,0.1372,0.1102,0.1372,127634.60054531,15511.722937333591
1652400000,2022-05-13 00:00:00,ITAMCUBE/USDT,0.092,0.2,0.089,0.129,212762.6175333,29353.959935223338
1652313600,2022-05-12 00:00:00,ITAMCUBE/USDT,0.1167,0.1461,0.0651,0.088,128009.18415371,14242.8869465112
1652227200,2022-05-11 00:00:00,ITAMCUBE/USDT,0.2248,0.2248,0.1014,0.1014,259300.24128965,35229.266425966733
1652140800,2022-05-10 00:00:00,ITAMCUBE/USDT,0.2143,0.308,0.1725,0.2267,106950.26895796,24847.446031599321
1652054400,2022-05-09 00:00:00,ITAMCUBE/USDT,0.2488,0.3392,0.2143,0.2143,113573.36109295,32087.767491098275
1651968000,2022-05-08 00:00:00,ITAMCUBE/USDT,0.2838,0.2909,0.2291,0.2514,92602.05348267,23924.261152365576
1651881600,2022-05-07 00:00:00,ITAMCUBE/USDT,0.2886,0.2946,0.277,0.2838,21045.23858252,5889.066642202676
1651795200,2022-05-06 00:00:00,ITAMCUBE/USDT,0.3096,0.3148,0.28,0.2886,48065.7268183,14361.727461464598
1651708800,2022-05-05 00:00:00,ITAMCUBE/USDT,0.3316,0.5094,0.2821,0.3169,372382.69847837,139550.364670888198
1651622400,2022-05-04 00:00:00,ITAMCUBE/USDT,0.305,0.3318,0.2904,0.3315,39789.47870381,12363.948091202721
1651536000,2022-05-03 00:00:00,ITAMCUBE/USDT,0.3118,0.3493,0.2943,0.3052,56191.80141201,17646.700660488371
1651449600,2022-05-02 00:00:00,ITAMCUBE/USDT,0.3139,0.3393,0.2937,0.3118,33717.55130476,10576.964603026345
1651363200,2022-05-01 00:00:00,ITAMCUBE/USDT,0.3317,0.3455,0.2701,0.3162,49920.13223917,15186.498877444771
1651276800,2022-04-30 00:00:00,ITAMCUBE/USDT,0.3729,0.3934,0.3203,0.3317,46531.88049823,17310.18846790038
1651190400,2022-04-29 00:00:00,ITAMCUBE/USDT,0.4051,0.4296,0.3318,0.373,46679.27674777,18079.738068898796
1651104000,2022-04-28 00:00:00,ITAMCUBE/USDT,0.4021,0.4304,0.36,0.4051,627413.36079033,251869.732917723005
1651017600,2022-04-27 00:00:00,ITAMCUBE/USDT,0.4602,0.4602,0.3701,0.4021,110153.99043971,45446.852866554744
1650931200,2022-04-26 00:00:00,ITAMCUBE/USDT,0.4809,0.5298,0.441,0.4603,266270.31955743,128452.708130308371
1650844800,2022-04-25 00:00:00,ITAMCUBE/USDT,0.3854,0.62,0.3854,0.4836,673782.02185794,347796.314629971661
