https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MOVR,Volume USDT
1663387200,2022-09-17 04:00:00,MOVR/USDT,11.3573,11.4478,11.3573,11.406,666.83367121,7603.024294941117
1663383600,2022-09-17 03:00:00,MOVR/USDT,11.3623,11.3685,11.3526,11.3575,227.27919092,2582.095572528941
1663380000,2022-09-17 02:00:00,MOVR/USDT,11.4259,11.4337,11.3335,11.3627,1017.24465433,11574.804299857506
1663376400,2022-09-17 01:00:00,MOVR/USDT,11.3506,11.4515,11.3505,11.4349,436.077657,4970.256975808081
1663372800,2022-09-17 00:00:00,MOVR/USDT,11.2757,11.4,11.2757,11.3406,571.17065512,6481.92005353885
1663369200,2022-09-16 23:00:00,MOVR/USDT,11.218,11.2965,11.2157,11.2902,367.16374432,4136.568183503254
1663365600,2022-09-16 22:00:00,MOVR/USDT,11.241,11.2841,11.222,11.2362,404.39217525,4549.736074970305
1663362000,2022-09-16 21:00:00,MOVR/USDT,11.1911,11.2864,11.1815,11.241,550.75707001,6183.425207190295
1663358400,2022-09-16 20:00:00,MOVR/USDT,11.1412,11.1916,11.1357,11.1794,963.63510038,10759.446770598842
1663354800,2022-09-16 19:00:00,MOVR/USDT,11.0967,11.1638,11.0941,11.1357,603.43217384,6722.058442079827
1663351200,2022-09-16 18:00:00,MOVR/USDT,11.0263,11.1171,10.9741,11.0805,1162.38362978,12833.264025895181
1663347600,2022-09-16 17:00:00,MOVR/USDT,11.1123,11.1268,11,11.0268,2629.92313494,29020.013851099487
1663344000,2022-09-16 16:00:00,MOVR/USDT,11.1933,11.214,11.048,11.1129,1588.4072276,17677.826507305841
1663340400,2022-09-16 15:00:00,MOVR/USDT,11.2033,11.2628,11.15,11.2085,878.46013852,9829.213790356115
1663336800,2022-09-16 14:00:00,MOVR/USDT,11.1059,11.265,11.092,11.1908,710.67345127,7956.80126248265
1663333200,2022-09-16 13:00:00,MOVR/USDT,11.1866,11.2382,11.0715,11.0777,866.12312049,9664.005450866416
1663329600,2022-09-16 12:00:00,MOVR/USDT,11.2886,11.2917,11.1582,11.1854,440.23698027,4948.031367202268
1663326000,2022-09-16 11:00:00,MOVR/USDT,11.258,11.3163,11.223,11.2945,773.36571952,8718.989162292952
1663322400,2022-09-16 10:00:00,MOVR/USDT,11.1984,11.2665,11.1901,11.2577,419.0888608,4712.181051311035
1663318800,2022-09-16 09:00:00,MOVR/USDT,11.1441,11.2179,11.1441,11.1963,314.61438834,3521.163650315959
1663315200,2022-09-16 08:00:00,MOVR/USDT,11.2976,11.2976,11.1176,11.1581,761.47747202,8528.985799162761
1663311600,2022-09-16 07:00:00,MOVR/USDT,11.3263,11.331,11.2933,11.2999,288.2229373,3259.442368634086
1663308000,2022-09-16 06:00:00,MOVR/USDT,11.3071,11.3463,11.2935,11.3214,317.65029883,3594.281799187479
1663304400,2022-09-16 05:00:00,MOVR/USDT,11.3676,11.3676,11.3216,11.3315,225.51121308,2557.182555420044
1663300800,2022-09-16 04:00:00,MOVR/USDT,11.3289,11.387,11.326,11.3722,1073.07037569,12176.225729626309
1663297200,2022-09-16 03:00:00,MOVR/USDT,11.3147,11.3381,11.2904,11.3376,757.41805339,8575.366495617995
1663293600,2022-09-16 02:00:00,MOVR/USDT,11.3157,11.3193,11.2715,11.3095,455.45798269,5144.711270623181
1663290000,2022-09-16 01:00:00,MOVR/USDT,11.3967,11.4195,11.31,11.3388,1625.55797329,18429.863949104062
1663286400,2022-09-16 00:00:00,MOVR/USDT,11.3298,11.4088,11.2181,11.3967,2111.54319387,23888.431805254567
1663282800,2022-09-15 23:00:00,MOVR/USDT,11.398,11.4115,11.31,11.3264,515.54902146,5856.258360914026
1663279200,2022-09-15 22:00:00,MOVR/USDT,11.4449,11.5,11.3441,11.398,921.74617127,10564.824981849871
1663275600,2022-09-15 21:00:00,MOVR/USDT,11.4898,11.5188,11.4296,11.4863,318.88151855,3663.872091260665
1663272000,2022-09-15 20:00:00,MOVR/USDT,11.5545,11.5916,11.44,11.49,610.80145799,7029.651238299603
1663268400,2022-09-15 19:00:00,MOVR/USDT,11.5118,11.5722,11.4591,11.5638,618.08730614,7110.284427416178
1663264800,2022-09-15 18:00:00,MOVR/USDT,11.5483,11.6069,11.4752,11.5064,302.43430662,3494.46926015706
1663261200,2022-09-15 17:00:00,MOVR/USDT,11.5584,11.6172,11.5453,11.5813,716.96119685,8303.220648524443
1663257600,2022-09-15 16:00:00,MOVR/USDT,11.4966,11.5573,11.3913,11.5485,1207.609342,13839.981761791108
1663254000,2022-09-15 15:00:00,MOVR/USDT,11.3661,11.5573,11.2857,11.4947,2029.7681051,23196.982986297296
1663250400,2022-09-15 14:00:00,MOVR/USDT,11.851,11.8655,11.3614,11.3919,3223.32077466,37285.262433991061
1663246800,2022-09-15 13:00:00,MOVR/USDT,11.8724,11.8724,11.7204,11.8505,1494.54132829,17646.841166796446
1663243200,2022-09-15 12:00:00,MOVR/USDT,11.869,11.925,11.8005,11.8689,710.04181813,8426.551708366663
1663239600,2022-09-15 11:00:00,MOVR/USDT,11.8023,11.8885,11.7672,11.85,1521.51939789,18011.020160170298
1663236000,2022-09-15 10:00:00,MOVR/USDT,11.7993,11.8236,11.757,11.7968,1772.53728394,20905.084923872123
1663232400,2022-09-15 09:00:00,MOVR/USDT,11.7808,11.7895,11.7123,11.7668,711.66345615,8371.435358083601
1663228800,2022-09-15 08:00:00,MOVR/USDT,11.8497,11.8676,11.7321,11.7859,691.69658912,8145.303015258566
1663225200,2022-09-15 07:00:00,MOVR/USDT,11.7799,11.9797,11.773,11.8791,1413.64252972,16807.060395058831
1663221600,2022-09-15 06:00:00,MOVR/USDT,11.7975,11.934,11.6385,11.766,4706.20590472,55365.125310418547
1663218000,2022-09-15 05:00:00,MOVR/USDT,11.7448,11.8,11.723,11.7835,982.11017594,11560.847156356746
1663214400,2022-09-15 04:00:00,MOVR/USDT,11.7358,11.7668,11.6894,11.7453,626.52521805,7350.338070676859
1663210800,2022-09-15 03:00:00,MOVR/USDT,11.8359,11.8359,11.6753,11.7363,1852.20468904,21731.079604983031
1663207200,2022-09-15 02:00:00,MOVR/USDT,11.9034,11.9034,11.8,11.8438,779.52464483,9243.402235262752
1663203600,2022-09-15 01:00:00,MOVR/USDT,11.9049,11.9085,11.7667,11.9055,628.35891796,7441.44026649274
1663200000,2022-09-15 00:00:00,MOVR/USDT,12.0054,12.0164,11.8975,11.9049,440.83422367,5283.67158429269
1663196400,2022-09-14 23:00:00,MOVR/USDT,12.046,12.0663,11.9714,11.9946,693.94504802,8338.002292138166
1663192800,2022-09-14 22:00:00,MOVR/USDT,11.9517,12.0584,11.95,12.0583,675.70638693,8119.058362270837
1663189200,2022-09-14 21:00:00,MOVR/USDT,11.9069,11.9517,11.8579,11.9517,796.87919813,9483.688490349045
1663185600,2022-09-14 20:00:00,MOVR/USDT,11.8847,11.9226,11.8568,11.8994,702.15301516,8350.542607031487
1663182000,2022-09-14 19:00:00,MOVR/USDT,11.825,11.8852,11.7941,11.8847,1000.35579532,11843.979110114815
1663178400,2022-09-14 18:00:00,MOVR/USDT,11.8878,11.8878,11.6702,11.8239,4079.42678503,48116.839285162579
1663174800,2022-09-14 17:00:00,MOVR/USDT,11.895,11.9469,11.8652,11.8883,1377.02486024,16387.084530872002
1663171200,2022-09-14 16:00:00,MOVR/USDT,11.8817,11.92,11.8077,11.8845,1768.40533493,20975.208812248879
1663167600,2022-09-14 15:00:00,MOVR/USDT,11.9505,11.9561,11.8465,11.8792,1233.83112141,14666.03367347529
1663164000,2022-09-14 14:00:00,MOVR/USDT,11.9768,11.986,11.8862,11.9478,984.58471232,11753.719923922637
1663160400,2022-09-14 13:00:00,MOVR/USDT,11.9756,12.0462,11.8835,11.9828,1034.00343317,12390.885280434861
1663156800,2022-09-14 12:00:00,MOVR/USDT,11.8466,12.0155,11.79,11.9521,953.28983495,11339.635632442514
1663153200,2022-09-14 11:00:00,MOVR/USDT,11.9298,11.9414,11.7925,11.8324,1273.4586881,15093.641445825396
1663149600,2022-09-14 10:00:00,MOVR/USDT,11.9348,11.9593,11.8967,11.9409,550.68971731,6568.998842993793
1663146000,2022-09-14 09:00:00,MOVR/USDT,11.9523,11.958,11.8959,11.9516,874.06969296,10432.644726297347
1663142400,2022-09-14 08:00:00,MOVR/USDT,11.9076,11.9717,11.83,11.9509,1397.85116951,16647.857303066139
1663138800,2022-09-14 07:00:00,MOVR/USDT,11.9992,12.0474,11.8639,11.9166,742.25032382,8892.608674144799
1663135200,2022-09-14 06:00:00,MOVR/USDT,12.0481,12.0741,11.9706,11.9883,1683.04781549,20237.032087746104
1663131600,2022-09-14 05:00:00,MOVR/USDT,12.1371,12.1474,12.0571,12.0676,563.53119991,6820.368969211721
1663128000,2022-09-14 04:00:00,MOVR/USDT,12.0802,12.1483,12.0615,12.1242,749.18577105,9078.673566588671
1663124400,2022-09-14 03:00:00,MOVR/USDT,12.1112,12.1645,12.0708,12.0982,306.86889705,3716.886448262349
1663120800,2022-09-14 02:00:00,MOVR/USDT,12.0238,12.1541,12.0238,12.1168,713.75434924,8644.131301528251
1663117200,2022-09-14 01:00:00,MOVR/USDT,11.9211,12.0526,11.9211,12.0526,932.6182529,11202.170857299399
1663113600,2022-09-14 00:00:00,MOVR/USDT,11.8923,11.957,11.8368,11.9256,366.55954536,4358.762140734637
1663110000,2022-09-13 23:00:00,MOVR/USDT,11.9855,11.9998,11.89,11.906,909.57492218,10830.92790075669
1663106400,2022-09-13 22:00:00,MOVR/USDT,11.9805,12.0746,11.9412,12.0036,948.40950704,11383.972881882108
1663102800,2022-09-13 21:00:00,MOVR/USDT,12.0524,12.1037,11.908,11.9805,726.40256471,8718.013836634444
1663099200,2022-09-13 20:00:00,MOVR/USDT,12.007,12.3,12.007,12.0571,1551.81966912,18825.779022968746
1663095600,2022-09-13 19:00:00,MOVR/USDT,11.7976,12.0202,11.7374,12.007,1377.52118574,16332.739605869744
1663092000,2022-09-13 18:00:00,MOVR/USDT,12.028,12.0349,11.7686,11.804,2319.38291784,27553.98021772211
1663088400,2022-09-13 17:00:00,MOVR/USDT,11.9436,12.0728,11.9182,12.0279,1771.7156325,21277.604820260562
1663084800,2022-09-13 16:00:00,MOVR/USDT,11.9001,11.9853,11.8741,11.9287,1733.80789816,20676.98491926271
1663081200,2022-09-13 15:00:00,MOVR/USDT,11.9198,11.9616,11.8565,11.9269,2320.92407856,27683.536790124926
1663077600,2022-09-13 14:00:00,MOVR/USDT,11.9365,11.9986,11.802,11.9234,2436.98419716,29012.113206325869
1663074000,2022-09-13 13:00:00,MOVR/USDT,11.947,12.0631,11.8862,11.9365,3332.955938,39917.47565715387
1663070400,2022-09-13 12:00:00,MOVR/USDT,12.5961,12.8425,11.7215,11.9569,10590.7034546,129841.275527267247
1663066800,2022-09-13 11:00:00,MOVR/USDT,12.5105,12.7192,12.5105,12.6164,6375.42619177,80613.764396076392
1663063200,2022-09-13 10:00:00,MOVR/USDT,12.4428,12.5314,12.4313,12.5083,496.40031874,6196.798970695228
1663059600,2022-09-13 09:00:00,MOVR/USDT,12.5063,12.5519,12.4178,12.4475,369.28033554,4612.516950253098
1663056000,2022-09-13 08:00:00,MOVR/USDT,12.602,12.6037,12.48,12.5063,538.09997641,6765.177985989657
1663052400,2022-09-13 07:00:00,MOVR/USDT,12.5782,12.6304,12.5084,12.6037,677.08360657,8514.769164399986
1663048800,2022-09-13 06:00:00,MOVR/USDT,12.6244,12.7221,12.5431,12.5773,720.99507317,9114.1640948955
1663045200,2022-09-13 05:00:00,MOVR/USDT,12.5519,12.646,12.5519,12.6073,802.0230435,10124.610767658032
1663041600,2022-09-13 04:00:00,MOVR/USDT,12.5491,12.6494,12.5309,12.553,606.10336844,7623.75213270339
1663038000,2022-09-13 03:00:00,MOVR/USDT,12.53,12.5644,12.485,12.5491,255.12186391,3194.3807431793
1663034400,2022-09-13 02:00:00,MOVR/USDT,12.4928,12.5483,12.4136,12.5184,550.38690244,6876.788413339726
1663030800,2022-09-13 01:00:00,MOVR/USDT,12.4443,13.7347,12.4041,12.5243,9238.86811767,117927.13764116445
1663027200,2022-09-13 00:00:00,MOVR/USDT,12.6533,12.6702,12.2794,12.451,2482.0568726,31010.798145003072
1663023600,2022-09-12 23:00:00,MOVR/USDT,12.5761,12.6779,12.5594,12.6659,2770.89002458,34957.148241934039
1663020000,2022-09-12 22:00:00,MOVR/USDT,12.6893,12.7251,12.5405,12.5753,754.6807446,9521.675197205439
1663016400,2022-09-12 21:00:00,MOVR/USDT,12.804,12.8166,12.6,12.6893,1995.65087114,25355.412804651704
1663012800,2022-09-12 20:00:00,MOVR/USDT,12.8581,12.8955,12.7711,12.8085,857.85760953,11003.197520746588
1663009200,2022-09-12 19:00:00,MOVR/USDT,12.9096,12.9104,12.8033,12.8391,744.59060965,9574.847212910846
1663005600,2022-09-12 18:00:00,MOVR/USDT,12.8879,12.9189,12.8448,12.9037,1574.90615894,20293.571760354827
1663002000,2022-09-12 17:00:00,MOVR/USDT,12.8165,12.916,12.7537,12.9046,1114.61222844,14269.476186635078
1662998400,2022-09-12 16:00:00,MOVR/USDT,12.762,12.8289,12.66,12.8139,1364.96061615,17392.775248657752
1662994800,2022-09-12 15:00:00,MOVR/USDT,13.0243,13.0243,12.6795,12.7642,2954.23030432,37989.861464446098
1662991200,2022-09-12 14:00:00,MOVR/USDT,13.0756,13.1714,12.9971,13.0245,1415.72286712,18502.800509473324
1662987600,2022-09-12 13:00:00,MOVR/USDT,13.0948,13.1073,13.0021,13.0755,1176.65977273,15362.796570227709
1662984000,2022-09-12 12:00:00,MOVR/USDT,13.1258,13.1715,13.0854,13.1144,1072.96664635,14076.292121183807
1662980400,2022-09-12 11:00:00,MOVR/USDT,13.0591,13.2141,13.0443,13.1208,1400.16870028,18351.598312379789
1662976800,2022-09-12 10:00:00,MOVR/USDT,13.017,13.0994,12.8383,13.0591,1696.33446787,22024.757978105098
1662973200,2022-09-12 09:00:00,MOVR/USDT,12.9696,13.0589,12.9341,13.012,1172.09344129,15229.975467253671
1662969600,2022-09-12 08:00:00,MOVR/USDT,12.9673,12.9929,12.8916,12.975,1964.72648115,25445.01999547468
1662966000,2022-09-12 07:00:00,MOVR/USDT,12.8126,12.9931,12.8085,12.9829,1039.13937844,13415.461741224522
1662962400,2022-09-12 06:00:00,MOVR/USDT,12.7317,12.8284,12.6857,12.8182,1215.33324759,15519.821718883789
1662958800,2022-09-12 05:00:00,MOVR/USDT,12.7418,12.785,12.703,12.7552,629.297,8026.828654
1662955200,2022-09-12 04:00:00,MOVR/USDT,12.725,12.7553,12.6834,12.7424,374.74581881,4763.793270371816
1662951600,2022-09-12 03:00:00,MOVR/USDT,12.7961,12.8373,12.6639,12.7045,1058.07243894,13497.101578495198
1662948000,2022-09-12 02:00:00,MOVR/USDT,12.9529,12.991,12.6659,12.7967,4141.12404735,53058.749673133285
1662944400,2022-09-12 01:00:00,MOVR/USDT,12.7723,13.0404,12.7,12.9629,2277.45781379,29377.123164011826
1662940800,2022-09-12 00:00:00,MOVR/USDT,12.9269,12.9283,12.7563,12.7563,1341.83175332,17218.055786727608
1662937200,2022-09-11 23:00:00,MOVR/USDT,12.8229,12.9388,12.7966,12.928,1681.19266756,21599.397578260655
1662933600,2022-09-11 22:00:00,MOVR/USDT,12.6708,12.8602,12.62,12.8229,1103.88924986,14069.078936713765
1662930000,2022-09-11 21:00:00,MOVR/USDT,12.8662,12.9065,12.6691,12.6981,2562.94926179,32782.511082295981
1662926400,2022-09-11 20:00:00,MOVR/USDT,12.9722,13.2969,12.6858,12.8602,4884.93009239,63205.079269641372
1662922800,2022-09-11 19:00:00,MOVR/USDT,13.0359,13.0371,12.928,12.976,717.5660497,9321.102790903031
1662919200,2022-09-11 18:00:00,MOVR/USDT,13.0393,13.1152,12.9975,13.0188,1971.99806988,25776.336075143911
1662915600,2022-09-11 17:00:00,MOVR/USDT,13.1917,13.2399,13.0394,13.0424,3407.38490014,44876.976941090699
1662912000,2022-09-11 16:00:00,MOVR/USDT,13.0314,13.4212,13.0314,13.1909,6243.748215,82255.022195277587
1662908400,2022-09-11 15:00:00,MOVR/USDT,13.084,13.22,12.9364,13.0347,3232.30808423,42233.044150253216
1662904800,2022-09-11 14:00:00,MOVR/USDT,13.1881,13.213,13.0282,13.0888,4372.64459236,57567.405186935176
1662901200,2022-09-11 13:00:00,MOVR/USDT,13.2115,13.2115,13.077,13.1705,2436.93091093,32035.415871336097
1662897600,2022-09-11 12:00:00,MOVR/USDT,13.1577,13.229,13.0972,13.2,1413.51783075,18588.042882330375
1662894000,2022-09-11 11:00:00,MOVR/USDT,13.0668,13.1993,13.0637,13.1533,1438.12662277,18874.079727704316
1662890400,2022-09-11 10:00:00,MOVR/USDT,13.1427,13.1655,13.0262,13.0677,2703.67397587,35373.504577022838
1662886800,2022-09-11 09:00:00,MOVR/USDT,13.1872,13.1953,13.1351,13.1386,673.51037586,8867.79294102512
1662883200,2022-09-11 08:00:00,MOVR/USDT,13.0759,13.1912,13.0541,13.1839,1421.75815603,18653.334346966745
1662879600,2022-09-11 07:00:00,MOVR/USDT,13.0337,13.0892,12.9952,13.0663,542.55842918,7083.634005089129
1662876000,2022-09-11 06:00:00,MOVR/USDT,13.1906,13.2046,12.8903,13.0193,2237.04518198,29180.402002335076
1662872400,2022-09-11 05:00:00,MOVR/USDT,13.196,13.2408,13.1384,13.2135,1533.9740039,20238.055214031943
1662868800,2022-09-11 04:00:00,MOVR/USDT,13.1939,13.2642,13.1633,13.1962,462.48337192,6112.590156892147
1662865200,2022-09-11 03:00:00,MOVR/USDT,13.2323,13.238,13.1679,13.1939,693.42844334,9153.832482435517
1662861600,2022-09-11 02:00:00,MOVR/USDT,13.313,13.313,13.1985,13.2089,1981.44022841,26253.358011056373
1662858000,2022-09-11 01:00:00,MOVR/USDT,13.4194,13.4646,13.3195,13.3195,886.0174001,11873.214887122516
1662854400,2022-09-11 00:00:00,MOVR/USDT,13.4151,13.6157,13.3546,13.4341,1237.68530419,16626.894596131131
1662850800,2022-09-10 23:00:00,MOVR/USDT,13.4996,13.523,13.4215,13.4215,1176.18478109,15857.31515888171
1662847200,2022-09-10 22:00:00,MOVR/USDT,13.5428,13.7878,13.379,13.5104,5730.89789559,77805.319258716541
1662843600,2022-09-10 21:00:00,MOVR/USDT,13.305,14.1315,13.305,13.5086,6132.22329976,83881.211994652998
1662840000,2022-09-10 20:00:00,MOVR/USDT,13.346,13.3537,13.1205,13.313,1387.66724036,18347.224134087454
1662836400,2022-09-10 19:00:00,MOVR/USDT,13.2427,13.4853,13.2106,13.3454,2485.41337877,33236.31036248502
1662832800,2022-09-10 18:00:00,MOVR/USDT,13.3292,13.3455,13.184,13.2427,2161.43027241,28620.615503447803
1662829200,2022-09-10 17:00:00,MOVR/USDT,13.0125,13.3458,12.9106,13.3225,6124.65764901,80493.342029615172
1662825600,2022-09-10 16:00:00,MOVR/USDT,12.8771,13.0337,12.8021,13.0137,1674.58162186,21637.281852788732
1662822000,2022-09-10 15:00:00,MOVR/USDT,12.839,12.9492,12.7926,12.8771,2133.85208301,27480.047055872673
1662818400,2022-09-10 14:00:00,MOVR/USDT,12.8251,12.9416,12.7702,12.8366,2498.85918559,32101.614983614708
1662814800,2022-09-10 13:00:00,MOVR/USDT,13.095,13.1192,12.75,12.8257,6347.57704937,82012.774625733468
1662811200,2022-09-10 12:00:00,MOVR/USDT,13.1027,13.3913,12.92,13.0933,3990.11803108,52286.959460710508
1662807600,2022-09-10 11:00:00,MOVR/USDT,13.0902,13.1842,13.0527,13.0852,1272.47488166,16671.224606641415
1662804000,2022-09-10 10:00:00,MOVR/USDT,13.0803,13.2254,12.9008,13.0902,2901.98769108,37851.285465259874
1662800400,2022-09-10 09:00:00,MOVR/USDT,12.8744,13.3296,12.7429,13.0854,5835.36546171,76224.567669755528
1662796800,2022-09-10 08:00:00,MOVR/USDT,12.6913,13.006,12.6913,12.8733,3799.33721191,49013.788623450753
1662793200,2022-09-10 07:00:00,MOVR/USDT,12.9488,13.028,12.6824,12.6824,1595.18862671,20577.571054453824
1662789600,2022-09-10 06:00:00,MOVR/USDT,12.8205,12.9494,12.7556,12.9494,1583.4896788,20339.071153132843
1662786000,2022-09-10 05:00:00,MOVR/USDT,12.8103,12.8614,12.7831,12.8207,1922.55929461,24626.350291949216
1662782400,2022-09-10 04:00:00,MOVR/USDT,12.779,12.8477,12.7733,12.7886,681.7112022,8729.832551132327
1662778800,2022-09-10 03:00:00,MOVR/USDT,12.8605,12.8708,12.6213,12.7574,2631.56901867,33645.099308144172
1662775200,2022-09-10 02:00:00,MOVR/USDT,12.8358,12.8829,12.784,12.8829,388.4753319,4981.036876954968
1662771600,2022-09-10 01:00:00,MOVR/USDT,12.8812,13.107,12.6818,12.8466,6097.58891412,78453.752309119453
1662768000,2022-09-10 00:00:00,MOVR/USDT,12.9037,12.9445,12.7802,12.8812,770.82490745,9897.718184348032
1662764400,2022-09-09 23:00:00,MOVR/USDT,12.9332,13.1301,12.8054,12.9354,5444.28057968,70521.460734572982
1662760800,2022-09-09 22:00:00,MOVR/USDT,12.6535,12.9445,12.6526,12.9324,4099.53446875,52731.835547265803
1662757200,2022-09-09 21:00:00,MOVR/USDT,12.685,12.7624,12.657,12.657,2415.90356945,30672.941948376509
1662753600,2022-09-09 20:00:00,MOVR/USDT,12.7087,12.7718,12.6345,12.6808,2631.20209483,33443.467656581856
1662750000,2022-09-09 19:00:00,MOVR/USDT,12.6414,12.7907,12.6154,12.7383,1219.38476978,15481.412336188649
1662746400,2022-09-09 18:00:00,MOVR/USDT,12.7094,12.98,12.6081,12.6457,4587.98053569,58520.014273736297
1662742800,2022-09-09 17:00:00,MOVR/USDT,12.6928,12.8209,12.651,12.71,3247.90175012,41416.986333526097
1662739200,2022-09-09 16:00:00,MOVR/USDT,12.7509,12.769,12.6213,12.678,1507.84555353,19136.546608436401
1662735600,2022-09-09 15:00:00,MOVR/USDT,12.7621,12.8555,12.703,12.727,1835.06931694,23452.243160609777
1662732000,2022-09-09 14:00:00,MOVR/USDT,12.7962,12.8504,12.6561,12.7627,3161.37002094,40406.610999460833
1662728400,2022-09-09 13:00:00,MOVR/USDT,12.7808,12.8284,12.5997,12.807,4699.62174686,59714.847889069542
1662724800,2022-09-09 12:00:00,MOVR/USDT,12.7091,12.8901,12.65,12.7761,2308.52533033,29460.71819199092
1662721200,2022-09-09 11:00:00,MOVR/USDT,12.7636,12.8,12.6925,12.7061,2076.58835384,26474.974580942126
1662717600,2022-09-09 10:00:00,MOVR/USDT,12.6609,12.79,12.6409,12.7716,1052.22642786,13396.338134809827
1662714000,2022-09-09 09:00:00,MOVR/USDT,12.6989,12.6989,12.6022,12.6782,1597.79627518,20195.191999813566
1662710400,2022-09-09 08:00:00,MOVR/USDT,12.6743,12.7878,12.6657,12.698,2895.10060065,36773.48652180156
1662706800,2022-09-09 07:00:00,MOVR/USDT,12.6814,12.7407,12.6157,12.6743,2202.02320718,27913.349885508509
1662703200,2022-09-09 06:00:00,MOVR/USDT,12.5986,12.74,12.5628,12.6659,1400.61364699,17718.611383951798
1662699600,2022-09-09 05:00:00,MOVR/USDT,12.6232,12.6638,12.53,12.6026,4793.92053797,60372.656570090389
1662696000,2022-09-09 04:00:00,MOVR/USDT,12.5628,12.6779,12.5628,12.6254,2507.13319393,31632.778021930932
1662692400,2022-09-09 03:00:00,MOVR/USDT,12.365,12.5738,12.3373,12.5628,1447.38587745,18035.351623466947
1662688800,2022-09-09 02:00:00,MOVR/USDT,12.3214,12.3806,12.3214,12.37,625.22628954,7722.848183801103
1662685200,2022-09-09 01:00:00,MOVR/USDT,12.2863,12.3425,12.2352,12.3198,427.21937876,5245.568694444061
1662681600,2022-09-09 00:00:00,MOVR/USDT,12.3368,12.4686,12.2633,12.27,2029.84057984,25122.421576184961
1662678000,2022-09-08 23:00:00,MOVR/USDT,12.1867,12.355,12.1867,12.3307,1158.29440501,14178.248434083254
1662674400,2022-09-08 22:00:00,MOVR/USDT,12.1913,12.2059,12.0859,12.17,1745.37672086,21202.861896150982
1662670800,2022-09-08 21:00:00,MOVR/USDT,12.2228,12.2256,12.1521,12.21,2365.41100573,28803.825936454885
1662667200,2022-09-08 20:00:00,MOVR/USDT,12.3397,12.4708,11.84,12.225,5156.87005396,62892.7071796845
1662663600,2022-09-08 19:00:00,MOVR/USDT,12.1652,12.3346,12.1454,12.3346,1557.8495937,19058.977617929958
1662660000,2022-09-08 18:00:00,MOVR/USDT,12.1304,12.2203,12.102,12.1743,798.39066298,9724.168954218662
1662656400,2022-09-08 17:00:00,MOVR/USDT,12.1603,12.21,12.0861,12.1456,606.89601461,7377.457031034576
1662652800,2022-09-08 16:00:00,MOVR/USDT,12.1592,12.207,12.0605,12.16,1561.01314417,18928.728068361868
1662649200,2022-09-08 15:00:00,MOVR/USDT,12.2,12.2726,12.138,12.1501,1781.28538706,21718.41916967305
1662645600,2022-09-08 14:00:00,MOVR/USDT,12.1102,12.1994,12.0238,12.1962,1267.52549638,15329.038897959799
