https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA3L,Volume USDT
1655942400,2022-06-23 00:00:00,MANA3L/USDT,0.001793,0.002272,0.001767,0.002137,138895773.68854514,287115.1748418863444
1655856000,2022-06-22 00:00:00,MANA3L/USDT,0.001856,0.002099,0.001552,0.001786,137996905.10565097,245781.22520861610233
1655769600,2022-06-21 00:00:00,MANA3L/USDT,0.001778,0.002297,0.001682,0.001845,132814288.01303329,261809.97907312376627
1655683200,2022-06-20 00:00:00,MANA3L/USDT,0.001755,0.00195,0.001513,0.001774,140528542.35730896,243119.75055174800522
1655596800,2022-06-19 00:00:00,MANA3L/USDT,0.001466,0.001837,0.001307,0.001752,98908696.64289616,155614.17160855436594
1655510400,2022-06-18 00:00:00,MANA3L/USDT,0.002042,0.002206,0.001221,0.001477,118747112.25122651,194005.96212107298056
1655424000,2022-06-17 00:00:00,MANA3L/USDT,0.001897,0.002309,0.001812,0.002062,94291064.60428327,192988.38802176991394
1655337600,2022-06-16 00:00:00,MANA3L/USDT,0.002928,0.003084,0.00181,0.001876,200614817.10293959,456035.8392603598457
1655251200,2022-06-15 00:00:00,MANA3L/USDT,0.002117,0.002936,0.001646,0.002926,167964772.49951037,379428.06737204550677
1655164800,2022-06-14 00:00:00,MANA3L/USDT,0.002191,0.002565,0.001751,0.002142,94874374.40039125,201990.55466205017939
1655078400,2022-06-13 00:00:00,MANA3L/USDT,0.001917,0.002595,0.001551,0.002148,172224346.5850411,353448.29425126918403
1654992000,2022-06-12 00:00:00,MANA3L/USDT,0.002101,0.002623,0.001648,0.001908,66491088.65311361,138500.30554636056954
1654905600,2022-06-11 00:00:00,MANA3L/USDT,0.002802,0.003215,0.00193,0.002098,38393397.66124439,92158.57675258575915
1654819200,2022-06-10 00:00:00,MANA3L/USDT,0.003756,0.003886,0.002768,0.002802,34759599.88000417,115360.88868670798463
1654732800,2022-06-09 00:00:00,MANA3L/USDT,0.003862,0.0042,0.003699,0.003747,20131965.31622992,78727.6788113793981
1654646400,2022-06-08 00:00:00,MANA3L/USDT,0.004446,0.004591,0.00377,0.00383,14391316.9794287,59095.35699083811527
1654560000,2022-06-07 00:00:00,MANA3L/USDT,0.004317,0.004567,0.003427,0.004456,33197117.27055916,129957.34059530753516
1654473600,2022-06-06 00:00:00,MANA3L/USDT,0.00391,0.004919,0.003881,0.004369,25942783.32187685,115146.06465577508684
1654387200,2022-06-05 00:00:00,MANA3L/USDT,0.003946,0.004165,0.003666,0.003869,15607169.24750338,60738.50245707237842
1654300800,2022-06-04 00:00:00,MANA3L/USDT,0.003957,0.004139,0.003536,0.003946,13945469.03733038,54361.66190704469295
1654214400,2022-06-03 00:00:00,MANA3L/USDT,0.004705,0.004751,0.003677,0.003958,19325798.96233809,80029.0988914137504
1654128000,2022-06-02 00:00:00,MANA3L/USDT,0.00402,0.00482,0.003743,0.004704,20261578.581487,85108.68718791557304
1654041600,2022-06-01 00:00:00,MANA3L/USDT,0.005655,0.005853,0.003774,0.004045,22327832.4139171,105462.0822257931249
1653955200,2022-05-31 00:00:00,MANA3L/USDT,0.005659,0.006432,0.005017,0.005677,40371597.9717093,226850.34232744977372
1653868800,2022-05-30 00:00:00,MANA3L/USDT,0.004195,0.005813,0.004017,0.005646,43397288.25307134,222840.49836944980504
1653782400,2022-05-29 00:00:00,MANA3L/USDT,0.004045,0.004222,0.003524,0.004218,13788656.13886773,53645.06604987864683
1653696000,2022-05-28 00:00:00,MANA3L/USDT,0.003722,0.004205,0.003642,0.004096,13673452.01026447,54333.65520794600779
1653609600,2022-05-27 00:00:00,MANA3L/USDT,0.004508,0.004636,0.003398,0.003698,37304037.29979584,144805.54378092589055
1653523200,2022-05-26 00:00:00,MANA3L/USDT,0.005534,0.006338,0.003609,0.004438,50693100.99754455,253699.54564732126381
1653436800,2022-05-25 00:00:00,MANA3L/USDT,0.005283,0.005977,0.004661,0.005496,23590300.70268254,124322.85927476087641
1653350400,2022-05-24 00:00:00,MANA3L/USDT,0.005141,0.005607,0.004234,0.005286,25506970.6347003,126165.52628717095733
1653264000,2022-05-23 00:00:00,MANA3L/USDT,0.006361,0.007025,0.004841,0.005004,33586407.37409201,211373.57199523386673
1653177600,2022-05-22 00:00:00,MANA3L/USDT,0.006206,0.006896,0.005766,0.006302,27666190.17436349,176472.01378330023929
1653091200,2022-05-21 00:00:00,MANA3L/USDT,0.005837,0.0066,0.005305,0.006218,25561916.32172907,153038.90566046885194
1653004800,2022-05-20 00:00:00,MANA3L/USDT,0.006717,0.007499,0.004984,0.005765,38110239.72897317,234391.51119841178032
1652918400,2022-05-19 00:00:00,MANA3L/USDT,0.005385,0.007645,0.004541,0.006719,38054923.99207941,229422.12667961822661
1652832000,2022-05-18 00:00:00,MANA3L/USDT,0.009695,0.0103,0.005255,0.005385,22811250.20715866,162481.63275037342739
1652745600,2022-05-17 00:00:00,MANA3L/USDT,0.008702,0.010557,0.008101,0.009612,17357219.23930414,162792.69976529712556
1652659200,2022-05-16 00:00:00,MANA3L/USDT,0.013484,0.013484,0.008195,0.008602,19371158.06826826,189837.46094638820335
1652572800,2022-05-15 00:00:00,MANA3L/USDT,0.013497,0.014279,0.009548,0.013484,21959133.81160958,254101.07534926632672
1652486400,2022-05-14 00:00:00,MANA3L/USDT,0.007097,0.013865,0.006818,0.013612,81846904.45658731,799105.77555303375457
1652400000,2022-05-13 00:00:00,MANA3L/USDT,0.003,0.0095,0.00285,0.007165,72014130.83273849,495269.6626626762266
1652313600,2022-05-12 00:00:00,MANA3L/USDT,0.0039,0.0055,0.002,0.003,339557088.7648622,1026400.85509159719938
1652227200,2022-05-11 00:00:00,MANA3L/USDT,0.0148,0.0164,0.0034,0.0039,97123878.12195393,618874.665570208807
1652140800,2022-05-10 00:00:00,MANA3L/USDT,0.0137,0.0197,0.0114,0.0148,20537104.00045433,324012.786344749078
1652054400,2022-05-09 00:00:00,MANA3L/USDT,0.028,0.0298,0.0131,0.0138,14839829.0883536,290595.061285016087
1651968000,2022-05-08 00:00:00,MANA3L/USDT,0.031,0.0317,0.0269,0.0287,3519940.31374858,104218.630768621277
1651881600,2022-05-07 00:00:00,MANA3L/USDT,0.037,0.0374,0.0288,0.0308,2180222.98692749,72207.95240855092
1651795200,2022-05-06 00:00:00,MANA3L/USDT,0.0381,0.0399,0.0325,0.0366,3309434.26780829,120380.096223339091
1651708800,2022-05-05 00:00:00,MANA3L/USDT,0.0618,0.0636,0.0343,0.0383,4332751.53661987,195072.485785327359
1651622400,2022-05-04 00:00:00,MANA3L/USDT,0.0443,0.0637,0.0442,0.0614,3744561.73251541,190856.893586105828
1651536000,2022-05-03 00:00:00,MANA3L/USDT,0.0474,0.0556,0.0417,0.0444,3222339.22900182,153238.488213508609
1651449600,2022-05-02 00:00:00,MANA3L/USDT,0.0492,0.0547,0.0404,0.0481,3217720.68383011,151142.519472602374
1651363200,2022-05-01 00:00:00,MANA3L/USDT,0.0422,0.0523,0.0398,0.0496,3014950.49056833,139544.132323879413
1651276800,2022-04-30 00:00:00,MANA3L/USDT,0.072,0.0755,0.0339,0.0416,2168391.36590511,119461.30623823933
1651190400,2022-04-29 00:00:00,MANA3L/USDT,0.0948,0.0967,0.0656,0.0725,1580840.54037508,120835.190542994888
1651104000,2022-04-28 00:00:00,MANA3L/USDT,0.1,0.1033,0.0905,0.0947,771771.11455598,74749.42929816105
1651017600,2022-04-27 00:00:00,MANA3L/USDT,0.0952,0.1071,0.0925,0.1003,862883.67692501,86696.380990185569
1650931200,2022-04-26 00:00:00,MANA3L/USDT,0.129,0.1377,0.0896,0.0947,1223217.47074596,134968.583278852196
1650844800,2022-04-25 00:00:00,MANA3L/USDT,0.133,0.133,0.1026,0.1281,1241167.33292768,146513.923798576713
1650758400,2022-04-24 00:00:00,MANA3L/USDT,0.1363,0.1394,0.1257,0.1348,439504.2721234,57584.670043923421
1650672000,2022-04-23 00:00:00,MANA3L/USDT,0.1407,0.1428,0.1318,0.1347,499785.44206938,69333.302769198715
1650585600,2022-04-22 00:00:00,MANA3L/USDT,0.1396,0.1496,0.136,0.1409,551597.79261477,77911.003099291092
1650499200,2022-04-21 00:00:00,MANA3L/USDT,0.156,0.1688,0.133,0.1389,736204.12385414,115665.786426586976
1650412800,2022-04-20 00:00:00,MANA3L/USDT,0.1711,0.1876,0.1491,0.1553,1324777.52622904,220322.9205422085
1650326400,2022-04-19 00:00:00,MANA3L/USDT,0.1542,0.179,0.1504,0.1706,878533.24572881,145821.235834128642
1650240000,2022-04-18 00:00:00,MANA3L/USDT,0.1464,0.1563,0.127,0.1543,1009091.99861258,144399.744554878002
1650153600,2022-04-17 00:00:00,MANA3L/USDT,0.1711,0.1715,0.1434,0.1468,646444.62197344,104835.757674717703
1650067200,2022-04-16 00:00:00,MANA3L/USDT,0.1695,0.1796,0.1611,0.1712,785300.32499822,134520.37728471903
1649980800,2022-04-15 00:00:00,MANA3L/USDT,0.1653,0.1729,0.1596,0.17,518529.79748715,87139.625474447923
1649894400,2022-04-14 00:00:00,MANA3L/USDT,0.1834,0.1938,0.1591,0.1635,877924.19261083,153658.789078445747
1649808000,2022-04-13 00:00:00,MANA3L/USDT,0.1729,0.1908,0.1621,0.1846,581261.49708249,103512.704773103443
1649721600,2022-04-12 00:00:00,MANA3L/USDT,0.1539,0.1858,0.1519,0.1731,801610.09806486,135840.944669835074
1649635200,2022-04-11 00:00:00,MANA3L/USDT,0.2117,0.2173,0.1456,0.152,994248.97270218,177378.409153143579
1649548800,2022-04-10 00:00:00,MANA3L/USDT,0.2349,0.239,0.2088,0.2103,519827.78115685,117628.433095555189
1649462400,2022-04-09 00:00:00,MANA3L/USDT,0.2146,0.2369,0.2128,0.2338,564173.00613996,127275.22757814818
1649376000,2022-04-08 00:00:00,MANA3L/USDT,0.2635,0.2735,0.2078,0.2158,758298.0338072,185144.000279003216
1649289600,2022-04-07 00:00:00,MANA3L/USDT,0.2391,0.27,0.225,0.266,790999.23095299,200863.138044478406
1649203200,2022-04-06 00:00:00,MANA3L/USDT,0.3262,0.33,0.2311,0.2376,1866889.33224971,500653.872380200529
1649116800,2022-04-05 00:00:00,MANA3L/USDT,0.3688,0.3766,0.3258,0.3272,1029236.95770743,366882.653623867019
1649030400,2022-04-04 00:00:00,MANA3L/USDT,0.3977,0.4047,0.3247,0.3687,1206773.89802454,443205.000764795308
1648944000,2022-04-03 00:00:00,MANA3L/USDT,0.3641,0.4147,0.3478,0.3992,1069826.09428709,411891.497052989981
1648857600,2022-04-02 00:00:00,MANA3L/USDT,0.3674,0.416,0.3539,0.3618,1496977.27133205,582749.326724951959
1648771200,2022-04-01 00:00:00,MANA3L/USDT,0.3551,0.3839,0.2936,0.3658,1395267.40538938,485989.358612841674
1648684800,2022-03-31 00:00:00,MANA3L/USDT,0.3971,0.46,0.3366,0.3548,1857124.64999322,737234.152464049849
1648598400,2022-03-30 00:00:00,MANA3L/USDT,0.3907,0.4196,0.3456,0.3962,1336323.0557109,522214.679167174335
1648512000,2022-03-29 00:00:00,MANA3L/USDT,0.3836,0.4343,0.3617,0.391,1171754.14924108,470333.235804832333
1648425600,2022-03-28 00:00:00,MANA3L/USDT,0.4134,0.4487,0.3755,0.3839,1144735.74922695,481425.230401466279
1648339200,2022-03-27 00:00:00,MANA3L/USDT,0.3595,0.4146,0.3485,0.4119,778682.72072068,292863.170405135186
1648252800,2022-03-26 00:00:00,MANA3L/USDT,0.3502,0.3668,0.3344,0.3603,555299.07402604,196498.071115724805
1648166400,2022-03-25 00:00:00,MANA3L/USDT,0.4014,0.41,0.3444,0.3502,1228910.23652222,458222.756469719755
1648080000,2022-03-24 00:00:00,MANA3L/USDT,0.3382,0.4088,0.3364,0.4,1359231.31101017,505856.106089653485
1647993600,2022-03-23 00:00:00,MANA3L/USDT,0.2988,0.3433,0.2877,0.3363,990664.36077463,311619.275120032113
1647907200,2022-03-22 00:00:00,MANA3L/USDT,0.2893,0.32,0.285,0.2988,865258.92849092,266082.059616758682
1647820800,2022-03-21 00:00:00,MANA3L/USDT,0.2898,0.3174,0.272,0.2896,797936.19058767,234487.223408581724
1647734400,2022-03-20 00:00:00,MANA3L/USDT,0.3317,0.3327,0.2777,0.287,828081.87770503,250168.30223142547
1647648000,2022-03-19 00:00:00,MANA3L/USDT,0.3114,0.35,0.3009,0.3292,1031736.52265497,339152.986697415221
1647561600,2022-03-18 00:00:00,MANA3L/USDT,0.3078,0.3174,0.2718,0.3095,953406.68553053,279254.3005009897
1647475200,2022-03-17 00:00:00,MANA3L/USDT,0.3289,0.344,0.2978,0.3069,819384.74747961,258036.852945967328
1647388800,2022-03-16 00:00:00,MANA3L/USDT,0.253,0.3313,0.2462,0.328,1395447.32169233,395011.062380774759
1647302400,2022-03-15 00:00:00,MANA3L/USDT,0.2666,0.2726,0.24,0.2537,436512.04371206,110736.924078373664
1647216000,2022-03-14 00:00:00,MANA3L/USDT,0.2487,0.2716,0.2377,0.2664,788322.13372715,202472.250537570161
1647129600,2022-03-13 00:00:00,MANA3L/USDT,0.2689,0.3197,0.2419,0.2487,1322976.64439842,378368.213120946355
1647043200,2022-03-12 00:00:00,MANA3L/USDT,0.2686,0.2874,0.2683,0.2692,538112.87638096,149805.756367352099
1646956800,2022-03-11 00:00:00,MANA3L/USDT,0.292,0.3068,0.2664,0.269,1291062.10348977,367081.042381038919
1646870400,2022-03-10 00:00:00,MANA3L/USDT,0.341,0.3513,0.2753,0.293,1515836.09815403,450787.732976248029
1646784000,2022-03-09 00:00:00,MANA3L/USDT,0.3046,0.3647,0.3023,0.34,1921484.05372002,658710.008598443991
1646697600,2022-03-08 00:00:00,MANA3L/USDT,0.2963,0.3241,0.2879,0.3054,1943653.64732593,597413.577879936178
1646611200,2022-03-07 00:00:00,MANA3L/USDT,0.3177,0.3589,0.2723,0.2954,1394092.15014333,440552.978249439893
1646524800,2022-03-06 00:00:00,MANA3L/USDT,0.379,0.3953,0.3175,0.3185,1502922.10927757,526143.38866564645
1646438400,2022-03-05 00:00:00,MANA3L/USDT,0.3486,0.389,0.32,0.3791,1595439.91871471,582991.367859522263
1646352000,2022-03-04 00:00:00,MANA3L/USDT,0.4274,0.4309,0.3236,0.3488,1996465.07336417,763762.361627389474
1646265600,2022-03-03 00:00:00,MANA3L/USDT,0.4863,0.4915,0.4,0.4278,1831297.4079895,822262.302752822327
1646179200,2022-03-02 00:00:00,MANA3L/USDT,0.5356,0.5425,0.4643,0.4849,2589594.18035506,1303342.82263004509
1646092800,2022-03-01 00:00:00,MANA3L/USDT,0.5387,0.5843,0.4849,0.5351,3619933.20274001,1893529.191691130396
1646006400,2022-02-28 00:00:00,MANA3L/USDT,0.4003,0.5461,0.3534,0.537,3291361.87029958,1477177.525885788149
1645920000,2022-02-27 00:00:00,MANA3L/USDT,0.4678,0.5029,0.3768,0.4015,2590717.85064025,1140657.365221613198
1645833600,2022-02-26 00:00:00,MANA3L/USDT,0.4962,0.5517,0.4485,0.4677,2363506.47161035,1140738.486951841825
1645747200,2022-02-25 00:00:00,MANA3L/USDT,0.4231,0.5196,0.3876,0.4987,3078193.60932014,1397939.792032887331
1645660800,2022-02-24 00:00:00,MANA3L/USDT,0.4677,0.4844,0.2726,0.4221,5685790.36654553,2089402.46761645202
1645574400,2022-02-23 00:00:00,MANA3L/USDT,0.5211,0.6118,0.463,0.4682,3347553.58700459,1809884.429326624968
1645488000,2022-02-22 00:00:00,MANA3L/USDT,0.4356,0.5229,0.381,0.5207,2891021.02895172,1326314.791535099754
1645401600,2022-02-21 00:00:00,MANA3L/USDT,0.5704,0.7366,0.4205,0.4341,3834473.13525458,2337065.26482247459
1645315200,2022-02-20 00:00:00,MANA3L/USDT,0.7071,0.7071,0.5138,0.569,1437636.16914632,843081.722466881553
1645228800,2022-02-19 00:00:00,MANA3L/USDT,0.7713,0.8235,0.6528,0.7084,1149844.12310452,841234.580568947376
1645142400,2022-02-18 00:00:00,MANA3L/USDT,0.8692,0.9584,0.7246,0.7694,1662421.49836563,1374908.817887537634
1645056000,2022-02-17 00:00:00,MANA3L/USDT,1.0468,1.1513,0.8001,0.8752,2590716.01335717,2584154.925868149088
1644969600,2022-02-16 00:00:00,MANA3L/USDT,1.1192,1.1999,0.9466,1.0463,2414515.76144019,2572025.206620842077
1644883200,2022-02-15 00:00:00,MANA3L/USDT,0.7383,1.119,0.7271,1.119,2406135.63814064,2238708.644732866966
